RF,XGB,LGBM,DT,kNN,lasso,PLS,MLR
0.015162401010886173,0.049902293314037505,0.03951508826344158,0.061082856537401975,0.01751558912422957,0.004120958513118778,0.03027568907985173,0.04546263467730116
0.24785100799873516,0.23564202161784092,0.2864872470598079,0.33654729109274567,0.12429192944864209,0.17879129806135857,0.2057913833765249,0.21563207518177965
0.06180182051394173,0.06137547654149694,0.06889118624468238,0.05145864236773329,0.1134094645806179,0.21208792324434722,0.20823644604142927,0.18262204376530938
0.06355413315640596,0.07895568770406408,0.03647553149316071,0.05145864236773329,0.33590040363952567,0.20320016066974989,0.1666342397882668,0.16288566391185438
0.15108207098737433,0.22032514857422325,0.134687024447307,0.007875962421416971,0.13534517152398867,0.26865183905921963,0.2430576325872838,0.2345823409329954
0.24252487019153673,0.27553255658049686,0.2692482456220243,0.015204492477219743,0.3030033484508761,0.31188166746750756,0.2932615422258021,0.27055221851248024
0.1896173645378191,0.14176401404991926,0.17543761228919916,0.12898212898212894,0.1654725002322944,0.2979275685588968,0.32314070951878815,0.34033482281294625
0.16421104568831857,0.16439650324119004,0.18807525475529419,0.08215017305926398,0.11335556266948998,0.2557965137290984,0.27920793262904087,0.2954356863092948
0.05607604418589274,0.049741129017300434,0.09004917921267364,0.035565444656353584,0.0888625934619387,0.14847817507595734,0.12853268337404478,0.0966542169866319
0.030480364612940236,0.03081354816527293,0.054691209763588045,0.02302747757293211,0.041917161097703826,0.07832742677702098,0.060636608605945,0.029574409215109343
0.026494483911150835,0.046488011336776214,0.03527493647557861,0.0002119093028183916,0.055565994297905597,0.023321280865824967,0.002467897049796941,0.020095425556514723
0.058095032913214606,0.061902733526383535,0.07115830952847407,0.049304231122413056,0.10209334642358991,0.03647585116280094,0.01376000309930231,0.011322713497278758
0.025305567328294754,0.039903353232654315,0.024484301922145624,0.039097266369993666,0.010754303720439007,0.0001701619825344447,0.017259785234216007,0.03922574639327431
0.01232742005469284,0.0331916489523329,0.011313414683220946,0.03856749311294766,0.00073105636446541,0.09490072112527842,0.12011700427704125,0.13807438803998556
0.040713121614636694,0.040186446762408234,0.012581839079142565,0.007649925831743953,0.12809303385299242,0.03740110284442022,0.02053903489526221,0.008942573294734801
0.006393323287262387,0.02138578584194678,0.0310831555535917,0.00579218761036937,0.046572094322448854,0.030139376569625675,0.03416705104192247,0.07083793182819115
0.028162943958398134,0.07215875499605695,0.02902217463518164,0.10033905488450934,0.043533395679758,0.0073656988360870645,0.035918077793020475,0.05152501674535359
0.026052888609706448,0.03876631719425938,0.01060740433355567,0.05906971816062723,0.2996944752207017,0.2039595936985723,0.16744638308958026,0.15275090274114378
0.09353928086503871,0.10422627481016788,0.07908353978386551,0.18135904499540856,0.24353018831782858,0.23888894701855967,0.21743956600276215,0.19147658833239145
0.06783918587534266,0.09638067869645961,0.01564573944004044,0.014409832591650962,0.12827641349799246,0.2752583676709135,0.24896096807706325,0.23117898827317673
0.055824075552036945,0.0937955818784566,0.14183697482962665,0.1004450095359185,0.09238177187157837,0.2086236017843563,0.1840497164313698,0.15725166313944539
0.06053651665394083,0.05623548031863734,0.018926199534904153,0.06968284241011508,0.06352125971588579,0.06411648873385334,0.04397809837372468,0.02022481067558285
0.014380466755467058,0.025513129381841415,0.0023384262278228207,0.016988062442607865,0.048323832872115446,0.11151677638760288,0.08195021593813773,0.06297718588793055
0.042395931305711065,0.05712211596230671,0.114451537169668,0.06616867980504337,0.12650577668544444,0.145658472847436,0.11675331823297092,0.09390278445455164
0.026791400098218343,0.049981489161814496,0.04541858750526534,0.028713710531892367,0.0697193882678262,0.08340914717232994,0.05965515364111684,0.04090270876682839
0.01991277549610876,0.015438137253504458,0.008382618420331556,0.025535070989616437,0.09134847520757494,0.0002923540396427282,0.03103561072832206,0.04690107032968566
0.0615949807767987,0.050269755462792776,0.047328132705572235,0.003920322102140328,0.02819090051613951,0.08726199619558545,0.11256218216400699,0.13031432179406494
0.011881041657556601,0.058230261064783295,0.053473848288169146,0.034806102987921195,0.03478034143946096,0.027627993369654102,0.003950419880699607,0.018814923346413825
0.02134066746945512,0.045056618518004854,0.04855649260610956,0.05440771349862261,0.09197330859558356,0.01884278844066639,0.0058195313971052265,0.022055269947586553
0.06899628860579243,0.12401994742006284,0.10229501093226495,0.22868545595818324,0.1292476644359843,0.06402609848858315,0.08479055803521163,0.10464011344008739
0.029635215450298125,0.0005695561050078624,0.022703418624894,0.06519742883379231,0.2151822831413729,0.18586937559551547,0.2175138734882065,0.15737280141558185
0.049598519886398906,0.018030638360300222,0.10683831728304222,0.05135268771632412,0.006458804029539356,0.06924230815155896,0.0598984745993541,0.027540441180619657
0.19161806473548915,0.19144573396584508,0.19343500632123067,0.10155753337571516,0.12654885507935132,0.28565864169282806,0.25934133631458933,0.23784246991625846
0.057229892722317044,0.09103232081549284,0.009212192904374472,0.10240517058698873,0.006548890297103371,0.09827911138319845,0.07148140649573109,0.05689579879806972
0.19153701020436587,0.2089747697222306,0.2076122014699311,0.14870735325280793,0.339995532406534,0.41782629502873925,0.39894176213846544,0.37508412424033166
0.0919209017693865,0.07054111098151838,0.06010467071375836,0.012767535494808357,0.25802816782428906,0.552357394607777,0.5201903675213138,0.5024336709538547
0.0026360790393158418,0.03560422527307594,0.0625243227648431,0.009747827929646014,0.26929187831310697,0.42006343107631827,0.3880461698841212,0.37344321655953816
0.05624353774732549,0.06838718913677111,0.06751933336093341,0.0023839796567068916,0.2018163327875725,0.35919788843492495,0.3287034934261299,0.3160819402359088
0.035009273185238055,0.0429129741358083,0.09164614760844059,0.12560923924560274,0.25835009546289667,0.4689177290555797,0.435311601999272,0.4257821737497202
0.04538318149302986,0.06697647902237502,0.06075537212111459,0.059334604789150175,0.03741933308348119,0.08091445049740553,0.06737407352637623,0.11957572670326788
0.033281177997087144,0.05504542680129229,0.03404499531767548,0.10113371477007843,0.07727213948397438,0.12124862596142635,0.11174743498228915,0.15752424827284098
0.03206368252959188,0.0146603284940095,0.008899759976951443,0.12968849332485696,0.025916552985779218,0.07038956244536965,0.08447734125842021,0.1166522541109194
0.02002001113364754,0.01246337477977455,0.03946123357597531,0.03312848767394219,0.04290756323624709,0.04183469609506507,0.06796290209080819,0.08997900764595651
0.045340884704520856,0.06505315419753044,0.021969423773310848,0.010224623860987547,0.018482670138881663,0.02956868240485988,0.04704731598351408,0.07289915135727132
0.024097707847708066,0.030631704972340468,0.005422600015161122,0.005880483153210436,0.08556246068015383,0.05862259358795152,0.09149310882335687,0.10860243076046738
0.02977228285182834,0.012525172159312592,0.015039841051568165,0.06796990887899979,0.004150250075563577,0.1307550757446279,0.12730802028937205,0.16387972079552637
0.08939401129173885,0.045491487905619965,0.042359992131021484,0.11554354736172917,0.07103465739826753,0.07902483233305152,0.08014567723054694,0.10975418670185894
0.05193587262905455,0.024411567719110572,0.038830269109916826,0.08216783216783219,0.03860398985517352,0.1717858645193892,0.1682658433838765,0.20482065887072487
0.0684648074988985,0.030573725833001608,0.039353732167008826,0.10314685314685312,0.020202064932757696,0.09264956171433314,0.09299007836447165,0.12247700782323817
0.05861407363680127,0.057285848026887964,0.07201650929479553,0.05876951331496788,0.06544271734735749,0.21004133665102537,0.20362656796219375,0.24614872588454734
0.025496506019233423,0.022618211870553184,0.04249291701076602,0.018012290739563508,0.04489666178044038,0.01053321190368478,0.030951487073498096,0.018748013513953
0.016259108876532757,0.007191993701910093,0.033729656128941465,0.0018012290739563008,0.00023982578509867958,0.014835815847602574,0.013632038646435918,0.01035903890174128
0.029748939689022258,0.023930091787430385,0.02930364759795434,0.01573426573426573,0.050297010014215104,0.2237690633388934,0.2332836872475203,0.2251555340456401
0.017040686165685937,0.03466043228010779,0.015839673886819505,0.0008476372112735664,0.004015734905252699,0.04307336353446051,0.04556272049922955,0.03778233199449582
0.02036791911791863,0.04832151608589369,0.03396478268612996,0.011866920957829985,0.07545059642189716,0.14777670155170203,0.19286111869664962,0.16840136480543827
0.048592856358007364,0.07592212548824806,0.054881564330208854,0.09980928162746339,0.14501297666655277,0.08932539159408848,0.11775461361146966,0.10035294461596345
0.1785990982922807,0.13577946634660387,0.16020152019732925,0.15178003814367436,0.33518580325026814,0.3859615083530251,0.3622905594592589,0.37687436898930415
0.029761403719737567,0.026217915517189105,0.06569071299912332,0.15073815073815044,0.19074591034463506,0.2191637593802367,0.21666788865165543,0.2204226510946692
0.3050238951564712,0.318427682238682,0.3525054075572208,0.015204492477219778,0.21903669370264056,0.22806565220761343,0.20473342536656935,0.22358459295320654
0.2479610931997297,0.15323490347744007,0.1747733686854004,0.13652256834075005,0.4145715937449319,0.31678668072600635,0.3756605471101897,0.29916239531308997
0.1044896149024937,0.03876000527836404,0.07245933326416742,0.11517270608179703,0.02716701841529484,0.07167945597375025,0.057334488124632044,0.07113747647366869
0.1025555535934323,0.05623814396672289,0.04416337311960611,0.22499470226742954,0.06551480007656507,0.03473630952580525,0.04303960498747317,0.03192353690864458
0.18417472552699812,0.1831412577394157,0.2084618050973282,0.24443738080101718,0.19446309968817777,0.3268112421982121,0.3416232310067401,0.3304777473040821
0.08521180460953193,0.07305171404331506,0.01285109747380786,0.0021544112453203423,0.06713509866569162,0.13703657858978507,0.17616927237572716,0.12075411305100536
0.11063201234792153,0.10072613791228086,0.04050451591052834,0.08511690329872162,0.004378970987529318,0.06761513009810088,0.07009543611268687,0.06844804929785592
0.058181960856203085,0.005753197529023479,0.01578200187972928,0.11570247933884298,0.02319524136789025,0.021200872088430966,0.03214104420240527,0.018767179630338082
0.08967744488956625,0.14865859412722582,0.04089183586511724,0.04423606696333959,0.05912089401059689,0.12587578773400682,0.1302743981661203,0.12857864571645872
0.023066710506104093,0.023915415851967214,0.012251384151978018,0.00942996397541851,0.07593770115166543,0.1283052816209223,0.12158284674987901,0.12739694698043758
0.07365869694278793,0.07336090243350246,0.09634932712830546,0.028660733206187783,0.05366804816241333,0.1914305557427814,0.1858466746089827,0.19414676506620349
0.25530582646870487,0.20133013699640284,0.18374628133216797,0.11347743165924984,0.285267022516067,0.16114810331014578,0.1734862446903072,0.15710077732128108
0.13860738681021034,0.2536270150594677,0.16263905326478578,0.12608603517694428,0.09828540901868099,0.07542350078909554,0.06992035119875684,0.08104240917005245
0.005095039028923359,0.024698843539683213,0.024864144598070154,0.03528289891926259,0.3432474870159643,0.13099189437111647,0.08955432354956205,0.12178169701652553
0.03839060420499818,0.018486157163873362,0.03754444822379033,0.015178003814367458,0.08588165127435726,0.06424348694912141,0.06125801176619067,0.06434324377300782
0.07463809983506953,0.0457307578497303,0.06761228529413404,0.1021402839584658,0.08066151143608835,0.10427511937613548,0.11809773156608538,0.10883322313100058
0.060549365617548034,0.05984142392993763,0.0328578293334823,0.05467260012714559,0.08864242014556611,0.040049028775812734,0.03184333220942326,0.04322596460795547
0.021204602215965623,0.026591449843344217,0.010577680261666694,0.060182242000423825,0.014318882338936495,0.16824435258252962,0.1636397101674233,0.16832790884139465
0.042122555895283464,0.029857220425396624,0.03231859951946264,0.007098961644416202,0.016285512223374876,0.11630459006709704,0.12876760413150445,0.12108830131469384
0.014969457310366474,0.032389013159449365,0.021419331563945265,0.0015363424454333807,0.1687504856273151,0.021074866624564537,0.0007965909372700808,0.07091394781532506
0.061991882696428136,0.03861952553009623,0.05536089792880794,0.05861941089213818,0.12827341466742442,0.038200914819259524,0.0400209689454612,0.04230868982162911
0.0014255434520588084,0.01120160324615449,0.020360185780712747,0.05922865013774098,0.14390521565128123,0.0380446864914622,0.06096587347656235,0.012144684737382727
0.046822644246886425,0.13737105494031565,0.13280352444059523,0.1459348732076005,0.08866965628342216,0.09640871827217079,0.10615536490620092,0.09738342709855385
0.2965412710185441,0.19688350819864375,0.1616013792866401,0.1492901038355584,0.6328475278139531,0.49868714234549105,0.501776422807233,0.5021461834240241
0.04350372116659962,0.06298634735147046,0.04045845923460112,0.1566009747827931,0.06553517225898164,0.15748172288747825,0.14264926297255015,0.1550181913450172
0.03268843239711017,0.027639654271808256,0.08051671625115997,0.05710955710955712,0.19294097183547654,0.25732683577003246,0.24628980334095918,0.25937143008681784
0.03566236681388163,0.023760575407211715,0.04375141172561353,0.04047467683831324,0.09149560095230974,0.035452166556787235,0.04618910960797362,0.03636891143330084
0.014255306281821478,0.023538202805194752,0.029083443984682045,0.033658260930988115,0.06396746646792006,0.03796810192115324,0.05253900549249485,0.03684290377623872
0.02847866947866934,0.020655225648999298,0.028521799282375637,0.09143886416613695,0.04100692840991765,0.1737149464946523,0.1859455754295209,0.1728987361511588
0.02243201369337744,0.006571606973086952,0.028266538467896007,0.031203644840008427,0.0014618257878583618,0.06378487104546654,0.07807166692463546,0.06813747855838048
0.06528207650934897,0.07193324348764363,0.07272358347638175,0.08184996821360452,0.09079041803431165,0.2395174897701804,0.244566020594028,0.23199241552648725
0.02294824143309021,0.038787549280670686,0.00162412013253449,0.022497704315886213,0.030102379778206012,0.028966237093477953,0.011631319938643081,0.022862903327392603
0.029459554755008888,0.03303519642865865,0.03371425781804266,0.0188952461679735,0.05619559746350472,0.033460270801893566,0.019256923907056522,0.03259080228947875
0.0005522154613059604,0.021699188996685048,0.019559427610206237,0.027018436109345234,0.02303634735581983,0.04166638581387211,0.059163075752641514,0.04720424678249996
0.1748690736872552,0.152117557844183,0.21517919017210516,0.3804831532104259,0.19357060489423158,0.3711627226057075,0.3745310537333907,0.3622579323288885
0.01087387780569593,0.03315822105964483,0.03081239236576705,0.07644628099173545,0.03091359882808742,0.03876437927487286,0.025179932234985103,0.03862815097093475
0.11637764718446514,0.1435375945134596,0.10005265603008434,0.053153916790280364,0.0823052032563828,0.048364278599823174,0.03516483646039603,0.04458547038805172
0.0027619256317600316,0.008472173262966176,0.029965652236748352,0.15794306703397604,0.18200354107901645,0.05335221755077396,0.06563877536735524,0.05399659827990566
0.025522750818205098,0.050632825795056624,0.008169163815596736,0.14374514374514363,0.09771623704443994,0.044795893999899306,0.06693334392064115,0.04799610773470603
0.013053649633195219,0.021788988692650835,0.014562188781991559,0.03597160415342232,0.0038595497615179775,0.11624903091471389,0.1186916462053072,0.11399509899377497
0.10826697264576074,0.09405765704089092,0.12151821813114777,0.11278872642509014,0.28239533215723783,0.2640970275112608,0.2740874961904037,0.26026606733861285
0.03307023868387493,0.007374593945826735,0.03457418852071681,0.03803771985590165,0.16434262143252698,0.17931510540995288,0.18295082606803592,0.17363887947054768
0.015544046581925097,0.03765189664094576,0.015348313896709653,0.02101433919615736,0.1408533173148756,0.15976077570950048,0.14028509948252293,0.1488438321590469
0.0030811059030754206,0.008362842246520674,0.017810398863503274,0.0027548209366391463,0.07625400255362791,0.15973691195215756,0.16898638153325019,0.15886477315511238
0.008556078525086774,0.00927711001743986,0.0016724174182251583,0.0028607755880483143,0.053601561043998935,0.08506255810238866,0.07360036473943771,0.08311693267236492
0.015578695371050832,0.02897974632129402,0.04022756987558507,0.029084551811824566,0.052724114115099974,0.05663369112290545,0.04185229008598673,0.05171530799159613
0.0628142415945449,0.06103619988072251,0.028963156018222025,0.08222080949353677,0.06027589294512026,0.00389861806448516,0.005545340350268768,0.00699863362123021
0.053062939165212264,0.07061691888183524,0.0809132116651764,0.11054601963692873,0.09234306519352492,0.0410817652494147,0.029077800874327986,0.038952404503133864
0.005476707635798828,0.01901400203572462,0.005848367329878923,0.029720279720279685,0.010471343411480483,0.09051857544032205,0.08032883580825134,0.08968969511276742
0.11361151867212466,0.12886574187377775,0.10965705527095493,0.014886628522992273,0.04312813622102196,0.18717847800687237,0.16900908441780688,0.18165823906385314
0.11974170918867871,0.17999759600005372,0.1071317885518937,0.300028254573709,0.18504640199792838,0.17564153811747496,0.15918433138404486,0.16958269955172062
0.03129765576735283,0.037352676455008005,0.01072302014358728,0.15681288408561128,0.032318504129778325,0.0708741155656723,0.06670225347286662,0.07499365437337896
0.15211617240783892,0.20668739905218914,0.1816237313442034,0.26117821572367017,0.309704911504114,0.3186980324012928,0.3047658430066978,0.31445082305892713
0.04015848040848037,0.03840834545265648,0.09091969146517051,0.06102987921169739,0.20796170608991033,0.23457944996542685,0.22014597593549012,0.23215694631254613
0.02964884014057584,0.049386173581440374,0.03683839575865411,0.030408984954439444,0.07155704567444376,0.05268944362897621,0.03976774631598695,0.05661517320608278
0.007441968385149961,0.0010306636681872705,0.014232858398642412,0.03893833439287982,0.07518204587039842,0.16872764637292154,0.16960275035229905,0.16951619181728245
0.027490001160455746,0.017634333089439264,0.0007069113852053444,0.006251324433142608,0.0734154522045776,0.18800760362652916,0.1909430522613502,0.18728107909459632
0.025742813163267764,0.04243899652906885,0.02021316804421769,0.013297308751854198,0.012424919314598881,0.04376199219051846,0.05950815275195953,0.043079091143421844
0.03988253048859125,0.044560550973940294,0.027204330974993085,0.01758847213392667,0.02636970485562612,0.014984803642943356,0.0025797244772698957,0.019996693829374024
0.06469915774461199,0.04509882837009771,0.06205744122273005,0.07625203079748538,0.04647319113597598,0.16694441037216134,0.15619320150555288,0.16788723331160893
0.07511412156866715,0.045801307070581165,0.06406575066730125,0.07939535212262494,0.0698725782214436,0.20553518371912366,0.20320739920743414,0.2167335929323288
0.018420324204415306,0.00539655866297567,0.03713745019726322,0.060358833086105845,0.022356059265871808,0.009274830091465458,0.010036312252979573,0.026062006013362837
0.06688823382005238,0.06853783885966319,0.09258308241674262,0.12412587412587411,0.006626945780691895,0.05257701915662272,0.11780542426636603,0.13042950573313356
0.10627451728966969,0.11364102743772869,0.04773621220402813,0.11808645899554987,0.10261013843514061,0.027535176700989206,0.011497843223220838,0.005178859419091297
0.0728499152362787,0.06632355466235557,0.10363016178601131,0.00437062937062932,0.09368810065434185,0.007448507462945009,0.050997663029558604,0.07136791994983455
0.19522974467120524,0.18869469422333118,0.2100047015367179,0.13558663558663558,0.10352979898115111,0.16784202577206458,0.18470912376463755,0.21026437497151906
0.08254721456994168,0.024651511565788653,0.05134296819119627,0.2906689270325634,0.25975056179985906,0.36134997670772934,0.35631218280076765,0.357992149758816
0.09060960546187799,0.1259946887410781,0.08500575294792537,0.06447340538249631,0.30092632361493915,0.4081827887917781,0.33440703101155933,0.33864223715976177
0.075245371351432,0.07634086014229657,0.06411310424014321,0.1434625980080526,0.034736307814912104,0.14845131375030565,0.18200039454299544,0.19836434671548725
0.0395130509221418,0.029378729096204592,0.052354433830660296,0.009800805255350653,0.03395053603934578,0.2330271863317425,0.25102375758040824,0.27488065525744676
0.0016365489168517766,0.02353308579885849,0.015787844314621158,0.0029314120223211115,0.01938289247787034,0.12925428203274397,0.12527437783321604,0.15055374437389288
0.11682936620057827,0.1127100104079658,0.1428061002632906,0.12848767394221944,0.10432483741919446,0.019770591811346827,0.025349206461114326,0.04981513980953706
0.0584536254990804,0.06551113425359101,0.09941421169469572,0.04248781521508799,0.15401963804162278,0.21646356844111347,0.2779271673114485,0.2763274694385962
0.03270620933499718,0.014894439920729419,0.0172083197732949,0.05562619198982838,0.007633822102288801,0.08750223973714583,0.14476604944728744,0.15726358536829077
0.06455198302615689,0.06441841134456139,0.0848771694079668,0.05371900826446291,0.24557373925184184,0.19680944496569264,0.2839915221319934,0.27573110719902966
0.0663124552979929,0.06565999293206076,0.05710202147479326,0.10404746768383138,0.00954247961198662,0.11184427431402394,0.15603428788261997,0.17050330681882137
0.02784870558734215,0.012156192826679069,0.037685411934431035,0.005350709896164485,0.02178625106844878,0.11689747456533922,0.1392118501977101,0.15941606459662966
0.02744615275297141,0.03302002939588816,0.0038643804254004377,0.059546514091968705,0.07110840819193437,0.1261328590360528,0.21944635779858823,0.21166264868546672
0.15205093549446203,0.15463967850259314,0.14519138440996587,0.047679593134138554,0.28527728413444814,0.05660309346953302,0.027566140695061525,0.015522485233174066
0.1314033308799149,0.11649510480382985,0.0908722418040287,0.07649925831744009,0.2825302529464645,0.07134537685335463,0.006908492439359759,0.01169728121524835
0.11429993958954043,0.12391024507135373,0.13124234360864873,0.07490993854630212,0.004091501677478682,0.03278805555955122,0.01032261538830298,0.006428508879866512
0.17373488296215583,0.17452054550825058,0.15025402958056566,0.14826587553860265,0.21864207195195046,0.16264016210676374,0.1638000293318116,0.18535122676800492
0.009366491252854325,0.01263562061443596,0.06464831392702053,0.0027901391537754616,0.06975792295570549,0.0441088840380896,0.061776554032528574,0.08260398334943225
0.011045217408853697,0.015511118897090226,0.05788012007954488,0.014462809917355386,0.5979638790595753,0.29919918759085234,0.2992866093879168,0.283501190373802
0.05257310618674248,0.0008409748544226242,0.040687218546819705,0.015204492477219743,0.5255756036073073,0.32045094970604976,0.3329132321593656,0.3145692259875877
0.023212484485211737,0.016347146502842635,0.09341331460056906,0.008635304089849527,0.6283308900947374,0.30013627245759955,0.3031698188507931,0.28317307401652453
0.053931805988624126,0.0890229110635421,0.06523735449404643,0.2880906971816063,0.6114177683590168,0.32227516432522596,0.31639558109497273,0.29425482424631266
0.011517066687521199,0.026665422939905592,0.021456154867111762,0.2644628099173554,0.21310985419394785,0.28617853984264513,0.29958843586452594,0.27533393230136816
0.009099948171917872,0.024837725885997086,0.04618688516196183,0.008635304089849527,0.3125183551625992,0.3174925323647775,0.3171487669519587,0.3015281582495765
0.10902458105867191,0.12397053477798992,0.13962895275052953,0.024899343081161276,0.10517400279840097,0.14247961401839954,0.11982002054342172,0.10504655508157906
0.04087601750101752,0.03114653495086106,0.05657496572741372,0.05845164936074032,0.07641769070416088,0.05292602981566932,0.013422913704700584,0.005872605231820094
0.04701416344598171,0.060475375628819994,0.060743850088669143,0.024899343081161276,0.06733105370375836,0.20081102567134101,0.13814748815715355,0.13176759638077107
0.0069579752458540645,0.0058320373593561126,0.008765582522677978,0.14091968637423183,0.037291830915129026,0.06130895864972985,0.03733443085287058,0.018900610471465906
0.10863436100936086,0.047032506391642914,0.09727077092275555,0.006198347107438024,0.1003729603664873,0.07611078936931026,0.05951950559800637,0.03644235392638895
0.024425601334692126,0.0347901361363499,0.021328534883818084,0.052579995761813936,0.06697413561234283,0.06585154940235965,0.04942199503753697,0.023590811515391552
0.055863228382167895,0.04670588861307012,0.060097414768212565,0.00010595465140916804,0.08401078441433157,0.002518207915488735,0.020288652089660353,0.04211830240020853
0.00994323101141259,0.03287905274647024,0.023800447718649198,0.013588684043229438,0.048347641252374174,0.05332451600290089,0.0428054853596862,0.016811683029902103
0.03344436371709114,0.07168179518667711,0.07319348072613568,0.03716359398177582,0.013949207166564781,0.017943532405708396,0.02908607209642816,0.055324896891629505
0.09060411081623221,0.13850429637701384,0.17242416488027137,0.031150667514303898,0.04736219461431823,0.07550219729001145,0.08443292643780331,0.11006678979290935
0.013585021880476333,0.05200719888317917,0.021429513245447063,0.05382496291587202,0.018581640783449316,0.004185580778561571,0.008423340651618705,0.03592551333419253
0.11373559777382058,0.0413377349294326,0.044948105675556696,0.09814932542205271,0.2873714603980268,0.3050919704292475,0.3133822062456196,0.2921981633159441
0.00993409032045399,0.0011737906697898426,0.030523091859278054,0.043900543900543904,0.12222882384301859,0.272553444924774,0.19094192552004596,0.19309404919816286
0.03712977678886831,0.02405789900593991,0.06320913287568519,0.001324433142614878,0.013440169672989444,0.1490934528379339,0.13714370301079565,0.10127340852499206
0.008005848248272385,0.002975634824777529,0.0064760181107250125,0.023786819241364776,0.04661756263675981,0.065697946320255,0.031655188259520683,0.007903166928482974
0.06073407344619447,0.07426954212520154,0.04862124082391989,0.005403687221869069,0.03375343076402082,0.016750815757076265,0.041750498002522674,0.0593419325315756
0.009499429022157002,0.023791809283113363,0.018406638417765908,0.004414777142049964,0.025702772699413956,0.02563275486595573,0.051659010450341325,0.07488155430870741
0.11341595357504486,0.07088100939869091,0.07584117036305699,0.16468001695274417,0.059913503979311444,0.07357120083599555,0.10200180219866023,0.11532662267723603
0.044537063946155586,0.028438668220471086,0.026930165458937283,0.10004767959313418,0.02222815505169906,0.16835003049429492,0.19094649904594146,0.20561357436334843
0.024863165173771073,0.01724977957088325,0.028701152728263457,0.007098961644416035,0.055814116459125485,0.019844841419527248,0.036257329652131354,0.06140021545549612
