LGBM,RF,DT,XGB,kNN,lasso,PLS,MLR
0.006771062704217845,0.08679845455080043,0.11053079072027211,0.13287205648251388,0.0325130464218647,0.09590843913900593,0.0719244752123511,0.06706804886772769
0.02047146758869699,0.03373044310642999,0.03880723915948013,0.057853251695632935,0.06946956517540255,0.05871676128318544,0.05329485525263136,0.057180500570016564
0.05239058653093654,0.056393875234007976,0.0,0.01579102873802185,0.0069243634779922875,0.0584761119878793,0.05402363731276828,0.062148460500329225
0.07596075180651257,0.05189442506829858,0.018705210737276795,0.06033099869411625,0.04621477446664275,0.10831836991925996,0.08170167675454017,0.08626186011356178
0.055056150643003676,0.04892072011301792,0.0,0.00015106797218322754,0.1390841470655754,0.12016943651936723,0.13044947961870212,0.13824224323189666
0.07817362091777412,0.06194552483327845,0.003340216203085132,0.03879968503635563,0.03520517895425995,0.13922768429642973,0.1259650113800167,0.12860705296284625
0.0703886307721615,0.07153092254554368,0.061945827766306305,0.10824332812946476,0.1989169637123675,0.13929025673470458,0.16604784320811855,0.1712523117693852
0.05129196428960492,0.04117559981703518,0.04427304749180128,0.055685699634008726,0.03590065371584117,0.045107518979124364,0.06720448134670688,0.07447118780643926
0.022593159239348654,0.05851057952028123,0.04093283128871614,0.0461576752763725,0.10211558362174437,0.0363071968085983,0.06865134441678199,0.07613052135158042
0.019265509399262915,0.013973663383325702,0.1453905016397425,0.04472176132450617,0.03656331337572899,0.030505007178644405,0.059915885450455536,0.04775777672619792
0.02668318169107073,0.00019954128661467396,0.1096805538685777,0.04883317189823011,0.23979925045541184,0.044895515399410085,0.021802472675384543,0.027300641632470424
0.20538736489162573,0.22916054378044984,0.20982630875743957,0.0634153135366114,0.03074554497975507,0.23248988072153443,0.19087445505940392,0.18550593678877114
0.27948556977741035,0.4308234028175423,0.21486699866391346,0.3464401219170018,0.5687323172600497,0.6972141649207118,0.6609623310849024,0.6533344577201741
0.17909468839555354,0.20907268368297105,0.24942305356492167,0.14677264349987362,0.36355414758648086,0.6954127325931104,0.6360186052886956,0.629693525392517
0.01903840236443163,0.013654717199848065,0.012024778331106531,0.02870247939747013,0.017908542081792884,0.04338424352134179,0.04082748233275167,0.03244851781209905
0.01442600939378434,0.029010035831410156,0.03880723915948013,0.023221880197525024,0.0225423095573711,0.055545069886445225,0.04543224438834219,0.049695510137202414
0.027579045528926694,0.04084110873488225,0.012024778331106531,0.003009796142578125,0.03200702202053866,0.055547122075061864,0.048060187596364906,0.05499437925883351
0.001356742563667634,0.025345173749081806,0.0,0.005408436059951782,0.03896932635548436,0.11722330479558697,0.12365891524970654,0.12910922003965422
0.0023589668366308628,0.04911910256632715,0.0,0.011425763368606567,0.016677249921125757,0.1480135922326302,0.1508714929393319,0.15342556873944332
0.012685889899745798,0.00522227006009498,0.012024778331106531,0.025243747437780725,0.010843020663730652,0.13606836638989028,0.1211749071176721,0.12941395426295638
0.0015507052450560097,0.004082571662820347,0.046884489250576936,0.0063431682113771065,0.026437417975715707,0.10058358295929769,0.1348007871187718,0.14216222699191872
0.025746305346033328,0.08235548672685811,0.08563099720636462,0.03233647346496582,0.1591663504441529,0.1727479608171833,0.18372184041440043,0.18988478129900324
0.17984059433635197,0.16142100087433636,0.16743592858010442,0.07760228495558456,0.30513478331052424,0.1258405956993186,0.16476670667243676,0.1706446574360665
0.0369970130924952,0.05151978511757754,0.10773715535041904,0.006657739622717748,0.09086455542459662,0.14749872543030856,0.11012022025764794,0.11725858104943081
0.24473069083242865,0.18145978549265615,0.019433985181586344,0.09773719855911683,0.1945519116119146,0.20439430740048395,0.2029211894286992,0.19594648110439367
0.006806615927527071,0.022603864938622542,0.09911332442609022,0.008761104569608325,0.3354192192055014,0.38602859446426807,0.3447436604096927,0.33779265201209663
0.05492123344675304,0.04987714451038115,0.09619822664885218,0.06848954721121485,0.058350076193532656,0.023516996108173913,0.0467022652554485,0.04567486672930783
0.01663661342981134,0.029073106270930765,0.20697194218389403,0.06339163564758228,0.22262105946662603,0.06064761015854099,0.11530262627589068,0.10881009854309649
0.0034620150509920844,0.016198034694869218,0.007591400461557152,0.03171388452157031,0.08576383149407477,0.0036628369057151444,0.046552798583236354,0.0432991629804729
0.008684825280899033,0.05190315168437511,0.0,0.057170317979654175,0.016321527614414542,0.07291304987011672,0.1806851333677783,0.17918999214777498
0.22615158813005318,0.11380291206121684,0.22045426940361956,0.1718365883937253,0.16800802910039198,0.08540412152698201,0.030641184011204803,0.03649897026243715
0.07084616431205931,0.03030694960177681,0.0,0.04067023325977094,0.1446030260568369,0.05087187087971938,0.15014607327225094,0.1476232081430942
0.08156117397098944,0.07248538366214943,0.046884489250576936,0.053799599409103394,0.021378744645678908,0.16554890357403776,0.2470552574153183,0.2467050305011677
0.03064521446963947,0.012120332252703564,0.007773594072634546,0.032553543275491204,0.059365011945690854,0.05953593937422372,0.12073747888207076,0.1173851724651997
0.005105512722373362,0.06785094393642344,0.11441758775658939,0.00920661441555548,0.46436271639917664,0.4270682612406369,0.3629930706159996,0.369272818115801
0.1160172063422063,0.2453597344166622,0.2913883153164096,0.2737138726276021,0.18475150014720598,0.2502363582053514,0.16726160075074564,0.17306356397910339
0.17082197453650882,0.07352027771511782,0.03886797036317269,0.21963036706478578,0.4645787641033899,0.5028802569853101,0.44090991519330247,0.44415400410485334
0.19800214571337793,0.28088431428687133,0.37118911696829837,0.18129629192093988,0.02978056711861765,0.17020860863507084,0.10356897268535514,0.1047634501805011
0.24283999907200893,0.1697841316594655,0.22725616421717476,0.15991838776470169,0.544143162821532,0.6101683844090737,0.5183154649809881,0.5206893699524147
0.1123335002316398,0.12084467163216561,0.06413215109923476,0.13897576165433845,0.08283430592642388,0.31863520871929973,0.21746763200026725,0.2179936798363517
0.030557346593017225,0.05433400788348863,0.0,0.10568523406982422,0.022825306697316153,0.05869949875536554,0.12934525499173719,0.12481447031701744
0.02458388516882294,0.029393625681780042,0.061217053321996825,0.011703445104757446,0.05653005529277666,0.05918880739833268,0.12866023385245962,0.12557932866209598
0.01580870396788668,0.03693146339065204,0.012024778331106531,0.06657556871097721,0.19206003102280705,0.10849787606524812,0.2272998738296772,0.22448470376806462
0.05518656213815007,0.06209215960160333,0.012024778331106531,0.07016314247768558,0.21282055382713738,0.13931894633164937,0.20453649697425774,0.19852939487821109
0.017598117571864337,0.02415465683013962,0.02137738369974493,0.04787939786911011,0.15206873293410975,0.15120399476094204,0.22745278267998353,0.22452602201727023
0.08020602542886686,0.08427603705760205,0.10190695979594315,0.06375095607312643,0.06433810086334993,0.028087628939873918,0.13451782335481616,0.13082791600378924
0.08681910112304037,0.12194086564136919,0.057208793878294695,0.13913662301064922,0.31874451851809704,0.46100579301886135,0.3644974914261874,0.3695077942097285
0.15408157172294257,0.15223647489584097,0.1499453419166767,0.22536663053523115,0.3678583454434093,0.006277269232532884,0.13168121969755936,0.12935778763857914
0.2213875467979276,0.1889565271825152,0.175330985060124,0.035744320154624476,0.2851385584647179,0.7230943100853258,0.6320018336337653,0.6344694568112088
0.012312566024078597,0.01364248239277055,0.03795700230778565,0.05809452857192776,0.37745525628160354,0.5096938144941091,0.39339760132152723,0.39468886568742717
0.10194807028503061,0.07566352599584715,0.08247297461435685,0.009214193276815733,0.14597076566447148,0.05038590291880349,0.04705330968512747,0.048292904845445246
0.04305306265161542,0.02232702415655926,0.049192274990890295,0.0496986643354093,0.03166002005730775,0.0056646196999176335,0.04952993395690074,0.04416020415791508
0.02617551761737056,0.022897953985027336,0.011417466294181937,0.027696114575082434,0.007123580101621285,0.04345262968927366,0.09443185525207339,0.09150869717243948
0.03148023913144877,0.04418744035328208,0.023442244625288468,0.05745258927345276,0.06114121749227696,0.14811637670337516,0.21378186989270234,0.20925311956505888
0.00905718939169992,0.01733000239550859,0.009352605368638398,0.019140432135933985,0.015634820913617647,0.1172733422211275,0.1897234511521368,0.18540980036583754
0.008980607569265206,0.011830042280485606,0.009352605368638398,0.010220545733755457,0.04748717209067496,0.1360608819372725,0.23314762367047698,0.23075686452562588
0.12261920347227163,0.1784038534671734,0.012024778331106531,0.16223384121578371,0.0007772905090180932,0.16075722467381742,0.2213040077313984,0.21754748822654651
0.1283267937136669,0.23039078107557853,0.1347625409935625,0.13688644766807556,0.27851939127552144,0.17276268828848743,0.27037482684061637,0.26844613479246227
0.06637151655746165,0.13083702817638648,0.12231264423660887,0.007354175274881525,0.30349789478382927,0.2301489853697373,0.18861694574712962,0.19258410198495104
0.05549141078854025,0.12082236303667554,0.18717356978015315,0.0433937905119412,0.32409585519603545,0.239844230796979,0.1864226348061967,0.19046222090028966
0.09687025760633261,0.03149856269484552,0.016154500182193554,0.14319366834931946,0.35473834855980035,0.36859619700116475,0.2965914929233766,0.30109294416450166
0.01770637254468488,0.030523853264735723,0.02830074092068502,0.020645446712475812,0.2987177188916591,0.3935745223436347,0.27043418486575427,0.2723298096806825
0.024754849273991165,0.02986339298969108,0.006376776387708005,0.04118021346016003,0.010143471211853647,0.0011122777143811602,0.1158720158028677,0.11407148328952246
0.017404897347788002,9.84928780614347e-05,0.034859710919470405,0.012847554874813996,0.02729018904283574,0.026001998781860977,0.036203604455928726,0.03605303394520615
0.0534478904639526,0.025375243768303697,0.061945827766306305,0.08307834483070446,0.061474978727974375,0.06066071398648763,0.014493831708473168,0.012713994788540475
0.06236098676193844,0.05783564051658156,0.0,0.08217984437942505,0.0675591636781889,0.16550514366957786,0.062567623609088,0.061119944577735466
0.06383117210708747,0.041169659967918465,0.10561156322118301,0.08202947688308326,0.10987680659614857,0.02551586680173637,0.12003017754366528,0.12287525980265133
0.14184305605741332,0.15682994335128275,0.018705210737276795,0.09705476144474186,0.117813523358044,0.17803667638076992,0.09958502425439401,0.09670668002701595
0.07127742606590841,0.13662447595237132,0.06680432406170289,0.12122376035633319,0.028472866477333186,0.0753290129248186,0.026530139006386608,0.024584997063778105
0.004284985116086021,0.05529453838501269,0.08417344831774565,0.04908453246433102,0.07340688559517707,0.1836580713772688,0.09943283526490067,0.09876196227583665
0.16140583086061913,0.11100294474038847,0.0841734483177456,0.22323325581529163,0.08661827441028343,0.015321471899972128,0.05999507973349413,0.05998990407093592
0.13845389941458558,0.13509389622483264,0.11125956516458153,0.22705162669044787,0.1155591756103527,0.011758772065881579,0.07289188673619101,0.07310292437650914
0.07752694182897349,0.018325713374746193,0.011660391108951784,0.011773338088227045,0.13174467274759616,0.1216792939118649,0.0743039486008658,0.07711107164740306
0.07555552977959236,0.08236090260502685,0.1190331592372161,0.060450483983651604,0.08590239412818063,0.07236272426567517,0.18313403556997954,0.1834717976998358
0.031197744796522257,0.007363283818122637,0.049010081379812956,0.00953860067443775,0.009302655287428171,0.046420889302564064,0.07323159915435364,0.07341176731121268
0.10595576885882302,0.10934100542391868,0.13336572330863594,0.11835809650172674,0.014032893227033216,0.02497769969317719,0.12806684860381665,0.12784111312320998
0.10216528186418614,0.0902009011112846,0.13336572330863594,0.13574095668544256,0.038118435306581044,0.024872434488538347,0.09526207458952626,0.09605600274797466
0.04077807680034794,0.040762139010833295,0.17684926515243532,0.03717491030693054,0.06407953588562375,0.12045968842073825,0.03740823050036102,0.03843041468737929
0.04424182462562256,0.04780898698906265,0.0060123891655532655,0.13067784905433655,0.022751401191502315,0.12043852069868036,0.08462729456135337,0.08575418500001453
0.05002831898000242,0.05049624015352637,0.012024778331106531,0.11856988072395325,0.03396267905826124,0.15129275191887828,0.08546070111847326,0.08191541738881429
0.03419125694291803,0.03905458723025223,0.030729989068383326,0.05708122253417969,0.10955672455929923,0.1512916715019209,0.07059002570384744,0.07050780959603233
0.0260122610442709,0.0583746714008086,0.025810761569294294,0.032729431865543446,0.12754766715928856,0.03933865657834451,0.12086900973341715,0.12332608128129889
0.23807184003103732,0.3062860103503323,0.2714684805052837,0.2777130873071805,0.24015888512132738,0.3765704069623419,0.45937762951220884,0.4600769501031844
0.13672143567201112,0.20206554969451232,0.29491072513057204,0.17881195923906473,0.08649274171194588,0.21512124416207595,0.28344318815503067,0.2831558539755619
0.02061125754311477,0.08130221076041239,0.01651888740434837,0.04702234621125001,0.023860509346858627,0.12161513412759486,0.16778539042293839,0.1655516316801723
0.09359354941828842,0.12090775653149638,0.17684926515243532,0.10027691721916199,0.35787069926713916,0.18156633138143544,0.10838041888260541,0.10955054444508035
0.0017786654601974349,0.019735534044177615,0.0,0.003261744976043701,0.02339792939179868,0.05556014743696085,0.033105085295349,0.03279398153817634
0.00628826960369596,0.01996980104746865,0.012024778331106531,0.010464560782128943,0.0006533356637674192,0.043516187178087334,0.018908292702681753,0.018837935900320076
0.06117154503267297,0.05233563605813999,0.05520466415644356,0.057370169548193115,0.04044328827730935,0.055889457797565004,0.04067933288047848,0.040978203884676725
0.004003216821976719,0.02948094233138416,0.0,0.03879654407501221,0.0174183971769846,0.11726200062282197,0.0393871780734764,0.03989344345149098
0.01016821247432047,0.032119657461551356,0.0,0.008291423320770264,0.01642594687425554,0.14811784341465548,0.0650200091299249,0.0652333541252038
0.07009734374554752,0.07342908475184075,0.10591521923964532,0.0765881246847442,0.09395515741593839,0.04219095084326861,0.0074583260648151545,0.006766186252872924
0.0044267256321971205,0.009920729270897804,0.005890926758168352,0.01525131847130691,0.03523141797102608,0.11734547061537733,0.07357928549659214,0.07513918385576454
0.003017451072905893,0.020971109660310138,0.0,0.004504948854446411,0.00992164479550397,0.17279295807065967,0.0797001956454239,0.07873484761715492
0.06620389952586277,0.05367361665403839,0.0,0.02488797903060913,0.05518842454323412,0.17279909049313813,0.10158208526313765,0.10102061235355883
0.0799861784731383,0.09059277125158335,0.04931373739827524,0.061614964022955535,0.025811804172903685,0.049504987029794625,0.009144479079075965,0.008224277504787117
0.08685080281672283,0.10641155620817501,0.11593586784890075,0.09285338821162664,0.004979171327820248,0.027281347122941585,0.032370260320184197,0.029742015892533877
0.020389847050123318,0.02191893950786513,0.030729989068383326,0.05125682566893662,0.06859720627660694,0.14203626037093725,0.11337197801728545,0.11513009926585767
0.023729301876334544,0.03253664730498054,0.07397060609741284,0.04628419876098633,0.12384491289350757,0.17834829070104333,0.10983316298566975,0.10906421811822385
0.0225150010625362,0.028371656530339573,0.0,0.032916486263275146,0.23962493473148444,0.17833939385978523,0.13398702471117374,0.13470289519451434
0.021588418848563953,0.038387510627960635,0.012024778331106531,0.03325074911117554,0.1127582738423779,0.07282473284809682,0.06563730426710987,0.06774447938248543
0.016193991573742114,0.014235700331997232,0.020709340459127895,0.02791399974862381,0.07186395089487857,0.02596094655922529,0.09885488162878424,0.10115419631387629
0.0009393875174888502,0.004416420006400898,0.018705210737276795,0.004741946713799586,0.03540333056927848,0.04213081401268125,0.08428586390037575,0.08484426476410734
0.028095934443003387,0.026429398529726485,0.018705210737276795,0.010694374783163915,0.032971164923479124,0.04203025073433389,0.07980660652115214,0.07799938102036649
0.007021015461605433,0.023713866620780857,0.19543301348232722,0.02447222684157456,0.039301083696955966,0.04215571188935327,0.04605479456879945,0.045487393163967285
0.005979630018938384,0.03209763227834557,0.012024778331106531,0.010801106691360474,0.01732725740566941,0.13462383563126457,0.044733163003311746,0.04407155816112775
0.0014613157269318666,0.003605491185299542,0.046884489250576936,0.023260909127795257,0.02252859824347432,0.11846559346101802,0.03029539912025135,0.03201947865870141
0.005849187820176089,0.012865728610566493,0.18462285922506982,0.04879047487509812,0.00956746665371385,0.13465848164215322,0.008625715013124188,0.009881145057853737
0.008283251564537998,0.01405385459985855,0.0270861168468359,0.03192492108305649,0.04351913433409009,0.11855680600228279,0.02503553880722134,0.025527412089118337
0.03376047315598433,0.04594748088413069,0.0,0.04217466711997986,0.045453286746803316,0.1653436243532764,0.060961341361635224,0.06282284470359412
0.008376513212064743,0.017256754177439187,0.04324061702902951,0.032399197587204706,0.02249125487737421,0.11610135099153256,0.007574122964687041,0.010205388613241675
0.03213510735498103,0.05245380199024835,0.04324061702902951,0.03255562995207871,0.013663017276229775,0.15937669829507622,0.06679292925763809,0.06473833260149825
0.02861505115298192,0.02600621350102854,0.12328434349568808,0.020298626408257844,0.022532674592899607,0.06680083210232683,0.034592250738692376,0.03253840883163489
0.09705559735566659,0.05841956561765562,0.0,0.0853067479387865,0.03075606556025995,0.10997416509093301,0.01957192635002257,0.01891251607701941
0.015556332079933918,0.01654587953242756,0.0,0.019512325525283813,0.07840177637457454,0.05866268007714141,0.06415498115458773,0.06535009206825444
0.020682925990743825,0.006470286535602922,0.030729989068383326,0.024905154960030665,0.10227772241406936,0.027905107179317865,0.08721311510375811,0.08641812459931338
0.004816054610468576,0.0023458566136280758,0.0,0.008472573553735388,0.025009848166462345,0.10838862720034174,0.031211600842819306,0.034852663667457665
0.016507145181007415,0.040422623385562156,0.08417344831774565,0.029710036312753332,0.0011753521607251356,0.10843104111048707,0.021934810651058873,0.02058177808907638
0.015908082364346078,0.02116720963254731,0.030729989068383326,0.03177976608276367,0.0377966855829293,0.15123779551473313,0.03212346645596842,0.028179535051309407
0.06847805694503947,0.07175083613853653,0.09389044090853879,0.022371531180792173,0.064452626549689,0.045342796368857866,0.025897378038223326,0.02538747608464713
0.004157988322885914,0.029742525121510557,0.031944613142232486,0.0029974275308319726,0.032700156866689464,0.06997600412602352,0.057598820887896335,0.06134319059034807
0.019927002124784682,0.0034483732954294216,0.031944613142232486,0.013210683413095156,0.11923671900849407,0.07003521580363627,0.01650308627193202,0.019401134245329174
0.03623075901324549,0.05913116759113059,0.06443580711769707,0.08064051112731348,0.10758716678554138,0.11474086617390254,0.045511698504902665,0.0463923456383111
0.04633372435952496,0.04161014109882985,0.07172355156079194,0.019550108553412493,0.011785635785966475,0.004121016203161798,0.1181691614520445,0.12053534843262277
0.020199940757019252,0.024725402416523545,0.08417344831774565,0.03261359263477094,0.11678796042108712,0.06654229773448052,0.017207407738707423,0.01875397635201921
0.07855157538068955,0.007787398130635892,0.04463743471395601,0.09510137074688413,0.19692749888865574,0.022843176495971618,0.05854722035958934,0.05901791716569982
0.022266737179300153,0.04275458086793564,0.04324061702902951,0.059206167689131964,0.11824975721515661,0.10747337862701246,0.0419427691613312,0.04112559012354482
0.006655413333424098,0.010012460741614748,0.0,0.015093386173248291,0.00826994849824756,0.055525815528473466,0.06945581714572852,0.0735832713700651
0.028035648846046424,0.0267210131410757,0.046884489250576936,0.01964090485612198,0.03267229868160698,0.008637463334612835,0.1214337237896367,0.12470566114897405
0.009645430640590032,0.023167261567366336,0.0,0.009338736534118652,0.00676596074338813,0.0555594412426407,0.03387092360452723,0.036227013889798244
0.02000692125420871,0.020770115042251555,0.0,0.004614114761352539,0.09594549609308085,0.05549593807646702,0.05081702947838698,0.0510689308756385
0.075070019071351,0.025993241846112895,0.046884489250576936,0.07265655417481705,0.015830455029658616,0.07039088077753076,0.0005001774967417355,0.00016757276721768993
0.012054803288665058,0.012367003001856643,0.0,0.021612614393234253,0.027156443580130085,0.1480974301737149,0.01931457239850541,0.017709130321595375
0.004369545997076564,0.010802396568976183,0.0,0.0008583366870880127,0.006648531156005852,0.14809181683424702,0.056721529975376675,0.053799641118672976
0.0046659826656955195,0.012303928585888371,0.03662091582655168,0.04150518774986267,0.003640355505344049,0.1480855395513952,0.06094452008302659,0.059099752183065915
0.020621640735473366,0.00458386593634981,0.030729989068383326,0.03602065656912888,0.0015397631905758949,0.1420418737104051,0.028303052841452833,0.025898495490573742
0.18485281296579767,0.21002119326211394,0.22956394995748813,0.19912159289419468,0.000330944141263112,0.05677461943200543,0.1203532037002051,0.12014557070161215
0.012795508279686665,0.00876221420184738,0.0,0.016663968563079834,0.014308212765161013,0.1782910648177215,0.032811702692268074,0.032408017601751556
0.0010262336084460738,0.016436784239385046,0.0,0.002965986728668213,0.21934664040460652,0.1783257709488461,0.0780857446956041,0.07208986112678924
0.10998089702475945,0.08006210910312538,0.0270861168468359,0.018990564155184783,0.17354293731471515,0.026138430695829204,0.12389306759361947,0.12441700914700073
0.14182152008324123,0.20363569134281517,0.061945827766306305,0.14273781756084597,0.11606338605538787,0.06097345499334478,0.17057203270456117,0.17114536551211829
0.002152418915836729,0.019019172744607266,0.05708733147090979,0.024291445439950432,0.0017482111284198576,0.05827645157751797,0.07016757191360151,0.07008193315659028
0.1888331290203217,0.17026531510818838,0.15826551682254336,0.1708555817604065,0.14850951061692375,0.1347811298533489,0.2085402813074687,0.21014609507457743
0.15798083403199936,0.1717226778267481,0.061945827766306305,0.139563452994043,0.09034713933602007,0.1226630372984061,0.2339284997592253,0.23432101214544687
0.06865297962150843,0.1118838022890844,0.07397060609741284,0.07099321484565735,0.10290323328457773,0.13474594085432515,0.2517242191383151,0.25277391934137655
0.007371956364820242,0.01489958529263774,0.1757561034859711,0.018402587490731648,0.14391331327666335,0.05742052221004773,0.09002523302814402,0.09271232851424421
0.23275581603365142,0.19215725911401865,0.0349811733268553,0.11202519826910473,0.2258509606426532,0.015558397076525066,0.1181702698880866,0.11930708564562514
0.16146780377343345,0.13951595784676118,0.054172233693671856,0.19532133100766336,0.4200360254405886,0.42756464040183595,0.29066105111000506,0.2862777867885177
0.2352695612108281,0.18427769451336912,0.16482448682132872,0.17856101723034662,0.2859400319949053,0.37785210772084543,0.2579877485186281,0.2576251863567255
0.15184741716122901,0.10783647014820341,0.029393902587149245,0.046363122166687254,0.07959364354663159,0.1835745066347547,0.047583389042102464,0.04745536556615415
0.13753047318241435,0.1720454232049109,0.23041418680918252,0.10390482524555363,0.14170201822877976,0.1085537680259773,0.22773913551169933,0.228243721824903
0.048776288192221684,0.024387220106270202,0.09571237701931246,0.0004050667225395932,0.15416715886743684,0.21761045949959246,0.0683002048574457,0.06820756229567038
0.19809458845522893,0.16270276751131235,0.005951657961860757,0.18109159850124373,0.06741314731628986,0.12777833634977587,0.01687926033705972,0.019007302333822862
