XGB,LGBM,RF,DT,kNN,PLS,MLR,lasso
0.1783225051450058,0.18864678120723957,0.17582003157835918,0.24247887323943668,0.22362271059762379,0.2614839627437672,0.2610903125804571,0.2276129313605625
0.08294182241802481,0.0932876125526631,0.08181428697183105,0.1861619718309859,0.006484200592212677,0.05249304907772931,0.05267092798483525,0.09590986131623169
0.0037382620489093965,0.014023729035399474,0.006247890258216066,0.15129577464788727,0.11533139400670375,0.12311782433467153,0.12265172377288691,0.17905907822524172
0.028244093992340707,0.010432095840472416,0.0020845798401520066,0.040422535211267596,0.029735942168284096,0.06439004928287737,0.06466815728387129,0.10458854863235587
0.12229698485052079,0.10798722021120045,0.03138333137715166,0.07990610328638506,0.010619698037482389,0.03788020636361944,0.037733268316292146,0.005718636746401107
0.2582649804336924,0.294955811376967,0.27900029021350337,0.3797887323943662,0.1860572939685748,0.23066806790356992,0.23020442008634384,0.20453057329583174
0.15157739348814522,0.0730207244458238,0.11906006748826278,0.0245774647887324,0.20017496064562848,0.21546786508070387,0.21597900897275846,0.23904864612782398
0.15000260897085702,0.11987092452143666,0.1368067524591996,0.21654929577464793,0.26234986480749733,0.192544986559089,0.19247804334532537,0.23396347014472574
0.05577771097841397,0.07422452720652106,0.0970282457243461,0.047429577464788736,0.04840127956191556,0.0835913992025849,0.0836239673072667,0.11730584275455941
0.23369697134259723,0.22094983285539785,0.23501754149899437,0.01602112676056336,0.14931962834193407,0.07503401937749468,0.07521435398898443,0.11731087546728136
0.09987940610294607,0.07315326039993489,0.12864902607564577,0.1423239436619718,0.1703440870598056,0.3088967587732948,0.30898725172579955,0.2665669177575428
0.15493172643889838,0.1829283254977602,0.15408794992175298,0.056971830985915434,0.11168861799371868,0.23255871840880657,0.23252454568396005,0.1941367080521514
0.007252876187714086,0.10089210180464792,0.14915789039794303,0.1348356807511737,0.19817451798108077,0.21595367429718448,0.21574891761837245,0.27365301686900056
0.0835950766818625,0.09905252512792906,0.13597102196512378,0.09091549295774659,0.2275811840986044,0.22686785380801977,0.22682122650166248,0.2792970716084737
0.13784535720314772,0.2260944728868115,0.1999155661748272,0.08288732394366194,0.2933100760514813,0.2144247224435547,0.21435874874726135,0.26195925298296463
0.10168954866033209,0.07607431560328148,0.026202265677397918,0.15260563380281694,0.23503839720490038,0.054000440017103135,0.053825901345684435,0.1036430283171948
0.11230537310452537,0.161023864683291,0.09656801251956215,0.20061032863849781,0.2661686300980859,0.20144534836704564,0.20144556058742158,0.24230413668208606
0.15304242181106353,0.1213896686682458,0.16556668678739123,0.039915492957746435,0.053301574532601204,0.20345529725617362,0.2035808469938184,0.16025012754038614
0.10484358861412801,0.0032329890645811377,0.08712026625663094,0.20443661971830984,0.09125998392722029,0.08883802099213678,0.08891202232669082,0.03952642558223729
0.1548289227149856,0.17079734174337408,0.10442798003932724,0.15457746478873235,0.010518837793173752,0.03241973299287371,0.03222286105017125,0.008541543511951466
0.15215610245583755,0.14886181817069466,0.17506138749161604,0.20723943661971822,0.09242740366439961,0.1805194931319828,0.18070085940476588,0.13581229556250068
0.04152143998884816,0.01322539928052291,0.05977976763357862,0.194225352112676,0.25987655931498077,0.05779305679922597,0.05752380578169891,0.11587843472028547
0.026519236363155674,8.337723089490989e-05,0.11472777162977865,0.3964084507042254,0.4110619581451591,0.2615818554781745,0.26145686645926314,0.30856848261486236
0.18980999298498658,0.25674442006775733,0.16671836449251054,0.18200704225352105,0.3145665088557489,0.33499732174271646,0.3348813986459921,0.3782605944110296
0.39844890695222657,0.4667347422660159,0.35923106136820926,0.17459154929577458,0.2686543503415316,0.4753030126625889,0.47516512665725896,0.5303016923892522
6.331487440724981e-05,0.0669779307030407,0.05222200788061715,0.1486971830985916,0.04998714372320212,0.25359813339852305,0.2536307728751237,0.30093445929791396
0.11712534111990047,0.17732944400741069,0.2092540322490496,0.6785915492957746,0.3297984513312874,0.5525430156383297,0.5524208702789001,0.6042604101695109
0.2663359353240108,0.2564269602978486,0.26773360174938554,0.36362676056338034,0.2617934024105394,0.31108629229100554,0.3108247991871535,0.36796542248321673
0.13210028880079028,0.1784634783563832,0.17397167421193893,0.016338028169014085,0.3090292029494287,0.41014058170036405,0.41009923379625457,0.45536502368249665
0.056386471130478566,0.08120860458023949,0.028937688212609003,0.10460093896713618,0.06604164546492886,0.11968708767780112,0.11955211429209117,0.16808559893579156
0.2754249731083991,0.29773143829036186,0.28445113011401735,0.2707887323943662,0.215783340737391,0.18000335391347047,0.18006289919936638,0.13768116937381356
0.32374253037949685,0.37600873872531027,0.28240178417728623,0.4518779342723005,0.2523937724776478,0.13273622223527837,0.132913478670452,0.08461442657817797
0.36206609034202464,0.364563661132305,0.3090880698077343,0.38469483568075113,0.18552164768227464,0.05388577587297533,0.05393408637360447,0.011707466033360425
0.2718407968064429,0.271729432514744,0.3213664348591546,0.39014084507042257,0.34634386966991293,0.18149237061513876,0.18152871912272686,0.14207817052096197
0.13005633780654047,0.17737803897031845,0.11935194807735305,0.05880281690140854,0.19171893336095347,0.27718636778790057,0.2777964495266627,0.2956971473338519
0.009889798701648966,0.11510185733047817,0.07221997016188042,0.03207746478873241,0.11105878236136857,0.23436933125716397,0.2344348124639481,0.27656197335123306
0.22427195995626314,0.29127745605806554,0.25134000428073533,0.23920187793427228,0.24198879822485997,0.4466863799040134,0.4465472608332142,0.4938238086940072
0.09055545571824186,0.09575869213680743,0.034858755728816804,0.08187793427230039,0.02179300605621326,0.23642811685284792,0.23634226856015678,0.2792754834331843
0.18572131250945623,0.21919801631051927,0.3072051047954393,0.07767605633802821,0.2990610981912347,0.5005442592588325,0.5004157653453017,0.5429932102645826
0.0751330580845685,0.06097963595954847,0.0586754493628443,0.025446009389671342,0.14648940938301158,0.3323200379181951,0.33207558910514107,0.3834902557988419
0.10237278374148084,0.13524355701577773,0.07724606248602717,0.017699530516431916,0.04268768885156671,0.1814564932590666,0.18128688778565843,0.22891520973236523
0.018650856588927733,0.0028420259941331905,0.03413370165437146,0.13877934272300474,0.1152016591092091,0.34707869045672196,0.34695313414124535,0.3921288584984983
0.010893532121685201,0.00914901179272809,0.014434410909903495,0.026690140845070376,0.19635178642447548,0.39808705079635776,0.39799386037162243,0.44071676618523364
0.0002638322198894316,0.027335092504963215,0.001462525150905461,0.04436619718309864,0.073623540543139,0.27644782171416293,0.2760259795821671,0.24237013996759652
0.044153783724341616,0.043984600255035367,0.04406330524815563,0.07788732394366202,0.11413661814408013,0.33927432872977026,0.3387810828096769,0.30571347913574476
0.07365316926593515,0.020661438587852396,0.015213538313212649,0.028591549295774676,0.02362650413650541,0.2574926944888226,0.2574379528621257,0.2117662580000714
0.015101325041811248,0.0375696518595601,0.02700262910798118,0.030563380281690117,0.010751004761598848,0.2501446009226137,0.25019267647052434,0.19978435822882093
0.03972124279384878,0.005620836522866726,0.03313793343393695,0.008873239436619745,0.010269495303079745,0.2218631447332545,0.22174822709822198,0.180374759029059
0.04849968505577304,0.016992906548639913,0.03718770735524238,0.0010211267605634011,0.006857464256099954,0.1618482734929446,0.1620040933366005,0.11170493269120416
0.0967040914884755,0.10576228530299156,0.09519583906215073,0.0989671361502347,0.06904649968648768,0.1701762673844461,0.16978895295569776,0.14123068223491916
0.057173166677985415,0.020934637738413128,0.05786449865861852,0.07989436619718313,0.04820415410488073,0.15836218302198676,0.158369200502675,0.1253236708173868
0.04297376901331082,0.03677865506917519,0.04809504443326623,0.024413145539906117,0.0625234977080252,0.30295744459454665,0.3025893967499781,0.273964061210793
0.03132817547086261,0.022505317844929915,0.0668507687793429,0.10737089201877933,0.0972602719187621,0.16608618664678268,0.16611127177065513,0.1339205219858492
0.01716180861835745,0.00597133557746958,0.0022421284652361095,0.020422535211267648,0.03150610066983289,0.31818238454093495,0.31791763576939835,0.28400354307463227
0.16438031230174321,0.22226315968825505,0.15986349639503672,0.10940845070422545,0.2269699682442905,0.14619954679746539,0.14573546225740497,0.16049943236050668
0.12361410119164154,0.12514868889888112,0.1719802218868768,0.18295774647887317,0.22294811134506023,0.3267399719877233,0.3267678755435599,0.3293373694740772
0.2001139828856562,0.1808220499311747,0.19406615428683247,0.03605633802816899,0.136857333605819,0.24393744041090024,0.24407429953637785,0.24610989497505462
0.03596265559465106,0.033906481152912615,0.036345324306952864,0.016619718309859255,0.04849060071005351,0.09527617811884759,0.09535045540220988,0.09961684247385305
0.0018387950642008155,0.006875941246448192,0.0023087388218198113,0.04692957746478865,0.0017525579279182857,0.14345881196330013,0.14392577685765795,0.12223927527341794
0.13076070350660407,0.09106794994774103,0.06445655334786449,0.07985915492957751,0.02199842177745437,0.01031964926751927,0.010595299775495892,0.0025905316361568564
0.1428332313685351,0.25838757382176575,0.10462030544377432,0.00517605633802809,0.17799873931096255,0.1073145392733248,0.10703096809235002,0.11438649747035234
0.06412159150754904,0.0041467699519526224,0.06402409512631291,0.36319248826291095,0.001066339305592634,0.09005983835992648,0.09003565689945064,0.08225296071659977
0.22459713908987977,0.2739720418709536,0.16323450983679844,0.21446009389671383,0.13573999388203495,0.1834993165959986,0.18337694354055778,0.18210236207871233
0.13809400304942065,0.18944055447357533,0.08625017885088326,0.30615023474178416,0.2834696435913891,0.26106938504159655,0.2622246179189193,0.27381237087598687
0.2772018611766922,0.25249977617173014,0.2818888191268822,0.15723004694835674,0.15801881887031566,0.404618525259333,0.4045390083090623,0.406474935865475
0.1808745229412132,0.18688441371957487,0.21778348354012944,0.11032863849765251,0.2692890429002811,0.34901805039890926,0.34895676142206333,0.3469382976725793
0.036359829566848134,0.045503747413157436,0.04215828638497743,0.0664507042253521,0.05476158864029618,0.015384978999343879,0.015634019240310937,0.011619428725830272
0.05782287016720844,0.05453955485342177,0.060348256203889394,0.03035211267605631,0.3249849996945593,0.43430038189511905,0.4347635399309244,0.4547723212145353
0.2535366449893359,0.22884427134065088,0.30682223367985695,0.17272300469483548,0.3897810543210132,0.48829786692240634,0.4881975640740339,0.48745887633446644
0.3164846901826456,0.2807706134727822,0.28422512304889935,0.21666666666666667,0.3384072797706264,0.44171715938001105,0.4416001114958061,0.44045190558637615
0.17321611810737936,0.1469534491012926,0.2447547225016765,0.25949295774647896,0.21378916509528023,0.12070805637406845,0.12072112823411713,0.12317589088229142
0.05985990806364683,0.015395998597939498,0.007249462418450148,0.12751173708920194,0.03412433898457157,0.20129073671408126,0.20108310387341727,0.20224257769309673
0.02268432006030019,0.05878171030312307,0.04415686568908439,0.12596244131455403,0.003914956438880179,0.2037285654033072,0.20358687500810368,0.20121077781130192
0.2271229152276482,0.1911372819416213,0.26270238947574276,0.20010563380281685,0.2994644816862936,0.11785499649465594,0.11797115080276707,0.12253967679466474
0.24865642295756807,0.2366456907891945,0.2756584431589535,0.0654577464788732,0.21794206387845316,0.014724602435901624,0.01473496517758105,0.006309294297829171
0.024509048999195343,0.043279924590878815,0.02006424128101944,0.0011971830985915144,0.09079768271487279,0.1513523571707406,0.15062559792800825,0.16683898587396903
0.07992443944366887,0.07625303749011883,0.04261314763581475,0.09690140845070425,0.02601373038065266,0.12149068731249194,0.1215519244221471,0.11969799749606744
0.09829435974779263,0.08064495452760095,0.09579229208584852,0.0008450704225352046,0.03533621708202786,0.20276975052367371,0.20294234190505087,0.19860976037135938
0.10304697574024466,0.05119664111532171,0.052307453890007044,0.023990610328638473,0.05036846674291645,0.23304220280756058,0.23312403707949944,0.23467538835131338
0.03768329981347207,0.03829422706973146,0.02037295942320591,0.047887323943661936,0.07428009937100516,0.1726163346878784,0.17268497564868063,0.1719693051995692
0.08197828353290823,0.049250508828775325,0.08850589243796114,0.09433802816901404,0.006449656811741408,0.29475832920705103,0.29505034945083475,0.28705332564989783
0.07665198630010575,0.06975679786670208,0.01452687709590908,0.009154929577464832,0.11094756780816231,0.08017567464589434,0.07960586463522343,0.022460595206015288
0.03322287891952083,0.033602294473843275,0.010319911832103845,0.02236619718309857,0.023050247946233643,0.13351614485282717,0.13363363452239155,0.13513450391486967
0.0014090886250348322,0.04523256330807149,0.0821040139447797,0.027746478873239416,0.12448456467694233,0.11797126622773965,0.11755945413505373,0.08891984993940152
0.3103088262719168,0.23952230955347972,0.19856147454169434,0.12549295774647887,0.23336117187082403,0.23153563499009908,0.2317572770436747,0.2311090910319197
0.3781794079424631,0.45306280239910013,0.38721117901855623,0.3151408450704226,0.6545850476630946,0.41824043266812855,0.41816171207629566,0.4163970346888311
0.3496691680961931,0.25925846030303024,0.2689742582007194,0.056267605633802814,0.23476564517528117,0.16018702196649895,0.16046844822029457,0.1578193120721091
0.2546309729361199,0.3230125126368218,0.28223478410869296,0.21133802816901415,0.3294210936607465,0.37396990203535546,0.3738114138983807,0.37079819708610473
0.014243882558715226,0.021559053712171372,0.028369543930248098,0.043838028169014165,0.04439724345145424,0.10049175391380283,0.10024754801109798,0.10044494543543997
0.17896631647163708,0.14825816317533813,0.10872505393471948,0.07827464788732386,0.012207378062934426,0.020904132149163313,0.021130616264564306,0.02048755567617061
0.0450544471807883,0.03456942950628458,0.12828698692152915,0.02807511737089205,0.14286008987984197,0.213473246311254,0.2132196695003035,0.2169455498354794
0.0356581550248912,0.056336110819204394,0.11828701249161652,0.12271126760563386,0.06751428919645061,0.20525655230906756,0.20514703851441282,0.20171418546734546
0.0336389358110831,0.06931156222714274,0.15214052146210624,0.1657276995305165,0.19182122935795673,0.23018109255709193,0.22980746770161867,0.24185985899789988
0.03218325749249529,0.03360211245044642,0.06310571121171538,0.0505985915492958,0.14679537919108077,0.20987465916494985,0.2098466138688444,0.22241824294089874
0.013906896349409892,0.046194212663852485,0.016023594763023064,0.009464788732394314,0.025902729713795036,0.08454289202633969,0.08461443027653143,0.09099841785264684
0.08107845820171733,0.14848171291476076,0.10516994676391711,0.16525821596244128,0.012226178872666527,0.03315916766981192,0.03316074793214557,0.025953104635968616
0.083468095399964,0.10397354441332426,0.17797370095573448,0.14699530516431927,0.11782631070641478,0.21677152332180014,0.2164104682906358,0.22982344917080824
0.24373351842584745,0.22874025539992382,0.2321839302481552,0.11809859154929575,0.13101885577045924,0.15056242261719632,0.15050059652671066,0.14498195290565008
0.03968860226617732,0.08791759419249595,0.12357009906662159,0.03962441314553988,0.11661110583121465,0.15627871728538162,0.15625996844288592,0.1509034317984922
0.11568459216977511,0.10244932616375396,0.05884036506920304,0.13992957746478873,0.06688728305704622,0.10170910960364399,0.10161899159224652,0.09936872013770415
0.3129909867635915,0.3322874240777637,0.2630501571931593,0.006830985915492999,0.24823804211075437,0.2565530005839618,0.25650039012926307,0.24986616364150385
0.1922363596399066,0.1135432645327129,0.08686272121364536,0.2534507042253522,0.0693201347853567,0.005027347492408629,0.004786680339837979,0.011452693952914983
0.19475415746930622,0.15421842545768524,0.21083686731500104,0.056126760563380285,0.3634179150802047,0.3218692874534459,0.32169517273768655,0.3280036134927604
0.13459991690138695,0.18490336091095805,0.09644416666666711,0.09160563380281683,0.1535965836093629,0.15346328129178322,0.15375506880099477,0.1594853281597598
0.03219148790332638,0.03291991709647879,0.019689978901184957,0.2809859154929578,0.32458648541987817,0.20282817598668645,0.20292384031052424,0.21992139465175448
0.18201994523196152,0.1624094876047084,0.2108974597585509,0.05749295774647878,0.010379223866609721,0.029972789929756105,0.030468063564929315,0.030190778053055756
0.20000497928807426,0.18291576023167694,0.2592212814161582,0.15509859154929562,0.17525313565498435,0.04254621329703073,0.04235510422351346,0.03934142820206399
0.21760618779021249,0.2592265655480165,0.2062171163089653,0.04637323943661972,0.20274357397017143,0.0781252689622863,0.07798632586554025,0.07383799092258261
0.18377152496660262,0.2469597057095764,0.23667268639615516,0.05764084507042258,0.18244710199470368,0.08019145668343317,0.07989147361185714,0.08365520462590673
0.04096865657349713,0.008045172072838003,0.027370979208584695,0.11546478873239444,0.05533014377038331,0.03061938313467072,0.030796544725912006,0.030673702590738594
0.03698067990826892,0.040242457159925804,0.00039176980101263137,0.010478873239436637,0.13114260243657305,0.2642018049411618,0.2643828038541805,0.2661627701302063
0.15119168758392332,0.21387116462155087,0.32171046574904005,0.43404929577464785,0.24553939971834993,0.4428607850115241,0.44289438513120655,0.4528817666306629
0.3042650573354372,0.25528602560426783,0.2962028243069533,0.12151408450704226,0.3151991344386077,0.49361034471957127,0.4936296128091894,0.5020239181883532
0.12900958894004289,0.08904906507959987,0.197154431208463,0.17154929577464795,0.2304180468124687,0.4053156156391945,0.4056234130751563,0.4014999335374143
0.10896190455262089,0.0658479926312775,0.06776181128437286,0.01852112676056339,0.008744909048029936,0.17450975524820272,0.17462568174082765,0.17796784286351558
0.0672342662744119,0.05569988856737691,0.04125362606192719,0.0548732394366197,0.13529793965922046,0.2003599551713812,0.19970940361289105,0.20417560220201655
0.05733480275516775,0.03881315832816956,0.041149514308070734,0.028028169014084545,0.01051382039049005,0.10702075530715721,0.10674780130834818,0.1120552340791365
0.06711772586258366,0.10097893843260418,0.09043704518779336,0.12915492957746483,0.08215993294015157,0.15972414118173503,0.15953966914643605,0.1572315916568103
0.03170386977598702,0.05426826308297364,0.08622481556002688,0.06442253521126762,0.0836610587925681,0.3442616495753744,0.34399963121800403,0.3439012453694391
0.043327633545432315,0.032200541796953905,0.053771685669572855,0.10737089201877933,0.09061222597275687,0.17351718508595187,0.17337246854564392,0.17475587998209594
0.026944887940312773,0.02543964275093319,0.0622238016990834,0.07596244131455396,0.08481197404519619,0.13926287365587997,0.13901986762737156,0.14515117577190517
0.21100019782361856,0.09983435289765036,0.18014360356583953,0.11126760563380289,0.22551891384936737,0.1514238987448171,0.15161539328815482,0.14992583410171645
0.21865637359484824,0.16619534213687415,0.11928191118935771,0.06366197183098599,0.17210694332896515,0.004075985313543362,0.003167351331147261,0.015695406178885762
0.06499742252725949,0.05911475372288755,0.07726782109322594,0.14427230046948353,0.08907854442201718,0.0981528486863128,0.09756162944128055,0.06730111953138118
0.20421363793628322,0.18352483439996325,0.15471217387659286,0.20239436619718315,0.0018498291341002004,0.15503796655907026,0.15469838538085237,0.05335209306392655
0.18446829245124063,0.12459425430095139,0.1702860128828529,0.06974647887323937,0.06694736310039784,0.22792627838097795,0.22705256524181516,0.21808774646542395
0.006067890398938874,0.014666269077990901,0.0067618513860941976,0.03457746478873236,0.09544690071202261,0.05423223382373116,0.05451420536038315,0.13470020808123148
0.053659608263364994,0.03768445705060036,0.04704451095461652,0.06992957746478873,0.1586005228938923,0.07372120710734201,0.07408239478274001,0.11602827123028883
0.19598893728054748,0.12933948885293553,0.06798367370892024,0.13140845070422538,0.1661091427848512,0.28989196064933853,0.29025290702597417,0.2663120152470879
0.053793619350648275,0.016877351959733843,0.07623395539906098,0.07584507042253522,0.30510649903767517,0.21241171092961836,0.2118336935932407,0.3031173167247688
0.04323852487013369,0.034554404536611294,0.05158653951486686,0.22260563380281692,0.2793521212060859,0.19218190188702036,0.19212565605183443,0.1419684167465941
0.17795815289860037,0.12645886929431324,0.15956996590655045,0.17530516431924884,0.5555184573245265,0.03648513897072325,0.03674964266784986,0.07550716559486731
0.04827468442245267,0.03537666847930662,0.03236861709397795,0.006056338028168989,0.12232191556546121,0.009430663716760351,0.010478837693826931,0.02318366247216419
0.01681806414899692,0.058322053782670635,0.026213278420523164,0.3331455399061033,0.17182603069795613,0.038744876718742605,0.03939708178379808,0.06424595580582679
0.07686362726587648,0.05101628516116141,0.07035266557679398,0.04309859154929585,0.26691964650563543,0.37534188169810445,0.3752755794697797,0.30015449941288647
0.1460880813968013,0.1616376728725104,0.19589603034875913,0.1430281690140846,0.1353515536701964,0.16641333101956052,0.16647273043221486,0.07824660593431831
0.021095096259049928,0.04545541224350236,0.017088680415828228,0.07253521126760565,0.30569382954280844,0.35901604719953367,0.3593431976828748,0.2509266807537096
0.0289555596633696,0.0537190893817201,0.03098104082830322,0.06887323943661972,0.06814390719246377,0.3592552255057483,0.3591445993193523,0.28983695743544174
0.016129121008053637,0.030641736262267516,0.06789460513078499,0.07427230046948358,0.16295969906853847,0.12919866648160164,0.12878265790642635,0.08566108852134208
0.03266909231602311,0.0074006646720699565,0.012998286245249235,0.006549295774647912,0.06972429642043454,0.29262933471935126,0.2929055451325856,0.1809574646974615
0.10703208862895697,0.0611146390807103,0.11858397719651237,0.0595070422535211,0.20061769485980396,0.10739714036933645,0.10708265840448267,0.0696924152294583
0.048817848067888026,0.05448154490293328,0.022336461267605467,0.006549295774647912,0.11505606183515438,0.23289227067867996,0.2335397928722742,0.1266685904001118
0.0775784225866829,0.1484774907379185,0.12033430122401095,0.04260563380281701,0.07559959530071247,0.25090653475134156,0.25050717403445577,0.21430543463707458
0.219626991010048,0.20544095849340327,0.25399521629778693,0.37915492957746477,0.21020359958363977,0.3276856152508626,0.32676315151358437,0.31165485123781966
0.2345132285104672,0.22300892716626558,0.24239550776883523,0.3813521126760564,0.2598987914517461,0.3834672796546609,0.38330957914045827,0.3462260110601786
0.05177915096282959,0.06805894855581798,0.09016245808182416,0.17178403755868546,0.6397765615380518,0.3223522296807094,0.3231011938129638,0.3153665542336128
0.025671315495397,0.013730455942853062,0.025102905348759072,0.08600938967136151,0.48572226448782374,0.25747121693224584,0.2581135078322122,0.2317570991545543
0.1865723255318655,0.10415357314265761,0.10763080273306519,0.004014084507042243,0.525396774049882,0.1120141746177079,0.11311105784293735,0.11058114056594318
0.34934176035330333,0.24310920394214,0.23108290758439548,0.07584507042253522,0.6262115072976238,0.20492939597224774,0.2055617870138952,0.22390856116865998
0.14371295989399221,0.12375858538613749,0.1207021656326849,0.021760563380281733,0.21970387314184062,0.13630660432849975,0.13692430333511182,0.12405555193770856
0.10921747513220345,0.023549932767547715,0.09394674728929131,0.020211267605633798,0.21139309054213185,0.1605348593125679,0.16116930097814425,0.16264669294333178
0.004255636594664908,0.030959142015948557,0.05031606741458863,0.1526760563380282,0.00646548154996765,0.08717532108555051,0.08758226913889838,0.11953621865534472
0.007554995711420626,0.04870771991960243,0.04138703987815784,0.03738028169014085,0.025798718869689388,0.016777256720873407,0.017234682892422304,0.09049487501121958
0.10558641977713143,0.09338411794129728,0.1086505549966467,0.44507042253521134,0.1610491993279871,0.18737633773700813,0.18719643463433613,0.2729939280233862
0.015765540012171536,0.0017977896473878596,0.03648101064721662,0.23929577464788734,0.030452224556667074,0.09054654902139031,0.0909285008689438,0.13211091463848326
0.19364188849086494,0.11791759173828559,0.1939439407276995,0.08469483568075115,0.1424483940238168,0.2144823056434581,0.2142702654890822,0.1785183607536752
0.05334435135545865,0.11860236378532002,0.11890750139727235,0.03738028169014085,0.142045848681051,0.03404194801020488,0.03476298767555577,0.08320546601098561
0.03270955115976468,0.08601448245321819,0.08318555150346521,0.21032863849765257,0.0767969098451304,0.08184074660578175,0.08229516588204164,0.12020638569618872
0.15413359828398263,0.1840740127962418,0.19198964718868758,0.10921126760563382,0.20156234437353535,0.12079492271349662,0.12159763076377997,0.15949477980204865
0.09521497518243924,0.11203563534518932,0.12153898362396612,0.3331455399061033,0.15707492140326976,0.039173163623053786,0.039714650444307414,0.07569832196196633
0.1582826199162175,0.15550539188229956,0.14254145861278789,0.07610328638497649,0.1486337096001005,0.20602588446110887,0.2054655365317475,0.1743169746564201
0.06776264994916781,0.08315275350677354,0.08136395735524249,0.06314553990610333,0.16147131136291965,0.21460718763292247,0.2142445017274986,0.19058194787954685
0.056670528952504545,0.012214256042639662,0.05458101134585272,0.044225352112676065,0.0696228876028786,0.18506294555756306,0.18614353957562155,0.17895105829279853
0.07729811497137581,0.07561417217082647,0.09474338656941646,0.07584507042253522,0.14117726101133066,0.08729445036036057,0.08671510360749603,0.19728765001080922
0.13362909602447293,0.11529708665035987,0.11244559076682359,0.044260563380281726,0.184853444453277,0.23377159960842586,0.2338642662214797,0.2866146505029647
0.06696445058768896,0.13653986311334387,0.03504474262240065,0.17883802816901395,0.20913038809922352,0.0381148234493619,0.037573811989247696,0.10535256191290665
0.04508972967174696,0.0011399278133775725,0.050529232897384424,0.09763380281690137,0.17486155903576872,0.12788704118518485,0.12800661684184855,0.17280701464694725
0.0791296668119833,0.0913929480341582,0.13063039053767012,0.1014647887323944,0.16654740635322623,0.09819544424798721,0.09806384842496274,0.15319360791916836
0.0004114738148702779,0.048223573672551534,0.08954018793315466,0.2161408450704225,0.08508247273774916,0.07318331343695145,0.07309923281121833,0.030752664965109644
0.047188634284785036,0.03411887592585272,0.026942123993963674,0.18881690140845062,0.08440832074737165,0.10222099254326178,0.10204629548625166,0.0671519355633457
0.0821443553038046,0.0005448391900872984,0.05390367510619276,0.21643192488262908,0.012634824212548135,0.06599093135112066,0.06595839605032283,0.0243762641909544
