0
8
"['P_charged_centers', 'cLogP', 'Hbond_D', 'Double_bonds', 'NP_ratio', 'Chol_DMG-PEG_ratio', 'Dlin-MC3+Helper lipid percentage', 'Dlin-MC3_Helper lipid_ratio']"
"['', 'Hbond_A', 'Total_Carbon_Tails', 'PDI', 'Size', 'Zeta', 'N_charged_centers']"
0.045840000000000006
0.03572774071551125
0.7028269641050268
0.03572774071551125
0.8879696272594539
0.023141748846437098
28.5
