,RLU_HEK293
628,0.203643061809251
629,0.06385591485878023
630,0.4650020466639378
631,0.44832173557101934
632,0.6582071223905035
633,0.5668235775685633
634,0.5354072861236185
635,0.6440851412198119
636,0.7252353663528448
637,0.7222677036430618
638,0.0046049938600081775
639,0.3212239050347933
640,0.34179287760949656
641,0.49959066721244366
642,0.5407286123618502
643,0.5782848956201392
644,0.6363078182562423
645,0.6126688497748669
646,0.784588620548506
647,0.6508391322144904
648,0.7351616864510846
649,0.17949242734343018
650,0.38088415882112164
651,0.0
652,0.4790216946377405
653,0.5237413016782646
654,0.58810888252149
655,0.6047891936144085
656,0.5865738845681538
657,0.5682562423250104
658,0.7375153499795335
659,0.7883749488334015
660,0.7796766270978306
661,0.23495702005730662
662,0.3190749079001229
663,0.3703438395415473
664,0.6130781825624232
665,0.5248669668440442
666,0.5115636512484649
667,0.5970118706508392
668,0.6553417928776095
669,0.5322349570200573
670,0.6257674989766682
671,0.6305771592304545
672,0.6897257470323372
673,0.39735980352026196
674,0.3875358166189112
675,0.27967662709783053
676,0.4847523536635285
677,0.5132009823986903
678,0.3053622595169873
679,0.6292468276708965
680,0.4327670896438805
681,0.38681948424068774
682,0.699242734343021
683,0.4802496930004094
684,0.49345067539909954
685,0.37535816618911183
686,0.3622595169873107
687,0.23649201801064262
688,0.2870446172738436
689,0.3761768317642244
690,0.4398280802292264
691,0.5053213262382317
692,0.43593941874744163
693,0.3101719197707737
694,0.4645927138763815
695,0.5443102742529677
696,0.21827670896438806
697,0.12013917314776917
698,0.26780597625869834
699,0.323679901760131
700,0.33237822349570206
701,0.3604175194433074
702,0.40380679492427346
703,0.4516987310683586
704,0.43358575521899306
705,0.4051371264838313
706,0.5084936553417929
707,0.5869832173557104
708,0.1942284076954564
709,0.3488538681948424
710,0.35417519443307416
711,0.22185837085550558
712,0.3478305362259518
713,0.47114203847728203
714,0.4829103561195252
715,0.38190749079001235
716,0.4104584527220631
717,0.4438190749079001
718,0.5535202619729842
719,0.27128530495292674
720,0.5099263200982398
721,0.4336880884158822
722,0.39439214081047896
723,0.43757674989766676
724,0.38538681948424075
725,0.4764633647155137
726,0.4554850593532542
727,0.5232296356938191
728,0.3043389275480966
729,0.2735366352844863
730,0.36911584117887847
731,0.0046049938600081775
732,0.24744167007777323
733,0.32981989357347524
734,0.2820302906262792
735,0.3964388047482604
736,0.4039091281211626
737,0.35918952108063856
738,0.27824396234138365
739,0.23516168645108476
740,0.3206099058534589
741,0.01166598444535405
742,0.5865738845681538
743,0.22329103561195257
744,0.4952926729431028
745,0.803622595169873
746,0.66189111747851
747,0.6155341792877611
748,0.9588620548505935
749,0.8873311502251329
750,0.7180720425706097
751,0.7859189521080638
752,0.21489971346704867
753,0.5542365943512075
754,0.6788784281620959
755,0.6245395006139991
756,0.8574498567335243
757,0.8750511665984446
758,0.4198731068358576
759,0.4863896848137536
760,0.6102128530495292
761,0.340871878837495
762,0.550347932869423
763,0.5707122390503481
764,0.5873925501432666
765,0.5179083094555874
766,0.7862259516987311
767,0.40728612361850186
768,0.43491608677855104
769,0.6942284076954564
770,0.39326647564469913
771,0.49263200982398697
772,0.38344248874334835
773,0.45446172738436347
774,0.6811297584936555
775,0.5003069995906673
776,0.5658002455996725
777,0.7151043798608268
778,0.30843225542365943
779,0.4659230454359395
780,0.5522922636103151
781,0.6408104789193616
782,0.744064674580434
783,0.6900327466230045
784,0.6172738436348753
785,0.7422226770364306
786,0.7197093737208349
787,0.5085959885386819
788,0.5579205894392141
789,0.6560581252558331
790,0.5431846090871879
791,0.49109701187065086
792,0.7709783053622596
793,0.8315595579205894
794,0.6408104789193616
795,0.6075521899304135
796,0.7854072861236185
797,0.6032541956610724
798,0.5962955382726156
799,0.5945558739255015
800,0.4596807204257061
801,0.512893982808023
802,0.5621162505116661
803,0.6850184199754401
804,0.6354891526811299
805,0.6054031927957431
806,0.5097216537044618
807,0.5023536635284487
808,0.4297994269340975
809,0.5618092509209989
810,0.7568563241915678
811,0.5102333196889071
812,0.6451084731887025
813,0.8768931641424478
814,0.6773434302087598
815,0.8123209169054442
816,0.6183995088006549
817,0.632623823168236
818,0.5621162505116661
819,0.5025583299222267
820,0.8231682357756858
821,0.7416086778550961
822,0.7787556283258288
823,1.0
824,0.8831354891526813
825,0.9287760949652069
826,0.6536021285304954
827,0.7047687269750307
828,0.7137740483012689
829,0.6988334015554647
830,0.6605607859189522
831,0.5965002046663939
832,0.7344453540728613
833,0.6630167826442899
834,0.7294310274252969
835,0.7132623823168236
836,0.624027834629554
837,0.6239255014326648
838,0.5770568972574703
839,0.5427752762996316
840,0.5553622595169874
841,0.2551166598444536
842,0.5105403192795743
843,0.5785918952108065
844,0.4183381088825215
845,0.47513303315595584
846,0.4382930822758903
847,0.5466639377814164
848,0.44351207531723286
849,0.30495292672943114
850,0.1971960704052394
851,0.3648178469095375
852,0.44197707736389685
853,0.43512075317232907
854,0.16680311092918543
855,0.5931232091690544
856,0.5866762177650431
857,0.6260744985673352
858,0.4976463364715515
859,0.553315595579206
860,0.598137535816619
861,0.4758493655341794
862,0.6384568153909129
863,0.7045640605812524
