DT,RF,LGBM,XGB,MLP,kNN,lasso,MLR,PLS
0.0,0.0006002700274378507,0.010257909019049731,0.01019959058612585,0.023575767781076257,0.00048131891422679475,0.005204265558326371,0.03311925081253442,0.0012268695488645426
0.04916355592423616,0.04086138740358298,0.045049043288368146,0.03600376252649973,0.04817957993743477,0.029518979045881737,0.051412858523689875,0.03538626490801633,0.07191495713770485
0.03882996583121012,0.020831218357659637,0.045403555248932526,0.01086941507698902,0.2265933254893553,0.05628783394112172,0.11535137443635407,0.12504866421330074,0.14384927517471663
0.0020738282870178537,0.043784109645158525,0.012914974731336043,0.08006727307330319,0.010885861518860784,0.0016017066128793567,0.01565547344402002,0.017705853143211492,0.01153071969966174
0.023296004424167006,0.025329098994736884,0.008086978531324923,0.041245151311159134,0.11072731457877646,0.2108622995244504,0.17632660443998444,0.1449822442657338,0.1639066130972817
0.0,0.030963012483322033,0.004892784667876531,0.022228863090276718,0.029279910480910526,0.037035370307164854,0.1627738995273021,0.1688892493287304,0.18784231490293285
0.055958799944697823,0.16906292447893434,0.19562220843795225,0.15941396649408246,0.25400753965958545,0.11202905069449548,0.31252646240316423,0.3261570711770513,0.308392454909092
0.1975390570994055,0.030148917287154183,0.04551548536592123,0.09922081232070923,0.07075786045914925,0.06373796118462423,0.06554660914042765,0.07854003728328507,0.08566290627601097
0.0347020600027651,0.03430786350632041,0.0363211000553368,0.03343965667665605,0.03319501235212681,0.0347020600027651,0.06827002554500239,0.10893024936569862,0.08518524956282102
0.0,0.004657368890277569,0.009768518027136297,0.010698024183511734,0.05254619838050151,0.08342127726097913,0.07530661951304202,0.07671680764425381,0.09227390942737121
0.0,0.00015784671962438545,0.0014428072014268315,0.0014058606466278434,0.00011498731394850303,0.027391763521281275,0.048907107391344684,0.04025999361327193,0.062053385581514506
0.0,0.0002236138607788208,0.0003878151734002777,0.0009884188184514642,0.025799237115700036,0.0,0.02948695285796532,0.015324829526311867,0.05654271198700357
0.05057375915940826,0.17284336012851148,0.14953480645924805,0.17758453849867373,0.14270310478744475,0.03570664510308169,0.020862895156123218,0.011326976018135593,2.6620474459337906e-05
0.11603563034504553,0.1141767875676765,0.12183901778240513,0.10567291029447606,0.067829377921063,0.08991733093349526,0.12040782188409982,0.15300322598615418,0.12206886524318301
0.12130512926862985,0.12718548583542372,0.19366605254192332,0.29352928779027315,0.22309265604259204,0.33144091313693025,0.1866653891042036,0.2224378221927587,0.19425656430628907
0.0,9.979116398674006e-05,0.006068628432827648,0.0024885216262191534,0.028995326661189008,0.0,0.024671317285871575,0.002023294116790253,0.01868512635688592
0.05635282731923136,0.045669162443464785,0.07511149979235142,0.08878864546238313,0.04912958361078776,0.059798845358273185,0.015347288974361883,0.01628265407488011,0.04285824273606015
0.044725563390017986,0.004148487930809757,0.01255007601128843,0.006681825965642929,0.008679499009722022,0.0018118998796345898,0.025254911171488537,0.0625044125519365,0.04005004124209506
0.0,0.0005514633848989158,0.0028492000302566185,0.014129252173006535,0.03982707687292075,0.03165536779731571,0.04752217622492477,0.10036117506738162,0.06493440395970324
0.003784736623807551,0.008602500360780675,0.011136251150711237,0.01339696254581213,0.04288000614865392,0.0,0.038424316509706846,0.1021496494477272,0.07730287451860282
0.0009480357883510024,0.06906513810983785,0.026167347042121113,0.04913858178635777,0.022587762527535443,0.031129127674976893,0.006971612492798485,0.053003498597475995,0.016472083317979162
0.0,0.00782530876095909,0.2651565808149096,0.024043992161750793,0.14774739151472313,0.3087653065215172,0.21996367796075428,0.1732601465605189,0.20516382665564636
0.0,0.00017745417354163442,0.0052248195464280126,0.0009373137727379799,0.0005080071376439843,0.0,0.007954864206845935,0.04121905181308694,0.028054233872593926
0.0,0.006032496206469102,0.022382680043904913,0.005685838405042887,0.07978106203653229,0.0072436435410384295,0.176133524397387,0.19237926845723596,0.17083483411212563
0.036444075763860065,0.0340330747122508,0.016302509746143935,0.026912524909544322,0.018557835531062522,0.03692607772224355,0.013557673488811761,0.04529130470080378,0.032022992720811314
0.08381722660030422,0.10643680748948259,0.0908080376578877,0.018193390756561123,0.42649454350310945,0.48237245956034835,0.49816617423586146,0.4377067772665211,0.4880202414120831
0.0,0.035305018016089075,0.007582286034646344,0.03074449859559536,0.02090456556871015,0.08060891588923086,0.16224786674607056,0.1688996243971237,0.18831503631571614
0.03260058067192034,0.13258388525694625,0.22577976621571572,0.2736727964510549,0.008855637449216441,0.12838128876682003,0.014338212113201465,0.0035042222398432576,0.00694175685948209
0.02530070510161761,0.010501713377180033,0.02362947801923483,0.041884333582858424,0.08992226828305813,0.12289853095111644,0.08967868065475948,0.0665129465492505,0.08354417530037828
0.35607631688096225,0.24148157913794585,0.20245898047418653,0.30210670828819275,0.21754669047875416,0.24419138961332118,0.18427784663471608,0.17132478092440517,0.18878552809409122
0.028134937093875267,0.003466792712333966,0.038244936284544784,0.015886214175093505,0.02376689253088829,0.0755953749091496,0.10100484699891793,0.08930686527408782,0.1029142003819564
0.009516567583759628,0.015394795299153172,0.05915766846035789,0.03404265642166138,0.03058047389733401,0.0,0.05463248082347172,0.04888635523685836,0.06671416223130154
0.0,0.001209707416466032,0.007672060663828954,0.012093678116798401,0.0065911995805347234,0.05448490298320597,0.028079011251600394,0.012761377762468107,0.0058353523071486835
0.16314115857873637,0.13701511096627234,0.10406941228956618,0.2073463549978849,0.11691735806278927,0.03511810495281055,0.09903528427856884,0.06050321643554035,0.09620380007234211
0.02089628883490352,0.021167018888296474,0.034604135993638374,0.0003605150021113168,0.053477606743511874,0.051003920809243375,0.03839618118995286,0.04900539267484405,0.03765431970773686
0.0,0.0029392152935711602,0.011680001814207763,0.003505000378936529,0.07069332218725924,0.01254086149285121,0.16513357472012208,0.12984322099211643,0.1655613048402385
0.057358634038435,0.014126928606432276,0.007362762724587385,0.20137532781997558,0.10254800015893062,0.08898923536702116,0.1297477406386694,0.16281327702449366,0.14045337508535544
0.0663822559301613,0.08320235761784119,0.04960088280610882,0.03950981113976759,0.12346647001079883,0.07970232508535686,0.13820557005556466,0.17205320157712578,0.13514142421468958
0.0005184570717544634,0.0016489941801253209,0.00029975200638618257,0.0034765927121043205,0.027182427866683248,0.0,0.007110592324050369,0.00020507312689899138,0.03267340975725351
0.13130789437301255,0.16893249634062563,0.2194305577927662,0.09778833877540927,0.22528874112226405,0.18045267738294457,0.3839505892420028,0.40488814484822255,0.37360235398055947
0.0,0.006585872845615884,0.0033697921627018484,0.002240695059299469,0.01800008098301778,0.0,0.012937893427900193,0.06761923715498785,0.02111967560604462
0.0021844324623254583,0.003472951590610454,0.005850824815408758,0.03044125810265541,0.1486161561784172,0.14312802251003917,0.2046408090287158,0.17349521822555936,0.20185473040105723
0.03774367482372461,0.06665144566114975,0.016614928174534034,0.08366643491765202,0.021197143920182168,0.09578598235212361,0.11694621384041576,0.12323122017733579,0.1358286519430324
0.0,0.04680381675007389,0.013895359544967005,0.023576028645038605,0.12122716575974363,0.11801328150221464,0.1732270586058839,0.18328147760867586,0.20510988004567252
0.1403636112263238,0.18673491043036888,0.2351777271488028,0.26530891832401515,0.03646683781951665,0.2667302140316272,0.3331023871607787,0.33346354788852983,0.30634596922611823
0.0,0.0012612044243537166,0.12376586137135238,0.00010135125194210559,0.10579912008874973,0.01929151720851522,0.2423240685214451,0.20885078815077118,0.23223359427555956
0.043101064565187364,0.03722788300536124,0.02540767324102504,0.08622196821047035,0.12431814715903491,0.22638096659026924,0.1360383292286808,0.09138647043982762,0.129070713899211
0.1359048804092354,0.020138595919495905,0.0647040334144176,0.098311280880366,0.16539993469041112,0.03326139717206322,0.14636253020416395,0.1608631311858224,0.1543316217976187
0.0,0.0011559628739401433,0.00014092028817908368,0.003895579371601343,0.0124421075022864,0.0,0.05481191361831039,0.06010711139064573,0.08894945938085123
0.0,0.0002084538438918621,0.0038077442518366124,0.006571575533598661,0.04070339873064076,0.0,0.07490893987018643,0.055860649955821295,0.09442677498376141
0.00219233276056173,0.024081747312982862,0.024973351888323864,0.030638876614828725,0.0596465021360193,0.013220940644302653,0.04909268336208389,0.0831048252434125,0.05144696731263187
0.0,9.105801062599431e-05,0.0003878151734002777,0.0013915833551436663,0.02864685739856858,0.0,0.04243375605335925,0.030283252259863502,0.07128785089183316
0.0,0.0019315677544944117,0.011576322057652603,0.011366806924343109,0.03366346502875464,0.039178332808803625,0.1424767993947041,0.14583434790495853,0.1627671083835931
0.003784736623807551,0.007439792375142355,0.05073375103797527,0.03815588355064392,0.04395693281254845,0.07848828460944252,0.04937758493034439,0.12136559147844872,0.0884868695970669
0.012047954810294097,0.05171755417937939,0.009798246984207708,0.041083924472332,0.030255814674253617,0.04785223967648203,0.031847141658053524,0.04408665196085815,0.009990950379106509
0.21313029566866154,0.15468687661709224,0.1111484071703957,0.16726611827594295,0.1013310140959659,0.14233208624800447,0.1205618444912227,0.12882588596087652,0.11612600294882852
0.0005184570717544634,0.0005813430891078173,0.0004787660904648732,0.00423981249332428,0.0004749655161719324,0.0010773627793650195,0.021557839761708775,0.013291268663663813,0.04810568137625011
0.0,0.015501727231561308,0.0008476779063751024,0.011560102924704552,0.006563232373205677,0.008547510158643351,0.04123949264072102,0.003753327346252777,0.027386717342818112
0.17793446702613025,0.2580050075736514,0.1503940159215904,0.19210286937642684,0.3639472284362345,0.4465059048329466,0.5116781799998511,0.4970145926656033,0.48770892868679794
0.02911654914973033,0.01831867937736853,0.08690068552105296,0.041935042348225204,0.006536566492696183,0.009614220139601504,0.11595879315979835,0.12709781974304513,0.10208016842532996
0.013707017439908351,0.031372958773103934,0.014629209448253331,0.01687670312821865,0.03604991952065126,0.0,0.005338285210346516,0.017102641010871222,0.02080793038041484
0.0,0.0009317534700374079,0.008153816969435422,0.004496793262660503,0.00787283885840094,0.0,0.06500885610765889,0.054304226213527707,0.07822524453869868
0.0,0.009100283037036553,0.004252265231840027,0.01326057780534029,0.009281155566887647,0.0107749159425266,0.04197715043422162,0.024210526737557858,0.0210088689014008
0.018407694890482114,0.061953433645972104,0.034255044064922066,0.08347252756357193,0.05584464299089184,0.08044019494102336,0.051315750810495275,0.02226848503232126,0.05165670994830659
0.07792064150421679,0.0373033924157829,0.011393325485762107,0.01681000059379112,0.05882361187392049,0.1092564048288017,0.04078108968791977,0.01041170995295071,0.03390264375660912
0.05118208212360015,0.012244496674193805,0.016799173801356926,0.028246986186967526,0.03545724974011186,0.10987397655775566,0.07815765751379561,0.09372172344103458,0.08225944664829887
0.0,0.007320618361702882,0.0467630330854305,0.002728324383497238,0.10340092503857948,0.13267928439512247,0.10833634636882578,0.12101803888116547,0.16584623200637255
0.07076692145128478,0.013318911784211435,0.010186026095660827,0.012800476323881704,0.0030312763393627873,0.023671087665024237,0.0014712492226074958,0.029723886153459556,0.007005692013479697
0.11850447354387629,0.13050435180350267,0.1461622346961089,0.10592421674224067,0.1909112472956013,0.19088445516698685,0.1620309082195247,0.20065645887551692,0.16651467033912057
0.04852758191621731,0.039062239160989484,0.041740677231946036,0.04036318168139885,0.029322535868828797,0.03578781397367947,0.0304645738825558,0.019751507877409202,0.006110105226339729
0.0,0.0005737271159063076,0.0004091320284552794,0.003035731613636017,0.031989506141037544,0.0,0.05616825135551373,0.040144067091402835,0.08242406811982074
0.04742154016314115,0.032558495124857645,0.04622475781248636,0.0989026472427762,0.11093979038124602,0.2975340596521186,0.2907847874911383,0.28663574931563574,0.27976632682012487
0.022829393059587977,0.03672430460169865,0.030644452389547404,0.06404356378997555,0.0009010203938993322,0.06029446654770512,0.02282568245683758,0.0037387071304316732,0.019862962898062518
0.0038711461357666234,0.0003916565838319628,0.007620998748327663,0.003630631836131215,0.06600265634854238,0.04999077178556389,0.10453264713887106,0.1012455696160337,0.12669334252068853
0.02383519977879165,0.05112266023347576,0.03841369034435374,0.04391797259449959,0.08165945741702821,0.0,0.040221835093712355,0.020888357659588186,0.04015761576836495
0.0,0.003387469337989753,0.0017020711496798127,0.0031334522645920515,0.023713049972958214,0.0,0.005074990971204896,0.004813142392279701,0.03590924346668746
0.10546898145404988,0.04072972328382509,0.06892401625683366,0.0167388953268528,0.020881494110393722,0.04034008403372092,0.03409053430854442,0.001948676187795928,0.029567547677621153
0.013707017439908351,0.035275362109168484,0.003999373624186491,0.05061894282698631,0.005928859864988048,0.0,0.023840849016429633,0.001917508354459696,0.038730464178386145
0.08499239596294761,0.030337998900152752,0.04775184813825074,0.10162079334259033,0.1804300085545492,0.37803146893186595,0.21544728783835992,0.17847701689609785,0.2061573395234415
0.0,4.195741778418402e-05,0.001619859356397071,0.01689107157289982,0.018941461972953294,0.0,0.05378680229146404,0.032504734234302,0.07330083191554725
0.0,0.0007384022716107287,0.0009928427346063337,0.002025603549554944,0.014038400251601912,0.0,0.012488857053072344,0.05936709624546921,0.0060316368421262645
0.0,0.0006883479245978482,0.008871914353217986,0.004082039929926395,0.02056154404368274,0.0,0.06799843599052657,0.07366119242577718,0.08235598337076437
0.0,0.007029491047976243,0.0003785821680662418,0.005694994702935219,0.008747733757469442,0.011007224418461373,0.0383784247341013,0.022172574724312777,0.01521139108973478
0.24090971934190514,0.06081025623300615,0.004888105087961503,0.14314896566284718,0.05242763624986865,0.027961338090713397,0.04221170147971948,0.011323720241758761,0.039600341368280056
0.025379708083980157,0.06800936185340997,0.05167058802263612,0.03122832237969586,0.06419147533862049,0.1289459205641059,0.2182568680635138,0.24075891098616997,0.23506217247849265
0.0,8.07888790999037e-05,0.0075195527236848435,0.009483289904892445,0.023103202192210265,0.06904259131492518,0.04727923529537115,0.007727254902985536,0.0370685170363217
0.2807963500622149,0.2687044254538033,0.21543970296197176,0.20651240175061747,0.3383569505582228,0.21011028685144018,0.2601905811021568,0.2782880225967945,0.2694727586842694
0.0,0.01647243294585841,0.009703247712045105,0.016547687351703644,0.00013314409621753565,0.010650766689517144,0.008651155928359966,0.00194217512020467,0.03192755887137706
0.2087999446979123,0.207440797140092,0.31335371667768114,0.29267517795260134,0.24206553785973284,0.542911651742513,0.3694865652194255,0.3522675061540542,0.34157879120921514
0.0,0.0010598500076420192,0.007707504102989884,0.01810651831328869,0.013627060498813431,0.0016695180105630258,0.020606518854023925,0.056846129489444897,0.04834354566741102
0.00041476565740357075,0.029884580588487256,0.030881225230541934,0.007714966312050819,0.11279497992043777,0.144450771209585,0.15277654108977917,0.16802868799179538,0.18962505312578926
0.08499239596294761,0.14756680195927394,0.03906008876679963,0.16781646013259888,0.1288743871354823,0.2344573848237863,0.1983035858910424,0.16738326485503496,0.19360259569813773
0.14212636527028893,0.08198334518378064,0.03463832964611763,0.11857082513989581,0.1367275894791724,0.16887793941560336,0.25604079010358266,0.2709427195152263,0.26159854146097133
0.06803884971657681,0.16935610175933313,0.1521969956223631,0.15925166302369742,0.23859136903529718,0.3258675515000692,0.2603664269204375,0.3027585703562994,0.2751759372570248
0.0,0.0029628959460952166,0.008152128963049957,0.00023937168589327484,0.020958840974833054,0.004868315049697987,0.02480923134945001,0.01221943052067942,0.010914836941546352
0.0,0.012898265315245006,0.008291678837242257,0.005458054132759571,0.004085205164087238,0.0026177093461653847,0.034319290952228854,0.003862166744777129,0.021988220326717392
0.04738203867195985,0.0547913131367611,0.04834824949032221,0.012575213796746643,0.09002836921843116,0.10983167643296762,0.052175384130321356,0.012723048495682843,0.04212039183011307
0.0,0.0030061245098257955,0.004396022842837849,0.0021136098075658083,0.02168772544702044,0.0028041763468438915,0.06456667304969532,0.10626770462253476,0.07314814095276845
0.10452094566569886,0.008536694142148284,0.006363580310546457,0.044203425758230774,0.08781242890220733,0.09467996307034507,0.09123953220976638,0.06905894908687205,0.08276131979894508
0.0017696668049218545,0.07795214566576794,0.0728779973301483,0.05257101174864748,0.13816813309365109,0.15362039273375094,0.12237277114615441,0.15726304773593652,0.11662243935859005
0.0,0.0005280956722995386,0.00044587580544601884,0.008919230662286282,0.08718872147875581,0.041172422635660254,0.16280086301182356,0.1312315668034406,0.15078050530635412
0.0,0.01991819759882804,0.00932536586379454,0.01817759871482849,0.03426609569195865,0.0,0.0729186845883234,0.0957343737750651,0.07452324265279422
0.0268906401216646,0.10147374971660394,0.11147959055346646,0.12902961671352386,0.04433318633634789,0.05557092887451768,0.062104198177531766,0.04977730834668426,0.05160765444360194
0.0,0.08020141179426746,0.09346956595176248,0.06830167770385742,0.15271484418266093,0.16674805705069334,0.22434577780450543,0.1847204283689171,0.21008628024337173
0.0,0.008640531757849446,0.06102446112320766,0.029266800731420517,0.10167365219578303,0.2753921028215329,0.2023761636050952,0.15650313914501945,0.1838447006555117
0.14107957575398467,0.11292278236533727,0.09432090057458553,0.12671540977198203,0.01840887290586654,0.045148849055759055,0.02681398856574485,0.04028478142135994,0.051449931635376644
0.009516567583759628,0.002086553511844225,0.009930052232547669,0.007392824161797762,0.013482201129370458,0.0,0.04800867693264005,0.044614363060537454,0.06493766502329056
0.0,0.0030143819531814734,0.003480671935476574,0.0008764605736359954,0.030706333722258672,0.03740722401742653,0.03107000885798933,0.0014051196477258276,0.02251332896751171
0.06874740771464122,0.0071940639082129386,0.013717157153794388,0.00785377249121666,0.03896229057379788,0.0020842218951860384,0.057155844843271464,0.07118351583018678,0.07752217472193458
0.02611295451403295,0.050183012447788444,0.013305650380096429,0.04386662796384877,0.14414069526807177,0.14711550184340727,0.16985289169287815,0.2043262881232033,0.18394189556360746
0.13175722383519978,0.14146922943563342,0.1770916320091808,0.22883740067481995,0.11293499553952543,0.08368794889470642,0.14836913101903898,0.13229505489262616,0.14936534392611894
0.0490978846951472,0.184204130191436,0.02407275265785952,0.10144192799894902,0.21250843320807186,0.16274964612635553,0.26756330093882896,0.2983035570483158,0.27313779547644745
0.0643117194340753,0.03494826758092793,0.027314810818286944,0.006295303348451853,0.10568898171127686,0.0,0.04049924982396669,0.010914340241041542,0.03297338264448636
0.015795658786119188,0.01984626677705121,0.021181752129908898,0.017976149916648865,0.07127603332585752,0.11971721346641921,0.12146662260612845,0.13083471345442732,0.15724949413875772
0.0,0.000172258419700199,0.010482909898538726,0.0037937569431960583,0.0053633732235577325,0.0,0.0383753899224783,0.005096968524289536,0.02170439841454777
0.0,0.03456266088628179,0.04426326250567269,0.030473580583930016,0.039419728407998594,0.13757240368281026,0.11261430846371029,0.13494825117127218,0.11835410738355255
0.0,0.028264472016246964,0.07984545519261219,0.00456478213891387,0.06555810701574927,0.11145132026873626,0.17240221001075956,0.1945998956605317,0.20520968978474172
0.05502557721553991,0.0494076329359973,0.04745357518919481,0.055416858367218325,0.0376246921696235,0.05502557721553991,0.049016017118608035,0.028762256930445984,0.0427468465678159
0.13120420295866186,0.1289660682190752,0.010210968678336374,0.03505199224675615,0.22243604541507567,0.20465227806820752,0.30610685177187485,0.2464940475416023,0.2903273993184836
0.0,0.0010336648906960246,0.004191743827304278,0.01576419174671173,0.03724595492396918,0.0,0.0052178714264675685,0.028324288397377773,0.0039011427866753184
0.02117279927317256,0.22564273129515766,0.2565675320855219,0.3535936578385121,0.14183626260007104,0.15770670889769361,0.05259977446398545,0.05971965558305242,0.07514932253543821
0.04531314807133971,0.05048819771426422,0.0482282946515362,0.05462197050227935,0.02305660585687158,0.036457930448034095,0.058633323591562425,0.0616364416156876,0.08853183090055142
0.21139223005668464,0.09654031962591687,0.17470390529855212,0.09970343112945557,0.13804134778518976,0.2914946798045449,0.21158982664103393,0.16439579355927425,0.1918421053774978
0.0,0.0012164215819765146,0.007678656583753351,0.01223660446703434,0.08622664701128155,0.1421946669884623,0.22210079734637506,0.22177292046103225,0.20598758285755966
0.019671742608283485,0.05839895170507184,0.09388156806143433,0.07929231646048007,0.08224311873030285,0.10271305436725114,0.08239755874159505,0.10968634800754806,0.08642432735388764
0.13175722383519978,0.06635843403719804,0.07514329582077046,0.05145587772130966,0.1263169207497422,0.12299961971152859,0.1247301530338108,0.10650107177590196,0.1297432362906877
0.02383519977879165,0.027695976315627986,0.011699790453863169,0.0006140324403531849,0.04643101365614016,0.04982985667209956,0.006991072630490591,0.01840893236215657,0.0015945455247555335
0.1878493413126345,0.1687105199054597,0.1423656825614255,0.14545209182651142,0.19067188008896488,0.13454387275044763,0.19104477385134516,0.11820894851331132,0.17173922900190486
0.3772639292133278,0.3655272512657755,0.2739024133140855,0.30624966550405697,0.3884141437121072,0.28664149396309313,0.3747799907418367,0.36127698637618977,0.35392671320282326
0.02383519977879165,0.06414791894122007,0.027376912231337838,0.05889888107776642,0.08497360294534345,0.0,0.0461561758804962,0.02305100368363211,0.04453610464218879
0.0,0.003674089655217818,0.007462781515871122,0.0011553720105439425,0.04644034791892909,0.15969918386401288,0.15871187092529698,0.21322684311529472,0.15847496852302467
0.0,0.0018968618591256277,0.00964419578395509,0.0011710671242326498,0.01719595048141584,0.03803701956102973,0.005224232273673024,0.024264808298746443,0.004383038562405225
0.01748928522051707,0.02541385419319006,0.01680206226124907,0.018314264715361683,0.013006891364366308,0.007388924974351972,0.028982313301388674,0.0692491791564599,0.050145981581121726
0.0,0.013242913237618186,0.02491686335802828,0.011475483886897564,0.05679527796309217,0.09554093672282343,0.07566095404678752,0.08197522690451509,0.09431415947985802
0.018756624729250188,0.023724106602094498,0.01311229050355989,0.016795817762613297,0.00459073221251198,0.025357464861832834,0.00796890551443502,0.004707501722818197,0.03407379039720307
0.05873542559564955,0.03624669997959082,0.10769936557896834,0.14997187075930712,0.03273637713579705,0.122641956023453,0.03450350482992559,0.035481913415995436,0.022241722696040647
0.054368864924650984,0.034672978675778454,0.13196170692576487,0.021986579649448057,0.030647214918923638,0.05528211399569816,0.23415599154887196,0.2286711784780534,0.22011528505613515
