,XGB,RF,LGBM,DT,kNN,PLS,MLR,lasso
18,0.016898665577173233,0.22949081854441156,0.05059466698705961,0.07021376714170474,0.20857965722748667,0.026754278244658092,0.0876838765021184,0.01584682534316101
19,0.048711567766549724,0.0048149088016492675,0.10686516568779783,0.09995966657703684,0.01888716042415645,0.17117906050905476,0.1177057482098614,0.20728352883337609
20,0.03422084522042168,0.03425414057798435,0.06613968982696783,0.07542350094111322,0.12846051385760093,0.05928990934270917,0.16648342220495974,0.22387085350638994
21,0.00303800031542778,0.008369045218248633,0.1670963227516199,0.022004122972125173,0.03819449774352945,0.14137230804209194,0.141709314438091,0.21399271862944283
22,0.020231002941727638,0.002059682662390039,0.018203685576785478,0.1561710137133637,0.03477654347601761,0.07726278790213492,0.043808936358195716,0.07201597217455391
23,0.00806669367997681,0.07854253002065748,0.01004551517699101,0.009464909922022008,0.02063766192974545,0.20946278210559438,0.07981576887293723,0.04365361066755402
24,0.09328210115048097,0.04167942918069817,0.007260628875930819,0.0446894326431837,0.03432736647208451,0.10894596142750823,0.006087541309119426,0.05024773705293084
25,0.004371034447103739,0.05538834297387524,0.016169607943407827,0.11433180962624367,0.01141834568307687,0.20850587710102259,0.13833066759157175,0.1219106634727049
26,0.15146414935588837,0.06743449672172114,0.011018862705846885,0.010809357354127469,0.013688490658914199,0.28661761885925496,0.24333211612947342,0.16331609259089985
27,0.14442571997642517,0.022637602327387707,0.14590641127447468,0.06622748050551241,0.05772591522259912,0.1624073416322519,0.04785578044226929,0.02359007932193591
28,0.08881601460456334,0.3620998098833955,0.0965688149577415,0.004403065340145118,0.042274075423551605,0.39618227346055,0.1474929353320097,0.08282464574485715
29,0.07122362507835256,0.07254924585568712,0.07859702707802274,0.015494756655014874,0.28279507313374586,0.2601090759099488,0.41395533311144284,0.49935349666210993
30,0.05735479716364811,0.18889646234266821,0.04774099044141289,0.04615936183561886,0.28002622256232224,0.2968842505028061,0.4240834402987502,0.47735835596954596
31,0.07864808105483234,0.008118099570203652,0.0038478531887171097,0.23718741597203546,0.020092724588527566,0.06911894103448005,0.038907699402365326,0.12071706458852799
32,0.06284440497327604,0.18190098438093524,0.0383068659004743,0.0408712019360043,0.10285521392241342,0.02035079132643347,0.15980012754481082,0.21896462427472144
33,0.023151028513684113,0.023141713829029048,0.1918277454226929,0.18284485076633505,0.1398287934514692,0.20735016250643715,0.0481230049302287,0.02104160840986541
34,0.02955200345838671,0.03240641192055366,0.2294591169450944,0.22196827104060235,0.11881969525207856,0.1565043773439575,0.059652749032198304,0.10825670826482195
35,0.0812688036274608,0.013804575362680843,0.015626088153477408,0.39338531863404136,0.0130158114094035,0.12195469917761745,0.03650626015969538,0.013357774109750281
36,0.03816963479415669,0.01773211311391093,0.030180766182454855,0.10164022586716859,0.08990202200514191,0.05337754395652178,0.08154791042298576,0.03609596087062117
37,0.05463662874990327,0.050942929140151194,0.010919936057761592,0.16933315407367566,0.20676205991528107,0.048741497200443185,0.07238416264633074,0.015711248714647352
38,0.09056729310685252,0.08299628703099066,0.3632887515345103,0.021699381554181163,0.00928951797033134,0.2510765479994459,0.11810686607057636,0.15432795140187838
39,0.00538677980451685,0.30089042493947993,0.03245061471535343,0.08241462758806117,0.17863201476834134,0.01772185508141111,0.45311012095028536,0.4868764184295761
40,0.06497342129265249,0.1546488995537711,0.14402541795727924,0.23662274805055117,0.07241924079024764,0.21675005321656887,0.27588147526838486,0.31437569692638645
41,0.08110629925647073,0.11823985982535046,0.0054164087197674515,0.02393116429147618,0.27519256805117953,0.32463541144402697,0.5452723146891197,0.5826527749700301
42,0.043657695952203035,0.14612748242615115,0.06537968836837493,0.0,0.2153667157918443,0.25007752113369996,0.4094872008042232,0.4683440527890624
43,0.11047206559018363,0.054664200912730415,0.02528363700109938,0.05023751904633863,0.021819844475856706,0.23485736347453645,0.14789767327832126,0.036949145580046444
44,0.010553180240094662,0.015041246260088625,0.029496769678018425,0.22284216187147077,0.07133662811904311,0.10048250273143708,0.1099259275996588,0.025514644970975664
45,0.11665891736553513,0.015089653036530572,0.04217203722922712,0.06525051537151566,0.006664215706155996,0.3061738247866103,0.17359956323221795,0.1289960211668908
46,0.03992286924263755,0.05947304796369566,0.020221544420940846,0.023438200233037554,0.0350256832187163,0.3494399161293554,0.08927553727152797,0.11981990477037208
47,0.02054144310459205,0.03193215448768013,0.11189296735806614,0.02234471632159174,0.048741864242786793,0.11709905706134505,0.2903121467066392,0.2440926305679614
48,0.0528593473136425,0.2409511828203088,0.003024328696546813,0.07374294165098144,0.2478054633133917,0.05213215197728088,0.04320771874592333,0.0027956570616855525
49,0.010764555693570155,0.2067541668776458,0.056247444383348055,0.019763377251949432,0.022094154748348332,0.09558323599648205,0.17042007674163284,0.11557774524445968
50,0.016528581636956585,0.1289939275790981,0.33762285767965194,0.05805324011831137,0.24142844596278845,0.1463187498366083,0.28618685943237854,0.39279702833624286
51,0.028809908065272838,0.020386751510902745,0.24561310217554821,0.03340951868781933,0.07432179189900917,0.18984351756730272,0.10282347293733646,0.06880413660728246
52,0.04657119133517951,0.0010861766795993155,0.013303947822332352,0.04302231782737298,0.04329531916856505,0.07438789048106714,0.0016600883929823174,0.0039055048704427775
53,0.056292834910823375,0.009987017412728116,0.10164174049560887,0.20310119207672314,0.025413857169395926,0.10380416513593749,0.009701582300541634,0.06201341627715806
54,0.03695756634514513,0.007519849806015402,0.032265607383598266,0.18728152729228287,0.16284763550396053,0.14486255109891166,0.28842321738690885,0.2988550974419135
55,0.0652199115090295,0.11509823683867457,0.03419284169282011,0.21390158644796986,0.03318718500483664,0.01860898431312291,0.06323689968483659,0.043841885032190775
56,0.07025685774787971,0.019026440532742717,0.04777447333701823,0.07666039257865025,0.011396419315692796,0.033598772424210666,0.16307101189137013,0.15900884488441358
57,0.0022594328287565135,0.019260877620071837,0.025363145797890674,0.20310119207672314,0.06649280766794438,0.18383088225889388,0.12110401182640695,0.14243483622273345
58,0.007837950606344846,0.04311168430793133,0.1884657489547219,0.2563861253025007,0.4550869658031993,0.16476667314837634,0.2237900265121412,0.18164972433536708
59,0.05617037247220291,0.013525607322116606,0.1689787117375452,0.13847808550685664,0.3940240446851071,0.3863915771405291,0.18699063305528296,0.13618554066797883
60,0.25436947708906854,0.11423741994669129,0.1144033313484929,0.07316482925517612,0.03259164641998402,0.25340139411708296,0.03739415064301199,0.019618823056030854
61,0.2153183460620245,0.039053878330707836,0.03921211280387871,0.3246840548534553,0.11135002951423412,0.010756484151610457,0.09667175791684857,0.1472418224537082
62,0.13425960825091554,0.05431239796604248,0.10456623169107715,0.22156493681097061,0.035611541640302447,0.07303886285846478,0.08018480229967823,0.045161709221225976
63,0.3834251222125813,0.11711084662308963,0.0362024084976197,0.042887873084162365,0.11862838740118395,0.19815023198874107,0.11537952628069617,0.1350599379312939
64,0.10850129189767577,0.06998792211381274,0.09305616503615893,0.058295240656090375,0.13650107147407903,0.13690219906343215,0.07913182304426,0.08288445619576118
65,0.05165736997787046,0.06382119933150111,0.20409882211454203,0.06641570314600692,0.14626986243490966,0.1624266073752934,0.1096494281315738,0.12241809659178293
66,0.08841773181648854,0.042334298187770264,0.139691200577585,0.18324818499596657,0.08742873521441538,0.5442358052535374,0.03523402357943489,0.042942750276109054
67,0.24379026889801025,0.11885484169131479,0.12948172596917407,0.012301694003764407,0.051805071856077044,0.021236654703260388,0.19389162857545073,0.22290493246440152
68,0.0006031187856733178,0.0226156747632279,0.03526500230239821,0.022801828448507644,0.1373562389237653,0.1535005762946415,0.00952665529118707,0.014027356877593933
69,0.03126130482614131,0.07021202976350535,0.007224106352822279,0.129235009411132,0.10993993651479533,0.10217451920296683,0.01715872627246262,0.008396630149019535
70,0.06932924244313443,0.06288445634707224,0.2127592699433882,0.1281930626512503,0.08457319466900191,0.056526225500741045,0.258264567571509,0.2677869382594059
71,0.03901665122254494,0.1649055224245296,0.054117440758469,0.4079501658151833,0.13191028733802684,0.0002633943864515653,0.02010403253900861,0.04024963128650405
72,0.038535247481487844,0.05791426613443623,0.23550112920364175,0.15600071703863042,0.10637481474876659,0.5501749204765596,0.07259575342325286,0.04733102305833625
73,0.010480689816176891,0.334904836062775,0.009077362183504467,0.5870305637716232,0.42476252992787833,0.22796548604506459,0.5894879422122712,0.5812093734439524
74,0.011386489501144292,0.02562910376573302,0.029198744530162746,0.03244599802814374,0.1494727581125937,0.1480252280789771,0.19396089326324628,0.18131540937138796
75,0.0008560162409237959,0.09585358407277958,0.0344212789009232,0.11342654835529264,0.11388380378874971,0.02713047141216307,0.07932014701578421,0.0871567130283154
76,0.03726917895322912,0.04079621836328948,0.07256738685121578,0.056789459532132214,0.08128014391339483,0.04993740866299701,0.097940218348818,0.1179104960586371
77,0.1646561319983616,0.03515841111922052,0.08963315425445983,0.019655821457381095,0.2002692785616152,0.06512837129833016,0.18720161263922666,0.19810409196884166
78,0.042720112357610085,0.0661680232514714,0.048990078709897245,0.10387200860446363,0.4097855146141563,0.13490876848306377,0.3215732717719715,0.33515704400777696
79,0.09686772261264665,0.09495635307430339,0.02138604318445253,0.06460069911266467,0.1644228762419827,0.037422905513995575,0.252097894137807,0.22972200268016307
80,0.030127896227866047,0.16329448800560875,0.13094188419651476,0.0007730572734605673,0.13173554580507663,0.06355586097947163,0.18854137403326837,0.16270447565002422
81,0.0467280882778075,0.02431279596516356,0.05621764527659079,0.05169400376445277,0.05449997218118274,0.14546865931307162,0.13271495724770124,0.11880070318935149
82,0.057453282748412327,0.04270663116685225,0.12593670858798156,0.038787308416240895,0.02238763562289231,0.004756057387370671,0.14097124351749002,0.08127446277444755
83,0.033779549274947196,0.056741777663606635,0.042442893904353296,0.051156224791610666,0.002625846674597393,0.2603794940906429,0.1689938520364616,0.18408444417274739
84,0.013236033492557642,0.10293188479792748,0.0025133663946455,0.1412207582683517,0.0753148300868356,0.1580606039058726,0.15131638712991474,0.10071928002720043
85,0.0010213112279784387,0.04608726824287129,0.09630659813905756,0.14727077171282602,0.11742090808513761,0.031600580755262675,0.09961726451754593,0.12871132021066034
86,0.009531926469885876,0.057273541034456255,0.0058559871764800875,0.10669534821188487,0.07867612871544605,0.04835909598506588,0.123404345270756,0.11735649921088376
87,0.020534249022603035,0.1011944763217198,0.01142912946250152,0.085574079053509,0.21224011962540767,0.05315764337249909,0.2880824910911133,0.315044187732654
88,0.042130718999859096,0.0915579159410913,0.01159676547273028,0.03691852648561439,0.031598957806011796,0.07569062902558443,0.04166964582453958,0.04706117099419499
89,0.37135249201602016,0.06663341720124413,0.04863036330891353,0.026082280182844864,0.17429470306529615,0.06923377259481753,0.13143446527879432,0.17271775768678665
90,0.1311944812319874,0.08835863695437796,0.055011716477431194,0.046148158107018,0.14280608959155794,0.05975760892147486,0.14395948512366286,0.1681698162626577
91,0.030283725399520955,0.16096710078447363,0.018801940370733322,0.08784619521376702,0.1697084991340067,0.031220181656941903,0.09383867085689168,0.11684387374007632
92,0.08026712894055055,0.013316679124146025,0.01271362128839687,0.00393250873890838,0.07705447199458579,0.06541554722855283,0.21521925725470906,0.21135480652569144
93,0.004289811755034401,0.017872326710329234,0.1358597853972402,0.07821322936273195,0.099751030692188,0.010134383716628781,0.12516916010187523,0.14829470239977458
94,0.03034195423318542,0.03543334568411041,0.006690692560794936,0.03221296047324548,0.03976088760838538,0.09980350282085299,0.11728900986478148,0.11136639019529437
95,0.28682395815849304,0.13678082825964472,0.15500950375146372,0.06453347674105941,0.004743706464517161,0.18743549359584843,0.17252686432986608,0.16960238182198056
96,0.043662012797364924,0.04393043004712005,0.1497194923983493,0.04996862955991754,0.06026162260033785,0.15397080298132124,0.029150818705295234,0.017727382424631594
97,0.0817008878585952,0.056975761933572455,0.11476724342672216,0.02478264766514293,0.14460621323180184,0.2381499981822718,0.25446766727497094,0.2705998635478938
98,0.06294310092926025,0.12487356432220675,0.011336922244797182,0.24509276687281528,0.1860679826611285,0.01995284963120378,0.2682788779550936,0.27726140533607113
99,0.08348179669285949,0.06709084503322701,0.055618679880699115,0.04705566012368915,0.04738829696781393,0.09941427288315743,0.053884777064257566,0.019947824875545583
100,0.002916983496793424,0.01637404128093832,0.019564599348899647,0.0,0.012970418143291237,0.06480622897896587,0.0702447149839664,0.08796268486486086
101,0.01023293100297451,0.08342701010896429,0.1036248197600065,0.011293358429685402,0.07636074802050953,0.06746319323923294,0.012016876170592763,0.013583242683180341
102,0.03798530623316765,0.0049238741319779025,0.11485176464866362,0.06265125033611185,0.04926331994721665,0.11089487985653007,0.0913073782669325,0.07343151040668619
103,0.20626042114531168,0.0886772294304394,0.003915784798178981,0.05162678139284749,0.17439819290720773,0.24955019359501743,0.12259209917891498,0.11272083884116316
104,0.05881044263799973,0.0684016967513456,0.06472241970959518,0.137805861790804,0.13071358962296503,0.20339473936323602,0.08103407181676531,0.08728633667078542
105,0.014956932089187136,0.02945173593772007,0.04271918717380033,0.018150040333422934,0.04751248681584004,0.113507804111802,0.23577467199469213,0.2302408294771989
106,0.221580371260643,0.02412919339556216,0.11350917904413227,0.041570314600699085,0.029846687491487278,0.13399830103512977,0.021098065422479134,0.019296794026853692
107,0.1016874834895134,0.24753875583127366,0.13433228446883627,0.004974455498789915,0.028034624242898334,0.17030819231737182,0.14753499414831203,0.14951533948286594
108,0.05197243408895236,0.3831433769158372,0.07715642966312383,0.05041677870395267,0.1705041275440193,0.08030797469126566,0.25482925732515754,0.2306619730036333
109,0.020969734064639645,0.05850988155524822,0.03849381341801969,0.08069373487496628,0.013370743555363496,0.04140814813382554,0.09894526663337708,0.12236504800328346
110,0.016545300058665946,0.009394550506409305,0.014342240591298516,0.09444743210540452,0.0366718033978099,0.035606142840471644,0.10861304022335644,0.11196615084476896
111,0.0022463047655079116,0.054145827731469365,0.03076706337058349,0.010822801828448525,0.007543257765642908,0.08844389433542482,0.06838288670922901,0.060459544345249916
112,0.11266612385543129,0.010500582593886837,0.1440538342007408,0.026261539840458814,0.05075610234905925,0.2136124219124813,0.10774291811166131,0.09379866311215462
113,0.12202900576796627,0.13233620148785485,0.06472028736583413,0.14069642376983058,0.19323128825206215,0.2588061426310425,0.26941597444844423,0.25078234504662794
114,0.0691857725005216,0.05709330465178858,0.05650610728308336,0.049878999731110485,0.04171434085556883,0.08083972291851929,0.03711587064382671,0.05674631678244174
115,0.017757058143615723,0.16551223447163244,0.005315606979602124,0.22882495294433983,0.22702146395032616,0.027333034834496256,0.06627624978030822,0.0917442643429191
116,0.004073828458786011,0.015475038092677196,0.0022965265560660484,0.013343640763646136,0.012731356804819516,0.033243853748968766,0.05131447462821137,0.08940237164979892
117,0.023294776678085327,0.10696871918974682,0.00943470461667957,0.03468674374831941,0.0987619898346277,0.013139378432850124,0.09697480775024964,0.060976926723273484
118,0.04000699520111084,0.15261629470287735,0.05256192227898338,0.05014788921753148,0.09573789824202071,0.0869449231181301,0.13270010947571004,0.09279429982039528
119,0.14834162592887878,0.045481760329837695,0.13109621019115478,0.1251680559290132,0.008433615265336376,0.06747225203416124,0.24849787598672016,0.19921613061594548
120,0.01853909402580861,0.20267231334588154,0.025491714479074695,0.05485345522990048,0.17925785472461772,0.03200767781077399,0.11063147609127243,0.05132747569440588
121,0.0070492054192280995,0.11418571300528829,0.003099880324997223,0.013343640763646136,0.06117765203872066,0.02828907576915668,0.1004353805438303,0.03651011192534606
122,0.000463336706161499,0.03371650085148359,0.02570011110988061,0.0023931164291476183,0.030745584624458783,0.17810017087083152,0.1358302599320566,0.06913235086431405
123,0.03203129768371582,0.003334677780765072,0.04915166796014055,0.013343640763646136,0.0,0.1881617920562194,0.19946651944382782,0.12123287093696156
124,0.0481695830821991,0.16352558931612482,0.053244341251625825,0.0023931164291476183,0.0,0.1681613481291107,0.23813254267563932,0.18219027480607958
125,0.1592232882976532,0.05955229900510889,0.14689055995155229,0.0023931164291476183,0.10558863483865379,0.15028457078238816,0.17261704309077147,0.23111598524920166
126,0.12984962274580103,0.0638487048489738,0.1487529787805714,0.08523796719548267,0.05030499297318438,0.1143566309572775,0.0328260583040883,0.02072076511133536
127,0.23286525613039077,0.039264139105494436,0.21457456021648727,0.12758806130680295,0.06173988021081067,0.07779995418297597,0.06801899670072793,0.0205125275692207
128,0.0027096677800922397,0.0029246213139732893,0.0025501146900538257,0.112180693734875,0.04764683204682066,0.13236755274861806,0.08250273637190947,0.1237929214495536
129,0.042787015438079834,0.04620193600430221,0.02174992299665009,0.08703056377162317,0.05052278663127248,0.16353100860624933,0.021720320643892344,0.048553376993396985
130,0.018049955368041992,0.05157210719727523,0.006717970166975782,0.009007797795106243,0.014230627686671354,0.13841801042067656,0.061155024423976134,0.0033771357517335954
131,0.0017092197804913223,0.02695079322398494,0.010310808604870159,0.02914089809088463,0.05868415629570049,0.0388153957713529,0.2009968519965034,0.25949853710358894
132,0.07621494974138654,0.01913820919602042,0.04770350182445504,0.06843237429416499,0.0030123234995704795,0.083645563365558,0.17303415087219953,0.22521258661919544
133,0.034530410261107924,0.0056888052343819495,0.052499093290744314,0.014116698037106717,0.05234299091873612,0.011478354695199644,0.007061367710017585,0.07741970144139668
134,0.03465103462005881,0.0677610468764013,0.06182790942633476,0.05404678677063729,0.014234575663371218,0.12671663624356294,0.03643710891907359,0.03994832096430165
135,0.054377065395020296,0.018224881240476824,0.03373084187114744,0.020838935197633746,0.07274037591124427,0.24152184449785585,0.17611376616833474,0.2391118316665002
136,0.03517437227216591,0.13432822443309142,0.05938958283273954,0.036568970153267016,0.15251334042706943,0.03321952909684012,0.16977761738536346,0.22207200432333257
137,0.30432971634830186,0.17107735054226011,0.2843605790201047,0.171148158107018,0.26267772079382495,0.1478608153543468,0.24209086908248273,0.2182706557138328
138,0.08608435699778805,0.09301873263422,0.10700085988766783,0.04483732186071521,0.2820507895410387,0.43293394394217555,0.03349141508655146,0.002178416416710738
139,0.13910904370446642,0.05534014520032249,0.14022555037213214,0.04907233127184729,0.29197651324336754,0.4451225123227046,0.06192059112882303,0.04568524771805432
140,0.01218308831742132,0.039560365689700894,0.006966736422404085,0.017612261360580694,0.20973300773036063,0.039816870839436636,0.09339131388636546,0.06090150574527253
141,0.133879524729014,0.08229362731917222,0.14146832189339495,0.0010083355740790334,0.04359614887953711,0.16451970056982002,0.028954076016930452,0.0015584164038255355
142,0.023698584988220417,0.07216187147082537,0.050344935598174184,0.02843506318902933,0.042018328060655724,0.03575856603865141,0.12858572419003683,0.09954776920984021
143,0.06056075628709645,0.05880613068029045,0.05457292867438224,0.2627386394191987,0.1179189438183963,0.062094964413450415,0.10051340736396852,0.06650927414867713
144,0.020077723245461754,0.08783275073944663,0.015866201407001623,0.2431657255534641,0.16582356668028028,0.028463744005757463,0.24717131580758567,0.2294024203570144
145,0.05628400158741109,0.1042663798512139,0.01845784054857419,0.015192255982791086,0.07346628371852557,0.06612419103836958,0.008998315722025862,0.030384883432642396
146,0.05119955381035457,0.06653804786232942,0.010513896752906482,0.0261495025544502,0.040174692791812516,0.07308537473673471,0.29466284728161773,0.32197066926686735
147,0.039269782708966305,0.07187012637805817,0.02287071635197513,0.04537510083355745,0.024387416523940886,0.13622179511876448,0.12458724541741206,0.19923384125525773
148,0.24423919524772075,0.07350497445549872,0.18020643412251292,0.4224253831675181,0.34418957916827675,0.48230725958811826,0.051614431129870575,0.023970916667535425
149,0.09702604055468766,0.030442771354306647,0.05776600744953009,0.018687819306265063,0.12197153762236568,0.3031172869026323,0.033484944149853646,0.018275824098836768
150,0.08700051151254073,0.05375817872187866,0.0851587252390823,0.18284485076633505,0.14565361676254784,0.5638268442197694,0.0909016896791815,0.003487898286485158
151,0.06321113431412018,0.028154969974007016,0.1292175896164275,0.05088733530518963,0.11828994215042843,0.43142384471548817,0.08202361432123839,0.03354422900942694
152,0.05424181709497261,0.03456753607600416,0.01555581180751009,0.09122075826835163,0.019406144915346424,0.1441310767277889,0.37776751344034515,0.408453708473583
153,0.010146119223387262,0.16496414806847748,0.007744343482405491,0.0023931164291476183,0.02777178456404765,0.09828831772090241,0.48603283587136575,0.5332810951116884
154,0.014486937464870231,0.02350407815721078,0.010624606734752608,0.06265125033611185,0.035564404159635646,0.14665743965625766,0.23514573017944812,0.12347418387217053
155,0.01626935601234436,0.10107376534910822,0.02919268370937839,0.0023931164291476183,0.04027881612282404,0.06936785339152662,0.06526358669985671,0.10088755210308228
156,0.03078484535217285,0.024903199784888357,0.04191776959728415,0.2009276687281527,0.07799060295940707,0.2673325599637495,0.19258312731597566,0.14225088392587507
157,0.22789256835246674,0.01900017925965767,0.18449750912357937,0.006520570045711216,0.011007919052904769,0.023447994567508512,0.2867216157642345,0.2430897663231683
158,0.24043777248461295,0.05169579636102894,0.29614134533963843,0.0002016671148158955,0.11933446476529341,0.15480302164556053,0.38095266014126616,0.333302304149041
159,0.15176779060602263,0.005956350273370936,0.22089260026324886,0.1273863941919871,0.16757858091465078,0.3170826825499693,0.2100177884544498,0.1636733276057003
160,0.02417704878105975,0.03975575871649967,0.02617013590600714,0.27890561979026623,0.06538269109748224,0.11752741448311854,0.10047884792630013,0.1740090836956456
161,0.004882153170696624,0.016513847808551696,0.029210382440059413,0.4230976068835708,0.06833362338583487,0.019423431682841885,0.07539887775508208,0.03153190373962439
162,0.05427728578524427,0.031567177556690085,0.04357723227520183,0.021152639598458423,0.005998324423317103,0.00796022649653394,0.11264293190359048,0.09248294479036007
163,0.04812137578629333,0.024555436049117363,0.029168307770865647,0.02191449314331817,0.11272009697428381,0.29212425097891087,0.042274419079774694,0.048219430833136956
164,0.14429448591858252,0.014978936990230396,0.09454201543641111,0.010486689970422208,0.17748529497278343,0.05815794408269381,0.07227986143818882,0.06142952817894376
165,0.034941251230162895,0.06074034238594622,0.000599330692834521,0.03674822981088105,0.015286962484114097,0.17275814960235042,0.3142140420639472,0.2813831125403255
166,0.005317941312028229,0.1040579904992385,0.027942050607000224,0.05545845657434795,0.11718765518931781,0.12635767652421837,0.37845833382480326,0.3923271041093276
167,0.06935206886644363,0.004517791521017722,0.07453721993294987,0.0027337097786142572,0.13679957182389157,0.2311626977258079,0.22415584623348772,0.18544040046393084
168,0.016127590347471132,0.0033965223626419294,0.014864718497597407,0.18463744734247578,0.2819184180086193,0.20257679660809702,0.16542609426630306,0.1271125824389674
169,0.04834522363414484,0.04642197723402325,0.052557742067912305,0.2162319619969526,0.3785623752250198,0.04606637241450079,0.061639740569772894,0.08338326033981225
170,0.0029660540743843278,0.2552070449045431,0.036998302210596745,0.2307071793492873,0.16926442965733424,0.08872724825869138,0.12260432294623885,0.12545802461714922
171,0.0964482000002973,0.1944196468584748,0.04474262105885063,0.0033611185802635557,0.10169573971724785,0.06356287680614381,0.5090683871075425,0.4952683972426585
172,0.14419778517960025,0.15580487586268743,0.07896246637278281,0.08093573541274535,0.056599433504304575,0.11901991249258409,0.4549219182648985,0.46912586057326944
173,0.13628476733127953,0.3484682262256873,0.06709292510671541,0.03367840817424034,0.050262874574209346,0.08575897332351859,0.2569364995522587,0.3013716139149407
174,0.05259448289871216,0.07226539392309786,0.06451991572170628,0.0002688894864211755,0.0618016955648264,0.10667990786660342,0.13013175664208562,0.11755767284470796
175,0.000367566402255326,0.0021036120821009835,0.012590400430326804,0.22983328851841897,0.11523396335543962,0.03484326159048087,0.014483191857990713,0.023300976394959483
176,0.09655410051345825,0.14726942726539405,0.11540145234420934,0.4885049744554988,0.5770559673924037,0.18326838053235028,0.23137317350754782,0.2358999628452813
177,0.0196807736845932,0.24821143676615529,0.08132661377714653,0.05220937528009323,0.15567734944069275,0.014117952902079234,0.21677729763375864,0.2293373260142269
178,0.051988547985897915,0.02525947835439621,0.0966001636043741,0.027605987272564303,0.18179525919607553,0.018150900723297392,0.049540748526863354,0.0606747523629233
179,0.04980448644050317,0.020561530877475975,0.06516792432896601,0.12348749663888142,0.2206381946131114,0.24875109289196012,0.14417632599599617,0.17182281245857253
180,0.16548931261293676,0.11162857398942397,0.14641578308582026,0.007797795106211314,0.07366700508834045,0.016691776637435096,0.00695509626720997,0.012962021641730437
181,0.02890979475185218,0.06148337366675616,0.072786482915906,0.03643452541005637,0.1605087605505514,0.08841998996079303,0.053760354691015144,0.02272497213411695
182,0.38193731245157303,0.07509097427623918,0.2875860396497294,0.3457022497087031,0.6116180146375435,0.5882927506675183,0.19549760112494258,0.18354238347948099
183,0.040614572014338046,0.0191758537241194,0.04857153087545596,0.013242807206238272,0.019089804504661134,0.18570175470393885,0.15106192834524174,0.12466479972446644
184,0.07535076141357422,0.031240476830689035,0.05974409245631732,0.03710674912610912,0.14363085513940288,0.07505233176357978,0.24915445772031866,0.21975625815835653
185,0.039210864174715365,0.017766872815272845,0.011873917844418005,0.01819485524782649,0.05875898503838689,0.08876185202317968,0.08573771940963604,0.12794979995925496
186,0.02967032435184591,0.04284395446804681,0.012007902167787174,0.09375280093215016,0.016419767257955242,0.19030589547803833,0.21631166815451552,0.22794474488008726
187,0.09758666157722473,0.12976696244510175,0.12606242708508614,0.049206776015057796,0.13496443391425988,0.327307863873104,0.05256117540624328,0.08044529173909576
