,XGB,LGBM,RF,DT,kNN,PLS,MLR,lasso
0,0.10937524550623756,0.0014364929430689122,0.14073040319279706,0.03336062218583702,0.33501347356379535,0.050277104956642504,0.3957491588741438,0.36723125972540704
1,0.10064994295844754,0.12017585074931003,0.143720835038887,0.4409025787965616,0.15025777850545474,0.15794130225082015,0.1525303897161987,0.14681845355735068
2,0.10368140979326501,0.35145646167192146,0.04083068972574544,0.0726906808568698,0.21155482476031284,0.46293080804526177,0.20660561917550369,0.21647106220577528
3,0.418927059827942,0.3672799257453926,0.4220991097011871,0.908275344521763,0.2193773240356493,0.5212039784034429,0.009141943443414957,0.12543823734241705
4,0.4102171394627845,0.11306045548679744,0.375434404420794,0.05935325419566112,0.10498850611600996,0.06337294122508885,0.2130100678938447,0.21689675236704875
5,0.35716603539588276,0.04672062105291719,0.41669540523945936,0.0597625869832174,0.07073220372022648,0.08868300634584048,0.16089615162640203,0.16130466765827423
6,0.20873102956846812,0.20493641187715927,0.25230275276299574,0.1532951289398281,0.21470775601300535,0.1531534541862632,0.16452496736583222,0.1603853998833089
7,0.01551578424770328,0.2409076239222448,0.04749820916905445,0.32854072861236183,0.36019189582985134,0.1369592626732808,0.19563410679978704,0.1997717369790033
8,0.018510783024855038,0.14793056095330903,0.1485517294310285,0.04031927957429399,0.062086873920877306,0.004929126219597735,0.12908555351812162,0.14605294692655935
9,0.05158702610117766,0.08531680378499662,0.046593072042570405,0.15714967935598317,0.015338569101777666,0.07790791520472529,0.05469988275839088,0.05779157110522459
10,0.1986406819038688,0.010766906435841828,0.1597300961932056,0.043389275480965966,0.15025399818893448,0.17695019379489202,0.1531480557223222,0.16490898383808272
11,0.0038950553791375353,0.16291518347587897,0.005429031927957129,0.20942488743348345,0.544977539409,0.026651725606497534,0.43779039262130787,0.4818741456417709
12,0.1834904174066888,0.003504233378394006,0.1784450470732707,0.020159639787146966,0.3061079309456772,0.09156732890004265,0.2926006249483425,0.42331033619558517
13,0.16562159955379557,0.11979424530756677,0.08742862259516843,0.15697912402783465,0.24464098640942533,0.14862007378623948,0.23335799973700344,0.3130613442608818
14,0.20563904892895685,0.02935925254835592,0.13781032541956695,0.09731887024150632,0.29652550951735585,0.08850301725432996,0.28938839343898015,0.40041159654420366
15,0.12946090174170238,0.018084933217682397,0.07697861236184939,0.05188293082275891,0.119976651510175,0.0005539703214391123,0.208426045760307,0.28922894704075536
16,0.005241756793111563,0.04227037297017622,0.17016603561195262,0.044105607859189544,0.002396448324564704,0.07037248825927372,0.06463106192201312,0.12889254106053422
17,0.11838141083717346,0.19531186686343954,0.2118660458452721,0.24641833810888247,0.09276037746022864,0.19138566918700695,0.06403588756089873,0.002088371514129328
18,0.17689460419603315,0.23283397214226445,0.2314871571837912,0.0,0.008319572931368688,0.4512332616484214,0.2816133062411951,0.34879487330424946
19,0.290635470156049,0.3271775798876908,0.23145159639787144,0.32159912675671987,0.0006724273332505692,0.42926350466348834,0.06719070122714582,0.029653975500644636
20,0.23228341043361422,0.18173725269931634,0.261388405648793,0.1577466230045027,0.12708514724331266,0.27640333930770306,0.1476931689211438,0.10151865068778121
21,0.11194529965355221,0.36332442706461243,0.0722810069586578,0.5486082685223088,0.13732292751467332,0.1697645952346198,0.17553279248762904,0.2416531275752985
22,0.06882845122112485,0.10518003764259592,0.09095016373311501,0.07219607040523945,0.11592288716012772,0.0787895057609409,0.31771489049665785,0.3780910403557608
23,0.09368553658855089,0.20455406040675633,0.06952491813344369,0.042775276299631626,0.43050396034426,0.18896084201318597,0.17731862319917335,0.22211815092748788
24,0.024135775806178705,0.3193729821447967,0.04854098444535476,0.3347318870241506,0.29614948368041505,0.07529365515892539,0.1370590865236445,0.22260328957392184
25,0.33618995547294617,0.004288954976791826,0.35811502251330346,0.040268112975849424,0.3753289985222047,0.02312087247980621,0.14483046776011677,0.24043980915763252
26,0.13503325958989754,0.21495788817390715,0.13976514531313955,0.22160253786328277,0.02001019959136424,0.2220928660074024,0.16715862852850355,0.09470984662198051
27,0.26421094987414867,0.6683097566774918,0.2181183483422024,0.7803417928776095,0.5455351177349189,0.4705960125558006,0.36865060660592675,0.2773249690917473
28,0.22706218476769768,0.03954570028390514,0.16777681129758493,0.021012416427889202,0.06420131176856436,0.2690886232635503,0.23004714272108095,0.3043680944917788
29,0.17715245152271253,0.10525921393646498,0.15235698935734765,0.030256515213535118,0.42853228100227847,0.19282776954301872,0.23806997233578242,0.35835907276664225
30,0.02348034044196262,0.03014158803445499,0.01835115636512563,0.06757402101241639,0.07247549539745618,0.06235594267578093,0.05314673350056648,0.009971753769414338
31,0.17398270126546556,0.005877231811735939,0.2664208964388052,0.04427616318733796,0.030058070932198144,0.06772473801296547,0.007944714204565995,0.09261986105543252
32,0.05598131091781089,0.5278840423318655,0.03418235775685763,0.5894051030154183,0.045228569966798804,0.5165968735794668,0.11934947171834853,0.2009877759490839
33,0.12930790967156636,0.0018362994678303712,0.15298864101514598,0.01074498567335247,0.05260211729532693,0.09342961230235586,0.014229912735898576,0.16342843387793404
34,0.2168380993338721,0.0734355546713763,0.20801166598444543,0.18031109291854253,0.09102935379298704,0.12159976392584737,0.01639967814735932,0.06768735940083237
35,0.010114873426642745,0.02931398232398863,0.05351002865329457,0.03121162505116659,0.06648847859137663,0.059450405693893704,0.06292987786118087,0.041345922579141936
36,0.11876339480323583,0.05962049744416509,0.08142908309455599,0.057170145995360966,0.11008787684365196,0.05963231144991732,0.03576717210451841,0.1248422519819441
37,0.03320213548482265,0.052389886771882055,0.02870318256242288,0.09849570200573043,0.17765566845873126,0.2723414445434264,0.1097933490777605,0.17822906263824256
38,0.016709649753141154,0.035607618979969446,0.09154037044617436,0.24000545777050075,0.12286720114029281,0.24202116015149322,0.059959809101824024,0.1425787615340358
39,0.04368172036396212,0.19207251517354917,0.11519417724109737,0.049989766680310854,0.09607250737088957,0.16493631747574,0.03472650994866,0.12402340711939996
40,0.11740249646671286,0.09225612830549546,0.1874268317642267,0.08561877473052243,0.24599564929725826,0.1843763561827078,0.1599998172433592,0.26738210208748225
41,0.03639242695922795,0.012964379400757342,0.12443921408104863,0.16649611133851816,0.03154786370844964,0.09026844821133484,0.31708570792417023,0.4231388631054992
42,0.006333856005869665,0.018184246746015265,0.04797559353254299,0.07539398280802295,0.03879477471506998,0.17260298669189506,0.2067804157747769,0.32606203218168495
43,0.20327226287558386,0.206789050922784,0.28965360212853053,0.04502660663119118,0.09149051588315116,0.1026620269992703,0.09428203384928324,0.15636154568683314
44,0.22518435268191306,0.10848164166988444,0.27544054441260746,0.19481682357756863,0.0974326765253054,0.05953668394925632,0.007744415452941356,0.12281164730676797
45,0.0990756348025541,0.10350227779870469,0.21221730454359533,0.12590394323918686,0.0955001120475113,0.09316658647629084,0.049760173379937656,0.08206881258062604
46,0.0309123143864809,0.22079015166811972,0.006934609087189236,0.20676422431436753,0.1562926117213897,0.14979234044935896,0.1692897555886126,0.2526397263114686
47,0.11530398940678954,0.051959109956544514,0.1402568563241935,0.11712034383954151,0.14304424322528864,0.04626902564483182,0.08884853685283689,0.17714568059574087
48,0.0521815458478081,0.10626738892275372,0.09911788784281772,0.10833674443989633,0.14467095020795134,0.006995504102216277,0.015162673244270786,0.11902159458489714
49,0.06276213241999523,0.013763788531285348,0.09672047687269608,0.05287215172601989,0.16761505340280952,0.03344734835150853,0.07799130368802287,0.0328285840569944
50,0.016578380013898053,0.03022601066296926,0.02383493655341845,0.004946104516305061,0.213556013866271,0.16851519317672337,0.05519546142266918,0.16842531790631465
51,0.030221569796736736,0.036998465332481204,0.033804748260335304,0.04386683039978172,0.08339363221093243,0.3852618251754913,0.1283569072623063,0.24205657182761614
52,0.0015585094604930738,0.18439343436138794,0.022479789193614153,0.004349160867785529,0.15060347828484066,0.2743334490425419,0.004140306826863838,0.0891595398382275
53,0.04870959882774267,0.3335613148962269,0.009246060171919757,0.4250920998772002,0.2280957262276765,0.11125889653397353,0.06162255836973096,0.13061082615629432
54,0.04982564288770569,0.09842611534217874,0.006050450266066543,0.04755082548778816,0.17463094438036886,0.1526964135524655,0.09693800993989915,0.04178649196642348
55,0.3058401872352455,0.16307530567833622,0.26710601719197713,0.0215923045435939,0.014267161143265261,0.24315352541583163,0.19883191670023265,0.25755014490591094
56,0.013341407184467968,0.01933474471340041,0.05114510847318843,0.16230045026606627,0.0038691502448461312,0.11592208012391342,0.16151366652663202,0.24152963509070807
57,0.2248091539104991,0.014165283569815473,0.32696582071223895,0.06286669395551915,0.03149090744661265,0.24574367909077754,0.2506352435840386,0.16582493902208073
58,0.10658410358663195,0.042920185631687785,0.18472267703643158,0.0911106562969028,0.01554902136337033,0.27884151569107907,0.1465787495068026,0.09528963839875693
59,0.11328896190902515,0.07504723538552355,0.09308841588211303,0.08452722063037249,0.1865530147892942,0.23026358119075502,0.1874960836480133,0.12234650753505605
60,0.054717395547663195,0.10892396141274868,0.10033769954973437,0.17805976258698314,0.012064829349969441,0.21646271729591643,0.21531601604649936,0.11137289292387553
61,0.01407106631220828,0.08416037567800672,0.0249772308636918,0.09716537044617271,0.09852050489371011,0.18990519970494707,0.11577245562354332,0.026404644092270946
62,0.07410195983437012,0.1945186297629652,0.06285714285714289,0.2033360622185837,0.032339855690525665,0.4487539277284579,0.15822432036157308,0.09688503396767034
63,0.08333089546351169,0.012305312282206715,0.028535611952517304,0.1550347932869422,0.012666467963110661,0.20452326212415,0.3297487035499275,0.23024156662924034
64,0.07632663759402547,0.1666857524212524,0.08476361031518853,0.04482194023741293,0.07501637538452588,0.10992740578163196,0.12640082566784316,0.06179417831283773
65,0.02518163537862006,0.17445259112766465,0.003887638149816408,0.13507981989357354,0.03701782317615332,0.12686549356425125,0.22520580511787003,0.15627493812259496
