,LGBM,XGB,RF,DT,kNN,MLR,PLS,lasso
0,0.006753889801752106,0.08388407179029095,0.02476260401370535,0.0,0.20803918637319585,0.16715486917545153,0.1859018383734123,0.17741068312889707
1,0.00868473480346559,0.019164979457855225,0.11540259422417998,0.0,0.06494190976465306,0.00829295409747663,0.025198274609157606,0.014396910166763088
2,0.0242003917230257,0.010065287351608276,0.0,0.0,0.012458125489593526,0.02778544785203357,0.012759871096254274,0.020787394271946952
3,0.005070204668604649,0.036854058504104614,0.023617229564366123,0.0,0.04913977026146449,0.024391824426027033,0.006032013530076832,0.015522443338517461
4,0.0056905081592525325,0.022697418928146362,0.0,0.0,0.0,0.03804888029601262,0.02364693816375446,0.03456089379032071
5,0.015560228906270651,0.009276717901229858,0.005584924131179637,0.0,0.0,0.04814037123664335,0.03229203851465905,0.03909195489212139
6,0.004225716680993925,0.009822249412536621,0.0,0.0,0.0,0.038700470350631455,0.02096244234685339,0.02882361606244263
7,0.0002849973214281352,0.0019598305225372314,0.006078071463534019,0.0,0.03336600837093749,0.07596022143893877,0.07842155690456501,0.0593935417461528
8,0.011629928605188489,0.020017027854919434,0.005582476749877634,0.0,0.0,0.05478290185803494,0.05670576577154868,0.04115218247075164
9,0.00026097355293111014,0.013994365930557251,0.0,0.0,0.0,0.008418020947017681,0.0019340394734065347,0.022465096772728343
10,0.010338766970012944,0.0048494040966033936,0.0,0.0,0.01068641607462748,0.030279714448664077,0.024495691191417687,0.04172002413928147
11,0.001967750045745967,0.0006996691226959229,0.0,0.0,0.056116173985035225,0.034215411493628015,0.029452650867498695,0.0486066359650463
12,0.015078768016169275,0.0012087523937225342,0.009968184043073914,0.0,0.046155116330760255,0.01986339164892221,0.01932306486713492,0.01027047710976342
13,0.004820441301995493,0.007694065570831299,0.015685266764561934,0.0,0.0,0.024258123828640826,0.022489787206273412,0.03207416534151669
14,0.007449860560951267,0.0013328194618225098,0.0,0.0,0.07728718369942823,0.05702368706456983,0.0629344920550159,0.08166055104276809
15,0.008180217113480052,0.0003300309181213379,0.0,0.0,0.0,0.03304506972243346,0.03289201722135582,0.05248756600396584
16,0.014906431129670357,0.0033276379108428955,0.0,0.0,0.0,0.07662943836748067,0.08223434612818206,0.10189068598006505
17,0.0009135884229532104,0.001668483018875122,0.0,0.0,0.008635262438606508,0.0708563631713607,0.06973823126797414,0.08399747408749136
18,0.02591892789919141,0.001351088285446167,0.0,0.0,0.0,0.019098789589700495,0.012166667722667043,0.030607180899668324
19,0.004440541176111151,0.002428025007247925,0.0356412139011258,0.0,0.0,0.03792466888932996,0.04716133739668878,0.057383782899615265
20,0.026944144006848986,0.01189008355140686,0.0,0.0,0.0,0.08220998832352301,0.09102349314479696,0.10330984565922915
21,0.08798208041851857,0.01570606231689453,0.0,0.0,0.0,0.03256195877176423,0.042623250297802645,0.06017859509130713
22,0.029208427121743423,0.023626744747161865,0.0,0.0,0.0,0.06697905541021022,0.06819280000765451,0.05069950778154464
23,0.06680501912313153,0.008547782897949219,0.04397209985315713,0.0,0.0,0.05232578611646644,0.058573419952635486,0.041279633609075606
24,0.07919538839208018,0.011387765407562256,0.01894762604013706,0.0,0.04906999510523735,0.12010456322451674,0.11441819434589247,0.1034393744520429
