,RF,XGB,LGBM,DT,kNN,MLR,PLS,lasso
0,0.013169260187260985,0.004889249801635742,0.02915419671666704,0.0024045012967602994,0.0,0.11941051158265041,0.102530594923757,0.13561214509103464
1,0.00041144665699591215,0.001214057207107544,0.00932358632717863,0.0003367857251544447,0.01864138090689111,0.11097099145433631,0.09184526573591405,0.1304406346500792
2,0.004916589740208362,0.032447487115859985,0.013767259572889455,0.0003367857251544447,0.0,0.07838826126949397,0.05843116093344182,0.09389182562677972
3,0.04147072398786761,0.0007882416248321533,0.009025339578215951,0.0019253593564552292,0.0,0.10863809532862073,0.1043236517651497,0.12220898072697928
4,0.0005192535935645523,0.009010612964630127,0.0007648123463354295,0.0003367857251544447,0.0,0.051707432897219026,0.034612093603276425,0.06689206297103256
5,0.0027446261374126334,0.0012062788009643555,0.0016322459534811782,0.0003367857251544447,0.04801467339695029,0.023877931320425146,0.006815518047723748,0.038660014118959474
6,0.001755241988658843,0.009742558002471924,0.00034470283178165316,0.0003367857251544447,0.0,0.028690187167674384,0.01095069448903438,0.04674812713046242
7,0.000796518528286958,0.003104180097579956,0.02163437688177063,0.0003367857251544447,0.0,0.06636370321090647,0.05315861228305517,0.07790149539878122
8,0.0015313859949887916,0.002074599266052246,0.001661950369648927,0.0003367857251544447,0.0,0.00396166924313138,0.020672200943896227,0.006705887157152202
9,0.0017469998681260718,0.004458010196685791,0.0077727672997182536,0.0003367857251544447,0.0,0.00527912027815904,0.020877141159484733,0.01278075090082198
10,0.003922590003956217,0.0016487538814544678,0.002978834525440618,0.0003367857251544447,0.0,0.021570489030151897,0.03705507583075286,0.011315056063774087
11,0.0024103257286034554,0.014528006315231323,0.017815403617945993,0.0003367857251544447,0.0,0.07356165586708843,0.07827320296387492,0.06284394713074694
12,0.002895951470394303,0.002055913209915161,0.0059053138455430945,0.0003367857251544447,0.0,0.09942482956747038,0.10981169586960184,0.12274971590256495
13,0.0,0.000934898853302002,0.0003376936150163561,0.0003367857251544447,0.0,0.04736932151767171,0.044922153708107634,0.06142334255344825
14,0.003424106554134248,0.003600001335144043,0.0035538859737111257,0.0003367857251544447,0.0,0.039285558215483594,0.053663087507429444,0.06171573478710837
15,0.0019471185546617437,0.0016033649444580078,0.008652911918638167,0.0003367857251544447,0.0,0.010866841326975319,0.016029034084397195,0.028541827575797596
16,0.0,0.004466056823730469,0.0010347237057552567,0.0003367857251544447,0.0,0.00930593244204562,0.013432639386512207,0.006955531244473845
17,0.00163457734405908,0.0015263259410858154,0.0034803026648141154,0.0003367857251544447,0.0,0.03551323002104426,0.04091423374695725,0.016447197826507165
18,0.0011189502835289465,0.0019877254962921143,0.00986113714526869,0.0024045012967602994,0.0,0.013514267535030268,0.011088371961426965,0.0035213297866694138
19,0.0,0.019501596689224243,0.0019965508086798272,0.09435579585915865,0.0,0.07210717320943089,0.07761559689885265,0.06153773032111208
20,0.0004717789792957933,0.003093630075454712,0.0007921956112428201,0.0003367857251544447,0.1033891599630753,0.08062427864990615,0.0867121351605435,0.06283436748435484
21,0.0,0.004648745059967041,0.003751404381876276,0.07460987296144887,0.0,0.015904250567909905,0.013647875643184884,0.0009293264484036279
22,0.0,0.0173456072807312,0.006371445046757755,0.2679370521781177,0.0,0.06406424067423411,0.0615860876719957,0.04506516765150363
23,0.007435381775023076,0.0584503710269928,0.018558802067109373,0.0003367857251544447,0.0,0.04817765191508253,0.05263737484077176,0.07191307055320123
24,0.001854806804694712,0.035601407289505005,0.006048553474523146,0.0024045012967602994,0.0,0.017132870124385424,0.020041906820553165,0.039809669965046646
25,0.01803211130159568,0.011582911014556885,0.03463308382642535,0.008308057497032837,0.013548071774128014,0.008976119090303821,0.007511220835314331,0.012969167592904146
26,0.012065145720691029,0.01244392991065979,0.03415976622871058,0.0003367857251544447,0.013758576721021836,0.027230162328253628,0.02099548887660907,0.012356630538548546
27,0.01604279308980616,0.012607038021087646,0.04110494712586841,0.021253681480504643,0.0,0.027632064954434193,0.021763049407754753,0.01276971469847965
