LGBM,XGB,RF,DT,MLP,kNN,PLS,MLR,lasso
0.09451137772213569,0.05877128004949783,0.0636458916879627,0.01332315743567375,0.0314337595139253,0.08835208176511247,0.06643660862268655,0.06798717259683945,0.07103046510015434
0.002771012621011184,0.009189308620989323,0.0012129540215562887,0.000943651593304961,0.0019561373189506404,0.0,0.04226580088224778,0.03879009774053228,0.05046097460573251
0.054705742690333084,0.004955498764037114,0.026940213572709218,0.012232882686437033,0.12691613744146746,0.0616005233318796,0.26299002482612077,0.2673371680662429,0.21870703991453433
0.01047002088200277,0.0057572886129257095,0.0047709894597051,0.007669518925665825,0.02804565657396202,0.01012877702758308,0.06495036242530677,0.06516995909765591,0.07135693179363423
0.044961880983243385,0.15853438648239682,0.13975182357984556,0.3039958569559528,0.2528050908240691,0.415803084538064,0.10485761796973003,0.10713437245550544,0.12216905551275137
0.01661026850288888,0.00630603778117933,0.03552645805921567,0.06007413868294803,0.08804684667435514,0.13310755077111425,0.00938566527203577,0.004813829576047035,0.05874607140985899
0.001391818797501393,0.010245289653539658,0.017529238423917886,0.000943651593304961,0.05352999005070752,0.023609003164004973,0.02994503981460736,0.026141156402958363,0.04089325526166021
0.0035856665637993557,0.00901727458300472,0.017182048881080825,0.0194068905364152,0.02661733144327494,0.08837411008432876,0.0038810015387938934,0.005617303637578036,0.0016828226366346344
0.05009616334786121,0.05116602306640472,0.019033038025678517,0.12388246838203226,0.11795172271276455,0.030051837670635184,0.05820700456234834,0.05448604589148409,0.04220158124390161
0.027459228478141057,0.06535124778747559,0.06419144106738796,0.0017226341037941573,0.04469468163995824,0.05672813223810874,0.13904553804735872,0.1507177370403453,0.14173651133919316
0.0255618577534132,0.054099319545764135,0.05227343323096159,0.05593109463584822,0.047851414610221604,0.03156207200501361,0.05799453933569865,0.053953217113947474,0.06783610932619136
0.00100446449051456,0.02844216860830784,0.035323508461019365,0.0017226341037941573,0.019385289928689237,0.0,0.018697999591869185,0.007275215309948869,0.019595742576573344
