,Formula label,Helper_lipid,P_charged_centers,N_charged_centers,cLogP,Hbond_D,Hbond_A,Total_Carbon_Tails,Double_bonds,NP_ratio,Dlin-MC3_Helper lipid_ratio,Dlin-MC3+Helper lipid percentage,Chol_DMG-PEG_ratio,Size,PDI,Zeta,RLU_PC3
644,645,DSPC,1,1,6.12,0,8,36,0,12,10,60,100,158.8333333,0.296333333,0.975666667,3.0
645,646,DSPC,1,1,6.12,0,8,36,0,4,10,80,100,188.7333333,0.239666667,-4.646666667,3.0
646,647,DSPC,1,1,6.12,0,8,36,0,8,10,80,100,206.5333333,0.225333333,-1.383,3.0
647,648,DSPC,1,1,6.12,0,8,36,0,12,10,80,100,182.9,0.292,0.969,3.0
652,653,DSPC,1,1,6.12,0,8,36,0,8,1,40,100,161.8333333,0.314666667,-0.225866667,3.0
653,654,DSPC,1,1,6.12,0,8,36,0,12,1,40,100,234.1666667,0.19,1.199666667,3.0
654,655,DSPC,1,1,6.12,0,8,36,0,4,1,60,100,227.1333333,0.237666667,1.106666667,3.0
655,656,DSPC,1,1,6.12,0,8,36,0,8,1,60,100,191.0333333,0.258,1.159666667,3.0
656,657,DSPC,1,1,6.12,0,8,36,0,12,1,60,100,173.0666667,0.277666667,0.740633333,3.0
657,658,DSPC,1,1,6.12,0,8,36,0,4,1,80,100,385.4666667,0.314,-5.563333333,3.0
658,659,DSPC,1,1,6.12,0,8,36,0,8,1,80,100,235.9666667,0.202666667,-1.49,3.0
659,660,DSPC,1,1,6.12,0,8,36,0,12,1,80,100,221.4,0.292,-0.068,3.0
663,664,DSPC,1,1,6.12,0,8,36,0,4,200,40,10,151.1,0.245666667,-8.67,3.0
665,666,DSPC,1,1,6.12,0,8,36,0,12,200,40,10,145.9333333,0.341666667,-1.295666667,3.0
666,667,DSPC,1,1,6.12,0,8,36,0,4,200,60,10,127.0666667,0.191,-0.760666667,3.0
667,668,DSPC,1,1,6.12,0,8,36,0,8,200,60,10,127.8,0.215333333,0.013,3.0
668,669,DSPC,1,1,6.12,0,8,36,0,12,200,60,10,82.80666667,0.227333333,-1.82,3.0
669,670,DSPC,1,1,6.12,0,8,36,0,4,200,80,10,104.6,0.148,-4.656666667,3.0
670,671,DSPC,1,1,6.12,0,8,36,0,8,200,80,10,101.8666667,0.164,-2.406666667,3.0
671,672,DSPC,1,1,6.12,0,8,36,0,12,200,80,10,92.93333333,0.211333333,-2.843333333,3.0
672,673,DSPC,1,1,6.12,0,8,36,0,4,100,20,10,100.2433333,0.198,-9.143333333,3.0
673,674,DSPC,1,1,6.12,0,8,36,0,8,100,20,10,142.6,0.251333333,-2.086666667,3.0
675,676,DSPC,1,1,6.12,0,8,36,0,4,100,40,10,156.8,0.255,-9.543333333,3.0
676,677,DSPC,1,1,6.12,0,8,36,0,8,100,40,10,122.3333333,0.273,-1.101,3.0
677,678,DSPC,1,1,6.12,0,8,36,0,12,100,40,10,146.9333333,0.334333333,-0.806,3.0
678,679,DSPC,1,1,6.12,0,8,36,0,4,100,60,10,119.6333333,0.184,-0.956333333,3.0
679,680,DSPC,1,1,6.12,0,8,36,0,8,100,60,10,138.6333333,0.232666667,-1.070666667,3.0
680,681,DSPC,1,1,6.12,0,8,36,0,12,100,60,10,92.68333333,0.249333333,-1.873333333,3.0
681,682,DSPC,1,1,6.12,0,8,36,0,4,100,80,10,107.7666667,0.171333333,-7.5,3.0
682,683,DSPC,1,1,6.12,0,8,36,0,8,100,80,10,96.23333333,0.183,-3.133333333,3.0
683,684,DSPC,1,1,6.12,0,8,36,0,12,100,80,10,112.1666667,0.211333333,-1.543333333,3.0
684,685,DSPC,1,1,6.12,0,8,36,0,4,50,20,10,131.9333333,0.382,-8.303333333,3.0
685,686,DSPC,1,1,6.12,0,8,36,0,8,50,20,10,130.2,0.408333333,-1.67,3.0
686,687,DSPC,1,1,6.12,0,8,36,0,12,50,20,10,611.0333333,0.368666667,-4.006666667,3.0
687,688,DSPC,1,1,6.12,0,8,36,0,4,50,40,10,149.6666667,0.191666667,-5.433333333,3.0
688,689,DSPC,1,1,6.12,0,8,36,0,8,50,40,10,133.9666667,0.316333333,-0.782666667,3.0
689,690,DSPC,1,1,6.12,0,8,36,0,12,50,40,10,138.3,0.326,-0.808,3.0
690,691,DSPC,1,1,6.12,0,8,36,0,4,50,60,10,134.9666667,0.216333333,-2.59,3.0
691,692,DSPC,1,1,6.12,0,8,36,0,8,50,60,10,140.6333333,0.252333333,-0.939333333,3.0
692,693,DSPC,1,1,6.12,0,8,36,0,12,50,60,10,97.09,0.251,-1.427333333,3.0
693,694,DSPC,1,1,6.12,0,8,36,0,4,50,80,10,104.5666667,0.164333333,-4.286666667,3.0
694,695,DSPC,1,1,6.12,0,8,36,0,8,50,80,10,110.4,0.162333333,-3.123333333,3.0
695,696,DSPC,1,1,6.12,0,8,36,0,12,50,80,10,95.28,0.202666667,-2.5,3.0
696,697,DSPC,1,1,6.12,0,8,36,0,4,10,20,10,115.9666667,0.283666667,-5.833333333,3.0
697,698,DSPC,1,1,6.12,0,8,36,0,8,10,20,10,130.5666667,0.339666667,-1.171666667,3.0
699,700,DSPC,1,1,6.12,0,8,36,0,4,10,40,10,129.2333333,0.187,-8.426666667,3.0
700,701,DSPC,1,1,6.12,0,8,36,0,8,10,40,10,121.4666667,0.242333333,-0.833,3.0
701,702,DSPC,1,1,6.12,0,8,36,0,12,10,40,10,169.4666667,0.346,-0.889,3.0
702,703,DSPC,1,1,6.12,0,8,36,0,4,10,60,10,134.3333333,0.149666667,-3.496666667,3.0
703,704,DSPC,1,1,6.12,0,8,36,0,8,10,60,10,114.1666667,0.231666667,-1.372,3.0
704,705,DSPC,1,1,6.12,0,8,36,0,12,10,60,10,92.96333333,0.255666667,-2.23,3.0
705,706,DSPC,1,1,6.12,0,8,36,0,4,10,80,10,118.9,0.206333333,-7.86,3.0
706,707,DSPC,1,1,6.12,0,8,36,0,8,10,80,10,94.82333333,0.199666667,-1.491,3.0
707,708,DSPC,1,1,6.12,0,8,36,0,12,10,80,10,95.42666667,0.200333333,-2.646666667,3.0
709,710,DSPC,1,1,6.12,0,8,36,0,8,1,20,10,156.3,0.287,-9.796666667,3.0
710,711,DSPC,1,1,6.12,0,8,36,0,12,1,20,10,139.8,0.211666667,-6.03,3.0
711,712,DSPC,1,1,6.12,0,8,36,0,4,1,40,10,144.2333333,0.199666667,-7.93,3.0
712,713,DSPC,1,1,6.12,0,8,36,0,8,1,40,10,131.1,0.226666667,-1.069666667,3.0
713,714,DSPC,1,1,6.12,0,8,36,0,12,1,40,10,150.6666667,0.35,-1.002,3.0
714,715,DSPC,1,1,6.12,0,8,36,0,4,1,60,10,151.8666667,0.188666667,-6.88,3.584
715,716,DSPC,1,1,6.12,0,8,36,0,8,1,60,10,143.0666667,0.263,-0.741333333,3.0
716,717,DSPC,1,1,6.12,0,8,36,0,12,1,60,10,122.1,0.250333333,-1.561,3.0
717,718,DSPC,1,1,6.12,0,8,36,0,4,1,80,10,149.8,0.23,-13.63333333,3.0
718,719,DSPC,1,1,6.12,0,8,36,0,8,1,80,10,152.3333333,0.243666667,-3.446666667,3.0
719,720,DSPC,1,1,6.12,0,8,36,0,12,1,80,10,156.8,0.304,-1.356666667,3.0
720,721,14PA,0,1,11.8502,2,8,28,0,4,200,20,500,215.1166667,0.3285,-5.068333333,3.0
721,722,14PA,0,1,11.8502,2,8,28,0,8,200,20,500,161.0666667,0.316166667,-4.021666667,4.575
722,723,14PA,0,1,11.8502,2,8,28,0,12,200,20,500,155.4833333,0.409,-2.968333333,3.0
723,724,14PA,0,1,11.8502,2,8,28,0,4,200,40,500,197.0333333,0.214666667,-3.041666667,3.0
724,725,14PA,0,1,11.8502,2,8,28,0,8,200,40,500,176.2666667,0.228,-1.898333333,3.0
725,726,14PA,0,1,11.8502,2,8,28,0,12,200,40,500,180.2333333,0.337,-3.103333333,3.0
726,727,14PA,0,1,11.8502,2,8,28,0,4,200,60,500,182.5,0.208,-1.049666667,3.0
727,728,14PA,0,1,11.8502,2,8,28,0,8,200,60,500,255.3333333,0.322666667,-1.217666667,3.0
728,729,14PA,0,1,11.8502,2,8,28,0,12,200,60,500,154.7333333,0.23,2.996666667,3.0
729,730,14PA,0,1,11.8502,2,8,28,0,4,200,80,500,200.9666667,0.274333333,-6.603333333,3.0
730,731,14PA,0,1,11.8502,2,8,28,0,8,200,80,500,172.4333333,0.257666667,0.623,3.0
731,732,14PA,0,1,11.8502,2,8,28,0,12,200,80,500,200.2333333,0.246,0.325333333,3.0
732,733,14PA,0,1,11.8502,2,8,28,0,4,100,20,500,200.4,0.323666667,-4.816666667,3.0
734,735,14PA,0,1,11.8502,2,8,28,0,12,100,20,500,307.6333333,0.151333333,-3.5,3.0
735,736,14PA,0,1,11.8502,2,8,28,0,4,100,40,500,197.9,0.2495,-2.638333333,3.0
736,737,14PA,0,1,11.8502,2,8,28,0,8,100,40,500,190.1333333,0.249333333,0.246333333,3.0
737,738,14PA,0,1,11.8502,2,8,28,0,12,100,40,500,179.7666667,0.306333333,-3.133333333,3.0
738,739,14PA,0,1,11.8502,2,8,28,0,4,100,60,500,231.2,0.212666667,-9.153333333,3.0
739,740,14PA,0,1,11.8502,2,8,28,0,8,100,60,500,214.3333333,0.271666667,-0.320666667,3.0
740,741,14PA,0,1,11.8502,2,8,28,0,12,100,60,500,169.7,0.245666667,2.133333333,3.0
741,742,14PA,0,1,11.8502,2,8,28,0,4,100,80,500,210.8333333,0.223666667,-9.556666667,3.0
742,743,14PA,0,1,11.8502,2,8,28,0,8,100,80,500,201.4666667,0.236,0.087033333,3.0
743,744,14PA,0,1,11.8502,2,8,28,0,12,100,80,500,162.3333333,0.244666667,3.74,3.0
744,745,14PA,0,1,11.8502,2,8,28,0,4,50,20,500,213.1333333,0.346166667,-4.85,3.0
745,746,14PA,0,1,11.8502,2,8,28,0,8,50,20,500,209.5833333,0.408333333,-2.693333333,3.0
746,747,14PA,0,1,11.8502,2,8,28,0,12,50,20,500,186.8666667,0.411166667,-2.901666667,3.0
747,748,14PA,0,1,11.8502,2,8,28,0,4,50,40,500,180.9,0.212666667,-1.799333333,3.555
748,749,14PA,0,1,11.8502,2,8,28,0,8,50,40,500,219.7,0.262,-0.851333333,3.0
749,750,14PA,0,1,11.8502,2,8,28,0,12,50,40,500,193.5666667,0.322333333,-1.121333333,3.0
750,751,14PA,0,1,11.8502,2,8,28,0,4,50,60,500,298.8333333,0.357,-2.73,3.0
751,752,14PA,0,1,11.8502,2,8,28,0,8,50,60,500,180.7,0.229,1.443333333,3.0
752,753,14PA,0,1,11.8502,2,8,28,0,12,50,60,500,165.1666667,0.326,0.187266667,3.0
753,754,14PA,0,1,11.8502,2,8,28,0,4,50,80,500,223.7,0.255333333,-5.206666667,3.0
754,755,14PA,0,1,11.8502,2,8,28,0,8,50,80,500,197.4666667,0.243333333,0.386,3.0
755,756,14PA,0,1,11.8502,2,8,28,0,12,50,80,500,176.4,0.296666667,0.998,3.0
756,757,14PA,0,1,11.8502,2,8,28,0,4,10,20,500,170.7333333,0.256333333,-3.636666667,4.025
757,758,14PA,0,1,11.8502,2,8,28,0,8,10,20,500,174.4,0.289,-2.656666667,4.248
758,759,14PA,0,1,11.8502,2,8,28,0,12,10,20,500,245.4333333,0.322833333,-1.633,3.0
759,760,14PA,0,1,11.8502,2,8,28,0,4,10,40,500,201.5166667,0.258,-1.138333333,3.0
760,761,14PA,0,1,11.8502,2,8,28,0,8,10,40,500,158.9333333,0.270333333,-0.238,3.0
761,762,14PA,0,1,11.8502,2,8,28,0,12,10,40,500,203.6333333,0.252,-0.738666667,3.0
762,763,14PA,0,1,11.8502,2,8,28,0,4,10,60,500,209.3333333,0.170666667,-3.896666667,3.0
763,764,14PA,0,1,11.8502,2,8,28,0,8,10,60,500,223.4666667,0.241666667,-0.527,3.0
764,765,14PA,0,1,11.8502,2,8,28,0,12,10,60,500,185.9666667,0.238,-0.284666667,3.0
765,766,14PA,0,1,11.8502,2,8,28,0,4,10,80,500,230.6,0.265666667,-1.926666667,3.0
766,767,14PA,0,1,11.8502,2,8,28,0,8,10,80,500,208.0666667,0.248333333,-0.139,3.0
767,768,14PA,0,1,11.8502,2,8,28,0,12,10,80,500,188.6333333,0.284666667,-0.031,3.0
768,769,14PA,0,1,11.8502,2,8,28,0,4,1,20,500,337.1666667,0.21,-11.87166667,3.0
769,770,14PA,0,1,11.8502,2,8,28,0,8,1,20,500,247.8666667,0.220833333,-8.006666667,3.0
770,771,14PA,0,1,11.8502,2,8,28,0,12,1,20,500,208.5333333,0.273666667,-8.283333333,3.0
771,772,14PA,0,1,11.8502,2,8,28,0,4,1,40,500,239.25,0.211166667,-15.03333333,3.0
772,773,14PA,0,1,11.8502,2,8,28,0,8,1,40,500,323.1666667,0.111333333,-7.436666667,5.455
773,774,14PA,0,1,11.8502,2,8,28,0,12,1,40,500,255.3,0.203333333,-8.44,3.0
774,775,14PA,0,1,11.8502,2,8,28,0,4,1,60,500,501.3333333,0.13,-15.4,3.0
775,776,14PA,0,1,11.8502,2,8,28,0,8,1,60,500,231.3666667,0.207666667,-3.776666667,3.0
776,777,14PA,0,1,11.8502,2,8,28,0,12,1,60,500,229.3333333,0.148666667,-5.566666667,3.0
777,778,14PA,0,1,11.8502,2,8,28,0,4,1,80,500,232.4333333,0.112333333,-6.826666667,3.0
778,779,14PA,0,1,11.8502,2,8,28,0,8,1,80,500,341.5666667,0.096333333,-13.4,3.0
779,780,14PA,0,1,11.8502,2,8,28,0,12,1,80,500,278.9666667,0.099666667,-4.993333333,3.0
780,781,14PA,0,1,11.8502,2,8,28,0,4,200,20,100,198.6,0.339666667,-4.593333333,3.0
781,782,14PA,0,1,11.8502,2,8,28,0,8,200,20,100,144.3666667,0.263666667,-3.04,3.0
783,784,14PA,0,1,11.8502,2,8,28,0,4,200,40,100,162.7333333,0.169666667,-13.76666667,3.0
784,785,14PA,0,1,11.8502,2,8,28,0,8,200,40,100,145.8,0.22,-3.333333333,3.0
785,786,14PA,0,1,11.8502,2,8,28,0,12,200,40,100,139.0666667,0.236333333,-2.323333333,3.0
786,787,14PA,0,1,11.8502,2,8,28,0,4,200,60,100,151.2,0.2,-4.963333333,3.0
787,788,14PA,0,1,11.8502,2,8,28,0,8,200,60,100,123.4666667,0.224,-2.55,3.0
788,789,14PA,0,1,11.8502,2,8,28,0,12,200,60,100,114.8,0.250333333,-1.646666667,3.0
789,790,14PA,0,1,11.8502,2,8,28,0,4,200,80,100,168.1,0.237,-6.486666667,3.0
790,791,14PA,0,1,11.8502,2,8,28,0,8,200,80,100,147.2333333,0.233666667,-3.843333333,3.0
791,792,14PA,0,1,11.8502,2,8,28,0,12,200,80,100,150.2,0.243666667,-4.066666667,3.0
792,793,14PA,0,1,11.8502,2,8,28,0,4,100,20,100,139.3666667,0.235,-2.46,3.0
794,795,14PA,0,1,11.8502,2,8,28,0,12,100,20,100,120.0666667,0.183333333,-2.693333333,3.0
795,796,14PA,0,1,11.8502,2,8,28,0,4,100,40,100,167.7333333,0.218,-5.593333333,3.0
796,797,14PA,0,1,11.8502,2,8,28,0,8,100,40,100,130.9,0.225,-1.499,3.0
797,798,14PA,0,1,11.8502,2,8,28,0,12,100,40,100,141.1666667,0.267666667,-1.446,3.0
798,799,14PA,0,1,11.8502,2,8,28,0,4,100,60,100,129.2666667,0.165666667,-2.78,3.0
799,800,14PA,0,1,11.8502,2,8,28,0,8,100,60,100,116.2666667,0.202,-1.616666667,3.0
800,801,14PA,0,1,11.8502,2,8,28,0,12,100,60,100,167.0666667,0.242333333,-0.117666667,3.0
801,802,14PA,0,1,11.8502,2,8,28,0,4,100,80,100,181.1666667,0.229,-4.66,3.0
802,803,14PA,0,1,11.8502,2,8,28,0,8,100,80,100,146.6,0.229333333,-5.24,3.0
803,804,14PA,0,1,11.8502,2,8,28,0,12,100,80,100,153.0,0.251333333,-2.843333333,3.0
804,805,14PA,0,1,11.8502,2,8,28,0,4,50,20,100,150.3,0.243666667,-5.36,3.0
805,806,14PA,0,1,11.8502,2,8,28,0,8,50,20,100,136.1333333,0.233666667,-4.023333333,3.0
806,807,14PA,0,1,11.8502,2,8,28,0,12,50,20,100,139.5,0.318333333,-2.783333333,3.0
807,808,14PA,0,1,11.8502,2,8,28,0,4,50,40,100,179.5333333,0.216666667,-1.955666667,3.0
808,809,14PA,0,1,11.8502,2,8,28,0,8,50,40,100,136.8333333,0.254666667,-2.006,3.0
809,810,14PA,0,1,11.8502,2,8,28,0,12,50,40,100,124.5333333,0.238333333,-2.606666667,3.0
810,811,14PA,0,1,11.8502,2,8,28,0,4,50,60,100,147.5,0.220333333,-4.78,3.0
811,812,14PA,0,1,11.8502,2,8,28,0,8,50,60,100,117.8333333,0.217,-2.276666667,3.0
812,813,14PA,0,1,11.8502,2,8,28,0,12,50,60,100,174.4333333,0.279,-0.321666667,3.0
813,814,14PA,0,1,11.8502,2,8,28,0,4,50,80,100,166.5,0.239333333,-5.69,3.0
814,815,14PA,0,1,11.8502,2,8,28,0,8,50,80,100,146.4333333,0.211666667,-3.793333333,3.0
815,816,14PA,0,1,11.8502,2,8,28,0,12,50,80,100,172.0,0.255,-2.906666667,3.0
816,817,14PA,0,1,11.8502,2,8,28,0,4,10,20,100,142.4333333,0.208333333,-5.61,3.0
817,818,14PA,0,1,11.8502,2,8,28,0,8,10,20,100,124.6,0.187666667,-2.116666667,3.0
818,819,14PA,0,1,11.8502,2,8,28,0,12,10,20,100,134.9,0.226333333,-2.88,3.0
819,820,14PA,0,1,11.8502,2,8,28,0,4,10,40,100,170.8666667,0.251666667,-3.836666667,3.0
820,821,14PA,0,1,11.8502,2,8,28,0,8,10,40,100,165.8,0.278666667,-2.166666667,3.0
821,822,14PA,0,1,11.8502,2,8,28,0,12,10,40,100,137.2,0.217666667,-2.34,3.0
822,823,14PA,0,1,11.8502,2,8,28,0,4,10,60,100,140.6333333,0.203333333,-3.42,3.0
823,824,14PA,0,1,11.8502,2,8,28,0,8,10,60,100,123.8333333,0.230333333,-2.623333333,3.0
824,825,14PA,0,1,11.8502,2,8,28,0,12,10,60,100,184.6,0.286333333,-1.114333333,3.0
825,826,14PA,0,1,11.8502,2,8,28,0,4,10,80,100,181.1666667,0.243,-5.173333333,3.0
826,827,14PA,0,1,11.8502,2,8,28,0,8,10,80,100,163.4,0.253333333,-3.976666667,3.0
827,828,14PA,0,1,11.8502,2,8,28,0,12,10,80,100,156.7666667,0.272333333,-1.926666667,3.0
828,829,14PA,0,1,11.8502,2,8,28,0,4,1,20,100,346.0333333,0.224666667,-12.6,3.401
829,830,14PA,0,1,11.8502,2,8,28,0,8,1,20,100,247.9666667,0.196666667,-5.433333333,3.0
830,831,14PA,0,1,11.8502,2,8,28,0,12,1,20,100,400.5333333,0.138,-2.986666667,3.0
831,832,14PA,0,1,11.8502,2,8,28,0,4,1,40,100,204.2333333,0.204666667,-17.43333333,4.625
832,833,14PA,0,1,11.8502,2,8,28,0,8,1,40,100,159.2666667,0.215333333,-6.126666667,3.0
833,834,14PA,0,1,11.8502,2,8,28,0,12,1,40,100,176.7666667,0.192666667,-6.946666667,3.0
834,835,14PA,0,1,11.8502,2,8,28,0,4,1,60,100,183.5666667,0.132666667,-13.76666667,3.0
835,836,14PA,0,1,11.8502,2,8,28,0,8,1,60,100,154.5,0.166666667,-5.553333333,3.0
836,837,14PA,0,1,11.8502,2,8,28,0,12,1,60,100,198.3333333,0.194333333,-5.703333333,3.0
837,838,14PA,0,1,11.8502,2,8,28,0,4,1,80,100,279.1333333,0.122666667,-24.16666667,3.0
838,839,14PA,0,1,11.8502,2,8,28,0,8,1,80,100,185.8,0.107333333,-5.65,3.0
839,840,14PA,0,1,11.8502,2,8,28,0,12,1,80,100,161.5666667,0.190333333,-6.5,3.0
840,841,14PA,0,1,11.8502,2,8,28,0,4,200,20,10,136.6,0.355,-5.783333333,3.0
842,843,14PA,0,1,11.8502,2,8,28,0,12,200,20,10,132.0333333,0.295333333,-2.656666667,3.0
843,844,14PA,0,1,11.8502,2,8,28,0,4,200,40,10,118.8333333,0.163666667,-2.87,3.0
844,845,14PA,0,1,11.8502,2,8,28,0,8,200,40,10,101.1166667,0.191666667,-1.001333333,3.0
845,846,14PA,0,1,11.8502,2,8,28,0,12,200,40,10,104.8433333,0.204,-1.304,3.0
846,847,14PA,0,1,11.8502,2,8,28,0,4,200,60,10,127.2666667,0.196666667,-2.766666667,3.0
847,848,14PA,0,1,11.8502,2,8,28,0,8,200,60,10,129.6333333,0.221,-2.24,3.0
848,849,14PA,0,1,11.8502,2,8,28,0,12,200,60,10,106.2,0.176,-0.799666667,3.0
849,850,14PA,0,1,11.8502,2,8,28,0,4,200,80,10,146.4,0.159333333,-4.306666667,3.0
850,851,14PA,0,1,11.8502,2,8,28,0,8,200,80,10,125.3333333,0.210666667,-1.380333333,3.0
851,852,14PA,0,1,11.8502,2,8,28,0,12,200,80,10,126.2666667,0.168666667,-2.326666667,3.0
852,853,14PA,0,1,11.8502,2,8,28,0,4,100,20,10,162.4,0.433333333,-4.35,3.0
853,854,14PA,0,1,11.8502,2,8,28,0,8,100,20,10,116.5333333,0.39,-1.746666667,3.0
854,855,14PA,0,1,11.8502,2,8,28,0,12,100,20,10,119.3,0.326333333,-3.026666667,3.0
855,856,14PA,0,1,11.8502,2,8,28,0,4,100,40,10,115.8333333,0.177666667,-10.29333333,3.0
856,857,14PA,0,1,11.8502,2,8,28,0,8,100,40,10,132.1666667,0.207666667,-2.353333333,3.0
857,858,14PA,0,1,11.8502,2,8,28,0,12,100,40,10,118.2666667,0.222,-1.74,3.0
858,859,14PA,0,1,11.8502,2,8,28,0,4,100,60,10,121.0,0.170333333,-2.136666667,3.0
859,860,14PA,0,1,11.8502,2,8,28,0,8,100,60,10,111.5333333,0.215666667,-1.166666667,3.0
860,861,14PA,0,1,11.8502,2,8,28,0,12,100,60,10,126.0666667,0.171333333,-2.483333333,3.0
861,862,14PA,0,1,11.8502,2,8,28,0,4,100,80,10,144.3333333,0.148,-4.096666667,3.0
862,863,14PA,0,1,11.8502,2,8,28,0,8,100,80,10,116.6333333,0.159,-2.266666667,3.0
863,864,14PA,0,1,11.8502,2,8,28,0,12,100,80,10,127.7333333,0.197333333,-0.218,3.0
864,865,14PA,0,1,11.8502,2,8,28,0,4,50,20,10,159.3666667,0.433,-8.39,3.0
865,866,14PA,0,1,11.8502,2,8,28,0,8,50,20,10,116.4666667,0.282333333,-2.456666667,3.0
867,868,14PA,0,1,11.8502,2,8,28,0,4,50,40,10,108.6666667,0.173666667,-1.44,3.0
868,869,14PA,0,1,11.8502,2,8,28,0,8,50,40,10,118.8333333,0.208333333,-2.203333333,3.0
869,870,14PA,0,1,11.8502,2,8,28,0,12,50,40,10,113.7333333,0.229,-2.22,3.0
870,871,14PA,0,1,11.8502,2,8,28,0,4,50,60,10,132.3,0.207333333,-3.596666667,3.0
871,872,14PA,0,1,11.8502,2,8,28,0,8,50,60,10,117.4333333,0.154666667,-2.566666667,3.0
872,873,14PA,0,1,11.8502,2,8,28,0,12,50,60,10,120.5333333,0.225333333,-2.226666667,3.526
873,874,14PA,0,1,11.8502,2,8,28,0,4,50,80,10,131.1,0.132333333,-1.386666667,3.0
874,875,14PA,0,1,11.8502,2,8,28,0,8,50,80,10,119.6,0.184,-2.66,3.0
875,876,14PA,0,1,11.8502,2,8,28,0,12,50,80,10,121.0,0.19,-1.334666667,3.0
879,880,14PA,0,1,11.8502,2,8,28,0,4,10,40,10,97.60333333,0.188333333,-2.336666667,3.0
880,881,14PA,0,1,11.8502,2,8,28,0,8,10,40,10,119.1666667,0.197333333,-2.018333333,3.0
881,882,14PA,0,1,11.8502,2,8,28,0,12,10,40,10,103.9666667,0.224666667,-1.347333333,3.0
882,883,14PA,0,1,11.8502,2,8,28,0,4,10,60,10,143.1666667,0.189666667,-2.683333333,3.0
883,884,14PA,0,1,11.8502,2,8,28,0,8,10,60,10,124.6,0.196333333,-2.823333333,3.0
884,885,14PA,0,1,11.8502,2,8,28,0,12,10,60,10,118.8333333,0.200333333,-2.566666667,3.0
885,886,14PA,0,1,11.8502,2,8,28,0,4,10,80,10,128.4666667,0.170666667,-4.26,3.0
886,887,14PA,0,1,11.8502,2,8,28,0,8,10,80,10,122.4,0.174,-0.256,3.0
887,888,14PA,0,1,11.8502,2,8,28,0,12,10,80,10,134.6,0.224,-1.372,3.0
890,891,14PA,0,1,11.8502,2,8,28,0,12,1,20,10,874.3333333,0.326333333,-2.313333333,3.0
891,892,14PA,0,1,11.8502,2,8,28,0,4,1,40,10,139.2666667,0.179,-5.043333333,3.0
892,893,14PA,0,1,11.8502,2,8,28,0,8,1,40,10,163.2333333,0.229,-4.753333333,4.007
893,894,14PA,0,1,11.8502,2,8,28,0,12,1,40,10,190.5333333,0.275333333,-5.64,3.0
894,895,14PA,0,1,11.8502,2,8,28,0,4,1,60,10,149.8666667,0.227333333,-6.043333333,3.0
895,896,14PA,0,1,11.8502,2,8,28,0,8,1,60,10,152.6333333,0.220666667,-6.406666667,3.0
896,897,14PA,0,1,11.8502,2,8,28,0,12,1,60,10,183.5,0.219,-4.306666667,3.0
897,898,14PA,0,1,11.8502,2,8,28,0,4,1,80,10,169.6,0.205,-8.64,3.0
898,899,14PA,0,1,11.8502,2,8,28,0,8,1,80,10,157.9,0.182,-5.786666667,3.0
899,900,14PA,0,1,11.8502,2,8,28,0,12,1,80,10,186.1,0.175666667,-3.573333333,3.0
900,901,DDAB,1,0,12.73,0,0,36,0,4,200,20,500,145.9333333,0.338333333,12.13333333,3.0
902,903,DDAB,1,0,12.73,0,0,36,0,12,200,20,500,473.7,0.365666667,12.93333333,4.22
903,904,DDAB,1,0,12.73,0,0,36,0,4,200,40,500,173.3333333,0.338666667,7.903333333,3.0
904,905,DDAB,1,0,12.73,0,0,36,0,8,200,40,500,143.8666667,0.368,6.54,3.0
905,906,DDAB,1,0,12.73,0,0,36,0,12,200,40,500,186.3333333,0.315333333,2.443333333,7.179
906,907,DDAB,1,0,12.73,0,0,36,0,4,200,60,500,185.8333333,0.162333333,-5.43,3.0
907,908,DDAB,1,0,12.73,0,0,36,0,8,200,60,500,160.5333333,0.243333333,5.633333333,3.0
908,909,DDAB,1,0,12.73,0,0,36,0,12,200,60,500,132.9666667,0.204333333,0.464333333,7.034
909,910,DDAB,1,0,12.73,0,0,36,0,4,200,80,500,242.4,0.187,-21.8,4.078
910,911,DDAB,1,0,12.73,0,0,36,0,8,200,80,500,106.8,0.147333333,2.466666667,3.784
911,912,DDAB,1,0,12.73,0,0,36,0,12,200,80,500,104.0333333,0.246333333,-11.91333333,7.589
915,916,DDAB,1,0,12.73,0,0,36,0,4,100,40,500,174.2,0.307333333,5.666666667,3.0
916,917,DDAB,1,0,12.73,0,0,36,0,8,100,40,500,177.8666667,0.396666667,8.876666667,3.0
917,918,DDAB,1,0,12.73,0,0,36,0,12,100,40,500,130.0333333,0.248,1.906666667,6.118
918,919,DDAB,1,0,12.73,0,0,36,0,4,100,60,500,159.0333333,0.152333333,-10.13333333,3.0
919,920,DDAB,1,0,12.73,0,0,36,0,8,100,60,500,130.7,0.201,0.829333333,6.08
920,921,DDAB,1,0,12.73,0,0,36,0,12,100,60,500,130.8333333,0.252666667,4.373333333,8.805
921,922,DDAB,1,0,12.73,0,0,36,0,4,100,80,500,212.2333333,0.199,-19.76666667,3.0
922,923,DDAB,1,0,12.73,0,0,36,0,8,100,80,500,121.7,0.187,6.47,3.178
923,924,DDAB,1,0,12.73,0,0,36,0,12,100,80,500,107.7,0.204333333,-3.599,8.291
927,928,DDAB,1,0,12.73,0,0,36,0,4,50,40,500,172.9,0.316333333,8.536666667,3.0
