,0,1,2,3,4,5,6,7,8,9
2,0.15782352941176472,0.08223529411764707,0.22121568627450977,0.0795098039215686,0.0876862745098039,0.12005882352941177,0.09280392156862746,0.24092156862745098,0.10974509803921566,0.1791372549019608
14,0.006634710077842537,0.006028891399805418,0.007802049393734817,0.005824104163228425,0.006389770929841937,0.006386406830449795,0.007124412923154499,0.006455370317326838,0.006264708872071032,0.00705088249172541
26,0.004494308071066669,0.004526929226368608,0.004267341299198312,0.005068983362539829,0.004707211664903971,0.004771414356305211,0.005555541348935042,0.004794016488289563,0.004692474341838443,0.0046883338332678786
37,0.004754579684587893,0.004248787628126298,0.004460691965551675,0.004505172568331415,0.004156996817648339,0.0040396511243300185,0.005220095183966305,0.004071127829256263,0.003971091443012902,0.004179213748625833
49,0.003798901279545399,0.003913931617742218,0.003818182047805958,0.00367304159717409,0.0038568846737207776,0.003167421356287911,0.0036630145682565534,0.003824806697792322,0.0035387536147348463,0.003899339869403723
61,0.003825843051697306,0.0036558403759724585,0.003674153549181098,0.0034841131419749436,0.0035348539043753963,0.0036401393466360863,0.003929654501172818,0.004062632147885746,0.0035075816467816595,0.0039912012595297855
73,0.003905462065290874,0.003449589843795938,0.003981300382639093,0.004039766989687442,0.0037873256768576635,0.003989801210144635,0.004651680949517921,0.004192862163820662,0.003720110695572839,0.004175066167179715
84,0.0036090600685261833,0.003760942679283346,0.004270516925980598,0.0038236137431660808,0.004206032749647403,0.003951266994278795,0.003971394425342762,0.004356481034358892,0.003924635362631497,0.004077411065456026
96,0.0036905810187145777,0.0038813195527822157,0.004463040101821932,0.0037887886176217246,0.0041647670012132385,0.004056629935465654,0.004193597036875106,0.004278688677012573,0.004389531583830307,0.004118834672819373
108,0.0037647377433075156,0.0038759634950351353,0.003973932521657756,0.004034826102363389,0.0038933984942301136,0.004045183843923267,0.0040725768654617574,0.0043779317840091075,0.003966412387186019,0.004411426262967479
119,0.003939785683283025,0.0039452500317042494,0.004138627409771329,0.0038783498734678784,0.004160585881434995,0.0041045599898012096,0.0041616443152737125,0.0037888298843682193,0.004183359572327476,0.004246830101802218
131,0.0041688140108511375,0.003970561229044383,0.004198256213012966,0.004166304772640597,0.003998221693985217,0.004162573585377477,0.004192727446204763,0.004128265075191822,0.004238940908631434,0.004008732843132968
143,0.003843674744453282,0.004152917728677077,0.004199665267447821,0.004107809546762867,0.004310942194940978,0.004275470022991135,0.004035650859905806,0.0040528332176040125,0.004127258433826365,0.0037657911493847477
154,0.004013753041586787,0.003764897692146664,0.004273581270384732,0.0041837965292915915,0.004150505424751946,0.004166000154063237,0.003978170025488793,0.004293968733985461,0.004274202784329159,0.0040361881950057524
166,0.004307165871241374,0.004334725881746189,0.003992416420510646,0.0041250383494297145,0.0037805896735827764,0.004095679182884047,0.004328823298857282,0.0038794353215778573,0.004176349546988244,0.004005648737276094
178,0.0042041758663906945,0.004063356857773633,0.0043074990959640425,0.004052796230396424,0.004312538730472484,0.0038815119194435866,0.0038821978717836813,0.0040057917212538196,0.004007599951993656,0.003723174904290881
190,0.003806966889900014,0.003995889110161141,0.0040450668905224595,0.003974214745453665,0.004205905541164727,0.004053627759753131,0.003942592794443295,0.004123475593523211,0.004214676620515853,0.00384582454160637
201,0.00412236533868148,0.004134347923533154,0.003919746977678925,0.003959374796364509,0.004107772402529746,0.003925583450550386,0.0038626648438632076,0.004091421081150839,0.004079051951382753,0.004252923916317236
213,0.0039115292099897265,0.003906965075228056,0.003970892097199189,0.004019715587751548,0.0041024511409013245,0.004183666346734201,0.003787666655783419,0.004142157600811723,0.004102673437945574,0.004027269954334009
225,0.004067787092885166,0.004162732126306895,0.004113261256420575,0.003966713819820902,0.003998832494697536,0.004103794025957506,0.0038519600963048037,0.004057095998204939,0.003916125510968872,0.003992253422832166
236,0.003985816446547898,0.004250436861800243,0.003989110277748534,0.004083878824387706,0.003985098053228693,0.0036616809132593445,0.003763690121825358,0.004069570599979684,0.004234824700519814,0.0037329424458639954
248,0.0037984354951000575,0.0039903245981744015,0.003932484292420006,0.00396091496500716,0.0040128256112062135,0.003993045409921682,0.003975759279514986,0.0041817922546316545,0.004123384895792793,0.004050372566599357
260,0.0038945036271580123,0.003993783357076094,0.0038031638402685566,0.003826799864802318,0.004115198216812307,0.004090368136571443,0.0038739208304520655,0.004196209773620782,0.003978884993329504,0.003712614481591444
271,0.003997062217598507,0.004005455030701458,0.004044350674401775,0.003975671200313281,0.0037872602698247756,0.0038216786008053462,0.003872082610090457,0.004014130519513865,0.0038108536989114082,0.003729060620429434
283,0.003883488756960072,0.003737800028630489,0.0038369757166077977,0.0037107983027914746,0.003846958321011178,0.00390814503509013,0.0038151357790127552,0.003764937623640502,0.004029588905818763,0.003656973149651639
295,0.003764572213409535,0.004141673443348187,0.00373198696213362,0.0038810999929409897,0.0038679339246042574,0.0040640024168958604,0.0038117084286031708,0.0037740384875249665,0.003970355927116137,0.0035861605725521876
306,0.003856707812148063,0.003918822671119343,0.00393905077954899,0.0038470191001162756,0.0038325143523857672,0.0036727674519797366,0.0036790581139212334,0.0037569782716383783,0.0038523472640167667,0.0036298867523034614
318,0.003933709244367054,0.003937182605225828,0.004097586311069377,0.0039318089972673635,0.003781061684090828,0.003650338952252901,0.0038401250425523386,0.003938414478059095,0.004066945671728555,0.0038205728880760445
330,0.003780270033112057,0.0038005021417825053,0.0038145670624256897,0.003895303980922989,0.0037306720280457285,0.0039000260201720524,0.004072566669272303,0.0038914398420861877,0.0037544112717262197,0.003808405965967189
342,0.0035983085737178455,0.003895370470947251,0.003821392169448963,0.003930935719930723,0.0038664125973299455,0.003878969368994043,0.0038648141500809987,0.0038073073578666675,0.003770565783860082,0.003787881587112584
353,0.003619704582993407,0.0037234315593267777,0.0038286582665852317,0.0036625652696186625,0.0038381330292966047,0.0036809912571872166,0.003927843819352733,0.003606239874760015,0.0038638201782454098,0.0037647852163387673
365,0.0037444451961172,0.003649776887224434,0.003771311890911935,0.003696977264285347,0.003897711279061701,0.0036287574197333286,0.0038467382684962774,0.003669848233512131,0.003807701598022717,0.004058241235705545
377,0.0036140565698341114,0.003589785657307539,0.0036818639901753545,0.0039049875728585626,0.0038031213062204748,0.003751720428916813,0.00388463288770209,0.0038738165013944433,0.003988123725769023,0.003984394693409833
388,0.0037632077009278815,0.0036466826893596102,0.003711251811001659,0.003813811957438224,0.003829462765865534,0.0038492441916500213,0.0038954223808697493,0.003831763111385808,0.003806202677812936,0.0038804044126245266
400,0.0039123508098037494,0.003860827421407005,0.0038313456867534665,0.003858508479629172,0.003971724239753677,0.0039328151496859295,0.0038509124976828383,0.003881353108630374,0.0038007402071227473,0.0037668268423287077
412,0.003932234216173886,0.003956610773975237,0.0039062603607003706,0.00394749747151033,0.0039792594582740565,0.004021562029775457,0.003953256869138035,0.0038937023224810954,0.00402652770052297,0.00398984020330518
423,0.004024601771440715,0.004209551829334552,0.004108115854468148,0.00414333387855412,0.004207277248551977,0.004223873961343478,0.004059652650814462,0.0041909186471916025,0.004312712324551369,0.004112722871380329
435,0.004361363951986524,0.004380930784327886,0.004213085227853899,0.004205615440608793,0.00434397121536325,0.004205342197737246,0.004352078516340706,0.00419826934652257,0.0042234492843453144,0.004267346906894822
447,0.004493662336434517,0.004495837419392865,0.004275409299078869,0.004444609291924044,0.004463461875742085,0.0044390694039013025,0.004543519041806077,0.004479193117370174,0.004455203682241287,0.004406221995436596
459,0.0045431976738851895,0.004762331502544744,0.00451193389883285,0.00463051959729977,0.004787241275400725,0.0046590118611709195,0.0046324242931686495,0.004640464794157878,0.004674701597492494,0.004572900862073136
470,0.004640636660937663,0.00489504931354001,0.004562948566794131,0.004740712650587509,0.004964580151273275,0.004893629860057888,0.004909253543009055,0.004733858791767433,0.004869485572798725,0.00471879753530034
482,0.004935828904880957,0.005019028180425058,0.004913364650489774,0.004903973228702914,0.005004712876476028,0.004946628443130999,0.004876995524687568,0.005047603374321241,0.005008051674050776,0.004850141131230517
494,0.005024911591318783,0.005345791108020271,0.005145059270414804,0.005198535208693242,0.005297146757979088,0.005156847860852892,0.005200153986254262,0.0052111940106795256,0.0052239646602515125,0.005118668081632425
505,0.005414738099464168,0.005397172435196215,0.005375533827495529,0.005400465246500384,0.0052768301272477,0.005335037900954595,0.005297501136468305,0.005332099947425556,0.005316587818426711,0.005295077971902959
517,0.00567913850220577,0.005650407791546133,0.005460469022114186,0.005432206133979814,0.005577203511126868,0.005499854765780095,0.005465604230166162,0.00538415723384957,0.005447471612314068,0.0056421127877108335
529,0.0059634024140880785,0.005792867407849651,0.005699762032830734,0.005707458031928124,0.00599956821257735,0.005832162938462912,0.005795912765330098,0.0056279976492375735,0.005612491869015227,0.0055822977481171255
540,0.005875702452460719,0.005875984685841993,0.005985914596284942,0.005885756693574376,0.006216699325814031,0.006119741019896796,0.005910700047770338,0.005972447496805645,0.005847956337468637,0.005936334793043679
552,0.0061277946880085084,0.006160978260318315,0.00610058333788744,0.006093752909180597,0.006179557135092453,0.00625520008488098,0.0060600513968844414,0.0062501242272121225,0.0061086980648989726,0.006068811397681518
564,0.00625340956689323,0.006526650908511787,0.006379478855756159,0.006270755307766043,0.006533381435096623,0.006578161682091776,0.0064721526890247506,0.0064127439885509506,0.006398081619346947,0.006403223111203929
576,0.0067687810151496105,0.0064562935695413465,0.006621048529651593,0.006494465054807569,0.00668165369950158,0.006702405561179567,0.006694649229540689,0.006654656443387539,0.006496494464584964,0.006478096204680385
