,LGBM,XGB,RF,DT,kNN,PLS,lasso,MLR
23,0.037848121478163965,0.03484647040789636,0.01656452401196118,0.02388760678569983,0.04124095330852508,0.03288874602707151,0.021752079245187447,0.037602687103432925
24,0.04096857382773163,0.027095604490194214,0.03499279178451417,0.056439531964856876,0.001947249498089637,0.06918898506834516,0.01083479153737782,0.07394154933646077
25,0.11067571404029435,0.06273455830325075,0.06478958373097815,0.11104700595165796,0.07519047024485691,0.11815108406582998,0.0411010311581029,0.12388320564513475
26,0.031511003239890895,0.024639384361108643,0.030051374260380695,0.11221391265117732,0.02553675682570905,0.020399070080504234,0.06826657442861346,0.015180124963966576
27,0.014995654871141822,0.0374730314752188,0.026477606091628914,0.0214814943346463,0.041462008321364596,0.07636973258439773,0.02227011463891787,0.08121724660360763
28,0.005014055927892357,0.007522267294323884,0.00015521160486542396,0.008775658933560068,0.03891010043324211,0.10776850681040588,0.13145177903223149,0.09980480668902962
29,0.0341632187140263,0.029568359797412527,0.0290469047329851,0.04363536985303047,0.23170483109022844,0.14299925926878365,0.16653049740330844,0.13671351219114125
30,0.033040084625505235,0.027620126971436273,0.02198743153279773,0.043674411341118484,0.1541705129237505,0.24728287503951196,0.14535626202004903,0.2390016670457515
31,0.04574192738923723,0.02761369803349127,0.02124709502409003,0.030920858565702473,0.04779764173166001,0.26394669077158533,0.16100926355704231,0.25667535426697663
32,0.023057544777550273,0.021704150823751586,0.002567328733185638,0.00206486092554356,0.0017585522770868778,0.06072732642111631,0.06524505891235398,0.07061597222371661
33,0.1424118364906401,0.08315220986140336,0.15103831415962476,0.2658508441637313,0.280950279979559,0.08799247132619833,0.0959019989294038,0.09719917957951872
34,0.002495374538379824,0.023665500804781914,0.02997561931367955,0.02273776266245597,0.044366030762192074,0.1279540378792143,0.12686605050353822,0.13816307735749675
35,0.017685528976275042,0.050561435520648956,0.054122552677089306,0.02541600874529333,0.0426961380541346,0.12941965906170808,0.12893603839215514,0.13887448631615368
36,0.06155490223683886,0.07482012640198425,0.0673030111109183,0.09911332442609012,0.07514337785982575,0.09724729523478225,0.08509184933189244,0.10897564072357459
37,0.11091567656039591,0.054646678268909454,0.12126076532884497,0.007125794566581643,0.08887286137027474,0.16088309614648896,0.14017788704137213,0.16943367695731631
38,0.05061706914562777,0.05840795114636421,0.13468550490765963,0.02541600874529333,0.1785179776702313,0.160762673892531,0.1408400233709836,0.16972257305851138
39,0.1800810284753383,0.2158325477560366,0.22192846297999347,0.2528037572371351,0.0901623490928005,0.10568699486287038,0.0813080670661439,0.11355301866196645
40,0.03064696107388698,0.08020228715463029,0.03807233423755346,0.15720272075792546,0.21940746512862816,0.10327113959675313,0.16491707076857998,0.09313350791230507
41,0.16561837552655023,0.15707904992352045,0.2199130415921987,0.045402647880480984,0.07751650431256456,0.07235451023434239,0.015181303239933913,0.08278435326937911
42,0.0650492509822515,0.0365844483358464,0.07742845285812622,0.1906048827887769,0.2191745092291676,0.003372493649267949,0.10477772398928206,0.004844721652626671
43,0.061654353594843364,0.06652120500802994,0.04023154301600794,0.036317259808089385,0.1122230374998551,0.11747031179918678,0.12619239309935443,0.12712132446673013
44,0.03438623521255234,0.04174453765153885,0.04460743349933195,0.007125794566581643,0.10197086388985248,0.12032000113079423,0.12625334767584315,0.12888138927378673
45,0.0229445303552799,0.02050707543414272,0.02564364664850513,0.009644115146362188,0.08111828527681902,0.10670353251197558,0.11414307817227055,0.11742570586526314
46,0.03218490361457697,0.029136134311556816,0.03706984666817046,0.007125794566581643,0.12185530563756555,0.12203202669532688,0.12718282409884415,0.1304580938904795
47,0.05745825057439162,0.07549968043487705,0.03534930563990443,0.024292481476982854,0.02752701068917967,0.10837996106398176,0.11485053479215167,0.11833046065732007
48,0.054487852753749136,0.0649993462316338,0.09604994230097473,0.0133912304141868,0.15599673170058387,0.11144868120461869,0.11685241661367933,0.12035567312057423
49,0.05762464915257789,0.08363883448367627,0.0652915676169654,0.09878942467306367,0.049789562495183314,0.021024783851712067,0.023127383537723076,0.02920083340497863
50,0.060871441923328266,0.07669014338669546,0.06993096597317414,0.11490343738612897,0.03553535338087488,0.0105746136916227,0.01455173449366197,0.019287435657653576
51,0.06072545334324836,0.05858790276299036,0.04514978917596438,0.0740313373011053,0.08765157581090192,0.003367940446717843,0.013775106377761137,0.007712623023525489
52,0.022644479476722074,0.03736255603443006,0.02426316276540974,0.014939876108344435,0.009538343082678258,0.0035319998839336564,0.0007231859131128782,0.014096854694122418
53,0.20256635659041503,0.2205667741841944,0.25110746469746836,0.3451961617879266,0.22726083250438361,0.2535592030260842,0.26768481886316786,0.24464155161727186
54,0.23696995100691853,0.11658887603687484,0.27394484835514854,0.21276743419340294,0.5099123314943621,0.5042884516522929,0.6561481519276555,0.4984174535461299
55,0.2429183396146497,0.20555808203747128,0.21123913827241902,0.30393364682202284,0.3393719834867722,0.5013990162574234,0.6534937788516898,0.4957173596229523
56,0.005971894128525022,0.006168691983038557,0.00023910742482345648,0.0023229685412364982,0.012040010731039927,0.0043452466769708376,0.11366575348547249,0.010174338387708405
57,0.02421397602622858,0.02318366803228855,0.022406757358597512,0.027766306328191416,0.002937403768450719,0.039847447830306734,0.12609961755947877,0.045825861909788754
58,0.026841076330559623,0.05246433615684509,0.04077055172852573,0.027766306328191416,0.05851521068770756,0.06880676315485033,0.12633098109766233,0.0756606394783772
59,0.02579652102858977,0.00530094001442194,0.008342512420977137,0.013694886432649097,0.011706792201769988,0.0728748218891318,0.12697152826991218,0.0790200043335
60,0.00307582992815788,0.007317394949495792,0.00839874083971011,0.014727316895420867,0.022467762351849885,0.007996393412510405,0.12652440211023117,0.013677160550240543
61,0.011373138465248655,0.015724023728108036,0.006367950119438044,0.012024778331106531,0.01069038892524952,0.03421564053277362,0.1155699552395356,0.040997645798637954
62,0.02715908949024501,0.005744255143010177,0.012366278565355507,0.0016275962589578571,0.012408837913891566,0.05383199928644808,0.08169914476470234,0.0611896940833047
63,0.08074450857281938,0.035944923758506775,0.07040287634548535,0.014727316895420867,0.0720377129803833,0.10386880295201054,0.13848399156721658,0.10970089993465516
64,0.1613082392715065,0.2134485421653624,0.17306535545105928,0.267136321308555,0.008774305360941495,0.0902147972679634,0.09516253604285317,0.09651135748307894
65,0.05471599830962584,0.006496133761281123,0.03810413666256009,0.012802137738369967,0.017640281139377077,0.052444224932132286,0.12081887929083328,0.057350594302648675
66,0.23872564317957545,0.2172239924348111,0.18771967633160394,0.10926758168346895,0.10864943382839243,0.20700524370420695,0.206959041279725,0.20220342109098582
67,0.06768248285083,0.07728963755148088,0.05428220055178623,0.00846766497197693,0.06093817165034676,0.22663433032749142,0.3465717430558622,0.221664040215785
68,0.07120682110898488,0.06434448747663195,0.05497346624791055,0.09218996720515,0.09054643230860382,0.10626137497430795,0.030047828977754168,0.10236703207673266
69,0.06182085056668056,0.06246426188068317,0.05850390848675187,0.1278999149763148,0.1480538734534616,0.13820978496064418,0.05230551883544064,0.13633215180045488
70,0.019963973741396482,0.003784593392458069,0.0462895605952815,0.009033766549253003,0.07866612751435409,0.0714741970516026,0.011515687763596988,0.06909289360751764
71,0.013448918883995395,0.02721633902390848,0.06814648366330621,0.005708733147090986,0.01827140564291127,0.1383955724504019,0.06569103659837337,0.13566648352435084
72,0.12955848020168662,0.12116201580671204,0.0936260721949414,0.049313737398275215,0.06319923385555742,0.036726861267521727,0.12394427539976471,0.038550452765894694
73,0.0726725253472869,0.06676999707040555,0.07077420861457664,0.04797765091704116,0.03875965498169141,0.09394392781242748,0.014093917283901622,0.09156436471010714
74,0.018101212341112186,0.03178875893354416,0.03237937047769428,0.004008259443702177,0.11864532472311068,0.2093039996006675,0.1291228227311124,0.20557730592822934
75,0.08910635590691618,0.010521213585241829,0.020974403375077444,0.11296003886797032,0.017100685401768956,0.1019514298496155,0.004900027934088058,0.09938701996447394
76,0.07058114879789101,0.0895761633706994,0.061230965105585455,0.2415887282885948,0.12229625012347023,0.32988013684904416,0.4663690065904206,0.3327611637423854
77,0.23550776464675777,0.27890341062961627,0.23537005980577558,0.418559455848415,0.08373807841486353,0.15110713616938254,0.2888216203650384,0.1534999878285448
78,0.027023924634444474,0.0013165707346679545,0.013343792114197894,0.11370905704684409,0.3185933287650601,0.3482324976700565,0.5195190664127378,0.35245737181253806
79,0.3286510144315976,0.3818929224942126,0.2989000581284377,0.44603020365196977,0.07093337768669145,0.009142464719336774,0.1844991381428613,0.012239645439956703
80,0.21233502121425563,0.13374765717388137,0.1608698617063734,0.1342888376047613,0.38898477553658123,0.4058250786461526,0.6062402345125749,0.41110578719849405
81,0.015732675037676835,0.11256434750791511,0.09903909932732924,0.08156200655896995,0.12129227193159231,0.07624678376642624,0.2994640306176508,0.08262172294874454
82,0.02945432988298316,0.03680090606212616,0.03759569791720891,0.024361888566917112,0.045075972422580865,0.19763735179266914,0.1261116703134409,0.19529616218260756
83,0.019379808374367376,0.031067792786160606,0.031165836673549517,0.03685516475507972,0.037540121523670866,0.1385184100613443,0.06543783223125045,0.13667439066418474
84,0.10717462696653564,0.17935706356685793,0.09524688101889603,0.009644115146362188,0.23428816403142982,0.1864145041335984,0.1154881147565416,0.1831863686233694
85,0.03741479455595207,0.016312137787753714,0.03173769614732812,0.01982873800558726,0.19701672081127697,0.18815117452127045,0.11483578098437801,0.18596622333943852
86,0.06456724943588339,0.09414254128932953,0.03763546094983601,0.017053321996841977,0.044088871109130415,0.20471789707330795,0.12827717322551813,0.20117039583647126
87,0.08632988437029006,0.07160068289907896,0.07327882996998145,0.12087938782946678,0.10629296161386209,0.07887955023992178,0.005351228261616062,0.07600102227079118
88,0.238032428329853,0.17485521303178264,0.18254201056915742,0.20420259929551804,0.6052868025426803,0.4155918788586711,0.501389091651092,0.4180713465518179
89,0.15906813377662954,0.16284791467677168,0.22253876000377876,0.043677881695615234,0.06188792449405699,0.06864898356349258,0.027494072826506843,0.06490948309754938
90,0.2570919604424097,0.049199353456931605,0.21123496613512427,0.232673387586542,0.33688333681045646,0.5114855482965561,0.7059709955340775,0.5171589595670943
91,0.13621781718994597,0.002299102886354709,0.06300043379431253,0.01938540021863233,0.3186853277317682,0.2539948810449615,0.4754111508074299,0.26000868721960774
92,0.08883526562752983,0.07861041714971574,0.07165135372744992,0.08512085509534799,0.12114919687735444,0.01755607977974731,0.019893606546805373,0.02237918437579725
93,0.02807756173002296,0.010119786945978301,0.018131078181302877,0.016620106077169107,0.032401636633097364,0.06210309978912794,0.06482466922489467,0.05500156981869607
94,0.007567125378268726,0.007070586626941336,0.00409855517574452,0.0073788412486335345,0.06722911799446173,0.10628203908736394,0.1139437230175185,0.10093936217524076
95,0.014121078149178618,0.04989200085401535,0.04624176080003239,0.04459694724482772,0.05818875662793784,0.12689480431395864,0.12734331898622955,0.12005473114844212
96,0.01045609067748383,0.013813352690810313,0.0181495086556425,0.013866958176444392,0.022379904068034123,0.09160783748344194,0.09652504752142792,0.08542214107107005
97,0.0013637028921788322,0.011869162862712515,0.016910824903263857,0.008016518887404355,0.004771541720113173,0.17047976065987075,0.11672923131414227,0.16508422393786298
98,0.030779927067602582,0.01513368318002857,0.013723956435483211,0.0060123891655532655,0.006940175127005194,0.09072688404109504,0.11785085811990996,0.08370647471778367
99,0.2725022866991121,0.23227983713150024,0.3117373086244092,0.3439086602696465,0.07191602058360734,0.2138098852146611,0.14029347537296546,0.2081714674500684
100,0.044172077521512476,0.002405608469930487,0.0012680366855030156,0.02426818899550587,0.28334351636969496,0.25206969746459085,0.259803925317288,0.2603284041254963
101,0.05760301428197051,0.0378449259088986,0.015955426188451638,0.014551196404712807,0.3152026076847975,0.2630008796154314,0.26918368790131825,0.2708235728774586
102,0.006145720084584028,0.08307849742597961,0.010057558721290105,0.26541560387060203,0.37157655583591254,0.30548133585218074,0.3773765704868388,0.3140122462422911
103,0.11665370521774465,0.009644560878771746,0.0005621150075478809,0.10001214624073851,0.021593836469885663,0.17090839338256236,0.3608320554729219,0.1783998390000191
104,0.02604520164696862,0.027948652872277033,0.04376078268061749,0.052811854730960756,0.0628040549791962,0.02614267897098617,0.05228907140936016,0.023337157913506427
105,0.013482343400111618,0.010532305580771409,0.0026117728884338873,0.005081177375602243,0.007498099505000785,0.005274047999243664,0.07964848318354233,0.0035863603918486406
106,0.04732037423577636,0.060128935159576666,0.037920249807684527,0.03216729422243814,0.02408913142305194,0.028043867816917603,0.0534718485556719,0.02643083161780444
107,0.021916211721183514,0.03715576231479645,0.06499650650980664,0.024049556662213048,0.16473711191102453,0.05492000539021685,0.12714576412479686,0.05739765790362974
108,0.13631592683755123,0.06619127106872169,0.06441780465374536,0.09291874164945947,0.154685124507089,0.15291729048568137,0.08340095130878747,0.14938014725315524
109,0.09799055217769029,0.0905314056031052,0.11198177196300602,0.11040932831288713,0.028429999529544128,0.05277903262789484,0.12030159139231604,0.05584346717410464
110,0.041880187857503706,0.07284070323887103,0.12918818864847048,0.09085388072391593,0.05428895913259966,0.041219855785234544,0.022913618160171442,0.039078005896762594
111,0.0032956813840267184,0.03984323570650257,0.07019757884934609,0.021377383699744915,0.06463663088002532,0.13520275327363657,0.15023826289701675,0.13778668107668895
112,0.12691050838711804,0.1361438997802975,0.10789174518343712,0.043119154621644645,0.07357348540057392,0.032991834942883325,0.008773442632355577,0.03341614152303041
113,0.10521894014696988,0.1336038073382979,0.10496233508586235,0.016033037774808717,0.06555881005349432,0.007084579060194107,0.017979046505589485,0.0074807218556980914
114,0.09138451373139436,0.06081716950370146,0.04616285795260652,0.04093283128871613,0.02350175649651426,0.23216772012242376,0.15231534279352021,0.22987378967513078
115,0.07214346119383272,0.08198422653068682,0.08883497307583305,0.09158265516822545,0.08804226127413814,0.0925607408702333,0.004873000458207738,0.09076439444598974
116,0.049272548664192305,0.020961528190804254,0.014448881678263428,0.034495323697315665,0.008985145949535048,0.03797850202447521,0.05229623326761622,0.034126934468634726
117,0.09704437228957374,0.09675193431128942,0.0984355786526927,0.11881452690392322,0.10029634490506811,0.10481085214759049,0.018571733139743224,0.10319650145092837
118,0.14576104904419837,0.13185309471835577,0.0910259582516354,0.08918377262237337,0.01685719741934677,0.10687968717133567,0.018395151012467192,0.10475667005445045
119,0.0406629886296212,0.02665533870458603,0.013456779626705533,0.014727316895420867,0.08721814096560493,0.042138842869098636,0.12729906275105823,0.043048960648937255
120,0.05214748398861273,0.16125890612602234,0.13710402532201996,0.0030061945827766327,0.005005090395684927,0.03859632129921535,0.12775734734206814,0.039605315675943914
121,0.015207120974265905,0.028305303305387497,0.02926404192188232,0.026575974735819262,0.15328058516063486,0.03832384998184438,0.1270363314056426,0.040544324025687375
122,0.04978875044626576,0.05162132903933525,0.055332309578756816,0.26755131786712005,0.08115029691225563,0.0431822972798379,0.12814516889690916,0.04491470473480845
123,0.09689734532749134,0.024740427853732982,0.057526470128923646,0.05219846957366692,0.08146824887636048,0.16212144822127422,0.08312741353368877,0.16010861055077935
124,0.3188091150302577,0.2929039568769589,0.3608425827920545,0.28498117332685546,0.39200358424227044,0.48539370776783275,0.41555373185763966,0.48437555087722994
125,0.06884891539653815,0.0045552470408072865,0.1335124354369464,0.12355763391230418,0.26018475078951636,0.32347653661913267,0.25366574090935196,0.3215718968310531
126,0.07596933964972627,0.07618423159199494,0.08866549253006192,0.06308757439572452,0.12426901873062385,0.21187213826869078,0.15276297248164877,0.2115020370800405
127,0.12667139673506622,0.1530953198671341,0.068534556054901,0.033037774808696706,0.141044425204179,0.2544725348464769,0.2073102736532651,0.25308607044612663
128,0.008999431688477407,0.01029652263969183,0.019943193188850905,0.04882788776873557,0.015329338904230959,0.00837320362715177,0.12636337917326756,0.010250476693797134
129,0.0181274401373792,0.022740476375037802,0.021590370441062753,0.03680310943762904,0.06240187137699919,0.02484811675122768,0.11435433459714399,0.026166154999797596
130,0.04723881819048526,0.049397012678781646,0.046680594356046795,0.04648973642657596,0.05831592381945749,0.09615184394058783,0.06524919783243348,0.09872332060778466
131,0.0025672549046425624,0.008490369655191898,0.020222154743107006,0.04882788776873557,0.013567136860441288,0.0063515046181964185,0.12710413122291858,0.00828401179989593
132,0.003689439344525667,0.02681793086230755,0.021292987570346974,0.0,0.00590393640694704,0.034475732138659815,0.12772926124357178,0.03683959114929325
133,0.06760524805274831,0.06491947983925851,0.06998436171504918,0.057087331470909754,0.031011423401746244,0.11234664284227648,0.022794311034036327,0.11365414678594984
134,0.002765194316852796,0.002340146793251882,0.00518827685331389,0.02832503340216202,0.008420174748761663,0.009343449165252218,0.09879952996518697,0.010056177808762994
135,0.0038276888734906033,4.3123363866470754e-05,0.016225272278229886,0.0,0.010936033417707887,0.05492419681284905,0.13067364800180803,0.05820163693793229
136,0.034091732715447395,0.015357580035924911,0.029079359295440917,0.0,0.039585140321703294,0.0142775593885964,0.13538615972414947,0.016807030603254364
137,0.0724390054205187,0.05423815162452185,0.042112553323837204,0.08966962225191304,0.08725522375831768,0.09882928728236776,0.01646725588900612,0.10062632627994916
138,0.04700915575115211,0.04746476413955175,0.011702879596751842,0.08910482205757317,0.03298237255185246,0.08350909553020645,0.002466223803250067,0.08488972658999333
139,0.0583360544905223,0.0631785890890416,0.09769453243019983,0.20376533462893232,0.008433712986502667,0.029170097568514616,0.11334830435831632,0.028052925453726875
140,0.00086912815320122,0.00436781533062458,0.022389489453014284,0.005153476427617085,0.10978242385213824,0.10140403690645537,0.17790684916984992,0.09735168746510461
141,0.0072458832212559336,0.004778592381626368,0.013598994753980784,0.005153476427617085,0.2632385086196107,0.18948756160662675,0.2008484301557999,0.18575404496878903
142,0.052184847315620876,0.07344160228967667,0.04307828926947109,0.03767763877080042,0.003109374935123024,0.027635569839703333,0.1260583700124452,0.027781847005991973
143,0.0232073362082766,0.01748968939741806,0.006075506719955888,0.009206850479776513,0.0009832343016794101,0.020430434724756433,0.07921418752071661,0.019996706118635306
144,0.012345162689257849,0.0011048628820237022,0.002862874725986595,0.013087574395724527,0.025138211902155108,0.005974624187979463,0.095535550657405,0.006668465058184879
145,0.007246712455463829,0.030085587395554433,0.013371156341398044,0.016567472367302327,0.020161846352389205,0.007894173527653425,0.09554786910751668,0.008913779328924908
146,0.021752358988711286,0.027064529700404058,0.04461532855581195,0.016567472367302327,0.041355369059299,0.01219850361386468,0.09575194276705314,0.012400916694760417
147,0.035224655658427285,0.01728077605366707,0.030359052998097075,0.04180331187497469,0.05715331774189564,0.02409358537825522,0.12706503871718974,0.024241120888491417
148,0.007469092465865801,0.016396914613640748,0.004514581272810368,0.002226810802056757,0.03996108363234081,0.011802794483988174,0.07976009688799558,0.010419257766223891
149,0.019631026066485778,0.019199212534552465,0.010769365060085329,0.02471759990283006,0.07386961128794525,0.0007140695382572976,0.09744845922048091,0.0007393129975086093
150,0.01164144608218854,0.0010980544563169853,0.0017618801802270698,0.005081177375602243,0.05465100106384106,0.01811180080930816,0.0815056723686317,0.017848957362324325
151,0.056062332248993,0.0553571842610836,0.047301964220645115,0.04729746143568565,0.10821843268564946,0.02851297937598335,0.12864449502561934,0.02744951753134602
152,0.028666697264760982,0.04535140983147694,0.013412178341517582,0.04448560670472487,0.05871852386937729,0.028613716474575265,0.056903242056588324,0.027259718501022226
153,0.039699490742976226,0.04338351403010453,0.06305664293329785,0.02711648244868213,0.028423715351645677,0.019207197995502176,0.10438168379336131,0.019735429159492245
154,0.016553309070003505,0.00829679904905832,0.05677451757252565,0.029333171383456813,0.004828206890189007,0.06405493198569079,0.01694761697483145,0.06541508446290767
155,0.06238907712688009,0.07372899272600268,0.07272765236302221,0.020851046601076964,0.04940218470100308,0.1269700259023157,0.11177692525350162,0.12467814016463798
156,0.011827366748469388,0.010660059750080109,0.015357917902980446,0.03767763877080042,0.04645396175913357,0.019750944793147138,0.12617430080798897,0.018608621892921947
157,0.016959152889749654,0.005176515771275411,0.007328110449815781,0.0015616595235203382,0.0037377380981577293,0.010263342259029251,0.09554633731496583,0.011662415072028528
158,0.010905791408126753,0.003616553341561926,0.016755131786712,0.01030695285523417,0.017106307494852986,0.007561953487768017,0.11409932475310254,0.00795102266528358
159,0.032372762937188895,0.02490289563458599,0.028323656828211634,0.0716830640916636,0.08887396491283579,0.0064189390217479075,0.11497549794628915,0.006238519658306161
160,0.008746110399538804,0.012550563551485538,0.011251195826320327,0.0017178254758723616,0.04149674960271472,0.020025270821582244,0.12664905360143633,0.02056956094842796
161,0.08442068894420365,0.07331851562088045,0.014000097800899489,0.07362357064774167,0.07729738408369648,0.08276259710077187,0.022977278596986048,0.08333601540752586
162,0.047846721212677336,0.018167563430719694,0.029273154494398254,0.06914247540386251,0.07232177763721674,0.07467634709426312,0.024659984951119943,0.07466150396952614
163,0.020703410476328413,0.003283546022825559,0.0010468712563331123,0.048068747722579866,0.08400404139448026,0.06529814784969616,0.028974750792095536,0.06545057658116876
164,0.08861993061435795,0.13247387251456627,0.09769775236707097,0.17327827037531884,0.054497148605306356,0.004925639150589689,0.07987607376096655,0.005814627008468125
165,0.044298214165116645,0.006051593662741717,0.012982437114284484,0.13017733511478197,0.0369199618216447,0.03250485831269259,0.009067960706430539,0.03442910491902665
166,0.03977221167931824,0.04618863243875272,0.047387039961132,0.05012348678084132,0.030359487959003187,0.09025230932967575,0.08159329016656895,0.08734683760041083
167,0.034392480408162715,0.008710428411755344,0.0010010459262858595,0.0221668893477468,0.07428886647298052,0.08267969040186943,0.05160237719404265,0.07872905146146034
168,0.03435133029755674,0.02679706596450733,0.05853793675857323,0.06212802137738373,0.01082051453239112,0.1726676665488322,0.13858729083638016,0.16892445260576616
169,0.004165819274895177,0.0032410649582743645,0.005070835719202048,0.0,0.0,0.08930708477469484,0.12578760279497866,0.09423644405882921
170,0.03774750363780825,0.03789990675190731,0.03863081501275354,0.046884489250576936,0.04026869947970391,0.10377165329924294,0.07908925971033777,0.10810272824937056
171,0.01500247593723535,0.0143219493329525,0.03825776636416744,0.03767763877080042,0.008353205948324307,0.03398020932885751,0.12622584168047787,0.03692766420739924
172,0.010461784496276579,0.02194865792989731,0.02792638510523848,0.0024049556662213063,0.014982394527951293,0.0034365901596719317,0.1262839539718992,0.006036559031973136
173,0.054920876816753623,0.04405668261947378,0.016864002591198024,0.04073849143690027,0.026732443635295325,0.05294820885641295,0.08032822823708606,0.054846717885788515
174,0.0067802800628999965,0.00010794254194479436,0.004239058261468076,0.0,0.00751232901857083,0.0858231710389806,0.12644400340495876,0.09036838116985006
175,0.009236929752771702,0.0039911712519824505,0.004365257702741001,0.0076824972670958315,0.00927628514622763,0.057527116968330044,0.12724602906514665,0.0614343743908892
176,0.025352063719017503,0.03897804021835327,0.04029356451678206,0.0,0.010130795059415661,0.028209954207193966,0.12797179268068315,0.03142669872298753
177,0.016747299849785194,0.019079683827036967,0.003369563834278999,0.030729989068383326,0.030729989068383326,0.06857215064350965,0.10235295181799635,0.07316154454525876
178,0.19778787757530863,0.1534764453321677,0.15258465325111747,0.0049313737398275215,0.21636911729490205,0.20038866202832883,0.08928271090600731,0.20270728905164503
179,0.008884440072673127,0.003897502087056637,0.009523179076075953,0.0,0.011872204149868972,0.029365147648402506,0.14756003380883392,0.03448702330700039
180,0.010462823148364225,0.018180880695581436,0.025335279623813572,0.0,0.3016902430259314,0.041958785506663515,0.14765144778832917,0.04565422826752411
181,0.04630536453410278,0.049127298402392425,0.06882407327075128,0.17010135363105122,0.007233198095124627,0.21744772268523377,0.07942113374438807,0.21867184804631368
182,0.13718857842342197,0.14591237584274447,0.19119332043518245,0.2049610645505216,0.24344547797513,0.2514234393685175,0.11426796421523962,0.25300620718577266
183,0.0700298006289869,0.05936995608200213,0.04247824950937429,0.015607919348961538,0.12133066451359517,0.12795036524801906,0.004869121284035632,0.12824687467886142
184,0.13909659111036224,0.137023463845253,0.16428446303012076,0.14585205878780516,0.22556767792285773,0.27043579181455135,0.12643927256554274,0.27326828389854485
185,0.07760833707199581,0.09712723324220814,0.14354331580804308,0.2049610645505216,0.06112212843857767,0.253277472725807,0.11473750911494272,0.25442546602184773
186,0.07691233198121399,0.07257082313299179,0.12003362869906048,0.21698584288162814,0.041504050452290824,0.26470982849419883,0.12686348988010976,0.2666109205968684
187,0.04618391068808414,0.02485816566402299,0.0064645691265697025,0.001041106349013582,0.02717162783994348,0.04064280814271415,0.09406729911880476,0.040222823094021365
