,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
4,0.0968435191555114,0.07929073621644474,0.1116056658395368,0.061662223171747486,0.08227443902264132,4,Train,0.08633531668117635,0.018867241785921952,8.633531668117636,1.8867241785921953
21,0.0034958630433713825,0.0033963519916329196,0.003245519328524088,0.0038215824155134457,0.003077234272833383,21,Train,0.003407310210375044,0.0002804949022415685,0.3407310210375044,0.028049490224156853
39,0.0030368950229693503,0.003350356913106741,0.0029337749576930777,0.003096716747129152,0.003006111784064978,39,Train,0.00308477108499266,0.0001596541295548634,0.308477108499266,0.01596541295548634
56,0.003389560506242545,0.0036463757688953114,0.002910724521822446,0.003313227102570504,0.003305250861890587,56,Train,0.0033130277522842788,0.0002640485616376771,0.3313027752284279,0.02640485616376771
74,0.0035320347745121197,0.003864865675782861,0.0038154300198501184,0.0035636063356673255,0.003741664223130184,74,Train,0.003703520205788522,0.00014915954329366673,0.3703520205788522,0.014915954329366673
92,0.003934774631141594,0.004272133730273355,0.003732968263350519,0.0038176536702550583,0.003970982502613803,92,Train,0.0039457025595268655,0.00020552871039685982,0.3945702559526866,0.02055287103968598
109,0.004010434721771665,0.004271325585082352,0.004045848829768864,0.004050927565398097,0.004520128386053037,109,Train,0.004179733017614803,0.00021646936187414944,0.41797330176148034,0.021646936187414943
127,0.004107255510846324,0.004240355765897709,0.004115479058856332,0.004085674822219091,0.0043801191905824734,127,Train,0.004185776869680387,0.00012437403216875365,0.4185776869680387,0.012437403216875365
144,0.004163893213621123,0.004612699110124163,0.004569301873158726,0.004652433230792688,0.004248154949020381,144,Train,0.004449296475343416,0.00022598627911105712,0.4449296475343416,0.02259862791110571
162,0.0046216081928939735,0.005219587562698572,0.005121618489142539,0.005413397322306413,0.005204908317390802,162,Train,0.005116223976886459,0.00029645185734267953,0.5116223976886459,0.029645185734267953
179,0.005334247824639039,0.006056873594032322,0.005592659205706984,0.006141255533673765,0.005821135803975531,179,Train,0.005789234392405527,0.0003324988372464166,0.5789234392405527,0.03324988372464166
197,0.006248285020566185,0.006524953058537469,0.006256316030055146,0.006843892693643333,0.0064885972296749,197,Train,0.006472408806495407,0.00024390100518813931,0.6472408806495407,0.02439010051881393
214,0.0067433572488662915,0.007368617337760779,0.0068237357528595,0.007535805043932817,0.007274422220870207,214,Train,0.007149187520857918,0.0003478229961991641,0.7149187520857918,0.034782299619916406
232,0.007724179632921738,0.008029516342414413,0.007933461906397307,0.008497418334203075,0.00838147602699967,232,Train,0.008113210448587241,0.00032025042439284384,0.8113210448587241,0.03202504243928438
249,0.008705464447600512,0.00857587050870965,0.008579636446537062,0.009214159059119962,0.009153187137935429,249,Train,0.008845663519980522,0.0003136774579872827,0.8845663519980522,0.031367745798728267
267,0.009373354944281636,0.009645885465725717,0.009423119106628528,0.010182784470207653,0.010163180439850312,267,Train,0.009757664885338769,0.0003928355807100171,0.9757664885338768,0.03928355807100171
285,0.010379409302793723,0.010285749456242502,0.010585657848798277,0.010762065874367448,0.010715433377460896,285,Train,0.010545663171932571,0.00020763376115849665,1.054566317193257,0.020763376115849663
302,0.01144588046539231,0.011038254540661485,0.011533394667017782,0.012311824200878754,0.011603513711107804,302,Train,0.011586573517011627,0.0004608556578018876,1.1586573517011627,0.046085565780188756
320,0.012391985059868592,0.011524489305648747,0.01233342830915667,0.012627478573844173,0.01241895967791704,320,Train,0.012259268185287045,0.00042546849407252007,1.2259268185287044,0.04254684940725201
337,0.01305488160334622,0.012555320423790883,0.013105444423064248,0.01350305165584471,0.012844712151601772,337,Train,0.013012682051529566,0.0003493714192632202,1.3012682051529567,0.03493714192632202
355,0.013276409160391193,0.013119688958201056,0.013537967016648295,0.014417252950903885,0.013668904706557048,355,Train,0.013604044558540297,0.0005029478778795385,1.3604044558540296,0.05029478778795385
372,0.013566441311332753,0.014444073299556992,0.014489331801767915,0.014528552629821122,0.014446307046118207,372,Train,0.014294941217719398,0.0004087254874840533,1.42949412177194,0.04087254874840533
390,0.014414163693143415,0.014694855889621411,0.014808005060578212,0.015182613747752765,0.015015101686460183,390,Train,0.014822948015511197,0.00029581158658799003,1.4822948015511197,0.029581158658799005
407,0.015174148415526362,0.015298227172236247,0.015644516501550115,0.015491870906013666,0.015677720792311608,407,Train,0.0154572967575276,0.00021812237158798449,1.54572967575276,0.02181223715879845
