Iter,Valid Score,Test Score,Spearmans Rank,Pearsons Correlation,Model Parms,Formulation_Index,Experimental_Transfection,Predicted_Transfection,Score_difference
5,0.10085570937745078,0.10000281879429311,"SignificanceResult(statistic=0.5747390308339645, pvalue=1.7743796070433728e-17)","PearsonRResult(statistic=array([0.6578766933778823], dtype=object), pvalue=4.616434936358414e-24)","{'n_components': 6, 'max_iter': 250}","[ 692  763  544  454 1072  630  726  688  522 1011  576  914  600  911
  282 1015  707  400  917  216  803  942  819  304  187  880  793 1032
  758  145  741  314  459  302  166  841  292  492  802  337  169  834
  427 1030  652  136  426  242  588  277 1019   58   83  976  296  501
   52 1075  101  489  316  882  762  467  104  461  595  365  500  594
  690  417    5  641  425 1013 1028  100  661   17  555  769  124  213
  280  719  269  355  716  772  162  317  598  151  115  998  218  678
  949  181  596  953   70  631  810 1052  967  932  605  309  453  562
  853  410  439  635 1042   88  524  614  952  359 1060  419 1022  385
  192  699  257  371  102 1000   31  199  306  431  842  405    1  183
  874   13  288  826  487  502  603   27  476  767 1079  462  822 1043
  455  324  865  892  388  809 1037  110  325  227  939  520  423  565
  687  982  374  346  679  654  845  103  335  794   20  108  613  184
  299]","[[0.00207383]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.31190377]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.31480713]
 [0.35448638]
 [0.        ]
 [0.05502558]
 [0.        ]
 [0.24346744]
 [0.14102032]
 [0.41808378]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.32586755]
 [0.        ]
 [0.24982718]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.41255357]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.53712153]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.55703028]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.06705378]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.2528688 ]
 [0.02723628]
 [0.57403567]
 [0.        ]
 [0.        ]
 [0.0978847 ]
 [0.62726393]
 [0.01935573]
 [0.119176  ]
 [0.15996129]
 [0.03470206]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.24664731]
 [0.04189133]
 [0.59532697]
 [0.        ]
 [0.00207383]
 [0.        ]
 [0.0978847 ]
 [0.        ]
 [0.6146827 ]
 [0.11101894]
 [0.35738974]
 [0.        ]
 [0.41670123]
 [0.        ]
 [0.04852758]
 [0.        ]
 [0.04852758]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.22825937]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.4251348 ]
 [0.15691967]
 [0.        ]
 [0.        ]
 [0.54541684]
 [0.06705378]
 [0.        ]
 [0.26157887]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00207383]
 [0.        ]
 [0.        ]
 [0.67703581]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.11101894]
 [0.        ]
 [0.49011475]
 [0.50449329]
 [0.        ]
 [0.44780865]
 [0.        ]
 [0.14765657]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.24664731]
 [0.35877229]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15401631]
 [0.04189133]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.53145306]
 [0.02723628]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09318402]
 [0.89146965]
 [0.12304715]
 [0.26434398]
 [0.58675515]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.1444767 ]
 [0.15401631]
 [0.        ]
 [0.        ]
 [0.43398313]
 [0.        ]
 [0.06110881]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.86188304]]","[[-4.46158180e-02]
 [ 2.78685244e-02]
 [-1.88817786e-02]
 [ 1.39643824e-01]
 [ 3.21785101e-01]
 [ 3.72171675e-03]
 [ 1.48387613e-02]
 [-7.45780192e-02]
 [ 1.30446699e-01]
 [ 3.41809099e-01]
 [ 4.43563439e-02]
 [ 1.56967209e-01]
 [ 2.48459857e-01]
 [ 1.79322911e-01]
 [ 1.11003361e-01]
 [ 3.83913914e-01]
 [-6.07813472e-03]
 [ 2.00359366e-01]
 [ 1.80799535e-01]
 [ 1.07002760e-01]
 [ 1.37780141e-02]
 [ 2.14446869e-01]
 [-3.56900837e-02]
 [-3.17144675e-04]
 [ 5.35341884e-02]
 [-3.01541045e-02]
 [-3.00351919e-02]
 [ 1.46075704e-01]
 [-7.43567598e-03]
 [-5.05733888e-02]
 [ 3.70528786e-02]
 [-4.44411209e-02]
 [ 1.42185110e-01]
 [-5.11874256e-02]
 [ 1.97159901e-02]
 [-9.18417472e-02]
 [ 2.65628596e-01]
 [ 1.24085775e-01]
 [-6.80387876e-03]
 [ 1.25078433e-02]
 [ 9.41257138e-02]
 [ 1.40982496e-01]
 [ 1.31640664e-01]
 [ 1.07699165e-01]
 [ 1.90602458e-01]
 [-2.23163050e-02]
 [ 1.49498918e-01]
 [ 2.37873789e-02]
 [ 7.14121067e-02]
 [ 1.00045802e-01]
 [ 4.22308300e-01]
 [ 2.16957991e-01]
 [ 3.70443267e-02]
 [ 1.63547398e-01]
 [ 2.94567484e-01]
 [ 1.14376401e-01]
 [ 2.17744989e-01]
 [ 3.20669855e-01]
 [ 7.28759269e-02]
 [ 1.13734065e-01]
 [-8.20428746e-03]
 [-2.77426042e-02]
 [ 4.31262278e-02]
 [ 1.94079909e-01]
 [ 8.28963362e-02]
 [ 1.80592273e-01]
 [ 2.08330287e-01]
 [ 1.49324209e-01]
 [ 9.61752765e-02]
 [ 2.20691120e-01]
 [-5.65562993e-02]
 [ 4.18341767e-01]
 [ 3.98476488e-02]
 [ 2.99865497e-02]
 [ 1.56097356e-01]
 [ 3.90770448e-01]
 [ 1.34396591e-01]
 [ 6.63945701e-02]
 [-8.58915172e-02]
 [ 4.28369296e-02]
 [-6.92821049e-02]
 [ 1.31077627e-01]
 [-2.25616296e-02]
 [ 1.05610579e-01]
 [ 8.35050493e-02]
 [ 1.73126663e-01]
 [ 6.58567172e-02]
 [ 2.24002372e-01]
 [ 1.68747016e-01]
 [ 1.72580840e-01]
 [ 1.20709639e-02]
 [ 2.52003269e-02]
 [ 1.96615216e-01]
 [-2.39498715e-02]
 [ 2.05272993e-01]
 [ 1.71918205e-01]
 [ 5.44473166e-02]
 [-6.07328971e-02]
 [ 3.80902919e-01]
 [ 3.51178852e-02]
 [ 2.32205169e-01]
 [ 4.09022085e-01]
 [ 1.66906911e-02]
 [-8.30362010e-03]
 [ 1.15268490e-02]
 [ 1.31734326e-01]
 [ 1.62227406e-01]
 [ 1.78819861e-01]
 [-7.79008721e-03]
 [ 3.33433254e-02]
 [ 1.77550794e-01]
 [-1.41200883e-02]
 [-8.55235923e-02]
 [ 3.20584674e-01]
 [ 1.35089936e-01]
 [ 1.09201957e-02]
 [ 1.21209719e-01]
 [ 4.65680321e-02]
 [ 1.28628931e-01]
 [-5.63681230e-02]
 [ 3.96627655e-01]
 [ 2.61459337e-01]
 [ 1.39999044e-01]
 [ 4.17462219e-01]
 [ 4.54017073e-02]
 [ 1.40396002e-01]
 [ 1.00050189e-01]
 [-1.06131584e-01]
 [ 6.02476847e-02]
 [ 1.66604541e-01]
 [ 7.05791592e-02]
 [ 2.00035002e-01]
 [ 4.33150498e-02]
 [ 5.45872543e-02]
 [ 2.52364130e-02]
 [ 1.58431833e-01]
 [-1.06176968e-01]
 [ 2.34731858e-01]
 [-2.87444225e-03]
 [ 1.43463486e-02]
 [-5.10289059e-02]
 [-1.36156246e-02]
 [ 1.31295496e-01]
 [ 2.84315991e-02]
 [ 5.24324936e-02]
 [ 8.05217127e-02]
 [-8.24902007e-02]
 [-3.39470290e-02]
 [ 3.77470192e-01]
 [ 5.58883762e-02]
 [ 3.49844798e-01]
 [ 1.82348070e-01]
 [ 3.59238172e-02]
 [ 1.51562887e-01]
 [ 1.64368177e-01]
 [ 4.48676244e-02]
 [-8.56931260e-02]
 [ 1.19997239e-01]
 [ 1.59409444e-01]
 [ 4.25370656e-03]
 [ 1.15331819e-01]
 [ 1.02167890e-01]
 [-1.16553886e-02]
 [ 1.24182528e-01]
 [ 1.79873945e-01]
 [ 1.16203058e-01]
 [ 7.99915788e-02]
 [-2.52442141e-02]
 [-1.69222180e-01]
 [ 1.66149324e-01]
 [ 1.15165816e-01]
 [ 3.43067073e-02]
 [-6.52796099e-02]
 [ 2.10451370e-01]
 [-6.14098607e-02]
 [ 6.03830969e-02]
 [-1.98002835e-03]
 [-3.34955419e-02]
 [ 5.49929187e-02]
 [ 9.44624594e-02]
 [-4.23901086e-02]
 [ 4.65923857e-02]
 [ 2.91230234e-01]]",0.00085289058315767
3,0.10119551364277198,0.09997971352790107,"SignificanceResult(statistic=0.46824189522866255, pvalue=2.048180680564527e-11)","PearsonRResult(statistic=array([0.6549367184542796], dtype=object), pvalue=6.4552512769815225e-24)","{'n_components': 4, 'max_iter': 250}","[  23  724   87  941  539   51  198  899  516  804  287  782   68   95
  990  714  734   26   62  328  179  829  503  966   97  156  866   76
  344  541  744  221  898  172  757  464  745  422  475  730  313  513
  247   37  493  871 1074  333  875  945  468  999  955  851  224  910
  321   10  207  931  231   25  228  276  788  638  472  332  987  681
  981  357  974  525   82   48  940  770  193  345  906  342  656  132
 1008  490  240  711  723  775  732   39  608  891  330  800 1071  584
  168  363  529  713  738   79  536  381   65  369  283 1009  617  244
  352  820   32  887  908  180  749  606  816  189  444  265  792 1001
  756  217 1057  622  351  322  488  554  406  705  327  226  126 1069
  991  204  366  281  294  890  827   64   50  141 1062  570  196  279
  650 1048  818 1020  864  538  370    7  750  396  440  209  868  178
  612  300  433  234   21  435   33  223  384  237  579  329  813  833
  878  657]","[[0.        ]
 [0.        ]
 [0.        ]
 [0.08834509]
 [0.55080879]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.21097746]
 [0.        ]
 [0.18166736]
 [0.01092216]
 [0.38656159]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.35877229]
 [0.04852758]
 [0.03470206]
 [0.        ]
 [0.13410756]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.52163694]
 [0.        ]
 [0.        ]
 [0.68823448]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.26157887]
 [0.        ]
 [0.        ]
 [0.49287986]
 [0.05502558]
 [0.22079358]
 [0.46011337]
 [0.        ]
 [0.        ]
 [0.33098299]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.02723628]
 [0.        ]
 [0.26296143]
 [0.34328771]
 [0.        ]
 [0.10687128]
 [0.92948984]
 [0.        ]
 [0.32033734]
 [0.        ]
 [0.16853311]
 [0.30374672]
 [0.        ]
 [0.2528688 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.3708005 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.33278031]
 [0.        ]
 [0.61164109]
 [0.        ]
 [0.        ]
 [0.00207383]
 [0.        ]
 [0.16576801]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.04189133]
 [0.23696945]
 [0.32669708]
 [0.        ]
 [0.        ]
 [0.0978847 ]
 [0.52288124]
 [0.        ]
 [0.30886216]
 [0.        ]
 [0.        ]
 [0.54071616]
 [0.        ]
 [0.        ]
 [0.01935573]
 [0.        ]
 [0.03470206]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18415595]
 [0.        ]
 [0.10244712]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01935573]
 [0.32407023]
 [0.51292686]
 [0.        ]
 [0.01935573]
 [0.        ]
 [0.61634177]
 [0.        ]
 [0.        ]
 [0.15083644]
 [0.        ]
 [0.08834509]
 [0.1960459 ]
 [0.        ]
 [0.        ]
 [0.03470206]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.50947048]
 [0.        ]
 [0.48002212]
 [0.        ]
 [0.08834509]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.86008572]
 [0.        ]
 [0.19369556]
 [0.03470206]
 [0.        ]
 [0.21899627]
 [0.        ]
 [0.        ]
 [0.52633762]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]]","[[ 0.04568081]
 [-0.01836267]
 [-0.00632782]
 [ 0.19165531]
 [ 0.34960594]
 [ 0.07936048]
 [ 0.06824269]
 [ 0.17402594]
 [ 0.1366304 ]
 [ 0.03254711]
 [ 0.11905202]
 [-0.0514952 ]
 [ 0.0445427 ]
 [ 0.04532883]
 [ 0.1575597 ]
 [ 0.1709269 ]
 [-0.03196078]
 [-0.00246975]
 [-0.00960991]
 [ 0.00720321]
 [ 0.20611231]
 [ 0.13539663]
 [ 0.11988803]
 [ 0.14550915]
 [ 0.02403582]
 [ 0.01383742]
 [-0.10559885]
 [ 0.02412914]
 [ 0.06387225]
 [-0.06450919]
 [ 0.04402085]
 [ 0.10535007]
 [ 0.17037858]
 [ 0.16207973]
 [-0.00259938]
 [ 0.19126203]
 [-0.03104749]
 [ 0.08597896]
 [ 0.36469416]
 [ 0.00705887]
 [-0.01061336]
 [ 0.11617862]
 [ 0.0642336 ]
 [ 0.02398729]
 [ 0.0696659 ]
 [-0.04621883]
 [ 0.30894524]
 [ 0.05202963]
 [-0.02183329]
 [ 0.20434265]
 [ 0.22025378]
 [ 0.14667595]
 [ 0.38204541]
 [-0.02555358]
 [ 0.11911937]
 [ 0.12282126]
 [ 0.0391707 ]
 [ 0.03107556]
 [ 0.00526991]
 [ 0.13931995]
 [ 0.23331103]
 [-0.01291619]
 [ 0.15174525]
 [ 0.10217265]
 [ 0.00416996]
 [-0.00724492]
 [ 0.35260743]
 [ 0.03523662]
 [ 0.10123063]
 [-0.02576531]
 [ 0.16314484]
 [ 0.26335699]
 [ 0.10571641]
 [ 0.14985255]
 [ 0.0236229 ]
 [ 0.09898663]
 [ 0.17855256]
 [ 0.1129134 ]
 [ 0.00817634]
 [ 0.07838395]
 [ 0.14301176]
 [ 0.05155896]
 [ 0.23683315]
 [ 0.0161296 ]
 [ 0.22426068]
 [ 0.10371356]
 [ 0.3365707 ]
 [ 0.09033147]
 [-0.04628156]
 [ 0.18336391]
 [ 0.03683016]
 [-0.01454636]
 [ 0.00402713]
 [-0.0392224 ]
 [ 0.02825557]
 [ 0.00648523]
 [ 0.24168497]
 [ 0.05847596]
 [ 0.04480012]
 [ 0.11427095]
 [ 0.28250727]
 [ 0.16474229]
 [-0.00115237]
 [ 0.04080888]
 [ 0.33263126]
 [ 0.18973748]
 [ 0.03029713]
 [ 0.18381226]
 [ 0.10688116]
 [ 0.33635583]
 [-0.00518897]
 [ 0.04923826]
 [ 0.22241198]
 [ 0.01665582]
 [ 0.04463117]
 [ 0.0114522 ]
 [ 0.15742578]
 [ 0.19983478]
 [-0.00281909]
 [-0.00259121]
 [ 0.03624643]
 [ 0.08792491]
 [ 0.18067773]
 [ 0.0279282 ]
 [ 0.02869652]
 [ 0.18041005]
 [ 0.04724656]
 [ 0.0611004 ]
 [ 0.09497637]
 [ 0.0095657 ]
 [ 0.17005357]
 [ 0.02550581]
 [ 0.08908218]
 [-0.05269929]
 [ 0.21062545]
 [ 0.01076698]
 [-0.06636083]
 [ 0.09065811]
 [-0.02522601]
 [ 0.27170339]
 [ 0.15112612]
 [ 0.10413049]
 [ 0.15210715]
 [ 0.10974794]
 [ 0.29452627]
 [ 0.04708841]
 [ 0.05498278]
 [ 0.03149587]
 [ 0.14895735]
 [-0.00068288]
 [ 0.13569272]
 [ 0.00068207]
 [ 0.05147169]
 [ 0.05715322]
 [ 0.18816108]
 [ 0.09160023]
 [-0.01999886]
 [ 0.42877872]
 [-0.01191084]
 [ 0.33149928]
 [ 0.14390674]
 [ 0.02876678]
 [ 0.00556463]
 [ 0.13148932]
 [ 0.1513315 ]
 [ 0.06960658]
 [-0.06131114]
 [ 0.20064329]
 [ 0.03420267]
 [ 0.32994109]
 [ 0.07148934]
 [ 0.29392845]
 [ 0.04909696]
 [ 0.08509434]
 [ 0.05613383]
 [ 0.10341095]
 [ 0.15144491]
 [ 0.32079266]
 [-0.01658182]
 [ 0.0258363 ]
 [ 0.02345341]
 [ 0.17411657]
 [-0.06816973]
 [ 0.24622062]]",0.0012158001148709074
1,0.10070179545004625,0.10666512157352623,"SignificanceResult(statistic=0.5403132770714403, pvalue=2.452311640663562e-15)","PearsonRResult(statistic=array([0.6477973258844653], dtype=object), pvalue=2.83817490148477e-23)","{'n_components': 6, 'max_iter': 250}","[ 670  846  969  947  620  353  649   35  448  703  623 1004  667  361
   16  674  134  926  720  380  867   84  876  901  727  572  441  173
  628  259  254  527  912   63  466  924 1018  127  673  399  171  518
  420  636   99 1002  515  754  893  658  205 1055  619  634 1023  970
  484  122   34  416 1012  289  633  107  574  478  629  839  348  959
  689  512  251  739  167  903  195  798  482  709  755   44  334  915
  836  877  807  743 1046  367  262  684 1031  491  535  260  105  159
  840  648  904  229  191  197  737  271  264  547 1024  495  390 1049
  542  451  546  881  831  907  414   28  958  471  215  832  855  761
  543  748  121  160   14    6  402  863   56  318  210  653 1041  848
  591  243  909  948  577  960  696  817   36  458   59  120  718   43
  514  498   12 1026  479  391  157  373  677  568  272  978  896  147
  517  950  463 1054   74  740   11 1003  698  278  666  712  398  995
   93  170]","[[0.        ]
 [0.        ]
 [0.3920918 ]
 [0.55177658]
 [0.        ]
 [0.05502558]
 [0.        ]
 [0.11101894]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.26973593]
 [0.        ]
 [0.20904189]
 [0.03470206]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.1377022 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.1151666 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.48734965]
 [0.04189133]
 [0.20475598]
 [0.3985898 ]
 [0.49619798]
 [0.        ]
 [0.        ]
 [0.18415595]
 [0.        ]
 [0.        ]
 [0.59228536]
 [0.        ]
 [0.00207383]
 [0.30374672]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05502558]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.45029725]
 [0.        ]
 [0.        ]
 [0.22272916]
 [0.77948293]
 [0.40771464]
 [0.52758192]
 [0.        ]
 [0.1151666 ]
 [0.        ]
 [0.52633762]
 [0.        ]
 [0.        ]
 [0.41531868]
 [0.5721001 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15691967]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.25425135]
 [0.        ]
 [0.23696945]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.45181806]
 [0.        ]
 [0.15691967]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.23171575]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.05502558]
 [0.27498963]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.06110881]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01092216]
 [0.27872252]
 [0.15083644]
 [0.57113231]
 [0.96253284]
 [0.        ]
 [0.07272225]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03470206]
 [0.        ]
 [0.02723628]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.24664731]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.39098576]
 [0.66832573]
 [0.10687128]
 [0.52398728]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.36886492]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.69556201]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.06705378]
 [0.51112955]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.46757915]
 [0.        ]
 [0.01092216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.28729435]
 [0.01092216]
 [0.        ]]","[[-0.08972617]
 [-0.04819622]
 [ 0.1765112 ]
 [ 0.19753658]
 [-0.00575605]
 [ 0.24221858]
 [ 0.202535  ]
 [ 0.06803705]
 [ 0.13863139]
 [-0.04686991]
 [-0.00405057]
 [ 0.1909191 ]
 [-0.0805899 ]
 [ 0.10841345]
 [ 0.02524278]
 [-0.14250078]
 [-0.05826152]
 [ 0.13804281]
 [ 0.21254931]
 [ 0.16481749]
 [-0.1338669 ]
 [ 0.08072984]
 [-0.00231122]
 [ 0.12674601]
 [-0.00684956]
 [ 0.00835181]
 [ 0.17610822]
 [ 0.09109437]
 [-0.02108818]
 [ 0.04967971]
 [ 0.02890207]
 [ 0.13683621]
 [ 0.16687546]
 [-0.02598454]
 [ 0.1514091 ]
 [ 0.17343975]
 [ 0.36095156]
 [-0.00844803]
 [-0.11961283]
 [ 0.14462315]
 [-0.13811961]
 [ 0.0991132 ]
 [ 0.40393297]
 [ 0.03014908]
 [ 0.04721246]
 [ 0.20593939]
 [ 0.10417362]
 [-0.00689729]
 [ 0.09746852]
 [ 0.19271246]
 [ 0.02896073]
 [ 0.12789302]
 [-0.02589527]
 [-0.03759734]
 [ 0.00965402]
 [ 0.12257062]
 [ 0.06414139]
 [-0.08210785]
 [ 0.02996374]
 [ 0.41427525]
 [ 0.35938314]
 [ 0.26574409]
 [ 0.02551105]
 [ 0.06982598]
 [-0.02339966]
 [ 0.35952927]
 [-0.00180511]
 [ 0.19764495]
 [ 0.09261458]
 [ 0.40950261]
 [-0.05873206]
 [ 0.0769427 ]
 [ 0.07659119]
 [-0.01550026]
 [ 0.02008103]
 [ 0.08592251]
 [ 0.01735726]
 [ 0.02656554]
 [ 0.01698195]
 [ 0.13699921]
 [ 0.02772163]
 [ 0.08241425]
 [-0.00319054]
 [ 0.12147224]
 [ 0.19579315]
 [-0.03980759]
 [-0.0432651 ]
 [ 0.02216088]
 [ 0.031405  ]
 [ 0.14373695]
 [ 0.03302229]
 [-0.02360114]
 [ 0.11401885]
 [ 0.09216311]
 [ 0.27353466]
 [ 0.07865378]
 [ 0.08805677]
 [-0.18007075]
 [ 0.21586126]
 [ 0.07157819]
 [ 0.13867776]
 [ 0.2810228 ]
 [ 0.07088512]
 [ 0.07708492]
 [ 0.01519613]
 [ 0.04964121]
 [ 0.09896255]
 [-0.02980998]
 [ 0.10806354]
 [-0.01220302]
 [ 0.17632007]
 [ 0.1170693 ]
 [-0.07607066]
 [ 0.12022409]
 [ 0.01069922]
 [-0.02410175]
 [-0.02728253]
 [ 0.10706309]
 [ 0.44433901]
 [ 0.04071602]
 [ 0.36132927]
 [ 0.3346821 ]
 [ 0.07444673]
 [ 0.17443451]
 [-0.14940646]
 [ 0.05183221]
 [-0.06453902]
 [-0.00048417]
 [-0.06453953]
 [ 0.01419857]
 [-0.02943983]
 [ 0.06059024]
 [ 0.23706039]
 [-0.03735473]
 [ 0.20007494]
 [ 0.05067667]
 [ 0.11477603]
 [ 0.22903683]
 [ 0.11801301]
 [-0.0386169 ]
 [ 0.17326919]
 [ 0.01668614]
 [ 0.16913258]
 [ 0.24806695]
 [-0.0434644 ]
 [ 0.46203291]
 [-0.01979579]
 [ 0.00200131]
 [ 0.07475427]
 [ 0.15568187]
 [ 0.20908567]
 [ 0.22135776]
 [ 0.14237096]
 [ 0.05851161]
 [ 0.06506347]
 [ 0.10135317]
 [ 0.09514273]
 [ 0.12429053]
 [ 0.39434241]
 [ 0.15847135]
 [ 0.00873131]
 [ 0.10621745]
 [-0.0671247 ]
 [-0.01764422]
 [ 0.08105453]
 [ 0.19598466]
 [ 0.13993599]
 [-0.22406663]
 [ 0.08158024]
 [ 0.37196608]
 [ 0.16350935]
 [ 0.0969218 ]
 [ 0.00551976]
 [ 0.02437617]
 [ 0.05262591]
 [ 0.16303794]
 [-0.09389618]
 [ 0.07846227]
 [-0.05700447]
 [ 0.14373193]
 [ 0.16358835]
 [ 0.17199273]
 [ 0.07451194]
 [-0.09983612]]",0.005963326123479981
