,14PA,18PG,DDAB,DOPE,DOTAP,DSPC,aggregate
0,0.010171765237779906,0.06556103397107302,0.0107632535905305,0.03737426201011097,0.011746104021196177,0.02261844232324614,0.010171765237779906
1,0.2436720005027647,0.062292371650321615,0.18536503399665188,0.020285337757576412,0.08005491009927665,0.02328684415154001,0.2436720005027647
2,0.06653687754045809,0.00516467534338293,0.27678219043821667,0.11484418284894213,0.2973409724325862,0.018645568492265195,0.06653687754045809
3,0.03341912687763677,0.056892917731433484,0.11508356004304506,0.02756930692637123,0.1285301722568184,0.050920627736361745,0.03341912687763677
4,0.056061286155323145,0.054801837166975245,0.08873964966660106,0.017711225065156093,0.1142167318316061,0.020020648055905088,0.056061286155323145
5,0.04529998503990737,0.056104621625916576,0.5447526908410363,0.02086830832124811,0.46898749742187085,0.04184958793058441,0.04529998503990737
6,0.04379578206492493,0.11795730942050411,0.023352075284146602,0.055574878227387096,0.07467172741560994,0.2500100063440932,0.04379578206492493
7,0.02889666089409551,0.005964032946277554,0.0645324551613331,0.2536050827837462,0.005248691191540304,0.027836461284266832,0.02889666089409551
8,0.020542670844204233,0.04589376239404763,0.4642721030642216,0.11406268948687734,0.5906350140973103,0.032397123785734186,0.020542670844204233
9,0.03788098460798684,0.01554716650017366,0.24739854570018432,0.015464291336915235,0.014005481017601629,0.03695850343018858,0.03788098460798684
10,0.04055796351824331,0.001323083803923021,0.104876465796162,0.005980677893177917,0.01740862633801546,0.008979720339246842,0.04055796351824331
11,0.02957776562740637,0.01967617282159412,0.5224691101242982,0.03481016146128635,0.3624883550828458,0.014755566866630961,0.02957776562740637
12,0.06333175843623222,0.10339836158411722,0.045471939046348386,0.23089369860105194,0.15778642052247666,0.06291915696607538,0.06333175843623222
13,0.032768357171356365,0.11371883957690929,0.1646248926962698,0.4112268748400799,0.029141528110975423,0.030373179108062552,0.032768357171356365
14,0.10393650161441281,0.03390309656640019,0.4221525636123995,0.11073652790007665,0.2521271911511729,0.018626849117952572,0.10393650161441281
15,0.003376068657174152,0.009031034025290253,0.08421516043999425,0.0180911583829984,0.01866542414706837,0.00573219708699421,0.003376068657174152
16,0.02294032893534284,0.05367978968949713,0.008129063991559257,0.04442200788932967,0.12703858304891186,0.01578092874912,0.02294032893534284
17,0.02878385635724011,0.08089438643113282,0.3629833925834675,0.024118450654171793,0.42472621872973515,0.042920874455076106,0.02878385635724011
