LGBM,XGB,RF,DT,MLP,kNN,MLR,PLS,lasso
0.06206487227572438,0.1405031617462782,0.15673441623340795,0.3225289495450785,0.2605456059556146,0.3911010383439706,0.3053907642560867,0.3037819832269326,0.30340975840113604
0.05045912420037521,0.11772117585658634,0.13163711646776158,0.06270678246484698,0.007463882274160116,0.09795297130594036,0.012161948923192223,0.003185667616909457,0.01382365169587696
0.014203081567319118,0.07719819763532051,0.06150168462063621,0.018093465674110826,0.04854964021252478,0.03798583183914203,0.04973855835624205,0.04944263953514043,0.05355081329464079
0.036194138170562884,0.054424921794801406,0.026702372336445068,0.049834574028122414,0.00135098085588381,0.00835147315597684,0.04887443700901806,0.05496303478117853,0.039278375200180515
0.011360417118085248,0.01983345918683993,0.03459182003032807,0.01969602977667495,0.04118382448253674,0.0014584428603476446,0.003114255698299734,0.003679665092380782,0.013177242010011553
0.04577030492583891,0.0672674179446904,0.07089417784276654,0.018231320650675467,0.04618135583670064,0.03175368906019527,0.074764766301849,0.07508514308612471,0.08071135427503764
0.011640975861860747,0.06567063185673683,0.0349679454356876,0.009382754342431687,0.09763210361946506,0.11710215760029308,0.028636183841758867,0.02718388804683125,0.0697667443210031
0.033240148357845056,0.07925725488548344,0.09610979902713782,0.05500413564929693,0.17618848344316176,0.07862631640782822,0.2432786852243218,0.24270090560426963,0.20061102000311484
0.07302639402501887,0.13432805201946163,0.08772635540982343,0.06880686517783297,0.144467452098899,0.2679049155614366,0.26266610975909294,0.26255594840310903,0.3054225363641817
0.006334393000574085,0.011624996550381184,0.012459052148568274,0.0,0.052698363336379096,0.0266151964873725,0.07638964446889551,0.07215872631010403,0.08578148509252712
0.05550272194557236,0.04813318709458467,0.06958853735869863,0.12908395368072786,0.054503045408537065,0.009170857867900228,0.03906722938519727,0.04099245904877469,0.032846350221685194
0.023994975812221375,0.026544445698866603,0.05742069892473117,0.012303556658395332,0.18991090134236385,0.0817559875617293,0.12143699126170843,0.12070222957728216,0.09978703097454622
0.0034776385565574303,0.012367771351455753,0.009305122297057794,0.02967328370554176,0.01755610438555466,0.00020728363748921674,0.04115732311695197,0.041311365599839986,0.03707247421669074
0.0206301913611637,0.012766480445861816,0.022193390838552138,0.0,0.01411540689193539,0.1218161100535583,0.04512345067102863,0.04215397539843893,0.04785336237144219
0.04366539862361446,0.026088290622132776,0.03980560725117176,0.040477667493796526,0.017275674490931932,0.00809079763009965,0.003839626212094077,0.002062072058465536,0.011856523776914374
0.022623539328455067,0.011650178150094392,0.025418653255346813,0.006306865177832927,0.03056478316051977,0.010227987465524037,0.02910691587533147,0.027659586290258498,0.014858197578095034
0.008176552265472939,0.0046295764231306935,0.03566704084446021,0.007650951199338285,0.058668592527418184,0.11141682828251959,0.25966159651387233,0.2580201053617309,0.21666432695417268
0.10847933535887813,0.04355996677065019,0.030041728209066892,0.11052522746071139,0.06753606742558824,0.07363088746272031,0.09089661786055855,0.09490614470184341,0.05288820243629458
0.01767003538033283,0.00017644723993726075,0.004111657607625346,0.0,0.002072091747976755,0.008012478933576083,0.052750557673912055,0.055120173167669734,0.03567017542799039
0.054152058314614004,0.0113686726692791,0.04551188178607535,0.004704301075268702,0.05572720845729162,0.047410338708333055,0.08199741744826033,0.07788266664008792,0.09095062020653905
0.008328473426972932,0.032240327204230174,0.05647623601756668,0.0007582023711055763,0.01932002154622947,0.004838857886097531,0.07413634630689359,0.0737618208070669,0.07065746496039091
0.005429001552409092,0.002538149943575263,0.0061507813423135995,0.0,0.04794226974345136,0.0415982291757733,0.042493020591558794,0.0535896946774814,0.066139364314413
0.015312009740851174,0.03213402133425769,0.10026741157587954,0.05372897711607383,0.08984045731743806,0.19718131507857395,0.17875012939748097,0.17544417818973884,0.17411920079050813
0.01153488405098868,0.027613231473170186,0.022094054019457354,0.06596360628618692,0.07392976853899996,0.0580170519718648,0.0587792023921741,0.061962390047108795,0.04414862792496388
0.039711981710825274,0.06024900823831558,0.038270257296466964,0.042287014061207606,0.10317995459829407,0.030129534819725527,0.04091762359506257,0.03857188083247873,0.04619168072117677
0.015510951761480731,0.034821329673796864,0.010354607310252466,0.00020678246484698293,0.07077413723288448,0.03688166712408758,0.12327116995603243,0.1236736323318382,0.12419576497171783
0.08790874765554747,0.09932000398700566,0.0999022091259994,0.10044458229942096,0.07167247535735544,0.022683770355942406,0.016398305076715386,0.006969044729257842,0.0018285767164942512
0.009406949039102048,0.0047621368784904194,0.0032372754933238756,0.00041356492969396585,0.0055815204902229035,0.10104900742511691,0.06803227981525972,0.059760156508917306,0.06924621586594717
0.008177769652794431,0.02088877907511219,0.0517484097443775,0.1437827405569341,0.017767691775103983,0.05890852670879926,0.04058323822433749,0.036151396974482886,0.02837306252154151
0.17699364695604144,0.13395721437617503,0.08900171662268425,0.23811000827129858,0.07075834226075911,0.06795256868052857,0.0836117654044341,0.08671439783209112,0.06963061081078781
0.05689734841552263,0.05860669152908227,0.08255706211351366,0.12008891645988418,0.07232023089056239,0.018244877787633285,0.017622726767086372,0.01870966990421391,0.023320912981039443
0.05187458428809513,0.051730410420051526,0.05215495637874667,0.06725599669148052,0.028234015380773247,0.02000513421275424,0.0038085528069978225,0.013486938164126647,0.006445645348178042
0.01261272289048071,0.0016726678825846886,0.00617942399595624,0.007237386269644319,0.014028644012408407,0.021907833996984254,0.01881083139836001,0.01595996640922548,0.033739566252194514
0.004353775794221165,0.015040310806879092,0.022456299972429067,0.027088502894954486,0.03555707220578874,0.0910876107037204,0.07430429501175576,0.08453047883167344,0.0877401785735468
0.08002837885030367,0.1428445639740444,0.14498673638189763,0.023521505376344037,0.13442695545849326,0.08397843438497957,0.2215071930230602,0.2226193608120455,0.21390399411821673
0.03362988995566846,0.009444144390357123,0.05771615906494937,0.08629721532947343,0.12796871777557578,0.18549493898352368,0.1953583729137266,0.1884199922503999,0.18228712249280668
0.027879555668129163,0.057796744042753284,0.08551925784788689,0.07954232147780535,0.06258012666829116,0.10268524422500941,0.01733160288232899,0.02483423724242237,0.01575054983925034
0.010292310022965157,0.007462812687761056,0.011261781677104232,0.015026192445547315,0.0003756428642367471,0.037094777744965224,0.0011863060025839034,0.0033029942834137405,0.0454288974791473
0.04768526757480871,0.05006043836967425,0.07447288482873159,0.08784808381582573,0.026217721850475835,0.017676121677969656,0.047767127269423254,0.047208546472751384,0.051853609649219895
0.007975501205758094,0.002800570429603938,0.007234117137342948,0.030190239867659216,5.537981401194242e-05,0.00742447774105108,0.010294751665933854,0.01148660882678551,0.018249392344095422
0.030705107691811354,0.05919657689515376,0.05615824028122415,0.03809966914805624,0.048625255435723214,0.12484054768830347,0.0515725783692971,0.046252526813146885,0.05831451359009196
0.0432067252195198,0.04040522128343582,0.021902868412949052,0.016577060931899635,0.037923170351056766,0.010522455393958475,0.020883350750697527,0.01927672280481338,0.02780992882435049
0.013719610193142058,0.03148253440142071,0.016315552503052486,0.010028949545078575,0.0012057957466607983,0.3326167344178559,0.07048981973641302,0.071805609746009,0.08028848191483731
0.04467634017421099,0.052984377376987885,0.07314187246445308,0.09972084367245657,0.023912948462029016,0.04509426409878012,0.07366927065958018,0.07653470336658794,0.07014505700649801
0.048224699177841265,0.05223067701355891,0.013024500029540337,0.06472291149710503,9.623919322221397e-05,0.04421103965792632,0.03358874255528499,0.02767720628139894,0.01769502647032406
0.0001988489539506721,0.03556646406650543,0.07622099999015325,0.04171836228287841,0.11084124904752515,0.048278237893748556,0.18729268978531366,0.19258574098923803,0.19653242186527325
0.020299739877772616,0.0029935897327959538,0.005954185375556341,0.0,0.024300152514404837,0.10052362515919182,0.06281381650717907,0.07591520443217911,0.08561255586770478
0.04645940644187507,0.0035315064037013677,0.014593087803773164,0.03525641025641024,0.0036527356813053635,0.13242291150257013,0.025791882285969348,0.028183191296070054,0.008765515904087695
0.05353458507860337,0.00937683992488414,0.0008813721001224017,0.005755445271574344,0.003123766009880513,0.15900888359758186,0.08251434437694366,0.07695040124546842,0.11830369248491002
0.025273599978593533,0.02048211358487606,0.07588271987868762,0.01912737799834573,0.09670639633959224,0.11280534022197347,0.19589312935034092,0.1968882016915108,0.19756424750520352
0.011709184590963762,0.07622629958701777,0.09011215281880586,0.025916735594154916,0.13290011707235694,0.11068420865615386,0.19057807740074056,0.19013049127018888,0.17131468111767445
0.007363561418269012,0.012268496712714405,0.00018180117373666074,0.00041356492969396585,0.03203859191280347,0.01729885721452305,0.02425888289613813,0.03166479136802727,0.016327792476318936
0.07742337919815945,0.06162435521361642,0.04678501352291675,0.024917287014061262,0.047459373603974675,0.43746050808036774,0.28485577294316533,0.28368954121867995,0.3289885998669844
0.01224261630462456,0.0073224033719750115,0.01485643635038783,0.022332506203473906,0.008235835004620634,0.0357885817763611,0.03852365178430875,0.0389067756290592,0.04657852480047245
0.010405902941865164,0.03029828092793574,0.02034296102642863,0.06272401433691749,0.05373793355572287,0.048391681784264895,0.09328961479918735,0.08935419674731593,0.044597032728365904
0.024584734135916275,0.05086891309992159,0.04677677832919771,0.04487179487179488,0.008126194948723263,0.2451696700269212,0.13330547396948417,0.13246679217931562,0.13659819940870227
0.03313149630466328,0.015021213995118687,0.029262293299591735,0.11884822167080222,0.022900514107340453,0.04376302986614439,0.12651536350366333,0.12549338028563983,0.10422505049107395
0.06602067006064927,0.12400465054981369,0.21705202548347718,0.3171526054590571,0.28676111268154447,0.4087068160017083,0.32842722738490154,0.3257554350859465,0.3223138784770261
0.09992963171644773,0.11951336035361657,0.09797820168183066,0.019334160463192734,0.2063623784085209,0.07178879341541824,0.1626996606837515,0.16422360814291892,0.16284845398005368
0.02228327079417003,0.021838645226606418,0.021946539347748983,0.08695202646815546,0.06494630960469111,0.08421703296303643,0.10182784138932457,0.10339978771444702,0.10302975311047569
0.10861306719253636,0.11659318965461452,0.12367588982105107,0.1579301075268817,0.035312485596979803,0.13946805842761917,0.10213069269151714,0.10123721810456257,0.10089903729870509
0.0334008873205926,0.03962003215962542,0.05468720295534807,0.03293010752688172,0.01627808050792459,0.0360155123855693,0.06798504374272543,0.06555643495158445,0.027050487193552658
0.019988941175979547,0.005067879597543179,0.012710621479774642,0.020471464019851116,0.050919017382295595,0.08137619334319257,0.035805614495298066,0.04088744673554928,0.026870425606949577
0.044868735256581055,0.033197486617527666,0.04027992560754656,0.08705541770057897,0.02601698210900616,0.06313094486551765,0.059487419663896285,0.06311287984386466,0.04710894046618727
0.02336496206288577,0.013435432679698517,0.055503404525581945,0.016335814722911526,0.027617654669484515,0.0031699916309319426,0.06423411492197936,0.06236300315745674,0.06497390410041695
0.0011250583503604737,0.014755713753402233,0.013295826932923704,0.005634822167080222,0.017060276666071718,0.04525994032945498,0.17806983506951146,0.18301167816507552,0.20956157032854444
0.019171278435393072,0.0028405499178916216,0.004011080093741384,0.020729942100909837,0.01232240771688261,0.004710241460236168,0.07518030429708661,0.06861574566146635,0.07593669874209422
0.1924240149904386,0.27225248472467745,0.2816471921895309,0.3541666666666667,0.06716427425543625,0.18341908560191644,0.22529322509067123,0.22881925335488287,0.23061864299677798
0.04825082843705393,0.008292278693950411,0.008155744121469934,0.021195202646815542,0.07519147830646528,0.19280990342844032,0.09141845200424728,0.08324282918984971,0.09427900003562759
0.01705408165685518,0.022456558111583647,0.027271342904407136,0.01702508960573479,0.0734695541233692,0.07907407863608973,0.07187949565707302,0.07251866064418305,0.11692212804236446
0.03372230606045222,0.06401357756630266,0.057424132990665275,0.14045698924731181,0.028732009921325706,0.005236118857429018,0.10344369881476007,0.10952777690457995,0.1180454193207745
0.03626423250070096,0.09924785451419696,0.0517533614459017,0.013475323959194943,0.1858885618645346,0.006018659264215867,0.11103859736805974,0.1111508675526213,0.10706610264985011
0.17148557358042008,0.1307822893087878,0.1125925351530189,0.1716294458229942,0.06342746446416386,0.047609042682121044,0.09360111323212941,0.09679714528264713,0.09849476232141649
0.08592423171311475,0.16890226039539402,0.20717737627515864,0.020781637717121493,0.21378197859434606,0.2079325471919854,0.3109398175952795,0.3098868603305528,0.31038584930752366
0.10743717118064311,0.06782813314764446,0.06322649039282136,0.12234629170113048,0.047402746586998445,0.04736476154824665,0.02518665641518386,0.026740372342719976,0.009596291029383197
0.033415961118507254,0.03345276409185449,0.10050164195123878,0.31399917287014056,0.10904383781633104,0.09667444421267551,0.22962232700903618,0.2298480782047205,0.23340371252536965
0.027129877460997626,0.003052847378257867,0.025074882330930706,0.007237386269644319,0.0326776015452222,0.033479683917422086,0.047791473021832176,0.047272015147812305,0.05460453952302366
0.025882106257396176,0.0067112343039169575,0.007979501047041204,0.0039030190239867646,0.043236424910851556,0.011671870834879361,0.006664917590810948,0.00291321158664154,0.044369667946925595
0.03115795422106853,0.015177069603164312,0.017856529894836326,0.005514199062586163,0.014082627277184179,0.021766743340940198,0.11312156175707469,0.11632972811708497,0.11899779073464409
0.09571143392563122,0.01880879690323714,0.028408326440584553,0.05679625034463742,0.074827803423691,0.15980707644852457,0.03185292926122793,0.036433714849304744,0.06589747932720252
0.037630774853850246,0.0441526465912907,0.06720639844026949,0.0970843672456575,0.027976865695562736,0.05091569509998295,0.10799277296210069,0.10719220225077741,0.061123336779735804
0.007436687281347706,0.03571152978563624,0.04596997223206903,0.006927212572373831,0.034533530780512106,0.11838744806703994,0.10828950800798892,0.11728748022854457,0.11470581516250458
0.15410117635666332,0.22667035758741838,0.30343637992831546,0.33598704163220294,0.20485016799503958,0.23306196535943005,0.3207553224776856,0.3172102381625168,0.3109184882647724
0.12802525328339986,0.1135513885046846,0.16871969118844116,0.03773779983457404,0.05911614839959173,0.1557223931260921,0.1611174044619832,0.16001309394091898,0.16335394072881623
0.12637409123405827,0.11611198925400096,0.15190720883059594,0.07661290322580641,0.14147111270792115,0.14583222389154377,0.18640964671463695,0.19319643799576358,0.196978383457307
0.03453560341833184,0.01317923703994306,0.024229362371499585,0.11243796526054584,0.02783669620192608,0.06740124930639374,0.020185547922066227,0.022378635263620716,0.06731938776972773
0.13955649463555977,0.22430860996246338,0.21828059149631734,0.2596153846153846,0.1306894346753616,0.30582958678689554,0.25638190682151746,0.2579725794103225,0.25723528563568265
0.024213227944075967,0.007043760701262114,0.0025871243451888754,0.011269644334160445,0.03647242285990906,0.06362226900401866,0.07513802008449494,0.07478584793107329,0.07925566622187213
0.042697733371574606,0.053576551796829935,0.048388130686517775,0.05252274607113315,0.03671241870467617,0.13870022283710545,0.0563692864522477,0.05427056955428472,0.06388939208942859
0.03336990717701199,0.026616623102879156,0.05058996760408052,0.009822167080231647,0.026307301162942887,0.0017309891928821153,0.02817000142103604,0.027421393868421184,0.04453633111308836
0.028594190267446695,0.10042771874527179,0.0909756784434203,0.0869175627240143,0.11732206466172315,0.0988921594387435,0.14027251219553044,0.14168058359523605,0.14060144720361994
0.11521342783125349,0.01863593188468049,0.03727333810902356,0.05534015715467333,0.06244631720652466,0.20514630002990059,0.12639054898613017,0.11306002139508373,0.09404260538965392
0.2262149447877327,0.21981731449108266,0.2604115266453977,0.03665219189412744,0.3136087637424233,0.2400644780691963,0.26359894109652304,0.26108303216354495,0.2587296648215594
0.009029945891984269,0.006820255166383404,0.014811035290874004,0.012096774193548376,0.03076067114910399,0.08177340908743241,0.11764504273452941,0.11666094028194812,0.12033029780183072
0.0034910476509286675,0.008219934068620205,0.0107889908031037,0.0,0.014337692873365927,0.16873656015644337,0.017094297171065573,0.007298183164662048,0.006364680029105951
0.028763454413393095,0.014989643564911503,0.014509592408785976,0.0002584780810587356,0.0077364389625244265,0.16054359962890388,0.04938856605825073,0.0545666707668397,0.06373664260914122
0.03386137231167197,0.07319158172686302,0.09072724531293075,0.08343672456575685,0.128760619799904,0.12934196410754728,0.18849720058171926,0.18525649468275734,0.18469946334652937
0.0709241895687984,0.10209806259749252,0.06277729036196786,0.07821546732837056,0.008476404604871368,0.04412241199288966,0.0638562767438269,0.06854632912853956,0.07451457399224762
0.0050123020902808945,0.00022629034356214106,0.00966482285635511,0.0,0.06227643925704975,0.008060918237576181,0.047536387211911266,0.05291186283155089,0.03389158403949849
0.1398873793102973,0.07653333992382236,0.019240520008665024,0.08204094292803973,0.12499895054388521,0.18551664024212197,0.0998613373102051,0.09422632715344406,0.08697842344559972
0.2590988727154834,0.34974930713352226,0.3130735924022213,0.37768817204301064,0.17875106686060338,0.4151901136240185,0.4242882860641404,0.42444300299255633,0.4694524909591895
