,B16,HepG2,PC3,HEK293,N2a,ARPE19
MLP,0.8601373521062323,0.6775311410271061,0.6543960960854497,0.8107098829248074,0.6012517861273264,0.7763202068194056
XGB,0.8905050396682639,0.6954171816796527,0.6565259308119356,0.8745096572560201,0.8999764614050549,0.8721599108596209
MLR,0.6854315859810284,0.43775061107604957,0.5556811740946559,0.5549462607640391,0.5238593568562733,0.7177459334676658
lasso,0.6888013740816253,0.4241532005130419,0.5968424183703543,0.5021264944914211,0.4530616278752789,0.6995568542030528
PLS,0.6829696467938108,0.443410656990224,0.5982516103880154,0.5536422083930698,0.5181128188867565,0.7188383276852363
kNN,0.67175728848511,0.5252520014876942,0.5593568953343162,0.61506533316507,0.636526761739542,0.6645000633518486
DT,0.9050684384094967,0.6760020810055317,0.6177753901209696,0.5981879553602685,0.8403098766683107,0.8411495678372833
LGBM,0.9244546295629905,0.7220489538518036,0.712083982564132,0.8348475535965486,0.9173113744507446,0.8722505461877164
RF,0.8852771308944883,0.6638652704741025,0.6323105156657574,0.8545932210448519,0.8912041758313565,0.854304751224833
