,B16,HepG2,PC3,HEK293,N2a,ARPE19
Model_Name,LGBM,LGBM,LGBM,XGB,LGBM,XGB
Hyper_Params,"{'subsample': 1.0, 'reg_lambda': 0.005, 'reg_alpha': 0.005, 'num_leaves': 64, 'n_estimators': 150, 'min_child_weight': 0.001, 'min_child_samples': 2, 'max_depth': 14, 'max_bin': 10, 'learning_rate': 0.1, 'boosting_type': 'gbdt'}","{'subsample': 1.0, 'reg_lambda': 0, 'reg_alpha': 0.015, 'num_leaves': 64, 'n_estimators': 250, 'min_child_weight': 0.01, 'min_child_samples': 10, 'max_depth': 14, 'max_bin': 30, 'learning_rate': 0.1, 'boosting_type': 'dart'}","{'subsample': 0.6, 'reg_lambda': 0.005, 'reg_alpha': 0.005, 'num_leaves': 64, 'n_estimators': 400, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 26, 'max_bin': 30, 'learning_rate': 0.1, 'boosting_type': 'dart'}","{'subsample': 0.6, 'reg_lambda': 0.001, 'reg_alpha': 0.1, 'n_estimators': 300, 'min_child_weight': 1.0, 'max_depth': 6, 'max_delta_step': 8, 'learning_rate': 0.05, 'gamma': 0, 'booster': 'gbtree'}","{'subsample': 0.4, 'reg_lambda': 0.01, 'reg_alpha': 0.005, 'num_leaves': 128, 'n_estimators': 500, 'min_child_weight': 1.0, 'min_child_samples': 2, 'max_depth': 22, 'max_bin': 10, 'learning_rate': 0.01, 'boosting_type': 'goss'}","{'subsample': 0.9, 'reg_lambda': 0.001, 'reg_alpha': 0.1, 'n_estimators': 400, 'min_child_weight': 4.0, 'max_depth': 7, 'max_delta_step': 4, 'learning_rate': 0.05, 'gamma': 0, 'booster': 'dart'}"
n_samples,162,162,162,162,108,108
MAE,0.047824807724757966,0.05513639242711079,0.059122506186536264,0.08436236331425444,0.06396683002941404,0.10939982301358021
MAE_std,0.05023198945594515,0.05899765343046364,0.0860312447207248,0.07032385770019046,0.06252821488876284,0.09234834600683986
Spearman,0.9244546295629905,0.7220489538518036,0.712083982564132,0.8745096572560201,0.9173113744507446,0.8721599108596209
Pearson,0.9309726373043885,0.8869416870943846,0.8716526772336173,0.8544349838634318,0.9251889286551075,0.8583757977391481
