,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
4,0.09035804973080737,0.14468993767514976,0.08304400297066468,0.11192675371676113,0.12704697363535095,4,Train,0.11141314354574679,0.025495835830257264,11.141314354574678,2.5495835830257265
21,0.003974377173076928,0.0036660700770691688,0.0043077496197115326,0.006162972452167489,0.004590834961882069,21,Train,0.0045404008567814375,0.0009713709258166756,0.45404008567814375,0.09713709258166757
39,0.0028587280479107774,0.0041362037869599,0.0038217776761133226,0.003285242046607339,0.0033476830371702688,39,Train,0.0034899269189523213,0.0004970764400033064,0.34899269189523213,0.04970764400033064
56,0.0035540848117489423,0.0036661244942663694,0.0036893965573927324,0.0034593746168757105,0.0038661183663892687,56,Train,0.0036470197693346043,0.000153307360794365,0.3647019769334604,0.0153307360794365
74,0.003111867243235379,0.003585770708382887,0.003488240745939766,0.003513356232695821,0.0036532475025496058,74,Train,0.003470496486560692,0.00021062575270456543,0.3470496486560692,0.021062575270456543
92,0.0036878802736019073,0.0034683461216164302,0.003448781815365358,0.003884105820555415,0.0037430681210546936,92,Train,0.0036464364304387605,0.00018596069458496825,0.36464364304387603,0.018596069458496824
109,0.00358289464617115,0.0035436551545695747,0.004062678801642689,0.003939950710243087,0.003735482404783918,109,Train,0.0037729323434820836,0.00022468477836487337,0.3772932343482084,0.02246847783648734
127,0.003956142095452183,0.0037034748459199387,0.004095532919600864,0.004482281355569355,0.0038152572114980967,127,Train,0.0040105376856080874,0.0003021370596535592,0.40105376856080877,0.030213705965355917
144,0.0038551504444863647,0.004477984770328658,0.004451684349303879,0.004509638037940882,0.00425803039862613,144,Train,0.004310497600137182,0.00027282613679839606,0.4310497600137182,0.027282613679839605
162,0.004396482084830988,0.004548149204198629,0.0048474997894906655,0.0046635025054552375,0.004871756755760518,162,Train,0.004665478067947208,0.00020112906814280916,0.46654780679472074,0.020112906814280917
179,0.004587261415189479,0.005023361252042587,0.0050294075079250315,0.004928877204081847,0.004811714902555769,179,Train,0.004876124456358942,0.00018408399405414857,0.4876124456358942,0.018408399405414857
197,0.005251002256566172,0.0052491419842601835,0.005978757060374791,0.005155507580054994,0.005160910695384671,197,Train,0.005359063915328162,0.0003494565878781311,0.5359063915328162,0.03494565878781311
214,0.005320226070487421,0.0056752923328123855,0.006194865340392521,0.005855945339122281,0.005855429422144654,214,Train,0.005780351700991853,0.00031856148789435017,0.5780351700991853,0.03185614878943502
232,0.005816077441856865,0.006025955455197083,0.006278120796770911,0.005880568237449383,0.00617995412416498,232,Train,0.006036135211087844,0.00019491731320806646,0.6036135211087844,0.019491731320806647
249,0.005855870418283044,0.006289274124764266,0.006612630315923821,0.0064256066707029475,0.0065798125949068755,249,Train,0.00635263882491619,0.00030631753897756594,0.635263882491619,0.030631753897756592
267,0.006801889916563231,0.006587438486424983,0.007113121918057968,0.0068248016156604255,0.007446793867356097,267,Train,0.0069548091608125405,0.0003325505036974185,0.6954809160812541,0.03325505036974185
285,0.006850716461493803,0.007414657496174618,0.0074692997761702075,0.0072714493009124175,0.007814523575663016,285,Train,0.0073641293220828115,0.0003495179738548519,0.7364129322082812,0.034951797385485185
302,0.007842947855446493,0.008050546311444192,0.007980192108904542,0.007872179272632843,0.008425406142810439,302,Train,0.008034254338247702,0.00023401623047381945,0.8034254338247702,0.023401623047381945
320,0.008104356598106748,0.008592295541561077,0.008759933919861441,0.008617337285894477,0.008746073333611926,320,Train,0.008563999335807135,0.0002676090247008913,0.8563999335807135,0.02676090247008913
337,0.00871473990203734,0.009488068194824313,0.009562507312164268,0.009157171851387338,0.00892483148886093,337,Train,0.009169463749854837,0.0003615113573209258,0.9169463749854837,0.03615113573209258
