Iter,Valid Score,Test Score,Spearmans Rank,Pearsons Correlation,Model Parms,Formulation_Index,Experimental_Transfection,Predicted_Transfection,Score_difference
5,0.06147280913810373,0.06149038224045874,"SignificanceResult(statistic=0.8734576604472195, pvalue=1.8077624168936657e-58)","PearsonRResult(statistic=0.900863521905498, pvalue=1.6652629896405958e-67)","{'subsample': 0.9, 'reg_lambda': 0.01, 'reg_alpha': 0.01, 'n_estimators': 400, 'min_child_weight': 2.0, 'max_depth': 10, 'max_delta_step': 4, 'learning_rate': 0.1, 'gamma': 0, 'booster': 'gbtree'}","[ 692  763  544  454 1072  630  726  688  522 1011  576  914  600  911
  282 1015  707  400  917  216  803  942  819  304  187  880  793 1032
  758  145  741  314  459  302  166  841  292  492  802  337  169  834
  427 1030  652  136  426  242  588  277 1019   58   83  976  296  501
   52 1075  101  489  316  882  762  467  104  461  595  365  500  594
  690  417    5  641  425 1013 1028  100  661   17  555  769  124  213
  280  719  269  355  716  772  162  317  598  151  115  998  218  678
  949  181  596  953   70  631  810 1052  967  932  605  309  453  562
  853  410  439  635 1042   88  524  614  952  359 1060  419 1022  385
  192  699  257  371  102 1000   31  199  306  431  842  405    1  183
  874   13  288  826  487  502  603   27  476  767 1079  462  822 1043
  455  324  865  892  388  809 1037  110  325  227  939  520  423  565
  687  982  374  346  679  654  845  103  335  794   20  108  613  184
  299]","[[2.36145575e-01]
 [0.00000000e+00]
 [2.26323408e-01]
 [2.56410256e-01]
 [3.21029777e-01]
 [3.92473118e-01]
 [1.01840364e-01]
 [9.73945409e-02]
 [5.18300248e-01]
 [4.96898263e-01]
 [1.51985112e-01]
 [3.27026468e-01]
 [1.98304384e-01]
 [2.67369727e-01]
 [5.27191894e-01]
 [2.77295285e-01]
 [3.10690653e-01]
 [4.88730356e-01]
 [2.84946237e-01]
 [3.46567411e-01]
 [0.00000000e+00]
 [1.46608768e-01]
 [2.38523573e-01]
 [9.28453267e-02]
 [3.01902399e-02]
 [0.00000000e+00]
 [1.93031431e-01]
 [3.46980976e-01]
 [2.16811414e-01]
 [4.13564930e-04]
 [2.11952026e-02]
 [0.00000000e+00]
 [6.04735318e-01]
 [4.13564930e-04]
 [0.00000000e+00]
 [4.13564930e-04]
 [3.49772539e-01]
 [2.96629446e-01]
 [0.00000000e+00]
 [4.61124897e-02]
 [0.00000000e+00]
 [2.01612903e-01]
 [1.14040529e-01]
 [2.01612903e-01]
 [1.40818859e-01]
 [0.00000000e+00]
 [3.95057899e-01]
 [1.59739454e-01]
 [2.89185277e-01]
 [2.19602978e-01]
 [2.97973532e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [4.40963606e-01]
 [4.97105045e-01]
 [4.47270471e-01]
 [0.00000000e+00]
 [1.43713813e-01]
 [9.28453267e-02]
 [4.14909016e-01]
 [1.24896609e-01]
 [1.12696443e-02]
 [1.06079404e-01]
 [6.49193548e-01]
 [1.12696443e-02]
 [6.66253102e-01]
 [0.00000000e+00]
 [4.89350703e-01]
 [2.77295285e-01]
 [2.74090157e-01]
 [5.32464847e-02]
 [7.82981803e-01]
 [3.46980976e-01]
 [4.80459057e-01]
 [3.69933830e-01]
 [3.29921423e-01]
 [1.64495451e-01]
 [1.64495451e-01]
 [0.00000000e+00]
 [7.76468156e-02]
 [2.68196857e-01]
 [1.64495451e-01]
 [4.13564930e-04]
 [7.20636890e-02]
 [2.94665012e-01]
 [3.84615385e-02]
 [2.78122415e-01]
 [1.10111663e-01]
 [0.00000000e+00]
 [1.46608768e-01]
 [4.13564930e-04]
 [7.76468156e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.32464847e-02]
 [3.74379653e-01]
 [2.33767577e-01]
 [7.20636890e-02]
 [6.15177833e-01]
 [1.01840364e-01]
 [7.20636890e-02]
 [4.55231596e-01]
 [0.00000000e+00]
 [3.23097601e-01]
 [1.06079404e-01]
 [2.82671629e-01]
 [2.76468156e-01]
 [2.28908189e-01]
 [3.15239868e-01]
 [1.66873449e-01]
 [4.92349049e-01]
 [1.10111663e-01]
 [0.00000000e+00]
 [8.63730356e-01]
 [2.03267163e-01]
 [1.69044665e-01]
 [2.45140612e-01]
 [3.84615385e-02]
 [5.74234905e-01]
 [2.04818031e-01]
 [5.15715467e-01]
 [3.26095947e-01]
 [2.21050455e-01]
 [8.33126551e-01]
 [0.00000000e+00]
 [5.17473118e-01]
 [1.12696443e-02]
 [2.11952026e-02]
 [2.19602978e-01]
 [2.11952026e-02]
 [9.73945409e-02]
 [5.26364764e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.79797353e-01]
 [1.31617039e-01]
 [6.61703888e-02]
 [6.02253929e-01]
 [2.66542597e-01]
 [2.35008271e-01]
 [0.00000000e+00]
 [2.21050455e-01]
 [4.16770058e-01]
 [4.61124897e-02]
 [1.46608768e-01]
 [4.61124897e-02]
 [1.66873449e-01]
 [5.98635236e-02]
 [7.73676592e-01]
 [0.00000000e+00]
 [1.54673284e-01]
 [7.28184450e-01]
 [2.61993383e-01]
 [3.52460711e-01]
 [2.63854425e-01]
 [1.83726220e-01]
 [3.84615385e-02]
 [0.00000000e+00]
 [4.58850289e-01]
 [9.28453267e-02]
 [1.93031431e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.14019851e-01]
 [2.52481390e-01]
 [4.53060380e-01]
 [2.49379653e-01]
 [3.08416046e-01]
 [0.00000000e+00]
 [3.22580645e-01]
 [5.04962779e-01]
 [6.61703888e-02]
 [5.98635236e-02]
 [4.67018197e-01]
 [2.87841191e-01]
 [4.13564930e-04]
 [9.28453267e-02]
 [2.69954508e-01]
 [3.84615385e-02]
 [1.12696443e-02]
 [2.63854425e-01]
 [2.11952026e-02]
 [5.49834574e-01]]","[ 1.10580601e-01  4.96965982e-02  1.42357260e-01  1.54636487e-01
  2.83268869e-01  2.73453057e-01  9.87542048e-02  5.55334799e-02
  4.14107770e-01  4.56414491e-01  1.07356742e-01  2.39035144e-01
  2.01836199e-01  2.48874754e-01  3.15881878e-01  3.80557984e-01
  2.83789814e-01  4.87959087e-01  3.12869221e-01  9.88591164e-02
  7.37318350e-03  3.88279587e-01  2.18790144e-01  9.96485651e-02
  4.67916802e-02  1.50056064e-01  2.62006789e-01  4.30950463e-01
  2.51567006e-01 -7.18438346e-03  2.74953023e-02  3.10724461e-03
  4.92768884e-01  1.14964163e-02  1.42761075e-03  2.24478003e-02
  4.11447644e-01  4.25315171e-01 -6.41603663e-04  2.24318355e-03
  3.23093496e-03  2.06074312e-01  2.67489254e-01  1.99694782e-01
  1.65337414e-01  1.02095753e-02  3.19473833e-01  1.28353953e-01
  2.96631306e-01  2.81982034e-01  4.01955038e-01  2.02646758e-02
  7.16733932e-03  3.29931587e-01  3.97032619e-01  4.59670335e-01
  2.65233591e-02  2.65597135e-01  1.23831235e-01  4.50115442e-01
  8.05856436e-02  3.55474278e-02  4.02419120e-02  6.82651818e-01
  1.15699163e-02  6.08274579e-01  1.84696347e-01  3.89869928e-01
  2.73962408e-01  1.05575867e-01  6.37840629e-02  7.96440423e-01
  1.91510856e-01  3.72658849e-01  3.88966739e-01  3.69250536e-01
  2.21969292e-01  8.64711404e-02  7.46234274e-03  9.29928645e-02
  2.70821571e-01  1.29521683e-01 -8.15837469e-04  1.05177432e-01
  4.01725888e-01  1.00047514e-01  1.82655096e-01  1.65340200e-01
  4.61066067e-02  1.43307611e-01  4.23442665e-03  1.42392755e-01
  2.31193021e-01  9.32280626e-03  5.55521920e-02  2.96672761e-01
  2.03544065e-01  4.79532331e-02  4.27906811e-01  6.13777563e-02
  1.95510373e-01  3.41917515e-01  1.86962367e-03  1.40977457e-01
  1.11025929e-01  2.37952545e-01  2.67245322e-01  2.07787558e-01
  2.62350202e-01  1.66430682e-01  4.39722538e-01  5.68288080e-02
  1.97483264e-02  7.18725920e-01  2.61780798e-01  8.45185444e-02
  1.31967574e-01  9.82260182e-02  4.39610541e-01  2.53778189e-01
  4.53203350e-01  2.33944207e-01  3.93875718e-01  8.14085841e-01
  1.02708004e-02  4.95749354e-01  1.04395151e-01  9.16277803e-03
  2.16407120e-01  1.95109338e-01  1.22524472e-02  4.87582862e-01
  4.01019305e-03  3.20246629e-02  1.66554466e-01  2.96459109e-01
  4.77230810e-02  5.78082204e-01  1.87154293e-01  3.84272486e-02
  1.20994337e-02  7.18996450e-02  3.22658837e-01  1.28708826e-02
  2.03218237e-01  8.37720409e-02  2.22267866e-01  5.47011644e-02
  7.98391998e-01  8.23490042e-03  1.97702155e-01  5.45211196e-01
  1.84301853e-01  1.15659423e-01  3.16892624e-01  2.18328759e-01
  2.67973598e-02  9.83076021e-02  3.42308700e-01  1.05503529e-01
  1.91943407e-01  3.34288329e-02 -2.31268001e-03  2.04310611e-01
  3.25656503e-01  3.88049126e-01  2.73173124e-01  1.56292960e-01
  2.41888799e-02  2.42887348e-01  3.70323807e-01  1.17091484e-01
  6.73713535e-02  2.61278957e-01  1.31983683e-01  2.58005504e-02
  6.01696633e-02  3.03541690e-01  1.55246921e-03  3.98040423e-03
  2.39997208e-01  2.92621199e-02  2.19814017e-01]",1.757310235500631e-05
4,0.07167851988024716,0.06762616319824521,"SignificanceResult(statistic=0.8726357131219898, pvalue=3.1243920233240365e-58)","PearsonRResult(statistic=0.8942936361106195, pvalue=4.0790769880652464e-65)","{'subsample': 1.0, 'reg_lambda': 0.001, 'reg_alpha': 0.001, 'n_estimators': 150, 'min_child_weight': 2.0, 'max_depth': 5, 'max_delta_step': 4, 'learning_rate': 0.3, 'gamma': 0, 'booster': 'dart'}","[ 298  918  676  377  702  401  142  729  746  421  233  225 1058  780
  113  437  474 1066  135  485  438  185  844  805  752  114  339  640
  722   94 1065  764  137  523  735   67   90  266  473  540  130  811
  682  564  383  835  956  731   85  854   61  669  760  662   60  872
  261  533  593  599  429  581  589  601  177  905  245  253  789  449
 1010  153  889  691  900  787 1021  935  494  975  341  505  320  685
  916  590  883  129  821   15  951   86  930  418  470 1035  781  238
  460  452  894 1017  706  799  553  106  812  575  643  556  651  307
  411  963  182  477  415  315  586  532  929 1073   72 1027   81  284
  150  263  627  946  255  212  537  481  791 1038  704  884   41 1034
   71  372  717  480 1061  397  860 1063 1059  140  733  609  285  175
  208  567  753  188  387  164  957  146   18  434  725  305   46  615
  310    2  869  239  693  138  920  551  349  624  697  715  293  571
  849]","[[5.44148056e-01]
 [2.91253102e-01]
 [1.54673284e-01]
 [3.73449132e-01]
 [8.79859388e-02]
 [4.63296112e-01]
 [0.00000000e+00]
 [7.20636890e-02]
 [3.75930521e-01]
 [4.71257237e-01]
 [2.30148883e-01]
 [2.69127378e-01]
 [0.00000000e+00]
 [4.61124897e-02]
 [0.00000000e+00]
 [4.12427626e-01]
 [8.25165426e-01]
 [3.95264682e-01]
 [0.00000000e+00]
 [2.11021505e-01]
 [4.06224152e-01]
 [8.30231596e-02]
 [2.27564103e-01]
 [3.19478908e-01]
 [3.84615385e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.14991729e-01]
 [3.98469810e-01]
 [4.13564930e-04]
 [3.25062035e-01]
 [3.01902399e-02]
 [0.00000000e+00]
 [4.84491315e-01]
 [3.06658395e-01]
 [7.76468156e-02]
 [1.14040529e-01]
 [1.24896609e-01]
 [8.28680728e-01]
 [5.14474773e-01]
 [0.00000000e+00]
 [1.12696443e-02]
 [0.00000000e+00]
 [1.06079404e-01]
 [7.76468156e-02]
 [2.09470637e-01]
 [4.81596361e-01]
 [0.00000000e+00]
 [1.69044665e-01]
 [1.12696443e-02]
 [1.73490488e-01]
 [2.49379653e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.12696443e-02]
 [2.91976840e-01]
 [1.46608768e-01]
 [2.45140612e-01]
 [1.59739454e-01]
 [3.79755997e-01]
 [3.38192721e-01]
 [1.12696443e-02]
 [2.46277916e-01]
 [0.00000000e+00]
 [2.44106700e-01]
 [2.12468983e-01]
 [2.04818031e-01]
 [0.00000000e+00]
 [3.70244003e-01]
 [4.67948718e-01]
 [1.12696443e-02]
 [1.12696443e-02]
 [8.79859388e-02]
 [4.13564930e-04]
 [3.01902399e-02]
 [1.12696443e-02]
 [3.08416046e-01]
 [4.13564930e-04]
 [3.02419355e-01]
 [1.06079404e-01]
 [0.00000000e+00]
 [1.01840364e-01]
 [0.00000000e+00]
 [3.32712986e-01]
 [1.43713813e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.03267163e-01]
 [8.30231596e-02]
 [3.59077750e-01]
 [7.20636890e-02]
 [1.96546733e-01]
 [6.83933002e-01]
 [7.30665840e-01]
 [1.12696443e-02]
 [2.91253102e-01]
 [2.21050455e-01]
 [6.48263027e-01]
 [3.06658395e-01]
 [0.00000000e+00]
 [3.12965261e-01]
 [3.39846981e-01]
 [1.12696443e-02]
 [3.17411084e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.12696443e-02]
 [6.01220017e-01]
 [2.53411911e-01]
 [6.61703888e-02]
 [4.61124897e-02]
 [8.14929694e-01]
 [1.87551696e-01]
 [1.06079404e-01]
 [8.22890819e-01]
 [5.56761787e-01]
 [1.12696443e-02]
 [3.54321754e-01]
 [2.97353184e-01]
 [2.88461538e-01]
 [2.57340778e-01]
 [3.01902399e-02]
 [2.28908189e-01]
 [2.11952026e-02]
 [3.30438379e-01]
 [0.00000000e+00]
 [3.01902399e-02]
 [1.37820513e-01]
 [1.43713813e-01]
 [1.99958644e-01]
 [4.13564930e-04]
 [3.24648470e-01]
 [4.61124897e-02]
 [0.00000000e+00]
 [1.79797353e-01]
 [3.25578991e-01]
 [3.84615385e-02]
 [4.13564930e-04]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.23097601e-01]
 [4.13564930e-04]
 [1.00000000e+00]
 [3.59491315e-01]
 [5.61724566e-01]
 [4.13564930e-04]
 [3.50909843e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.53184450e-01]
 [2.48345740e-01]
 [4.84284533e-01]
 [0.00000000e+00]
 [3.84615385e-02]
 [2.54445823e-01]
 [0.00000000e+00]
 [4.13564930e-04]
 [4.77667494e-01]
 [0.00000000e+00]
 [4.47994210e-01]
 [0.00000000e+00]
 [2.11952026e-02]
 [2.51447477e-01]
 [1.59739454e-01]
 [7.76468156e-02]
 [0.00000000e+00]
 [1.28308519e-01]
 [0.00000000e+00]
 [2.18258892e-01]
 [1.99958644e-01]
 [3.80996691e-01]
 [2.79673284e-01]
 [0.00000000e+00]
 [3.39846981e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.28308519e-01]
 [0.00000000e+00]
 [4.13564930e-04]
 [3.71898263e-01]
 [9.28453267e-02]
 [1.01840364e-01]]","[ 2.16795564e-01  4.19976026e-01  1.03955358e-01  4.26259130e-01
  8.66711140e-02  5.55180192e-01  2.88381279e-02  1.60900056e-02
  2.80992299e-01  4.41999376e-01  1.18774116e-01  1.49294257e-01
  1.05134547e-01  3.37030292e-02  3.32457423e-02  3.47896039e-01
  6.99480414e-01  4.09353673e-01 -3.03533673e-03  2.19922930e-01
  3.96988779e-01  9.47678983e-02  1.93584710e-01  2.20213473e-01
  2.37096250e-02  1.11795783e-01  2.00589299e-02  3.57477546e-01
  2.76357979e-01  3.97810638e-02  4.32574004e-01  5.18703461e-03
 -1.41250491e-02  3.97435755e-01  2.19823271e-01  4.82902229e-02
  1.23193264e-01  2.11800843e-01  6.51695251e-01  5.55988669e-01
  6.33147061e-02  7.19706416e-02  6.23501241e-02  2.42575079e-01
  2.02549845e-01  6.06698990e-02  3.87863606e-01 -9.69380140e-04
  6.86146319e-02  1.91245973e-02  1.27465665e-01  2.15784192e-01
  6.38377666e-02 -1.88476741e-02 -2.48581767e-02  4.40320075e-02
  1.42579496e-01  4.56949949e-01  1.24706954e-01  1.14647567e-01
  3.46870005e-01  2.14873254e-01  2.83812076e-01  2.59911448e-01
 -1.85174942e-02  3.28281879e-01  7.71635771e-02  1.60478503e-01
 -4.42284346e-03  3.92476231e-01  3.56302291e-01 -6.15230203e-03
 -3.48677635e-02  1.51321203e-01  3.47248018e-02  5.25742769e-02
  1.80251598e-02  2.36003578e-01  7.34108686e-03  3.11212897e-01
  1.17811561e-01  2.24104822e-02  1.19620770e-01 -9.36594605e-03
  3.85210007e-01  2.64352292e-01  6.21950328e-02  2.39522755e-02
  1.15728706e-01  3.72253954e-02  5.00918269e-01  1.34612024e-01
  3.55616570e-01  6.73945785e-01  6.99962258e-01  4.37570810e-02
  2.60118097e-01  1.66105866e-01  5.68612576e-01  3.65350991e-01
 -2.86170244e-02  5.46345592e-01  1.56101018e-01  6.97825551e-02
  2.60367781e-01  2.92115510e-02  9.20626819e-02  6.35183454e-02
  3.12289566e-01  2.38176733e-01  2.55204588e-01  6.83957636e-02
  7.38297105e-01  4.07296687e-01  1.23303562e-01  8.30793440e-01
  6.95861340e-01  5.32517731e-02  2.20810682e-01  3.95950049e-01
  2.48816043e-01  2.52222031e-01  4.89565730e-03  2.56691426e-01
 -1.77252591e-02  3.13213408e-01 -1.63196027e-02  9.87611711e-02
  2.54616588e-01  2.53026277e-01  8.76180232e-02  1.16809100e-01
  5.07224441e-01  1.26157701e-02  5.60927391e-03  2.26855546e-01
  1.36297226e-01  6.61530495e-02  1.10894442e-04 -1.50321126e-02
 -7.91406631e-03  4.43760902e-01  2.08574057e-01  8.14107180e-01
  3.53590041e-01  5.51535189e-01  7.05817342e-02  3.11004370e-01
  1.45212620e-01  8.80575180e-03  2.65323281e-01  2.27331221e-01
  2.99827456e-01 -1.89557672e-03  6.27197921e-02  2.34605014e-01
  3.19852531e-02  2.77966261e-04  5.25838017e-01 -3.67498398e-03
  4.01615471e-01 -1.46153569e-03  3.80472839e-02  4.54231709e-01
  9.05722082e-02  9.72023010e-02  1.33920908e-02  2.00910032e-01
  7.19369352e-02  1.57475024e-01  4.30388451e-02  3.59266758e-01
  1.67951912e-01 -5.02368808e-03  2.61650354e-01  4.30396199e-02
  4.20822501e-02  1.32607162e-01  5.22366762e-02  8.51015747e-02
  3.05308670e-01  1.45845681e-01  1.31581515e-01]",0.004052356682001948
3,0.06537673570286817,0.05962591835276511,"SignificanceResult(statistic=0.8896387545979358, pvalue=7.383358678702158e-64)","PearsonRResult(statistic=0.8876109686388439, pvalue=3.5185695184799086e-63)","{'subsample': 0.9, 'reg_lambda': 0.1, 'reg_alpha': 0.01, 'n_estimators': 150, 'min_child_weight': 5.0, 'max_depth': 6, 'max_delta_step': 1, 'learning_rate': 0.1, 'gamma': 0, 'booster': 'dart'}","[  23  724   87  941  539   51  198  899  516  804  287  782   68   95
  990  714  734   26   62  328  179  829  503  966   97  156  866   76
  344  541  744  221  898  172  757  464  745  422  475  730  313  513
  247   37  493  871 1074  333  875  945  468  999  955  851  224  910
  321   10  207  931  231   25  228  276  788  638  472  332  987  681
  981  357  974  525   82   48  940  770  193  345  906  342  656  132
 1008  490  240  711  723  775  732   39  608  891  330  800 1071  584
  168  363  529  713  738   79  536  381   65  369  283 1009  617  244
  352  820   32  887  908  180  749  606  816  189  444  265  792 1001
  756  217 1057  622  351  322  488  554  406  705  327  226  126 1069
  991  204  366  281  294  890  827   64   50  141 1062  570  196  279
  650 1048  818 1020  864  538  370    7  750  396  440  209  868  178
  612  300  433  234   21  435   33  223  384  237  579  329  813  833
  878  657]","[[0.00000000e+00]
 [1.14040529e-01]
 [4.61124897e-02]
 [1.85690653e-01]
 [5.53763441e-01]
 [0.00000000e+00]
 [1.96546733e-01]
 [1.12696443e-02]
 [4.08291977e-01]
 [0.00000000e+00]
 [2.73263027e-01]
 [3.44086022e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [5.03825476e-01]
 [0.00000000e+00]
 [4.13461538e-01]
 [9.73945409e-02]
 [1.40818859e-01]
 [1.37820513e-01]
 [0.00000000e+00]
 [1.79797353e-01]
 [7.20636890e-02]
 [4.31658395e-01]
 [5.98635236e-02]
 [0.00000000e+00]
 [2.11952026e-02]
 [2.11952026e-02]
 [1.79797353e-01]
 [3.13585608e-01]
 [0.00000000e+00]
 [2.04818031e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [1.83726220e-01]
 [6.78039702e-01]
 [2.78122415e-01]
 [3.12448304e-01]
 [5.64309347e-01]
 [4.13564930e-04]
 [0.00000000e+00]
 [4.34449959e-01]
 [7.76468156e-02]
 [4.61124897e-02]
 [0.00000000e+00]
 [1.12696443e-02]
 [2.76468156e-01]
 [1.10111663e-01]
 [0.00000000e+00]
 [3.32712986e-01]
 [6.79177006e-01]
 [4.69706369e-01]
 [4.78184450e-01]
 [3.84615385e-02]
 [1.21381307e-01]
 [3.58354012e-01]
 [1.24896609e-01]
 [1.12696443e-02]
 [9.73945409e-02]
 [1.85690653e-01]
 [1.14040529e-01]
 [7.76468156e-02]
 [2.91253102e-01]
 [4.60297767e-01]
 [3.84615385e-02]
 [2.64681555e-01]
 [6.41542597e-01]
 [9.28453267e-02]
 [4.03019024e-01]
 [2.41832093e-01]
 [3.15756824e-01]
 [2.71608768e-01]
 [1.54673284e-01]
 [6.22001654e-01]
 [0.00000000e+00]
 [0.00000000e+00]
 [2.46277916e-01]
 [7.76468156e-02]
 [5.32464847e-02]
 [2.11021505e-01]
 [3.27026468e-01]
 [1.06079404e-01]
 [1.24896609e-01]
 [0.00000000e+00]
 [3.01799007e-01]
 [8.79859388e-02]
 [4.34966915e-01]
 [0.00000000e+00]
 [3.23614557e-01]
 [8.79859388e-02]
 [0.00000000e+00]
 [3.84615385e-02]
 [1.43713813e-01]
 [0.00000000e+00]
 [1.21381307e-01]
 [7.20636890e-02]
 [1.01840364e-01]
 [2.28908189e-01]
 [0.00000000e+00]
 [5.35153019e-01]
 [1.31617039e-01]
 [0.00000000e+00]
 [3.84615385e-02]
 [1.12696443e-02]
 [2.53411911e-01]
 [2.83395368e-01]
 [1.43713813e-01]
 [2.73263027e-01]
 [2.42969396e-01]
 [4.48304384e-01]
 [3.82961125e-01]
 [7.20636890e-02]
 [0.00000000e+00]
 [2.04818031e-01]
 [0.00000000e+00]
 [1.12696443e-02]
 [2.58271299e-01]
 [0.00000000e+00]
 [4.13564930e-04]
 [3.47808106e-01]
 [0.00000000e+00]
 [1.51985112e-01]
 [4.36207610e-01]
 [1.85690653e-01]
 [0.00000000e+00]
 [4.63606286e-01]
 [0.00000000e+00]
 [1.14040529e-01]
 [0.00000000e+00]
 [7.20636890e-02]
 [4.13564930e-04]
 [4.13564930e-04]
 [3.02419355e-01]
 [2.44106700e-01]
 [5.29673284e-01]
 [3.28990902e-01]
 [4.13564930e-04]
 [2.11952026e-02]
 [3.01902399e-02]
 [3.17928040e-01]
 [4.73945409e-01]
 [3.84615385e-02]
 [5.20161290e-01]
 [4.48304384e-01]
 [3.29507858e-01]
 [4.13564930e-04]
 [1.12696443e-02]
 [8.30231596e-02]
 [0.00000000e+00]
 [0.00000000e+00]
 [3.86062862e-01]
 [3.98469810e-01]
 [0.00000000e+00]
 [2.36145575e-01]
 [1.40818859e-01]
 [1.43713813e-01]
 [2.67369727e-01]
 [4.80045492e-01]
 [0.00000000e+00]
 [2.84119107e-01]
 [1.06079404e-01]
 [5.32464847e-02]
 [8.79859388e-02]
 [4.47167080e-01]
 [2.09470637e-01]
 [7.76468156e-02]
 [1.94789082e-01]
 [0.00000000e+00]
 [1.93031431e-01]
 [4.67328371e-01]
 [4.09429280e-01]
 [1.14040529e-01]
 [0.00000000e+00]
 [2.36145575e-01]
 [2.11952026e-02]
 [1.06079404e-01]
 [4.36517783e-01]
 [2.75744417e-01]
 [3.26095947e-01]
 [1.34718776e-01]
 [4.13564930e-04]
 [2.24979322e-01]
 [2.11952026e-02]
 [1.21381307e-01]]","[ 0.00393274  0.13632211  0.14168528  0.35275978  0.37665358  0.0399285
  0.09822458  0.04692319  0.45113236 -0.02227572  0.3059753   0.16617957
  0.0336301   0.01282331  0.3788554   0.04396939  0.30354357  0.11760786
  0.15163904  0.06091794  0.01132265  0.19817209  0.17401576  0.38016102
  0.14165366  0.02292851  0.01289028  0.08398899  0.1736666   0.29973915
  0.02856666  0.17056361  0.0764378  -0.01729023  0.30211565  0.66330355
  0.29161435  0.3292647   0.77414644 -0.00363666 -0.01014704  0.42156777
  0.17538786  0.16384357  0.01617044  0.04294634  0.31901768  0.19747335
 -0.00820586  0.33564332  0.7077765   0.37883097  0.31267193  0.015246
  0.18899596  0.25089183  0.19035432  0.02637804  0.22314933  0.18936902
  0.18286583  0.18950352  0.2844461   0.23944932  0.02743921  0.40922013
  0.77896744  0.06487817  0.3571605   0.20865226  0.32328293  0.15784308
  0.30386353  0.5342882  -0.00260356 -0.00978082  0.33143264  0.2256692
  0.17484033  0.23555347  0.33430082  0.16844937  0.34776345 -0.00942484
  0.33684272  0.10291478  0.31097934 -0.01851928  0.32498872  0.06041113
  0.01602194  0.06538075  0.20903096 -0.01341191  0.10918301  0.01861608
  0.1573135   0.2241976   0.00188187  0.33549762  0.0841195   0.1281732
  0.11960581 -0.00585592  0.3083785   0.35122222  0.12384248  0.28353855
  0.3426638   0.37036067  0.2627722   0.19199881  0.16919705  0.19187182
  0.00173509  0.00315335  0.199557   -0.00098646  0.05363336  0.33103916
  0.01990551  0.16104746  0.31196147  0.1503205   0.0151808   0.45877483
  0.03181458  0.17910671  0.12816358  0.02639118  0.01489133 -0.00592044
  0.28078556  0.22189718  0.5922716   0.24354795  0.04898366  0.12727368
  0.01078132  0.1171546   0.25148767  0.2229689   0.4504072   0.21735913
  0.3065236   0.00582713  0.08636293  0.0899868   0.09019402 -0.00394484
  0.2827601   0.280987    0.07237098  0.33977315  0.21891701  0.1394442
  0.20064569  0.3332809   0.02232325  0.3312989   0.19132972  0.028355
  0.07283285  0.37461302  0.21495697  0.11100248  0.10782492 -0.02108142
  0.19675234  0.48782405  0.45060748  0.20222318 -0.01499265  0.29930803
 -0.0148387   0.15336758  0.37677225  0.20901102  0.30453154  0.08641496
  0.03829661  0.15742615  0.00958073  0.29884034]",0.005750817350103063
