,14PA,18PG,DDAB,DOPE,DOTAP,DSPC,aggregate
0,0.25236196468464156,0.14914568457690222,0.3130901844550332,0.21409894474342664,0.3317365205447088,0.12439207881208397,0.25236196468464156
1,0.22371195231800364,0.09475614225066985,0.18959739526871777,0.20075761204848783,0.23880086889123442,0.09193266225532731,0.22371195231800364
2,0.1609895206396569,0.0689683674671826,0.1310495116633713,0.0566141252736764,0.24267083213493856,0.04053948948629146,0.1609895206396569
3,0.04826906579924206,0.18184659318345486,0.2268628506382334,0.2658875598514795,0.1441609865330571,0.08766300476402322,0.04826906579924206
4,0.00479835765506767,0.2598580464888488,0.22328824855082094,0.20302058298271272,0.20400344560229627,0.15994462532955506,0.00479835765506767
5,0.0801489017134129,0.05442205147779966,0.12429395163568058,0.22758959288398514,0.205511790237821,0.10576405068543251,0.0801489017134129
6,0.020758706834198414,0.07581425761587364,0.11945951151564455,0.07689447962410945,0.07972341764261176,0.0053492604389529935,0.020758706834198414
7,0.004541239055475724,0.0659908433272301,0.11267877199916976,0.11698623717378846,0.08409035986899246,0.027954975941133872,0.004541239055475724
8,0.021997132655971252,0.057932775158458294,0.10004847110173759,0.05008365958031172,0.017811212598813186,0.008960329607093753,0.021997132655971252
9,0.01116202894601978,0.0344695413835236,0.25289978116395806,0.002572575174750895,0.17975837203850045,0.03397220743221211,0.01116202894601978
10,0.01627226286585432,0.019982050861168207,0.1737647516267376,0.02248479346996042,0.2347669490953002,0.01725695326936887,0.01627226286585432
11,0.024686962602155384,0.15256075686240964,0.0009467797664788336,0.1278689215868336,0.0462908820480778,0.01875252272621221,0.024686962602155384
12,0.2975159529787982,0.1385282280837763,0.20722647748530135,0.2854607435383978,0.21927078127506539,0.2652919603661074,0.2975159529787982
13,0.35862825380060814,0.023066797995087707,0.12088830938418704,0.2267372570568968,0.2036671676088624,0.14158693118368285,0.35862825380060814
14,0.24544148088528217,0.0461099121863377,0.1244739036299436,0.22767299309184202,0.17254591474793907,0.13147109015132016,0.24544148088528217
15,0.07188047902487267,0.059602421751765645,0.10493242929655927,0.2720286403077461,0.195227348809849,0.21049253718012198,0.07188047902487267
16,0.0038031843122625086,0.007415047861283455,0.14732742975287527,0.227623380837952,0.11763476665109468,0.19266536088617076,0.0038031843122625086
17,0.006360067877256119,0.08927032695302135,0.1072132827531233,0.14146594764908846,0.13724692538657646,0.28592057062804677,0.006360067877256119
18,0.005810255471263421,0.03442852945820502,0.049934266246154435,0.10587929571849429,0.0657519295287031,0.0205384971330496,0.005810255471263421
19,0.0074967126301634796,0.022558567198993917,0.16848057599054037,0.10734610695587354,0.09713747729528874,0.0942905269695836,0.0074967126301634796
20,0.015995948278139598,0.1826000486426462,0.07938883952809894,0.05988654784034203,0.008904875373813403,0.011113336034052193,0.015995948278139598
21,0.017834128263005507,0.020318903266590072,0.20739227772211533,0.019882210941261157,0.23932258700791484,0.10551250591431315,0.017834128263005507
22,0.023432757807106068,0.008355603350398698,0.228043484028506,0.02279969830088412,0.20774435283529935,0.014927438053121548,0.023432757807106068
23,0.0012717570079722495,0.20867102945388497,0.03180826247674973,0.13736822181952263,0.09531209606838603,0.012938617908613836,0.0012717570079722495
24,0.22393148350001962,0.006069408075586619,0.15844438721110132,0.23189448633665125,0.17540956739216745,0.16943106238977254,0.22393148350001962
25,0.3315235824949,0.01503356417407943,0.24173263333849218,0.15394786347547354,0.15046291224330083,0.18734929342426607,0.3315235824949
26,0.3125387456625773,0.07607715668774209,0.18610288015303145,0.2033744908742431,0.21365532576679547,0.14026006284705972,0.3125387456625773
27,0.036376724734731164,0.04442558636268355,0.23744881675590904,0.22130005409781636,0.18527288448439766,0.06668413679946525,0.036376724734731164
28,0.04550251933753541,0.08819813354095617,0.16536652018474218,0.21873139278844173,0.15103084865787297,0.23570619393290773,0.04550251933753541
29,0.042009584284904554,0.073665869119413,0.2502662896796153,0.3238711108794221,0.1898303918509046,0.2847140393487302,0.042009584284904554
30,0.043085560911413606,0.0015773177514834538,0.04980462788646259,0.14300108790136418,0.012334525002311303,0.06095459401732443,0.043085560911413606
31,0.029367346543209036,0.03409187399094494,0.001137901661468349,0.13970516793791027,0.04933119730590588,0.00571146930980812,0.029367346543209036
32,0.024794281925286245,0.15139173208337003,0.22682670864699064,0.16591811594362918,0.06581914907900421,0.06142053061460287,0.024794281925286245
33,0.002608328009116806,0.018993746501700166,0.06882842575344095,0.036384252454597796,0.06070529341220257,0.026825608752486817,0.002608328009116806
34,0.0002813915469782728,0.00830543991925841,0.12241849735988594,0.07508218623260832,0.07856305711483422,0.030317596035660713,0.0002813915469782728
35,0.03267175993628675,0.2321086549490164,0.12004496876716658,0.15588251287990226,0.13247658569284426,0.021382656934996136,0.03267175993628675
36,0.13117562114691933,0.1085503294119475,0.18477600675265882,0.2143146894080887,0.23746312568616634,0.3044729828581503,0.13117562114691933
37,0.17630109076665515,0.1280045312130245,0.3111375233929832,0.06448476612920198,0.19265193927747115,0.2091843937186328,0.17630109076665515
38,0.23683810741085845,0.1826251832797728,0.24698799380031627,0.0989310698227377,0.16401757093657465,0.18252405898237187,0.23683810741085845
39,0.03080322135486294,0.009368986720831363,0.26406477807917306,0.28050631634462814,0.21135991263843218,0.12308341964111384,0.03080322135486294
40,0.023662190579995322,0.0852855413871151,0.3476386281141389,0.09812526849719663,0.17661617445044048,0.24124852632529903,0.023662190579995322
41,0.05698273311225232,0.2342203940747837,0.41457205026870114,0.12495201876393938,0.0913642965565526,0.20838249986656482,0.05698273311225232
42,0.007271456642321402,0.1295617429174788,0.28408527627978797,0.14590155499259735,0.2572659817904769,0.14097504093538266,0.007271456642321402
43,0.019950394546868783,0.1389943082788797,0.30968987943065995,0.14402735827378046,0.23448207691622835,0.1152132000811264,0.019950394546868783
44,0.00778494275886233,0.23184082808458115,0.2783419147379921,0.048052860381983586,0.2801274167205492,0.08727043428790898,0.00778494275886233
45,0.010614313173962801,0.0975455833142441,0.45195590467304647,0.23424629730522542,0.23387330874194984,0.26791688793080054,0.010614313173962801
46,0.02450954597082788,0.16543738775245834,0.31000467275187193,0.0469713632405421,0.24955702572418365,0.20797283571320763,0.02450954597082788
47,0.02623869218553449,0.31185105512145744,0.22978130632529004,0.01998918575169112,0.29958627946937905,0.0804480890952694,0.02623869218553449
48,0.10237974697346575,0.10286662768426029,0.21510649113467828,0.06543587836087658,0.5187174738918476,0.1060933895442589,0.10237974697346575
49,0.02281943704805002,0.12951765186841954,0.3447482883469136,0.14703933599006125,0.4994736100643345,0.031584756928829116,0.02281943704805002
50,0.017142992220850112,0.11462385334674094,0.42371316194027486,0.1729194885702061,0.42047074653309185,0.03904423393703402,0.017142992220850112
51,0.10429422171099448,0.051437072437408964,0.1917767537446725,0.18897324012696692,0.425182712249568,0.10843048611036722,0.10429422171099448
52,0.016837219864424394,0.07751554242194623,0.29591908082074203,0.024232226956907077,0.40285086330027875,0.14762332512444104,0.016837219864424394
53,0.06753043226540743,0.14807719384950518,0.40328579004808296,0.14411481199323592,0.40637406628886447,0.12911762595439694,0.06753043226540743
54,0.0552977026161734,0.09917962216282512,0.13974473283940247,0.02051538083769569,0.12803725561966056,0.13223662110322876,0.0552977026161734
55,0.05630130772940579,0.15980282693763173,0.28929604938090725,0.08015588872164175,0.3392499717828655,0.10621079706818534,0.05630130772940579
56,0.0011264691699300056,0.18220483702516702,0.34776280177854246,0.05230455715460566,0.38084165548569826,0.15128705991878416,0.0011264691699300056
57,0.023258552440364566,0.24348591902231176,0.4311511307116169,0.10330758471347885,0.24918712266780613,0.12901037130647328,0.023258552440364566
58,0.07153113490218026,0.2908940194107371,0.45743200293981157,0.1938365239367677,0.45251843780548345,0.025889171120315274,0.07153113490218026
59,0.05870825421365736,0.39632122774230744,0.33211891248604875,0.14848277998102688,0.5345743924546361,0.0698567722866115,0.05870825421365736
60,0.17190424313614133,0.021609080650189072,0.0238904124174113,0.12260523256035841,0.151064413058008,0.1396255711675651,0.17190424313614133
61,0.2458822293113642,0.011814021314600881,0.023872497437478157,0.12054072888302123,0.02585360179172025,0.12843206943111288,0.2458822293113642
62,0.1278658767194631,0.16413104179419807,0.13518150906788326,0.043101599835158017,0.05208957806783529,0.005488912555489084,0.1278658767194631
63,0.05890536727411384,0.07863208323504034,0.011408784245958703,0.2283648216077548,0.06281320474351482,0.2075909660591929,0.05890536727411384
64,0.03838296263803204,0.051426158251212745,0.007770304430422259,0.07126174303826369,0.0876362819230515,0.2241889679008642,0.03838296263803204
65,0.009520253746058985,0.19748200917234257,0.009284019693607204,0.03247249180442624,0.11570688056117223,0.2023833945964273,0.009520253746058985
66,0.025818047430001993,0.027398424600892785,0.09153694378620422,0.07914907075549896,0.14469676995600514,0.07631765118744636,0.025818047430001993
67,0.0008939604710547916,0.08551423307900405,0.1031654123420262,0.11672125114057524,0.0663701979373926,0.09652870321995013,0.0008939604710547916
68,0.016428587363486517,0.26176695351970264,0.06479491184605579,0.13630115533914453,0.011606765975847644,0.09189190482255793,0.016428587363486517
69,0.022340535785591663,0.09699359752669003,0.21501893318703472,0.05595535421965077,0.09263258897528381,0.030629539196209157,0.022340535785591663
70,0.02459462241466546,0.08850014499899493,0.24850958264577416,0.044523459109645905,0.15498473083210548,0.03958206158568756,0.02459462241466546
71,0.022168110882322917,0.21292854422357582,0.012677721194484681,0.27397921467037367,0.014978185583198689,0.03979379529939295,0.022168110882322917
72,0.09005578757494541,0.03625730747389366,0.033017402670048046,0.08533007791275474,0.09602404921266666,0.16484262646801656,0.09005578757494541
73,0.18936997563995073,0.04974372339898375,0.19513865609575556,0.11874793855710017,0.07888996622486161,0.12112495808362052,0.18936997563995073
74,0.13924072842366025,0.16751823224141754,0.013421887079060835,0.044418712379931474,0.027557429055060617,0.00761691924842095,0.13924072842366025
75,0.10375026963292579,0.10233504701422119,0.04532060898648066,0.17759006921173773,0.06492589288065165,0.2624425332127245,0.10375026963292579
76,0.046268646452617995,0.05883769554819196,0.08532534679888881,0.07734032704603758,0.07899360613592954,0.31230616812990847,0.046268646452617995
77,0.038005532608615666,0.22550721322045936,0.012282431516189185,0.06313622242467617,0.10734398642826992,0.25908531117832323,0.038005532608615666
78,0.021196944909738516,0.08549528730359769,0.14894123461459002,0.030061404599128788,0.041619746117234596,0.13927473506485877,0.021196944909738516
79,0.022387639979071547,0.06263735612291274,0.2085770379892238,0.09371461622538624,0.050975984235320265,0.14895693564047657,0.022387639979071547
80,0.026681549737484142,0.192493433534352,0.09245073651458285,0.05061883122285199,0.016842293860016122,0.2156662609506422,0.026681549737484142
81,0.014874735508905486,0.0948955341308951,0.216224055602333,0.026071752795214502,0.12158119428747974,0.05100148747047337,0.014874735508905486
82,0.02252021751009073,0.09359969668720583,0.09094614271743759,0.012234084885678002,0.2650125923292881,0.006764906693886241,0.02252021751009073
83,0.021422204604796873,0.2198167430552269,0.06240217822614891,0.14975311900676003,0.09958780302102932,0.054168972967309714,0.021422204604796873
84,0.2324890170560966,0.023919624838201425,0.08651386886637324,0.15084949427205882,0.12153499580796645,0.2000315636051933,0.2324890170560966
85,0.17688666348195195,0.07609600380645026,0.07905621506964228,0.16277147500172892,0.11755715706356504,0.1351721032187143,0.17688666348195195
86,0.13628750429285824,0.12259118862533411,0.06659342056331857,0.077890210904869,0.04221607253425444,0.017674951121973717,0.13628750429285824
87,0.024581458635792905,0.1982274152567429,0.05459875834034372,0.1668451952642465,0.09041223492995026,0.29657513855745177,0.024581458635792905
88,0.01534277520453664,0.19531666458908672,0.06213927745017672,0.02449518876284401,0.038212025597384625,0.20078307857316977,0.01534277520453664
89,0.0340305635561316,0.22634113143124576,0.04828728287656203,0.1435030581787639,0.04844645107009027,0.15097505940256176,0.0340305635561316
90,0.02118416712654228,0.16743191728899112,0.1816023935794392,0.11270270871995378,0.026860333489378163,0.24557381990394322,0.02118416712654228
91,0.05741249902556447,0.21523688457717158,0.04069114740512497,0.04385888351092279,0.02416314477795911,0.14486390890221723,0.05741249902556447
92,0.046317987435903506,0.3370784991791619,0.0827654664680667,0.10973616957300886,0.11523899935925269,0.14121846184554526,0.046317987435903506
93,0.021183048043804394,0.1383622903739223,0.17105165071608003,0.013469303541061295,0.07528625652389215,0.15400177088645356,0.021183048043804394
94,0.014926968267878062,0.19818250095558007,0.20123091902268653,0.04621870327215721,0.033898836806847854,0.08209638449568621,0.014926968267878062
95,0.06758289429307139,0.38940895866651143,0.1685814848294043,0.21056663246418106,0.1899183234525964,0.05165589423814096,0.06758289429307139
96,0.1993667030121354,0.18351997551661656,0.0541643566409179,0.14697122158090944,0.276555552883916,0.22058017879830813,0.1993667030121354
97,0.17745701746834647,0.01402550143694914,0.21650049653007852,0.12829158141039845,0.09142748149207403,0.16363696642733117,0.17745701746834647
98,0.16850528783364888,0.029530905649186007,0.006617007593459567,0.06680679841260231,0.32374241099793727,0.12780071140060953,0.16850528783364888
99,0.11998247694620096,0.14282009562983947,0.037602312286499684,0.13882841625986714,0.25498219114180226,0.3378698793569803,0.11998247694620096
100,0.10213182943486104,0.24440121445567478,0.10894747878969757,0.04526717453351636,0.2938923414467475,0.29811632163202206,0.10213182943486104
101,0.16216963597956752,0.2649817121838308,0.06719980289044647,0.06562452401588614,0.3816516465280978,0.2581583827372784,0.16216963597956752
102,0.07032389336262866,0.3328857442560995,0.07357986565242902,0.17882501216098504,0.29902388054377393,0.429330094030176,0.07032389336262866
103,0.007976580004509792,0.3761403123376764,0.18144631016853396,0.09408609653029437,0.28098290935173886,0.34443177852863416,0.007976580004509792
104,0.03599475579296368,0.3829305473737865,0.26942973606871956,0.04437238702355084,0.3370673111641635,0.3057480000924287,0.03599475579296368
105,0.005920056089503294,0.36865775084174884,0.1615374221265914,0.20212194431231126,0.23731263274744296,0.3479433457105623,0.005920056089503294
106,0.03388332416581522,0.41787939363525994,0.28597195447961943,0.12917689368229945,0.27054191411977707,0.3340296042471496,0.03388332416581522
107,0.05636450304706043,0.5327313056183983,0.2778279117949608,0.03624996855043627,0.2679084062523018,0.11836701821189718,0.05636450304706043
108,0.08015094776996738,0.2119455355415995,0.3163479990394389,0.11115324798978468,0.47887794187501453,0.055041037204410725,0.08015094776996738
109,0.028682424469945372,0.21855781593023887,0.23770735707468993,0.10827896554519062,0.3746216114110156,0.003989239896691754,0.028682424469945372
110,0.09658891876272493,0.19486492703580002,0.2631493367502641,0.040526172586575676,0.3099281577239329,0.002488563151282902,0.09658891876272493
111,0.1654722601979569,0.298403672968157,0.36320012391040735,0.1219158807238726,0.28558654857241755,0.00542828606838433,0.1654722601979569
112,0.13909322744684433,0.29944402109524904,0.4576275120886142,0.08068643036789241,0.48380020221665754,0.1384207182258181,0.13909322744684433
113,0.11579820218538919,0.40846193597953706,0.5192560303856281,0.05495624775285929,0.4244243471895779,0.20867497509938843,0.11579820218538919
114,0.13339934947412424,0.2679911964900529,0.36605963227381355,0.28016349826618087,0.2531641747964485,0.2078398118868657,0.13339934947412424
115,0.05382550995660847,0.3995473909725522,0.3832200544048576,0.259046285765161,0.46552306271307303,0.11289185708468472,0.05382550995660847
116,0.010236491271970197,0.48662657329424275,0.5364621425562556,0.16411977424413182,0.43120878108532706,0.1194349524052232,0.010236491271970197
117,0.024979689576334424,0.44715904903700315,0.3964006023732888,0.38447829887931706,0.2541537125290421,0.18301950122328145,0.024979689576334424
118,0.06478353224515032,0.4612947307513065,0.5069314617487681,0.3401598106608116,0.45599026253653646,0.029662006939205315,0.06478353224515032
119,0.04162287890033958,0.5393204939228882,0.3312985875609076,0.14457848357253317,0.5755843903212905,0.06299489673016828,0.04162287890033958
120,0.01688481338911536,0.06451375889668202,0.04331765433659634,0.045033530646294485,0.07873082472642202,0.022196255922928423,0.01688481338911536
