,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.04655767081462591
1,P_charged_centers,1.0,1.0,0.011645218896179477
2,N_charged_centers,1.0,1.0,0.0006178323591195513
3,N_charged_centers,0.0,0.0,-0.0009534432235710488
4,cLogP,9.3028,9.3028,-0.06007147528458277
5,cLogP,9.784,9.784,0.0828465603124071
6,cLogP,12.515,12.515,0.0669349969769117
7,cLogP,6.12,6.12,-0.04454824662406636
8,Hbond_D,3.0,3.0,-0.0012599055131073573
9,Hbond_D,2.0,2.0,-0.0010129820137270505
10,Hbond_D,0.0,0.0,0.001253483384819209
11,NP_ratio,4.0,4.0,-0.0018679085518124754
12,NP_ratio,8.0,8.0,0.005256670179561357
13,NP_ratio,12.0,12.0,-0.009182373872644643
14,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.010331799373085978
15,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04951996082947361
16,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.014309465085348852
17,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.015115992660781903
18,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.07738614417786158
19,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.0695891431938138
20,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.04890377907901896
21,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.03411212134272007
22,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.09269557183076649
23,Chol_DMG-PEG_ratio,500.0,500.0,0.02630209283704355
24,Chol_DMG-PEG_ratio,100.0,100.0,0.10516583036512302
25,Chol_DMG-PEG_ratio,10.0,10.0,-0.1764939158722282
26,Size,"(75.0, 528.9473684210527)",301.97368421052636,-0.0031367030555557005
27,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,0.019639114918725782
28,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,0.012243188735276604
29,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,0.011890463216756686
30,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,0.016231911049267155
31,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.011743808395519407
32,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.007230639509586074
33,Size,"(8246.052631578947, 8700.0)",8473.026315789473,0.002734246853862035
34,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,-0.009640451229620251
35,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,-0.0407154926105379
36,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.009101367386906496
37,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,0.0065915692812759386
38,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.004573256655449081
39,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.02191872729402755
40,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,0.0329135783139897
41,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.0137442592417645
42,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.02470079330258873
43,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.004012850459344795
44,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,-0.017921848769619924
45,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,0.049962419014973246
46,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,-0.026574218635112827
47,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,0.0054318792477884605
48,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,-0.02654380750562375
49,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,-0.03152903617771131
50,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,-0.04757523940751931
51,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,-0.02393841592854299
52,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.04786979065766338
