,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.02560436013515893
1,P_charged_centers,1.0,1.0,0.018095390652361737
2,N_charged_centers,1.0,1.0,-0.06307321796831038
3,N_charged_centers,0.0,0.0,0.11744517924564746
4,Double_bonds,1.0,1.0,0.0023166356747677907
5,Double_bonds,2.0,2.0,0.019540450130814103
6,Double_bonds,0.0,0.0,-0.013765923506298721
7,NP_ratio,4.0,4.0,-0.009636261641227516
8,NP_ratio,8.0,8.0,-0.010008832550295025
9,NP_ratio,12.0,12.0,0.019760348673677614
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.03551474107124341
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03862947877495551
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.026845060239594935
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.05395429733672802
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.03949625900465671
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.005968515954629473
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.010250899875510826
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.003936468243813261
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.0015365716899774075
19,Chol_DMG-PEG_ratio,500.0,500.0,0.010500767349220631
20,Chol_DMG-PEG_ratio,100.0,100.0,0.04470246211793916
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.05535856948101695
22,Size,"(75.0, 528.9473684210527)",301.97368421052636,-0.0002111593028767604
23,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,-0.0009762897072950764
24,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,0.0007752456006513871
25,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,-0.0006453868473565514
26,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,-0.0001613281272507855
27,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.0026402682658728605
28,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.000565775003241204
29,Size,"(8246.052631578947, 8700.0)",8473.026315789473,-0.0011806260840817467
30,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,-0.0011680622252958754
31,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,-0.011071061626507879
32,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,0.0013802967727627234
33,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.003506664328389411
