LGBM,RF,XGB,DT,kNN,PLS,lasso,MLR
0.04149318862971757,0.04400094809196492,0.05588562052999807,0.046723157146243144,0.015985262420134094,0.12173494278317154,0.03323814447268669,0.12746965495589677
0.05637638424724073,0.05359208343209282,0.05854257739220331,0.028182033657264738,0.14017876469600582,0.21960275001139398,0.11757764368086465,0.2216173396236433
0.058323751085546494,0.036585683811329706,0.045064887600110015,0.05220431381844032,0.030133678392778196,0.13248230966375563,0.0677833678058114,0.15550910567121579
0.02991877612466054,0.005442047878644052,0.016190715623314478,0.02536146006162593,0.12863925836239007,0.07993495010744145,0.06761879804162602,0.11411987883855768
0.018806801817131624,0.08832306233704657,0.059299117850872995,0.10082365489452477,0.13777363225122713,0.22206300625905984,0.13550986518151514,0.22797027372231185
0.1263936634397425,0.12721260962313338,0.11399182383413414,0.08419056648494896,0.14083848202597923,0.19213578937541173,0.12303592542418612,0.22240479815509334
0.06549406460786186,0.04622422374970353,0.04831075659151968,0.024413368096705357,0.07859821709132811,0.04894070545969409,0.007199097407792676,0.0791831564260928
0.05349877748280815,0.06800189618392971,0.07070121403256419,0.046503910879355265,0.10538161170284968,0.08022321093745743,0.04166702285531804,0.1172303710212968
0.0876818925379031,0.1238741407916569,0.12443858633026689,0.10346053567196017,0.13267220442307356,0.11363705040822278,0.17477841062433858,0.09012139767791907
0.005646217504489008,0.001253851623607482,0.005338183003534058,0.012028916804930068,0.18720372419430703,0.11961432431199784,0.20636253580867994,0.13584303485728336
0.0489323174376997,0.04439914671723161,0.005148577046255931,0.02471811194257268,0.08532024755707415,0.17168800847803434,0.23620176982623686,0.15065999250274947
0.01801391881802311,0.012245792841905634,0.03158631812737828,0.009812751836928146,0.04108872264937369,0.01593069832302446,0.03520676071049578,0.03365063939883939
0.2172094079328613,0.24771628347949753,0.2986505487291387,0.2850991546179979,0.12472815198941217,0.2176452762619189,0.11349554371866519,0.2099206299038761
0.0987450139536338,0.10015050959943114,0.055491235107183456,0.0327599634307385,0.15089822726159888,0.2425440026840424,0.26001607308659436,0.21594617673550293
0.08319691532835129,0.09946669826973213,0.05959176644682884,0.0327599634307385,0.4178402262749759,0.1839054634388816,0.2272335383857379,0.175978681020713
0.05521898686484759,0.13242237497037218,0.1068456768989563,0.0327599634307385,0.10773677023899599,0.19261385843977663,0.19740217517980918,0.1749831557967971
0.12037200688281464,0.20698743778146486,0.1818670630455017,0.2519317373785257,0.2836222292363402,0.23589343955243885,0.26686992728400494,0.20825686576404012
0.17098314217797592,0.20603816070158817,0.18604651312815068,0.20496563166627163,0.1698951363511517,0.36125147730539925,0.337607025957302,0.37757548693108983
0.19825980001639154,0.18004977482815832,0.18591238846143693,0.10687761712886151,0.11341210531216733,0.3124867928306351,0.2828647510668873,0.32490479019927654
0.07715345976085491,0.06748992652287322,0.08106092716257951,0.07127281346290593,0.09581789658733608,0.1517495877928388,0.1858801956168119,0.11417772976187807
0.011740298784527814,0.032290827210240014,0.04571564060784422,0.005735956387769636,0.045085469089594044,0.07472171095201591,0.11868191076261858,0.042511224428067707
0.027530593081074306,0.03434463142924854,0.0435796509099306,0.068647783835032,0.06567229923893475,0.0024681740750648884,0.026792134098144793,0.028475353127904446
0.06308408127169451,0.07054515287982943,0.07801467828712177,0.023417871533538748,0.11565464817313192,0.014343279516108864,0.05357136620538416,0.012568645930277345
0.024459734530867083,0.03254088646598702,0.0030333285126591947,0.050278502014695414,0.01515500700884842,0.025768450597529025,0.0025269603331580792,0.050270938273343
0.01490684576381146,0.01664019909931258,0.005366477950203119,0.050880935450738796,0.003442415214795491,0.14005673303856586,0.08393353567994782,0.15681453852527322
0.006346250090171368,0.03794856601090302,0.01979271021745982,0.12208659239946279,0.12993889497968641,0.023341238858829383,0.07672183596821108,0.008445037653088072
0.01946831483828121,0.002140317610808351,0.07158922113550586,0.0420913328592874,0.08272009760608595,0.03352789058063271,0.011623673829513292,0.07042716534925003
0.02971914407135673,0.03227779094572142,0.01659813652560732,0.057734850280477146,0.046093533840614265,0.04740090445910089,0.022265152907330832,0.061463325919577205
0.17355121576230303,0.015376866556055857,0.002281358807706857,0.08079521213557717,0.3105792999233115,0.18420105624940564,0.2738232844953576,0.17025345323580665
0.12816181998155185,0.09520502488741434,0.10841907715170174,0.21717231571462436,0.2501398332982383,0.24062346076018015,0.31127335069211703,0.21662946529821403
0.09700289307661236,0.08518250770324731,0.09340257301633481,0.1104764162123727,0.11468879192369641,0.27297655143582233,0.3504146871270618,0.25902219276681704
0.0765892255999191,0.06934226119933645,0.1282256913922583,0.06783598009006864,0.10676293288991628,0.20192533921111205,0.21953497180258896,0.17382423190313434
0.05307597595143432,0.06864659872007584,0.06763518575696364,0.02718992313682994,0.06547137444347029,0.04132585347445872,0.0476419923914759,0.01621149957887169
0.016213094581099485,0.012467409338705826,0.028950051140745614,0.04213930179798869,0.06608928112673196,0.08592673070971513,0.11361119336520703,0.0681466451938339
0.09004735069002229,0.06213202180611527,0.10242369241216048,0.056221853519791365,0.1459855962981813,0.1222027332930049,0.15827306899524202,0.09609728005339074
0.07299939822162921,0.03245318795923213,0.0527508727928902,0.06358988250431724,0.06135679550138079,0.056050583123481934,0.08692675199047845,0.03662126142644745
0.020264800670929783,0.0184569803270917,0.0029521023995448537,0.19369857447600988,0.0782299912086413,0.041534850437063564,0.016759658093428387,0.05331575948627992
0.023571855782282103,0.08022398672671277,0.07714829091834752,0.0573832661768191,0.006843161785124979,0.1309361591334956,0.08481669898971927,0.14532614732611637
0.009040523962107305,0.016911590424271095,0.012137622178010565,0.12141502725764397,0.07669225242693417,0.013799730066997806,0.04872595120836515,0.026160005879610815
0.03932869106503645,0.02040056885517899,0.05568037668967535,0.04165679070869871,0.1072880181265406,0.017204142502228237,0.02830664499053398,0.03259499921140224
0.10403509294043722,0.08055581891443486,0.1538472164790476,0.12793315951647305,0.16979498374748958,0.10164920620741447,0.05853096675454722,0.12006098741038845
0.040532080752227306,0.04177174685944496,0.009971515859408253,0.10168286323773412,0.24321744258809352,0.23758079639226926,0.20855972356876407,0.17379420951276492
0.06829550394099443,0.06785375681441147,0.07603123974082421,0.0245516315082564,0.023400900284384074,0.05755033301836976,0.08667519195452572,0.02262099263560652
0.19404897963400886,0.20925693292249337,0.1926052157956295,0.23379355297463855,0.10386354341516879,0.2837494921747481,0.35637940682242264,0.266364363660883
0.08424770744839633,0.06149798530457434,0.05958155636031298,0.08771825867109101,0.0003997626245734187,0.06769243394834873,0.12501856005525114,0.05430702630736267
0.1616019013566412,0.2253709409812752,0.21016456784725057,0.16556055937425918,0.477792851196033,0.44188544479942604,0.4833483327426078,0.41608043928451005
0.025991108719545575,0.10054159753496039,0.07767992989941752,0.039523583787627325,0.3196428801352448,0.574904549961601,0.6543495626905103,0.5603162861529127
0.09557515428969154,0.020606778857549024,0.08349458405292842,0.08641858260251245,0.34711198854824393,0.4237293355920284,0.5029721379239109,0.41344512874738176
0.09850431772656087,0.04177530220431347,0.080500784898488,0.1674804456032234,0.26267927696074117,0.3557001608626704,0.42449347918074315,0.34547556595667533
0.02859267256624487,0.08782294382555167,0.008843948827532255,0.024318558900213394,0.2795975902700988,0.4766797272335974,0.5652468531302208,0.47470238120646435
0.02908116214288739,0.045538042190092415,0.026083242994938194,0.005135498143319858,0.04261275727054621,0.07268498097273116,0.10617969317978718,0.12677408283451735
0.005078321211804387,0.005795212135577165,0.0023198161692726815,0.008871431957471294,0.09778611560871972,0.1220107838651994,0.1439768914563712,0.1676386396577242
0.07369886779925527,0.01653590898317145,0.01274208633728463,0.026783598009006843,0.009781378734660048,0.09614603377375536,0.08808188644086445,0.1274418562751809
0.017846084419834,0.02236430433752079,0.05772408737965912,0.10426048826736194,0.036557607772225054,0.08042085599893162,0.05322207492515915,0.10000583144182829
0.051838759754046004,0.04922967527850214,0.04495695371089825,0.08882436596349841,0.019201195434035367,0.05484217698487204,0.03345864229568693,0.0759549960586266
0.032229291779957425,0.025791656790708675,0.017709708653176726,0.022303863474757074,0.10302226499785191,0.10319913652442414,0.058079985683299945,0.11471202850482565
0.015912972611527645,0.033372837165205005,0.024577344453187877,0.04064944299597059,0.021266339160981654,0.149952040310233,0.15204896221908604,0.1859965775015487
0.08343308776343611,0.10154301967290827,0.04385499904141038,0.09196492059729791,0.07980978476509182,0.09845831652369799,0.15540526934322135,0.14464269276641747
0.023458158799111353,0.0599573358615787,0.04518250663837403,0.05652998340839063,0.04909463951995187,0.19637856689063293,0.18877079598060753,0.23270420106600032
0.06644113228308121,0.0763593268547049,0.023296059085650855,0.07809907561033416,0.016119668439593088,0.11476921840051924,0.16648782664092188,0.16182152391919125
0.04119297612292597,0.10812633325432569,0.0939659119697791,0.016394090226751964,0.10274684375027332,0.23575105111534933,0.23402705597136886,0.28315755534835213
0.010324762210941807,0.0229829343446315,0.0585403547987155,0.02364304337520745,0.059713640997205386,0.036850708206654925,0.012791130863586353,0.03209100318525043
0.03450411376968959,0.024016354586394728,0.002088941946276013,0.03988758338130227,0.0066866752493406345,0.016660208609166394,0.0041168195008728925,0.0200722478116393
0.02073413709797503,0.03618630007110704,0.004191411667509859,0.04161728687682703,0.07808750741363119,0.2532762264422717,0.18266097645035523,0.24138944918887856
0.0014453815214853227,0.026639013984356585,0.0027099150451729836,0.031473267192632104,0.002024199941329352,0.05335610030435933,0.014595335223456685,0.05065977058655263
0.03691964813547216,0.01824484474994137,0.02003868987673868,0.026131784783124,0.08950565437899588,0.21772840173761293,0.032419751586267365,0.1759263810845943
0.041717444822298166,0.05801730267835997,0.06548846107038958,0.05714229280240174,0.1732854836167726,0.12822000812778062,0.02267186834823781,0.09656041810635124
0.10942357863844399,0.19317966342735238,0.16700654969053752,0.0581298885991941,0.35903247241306147,0.4096680532697041,0.5415719819633533,0.4338146225652013
0.05665092160518348,0.019265228727186723,0.013840758184540114,0.18292249348186762,0.15947853043221005,0.24898319938760038,0.3387102039785393,0.25887839485381414
0.22202113657370504,0.31653116852334673,0.3739978868720031,0.3268152010745039,0.21990382232346106,0.2317805316955922,0.37936988881246564,0.26676899907024654
0.1407766920859892,0.12672789760606784,0.1584330799314584,0.13145295093624088,0.3043205105236787,0.33808732033021094,0.33257888277224196,0.32626319411276844
0.0545523054043196,0.11874970372126104,0.09117924376287351,0.23280736802898458,0.0423049824919835,0.06569337014199456,0.10716650514052267,0.08138501104640211
0.03353493316370998,0.10505570040293913,0.07705538421975239,0.16786306843192364,0.08143140387850753,0.049550894950827096,0.005570867203478158,0.03926587487152927
0.13837153979422065,0.17188314766532353,0.14579932391643524,0.15726475468120407,0.19412395338063423,0.3322634323042435,0.27265374066659165,0.3208572106044455
0.04637783962878561,0.1420703958283954,0.0640135495816398,0.0024887414079165504,0.09913493043004429,0.15034165736210375,0.10763823963621366,0.11694765371982097
0.0790087281271532,0.09019080350794018,0.021935461729616523,0.0087698506755155,0.014713852433675345,0.07708468108365885,0.10372840494189517,0.06923031890393899
0.013432218521824746,0.04964565062811099,0.04138207536620758,0.2159787356516439,0.02292179204197814,0.03978193357991194,0.01650364657488268,0.02741201963928913
0.11802975531712556,0.1004858971320215,0.0703336499008021,0.05318203365726476,0.08128690308128766,0.14031019049109322,0.1748200931344459,0.13334445331203604
0.03314274741868595,0.028485423086039185,0.020162569626046123,0.03054633799478562,0.06627374135324482,0.13443771436578827,0.1893043836652583,0.13686478944124553
0.04328604450096707,0.08091372363119204,0.09742211659080624,0.014316188670301155,0.057246539067083324,0.20350406727637244,0.252646595126207,0.20812952089281683
0.29533741636966154,0.2955842616733826,0.283196635892194,0.2584143161886703,0.31334203440743547,0.198533291574143,0.12753499336836044,0.1809347183103618
0.1918004681134205,0.18040649442995954,0.18348613461207158,0.445982460298649,0.18634535758465215,0.07657306862841107,0.1485375003510377,0.0907917678681685
0.002902989177534683,0.007965157620289189,0.0065276985164642864,0.024591135340127968,0.42030493255568063,0.07621303505175367,0.09114270426850185,0.1072782206919124
0.0394032307473616,0.03961483763925089,0.0406641050322018,0.045034368333728425,0.07734592493482251,0.07544315769931725,0.085343859255846,0.07418010803265845
0.05923439751960996,0.07996918701114017,0.08389193984068638,0.0989274709646836,0.09995219547776335,0.12551455917131277,0.08220262336388118,0.11421016247588817
0.0683880665700004,0.07673263806589253,0.07147467430238624,0.08584972742356012,0.09993851506237625,0.03249287189117661,0.06828121010786736,0.04128091267416156
0.01132143635172575,0.039698980801137804,0.027367831184192115,0.03488188354270365,0.03239387337034408,0.18683530831844408,0.16524268501307954,0.1982874191255774
0.04092627902548676,0.03798885991941203,0.05302445709874887,0.03901398435648262,0.04579982017789577,0.14813087002775666,0.09837016195273113,0.1450764297496096
0.011271256212479264,0.007500592557478009,0.01918186164701907,0.013599194121829833,0.0005486807086111933,0.07420802001971172,0.07675958931107613,0.0836700455655206
0.05614713542889044,0.06979141976771741,0.06287020965474682,0.09362408153590907,0.12784173818686465,0.04556176015801722,0.059430314960452146,0.038072516936836054
0.017938558031882712,0.028938136999289044,0.004673729055327425,0.042047878644228376,0.07875076865376013,0.0180186855051796,0.021045298554490277,0.004851686268558364
0.15933201749718034,0.05186655605593732,0.10204463805115938,0.1522872718653709,0.1853706505040163,0.11877030504954422,0.055684399874224244,0.11147753224566598
0.12586233091428667,0.3313237734060206,0.2468727252782308,0.21839693450264674,0.6863223277957524,0.5579664473689602,0.58607095184833,0.5503799085810592
0.14437870858490698,0.03197914197677165,0.12757794500725295,0.1237457533380738,0.05599991587649483,0.15756834273792936,0.23161065402672276,0.16953040862311836
0.021983274375522055,0.04891087935529681,0.002068003988797029,0.012463458955518703,0.20512814226563608,0.27096893710354825,0.33923929403905373,0.28444041616235194
0.034102244907122714,0.04075847357193646,0.03355469186460275,0.004994413029492439,0.1000942800959842,0.043003851041602426,0.06293953068891867,0.03166957120767927
0.026952071723278404,0.01136999288931001,0.02736753179411605,0.14730978904953784,0.06582557322407095,0.05398827327509642,0.0755674619788887,0.03770223663340627
0.015841082697655995,0.03144702536146027,0.0282761830837418,0.05961128229438262,0.036740627525610414,0.19997015612443864,0.21475251284254132,0.1833885926311331
0.04008438372265577,0.013056411471912832,0.026977647125056847,0.021006162597771827,0.001799621805980145,0.08010187062286594,0.0731595900755887,0.06868325386822721
0.07015998619951211,0.0774448921545389,0.0589688944926785,0.11806115193173733,0.09659511285797259,0.27107958107796537,0.28160658920868653,0.25572558285076136
0.021517009082123673,0.03340720549893322,0.03837014934298383,0.05415975349608915,0.042144243495774614,0.016303123280412113,0.013856560852073041,0.020731833260114463
0.03280201845135655,0.017455558189144293,0.027667503188531783,0.0839357667693767,0.06615050731996258,0.01973244483230907,0.006739146543994268,0.02602663637584285
0.020341626913708777,0.0017717468594452557,0.01294309127582255,0.044352927233941686,0.020686120897560778,0.06542145721524689,0.05689778769036513,0.05546411745764812
0.16725365623687694,0.19929485660109025,0.18663079179090525,0.2379947854941929,0.23075927871288396,0.41859381658376565,0.4270312837860512,0.40504625516864257
0.009937156269449465,0.009312633325432418,0.019484565315384506,0.11451173263806597,0.055514051247977536,0.024694952627374034,0.01673196134809468,0.030604060521563392
0.1283156783150592,0.13048352690210957,0.15660510658087617,0.07285494192936715,0.05500775612593051,0.04006814301525957,0.04523157144290707,0.045540682262545096
0.010642171465568506,0.0004219009243895955,0.02598815929638204,0.05913723631192225,0.2170411777648848,0.07451056898527392,0.07181647356419968,0.06647791883435422
0.03796072301055059,0.04620526191040536,0.033698545774596356,0.04956743304100503,0.13243660933791485,0.0748226745216995,0.04505302367285591,0.05562340133040139
0.11823364063372371,0.022249348186774265,0.024937867708583694,0.16552105554238766,0.05430706219052578,0.12493478360146221,0.11995409036858701,0.11971299482356146
0.09421088016887089,0.11299004503436821,0.11831607361432078,0.05048589713202184,0.25978123294431926,0.3056160836461316,0.2990818431812054,0.2919881958131717
0.0011610380967008727,0.04701706565536856,0.03433733356312629,0.389991704195307,0.13694705786760908,0.22288092072513055,0.23383582239630146,0.21231551039916802
0.018840928967920723,0.04255629296041724,0.007381773370791211,0.12953306470727666,0.16594364880655194,0.16619742541400934,0.1541159489225343,0.1739281431752741
0.03703015485096717,0.00770917278976041,0.0024716923321047024,0.008206921071343909,0.097495032892075,0.20167693203461656,0.175178071029051,0.1910089903483085
0.017783051792839566,0.010289168049300912,0.0035184542413400632,0.02474520028442756,0.06785768109794954,0.0808594036048767,0.06619993261646506,0.08927474077483624
0.06016420891111818,0.008356245555819042,0.015221240502676425,0.04127162834794973,0.058158830706361686,0.04954150080349029,0.05209176798961962,0.06168734728614522
0.0409779465959359,0.05016354586394883,0.06311282876487823,0.06204076795449165,0.029087590490165016,0.007556292688954691,0.022394202932167262,0.005764157556354371
0.07394151299410084,0.060026072529035135,0.08017964975108854,0.10227542071580936,0.12021401319606631,0.036977720644687795,0.034274585805792956,0.0491352255352252
0.01079736853184965,0.0028454610097178312,0.023509053108561606,0.010689736904479774,0.013395578912401007,0.08638932644238279,0.07630363293551479,0.09369009826751096
0.07085831047571456,0.12055107845461005,0.11544414817877202,0.18795923204550852,0.06488842854080318,0.1831415420618397,0.19041136902834632,0.19256192262397043
0.17190537995275712,0.1524105238208106,0.17236184981316288,0.07984712017065654,0.1882117797593284,0.17577255872536968,0.18478587371871985,0.18392424477679398
0.012079700816786776,0.022457928419056694,0.024961797362906435,0.13685114956150746,0.009600787700164815,0.06973299330247407,0.05776970533672954,0.07581998632806658
0.19633306615527135,0.15655487082246977,0.1697763076012777,0.017946026478854238,0.3769728537502643,0.34175268444199103,0.36265642041162743,0.3533628958418363
0.004675399326933211,0.003885991941218298,0.0204294603317976,0.0,0.1298354517925483,0.15967295778241736,0.1889315863187213,0.17069411252194872
0.013257520966469594,0.036584498696373424,0.02456462521721431,0.05266650865133907,0.0778203862371975,0.04174145107539953,0.031096403942756423,0.06066107114435468
0.012751270313874366,0.007994785494192972,0.012757959857964463,0.012088172552737593,0.08435098911325235,0.19496406140896907,0.23636257234621716,0.2028250974692209
0.021807034697260582,0.018011377103579033,0.025745247625689527,0.01751007347712727,0.09171985454854034,0.22022488453241554,0.24911806659248786,0.22096681516525185
0.033074686833181655,0.02679070869874356,0.05032632739573861,0.03801848779331593,0.008185739414892507,0.06965852907083264,0.06869965520706245,0.05239937878047213
0.0006220617556016994,0.05030694477364314,0.016018901766406135,0.004384925337757695,0.027534194711925197,0.0024955091991269995,0.009944751370846883,0.015456768722215353
0.08880398982419907,0.1156340365015407,0.06914505282689326,0.0711305996681677,0.054913321296640394,0.16987886572225191,0.17288684184808456,0.1814137722151507
0.0570942033796516,0.09340009480919675,0.06258432434672684,0.07864084244743175,0.06691325377408636,0.21406248230523295,0.15960015773402703,0.2251291716646141
0.025072071301951326,0.01797819388480676,0.026291262329288856,0.00965868689262872,0.01967126374615602,0.003966066552707426,0.06554546065583428,0.012118552054279641
0.0419307024446578,0.06573003081298928,0.10773482790883898,0.014790234652761414,0.0042149525895925355,0.12535041611426956,0.03481561156850699,0.1313699042114013
0.11846534818719157,0.12759066129414504,0.10528193834862681,0.15425117664984928,0.13283330890135975,0.02232394362589485,0.06158658496715458,0.020450915342462517
0.11923623974387715,0.07761791893813702,0.08126465351441986,0.16601485344078373,0.11522385322359835,0.04463482600730245,0.0475044146687682,0.06666832751825491
0.205534196484769,0.20667338231808513,0.24336813774880817,0.12129651576202893,0.11650386442685001,0.18808847220032138,0.13301845513468308,0.2163343676428346
0.048267845144909644,0.1174614837639252,0.08400477468967438,0.037271865370940974,0.24294705065131814,0.36835456862420335,0.361050653829205,0.37271468743746955
0.06187613824772006,0.07353993837402224,0.041373252868652344,0.037271865370940974,0.23910459183644095,0.28444949511483036,0.3627286977038418,0.2878462955125267
0.0627007431273599,0.0825894761791891,0.06974141602409928,0.09750533301730252,0.019820875237351654,0.18675716135824966,0.06433418533569904,0.2025605003786046
0.039366956545954734,0.05540293908509131,0.036568690791574154,0.07266729872797656,0.04677672713931613,0.26368005308899545,0.172925476708295,0.2909055175430988
0.0038863365811919737,0.0028691633088411828,0.016291068801949915,0.027511597196356596,0.04198547806765057,0.13665286447821381,0.12912707641606874,0.17014981095119208
0.05070635163949208,0.11954017539701373,0.14392774929139085,0.16794771950022014,0.09727953287751878,0.02368417915471807,0.010774637010521948,0.05567677604839988
0.028977888136966667,0.05899146717231585,0.05099137957753325,0.017421189855416075,0.1329018957118065,0.31313792265953455,0.23730859986623087,0.3122095047788853
0.008706514406645438,0.04006873666745653,0.019858657056388507,0.0711068973690448,0.013454940234162938,0.14722049874264034,0.03799879261905076,0.16150994290684034
0.03566724595031423,0.06319862526665104,0.05489614266839521,0.029983408390613975,0.24821909085262092,0.325931265158509,0.23413214946952818,0.31820660344274626
0.022068621464492344,0.07384451291775318,0.09756455925240509,0.026499170419530704,0.01584195807217814,0.1564534633409178,0.07251604269821915,0.17245936697078118
0.02826840907822692,0.03794264043612222,0.034668416971560145,0.04128940507229201,0.022672361803135088,0.13958589772324903,0.08821855098210202,0.1628130600010982
0.029859616204823747,0.03431500355534495,0.027621640197528274,0.06504305917674014,0.1410466315165761,0.24144504070536618,0.07680820488509066,0.22317735176112108
0.19453091073962936,0.1796823891917519,0.20528825132816886,0.15278502014695422,0.33669117461183695,0.05371856742964648,0.11957800007288316,0.04353148895321257
0.11040185830749039,0.1536572647546811,0.06228120744397897,0.1850201469542545,0.2807638553899923,0.010519467609084537,0.14810789200488367,0.007453495505626462
0.13522693374749445,0.13519317373785272,0.13454741131471043,0.11663901398435639,0.002022062633616678,0.0319843290235684,0.08005809253889473,0.01419779367847468
0.12496328714095273,0.1879722683100261,0.1920498475047417,0.18035474441020782,0.19452864715928192,0.1773136064012481,0.19629896753883225,0.20493708192635263
0.020105780338428247,0.010011851149561601,0.05308214066632694,0.01763846093071031,0.10698438670005422,0.06045235100862867,0.034038712960815454,0.0870263083316547
0.015604099951946669,0.013268547049063741,0.016654200851917267,0.005836691159042423,0.6103436096298808,0.28960841706531193,0.3325442060887015,0.27863669324369095
0.02095816177091782,0.034710831950699204,0.0033445053268224,0.037271865370940974,0.5511045773450636,0.2958303168940709,0.3292273083273239,0.2816621271437489
0.013203993081800982,0.011922256458876502,0.030681153759360313,0.005836691159042423,0.6577031088263499,0.2855209124851258,0.32319917619168587,0.2703730386373503
0.01732189945751398,0.0847037212609623,0.06972698122262955,0.005836691159042423,0.6061032849791239,0.3002017174888607,0.32231205745541286,0.2755762803601476
0.0423689742673406,0.049573358615785726,0.05955527722835541,0.037271865370940974,0.26644662336559427,0.3089972769934133,0.3119765897689554,0.28221686632625514
0.01441213675582647,0.011460061625977718,0.0016280581476166844,0.0,0.26810041367250753,0.2796275517900223,0.26218393330695455,0.26014113215843704
0.050773909170344106,0.06481156672197204,0.08819525688886642,0.018392984119459575,0.07806456227392024,0.10540650217636885,0.1860429456003319,0.08917328930521051
0.048052425162872184,0.04747570514339901,0.05444357086976975,0.06752785020146956,0.0920757394000076,0.024980233572528737,0.1116679357282866,0.00041848653294887517
0.010854632359047177,0.008755629296041713,0.010623987764120102,0.012996760685786516,0.032094382302710424,0.12197552542261403,0.2370048311508785,0.11566123194396455
0.018004443008486748,0.0009575728845698517,0.0327259697661097,0.06595164730978906,0.003920191825140917,0.06181842825383699,0.12993701440218933,0.041369392095579105
0.1427551889624997,0.1321178004266413,0.1143495912311992,0.10346053567196017,0.11673774987169402,0.085251899213065,0.14832400568788118,0.05821700663049123
0.023669175717792507,0.030490637591846392,0.015953664380273846,0.06719601801374729,0.07139447637889387,0.06585436691610497,0.08379870722537824,0.030624156158279875
0.052845153817009494,0.061701825077032424,0.06298540529763424,0.022076998611722493,0.0914820174516115,0.00449799968054998,0.04154660436797919,0.02980962255039693
0.00902601661427943,0.002870348423797131,0.009878606430640535,0.11080824840009477,0.060414726803195484,0.060844798503266184,0.06919273683781807,0.02707943157049053
0.047214007361628424,0.03476179189381365,0.06210080171668375,0.0470829241865032,0.02098056734610737,0.017084709935790532,0.012112210556405156,0.04939099444436379
0.20874802641032514,0.10501422137947378,0.15394730232329296,0.10900094809196487,0.06429011220371422,0.0785654267055706,0.05915733723164096,0.10965742550158886
0.006650815679813543,0.011023939322114429,0.006549742188490915,0.013954728608674971,0.038735495579021284,0.009892798347155063,0.03721421626728566,0.022721352393495653
0.042164614237052755,0.08887295567670064,0.07725392282009125,0.011495615074662235,0.26219207906992575,0.30168807755589816,0.3035699173813606,0.2800683860202769
0.009156635072451985,0.02109267598957099,0.02164355106651783,0.0,0.10644215536967722,0.152991524389901,0.2211569430613115,0.15029855383415552
0.03487035115162035,0.039798530457454184,0.011450319867700232,0.02275420715809423,0.00886349900688016,0.16375807794205494,0.17961170969635404,0.12563418902997497
0.004064828193349024,0.011865370940980946,0.0006735843274514042,0.04930078217587103,0.050779428068808696,0.03678646210299236,0.07585914848484754,0.012365700980159211
0.05410855212064769,0.06797108319506989,0.08033528514285876,0.02785020146954248,0.030952764791844778,0.04881565059674642,0.03758241328310119,0.06376919814311144
0.01704699536359161,0.01582839535434938,0.05168153593878694,0.019821047641621237,0.03057057408674657,0.06238027159517229,0.024906223274867745,0.08589309032863307
0.10723749837106011,0.10256340365015398,0.07901842598314385,0.20114786848610022,0.08777045162333999,0.11855168229319957,0.0859792924739129,0.12830473692708427
0.023186087382001563,0.03607608438018495,0.011701658060833842,0.12885585616090478,0.04646112111956838,0.21891529381489133,0.1872775647978957,0.230765849821841
0.02694930721632749,0.024888599194121785,0.04956526705003178,0.10924784704116303,0.0658159689330961,0.046420532781036916,0.0024207667603670657,0.0719112829753697
