LGBM,RF,XGB,MLP,DT,kNN,lasso,MLR,PLS
0.06296204444698016,0.007968732797533849,0.04838648438453674,0.033642080884800016,0.0,0.06355192952404855,0.030057322394656055,0.04038997775661198,0.005596268843204022
0.0006732536168613107,0.009507321369591525,0.010619728589233768,0.0001220305163479457,0.012000440383133304,0.016325684011897178,0.028210769919279108,0.016571464073942103,0.023771836892408374
0.11632005734493983,0.22716723549488052,0.12175315618515015,0.1723019334082278,0.3785643509853573,0.0,0.17297724392893896,0.23698992811550937,0.21643928551034858
0.1135881250243653,0.03054497412749093,0.06103149560741242,0.03883362227133626,0.007596609049873401,0.008100066800206116,0.16223976204740337,0.14027374667722095,0.1405496545388895
0.15774905205573952,0.2271127380821315,0.12518920435669745,0.3273664785731746,0.1125729384564571,0.434508521733851,0.025832040794497968,0.04688647969465076,0.015609775986846153
0.02208560432070155,0.05364251899152261,0.05412474274635315,0.152176691630468,0.040625344049322915,0.11502037686123726,0.1876680974698007,0.22702110014828675,0.24648991734924885
0.0492411946221468,0.004065837278432234,0.08653685450553894,0.03897807763988699,0.09772835700392675,0.02889152798300331,0.17521968751424202,0.1660067400765512,0.13962237499057215
0.0010422100616725802,0.008262138060112313,0.07356637833100854,0.09753251698496411,0.012000440383133304,0.0017339194412382946,0.05233689088439211,0.04717536985312675,0.060900972183685495
0.1025407511833446,0.20409115930859867,0.1029021631158108,0.07769221187585895,0.1269404381812177,0.07392314850336035,0.4677117922259222,0.4907409527702415,0.4525648405613552
0.0034363966837343256,0.009402730375426603,0.00980728981477319,0.002755404414350085,0.036827039524386235,0.11976376440743394,0.1261416113189049,0.14882299180579375,0.13753985998309382
0.018811207034768268,0.005052295497082456,0.0044889748096466064,0.025554609579109752,0.0,0.012000440383133304,0.005460213232723679,0.015057396675560535,0.00984230916803254
0.01596661894363566,0.014800176153253323,0.04323098063468933,0.06729313299509208,0.03765275789937244,0.06287452106067476,0.039653553437358977,0.10173424479915559,0.01971287628509262
