,B16,HepG2,PC3,HEK293,N2a,ARPE19
lasso,0.6934325348157652,0.4241532005130419,0.5968424183703543,0.5021264944914211,0.4530616278752789,0.6995568542030528
MLP,0.8728741046962774,0.6945364016888307,0.6507841297958754,0.8078068139561018,0.894525350760671,0.7424082832704587
MLR,0.6854315859810284,0.36812170160026797,0.5556811740946559,0.5549462607640391,0.5238593568562733,0.7177459334676658
kNN,0.6593688502925984,0.5214584894670177,0.5563719327726274,0.6101567897167676,0.6275781727621355,0.6858613790997997
LGBM,0.9094312855509289,0.7357261666287446,0.7147573179042468,0.8457330037451273,0.917216075313605,0.8835990433213419
XGB,0.9001449244696781,0.7066175701871013,0.6370379430645915,0.8668956285315833,0.894735008862378,0.8666740883696379
RF,0.8885323773097523,0.732600579916348,0.6341973903442771,0.8577023415786673,0.8901225306248223,0.8573434198562409
PLS,0.6846057545707267,0.43800627372439216,0.5975426380064591,0.557231175037415,0.5226442928577435,0.7190625308652617
DT,0.8577585687820595,0.6040433022591675,0.6265357247224118,0.6529119747068857,0.8411638138478993,0.8476238351060155
