,B16,HepG2,PC3,HEK293,N2a,ARPE19
lasso,0.10066606250552758,0.11277401423866514,0.11335492758236039,0.14783456382959187,0.14431199019851212,0.1636052046946595
MLP,0.061126464071493254,0.06718521645112785,0.07025380205289869,0.09167325466057186,0.08911125501824094,0.1519923522511787
MLR,0.10010627936041357,0.11422555748123153,0.11448673896195495,0.14068621162743708,0.1399663934792996,0.16363531549480148
kNN,0.09747981116954106,0.09238314836982604,0.08869031510967927,0.12828484568025486,0.13304278046237272,0.15157081506660056
LGBM,0.051579354054317565,0.0548301691040414,0.057546558811648794,0.08534135192618146,0.06324322032622798,0.10178121505170366
XGB,0.05256753239250491,0.059131081202451974,0.06460142159556016,0.08691225452769412,0.07224805318988298,0.11031841998014652
RF,0.055231017178261795,0.0549910872284222,0.06158278999025448,0.09463319649986712,0.07594651529466374,0.11215643192486838
PLS,0.09921773316198958,0.11577463349586196,0.11457413924736679,0.14014997365490445,0.13999606845104273,0.1636921370435551
DT,0.06259967361557862,0.06877536507648255,0.07244617561056288,0.12085118593871846,0.07942961368597229,0.11175364758698093
