,B16,HepG2,PC3,HEK293,N2a,ARPE19
DT,0.8936810770189707,0.8281030223953755,0.8358266253665788,0.5965442750026504,0.8938091238768107,0.8218267301714682
kNN,0.4999880587171144,0.5412795937269547,0.7372120353158631,0.5217803102160574,0.5448571608441195,0.582204171876618
RF,0.9068318976015857,0.8663276276854985,0.8547238157438255,0.8255079805023869,0.8991095112033236,0.8311265443777686
lasso,0.6521475708680944,0.448608597646737,0.6482434291976261,0.4362277690369176,0.5512885071700357,0.6327790567402727
MLP,0.8534604744593141,0.7785529793048862,0.8469993964358631,0.794752273527272,0.8436570986966129,0.6852209319205254
PLS,0.7011625383373926,0.5256342256067733,0.6690710351920603,0.5138348870239501,0.6062491081217187,0.6687285351854189
LGBM,0.9333338366389461,0.872793723779937,0.8556927041594505,0.819658112200313,0.9180255548914992,0.8617780336108274
XGB,0.9115824758985912,0.8642010401907164,0.8582334331301696,0.8254325036395838,0.905506926240885,0.8363122479717728
MLR,0.706368708429409,0.4951217784978818,0.6575722827813688,0.5138960759892469,0.6075568861397646,0.6697260603412183
