LGBM,XGB,MLP,RF,DT,kNN,PLS,MLR,lasso
0.05270193093937103,0.000397582101517302,0.10569764388766878,0.041981014904188374,0.0763839602555002,0.04265136825473448,0.22315059760807598,0.22381193388973408,0.16042930637026398
0.10516085849797852,0.07211214542981148,0.11624534611407639,0.060965814998817036,0.0007097232079489313,0.07479225743925966,0.14604513645837747,0.14500751795453054,0.10407585935210611
0.012581706702348983,0.02469753728342694,0.033309126869161265,0.0379633901111891,0.04994677075940385,0.06538532637094652,0.11613569920283645,0.11927102667567135,0.12888567412000912
0.07302530092694193,0.06627101399866386,0.09999772253198524,0.0036890820913200173,0.017255145493257573,0.17888073157520834,0.18262573436039808,0.18195371952318584,0.242372076624633
0.002808309148124355,0.07801419170804691,0.04502305895667247,0.1416453749704275,0.17006742370475514,0.1158225906934115,0.17891217026020823,0.17913888548374868,0.16833854838835471
0.056104627372025706,0.06006828405232689,0.15904935523932884,0.10181334279630905,0.04764017033356982,0.07495505282906845,0.13615860487236608,0.1338745340773344,0.14721142326522207
0.11372793723822228,0.07528746718206336,0.018926103247813686,0.08884788265909699,0.15973207948899937,0.007935109711655897,0.1608769523556508,0.16646944570725042,0.17448699090389663
0.12648584016164377,0.02997881339068431,0.04875616586958664,0.00882984386089436,0.01854151880766508,0.028015480328901998,0.14934937731093134,0.14971011510870125,0.17764582821182195
0.13411675966484976,0.1613639580222036,0.13208168789580826,0.09165217648450424,0.17051100070972314,0.07196248360494545,0.03273313987268395,0.03253733640611217,0.06793351263262487
0.0373631175136635,0.09481723664752811,0.03929940424942158,0.0938212680387977,0.14292051100070974,0.08724756746801776,0.09427089438931119,0.09291296839006408,0.11980366003395193
0.047247093288653674,0.007206495335712937,0.010861223942348952,0.016549858055358024,0.040188076650106486,0.20881204469724635,0.1743626854876999,0.1730410040701068,0.21434488787589684
0.007116384775934792,0.07012852114764734,0.1288500786189185,0.023811213626687255,0.07416607523065999,0.16967751690800942,0.08647452014984991,0.07612523332751697,0.03490884878701883
0.2607320261157959,0.2867105059204075,0.11362493884091318,0.3359406789685355,0.5177430801987224,0.4574330043417161,0.36603864407093856,0.3696452925291641,0.38679197887792505
0.043194341899656985,0.061841670717221686,0.16752805742261506,0.07252040454222919,0.14238821859474793,0.14083156816475717,0.18946027666065735,0.18657176474410953,0.1793265279110704
0.23243000541508,0.15592341483527675,0.2105965819513533,0.22335728649160194,0.1411905606813343,0.22866165154710663,0.3685297097988277,0.35382952817052427,0.3442604816194935
0.024383680361555582,0.011293709531923435,0.06912882221076233,0.06359711379228739,0.004613200851667831,0.0036945376609452962,0.14250771377091054,0.14300800425559057,0.12422645099017926
0.0330982831212604,0.00047377149546035113,0.0866443114951772,0.019501123728412617,0.14638041163946058,0.056205134120738576,0.18406275877502332,0.20409775110437434,0.21053800845651088
0.04401342752658882,0.033604947111131156,0.1554867922624642,0.11239620298083786,0.16017565649396726,0.043757560036941034,0.1623726465102564,0.1643483941205699,0.194046200390108
0.07653840559785896,0.1348031845136769,0.030006678250953156,0.056615211734090565,0.09368346344925482,0.05055472612120271,0.05778281361630522,0.06115086206497644,0.08813287641403333
0.04397469571622398,0.06412801436281435,0.04588044802102359,0.028592678022238194,0.09474804826117811,0.07731368117233445,0.07619229701517716,0.07391160475750147,0.061543180705218914
0.05303266459117628,0.08192194455730917,0.07977996508568386,0.08852821149751755,0.078069552874379,0.042914036495045216,0.10446383414469262,0.10500407804139589,0.08924442551926959
0.08354598615192255,0.12283959109111398,0.18094478869743363,0.09349124674710207,0.2386444286728176,0.11776401356981608,0.014997952200569653,0.01039836736419042,0.0041489023756128285
0.01683861048841384,0.10649966021815971,0.03456609854047843,0.0037718831322454127,0.07900106458481193,0.09238556448244228,0.10673117224670503,0.10976365309789504,0.051885426621297026
0.11378168697815383,0.04069910140812516,0.018399609612246293,0.0423855571327183,0.2060858765081618,0.15879147561403517,0.012020051755527283,0.011687906603502385,0.012379272190332746
0.1562460410604658,0.12735403273611567,0.19979751686363745,0.19594363614856758,0.19956529453513128,0.046284938215891025,0.11171805620450825,0.11626060280990758,0.09878216546631391
0.04890273393848321,0.08190168219309824,0.010892108248206855,0.0704619115211732,0.1399041873669269,0.007821871842964456,0.02561710777407944,0.025160556466458317,0.04671112184392068
0.0072755482165264285,0.012589346905648058,0.05254073526532532,0.0039886444286721945,0.09714336408800561,0.038279623707821064,0.002641975912657135,0.009209108634810392,0.01367913844044999
0.1311872756889082,0.18345534192322832,0.22094169501506866,0.20966465578424298,0.25159687721788493,0.28204638800464277,0.20679186197277366,0.20404786802915764,0.17925468504431818
0.004410769127012215,0.05416604950548143,0.05048190394436303,0.08572569198012758,0.07948899929027686,0.1680613093801534,0.14728388312055563,0.14659438953798065,0.1274063019870736
0.12154842204768362,0.13200358472198692,0.1093587615691422,0.11233291932812772,0.12508871540099364,0.12458502568662977,0.09635335321224359,0.0974125392144185,0.12183530915585938
0.04409092208429355,0.10090675558749451,0.008361455095840964,0.069614383723681,0.03814762242725345,0.1008065698195344,0.012364496446511608,0.010276198141488058,0.03260551466617401
0.07947865403132726,0.07015566520440475,0.017078784934198454,0.06400550035486219,0.017698722498225572,0.015514939580140497,0.09263078524991486,0.09534490456918088,0.15055972284593755
0.17238619076071648,0.15238536059898722,0.07394541684182632,0.18492636621717484,0.16598651525904895,0.25649203882433913,0.22317996333411783,0.23047541791968296,0.2379213291475255
0.014966111655993874,0.03240046576670169,0.05124727528820028,0.11085462502957133,0.09386089425124206,0.25395362139516553,0.32523408007730065,0.32392721129921903,0.35075810454082396
0.0037531222381240736,0.045495246174150905,0.01588203388579268,0.004331085876508656,0.008383605393896376,0.04162051495825747,0.07018084557490167,0.07217724110274848,0.09890126452566295
0.22719687062610794,0.2613110248292905,0.061687120026396536,0.2180154364797724,0.005056777856635941,0.05218428112451001,0.3031451559955183,0.2989918781775822,0.2680395941521758
0.3313719992694099,0.28009803530762095,0.13734105841332359,0.37757954814289135,0.6171930447125622,0.3683903010582543,0.5098854929553069,0.5126627746254138,0.5281264070783767
0.030755649160299436,0.03941768433203341,0.0897549217372553,0.01352052282942956,0.22010290986515246,0.06809271927317051,0.015747523958292597,0.028015010527351336,0.038764784312395606
0.002586777427419862,0.040651444935308034,0.03209155577841416,0.04148539153063524,0.016146202980837465,0.021442082313975597,0.020578726599919106,0.021621980695533893,0.040258961591564946
0.10541343929457253,0.04108700484058547,0.008976452774077881,0.08262065294534987,0.02217885024840316,0.0017194086817129417,0.1843386688610298,0.1834095806600166,0.1543763600891372
0.06249111859605838,0.05584977121958923,0.006261371136888794,0.00686302342086581,0.039389638041163966,0.02153020480153539,0.027036011843782737,0.027503224683890326,0.024491812867283524
0.06722579011219998,0.026752439731397626,0.02724003919366913,0.0614862786846464,0.00709723207948898,0.12023539875614664,0.1781438349395985,0.17704853004343002,0.15537607827587907
0.08010349308082942,0.13789946894175287,0.07856555943804272,0.12174384906553137,0.09967175301632358,0.19226702742141077,0.009648146585162776,0.012006820273492813,0.022204191596464584
0.2099013968522938,0.11712158445435439,0.08062424565298743,0.06629169623846587,0.02976401703335696,0.11361535019277769,0.09493719120415811,0.09218324166580116,0.06761668227632467
0.08700031197050273,0.09532787289663447,0.05183936676211137,0.04197332623610106,0.025416962384670005,0.08542740957943806,0.0010922425034726735,0.0015373939513200208,0.03627469080197132
0.21788364538645477,0.11457213985742287,0.18406305496303654,0.07837680387982104,0.08006564939673522,0.2675073686618602,0.07457064525259488,0.07257871285408002,0.09685434000687798
0.05962572988002879,0.05600244733270299,0.0811219333246539,0.0572187721788503,0.010557132718239881,0.0829391211538012,0.10439846602397906,0.10525297917161192,0.1313701948651459
0.03055932108598658,0.012187198132297627,0.00047922513824183444,0.0396930447125613,0.05500354861603973,0.008836321513377543,0.17969125170258093,0.1800968602397659,0.15506118314320194
0.11404703084863799,0.054123936053114274,0.10205046753567448,0.08543470546486942,0.031094748048261178,0.06302734168935403,0.11285646761354079,0.11370960197493485,0.1495170446509
0.0005252488399445365,0.043909247798053386,0.008485090129125683,0.06332032174118907,0.08569907735982973,0.17026502777342856,0.16921676566630262,0.1685566245595962,0.2350995908714124
0.06974683076257371,0.09009777158604526,0.10422333600262768,0.08236219541045764,0.051809794180269764,0.10231107880086832,0.14836007432711762,0.1498573697278004,0.13364115318790493
0.022378085662909997,0.009390157236961683,0.014835198527771154,0.035195469600189266,0.01827537260468437,0.020942880778937134,0.09089819276654337,0.08902728664651338,0.08634942511635457
0.046868838618587316,0.02117133229399848,0.0026060604453079783,0.006782588123964872,0.011355571327182457,0.09342790981164001,0.006708065463757906,0.007660131394828351,0.024588912574834088
0.048211627094315646,0.028978234491422672,0.024084203109868974,0.003385971137922439,0.15463094393186655,0.09379676834989947,0.16130285783025644,0.1552305309290951,0.10369762712477704
0.25707544394667714,0.2693327696633051,0.5311910863300614,0.3022424296191146,0.6601312987934705,0.5054435338472941,0.55109293841225,0.550601019153952,0.5593431598141793
0.005204095764669514,0.032418567208722715,0.08080599391275423,0.009717589306835972,0.0012863733144075074,0.11269006585452046,0.07247374305654919,0.07221585181998202,0.1323543971999971
0.0024879075139857543,0.03299740936165585,0.0417517212606382,0.01943724863969709,0.08702980837473384,0.014451369501861655,0.06819348617365628,0.06969415432679871,0.09274076633535822
0.000122423195085819,0.018485543785406455,0.026473209277824927,0.04082594038325038,0.009714336408800484,0.15074760386858227,0.06537188773135927,0.06048110878674662,0.012932001153901918
0.07370869559102022,0.024471098941805658,0.08216990471515695,0.025379997634256135,0.023243435060326445,0.01829904447342634,0.025469143383561654,0.028950654766235262,0.024483247808822384
0.02368484279028904,0.07362087217944147,0.05201996935126141,0.08051691506978975,0.02475159687721784,0.15920243226150255,0.25868392983939925,0.2562528150852291,0.22569562334181137
0.04844052630869933,0.008433322224573048,0.011435334860131374,0.021111012538443275,0.10885379701916253,0.16800280235656323,0.03472419140188243,0.038344943488674677,0.09055558591616886
0.004977112472563827,0.048334210497678054,0.01828629380478297,2.0108824224762678e-05,0.011178140525195168,0.05012766956180925,0.10007910013132193,0.09964312152075705,0.09540833245049357
0.008632917104070437,0.007116694582363081,0.05487708129485991,0.07118228057724318,0.23482966643009218,0.26019708458004653,0.2634235398256519,0.26177626861351444,0.32130717353385374
0.06532464638556423,0.0774902744103696,0.02131116248220344,0.1298610125384445,0.151792051100071,0.12015394383804978,0.17293813042419737,0.17557307007090084,0.1669950578882463
0.12123903854567253,0.05886110838970626,0.018156539636174973,0.07735421102436801,0.11586231369765787,0.03709018275599846,0.045579964231186265,0.04843711122949845,0.07931080816968494
0.010222535358750617,0.015107098414256614,0.11797995386085858,0.10458747338537944,0.0345990063875089,0.04163195402304476,0.1551661186129264,0.15145543164775266,0.14651882738092015
0.0006126211826888439,0.006500521921959268,0.0392163796712367,0.04271794416844027,0.2050212916962384,0.05504026625880143,0.11589416982359602,0.11823037110950885,0.14745253629707922
0.06294903762297,0.04406710475619746,0.10150901952714275,0.07283238703572303,0.04968062455642308,0.20771427878313087,0.20157143327836224,0.20254778899666592,0.1829286077588912
0.015486111364285904,0.09699211829600396,0.12083271912508586,0.10891944641589724,0.072569198012775,0.10357685965278646,0.16350571404617387,0.165212024850943,0.1669100497024838
0.09348308116429688,0.043258076000924295,0.08252768601958616,0.06417435533475291,0.07620652945351308,0.2153441140664129,0.2159030298535562,0.22481381110507065,0.2335272955187147
0.018851738863826517,0.003131398078479841,0.0532237736127269,0.024654601372132157,0.0959900638750888,0.018513626741627265,0.03991356217136105,0.039914768046015126,0.03887039118841329
0.025607853507128797,0.056071647056203155,0.06456630751230041,0.03235214099834316,0.009492547906316484,0.0479614197582412,0.13069342483997293,0.13385135348928257,0.1944027935678745
0.07501954450426662,0.1784441444872118,0.2424239904078963,0.15738585285072015,0.4188697657913414,0.22140439118521482,0.2642052193779696,0.262272442935216,0.19827930161557838
0.03448880947195221,0.029055075856114665,0.0003324304628372632,0.044170806718711875,0.047285308729595465,0.036209447794099014,0.05957891668515325,0.055935570326658635,0.017543746801832072
0.025503996598247758,0.014495551670756779,0.09689263318615782,0.15184528034066613,0.21047728885734562,0.039420332369425826,0.12779129533595013,0.13049196118532524,0.11346897845797921
0.06435601531550628,0.10407810557218533,0.3188766957120675,0.17465312278211442,0.01419446415897796,0.13724469904650527,0.1414644594430392,0.14578051963581873,0.12234840422198479
0.058729081944910166,0.05647066973726156,0.13144555089656784,0.09312603501301198,0.08445706174591916,0.14161223926416222,0.1501278845412931,0.15323000978740253,0.1787652689158037
0.06389157965312775,0.09830335799982737,0.27997689417483596,0.11732345635202335,0.012242725337118454,0.1830215425774243,0.2193175795877712,0.22181712327041003,0.2386526502308467
0.02253860522406642,0.04603718837750903,0.00562966240717272,0.04227111426543617,0.05633427963094395,0.06741823315804579,0.05863560515196209,0.05515847875044111,0.07094345421711379
0.04286165538711639,0.05352436434385022,0.1283820510529201,0.1524393778093216,0.04755145493257629,0.032866007627971316,0.17705574186125694,0.17744394659911322,0.15438812606966057
0.03444588202189247,0.05682022815650878,0.10671381693711468,0.04264726756564868,0.021823988644428638,0.01681658043886708,0.045777916009029584,0.04102387998782553,0.049479173685581246
0.09651400188200188,0.11651736070620733,0.14825668475375675,0.1084752779749234,0.04302696948190199,0.15009140895484463,0.12675280698382463,0.12453637304531873,0.10220494575880568
0.048879619068387004,0.06314354640021236,0.024065174232346775,0.035590253134611116,0.3689673527324342,0.07271849308166145,0.22491575047845458,0.23243230888514832,0.2331990225168037
0.0394280015059868,0.05006833978372738,0.07625860379152527,0.03282499408563855,0.04666430092264029,0.02358783445984225,0.055390189799057965,0.055514341187776206,0.07203837813593805
0.12688597233889443,0.12998764569070675,0.013545905889226995,0.11157262834161391,0.0318931866572037,0.048877977552189866,0.012769736130455067,0.007965597909080468,0.023252849881947646
0.026833470729434317,0.004821229141768746,0.03074100532998203,0.025884492547905702,0.12242725337118521,0.10407901393472752,0.02157572443876743,0.021029890997400824,0.0014903720996941594
0.13721044353917267,0.12172523189555517,0.23793373320515954,0.13580997161107156,0.25070972320794893,0.22830618758836507,0.11602138118472005,0.11734242738644662,0.14259766382158756
0.4005989176005033,0.40862871781573223,0.4634523976938349,0.3713135793707119,0.31227821149751606,0.4717356963629659,0.37485767684866383,0.37831367609534267,0.40319713201005986
0.007553380123022202,0.014145005777256137,0.023071305261756492,0.07911669032410645,0.01800922640170327,0.12093017700236847,0.08558617056831402,0.0861691580042318,0.11699346152059165
0.07968224053140144,0.09985882079795882,0.047459597226602424,0.06523420865862323,0.0838804116394607,0.1632831138881216,0.022012489849811745,0.019158954696336883,0.005690529705246528
0.06823572463087024,0.0423057078469129,0.013769871982205806,0.06590992429619058,0.06955287437899227,0.15100738551137016,0.18285786628886314,0.1807553183008077,0.14695930359488063
0.040941007568189636,0.048661491522305034,0.01683037493340911,0.03783623136976633,0.00962562100780695,0.05715591413495558,0.12278714509891586,0.11811012704255819,0.11559386733375898
0.1092328959050016,0.13106221273657784,0.17764202620517708,0.16200703808847797,0.16030872959545775,0.26869974674105324,0.2837311789573673,0.28369633292661045,0.2941132121630833
0.13830022352778204,0.12157042509617755,0.25019577337089194,0.17769044239413467,0.10463981547196588,0.41485247767999434,0.3248576113077375,0.33072296042013527,0.3333333303219058
0.20424192041013722,0.2545103997817016,0.15739956431767954,0.23157026259758723,0.10841022001419448,0.38360017436064203,0.2387812483447343,0.24387311690547003,0.2745867118935878
0.1847131430537705,0.17680451914805567,0.05871185942727719,0.22395108824225302,0.2334545777146912,0.3134345180307067,0.27888964129286953,0.2804661264695833,0.2950790524076797
0.059623793492101895,0.02580508756840627,0.12517399967171183,0.10824402649633325,0.018097941802697082,0.10883589294993068,0.14654843755826197,0.1475330285284674,0.12707713232210127
0.14221993225121854,0.06836316469631099,0.051102095146591475,0.059960373787556365,0.08538857345635198,0.17182445456727152,0.10280243270499434,0.10609366636708295,0.05335389141639946
0.03376138600152767,0.004582595114508203,0.08207678454633094,0.012786255027206428,0.022711142654364802,0.09126435569956293,0.010901080104615768,0.011612088844802027,0.0060026409129133595
0.0139245204543621,0.04880663458551382,0.029856392579458157,0.06997870830376274,0.03184882895670682,0.026224903518400566,0.04764443785247008,0.04989370959661521,0.11701958763942777
0.11823895784903926,0.09300692687227496,0.08088909104358888,0.20031760113555663,0.14478353442157554,0.11341708034524778,0.2893615139146588,0.2878219893208259,0.2638459940238088
0.17358445671446632,0.1532265646310459,0.08372585053487935,0.10731103619588467,0.22604684173172462,0.04842987394551512,0.030448163130985972,0.029031799348661624,0.012721522168851473
0.16853593590278382,0.15584368803892001,0.06643317357958523,0.19085669505559422,0.2610894251242016,0.1650564867828196,0.21243901041055013,0.21170380365436703,0.18776550635159417
0.033458695860489995,0.046214805629085864,0.039457417835886854,0.0183484149515023,0.08077537260468404,0.032377268240026846,0.13686656917807694,0.13143875793637472,0.12307678131843036
0.17304937025878264,0.14472458079573614,0.045577577881205256,0.13762982020345488,0.20422285308729593,0.029454427920407644,0.0962783165211395,0.09655582831388043,0.1197007586813369
0.12277180496796333,0.060456704319242494,0.05495868933427134,0.03156671398154742,0.029985805535841015,0.07402564054942112,0.19169871377556275,0.1948329777635332,0.22320481021771693
0.07227733220372695,0.025440789648114248,0.15346968713774856,0.020005322924060376,0.03131653655074523,0.1952023979809666,0.049663122933310155,0.052752736737025185,0.06484787378180779
0.04774333072859449,0.032944937518846085,0.05546262503157734,0.03875887154010016,0.09421575585521652,0.09617889404289415,0.1661493373216565,0.16379331969925726,0.1831995688374377
0.06085112912219004,0.07495586092883244,0.022425936645312228,0.07939850958126227,0.06502838892831808,0.12974409588311608,0.07849098676967903,0.08861017360349843,0.16334141403759428
0.1782197693720995,0.14948238592100438,0.11850868796994707,0.1508537378755621,0.05473740241305891,0.22925874520769474,0.16878478339028258,0.1684120060390466,0.23193127805349267
0.14092536470821843,0.17682495848602914,0.30435460974903966,0.1238671043293112,0.19588360539389638,0.2300119006063202,0.2411618149982721,0.24183513814284746,0.2689679085739431
0.014729751022416249,0.06974737123025065,0.02184571482262787,0.06998491838183118,0.06862136266855934,0.23418059453660967,0.2272628614633444,0.2264990554638835,0.27979863679496697
0.048522041584710685,0.0835034115209573,0.08493384464237641,0.08022444996451333,0.04187366926898506,0.19405570902107638,0.21006501712890213,0.2112546328907262,0.23825346371520828
0.09970612474370427,0.09386303712071215,0.02107552302683463,0.09706411166311751,0.13954932576295248,0.3328551460175783,0.1920097580310139,0.1957926829733771,0.22122241914240387
0.16655720268964275,0.173423595975019,0.2567152319305863,0.2217908682280577,0.5411639460610362,0.32476567401596523,0.42622139202110243,0.41787641330811065,0.4091396913989227
0.2937148946891126,0.23076371506988114,0.1447460252797671,0.25737165838656256,0.124778211497516,0.21700841727539233,0.25847997819355506,0.26269946407891476,0.24413114193486962
0.0032726432127916927,0.0380517658483398,0.07330595307213439,0.03189407381121345,0.0005766501064585761,0.006858119897862225,0.08197285096171925,0.08084030888043281,0.07043298484822336
0.017366810137982802,0.014302618669397416,0.04034387863438316,0.04171250295718054,0.025283889283179595,0.0748695231819525,0.056161701376700957,0.055228990533407796,0.054181146421445114
0.054424795676387694,0.08872543102972374,0.02606472122095338,0.12377010882422645,0.11036195883605393,0.1790216869364813,0.20325987439346915,0.21275740212762484,0.21757628160690928
0.14145393082095825,0.1536380628307631,0.15063830870653971,0.1668118642062939,0.008073101490418733,0.2001301821444783,0.03780436874816184,0.03882289221453816,0.1074975149163434
0.019239089447975144,0.022739890156441955,0.011770282448378522,0.06821297610598531,0.08747338537970184,0.09183427482203721,0.013225937675205968,0.010020535972498634,0.008167802836902216
0.21021576242928447,0.14974467527197977,0.15424830093581737,0.18082505322924036,0.08707416607523055,0.16267774224165527,0.18996651827044075,0.1984508654306445,0.1745725537119468
0.027764624612791833,0.044647994956875325,0.004041446900411971,0.018372368109771164,0.02359829666430102,0.04675546240387762,0.060479943240016765,0.056856115764943316,0.04325792608353285
0.055306699025135964,0.07804390680206164,0.17869805203505357,0.08242074757511292,0.09186479772888573,0.08101698797125839,0.1407675091420562,0.14027556847360823,0.11213171590535309
0.154055205233945,0.13926323878164393,0.15244930837190507,0.17456588597113742,0.06706884315117101,0.24268669630165685,0.06140218855540169,0.06044412048910164,0.12058384413238121
0.1557088432132675,0.11764812446215878,0.08667963213252144,0.1047495268511941,0.1961497515968772,0.025800959642570453,0.01706429349731453,0.018684780053264016,0.005333022285302413
0.1129602552249348,0.18861341248005303,0.1250429073641386,0.15092204873432669,0.09457061745919082,0.3619414186163524,0.10479342637918088,0.10265341370620595,0.16110761339278923
0.2023693709217526,0.06513202934928441,0.10113880237924916,0.0902460373787557,0.3435947480482612,0.037910728974891006,0.06970234830974764,0.07033351038796287,0.04924499570011054
