,B16,HepG2,PC3,HEK293,N2a,ARPE19
79,0.0037340940789845497,0.04369631244564273,0.012071217243479334,0.1680849225224461,0.1417374530283026,0.0684455295443997
80,0.054246896614315865,0.17832961573064898,0.12524022933506151,0.03594157952926125,0.054588267313640804,0.35298736996531316
81,0.02756692894842136,0.0013499738967596483,0.01234710898328202,0.00487015267603208,0.26415317392257787,0.20787101684942033
82,0.008603313645268056,0.0307892385335474,0.027386638237626843,0.08614179495136015,0.021580712390587804,0.016129810854023284
83,0.015202687890690791,0.17979682307662959,0.37110398601370453,0.035460771194122054,0.030299125659940696,0.0017807741910656344
84,0.05057402788913923,0.0916007880294945,0.16930266465752775,0.09363379475811573,0.0014944138668293583,0.07878884041929463
85,0.04229331272653244,0.05330315121250068,0.039842549793653884,0.03946421455298599,0.029400714984742282,0.00244074887291873
86,0.0039223210230603925,0.01156416777738264,0.013484315233191798,0.0315201299157819,0.03086007407254958,0.022208337297856408
87,0.09517618605218145,0.0034078431057131095,0.010394587694414105,0.032156629545253945,0.04618403876860211,0.009651132777646676
88,0.0010317304494290463,0.07126149143940057,0.0034429835990804577,0.30945800750558905,0.07379001297072801,0.2411058381862759
89,0.004534004723757784,0.017907268953383904,0.05548011152843458,0.00035108941089867507,0.015141003252155283,0.004975583857428578
90,0.11785274642074722,0.007266745319077783,0.16623961939924775,0.025563625830903547,0.13039484287045294,0.1623366813658802
91,0.015633433246967476,0.010329974267957003,0.019310732919489516,0.001939587025811318,0.08141141009890956,0.016936861831542027
92,0.058085390406128416,0.017622095540733754,0.012857577136787602,0.05492722790365434,0.10810467139528561,0.04447486084486103
93,0.01563328742958836,0.1019635808747767,0.009072880066266732,0.0007597478199785623,0.04822304503395017,0.05666229127428645
94,0.030770842640095414,0.0937181013214458,0.06387407611658044,0.03868482181549182,0.07536447432802514,0.06608278696505679
95,0.13313499176223081,0.001914265496668113,0.04973937758584673,0.0005259801855823643,0.03673116141368182,0.0405329259591071
96,0.049058233947744556,0.0352863366280145,0.024419750208744054,0.036231789512804924,0.14028042716568237,0.20612386367250551
97,0.048903248275232326,0.02161150461403563,0.008690305621874752,0.06435898377744154,0.09085233450427166,0.09163391529642984
98,0.021072991632806848,0.004929737821350449,0.011505529511135856,0.08742652795590433,0.016854681611946847,0.034967032864910604
99,0.003176104229129534,0.09216241612135519,0.04421803608369422,0.014344150140836232,0.11741176389145974,0.11590999111582773
100,0.018170970461387444,0.0030635773504501,0.0011545942554138534,0.0050388628479759445,0.02959452356296627,0.13480889969748078
101,0.0381464499947625,0.029930238460153594,0.011399179380410386,0.039941327015003525,0.03384848281778141,0.10628123418873615
102,0.036678158943097595,0.011568963019504809,0.022925522695831035,0.02606157122843117,0.03738645202412294,0.06287505487160616
103,0.019424432887383533,0.10460903865238609,0.016158140466985355,0.10724068187393937,0.2579090667027728,0.3876945278399043
104,0.007593154102361832,0.002469604787001175,0.004419028016871836,0.0480588645885095,0.14109926255454586,0.04595757553203887
105,0.02858836664859768,0.006558664055227772,0.014003835278999933,0.0411485766662395,0.007567805075807732,0.2530108324727718
106,0.04688668152792953,0.007534009147771626,0.007238635729901181,0.13810792171484376,0.057198705042444564,0.28001238761031294
107,0.0020307137292052855,0.0037347228882002193,0.012414262272400771,0.00019388676827319928,0.02718492915311549,0.1260046698349929
108,0.021116258254395948,0.0067743404876136615,0.02068319584044248,0.03157992109173635,,
109,0.03557393069138792,0.01130602215243754,0.09487387272782966,0.06827900423244848,,
110,0.027299041259053376,0.010179834284070906,0.02923158401399039,0.11534897835927849,,
111,0.09401777561253793,0.2098321241644751,0.29943590325483743,0.07673147498334743,,
112,0.006093700957059275,0.014304613986129276,0.017314898617427955,0.03035191863583142,,
113,0.09486315332490314,0.24766560233852186,0.1397470079894314,0.08355989248568929,,
114,0.009967978434696156,0.013339599754903515,0.02259900289659597,0.06931490499231346,,
115,0.0139640938205976,0.0013248948227040974,0.2272960294333458,0.07173116951833747,,
116,0.02807338732609721,0.053881689863603255,0.021171822857776797,0.04301227683757519,,
117,0.030059024875193352,0.12497489226161107,0.12838964968732725,0.026757401806340564,,
118,0.13614219869440092,0.11944727900299013,0.022978030374953204,0.09235528976235108,,
119,0.0766269464407269,0.002787273885457668,0.05906465357899231,0.012841440868888165,,
120,0.00500306065045622,0.023214317169976892,0.06368057184676908,0.14811584263626387,,
121,0.07994560136149637,0.023165687375290525,0.04787089312628229,0.42745243114754833,,
122,0.0676728075855336,0.0031179592017536117,0.021299758851620814,0.06396860970534307,,
123,0.0339615399213572,0.04557503149141776,0.006939351268666877,0.08336115350582202,,
124,0.01983998402573077,0.06633675647950091,0.012987196896072774,0.06148789865822457,,
125,0.07783015508714303,0.015091385163192302,0.07736878479253816,0.0069669785904037385,,
126,0.01894550570206171,0.0011330897681938444,0.0004326736495092605,0.09593955377418831,,
127,0.013978085348620252,0.05489851464049686,0.007208241399792181,0.12641347652108514,,
128,0.15902534271110208,0.08293378975486905,0.027089210908684828,0.23198521170395453,,
129,0.06343259625675077,0.12022373989624799,0.014945887058093724,0.1512647658417094,,
130,0.013409652665035243,0.19885994824740877,0.06506489106580227,0.07671448560797223,,
131,0.07636067531584273,0.010269248724103864,0.016337068838310726,0.08424083494659013,,
132,0.06069246844760509,0.0005123817667971788,0.07360928912420185,0.011748650738789501,,
133,0.12456851900819013,0.01252479202839453,0.017224894666787338,0.018842041604120285,,
134,0.08896421520386183,0.005754805723639511,0.023908871744803023,0.12857959659641172,,
135,0.04068680760718074,0.19971327996217267,0.26710286999461774,0.14190351250472844,,
136,0.00984474389890655,0.07867589120202456,0.021346619931379908,0.13034952922976173,,
137,0.05359430357778351,0.08236994148597239,0.01644239810636959,0.0419220708262924,,
138,0.026975462173306708,0.0027130285075242164,0.03981854512254969,0.11706699192749093,,
139,0.033311720271049006,0.008031362860550392,0.027315684574540425,0.13029922951749187,,
140,0.04656662203152062,0.011639692677215438,0.04245201369872301,0.11150134320909422,,
141,0.019221529451075192,0.014808205800597177,0.05537560609123515,0.02643886643378701,,
142,0.04393336495073359,0.1073599197090881,0.3123548904687661,0.01583846406752243,,
143,0.19408883696011825,0.15292873701856413,0.14670386293232746,0.19285143053256693,,
144,0.09402291424253828,0.010949685129377237,0.021216473785484198,0.17042596875296884,,
145,0.2104138929411023,0.15631693950827213,0.10468354654360579,0.06623625587038084,,
146,0.06671310443839934,0.10360963378214497,0.23602578075428507,0.05372033374099938,,
147,0.19412011785098054,0.14634277909031865,0.016350433069233283,0.08612073680349336,,
148,0.012805633054913846,0.008682172282040011,0.00594434115797207,0.16362034832727118,,
149,0.06361858963950118,0.09305706808588356,0.00909012059910171,0.2597425670948066,,
150,0.0405988931357133,0.09006019709751265,0.02173716442296872,0.03508092852211653,,
151,0.060105176192959964,0.0257798851412585,0.052707070371635426,0.01913656306285061,,
152,0.016717862957698226,0.20070330962577063,0.39643127455863264,0.036993190474461146,,
153,0.22528283061536714,0.33785739949135773,0.02741294088298029,0.1687059878779762,,
154,0.014949064652062867,0.06092022598432636,0.09434625534469135,0.013802339828143384,,
155,0.0037488423652931166,0.05283492830209921,0.004346664453598819,0.20228777034912687,,
156,0.03570996800432123,0.019716253840682846,0.02672163075459493,0.00756515771861932,,
157,0.05545591827090457,0.049217412497332386,0.01886718373171656,0.0909892285067681,,
158,0.04098145046084853,0.030058229330538186,0.08151767147567901,0.17038492776309833,,
159,0.008419270176517064,0.001346260164499395,0.011019927216763294,0.12738228115839245,,
160,0.06971962461714407,0.034484347869314314,0.028609489402856646,0.10405463126740755,,
161,0.23679365506902095,0.1268456576254724,0.1448663200275675,0.11313495686520231,,
