3.000000000000000000e+00,4.000000000000000000e+00,5.266222986736202039e-02,2.000000000000000000e+00
2.000000000000000000e+00,5.000000000000000000e+00,5.266222986736202039e-02,2.000000000000000000e+00
0.000000000000000000e+00,1.200000000000000000e+01,2.540021260343602316e-01,3.000000000000000000e+00
1.000000000000000000e+00,1.300000000000000000e+01,4.261266307559834488e-01,3.000000000000000000e+00
8.000000000000000000e+00,1.100000000000000000e+01,5.168551796547037336e-01,2.000000000000000000e+00
1.000000000000000000e+01,1.600000000000000000e+01,7.239097382191052032e-01,3.000000000000000000e+00
7.000000000000000000e+00,9.000000000000000000e+00,9.797495061403446170e-01,2.000000000000000000e+00
6.000000000000000000e+00,1.800000000000000000e+01,9.948052528560177299e-01,3.000000000000000000e+00
1.700000000000000000e+01,1.900000000000000000e+01,1.117721286725309460e+00,6.000000000000000000e+00
1.400000000000000000e+01,1.500000000000000000e+01,1.189921878291325896e+00,6.000000000000000000e+00
2.000000000000000000e+01,2.100000000000000000e+01,1.578286212804256516e+00,1.200000000000000000e+01
