,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.1579245101756559,0.12354617049322575,0.16548584817164702,0.05792058943921419,0.16610264525906437,0.18707641803149644,0.27921952308988035,0.15124368420691786
1,0.1625928862925392,0.18426713130372963,0.15476037981453317,0.019545640605812542,0.23853980887270598,0.2677082777165403,0.3401217216823317,0.24420479628503183
2,0.022722761600758368,0.048578387416135294,0.05893731949561054,0.04011461318051568,0.16964686678273577,0.21355838337820443,0.25531220001469457,0.19012342836198504
3,0.0010193499004162443,0.019422746235294663,0.023117722465059887,0.2625869832173558,0.0003751181272243498,0.050320505141837446,0.08723429189379722,0.03350157956678401
4,0.015812496791547614,0.01685391381032575,0.021158489655412893,0.10878018829308234,0.11167729378327484,0.10765947516914642,0.13814882669514794,0.08279251370314872
5,0.05420208706799179,0.09434822693615907,0.15550651257398784,0.13170282439623415,0.22802704298855114,0.3128215246017674,0.33329621687323113,0.28832105854095613
6,0.15571351911120868,0.14926249177783435,0.21012381007202374,0.057511256651657794,0.23564873193894964,0.3425245482933877,0.3599167427410451,0.3212588224751678
7,0.33967554975473346,0.3175349640655132,0.30824048230204254,0.2068665575112567,0.2714650202747193,0.28528607908404324,0.3348362050989978,0.25173756170721906
8,0.286848419692445,0.2858099991495615,0.33006230832829786,0.1985264019647972,0.4334115886636365,0.43369744896591367,0.43041070949404114,0.4194285919178249
9,0.1244020893395168,0.3037206057318602,0.24927273697260022,0.4261665984445355,0.6001190882455911,0.4687901117314274,0.489664362101522,0.42830015802272947
10,0.08223998253822717,0.14183691350584604,0.16212260607876905,0.15764428980761358,0.239326542526612,0.23306912345615116,0.2340150720596913,0.19885394538181633
11,0.0653113107358243,0.06146500567955099,0.1037545925067736,0.07910356119525175,0.43615189706120616,0.27430696916369735,0.2660308355725983,0.3058933649038745
12,0.24471532060287055,0.3519027605777996,0.31300547056215045,0.1103151862464184,0.42673398550875413,0.34957754177997247,0.3483941651505217,0.3813817026597388
13,0.03676705481427339,0.02475607999878332,0.0114109219977383,0.2023127302496931,0.08734051623851097,0.0015565511061124138,0.008711189895131033,0.01423610138386966
14,0.0063726624235285745,0.06194813385698378,0.03650655691099042,0.06707941056078598,0.0034640921161988025,0.04362255564807027,0.0590966972077453,0.04962511151732485
15,0.08617605218329105,0.1338292756446422,0.09290235128793672,0.003683995088006542,0.0612268979195526,0.10471200653743623,0.09932891741083022,0.08959083352882419
16,0.13405661312371459,0.14043410502036074,0.21960922718538206,0.12448833401555465,0.2689083269735094,0.19463798869197058,0.1993690877020679,0.22396918664494736
17,0.3036194107740373,0.2519952887445493,0.18954474529186077,0.14787146950470742,0.15977297482841457,0.18757240639492767,0.17996250882227727,0.15582791796268425
18,0.19268858454118148,0.1923633495185789,0.16243383884714344,0.1988334015554646,0.02682939136706658,0.07673389031061523,0.07235813048223161,0.11846865206562207
19,0.124302519707225,0.24108581950768376,0.15224055691999813,0.20497339336880885,0.010972223160839012,0.16992826659269616,0.1968877355431265,0.17456471486241226
20,0.20321778671886892,0.27160342997915976,0.21045983533695212,0.49416700777732286,0.35034262903366076,0.16419977643383188,0.1893239340557018,0.24788915211598583
21,0.23999352753162384,0.4488471608482343,0.3542179790031624,0.5266066311911586,0.5425112337921578,0.51288777593804,0.49527537319166187,0.4279282514767189
22,0.16032493253540814,0.29979990388035577,0.24211639649890526,0.2187883749488333,0.3370082352361794,0.15319385808868025,0.15261634257224843,0.2447061258736296
23,0.21865710792998233,0.20026630052592914,0.18769015802357264,0.1852230863692183,0.07431149735133807,0.24378542534534148,0.23461483598487215,0.16019154926899776
24,0.08454082115136652,0.16573982113601726,0.20711663527636548,0.27261563651248455,0.3505404607773212,0.174779466427745,0.1699212136023598,0.2665574874247749
25,0.1699647373697868,0.18276089722841687,0.23495093610510104,0.27343430208759717,0.3156519224543562,0.394363596353567,0.3975191583472885,0.3386981515480429
26,0.04460702291825136,0.06339872210959707,0.06369479225548846,0.07910356119525175,0.19028264486048418,0.19985897668175245,0.18455351381581309,0.2883719128690976
27,0.13263902159631136,0.05132828705128789,0.09228270043093723,0.021643471142038462,0.19229483808777348,0.20291798189024934,0.18927590735513755,0.2920898405869834
28,0.038036140515284034,0.04855149598272934,0.02150269924111048,0.029983626688497855,0.15725258376843876,0.23609537219036014,0.22529126462126814,0.32719660671735507
