,LGBM,XGB,RF,DT,kNN,MLR,lasso,PLS
662,0.3509350952075805,0.4030173122882843,0.3369497372210797,0.422385894431425,0.2599834573636247,0.12804257863639112,0.11694278236541658,0.11741454420024236
663,0.049070192969214665,0.01657125427146633,0.020726081538519014,0.176989175315255,0.09178068756835395,0.10736091912096113,0.11793475880745544,0.11793446962077478
664,0.23860471759354518,0.22141540050506592,0.28287074766669684,0.422385894431425,0.36133671937578493,0.1804337021348007,0.164462434475702,0.16237666898161282
665,0.055131781544252245,0.011628060694877429,0.012012045583773168,0.059982144849905106,0.3624037495815199,0.21760448050733372,0.2034902660754118,0.20369384823457856
666,0.21376773020088888,0.26585328578948975,0.30501797604434044,0.422385894431425,0.0,0.1823802945549503,0.19240132020145836,0.1872566086656677
667,0.13089204110149621,0.10297181925966781,0.1463914190327399,0.08815980359334902,0.510545698024774,0.38743098232367057,0.36724559585241723,0.36628668842502043
668,0.015277924584745415,0.00041660902206785977,0.03972965655406227,0.0721459658520254,0.07221842849590122,0.18479183071745875,0.21081247277532986,0.19176786001259655
669,0.24806419570029584,0.2559778424766218,0.24474655384975108,0.3274188148644125,0.31943735393528416,0.20380291112614812,0.1647968340879444,0.18746691418421768
670,0.07501305812913434,0.05940109426495521,0.1516638692712507,0.0782836736971319,0.0534598592454707,0.29967795092242044,0.27160867399131194,0.2779874099455053
671,0.12913718288995496,0.2650624767749016,0.2317092300763624,0.24029126213592245,0.07303319373523762,0.07013697870067348,0.09527859189805618,0.08010780861565867
672,0.18716040468358602,0.18117068176649465,0.11590954586276009,0.004352192835621049,0.019663973137381108,0.13543375355583132,0.1269979347832112,0.15294211788327156
673,0.01056526248559675,0.07434755222261413,0.08450301172807037,0.18044861064613327,0.05439586926554646,0.04043102686510869,0.09073568578192578,0.11782513764504506
674,0.06403395650125127,0.05200210178740494,0.01008874833272222,0.0035570806829594015,0.12057089398419685,0.13194093162494092,0.18606693282418627,0.192866836791808
675,0.0952304002615231,0.011951490393601327,0.01941453352534711,0.2044861064613324,0.16072438568391129,0.13904541570198314,0.18854924293254574,0.19764425237259794
676,0.1306075060482538,0.15105915069580078,0.10277015014799587,0.17171632630286796,0.31675731163109394,0.13004985361949684,0.16046912017232243,0.13347370657839222
677,0.13874635819763542,0.10866676674545273,0.023180648551129113,0.08580515567458993,0.011563647061321791,0.009716218701227075,0.01858236170522723,0.01140177008515278
678,0.12651521029551477,0.15679550170898438,0.1996605143452314,0.09464345497154333,0.27788502215920957,0.17355203312242085,0.20143526941744685,0.17594890239621053
679,0.07549217308734317,0.024576686679379067,0.00705697373805006,0.013182122530967483,0.0967877068390004,0.06050369572169956,0.010090480032901833,0.02881858690437944
680,0.055656400004285844,0.07019220415788374,0.1457524019428102,0.08783896886508197,0.1894812333221606,0.23676263321335766,0.1877032071692932,0.20221837061269216
681,0.06538918140760702,0.03903149287358221,0.1266111263889555,0.10223468362905924,0.05234709499109402,0.22417809084667828,0.17791456732920571,0.19745701490889447
682,0.06643454373930133,0.03957991586866527,0.026264492695861952,0.02197020421827925,0.10274355552699438,0.061477951500670924,0.012499367601998962,0.029363397311433392
683,0.27131448799459207,0.33303519825513106,0.21486526447055415,0.4807080682959489,0.2739556885424107,0.36819536423792143,0.30982130603860236,0.33296347302186274
684,0.1618942210686939,0.14740990127733333,0.07069224620622339,0.20957482423836626,0.1772405437339365,0.12092071490067735,0.06836756137973013,0.09137042661016576
685,0.037426129067374025,0.004744141964677651,0.002520273920675553,0.1211248744559758,0.018440109111924285,0.1633050944942641,0.11234473102119288,0.12860033697259876
686,0.05411379799835838,0.09767033159732819,0.08880389435670653,0.21355038500167386,0.19813590633745365,0.11270673386836227,0.17318863805567633,0.14915855265357303
687,0.21259223456731635,0.2092088200395118,0.16160395775875358,0.21840475393371275,0.2249748911951791,0.12985254519045875,0.06379904266140254,0.07440339510038285
688,0.19786173573906052,0.1899282032119407,0.14872198641201817,0.20367425510545692,0.21024439236692327,0.09808840171987154,0.03353204965758419,0.0553769325476029
689,0.0962553794949787,0.11564156479552345,0.058953567753032024,0.14274355540676256,0.14931369266822891,0.03281393230468577,0.029925887500070886,0.019693214892089195
690,0.13472134276997377,0.08493512626182365,0.07364980834055156,0.1574740542350184,0.02197040031875197,0.030832686407893495,0.030332657068971675,0.03552430654817576
691,0.16195642344028346,0.08217285930920815,0.1577504598852522,0.004812520924003999,0.43346577869111896,0.14925539595449477,0.2079161083781996,0.18746570371555543
692,0.003990551225472376,0.004475825000554323,0.00046046758174310876,0.0,0.0,0.007808059667519629,0.05402299256395665,0.07541305203761985
693,0.006368441412439821,0.026272786781191826,0.012982419851100796,0.0,0.0,0.031156760435497755,0.023348849428678736,0.040324256725792776
694,0.003990551225472376,0.005865756887942553,0.0,0.0,0.0,0.0003784174869425616,0.0073905765991779115,0.014805885018322973
695,0.003990551225472376,0.005824953317642212,0.004242830041290033,0.0,0.0,0.020825088308007444,0.02703287438565566,0.006384157327719658
696,0.004750447216825462,0.005974703934043646,0.0014494755049659631,0.0,0.0,0.016193356398924275,0.07630702313114568,0.06647378728253214
697,0.005745573031045946,0.02811260148882866,0.012888407304669435,0.025569132909273512,0.04889339895374311,0.02719004926028168,0.08397289264907448,0.08440034070980038
698,0.003245742599742772,0.0014963399153202772,0.0003678904884127513,0.0,0.0,0.02218259981329307,0.007744337959374209,0.03132198766848675
699,0.003990551225472376,0.007298002485185862,0.0010906520849607558,0.0,0.0,0.00766428655854845,0.02197422715870978,0.017194307861227
700,0.003245742599742772,0.007535971235483885,0.0003678904884127513,0.0,0.0,0.03368585587027373,0.052730404627494176,0.03799643448844346
701,0.006368441412439821,0.008226344361901283,0.0016069263103076288,0.0,0.0,0.007275217234505638,0.05284904418315939,0.03257357394621179
702,0.003990551225472376,0.008074194192886353,0.00024439236692333445,0.0,0.0,0.014253169906089824,0.06440888996461974,0.03780343299550255
703,0.010436964071664842,0.009626960381865501,0.0198948964029312,0.0,0.0,0.04341620751941844,0.04169607220422139,0.015352478181942422
704,0.01951249338325978,0.01209445483982563,0.023074369888564705,0.01397723468362902,0.0,0.04707855299982222,0.10850963775444256,0.08953610019011396
705,0.009223861082321766,0.007236551493406296,0.0005973105680169621,0.0,0.37772689557828903,0.032823106143681,0.05347493714656543,0.033307521280048207
706,0.009223861082321766,0.005754005629569292,0.0036857799140189488,0.0,0.3142108528802973,0.01108094352071165,0.08322277054637689,0.078004678926148
707,0.34319335350189384,0.34808636726159103,0.3451722809422843,0.3473384666889856,0.3473384666889856,0.40276551541505723,0.31201367169639727,0.32142924685257845
708,0.004750447216825462,0.010129877366125584,4.6544284492058275e-05,0.0,0.0,0.005921596590022005,0.07804643419714485,0.05727756762316624
709,0.004750447216825462,0.0003419594431761652,0.001924022616523452,0.0,0.0,0.020347635529184838,0.09183170836564875,0.07625949778113066
710,0.0033919135686345573,0.0012504723854362965,0.0013746605661570505,0.0,0.0,0.00768817248300091,0.029196073948935253,0.06179192371695984
