,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.023854152753956415,0.0012249325049853849,0.012129833578071528,0.028774211593594903,0.07162322822752121,0.11554665187382328,0.13291736242720975,0.10829610671403811
1,0.018021561205387115,0.02053128216000899,0.0,0.0,0.0,0.05691802307411807,0.06353058143452152,0.04537857311350971
2,0.007540068589150906,0.0045675983921982626,0.0,0.0,0.0,0.013411201102645338,0.008378922230128441,0.011643878114401762
3,0.08147930353879929,0.02798278412610073,0.06783529123837495,0.04599328718271449,0.09213131719684772,0.028058339848423302,0.019201240068603576,0.03277256456234903
4,0.027162911370396614,0.006358774868305613,0.03231919970631423,0.001391948115516399,0.034050104694676835,0.0616602499230803,0.05375477053715953,0.059083233873752625
5,0.002648218534886837,0.0030886987285185883,0.0,0.0,0.12397406532042862,0.06149437209058435,0.05719798448518988,0.058976140067695706
6,0.011183874681591988,0.0017694622252188107,0.0025345692608908467,0.0,0.07901592318676107,0.04007029082061681,0.046491926226859895,0.03934348775982639
7,0.01583920232951641,0.013662849325690434,0.0005543318649045523,0.0,0.008047811223384204,0.06025185919379122,0.06696423427293326,0.047317107475169595
8,0.05790549889206886,0.025045157173684666,0.002677741067058248,0.0,0.05338115275963612,0.01684122785314402,0.017075439578731907,0.019891649560960345
9,0.003956806845963001,0.008754067497136609,0.0009229686735193343,0.0,0.0,0.03207503889347404,0.025069535713939647,0.040293646858217874
10,0.007368478458374739,0.003081400862076424,0.0,0.0,0.052451590625969075,0.04344134946201535,0.035665489826864155,0.045350384816143535
11,0.02306673675775528,0.01206011931753024,0.017950318159569267,0.04599328718271449,0.14408348012968938,0.0166568693299784,0.0028705180478763442,0.02471486573708942
12,0.020914720371365547,0.008312898681404293,0.0,0.0,0.17182571491245172,0.03785737567623752,0.030784968008852956,0.04532482476697801
13,0.013605701737105846,0.012080130974957155,0.00026339941262848763,0.0,0.0,0.044560618288889985,0.04886060461361029,0.03664155764219593
14,0.002118848031386733,0.005521658249117786,0.0003062285854136078,0.0,0.0,0.009707323204603258,0.005151249386909265,0.014316121388291511
15,0.02604709006845951,0.0052941219390532975,0.0,0.0,0.0,0.0015402673402035059,0.002168500425992148,0.008990088488158549
16,0.008384640328586102,0.0023272870445975175,0.0,0.0,0.03375961255898824,0.03898048835898223,0.04513257685225343,0.03374400761164534
17,0.007070397958159447,0.0077692768292671925,0.0,0.0,0.0,0.025169975546235693,0.021469251277498172,0.03381637747610662
18,0.007388005964457989,0.0024327220726646824,0.0,0.0,0.0,0.01667834053016166,0.006483257715417773,0.030817505338643275
19,0.018684104084968567,0.00768812108637355,0.0,0.0,0.046852709155665744,0.03139216693472489,0.036078282773783305,0.036384058862594035
20,0.02116062492132187,0.06684373824752703,0.06758779980420948,0.0,0.032101025913619824,0.056666863537183775,0.061947583686953696,0.06901394736096371
21,0.004116407595574856,0.03470397523700098,0.014336147821830635,0.0,0.015730002710084325,0.061552267449340524,0.0653430760656834,0.07982893627159411
22,0.025650007605581893,0.032967225759532856,0.023689121390112616,0.0025697503671071598,0.03307577016179257,0.05348182614607509,0.05907139785997406,0.061083678865875055
