,RF,DT,LGBM,XGB,kNN,MLR,PLS,lasso
25,0.01519649215350126,0.0,0.002763794148316348,0.005133539438247681,0.0,0.048970023475899016,0.053096804807603495,0.046632421463178725
26,0.007327245153633129,0.0,0.015223986564062045,0.009668469429016113,0.0,0.07527095146230922,0.0694928082092765,0.07188604100230336
27,0.12448074640643553,0.0,0.094683295826652,0.12662437558174133,0.021316625875187182,0.06307477214886031,0.059248466381409313,0.058720207578093014
28,0.03197843861268621,0.0,0.21199394231419072,0.12406066060066223,0.0,0.08663987300298204,0.07987876369039155,0.08710556731459289
29,0.1486562046683372,0.0,0.2039478003218796,0.13201123476028442,0.0,0.09441335443067361,0.08837756268896121,0.09101896488250147
30,0.08427304496900957,0.0,0.12719293707415308,0.09165242314338684,0.0,0.1284550681592549,0.12061636085772076,0.12831307173741702
31,0.17727911116972211,0.0,0.21049831927133425,0.18134021759033203,0.0,0.12384039355256815,0.11728224026222217,0.11946912597380734
32,0.0,0.0,0.0007722692078659671,0.00511971116065979,0.0,0.05838797510342625,0.06232860134662911,0.06132971202300021
33,0.0007661875247263617,0.0,0.0005796687625766436,0.005893677473068237,0.0,0.021088742053144316,0.02627758078375829,0.028012691930925464
34,0.0,0.0,0.009984421355140556,0.0069313645362854,0.0,0.039357060487216905,0.045462750469963245,0.037478846694289115
35,0.0005169457998153765,0.0,0.0005614254872306703,0.0058596134185791016,0.0,0.009412119005041492,0.014281342126197652,0.00751624225315408
36,0.015988724779111205,0.0,0.011797634157657774,0.0005263984203338623,0.0,0.008168076931557633,0.004459697803846599,0.005410861773693203
37,0.07277858367400772,0.07319003033100363,0.07283655830802965,0.07557084845958945,0.07319003033100363,0.06713545188975459,0.07120765882755783,0.07220903768575618
38,0.00018297507582750908,0.0,0.000271792490588159,0.005745679140090942,0.0,0.01296591638131303,0.007232098837089848,0.014529233669659004
39,0.01457668468943691,0.0,0.005508587046760693,0.022760242223739624,0.0,0.03226064097679354,0.02682755098374709,0.030106060798445786
40,0.0,0.0,0.00101792227454397,0.003824949264526367,0.0,0.031091389680730497,0.026318742734849424,0.030153885797227456
41,0.0017163391797441645,0.0,0.0011317746525395483,0.00859212875366211,0.19925325362841834,0.07987540659554482,0.07376064855080525,0.07860258059731039
42,0.11295364631412366,0.03402347355927737,0.14790258565300285,0.1258586546794006,0.03402347355927737,0.020707239844857506,0.018199443905956153,0.01538293914496279
43,0.04555156270605301,0.0,0.09813329437481165,0.054148346185684204,0.0,0.05749453812208816,0.05417950862801491,0.057965392852154046
44,0.44131313464328126,0.5193195305288145,0.4884905823113659,0.5474242380430026,0.016875481889134125,0.4900873142068415,0.49652789630497995,0.4952247698666109
45,0.0,0.0,0.0009114035551068507,0.0034760236740112305,0.0,0.044754947875761175,0.050404405580258396,0.0441077412355113
46,0.00041144665699591215,0.0,0.00023994444899444136,4.437565803527832e-05,0.0,0.030649642414454698,0.036748814174526204,0.0355012602754745
47,0.0,0.0,7.008057844863111e-05,0.0014226734638214111,0.0,0.12397115212259792,0.1268872944640423,0.1275937988462386
48,0.0009435579585915866,0.0,0.006256204371153798,0.0008543729782104492,0.0,0.02983180458106094,0.02257060524446751,0.026847370575084642
49,0.0,0.0,0.0005156836900208775,0.0018169283866882324,0.0,0.04802715611718861,0.04330132284330313,0.04860684976188706
50,0.00026605565079783735,0.0,0.0002780622177380237,0.0033225417137145996,0.0,0.06403368076400723,0.057730138753197574,0.06527049080975814
51,0.0031653039694052487,0.0,0.005696702272113279,0.004870980978012085,0.0,0.07898830921298527,0.07292578091519222,0.07388429150410973
52,0.0019075563761044453,0.0,0.0011635700075685162,0.017142444849014282,0.0,0.06053427205508355,0.05381106480791896,0.05919571784622016
53,0.014752736384016897,0.0,0.0032348425078423198,0.03924998641014099,0.0,0.05552073926102169,0.052280586604030545,0.05597502965367905
54,0.07081794804167219,0.10642226031913493,0.03976738541096767,0.10241347551345825,0.0,0.08788226398105586,0.08315393948660178,0.08570331239951796
55,0.0007042067783199274,0.0,0.003231568523022029,0.004085898399353027,0.0,0.13688730179980668,0.14082427512362114,0.14177949677442753
56,0.002878148490043525,0.0,0.001639983300621764,0.008146941661834717,0.0,0.0957274435309165,0.10061633807284417,0.09934777818152245
57,0.016792166688645666,0.0,0.0142510721221681,0.0032355785369873047,0.0,0.17334334627946418,0.1788186567762086,0.17218489889255567
58,0.003451470394303048,0.0,0.0010852746167708145,0.04572540521621704,0.0,0.25029452409004155,0.2523987857032419,0.2555256716389376
59,0.0032150863774231854,0.0,0.0007776914017916822,0.02737906575202942,0.17665085664679858,0.24357700305546437,0.24789779568928166,0.24863523332219772
60,0.11748912040089678,0.13517077673743905,0.09762767451869354,0.08521344174216927,0.13517077673743905,0.05377476552536914,0.05882978781051523,0.05665239118383558
61,0.02999142819464589,0.021891072135038908,0.11364760393112457,0.05026140809059143,0.0,0.20592723847620897,0.21190768138716487,0.20445768538662973
62,0.052245813002769335,0.021891072135038908,0.00014216355317857177,0.030954837799072266,0.17587659833888125,0.27797651769421255,0.28129530380485956,0.27691407602323326
63,0.08618257945404192,0.10187260978504553,0.1737637884564977,0.21580273441977238,0.06876857786071627,0.03587110048119457,0.037916835501537405,0.040086463789476
64,0.003554332058551768,0.359224581300277,0.03982758450723073,0.0761253769984429,0.024087950193286023,0.05789682389871065,0.05477386971448811,0.053539835274119596
65,0.009171831728867203,0.0,0.007930213586594513,0.03607216477394104,0.0,0.11323947007457547,0.11980939567343138,0.10983619686339884
66,0.002362521429513388,0.0,0.0017494777880161978,0.002459794282913208,0.0,0.1573087106054652,0.16251265088485983,0.16228165131110106
67,0.007102070420677833,0.0,0.004646720358583384,0.041040003299713135,0.0,0.19627991208173268,0.20195176852463198,0.19777294514919352
68,0.04967163391797442,0.0,0.05598559826232839,0.024405986070632935,0.0,0.2514923053508429,0.25682309987196167,0.2533360997923905
69,0.02375214295133851,0.021891072135038908,0.008630956424430802,0.03278613090515137,0.01570695107705559,0.2635272765292815,0.2681371269047027,0.26019339806559083
70,0.03298331794804168,0.0,0.0011281310161913097,0.015923887491226196,0.0,0.11482195801901407,0.12249465395924479,0.11579224609678997
71,0.003510483977317685,0.0,0.004669912339865266,0.021376311779022217,0.0,0.10770834011981434,0.11329923477399124,0.10711085992866799
72,0.05937491757879469,0.0,0.03463108994943606,0.051429033279418945,0.0,0.1597728932439944,0.16485225959521124,0.1581789065894298
73,0.04845905314519283,0.1978108927864961,0.035402618285482385,0.05487090798806471,0.1978108927864961,0.03166821901530564,0.03762361908314288,0.026625705444973446
74,0.13937887379665032,0.0163523671370171,0.1859810739307428,0.10561982507396317,0.07749590657457595,0.08156979356323363,0.07693558953948615,0.08137427208346942
75,0.16064816035869756,0.2885401556112357,0.20127107978735603,0.11261405517459777,0.058780350316816,0.08568747360144413,0.08077996158399553,0.0887057122571458
76,0.37335619148094396,0.09303705657391526,0.45263598490915724,0.29737565593827653,0.6478212138818618,0.5767340584831466,0.5695035866842537,0.5738203649363414
77,0.13124686799419605,0.18066728207833316,0.21320340577494168,0.1472287969886038,0.1837193875503189,0.18253285479411419,0.1779106071158068,0.18532079497934612
78,0.009492285375181334,0.0,0.009701770873709487,0.023657560348510742,0.07012101294007449,0.061636246198095324,0.06102063371017828,0.05457365940885686
79,0.01474482394830543,0.0,0.012649074322052747,0.02971482276916504,0.0,0.011948942040769461,0.013543701977349276,0.004242463187602609
80,0.0085200448371357,0.0,0.00867235870862112,0.007018774747848511,0.0,0.008518291204956396,0.006456657514343142,0.021457417951985337
81,0.0002189107213503891,0.0,0.000872811269710023,0.0030230283737182617,0.0,0.009049384473058891,0.007377437776213136,0.026147943972869986
82,0.014809771858103664,0.0,0.045563519014705005,0.028911322355270386,0.0,0.029400390657446485,0.026415896246650847,0.046731810708725716
83,0.012846498747197711,0.023473559277330913,0.009490057414884824,0.0014692827632775685,0.023473559277330913,0.012560036258485285,0.010560039515550498,0.025691390487725535
84,0.005317816167743639,0.0,0.0009155880241227735,0.002393871545791626,0.0,0.0025832671539704755,0.006762185261269482,0.009310191997767253
85,0.0014097322959250964,0.0,0.00621729252551216,0.03443986177444458,0.0,0.02606627194499736,0.022312817265282878,0.045848317124795535
86,0.24282342080970598,0.2472636159831202,0.24766490728692375,0.24025267924605964,0.11368976840952313,0.1994748543434699,0.20110668598229334,0.18523059856544088
87,0.1640020440458921,0.17011736779638664,0.17017307971724502,0.15788560061880486,0.17011736779638664,0.12236171754622643,0.12243106692956673,0.11294202941270635
88,0.004547013055518929,0.0,0.003971415148967798,0.0025441646575927734,0.0,0.10444976288199695,0.10222799280347804,0.09514693300446529
89,0.0012326915468811824,0.0,0.0016152755379787314,0.001076042652130127,0.0,0.053411901151210944,0.056460330066399375,0.03761454051210716
90,0.0,0.0,0.0030047441750414247,0.00540044903755188,0.0,0.011449002962039823,0.010199821707480086,0.02077652467015867
91,0.0005568376631939867,0.0,0.0019516779218962514,0.0049828290939331055,0.0,0.013529806157665275,0.013142361824643858,0.026592910359868223
92,0.20012593960174077,0.20071211921403143,0.20306067481394682,0.20719895230958196,0.20071211921403143,0.15835014153093868,0.15876946874003137,0.14979760434772316
93,0.004569761308189373,0.0,0.00022776104565712464,0.004913300275802612,0.0,0.02676265107217915,0.028924572588379646,0.03791006927089814
94,0.0008815772121851514,0.0,0.0003545690911800265,0.004013359546661377,0.12477036660652639,0.0526253694521821,0.05192169439223452,0.06764620503600927
95,0.001571607543188712,0.0,0.00277492973769382,0.007333606481552124,0.0801948940216001,0.08870643706155551,0.08531223402128653,0.09978604483422883
96,0.006683041012791772,0.0,0.00937816315866655,0.05955910682678223,0.2860186375815385,0.07466578238788407,0.07346130322201942,0.08453456737583266
97,0.011050375840696302,0.0,0.02040032297297635,0.00013405084609985352,0.0,0.04616980630278261,0.04592577042629338,0.03913068179124153
98,0.000579585915864434,0.0,0.00011839532974393395,0.010963290929794312,0.0,0.033923143121463245,0.034971906424277874,0.02369349389615833
99,0.003507846498747201,0.0,0.0030828444062149713,0.007841408252716064,0.0,0.033641219815290085,0.032431590242387766,0.041688976737802974
100,0.0,0.0,0.00048100696740810157,0.003355264663696289,0.0,0.006300907051729421,0.007284167679029424,0.008895389483484561
101,0.01808090465514968,0.0,0.02732933449774443,0.03490114212036133,0.0,0.012350849907733386,0.013218403591194916,0.0018022408523360699
102,0.0008472899907688251,0.0,9.248960267397139e-05,0.006312072277069092,0.0,0.0385259268731479,0.037191487389955,0.051272850769839284
103,0.011799090069893192,0.0,0.0038307024950067752,0.0023072659969329834,0.0,0.0006457101008945365,0.002242491017479864,0.01641639920834232
104,0.0073157061848872496,0.0,0.0023014187087166027,0.007100313901901245,0.0,0.052051757886273475,0.05132038137364887,0.06278464480318664
105,0.0011225768165633652,0.0,0.0005951731538068357,0.02947390079498291,0.4509017509520713,0.07232763708276768,0.07217407334735028,0.08112880407510752
106,0.01972899907688249,0.0,0.0164204651572923,0.034719884395599365,0.03747232757456641,0.038178865770883696,0.03665523782043675,0.054488868932245665
107,0.004667677700118686,0.0,0.018493933283522508,0.009718865156173706,0.0,0.07853523904267967,0.07601492159773125,0.09196475718494433
108,0.1907005802452855,0.20770143742582092,0.1915423351483257,0.18168952341100464,0.20770143742582092,0.32396723000221633,0.3243636906550667,0.31677145470944956
109,0.015943228273770295,0.0,0.01283956243216453,0.009450584650039673,0.0,0.10875098046827558,0.11041157802354672,0.10305352440711739
110,0.00018297507582750908,0.0,0.0003351310270138274,0.0022350549697875977,0.0,0.06980811582321575,0.07474927538982105,0.06039492625763493
111,0.0016002901226427545,0.036595015165501815,0.0043149416705829495,0.004175335168838501,0.0,0.037843145963473296,0.03968626741262825,0.026826515166920042
112,0.00033990505077146266,0.0,0.001263997099118819,0.0038584470748901367,0.0,0.016350025780473815,0.01167387545510351,0.024831757212191823
113,0.023069695371225118,0.0,0.038107828545178316,0.06773582100868225,0.0,0.037401099855750464,0.03919565065949808,0.024509413226623665
114,0.00036595015165501817,0.0,0.0003611023171875473,0.0030977725982666016,0.03888167056557335,0.007983452643973238,0.006198607175663243,0.013192483075030306
115,0.007776605565079786,0.0,0.0003281800367968257,0.007217496633529663,0.0,0.021141428930855743,0.01596153360360164,0.034092160021382406
116,0.008733680601345117,0.0,0.005109197588164146,0.011662483215332031,0.08185963064311133,0.03023155624500956,0.028753236461517798,0.03835265654539169
117,0.006335223526308851,0.0,0.0008614638808909302,0.003881692886352539,0.0,0.034911526538786875,0.03461209251146278,0.0384847090199968
118,0.007736384016879871,0.0,0.016530894132355586,0.0030912458896636963,0.0,0.0327292092404986,0.03109214217824282,0.04285780253907008
119,0.006609850982460771,0.0,0.0009827983314593144,0.0037665963172912598,0.0,0.0561675876186738,0.05438584377850018,0.060215183995525376
120,0.0012195041540287491,0.0,0.0004116915942798355,0.013113468885421753,0.0,0.05570448112712506,0.0498246136100672,0.06942322657732515
121,0.007687260978504553,0.0,0.0013770634290752087,0.017484575510025024,0.0,0.07487481345890773,0.07024173043399638,0.08104450760161554
122,0.002737043386522485,0.0,0.00321414001525651,0.0037050247192382812,0.0,0.009449891095142215,0.007217005703635995,0.003956593556437071
123,0.014764605037584057,0.0,0.02681482073035432,0.028532445430755615,0.0,0.020044711619125966,0.019155349331858362,0.010475769197359638
124,0.3236182909138864,0.32375049452723204,0.3256402058298007,0.3271283195489758,0.32375049452723204,0.31006941661163623,0.307651628182376,0.3065328456369323
125,0.0006758538836871953,0.0,0.0008159705349449568,0.001979649066925049,0.0,0.09316501634703316,0.09299554400314779,0.08764739151118328
126,0.00017341421600949495,0.0,0.0012576504053177767,0.0027351677417755127,0.0,0.06441024920877245,0.06463674042243141,0.06281582357692954
127,0.012706053013319262,0.0,0.010198093790852684,0.0001246035099029541,0.0,0.012547602782449513,0.007464332516361721,0.02418553402495821
128,0.009830871686667547,0.0,0.0004292727029714486,0.0036201775074005127,0.0,0.01738620537088223,0.013418337864034374,0.02485944526793122
129,0.00019253593564552295,0.0,0.0003730847988611775,0.006251633167266846,0.0,0.03119989899356132,0.027246083859930326,0.03539194494385027
130,0.0016464459976262696,0.0,0.0006935762267813447,0.003147721290588379,0.0,0.019269283608967763,0.01794553319724472,0.026260339568032004
131,0.014977911116972187,0.0,0.002401323253519342,0.014266371726989746,0.0,0.006618406988807085,0.007795742314674961,0.015528228249556096
132,0.03356158512462084,0.0,0.019625520801993878,0.04527181386947632,0.0,0.028225934026410632,0.030399475915448664,0.029676566031627334
133,0.0016339179744164585,0.0,0.0004921112875294012,0.0022881627082824707,0.0,0.08736680538164387,0.08293753131388609,0.09268605902381012
134,0.011332586047738357,0.0,0.010176559234869108,0.0035730600357055664,0.0,0.02431541123823161,0.02466332450583053,0.032313071924661985
135,0.0016527100092311752,0.0,0.009222639659175157,0.012526482343673706,0.0,0.062472169134449085,0.06195000818320885,0.06465112139936886
136,0.0027930898061453275,0.0,2.39787420826733e-05,0.005394637584686279,0.0,0.05560954083146874,0.055260963525361737,0.054924605455867706
137,0.0,0.0,0.000956043838555992,0.0013385117053985596,0.0,0.05426429410048328,0.05719039836310073,0.044868621813340094
138,0.0,0.0,0.0003388321680002348,0.003754645586013794,0.0,0.03953587317867857,0.04328193049325148,0.030403397941595862
139,0.0014997362521429526,0.0,0.0017071846759515524,0.0015666186809539795,0.0,0.024404291520287252,0.028740534303572013,0.01775894011861806
140,0.0017453514440195174,0.0,0.0020807888084935274,0.00019788742065429688,0.0,0.04502436968938847,0.049252698490610855,0.030474207928376885
141,0.0005393643676645131,0.0,0.00175812246794728,0.005721569061279297,0.0,0.0063157337964069304,0.006733684326009556,0.0009654001942772036
142,0.0,0.0,0.0004611618875463661,0.0031083226203918457,0.0,0.021152440274268602,0.017781190203316907,0.030528770962408677
143,0.0006296980087036794,0.0,8.597397641196923e-05,0.002783864736557007,0.0,0.03375114406790475,0.03086189378371148,0.03945519829957421
144,0.0018192008439931425,0.0,0.0008815441728937983,0.009380310773849487,0.0,0.04195352710831507,0.04134420814370052,0.05129374787255957
145,0.018345971251483597,0.0,0.014687092560846356,0.02516806125640869,0.0,0.05703348310352818,0.057234908010616765,0.059287478533450094
146,0.0012138995120664646,0.0,0.0002042886147780863,0.016928941011428833,0.0,0.07254309135967824,0.0716106376043569,0.07490407302223417
147,0.005294408545430573,0.0,0.0027694846679690373,0.0026226043701171875,0.0,0.09374594831127997,0.0903334793248797,0.1005069726075538
148,0.005989713833575102,0.0,0.01208276161896281,0.0016049742698669434,0.0,0.07982985806437659,0.07696760019486615,0.08645755582493601
149,0.11027198997758153,0.0,0.04458498977968652,0.053098976612091064,0.0,0.2532686906593439,0.24976570369715767,0.24172441666907274
150,0.28185348806541016,0.39021495450349475,0.34657493305202597,0.2948761872144484,0.5396383375781914,0.30432908082939114,0.3053419134733856,0.32164085920721164
151,0.1463114862191754,0.16576552815508372,0.1304296996163425,0.1127268234210107,0.5319794276671502,0.26912448778639814,0.26899066234911956,0.28882384920848825
152,0.027318343663457735,0.0,0.008549070577182145,0.02168211340904236,0.0,0.3196287604500191,0.31515373333831526,0.30963004164464686
153,0.127014374258209,0.14216009494922865,0.06895092449414988,0.13873574137687683,0.0,0.2598317178039662,0.259473774625523,0.24799371807390475
154,0.022605828827640763,0.039034682843201884,0.0035344021030806476,0.0032176673412323,0.0,0.3441318001926438,0.34065954100084633,0.33627852632855365
155,0.2928316629302392,0.05347487801661621,0.35815745540869126,0.19472836773706503,0.2959403052121688,0.1979166405977698,0.20380567832476237,0.21367671192130278
156,0.07251714361070705,0.027034155347487987,0.05522701707193689,0.09694954949036516,0.30971880321754075,0.23821287927602253,0.24363668115012005,0.24267322023824778
157,0.13450646182249715,0.21495450349465917,0.23143271449136604,0.11139133370175758,0.37348134345113737,0.4401633697710756,0.4446120051236494,0.44776879646292583
158,0.010106488197283367,0.17591982065145734,0.050475419242670086,0.01383548356385339,0.06936568640379798,0.15683023643589517,0.1577453667092779,0.14108824546716375
159,0.06909237768693083,0.2186469734933404,0.05083148813423227,0.08745842636001,0.04775030327327512,0.11634056347480881,0.12068259574828422,0.13043537807589656
160,0.020287485164181995,0.31834366345773435,0.02095091933657245,0.04451292893918957,0.10388062733219305,0.1465914544458049,0.15243657339579192,0.15612566118281102
161,0.4959649874719767,0.14216009494922865,0.5964542275627995,0.5701234340667725,0.2886402238064204,0.36362593394158815,0.357707472280948,0.3524473324090968
162,0.049939997362521416,0.40564420414084135,0.07310551168252259,0.12624826719590176,0.03432062093452637,0.15661959388729108,0.1550725851922597,0.1480462956397064
163,0.45676315442437027,0.18356850850586837,0.4147596039444254,0.37359636416382425,0.7440327047342741,0.36081124026220646,0.3637108715752063,0.37150411236824676
164,0.02066464459976275,0.3236186205987076,0.02111847948384482,0.11332903021670693,0.2368455756296981,0.1539186613240523,0.15210568587668682,0.13887965460055068
165,0.2564258868521695,0.17934854279308987,0.2456573313189721,0.18241397414140814,0.6055650797837269,0.2148395507984564,0.2183572681691811,0.23067787244685423
166,0.3906807991560072,0.6759857576157193,0.45076566471781565,0.3662615161205869,0.30604347583950064,0.30197671408310856,0.30650088150608756,0.3086417670715783
167,0.19567519451404558,0.30634313596202023,0.15107070794710775,0.11775792390206363,0.07789882131467951,0.4150763784469623,0.4176032639597214,0.4315654812661777
168,0.03237175260451264,0.08637742318343655,0.029452654257854927,0.01693941061876858,0.02813344664482631,0.15969525736737766,0.16300908473757142,0.17618415021176048
169,0.2267272187788471,0.14216009494922865,0.11252332544451786,0.16295990347862244,0.28154837688637235,0.28302378546913787,0.27638260748745325,0.2750557848576904
170,0.16171699854938712,0.0,0.10180992639579146,0.13042372465133667,0.09397657324908587,0.32722588302569744,0.3208706251681523,0.3179384662565721
171,0.25509857576157186,0.19438217064486352,0.2747581028957917,0.28653577208660475,0.5070552551760518,0.15294082137004528,0.15978665078276966,0.16584840931993333
172,0.03848575761572093,0.009890544639324705,0.1110027253709841,0.06381335399026011,0.6584465251219835,0.251987434775659,0.26004913703779037,0.25720750132258446
173,0.0038619279968350262,0.0,0.015623067611290642,0.008845090866088867,0.0,0.06449039485283943,0.06103723921130677,0.07559777699369233
174,0.0,0.0,0.0007649386781348569,0.006013542413711548,0.0,0.05134463252702544,0.0454105621164724,0.06060406835281159
175,0.0,0.0,0.0004975109472021483,0.0033159852027893066,0.0,0.010827247107425664,0.006090180517098989,0.021770934233382194
176,0.0023809837795067935,0.0,0.0007677768312913296,0.0035326778888702393,0.0,0.0006727737148054524,0.010969076000691691,0.017866269918225302
177,0.0,0.0,0.0006765552105350361,0.008433669805526733,0.05650316810544305,0.012135356685631399,0.01592752784846066,0.0033663760799524517
178,0.0,0.0,0.0008488228390085502,0.002320021390914917,0.060523580738445854,0.026893603512494202,0.034248529884144584,0.009640201606885161
179,0.007791441382038771,0.0,0.004283778511142259,0.0020233094692230225,0.0,0.019916951624687235,0.028478680597685116,0.005791161423195523
180,0.006920743768956877,0.0,0.027164240517497225,0.009654700756072998,0.0,0.03322005490655178,0.03985608371582354,0.019577934487943524
181,0.01573091124884611,0.0,0.0011786474477887391,0.00840383768081665,0.0,0.0466113281603108,0.04294350781308534,0.05428217824883873
182,0.013265198470262434,0.0,0.004382504963261667,0.014523208141326904,0.0,0.05542649942472569,0.06254363900730864,0.037797664324627486
183,0.0024281287089542402,0.0,0.010786777542291336,0.020219117403030396,0.0,0.030298672733313048,0.0345167153123661,0.018776714277820614
184,0.0004965053408941055,0.0,0.00207963842413411,0.00693434476852417,0.0,0.033849854598549445,0.02801802528353603,0.045660758717501776
185,0.008056837663193988,0.0,0.0016892050589525519,0.002748638391494751,0.0,0.058691242905461155,0.06275796207748222,0.04324777549644305
186,0.010628379269418436,0.0,0.008683852407211793,0.01408502459526062,0.0,0.04176379867758967,0.0471694093331565,0.028987783718994783
187,0.0,0.0,0.0022505008170871687,0.008325129747390747,0.0,0.06556160534742192,0.06755291235145339,0.054195725975633144
188,0.0020351444019517345,0.0,0.0007557710401716654,0.013223499059677124,0.0,0.009007466056353997,0.020704682678344077,0.007619331126302281
189,0.01589674271396545,0.0,0.008686199555640981,0.022573024034500122,0.0,0.03251664852581518,0.04307684833621757,0.014678347448504183
190,0.014263484109191617,0.0,0.004268162987560971,0.040625810623168945,0.2483965136933703,0.07257202302401924,0.08287198816291312,0.05061926254146375
191,0.002580113411578532,0.0,0.008034879264036846,0.021287888288497925,0.0,0.05906626496572018,0.06201796652002634,0.042588093501322484
192,0.0005192535935645523,0.0,0.0004924981093005409,0.006547987461090088,0.0,0.09023491715512603,0.08230217680567914,0.1013895715778331
193,0.005202426480284846,0.0,0.0014301846190785763,0.009025394916534424,0.0,0.06473784968100557,0.05824624624612315,0.08081995514488119
194,0.05929150731900308,0.0,0.11837646662903978,0.023056864738464355,0.0,0.0008499346862331225,0.002468348861180178,0.008342674505204567
195,0.00026803375972570253,0.0,0.0011949936138458174,0.0009442567825317383,0.0,0.019299979201607115,0.015274478679280432,0.02839190133749057
196,0.0022283397072398793,0.0,0.003979440777048947,0.017505407333374023,0.0,0.03264102118340817,0.032259086638893916,0.024441081834938545
197,0.0007398127390214956,0.0,0.0007095513751749676,0.01121509075164795,0.0,0.0300488423281442,0.03293510024846248,0.016599421356033282
198,0.006383357510220231,0.0,0.0008816548711927369,0.008701562881469727,0.0,0.007722211523963601,0.011082256353541015,0.013755442952657498
199,0.003192667809574048,0.0,0.0013721458640838361,0.011622011661529541,0.0,0.01936310519384629,0.025901431425146226,0.005667587903129927
200,0.0,0.0,0.01398750487642349,0.010472893714904785,0.0,0.033260187465910335,0.037479664558356364,0.0201215222844646
201,0.003458723460371885,0.0,0.000534140082757021,0.008272826671600342,0.0,0.03518972132765788,0.0397000492830327,0.02612278469952327
202,0.0006442041408413563,0.0,0.00012968791032328945,0.005315601825714111,0.0,0.07535614323057474,0.07623786541203488,0.06614964314206463
203,0.001273572464723724,0.0,0.0015562281253833623,0.004421502351760864,0.0,0.047986260705389805,0.05589964588861134,0.031019225492055352
204,0.10127620994329435,0.0,0.05282953581988267,0.10429424047470093,0.0,0.09485988989683271,0.1009139261632982,0.0956218755143847
205,0.006497428458393776,0.0,0.0027555253659579367,0.010624051094055176,0.0,0.14001911860556157,0.14520491050824785,0.13869481817792906
206,0.004717789792957933,0.0,0.0004850150321694153,0.0019056499004364014,0.024743428495041145,0.04579670691601245,0.04116794100627314,0.04349930066644964
207,0.006257747593300805,0.0,0.0011370518955949786,0.007574498653411865,0.0,0.0447549320679341,0.03775473017766698,0.0415701526522272
