Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.03905981705714231
P_charged_centers,1.0,1.0,0.028313114030193272
N_charged_centers,1.0,1.0,-0.08113149913995533
N_charged_centers,0.0,0.0,0.13085394398609707
cLogP,8.8188,8.8188,-0.0019203042060735572
cLogP,9.784,9.784,-0.001360262063567761
cLogP,12.515,12.515,0.03101148247618357
cLogP,6.12,6.12,0.01612788337922474
cLogP,11.8502,11.8502,0.014257960302823693
cLogP,12.73,12.73,-0.03090696304916623
Hbond_D,3.0,3.0,-0.008694009253240724
Hbond_D,2.0,2.0,0.002609582109000538
Hbond_D,0.0,0.0,0.0016794828995934923
Hbond_A,10.0,10.0,-0.0009759631190210291
Hbond_A,9.0,9.0,-0.0007373131745129313
Hbond_A,4.0,4.0,0.0003936371991184959
Hbond_A,8.0,8.0,0.0008469112325582433
Hbond_A,0.0,0.0,0.00027812250099115764
Total_Carbon_Tails,36.0,36.0,8.993806879253139e-06
Total_Carbon_Tails,28.0,28.0,-1.4830274367183383e-05
Double_bonds,2.0,2.0,1.989157011387482e-05
Double_bonds,0.0,0.0,-9.61729399908737e-06
Size,"(284.0, 493.0)",388.5,-0.001170835564355368
Size,"(75.0, 284.0)",179.5,-0.0002976602720728043
Size,"(1120.0, 1329.0)",1224.5,-0.0024676692562046226
Size,"(911.0, 1120.0)",1015.5,-0.002016735766496441
Size,"(1747.0, 1956.0)",1851.5,-0.003177771343841456
Size,"(1538.0, 1747.0)",1642.5,-0.0008882383745972356
Size,"(493.0, 702.0)",597.5,-0.0026384601175735625
Size,"(702.0, 911.0)",806.5,-0.00450316798082266
Size,"(1329.0, 1538.0)",1433.5,-0.003955783348303809
PDI,0.292666667,0.292666667,0.0022046783461301205
PDI,0.187666667,0.187666667,0.00468187957594874
PDI,0.408666667,0.408666667,-0.0029962060751185897
PDI,0.359666667,0.359666667,-0.0010782668751726113
PDI,0.308666667,0.308666667,0.009883795198251359
PDI,0.374333333,0.374333333,-0.0021218725592532647
PDI,0.257,0.257,0.007754977521091833
PDI,0.367333333,0.367333333,0.000513632073940748
PDI,0.301,0.301,0.0006851610298754116
PDI,0.5935,0.5935,-0.002498343713583533
PDI,0.445,0.445,-0.002051095981671968
PDI,0.466166667,0.466166667,-0.0029828617453771214
PDI,0.062333333,0.062333333,0.012740120555432735
PDI,0.177666667,0.177666667,0.019078756832542718
PDI,0.699333333,0.699333333,-0.004600448669033958
PDI,0.298,0.298,0.0037809879998737025
PDI,0.319666667,0.319666667,0.0074190666521977006
PDI,0.671,0.671,-0.008607664164577245
PDI,0.285666667,0.285666667,0.006979715311415272
PDI,0.286333333,0.286333333,0.00018578726547162426
PDI,0.296333333,0.296333333,0.0009869503226551807
PDI,0.565833333,0.565833333,-0.001716231591343943
PDI,0.429666667,0.429666667,-0.0020363016052116997
PDI,0.270666667,0.270666667,0.0017861641749449958
PDI,0.301666667,0.301666667,0.005840574730421671
PDI,0.512666667,0.512666667,-0.011191244275847372
