,XGB,LGBM,RF,DT,kNN,PLS,MLR,lasso
0,0.03188363426394325,0.12247937177028262,0.15063924136990042,0.4825828898894803,0.23438978381646408,0.12753448895199077,0.3562707911486982,0.3212230268650052
1,0.35779930568844187,0.28793153369348023,0.2312702960840496,0.011376040387501729,0.11528926766929565,0.22297909984785846,0.13755159224270164,0.09263652480914147
2,0.3453390042751576,0.30911300172845557,0.31146370582617033,0.2156331013780871,0.2103156743595534,0.514896118489041,0.20770282038173005,0.16307474921484477
3,0.24948343476017532,0.27114153919870393,0.20957975167144227,0.011017874198389954,0.30700345368735,0.20023341242360304,0.2650934918989542,0.21787940614424373
4,0.4657871888777392,0.4088173235153647,0.32320507572656537,0.07881361713739932,0.3177048969976378,0.062975844730083,0.20964296115158249,0.3010713789540951
5,0.15641465640390106,0.2103516533230158,0.18034861509073596,0.0692966298267158,0.4272802640559418,0.09002552877473324,0.27970622692039376,0.2091370159689505
6,0.09380351882267823,0.07667328321342892,0.04784281620957864,0.07913767226088142,0.16808567575922184,0.15941097971624524,0.15449498437996056,0.11091741558292328
7,0.0011200861173528143,0.12660998497358744,0.09371878837494996,0.20112858897140506,0.08061201466693957,0.15802515490576413,0.12276143810743534,0.08465044035912506
8,0.38510967537949825,0.32614411616223854,0.2720954427616322,0.056504980215582035,0.15487674713630217,0.06828033733843408,0.29778606178647915,0.2068052454141162
9,0.20997017548799612,0.16112763084159665,0.2021489971346706,0.1134534042843498,0.48610837003329904,0.16559638433847745,0.5121808491813684,0.566674846603606
10,0.3444073929242115,0.3131613467381663,0.23467355710192384,0.5731097596631775,0.6222136501209513,0.27512881457330884,0.48302954227318773,0.5253676035174197
11,0.20365190111951553,0.14153854461036103,0.16782405512348186,0.5011086096329649,0.30600287806997706,0.4569980298279034,0.3499156816231107,0.3782803832166302
12,0.04502929393941635,0.09579521492835474,0.0655246281893852,0.0016373311502251298,0.13780387981060976,0.2778443759824557,0.4472317893381568,0.4770856257929304
13,0.009985223540603938,0.022673522650091704,0.06148860690408087,0.02936962750716332,0.08115561011585465,0.052028426397121574,0.024262009085669112,0.02456126423714089
14,0.36097281553976557,0.39120849055972473,0.29957395279028565,0.2461698146307233,0.19013479038358716,0.39823003748385843,0.2713496575095244,0.21862833751227712
15,0.14812873815641114,0.15378999184658415,0.15670077773229663,0.12372083503888653,0.03533062225910899,0.0999753065492669,0.2943946087155666,0.23294323468589867
16,0.06973433826382514,0.10115739924765443,0.06244781006958433,0.3530665848001091,0.1412712169553848,0.2236546167369235,0.32958783080513676,0.28784074666826154
17,0.1370449955718127,0.13936067038348587,0.11808364033292351,0.08780188293082292,0.10744896074327503,0.3292535817979629,0.1098224828069484,0.08938836089354424
18,0.2463326313629337,0.23436587019501576,0.28694808295811236,0.22637808705143936,0.23684445222750639,0.4871627573521126,0.3359246495317161,0.29622236033011706
19,0.02765240854798301,0.006360816017354692,0.027530017737754264,0.23546868604175192,0.05539218117909028,0.4637303485242569,0.14004538967605007,0.09701020952444245
