,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.01036874609313293,0.011124115933253728,0.0220616089395457,0.04160548213411647,0.013942955880700852,0.19871646479455352,0.20859399264468037,0.19301469377761898
1,0.0013239383697509766,0.0770434417691745,0.0030091300919127648,0.026554087126774317,0.16957307513748338,0.011865474939407365,0.020098949412514097,0.014166427820137488
2,0.0025664865970611572,0.19832687168179908,0.0,0.22711698482623588,0.08564058032106157,0.14050782024370398,0.14728903733118354,0.14236818131128973
3,0.10570591688156128,0.0027284208541735354,0.047029022834456057,0.0,0.0,0.03498787270569271,0.0368170920379106,0.026377488832747223
4,0.05892351269721985,0.020819029649357338,0.03815428505388124,0.0,0.06530915639493384,0.17717726930245375,0.17689846097003986,0.17407211294163158
5,0.007569342851638794,0.0029113044140992956,0.009759090273407454,0.0,0.0,0.11229424498278379,0.11409264277061733,0.11183872096184894
6,0.008242696523666382,0.013864077407730891,0.0,0.0,0.0,0.0017328402664193274,0.0009718948255759696,0.013053389183753136
7,0.009311556816101074,0.012673737247227722,0.0016897468320008712,0.0,0.0,0.04305297613651948,0.03780413796278759,0.042455259517355626
8,0.044132113456726074,0.00687107189702819,0.03720084162723663,0.011135584924131192,0.0446026990582998,0.12452163595603734,0.12589560732876004,0.1252022594929959
9,0.0002219080924987793,0.001709163547000524,0.0,0.0,0.03452131934160743,0.01746273539640788,0.022505208299938725,0.024128672204239546
10,0.009939074516296387,0.0027049778209785177,9.232066133681408e-05,0.0,0.11913625063104438,0.03933925143180533,0.034871094289894156,0.036683618819005906
11,0.00924643874168396,0.0028306577890253003,0.02309678713221297,0.0,0.0,3.001942580833536e-05,0.0049838878272805975,0.008256285787571649
12,0.017155170440673828,0.0004469086054250172,0.0001939549681840431,0.0,0.054118824261523334,0.04038932390818889,0.03226379706175231,0.03420537468093017
13,0.025339245796203613,0.010992896422271288,0.03324527179529013,0.0,0.02424440248902664,0.03848358469560249,0.043579246917810247,0.030959061352051523
14,0.006011456251144409,0.005450759850309621,3.711861641377064e-05,0.0,0.03670847615473409,0.04121217485635971,0.04251720593834794,0.030073154726587246
15,0.005798667669296265,0.012728563850247945,0.0,0.0,0.01034829124892595,0.08748289534153814,0.08711858011811284,0.07330642761134563
16,0.0001437664031982422,0.005235009332004052,0.0,0.0,0.056451260823213285,0.04068589909799056,0.04708037671554517,0.04232467330317417
17,0.022170335054397583,0.012928099390008024,0.02550511910589003,0.0,0.012890916568244953,0.060116006518405735,0.06426636692973671,0.0460113697696751
18,0.0032137632369995117,0.00607183265711792,0.013631322401696849,0.0,0.1267909238572696,0.011107860170336797,0.0073675705252555235,0.018014160833673215
19,0.011590629816055298,0.027792324014960845,0.0,0.0,0.3405995590166497,4.252136474030589e-05,0.005145582659363254,0.009882419365582124
20,0.0015223026275634766,0.030186315683428982,0.011553174214701383,0.0,0.0,0.060867224727605564,0.058133369195580625,0.06719168699020638
21,0.00640067458152771,0.0350007623910465,0.0,0.0,0.0053397403716632045,0.06759083765449096,0.0564570481996251,0.0641193138773818
22,0.008675724267959595,0.031328633879345036,0.011985515775897569,0.0,0.1475597748987295,0.021985203236655926,0.0271904572031733,0.019149061216854765
23,0.002125293016433716,0.0021470691265274675,0.00977048322184152,0.0,0.07988642499725918,0.04688523767496842,0.04978493628208254,0.037720389358776446
