,LGBM,RF,XGB,DT,kNN,MLR,lasso,PLS
17,0.006554916709593588,0.00031518325441994656,0.014430109411478043,0.0,0.26786909943086706,0.01198062409378886,0.07983968023183052,0.03110289325694171
18,0.004472939777122615,0.00035133727634564576,0.011181583628058434,0.027653163709407423,0.0,0.044656721930600995,0.06816845617464828,0.039976709715240866
19,0.013640416784323768,0.008210830546284175,0.01459844596683979,0.02187255886619795,0.10415969199866085,0.032182020226342756,0.04592161819616636,0.036085495727970686
20,0.042067355083892276,0.025240630542689445,0.0006462950259447098,0.0,0.0,0.39673041285451494,0.10047313982645956,0.0977638829112592
21,0.09832821066260301,0.0776947944446,0.012917730957269669,0.0,0.083026447941078,0.0219893902078121,0.08166867334761974,0.10282423644698516
22,0.00033588476294290937,0.0,0.005598875693976879,0.0,0.0,0.01431711776860789,0.07947216444133054,0.024149366696580604
23,0.004035833724051906,0.0008515598014677351,0.005470977630466223,0.0,0.0,0.006272702064182734,0.08904256481433714,0.018804102109321902
24,0.009699835235806208,0.002593752601661875,0.0004096719203516841,0.0,0.0,0.007511972349446339,0.05462054388614146,0.011232676276660365
25,0.0013129931257328804,0.0007185039492120171,0.020272932946681976,0.0,0.0,0.010182552131327016,0.09499771290699743,0.041814728073468505
26,0.0012387486562133504,0.011568970821983876,0.006714535411447287,0.0,0.04816705724807496,0.02546489142819397,0.05428609558925368,0.031370423053421304
27,0.02940402496126553,0.012542419114816161,0.01986224576830864,0.0,0.05193337797120853,0.002908606692830773,0.04920873018886829,0.033684394249151685
28,0.0025213054131928646,0.00033927718117540635,0.015721624717116356,0.0032282749055430526,0.0,0.024691791347137393,0.02528232781384132,0.008346546250179325
29,0.009265000782980155,0.01652800038341551,0.037161149084568024,0.0,0.0,0.04859314429564021,0.0946038675014208,0.0848583978967188
30,0.0011882414138457414,0.00853606911817491,0.002922882093116641,0.0,0.0,0.0038919479068586504,0.05541916785987222,0.0689221565468752
31,0.0071078909311745805,0.008809173365166,0.0020573269575834274,0.0,0.0,0.14440381287488047,0.07886024615113985,0.0850361666782632
32,0.01962208841225887,0.006546323544649623,0.049318842589855194,0.0,0.0,0.001279835109683214,0.09624692995931339,0.10360999799829365
33,0.0010882268126947833,0.0,0.00010899510380113497,0.0,0.0,0.11215416257773403,0.05987611441654239,0.008929210597072273
34,0.00614430166560114,0.007014489434978219,0.02232462167739868,0.0,0.1844241714094409,0.008577840042413687,0.07426920003209048,0.011943456376288047
35,0.003831091751817181,0.0007332328981140494,0.05155915394425392,0.0,0.0,0.0847410884822225,0.05199732707257554,0.04172689120808643
36,0.0037580254086589104,0.0005951464281728758,0.012934122234582901,0.0,0.13947941078004686,0.08992651840426369,0.08549334577360113,0.0703637976826531
37,0.16116218685704362,0.11378096990735093,0.059552766382694244,0.12761968530297954,0.04850184131235352,0.028284953553773584,0.10516774646486382,0.09556463985210475
38,0.004457188212546072,0.009216143874538582,0.1655391434292991,0.08908603950451957,0.0747823903582191,0.08725581390897186,0.08843546644581002,0.0978068077232598
39,0.016270807168768726,0.003731967655092863,0.02509139098568758,0.0,0.3694342149313694,0.09931137677423629,0.028508943475679005,0.0115539768909204
40,0.014248372959682941,0.018256819695512357,0.010058579035103321,0.022012052226314,0.0,0.0016068846127585967,0.046812156830735585,0.07521423309293185
41,0.03341297491912809,0.02066950539757703,0.005074165761470795,0.022012052226314,0.1024020756611985,0.14967089049173177,0.07781638445804473,0.10349725912974164
42,0.10454841192097848,0.008555669152296136,0.0019004398491233587,0.03381319049213258,0.0,0.10605822926468877,0.05560200907488266,0.031016366395998876
43,0.23724215779285684,0.1119357262464683,0.0042069354094564915,0.1848725429240995,0.0,0.015055169163504245,0.4711210734965746,0.44832589285880114
44,0.0033153808131979783,0.0,0.042135633528232574,0.0,0.09315366588550383,0.05768122550403443,0.02493069711235929,0.024458372135667455
45,0.007284174733742176,0.00021311131304435608,0.005907592363655567,0.0,0.0,0.05504924993287308,0.06666048952499248,0.06104206431580408
46,0.027002725085012762,0.006692932038512887,0.03600870072841644,0.08908603950451957,0.041387679946434525,0.06500611631143083,0.08430232682189387,0.11122339205569547
47,0.021695960008929392,0.002199349920684034,0.16604666876571406,0.0620605959156344,0.21827920990960825,0.10616522441043907,0.07680531345150132,0.10545604062830088
48,0.029012602993117243,0.05951342475179095,0.11687459375872677,0.022012052226314,0.16061265483762976,0.08536996254423124,0.08179536636674412,0.13103267200015584
49,0.14634774166007825,0.1040674526390545,0.12799528241157532,0.0,0.3198024774020757,0.10465159084322861,0.04348961471198354,0.09801317531331233
50,0.20989654827707793,0.2026939769783338,0.20076934535805901,0.13265818547037156,0.5514312018747908,0.07509613938389981,0.4416264944567214,0.3908988967072766
51,0.2839061387794313,0.2675145513353446,0.014754081144928932,0.22572815533980595,0.0,0.08522061859921093,0.48499875647897217,0.43013396930893605
52,0.3167475709906234,0.4483255171668712,0.0008714701398275793,0.12332607967860731,0.0,0.04932701120031591,0.7162401899414652,0.6820080768501129
53,0.004172695352144216,0.0003990905032920431,0.003154606791213155,0.0,0.0,0.11863860513008084,0.08521708581996867,0.08544283081625463
54,0.010699874265446139,0.0027227677559950735,0.012411809526383877,0.0,0.0,0.1375418293393038,0.051276414393250536,0.004607259991050522
55,0.0009210082947584445,0.03263268501266491,0.07593310624361038,0.0,0.0,0.3937217447676197,0.037450698875598265,0.09052239680741282
56,0.006918075437768189,0.04238090722096411,0.010097377002239227,0.022012052226314,0.027243053230666198,0.6574016879509633,0.07755003945605099,0.1307934651233753
57,0.02153297748328924,0.04935219160930576,0.044706638902425766,0.022012052226314,0.0773351188483428,0.08536310791312529,0.032725892876270146,0.05741842613541358
58,0.09736903514617154,0.07626591840347278,0.22910773754119873,0.07346118896169111,0.027243053230666198,0.10168333868751978,0.026844308952248985,0.0223870129671917
59,0.0050319189884218615,0.01823952170595959,0.12143541623500409,0.012243531493615187,0.1195179109474388,0.032531383161187144,0.1455050846077912,0.09700096914498677
60,0.010335617438085512,0.015375865035347769,0.009063099510967731,0.012243531493615187,0.16902410445262803,0.013794200810847812,0.18289321797638036,0.11727135097498534
61,0.0005758277852347198,0.010676203206333766,0.023004730841145515,0.0019082691663876773,0.019082691663876772,0.058098668465671355,0.11361161957892307,0.12221453179092819
62,0.035544231163655376,0.032418460222402294,0.0328381285071373,0.0019082691663876773,0.0,0.21860863629264082,0.047219697140322814,0.09460061682020855
63,0.011147740420552494,0.03587354762777426,0.006542196962982416,0.0,0.0,0.10570570621372455,0.048737531337432305,0.10084009500031926
64,0.04990206971355321,0.06374115750831524,0.005383707117289305,0.11660528958821559,0.10453632407097418,0.04248406505114366,0.2014841033144441,0.24081904410212074
65,0.2991371778564433,0.36002846586304793,0.01897106133401394,0.388985604285236,0.21823736190157347,0.3249182681741096,0.05110968321258069,0.07459562289588823
66,0.019002578225647916,0.011127269246829004,0.013025292195379734,0.0,0.1683126883160361,0.09119380199326832,0.10538020563543737,0.0822818032254059
67,0.014587568654204472,0.0011237585090949672,0.008690317161381245,0.0,0.30603448275862066,0.20946662494050372,0.10569501206899545,0.07163709921441845
68,0.010059138253543062,0.02549014418636949,0.02310776524245739,0.0,0.14525443588885165,0.09856914377430948,0.15302595744000824,0.1232893717020272
69,0.001956307085921633,0.01414511442537053,0.04963934049010277,0.0,0.22978741211918308,0.015509235269851929,0.161548903507034,0.12706785895002912
70,0.005226271268784476,0.0360948761944326,0.20116132930804143,0.0,0.6044107800468698,0.17644785162595855,0.16494238100089742,0.19381961899197042
71,0.03255587018431311,0.0033926511637007105,0.2536956936490149,0.0022765316370940702,0.06457147639772345,0.20125515834519625,0.1020233354806378,0.1560964302405283
72,0.0015376197175336226,0.0004493081129338243,0.0005829525762237608,0.0,0.09315366588550383,0.1189271285996839,0.10031656474628747,0.1535092818763376
73,0.005228533050585363,0.000613212811070193,0.0073601421900093555,0.0,0.0,0.24480955429872053,0.12327869358309007,0.17472698425257
74,0.0026756217450968974,0.015233883766483365,0.00241914507932961,0.0,0.0,0.1781715183706033,0.14820365091672238,0.203333451826758
75,0.2943144353413797,0.3724263679339722,0.03332594037055969,0.10615046152374574,0.0751590224305323,0.3041482314763505,0.8307497775576772,0.7490753533868684
76,0.22632158191420482,0.3429130187272631,0.01675112172961235,0.07417858338514527,0.0620605959156344,0.24414634805915025,0.7821185498869444,0.7050382157933667
77,0.27229730646251826,0.2315060608316586,0.1631155714946404,0.3679037734946672,0.29578172079009035,0.2751978361281896,0.3063663803501818,0.2416485064231767
78,0.010835119981626272,0.0007473496261577948,0.19625159700977635,0.0,0.28017241379310354,0.46370543728562297,0.09605633325057261,0.06592895858328429
79,0.007175489253730972,0.018300536239479987,0.23179799739357465,0.02390358218948776,0.5400903916973552,0.07790595553209023,0.0978960055234589,0.06379505489930645
80,0.012133463783287531,0.012642910504602834,0.005671153776347637,0.0,0.0,0.16891369853597726,0.13864391724899305,0.1144832513010034
81,0.02307209339512246,0.003573404165302391,0.0026933839544653893,0.0,0.0,0.10476908851459676,0.07366975123849917,0.08293229450620185
82,0.009926205837410131,0.007410660521390347,0.01131267286837101,0.0,0.0,0.10853974840488678,0.14318315025356443,0.198641950843291
83,0.09457138981027563,0.11055418251059784,0.005853527225553989,0.12523713871219727,0.0,0.1211763268795415,0.08022078963562329,0.1570667361117113
84,0.0676775881643259,0.1309322460032621,0.00038786837831139565,0.034691998660863727,0.0,0.1237858133954477,0.05864583991450245,0.14970939853243875
85,0.1632839272457588,0.15920013610839667,0.10814427584409714,0.19237529293605632,0.060386675594241684,0.11463712063565079,0.1508210153557763,0.07355123426937693
86,0.21342317141963674,0.21675367710205312,0.002042678650468588,0.2492885838634082,0.05256109809173082,0.1671484193907441,0.08744082550771692,0.002343956995798674
87,0.016925242467454416,0.08162496984224465,0.146678734811445,0.05427686642115842,0.3101774355540676,0.43638533808443897,0.31523287574464043,0.27092285831825075
88,0.006836423034326277,0.0010507132453901784,0.11195777445921817,0.0,0.31398560428523603,0.8580466160272618,0.09504315664379226,0.149143205102648
89,0.0003616417836001745,0.0001818774212061792,0.004623671993613243,0.0,0.0,0.4641574145301004,0.004359500828093221,0.08358248431451655
90,0.001017556009896995,4.4005505337946005e-05,0.0065325419418513775,0.0,0.0,0.13203245196061775,0.042301930295456036,0.06674435179351858
91,0.00849091410757961,0.003874031090176052,0.005500019993633032,0.0,0.0,0.09113243998283693,0.024811457587563535,0.004091992896261554
92,0.008162029530898113,0.002328939547972021,0.00397272827103734,0.0,0.0,0.1375908886597429,0.04122877868356245,0.022652803896660634
93,0.007943516289055564,0.001110491140621706,0.002369712572544813,0.0,0.0,0.06920323489800351,0.011268904415914327,0.011013029178561534
94,0.0037280567944375656,0.0002517568313098944,0.0007662863354198635,0.0,0.0,0.48674604640790486,0.03968634800041071,0.018133257738554495
95,0.0010215646344778919,0.00306686647429868,0.0022200518287718296,0.0,0.0,0.3476644200592689,0.025471935564629677,0.004942317694314233
96,0.004094004247888473,0.007755474658387279,0.005741010885685682,0.0,0.0,0.3371855142589639,0.009401272665443439,0.012292809288775464
97,0.008203153972841182,0.003500313527933213,0.018284520134329796,0.0,0.10482926012721794,0.013533027974508172,0.03543649875135724,0.04849793476308413
98,0.0004944455997285609,0.000653233013251426,0.0020851562730968,0.0,0.0,0.0037249273733923616,0.031028635932727755,0.03083955996425901
99,0.012629271021890674,0.01307689343942273,0.012614363804459572,0.0,0.0,0.011731407266406979,0.05580701678339084,0.06063131927804587
100,0.023215804965859104,0.03255116306518462,0.028046926483511925,0.02200009565258979,0.08323568798125205,0.048735622827947966,0.07536679096463439,0.030848800913587604
101,0.026832045999946527,0.04565749739657754,0.29372546076774597,0.02200009565258979,0.07553565450284558,0.09571346084180976,0.002472786110259806,0.024934245144042175
102,0.05444587632903196,0.06325197017323067,0.014521963894367218,0.02200009565258979,0.029377301640441916,0.01934888397454626,0.030931304238176027,0.05603139805352375
103,0.03467987974310225,0.05429282154773617,0.06814868003129959,0.02200009565258979,0.04850184131235352,0.04231461315767315,0.02967433580015899,0.06544669149249464
104,0.011740066031059674,0.02957477950008326,0.000721957185305655,0.0,0.0,0.03888113073199373,0.00240582725162386,0.03546717213447767
105,0.08339349313655808,0.025608310456906824,0.0008070234325714409,0.0,0.0,0.009246553896705922,0.021173879128990603,0.043662020339288794
106,0.00935318629630573,0.010673021418376285,0.005351315252482891,0.0,0.051640441914964835,0.022285551679323223,0.011172919063806241,0.06120143422284831
107,0.012572043315911618,0.0024953690619910897,0.02031751163303852,0.0,0.083026447941078,0.004871800475706345,0.03114717328593264,0.024502391399367607
108,0.0020158738587420905,0.0,0.06067868106373986,0.0,0.15387512554402416,0.04463636535225346,0.016576122346035782,0.04968483143880542
109,0.0018326739680319534,0.0,0.23171982169151306,0.0,0.4136675594241713,0.11967875386422255,0.018609273281422367,0.0038749634364626806
110,0.014348488670870005,0.00482782932389561,0.00045596976997330785,0.0,0.13098426514897887,0.3367126651828366,0.04344945486629492,0.04450959909564177
111,0.0018176765742554913,3.5989286909943e-05,0.0668356642127037,0.0,0.013140274522932704,0.019948604755565147,0.003956921963584548,0.024295093279937598
112,0.007632786834585974,0.004341562811390397,0.0013567081186920404,0.0,0.0,0.047531621349244824,0.022143808323573988,0.048629697061810716
113,0.08362662898804586,0.09995140195874623,0.0033672507852315903,0.16956812855708067,0.0,0.029884575781039036,0.0026988620941668096,0.04255578703393423
114,0.11542754930520824,0.07380549469246568,0.007262840401381254,0.16956812855708067,0.0,0.02253245956862826,0.006607443556626458,0.04156653079184047
115,0.18682203318041252,0.17300165882031288,0.0005758695770055056,0.09574824238366245,0.0,0.021401909486293613,0.2522807070036056,0.21336913930757345
116,0.13257556002261386,0.12592900976946664,0.0025225032586604357,0.034650150652828865,0.0,0.03292058593304492,0.19004861719959842,0.14656970094780739
117,0.36025079885774125,0.3915240857136128,0.002364019863307476,0.31151657181118164,0.0,0.03385083299061403,0.4662828304753025,0.42589629680638097
118,0.018312489627888992,0.044410046147057264,0.0008456630748696625,0.0,0.0,0.0392040411525838,0.03440656164148059,0.08505283010560347
119,0.0012295918363074928,0.002886636986988508,0.007137013599276543,0.0,0.11378473384666887,0.024081339306058158,0.005212472262298817,0.08217686907104978
120,0.0012265488249370259,0.0,0.00028385320911183953,0.0,0.0,0.03334830014184759,0.009274990662989757,0.04735546093788322
121,0.004798337528524335,0.0033077657503502826,3.977504093199968e-05,0.0,0.0,0.00937030732316213,0.014473691475405115,0.04282204697751235
122,0.0036296199547572057,0.0,0.0014965984737500548,0.0,0.0,0.04895926960071917,0.0032512141431969566,0.0003557402220930733
123,0.012248824585708437,0.00022198043373135412,0.0034437754657119513,0.0,0.0,0.010000066238431193,0.011321105897050376,0.010531845197734035
124,0.004556861189936508,0.0033461388237919863,0.0051651205867528915,0.0,0.0,0.023139265517504892,0.013621260531245016,0.007138131347439125
125,0.0008864738430516519,0.00023704571662388875,0.0031652424950152636,0.0,0.0,0.02064901790561191,0.015425296208452788,0.003908616615930838
126,0.007275660326094067,0.00022198043373135412,0.0018970293458551168,0.0,0.0,0.001039928377225663,0.004692528846287458,0.026387095538879836
127,0.014317117644354936,0.00022198043373135412,0.0038578661624342203,0.0,0.0,0.04615685325295704,0.011225435985553922,0.03911998398267125
128,0.013232729891150666,0.029026377771690773,0.028530746698379517,0.0,0.056787746903247394,0.047349525954140215,0.03413176726465039,0.08255826257295805
129,0.012594078478508465,0.040693805874840346,0.002491361228749156,0.0,0.0,0.01662101382524539,0.03592709280552964,0.09274683158874167
130,0.0022351192551990917,0.0065564108934129,0.012712283991277218,0.0,0.013893538667559407,0.008321005633965761,0.04191180491284385,0.09440560947111423
131,0.00208776568238666,0.0,0.012224412523210049,0.0,0.0351104787412119,0.04540206472587094,0.028853895564674437,0.12435063790850658
132,0.0028589271972439298,0.00032810720352568335,0.005631467793136835,0.0,0.0,0.04311598000474315,0.013791261737571392,0.08309289920935754
133,0.0028778943426320766,0.018156495134148284,0.006558968685567379,0.025569132909273512,0.0,0.010470447778502034,0.00820798793113986,0.025658471864717924
134,0.00018172509434091788,0.00018747907599598245,0.06384748965501785,0.0,0.025569132909273512,0.05504109977101479,0.015975943371855483,0.020820142239094036
135,0.0021782891852042364,6.187526902290851e-05,0.00588154187425971,0.0,0.0,0.004766974195054341,0.001611358098823512,0.03196539292806645
136,0.012989778355296053,0.005631204689122329,0.001262374920770526,0.0,0.013140274522932704,0.0020085444038474565,0.0695959503181034,0.030690244877119813
137,0.012637423426764894,0.0055171483187050644,0.006413505878299475,0.0,0.03280883829929693,0.020928829053227793,0.037247778377750396,0.02587271246902395
138,0.00786391518785298,0.00647105264262947,0.006044211331754923,0.0,0.041387679946434525,0.017122981954501626,0.012643952882915976,0.005002697107724982
139,0.00308574518982192,0.021043890875829262,0.0026477465871721506,0.0,0.0,0.0035235953089968186,0.018611379474137046,0.040118053659637026
140,0.019906501407820475,0.03091742451865483,0.005481770262122154,0.0,0.0,0.006100113922872019,0.054182526731140435,0.06793889146202556
141,0.007465766886578993,7.46986943421491e-05,0.004470535553991795,0.0,0.0,0.01674531276209751,0.03414549592274857,0.0005653284103651207
142,0.018761257420689847,0.016855974856895505,0.003564386861398816,0.025569132909273512,0.0620605959156344,0.0026932739995013666,0.01462332808236988,0.021984074070979895
143,0.0218875850842456,0.011534422432271445,0.004371367860585451,0.025569132909273512,0.0,0.0011905593445769025,0.03613568231030606,0.0013606381095911252
144,0.0025393023674937024,0.00012619499311832753,0.0006293869228102267,0.0,0.1311516571811182,0.017290392288983547,0.02704600090785325,0.11084499473603286
145,0.001456157170417135,0.0,0.008127478882670403,0.0,0.022012052226314,0.005420466247796241,0.02006470000965066,0.05595218178379495
146,0.001419877227372611,8.462597180374232e-06,0.0030043150763958693,0.0016260940264957644,0.03280883829929693,0.020781254307260855,0.013943800386197469,0.06735486055159655
147,0.004788190474563455,0.0,0.0006611415883526206,0.0,0.0,0.027557241557112422,0.03131784245899072,0.04627306903456059
148,0.0003816549876071118,6.554062312348207e-05,0.004672180861234665,0.0,0.0,0.00041537153493165224,0.018775098663883605,0.04182747566992552
149,0.01582468328002771,0.009610102109139608,0.0063136364333331585,0.0,0.0,0.004425116425998854,0.006751771784076377,0.012131195303043726
150,0.005240292684587239,0.0005756268988609123,0.0012244360987097025,0.0,0.0,0.017208583032813363,0.03721370866145146,0.018989482637536116
151,0.003211878738385469,0.00012619499311832753,0.0073786405846476555,0.0016260940264957644,0.0,0.03201122496396591,0.02167115392217933,0.005736064522991385
152,0.002120878812706717,5.131230039164412e-05,0.012425465509295464,0.0,0.0,0.017227801316085423,0.006071609831969305,0.013602154914596896
153,0.005688311711380085,0.00012619499311832753,0.037332408130168915,0.0016260940264957644,0.0,0.01199460904686267,0.004441307773604963,0.008636009752237273
154,0.0022107294708200607,0.0038400672967127576,0.046925127506256104,0.0,0.0,0.03409393122266002,0.01090256159983738,0.026167838794447437
155,0.019997799431823806,0.008733770860319234,0.017837144434452057,0.0,0.08386340810177431,0.03857750422413164,0.019763495569447787,0.04991386480725683
156,0.025507989339528532,0.012564101330045409,0.015277575701475143,0.0,0.0,0.006047726137812237,0.03324705029157682,0.06371986294539242
157,0.04530979698467473,0.02435185169546568,0.006073712836951017,0.0,0.0,0.0027866747055286245,0.04597805366259622,0.07643249634999337
158,0.006770844555249651,0.0,0.005131711717694998,0.0,0.027243053230666198,0.029101800556666557,0.023444758534461707,0.021054580311033577
159,0.012348162036390225,0.005579468340683606,0.0021551952231675386,0.0,0.14621694007365246,0.1615104373894225,0.005133603038048107,0.044749504947471035
160,0.0006361151689895342,0.0001338707046775342,0.3944534361362457,0.0,0.16617843990626044,0.14386299746242004,0.012607870102578023,0.06532434445114542
161,0.002630264757989636,0.006093122566716471,0.0039277770556509495,0.0,0.0613491797790425,0.03937163336753857,0.008145503911576535,0.019551204878460335
162,0.005125904819384524,0.00041401629282446147,0.025438357144594193,0.0,0.24497823903582186,0.1568747710669972,0.001545602664734469,0.010019499299061797
163,0.0003221827261880753,0.003814772903323283,0.1295367032289505,0.0,0.0,0.14807008442989367,0.018939667992125875,0.05448416948654304
164,0.013304917302353461,0.026594756545082945,0.023077508434653282,0.0,0.07001171744224974,0.10201377864839034,0.048060028294848456,0.08410674818503197
165,0.015357891214201462,0.0012144955380643358,0.10255596786737442,0.0,0.14445932373619008,0.15627318877629737,0.013127167195222,0.0270207532175665
166,0.010381770999531666,0.001305028862444329,0.08520054208581807,0.0,0.22865751590224317,0.11358605283639422,0.023345537091995938,0.06611013122542903
167,0.006237206982442201,0.03570830096285502,0.30918010002719853,0.0,0.1748409775694677,0.11355721186015211,0.1469223165520015,0.04516124164120041
168,0.01432595143534951,0.05978176088533468,0.2963540256023407,0.10550480654263714,0.2297455641111483,0.21070113301652127,0.101965377298039,0.03655242102147406
169,0.13912628906378294,0.15343712643554946,0.3379574716091156,0.14884499497823916,0.2743555406762638,0.0497804024252968,0.31890534607440013,0.3685695232759026
170,0.011875845784862097,0.026639948165049575,0.4229301129759935,0.12470706394375627,0.4128724472715099,0.2131220571673902,0.14351661144275718,0.13543227012794284
171,0.2515152939070039,0.2245701859285303,0.17045306631372958,0.12470706394375627,0.2218781386006025,0.19211850699362998,0.17548953949424773,0.17963378641066863
172,0.3012809214929812,0.25168778322376517,0.0178806480253505,0.2647769966149611,0.09060093739538003,0.053872796064899364,0.1785845542470289,0.19137588459723107
173,0.1476520526562707,0.10727362627638842,0.06540040587516871,0.12491165420525985,0.08239872782055571,0.10965563879582851,0.20554507220782947,0.1899986850933757
174,0.15043418845854928,0.151558160991693,0.04015763849020004,0.2022467730536026,0.0,0.16829582177780433,0.15439255591098322,0.16566646994006307
175,0.07689293552792524,0.051543742292124994,0.06956401467323303,0.0,0.03184633411449614,0.108475783409542,0.09839937323816694,0.017502903215530483
176,0.00969426848096769,0.02623354477333606,0.08199400454759598,0.09394877803816536,0.00916471375962502,0.1845485457578636,0.09061295789778168,0.03733784372371502
177,0.3812658931494212,0.32392286575143525,0.2725918142441168,0.38361471136831016,0.0016320723133579351,0.2791892559924697,0.33517594182847166,0.39997612052437326
178,0.01048951848158422,0.0023686237763427404,0.055557907575502496,0.21168396384332105,0.1585202544358888,0.14797963752199228,0.026879416520890653,0.044332766539283155
179,0.12668393617081192,0.06642639341216516,0.12113607674837112,0.052661533311014364,0.0,0.1286029973251991,0.09972256775759447,0.07688474174748389
180,0.10529882524732627,0.08742559053198297,0.03182815724705068,0.2731168396384332,0.06582691663876794,0.18006877085697692,0.12476486889905158,0.13914877613085447
181,0.13723977544684626,0.07019136062622428,0.11319673457471358,0.041848008034817585,0.2504184800803481,0.12135441793679835,0.015233708867908313,0.008037144121875506
182,0.12530457341521667,0.10108062280054902,0.09549768294504268,0.044833165941301226,0.23238198861734183,0.23366316288201583,0.0788276106748742,0.1134780803125997
183,0.0018823513075090226,0.008775757437332554,0.038519783516092976,0.15261968530297954,0.030381653833277456,0.013000976120440155,0.06154368667833976,0.01985245776119371
184,0.3222419960412828,0.2424384471552061,0.05528511674179859,0.1268831603615666,0.03498493471710751,0.17969929843533516,0.3817638990685328,0.33969341311774853
185,0.02198395373275679,0.06192551558721631,0.0032938660588115454,0.10550480654263714,0.0,0.24302654041079397,0.12361394419438587,0.058128558739812146
186,0.10015244444205627,0.09532342775793563,0.006724172737449408,0.21386006026113158,0.0,0.10033036199484613,0.13538309853144215,0.13322159902224584
187,0.00744443437140239,0.014975188206747996,0.057461440563201904,0.13860060261131568,0.0,0.07519294478844096,0.09160311166196755,0.10926770296310574
188,0.0844624960003062,0.07222734390310559,0.015223787166178226,0.13860060261131568,0.0,0.11161728814672855,0.14891161382671902,0.15656631414465255
189,0.1286202028774433,0.08698817213750679,0.19115118690116928,0.1724137931034483,0.25376632072313354,0.11549187343783895,0.14036933474566948,0.08137825336333815
190,0.16171254838148538,0.14177294586282918,0.08785399246074144,0.11504017408771341,0.11478908603950455,0.014951168145048155,0.09598330676169431,0.15330930155257783
191,0.002175746637334164,0.004790326012316104,0.11985251001432495,0.06641278875125531,0.0967525945764981,0.11743194840386506,0.06110245447316209,0.025613916282420657
192,0.0014110894718386557,0.03662251891581811,0.13110489941756787,0.011340810177435462,0.16571811181787754,0.1566833198007539,0.0007471203662073878,0.05184366721878314
193,0.017966502497059274,0.0037826414462671567,0.008823034353554249,0.0,0.0,0.03900193432461024,0.016664994671504285,0.037480857574016965
194,0.04934028593024318,0.0067350184131235325,0.030460176157341312,0.0,0.0,0.000436809023319884,0.014448919144004979,0.06210076882045287
195,0.010448382993422897,0.0021903247405423492,0.024714674800634384,0.0,0.0,0.010953048262012044,0.05755998372743243,0.007604089604893456
196,0.013674405742156035,0.00023853364579845993,0.008511514402925968,0.0,0.0,0.029521264404931746,0.03175778976844634,0.007520955756911654
197,0.011961427112727116,0.004599933043187142,0.006034093441589339,0.0,0.0,0.05857516099009108,0.037620652231276086,0.00225129181007383
198,0.028699790741205565,0.0,0.019962375983595848,0.0,0.0,0.012132939870397763,0.05639398645389848,0.02877371975982391
199,0.007194940201733524,0.008886842986273848,0.011783394031226635,0.016292824461555628,0.0,0.014901942919314681,0.07676319243316643,0.03906518112959731
200,0.0009200916096337217,0.0013449949782390325,0.01564473658800125,0.0,0.0,0.05940153781295965,0.0575291079733139,0.044813213145983674
