,RF,XGB,LGBM,DT,kNN,lasso,MLR,PLS
22,0.10569289459532194,0.0901965728351653,0.012017836901473674,0.11387469749932783,0.049277144318038146,0.2075734960093942,0.06068861353948038,0.19335864914370626
23,0.03201230169400382,0.02726846933364868,0.07513676520083498,0.0,0.028355047580084922,0.04578280029898571,0.07299189822361,0.025004109719004297
24,0.011534182575960922,0.021343887252940896,0.024521124735191042,0.011158913686474925,0.06625736737135778,0.2506828225707765,0.06500947850073985,0.2505849342114355
25,0.03402493949986554,0.015283048152923584,0.03132279111988636,0.0,0.10102524132877132,0.21771198358814822,0.11345731270967256,0.19583193379650649
26,0.02758940575423503,0.021942883729934692,0.053829659586996814,0.0,0.04507043323584285,0.06979197429038653,0.1174203879575282,0.05705956356691261
27,0.09604967733261635,0.06985530257225037,0.05194538264563386,0.018150040333422934,0.1461182839305628,0.194923566872749,0.10022941398051648,0.18582922866659035
28,0.0688807475127717,0.06587078635267563,0.013722467498298505,0.030384511965582228,0.061778287189086206,0.2181171092353314,0.11000622306879591,0.2018439512541358
29,0.07454087120193609,0.05265527963638306,0.031792993183849705,0.08214573810164022,0.10563957133427786,0.053769245674437416,0.16037744090291958,0.027218232919064167
30,0.10076162947028765,0.012294620275497437,0.038624682441616154,0.0,0.1469507435523722,0.0969337596420714,0.1619124178053361,0.1211025986165028
31,0.16408140629201373,0.04921913146972656,0.02950197853423442,0.0,0.25669920887745507,0.07249787267255425,0.15610696535451604,0.10448334363451017
32,0.009029813121807173,0.02146152002447943,0.060756873563886316,0.007932239849421818,0.0021440440432396457,0.14700880553557383,0.019692395080279645,0.1793516288278475
33,0.13132612933584303,0.0906536877155304,0.04550626459783935,0.1253025006722237,0.03420775430176654,0.14749815275561418,0.27780006002263624,0.1783290751449863
34,0.03907552433449868,0.007304999745959551,0.027576857497395746,0.03509007797795105,0.01786872393972272,0.23240682538175955,0.06064965630989333,0.25226149085272775
35,0.04396074213498219,0.013027418890637854,0.583831977682591,0.059693465985479977,0.014160171386388143,0.2727933201855006,0.10085401214485368,0.22249598833378637
36,0.07983278435063232,0.04717289760376242,0.15787288557326862,0.18002151115891368,0.07564772551691998,0.25899895953519064,0.16526621526586943,0.2158407289743649
37,0.00419316348480836,0.017728803186013997,0.018623966873589692,0.06265125033611185,0.0016568295735578387,0.46859172715506275,0.19393617152044929,0.43073942824826794
38,0.07565827507394463,0.06656041011338454,0.04035939592448079,0.0331406292013981,0.1634762073585746,0.5169822025508732,0.047484450698905944,0.47781322640717977
39,0.06772334632965843,0.0685957384208864,0.0016478584939565721,0.10069911266469478,0.11478207401962609,0.046930534539493196,0.07503284054553994,0.02916574602731878
40,0.02484152325894068,0.03410358679297798,0.1480797379587047,0.04524065609034689,0.0939511768515553,0.19417317238668796,0.14148964067102476,0.17971379557301123
41,0.3520220489378848,0.3184016577240343,0.016559024456429705,0.2964506587792417,0.10462981465594046,0.045117086552591834,0.12735409923796848,0.01807172442035121
42,0.09906728959397637,0.10824319564004381,0.030283226762381765,0.06587792417316485,0.31231479810894236,0.039540278935154716,0.4105636048302307,0.018168017675209702
43,0.030999932777628636,0.01830633815240712,0.0495463828772611,0.02043560096800212,0.14090295483571144,0.10312760269271715,0.06338138611208793,0.0767764973527042
44,0.00023342968539952214,0.02205403328230382,0.000489920948570699,0.02877117504705562,0.06561029984238242,0.007442424589916952,0.06954811354747675,0.04126614594447381
45,0.03638226001613326,0.07415502296240295,0.07235019780668855,0.08631352514116708,0.21068206694904873,0.009432760211221358,0.17247415343092887,0.019627413553373163
46,0.09424895805323952,0.08039034203868867,0.0111648217101194,0.16435869857488566,0.10974161744447103,0.09203166958236611,0.14439825662409533,0.08800567056031897
47,0.2666237563861267,0.18404887523276714,0.024349876678658955,0.1951465447700994,0.5079039108232575,0.025146540838419273,0.4347322009599497,0.005282241981735547
48,0.009538854530786844,0.13215821106352466,0.25386162113718463,0.10755579456843223,0.5800817977365446,0.31267271995331253,0.4218171427772613,0.282913339386299
49,0.017973077440170404,0.0369269606502316,0.08386041900982732,0.0416106480236621,0.5523610044720781,0.5903577435685339,0.39642018027525505,0.564888002494853
50,0.20411602581339094,0.17506182193756104,0.11644285246579222,0.0763646141435872,0.8756385596489599,0.3951528083229072,0.6008364853748251,0.3757257763003394
51,0.07194810432912063,0.0599315384761977,0.05315585805875781,0.033611185802635,0.07657150519239013,0.20073291189265843,0.09344915025046208,0.2197237963939717
52,0.04401452003226677,0.024546027183532715,0.008502420262019134,0.053912342027426674,0.05605347039436126,0.26605072099833826,0.12366655316360457,0.2878883456955119
53,0.04367336649637001,0.00023114681243896484,0.030982521383370414,0.0,0.08867156529970406,0.26083501669191644,0.34107901064205276,0.2839146145405344
54,0.011357219682710668,0.001379801272448522,0.03852410564038273,0.09760688357085234,0.24857433604556106,0.24449744854616043,0.188363716248917,0.26358795954292485
55,0.12043828986286645,0.05371489121600426,0.12339654423736343,0.19185264856144135,0.10003429794332785,0.2635902209853429,0.02041058361510517,0.28476488171514147
56,0.016048500941113875,0.018975409898234874,0.09992679652235642,0.018956708792686294,0.010513446710725682,0.02100230814388826,0.057182941813450905,0.04098346643176598
57,0.00873958053240087,0.0034263683570652237,0.3347088364452921,0.009343909653132532,0.0019245467331469035,0.223647999465157,0.08455492390517239,0.2120798401307019
58,0.06804298870664183,0.1105223205596666,0.22804491804608185,0.010217800484001116,0.05873758564222403,0.20442293708566878,0.10356759002641897,0.1851583717206179
59,0.01167030787846196,0.04605192247338441,0.06040551282571521,0.02070449045442313,0.0048890524242262146,0.23972987515623628,0.02634075869652369,0.22236522296986871
60,0.07290955229900545,0.03207899676948889,0.06156205775315304,0.08234740521645612,0.06133725193356049,0.004947179211088448,0.04055183951571817,0.009891969302273207
61,0.36036367303038475,0.3363429703806061,0.010045290622442443,0.39573810164022594,0.42152921725494324,0.18353405256369598,0.2942908946734422,0.1757561552938794
62,0.23630394595321247,0.22007815008940423,0.041149173444673226,0.2629066953482117,0.09422748231033828,0.09674932253480595,0.12620685848439184,0.1025197780726001
63,0.43146830465178765,0.2768594705792453,0.017809064461173862,0.5592901317558483,0.43236140561391834,0.057460170466354155,0.2958101488314867,0.070448708376731
64,0.060607690239311784,0.04387548661225582,0.001111253430276793,0.031191180424845366,0.09058735056278491,0.06779558418748044,0.12672271797161128,0.06906821645247208
65,0.15514267948373187,0.12925693267742516,0.00600191460364724,0.14775477278838395,0.2384855048484178,0.13889372867062183,0.07642881276318007,0.15868465262297793
66,0.04011091691314855,0.1139500654009793,0.00847454478115256,0.04208120462489917,0.026602400238762147,0.14008184204009616,0.11373493144681035,0.16988742805610157
67,0.030417450927668788,0.05797113313505686,0.06424313879531252,0.03394729766066151,0.019868371953818978,0.04273419658286398,0.013962492637529939,0.03864306754401814
68,0.09747143049206759,0.05237478017807007,0.011972431740892076,0.08033073406829794,0.061525120112308915,0.14469811375988728,0.20933210242430683,0.16216015613934032
69,0.021275376445280658,0.008611724097166484,0.06505980320710097,0.16751815004033346,0.14814327169109182,0.06372873132314866,0.09212341890658327,0.07111806000901649
70,0.09934491798870643,0.07844592421309349,0.14141830577790027,0.0842968539930089,0.08924516655416126,0.3101861832486327,0.09031172178977559,0.2976529854901752
71,0.11748974858833047,0.12040973300253,0.18569122061234794,0.10822801828448503,0.06375907356061292,0.027364664637339525,0.03672170188307561,0.0489686791913915
72,0.002349757999462382,0.06533020459922867,0.08453409974606757,0.022990051089002428,0.07018021175771288,0.0004071104149820093,0.04255500140482005,0.005343564817069768
73,0.1549900847001885,0.1898197951288627,0.19659480277268543,0.2670744823877388,0.28877232405090514,0.1575836875566422,0.16845252073933575,0.1442137279319166
74,0.1550947835439631,0.23548712154074558,0.1800707621976707,0.060164022586716825,0.06261693632910426,0.23482504262073983,0.1543738062230921,0.2304080260904527
75,0.17317323205162627,0.0029990811859545996,0.07354038606627136,0.1278569507932239,0.4172918496885092,0.03633646693460332,0.5264958592991495,0.02316019483988957
76,0.008748655552567902,0.01711617474691879,0.07828112810667326,0.029443398763108364,0.0003670464487256185,0.2486813746593619,0.06938214464276024,0.23341666266055977
77,0.013538921753159398,0.04524484320044608,0.09533187162885115,0.053912342027426674,0.06829798413738261,0.07352749079038157,0.044730773579024344,0.069980462402228
78,0.11352984673299288,0.11252425238790614,0.05829958592991352,0.16624092497983328,0.10912533557592732,0.14315353450547458,0.05866813114334021,0.14382770632855651
79,0.08514234337187443,0.06648519385178325,0.04606336156466484,0.07112126915837597,0.13436151224276324,0.1339431962292098,0.1031725818830693,0.14459065368064478
80,0.12750134444743177,0.14231571200138204,0.21413980059586465,0.1275208389351976,0.1757490015898701,0.1257299479202944,0.16873008009108975,0.14310949960689878
81,0.1791479564399034,0.23959286511345035,0.07907094270136805,0.30142511427803165,0.07795557168091383,0.6082059867480019,0.06487873652288381,0.6164370440030899
82,0.09039056197902845,0.21073663683468447,0.025543922624678694,0.35782468405485335,0.10974455472629069,0.17053289428286156,0.09884323029190006,0.18262027589470764
83,0.26077977951062203,0.3020764956489691,0.4360126153605878,0.19420543156762562,0.07859697841038388,0.08210788873358121,0.046176948171705146,0.07902637770819632
84,0.03381554181231422,0.06899688765707124,0.368377121612933,0.5239311642914761,0.3050876423071527,0.08267665305138333,0.268085049429063,0.09235412605797427
85,0.045087557139015966,0.041930780179335714,0.035037971221610766,0.05915568701263774,0.08618727625429823,0.14762188304644763,0.30479404215087025,0.13806688471153178
86,0.010938760419467286,0.013504661749883073,0.05543557153576155,0.03522452272116161,0.03793239967455386,0.20770142422849774,0.0942023590031838,0.1924383093308082
87,0.09527914089809048,0.06930429545516892,0.06689341189585599,0.08254907233127184,0.09326903536447567,0.10756021536476423,0.17247967977106604,0.13257439841062693
88,0.006632159182575564,0.005566585277094194,0.061435691118689406,0.04840010755579455,0.04690376340359548,0.00937260583022001,0.054210293787274155,0.04009802436737861
89,0.0221027157838129,0.014803054504863855,0.09550752121011044,0.0033611185802635,0.06598690106406269,0.3146697951127824,0.08399439962894084,0.3081410468550437
90,0.03173769830599679,0.007830963079632491,0.051042114928987886,0.07791072869050825,0.09075198441110671,0.01800896553857284,0.06909871695680553,0.0022523161346989506
91,0.008827137671417046,0.0035463640144288155,0.13245538418708044,0.010352245227211565,0.06910694952883405,0.10039394814375557,0.22992547242967942,0.12259545439707409
92,0.016043627319172027,0.03632530220640251,0.28868560509125457,0.02783006184458181,0.017191598536805297,0.33419664763191487,0.03707100165839006,0.3367109441328727
93,0.01486286636192602,0.03792868585444231,0.4400314493526894,0.02460338800752887,0.04347155140476,0.5609508088058476,0.049966184422257476,0.5755308526591507
94,0.05154645065877975,0.021246113405973932,0.080940803597783,0.0583490185533746,0.0537176141987718,0.17199118622863296,0.15018531972801868,0.19207389153623622
95,0.062148595052433406,0.01932922706837359,0.026021257034646555,0.0060500134444743114,0.06411518657599989,0.12664439913414022,0.3193543919086801,0.12514891482836604
96,0.053973346329658306,0.02992197871208191,0.01522707371643156,0.03979564399031993,0.11048351316723354,0.006436368325529074,0.3225328282869687,0.001306197263345188
97,0.1060311911804252,0.09645769054545417,0.011702708692063024,0.3143318096262436,0.15905326772587947,0.05095875664564903,0.17443549296339378,0.059116325977166595
98,0.13044534821188525,0.09101182510052097,0.12151387530605579,0.023258940575423492,0.0822212492898261,0.10845082010818674,0.05444906843241265,0.09971652831771094
99,0.02927349421887615,0.0011541648445093644,0.06762921005415368,0.17195482656628125,0.18850097059782728,0.07734505338040393,0.1353990727564659,0.08806853531226144
100,0.003190541812314762,0.04105251335943849,0.033652121157494164,0.17760150578112388,0.2500393730483709,0.07249250292847997,0.10925206371797985,0.08399057491473766
101,0.07673803441785354,0.12947376670616872,0.014114086429330125,0.15407367571927932,0.021995308241525402,0.11203697549326824,0.08971773343372808,0.12525963680938357
102,0.28796702742672586,0.28672747610076266,0.013440503492078815,0.18929819844044093,0.06715454048873709,0.1935219678902746,0.13929915001207854,0.19561666852068116
103,0.009670106211347257,0.05742614851519767,0.10258299609192845,0.023527830061844557,0.07923911647950022,0.0920917036612276,0.1802604817237956,0.09506221063646225
104,0.0327433449852107,0.009607951217647792,0.041036176793958073,0.0547862328582952,0.0510905590107871,0.10935218532613239,0.1586661564994637,0.1076284141644531
105,0.12874126109169146,0.12363201024776571,0.02502989319151086,0.09202742672761494,0.20943540973806318,0.07323509562700764,0.009047408585248086,0.07600930512016713
106,0.03882478488841007,0.02695624356021098,0.0105232640031587,0.15037644528098953,0.08404775746882395,0.014496394293256665,0.06365588983372784,0.010538525618149858
107,0.06202776283947299,0.036781361872997964,0.01718728083348245,0.021645603656896995,0.05196532148778897,0.06687837560180529,0.031941624335205324,0.060695294013286105
108,0.018632024737832292,0.0012755304951601598,0.01590140410320559,0.07871739714977138,0.0470298114250797,0.007885510490352826,0.061854995576663796,0.008280302503432785
109,0.00884562382360815,0.008341327001087473,0.0669988923426462,0.009545576767948316,0.010304216638116481,0.07118786845853095,0.07766836717620265,0.06840015600369864
110,0.15018049206775969,0.21313575988785172,0.07032035663935696,0.14809088464641035,0.005277682403623363,0.1091286887883158,0.17976425948378255,0.10235843462966634
111,0.06010856413014287,0.12390255186787913,0.03707276790909844,0.12005915568701259,0.056757394963142804,0.04935181112975759,0.11842209483206195,0.04746682506745176
112,0.16951364614143616,0.21823402938742753,0.09091447187833282,0.03119118042484531,0.2550896853018224,0.14341824574712156,0.18043219911230524,0.1420608306633472
113,0.013102984673299706,0.015537473327788542,0.2590401524927522,0.15972035493412207,0.41205470181713366,0.3893162220160552,0.036886955607532745,0.381177166741576
114,0.18827910728690472,0.2089173768790507,0.07658334080211454,0.31070180155955895,0.07561588476954437,0.2750026009547533,0.156549652670158,0.27024149762941696
115,0.0029680357623012577,0.09099691831382828,0.025211025997809028,0.15972035493412207,0.26622814300196745,0.04205750420906179,0.029815561555226966,0.03772257281973804
116,0.13683315407367602,0.11868974228288631,0.026420848264012725,0.0291745092766873,0.2718812229902181,0.024275383428942587,0.32148395038213795,0.033764673457373995
117,0.04728589674643722,0.06871527433395386,7.86121556517333e-05,0.0,0.04689387795903808,0.08923992918293305,0.03918953018354265,0.09172540423094455
118,0.04142931567625695,0.03863450884819031,0.08359141678478106,0.057676794837321826,0.06404209446941866,0.024829093186448492,0.02228425063885587,0.02361408202095172
119,0.025108900242000538,0.03689500689506531,0.027589242140096216,0.0,0.05549694292240004,0.09513913460638851,0.1356953212784075,0.08529653474358234
120,0.098351371336381,0.10688933730125427,0.050395144774738804,0.03979564399031993,0.09308353491803206,0.0796009606210416,0.13696076585177075,0.08902815666131053
121,0.016372680828179602,0.002353876829147339,0.007071313931751921,0.0,0.043719999767172855,0.043700945629229104,0.19922745811628256,0.04377731511648053
122,0.03177450255445004,0.016313765687819393,0.019741937891841366,0.011965582145738063,0.006830390039909831,0.0021919869525717783,0.05980247625477722,0.002547288571559142
123,0.040715582145737936,0.029360812697304173,0.020998662631758785,0.00726001613336924,0.1850859791711344,0.02356756487616385,0.07548474985848233,0.03387379506871552
124,0.04639822532938953,0.27405013160444003,0.02240709175312791,0.15763646141435872,0.039542464638874286,0.0667621344241291,0.14637414534850934,0.061952662562918315
125,0.055333422963162016,0.20957281350544554,0.058570497291023454,0.008201129335842938,0.062163849117254366,0.0458045529898741,0.14701069739389924,0.055855635337755144
126,0.006634848077440247,0.20462214828146563,0.1729149517560045,0.04369454154342567,0.12022148064101912,0.22210467572208983,0.06652707327977292,0.21915620161273575
127,0.08620789781061355,0.0036091921181408138,0.06520732071108626,0.13271936900600517,0.08863234849656976,0.1856318749733211,0.1356005316392373,0.18431422194863334
128,0.05705493259267802,0.010681296707513832,0.12698876923342195,0.06375369723043828,0.03789541782797773,0.24612396470296805,0.2933286273504583,0.32524283828417266
129,0.011251687494931328,0.058188300879292054,0.04580420554563647,0.02551761226136051,0.018536378628726646,0.11228243844969493,0.22513557095677375,0.21177547857354656
130,0.08436113760881847,0.038933378244863204,0.04778404592536967,0.16287980639956984,0.04279997762784066,0.027645174520455895,0.04690694535525941,0.012955597491163262
131,0.10082651470853943,0.04310572581702776,0.16161903967579586,0.17928206507125571,0.05366211248474245,0.1373531355546192,0.016965649836623298,0.19352384901370068
132,0.16318702295234921,0.025368317965699494,0.05416813410157223,0.20212422694272647,0.11190741442782792,0.12290880859146658,0.11477067500252425,0.11045373236306671
133,0.0644547356915936,0.0068963179587676615,0.032304329462842396,0.09946990358391272,0.019816821816500907,0.03865242833559901,0.12636505215794214,0.025386690249254884
134,0.06429265792989236,0.08422046369299774,0.07239486419850569,0.05038988975531061,0.074208465202385,0.0059916968950331495,0.20783414817863285,0.055050193868471986
135,0.00835868417009189,0.04695674088668622,0.0971128027681245,0.03909653132562507,0.0027645509520135003,0.03742197740811559,0.10568256338308231,0.07945448622327644
136,0.13715581452173936,0.11450453847646713,0.037351363781800095,0.29235009411132024,0.2505592885793294,0.3330821639583223,0.20751796482888024,0.26480943541005647
137,4.3033521555935206e-05,0.09456395357847214,0.2800914503212872,0.10466523258940591,0.0538709621880909,0.014017984109232523,0.09341210086880558,0.06296185473603694
138,0.023838010089757833,0.025668051093816757,0.08327108310794479,0.14204087120193604,0.1553572116542588,0.24486261157663047,0.061508005927494114,0.3128872472764988
139,0.1346495654602336,0.15067441345190735,0.00124244535632588,0.015662812584027852,0.0899958327486382,0.06868933724057166,0.16002567993572256,0.11626687046026618
140,0.04697214859772002,0.014635360146376564,0.04601916846363685,0.034686743748319426,0.28356641007156735,0.11187774217107749,0.13547194442667898,0.07532697518335352
141,0.04743554832826136,0.07222724867206831,0.20787418645854616,0.07777628394729758,0.05574576360816891,0.11574917666560733,0.19743971547063527,0.14250759604795038
142,0.03532182248029947,0.028929106436387353,0.1079609605860655,0.012536972304382998,0.007995175087574136,0.16806461567168776,0.010629620065928297,0.22177785334288774
143,0.1744437103334655,0.027997851371765137,0.10638929238322992,0.058012906695348226,0.17703115623879395,0.016638630658612402,0.12420333140738682,0.03824464031473637
144,0.06389132027583228,0.004572010599076748,0.012573962255975929,0.22190104866899704,0.09735841416092428,0.2577739820115594,0.14917157071144327,0.19047628669585773
145,0.025198406296282075,0.06452520936727524,0.05449715034741143,0.0,0.40395475994382607,0.24279235672847294,0.07848507507018755,0.15702841331968864
146,0.009666088340866501,0.035579267889261246,0.08393728895285382,0.005982791072869045,0.010681140086331316,0.21161432356458573,0.12776123079884472,0.12873436922404094
147,0.046817329073782554,0.0862768217921257,0.03988074623709087,0.036676525947835534,0.04919892916418368,0.24918050451851417,0.0014060654078727544,0.1908401415979213
148,0.02750175774053165,0.03949669376015663,0.20713159915815924,0.017780317289594033,0.0735865989382684,0.2336580366014161,0.1023834793613298,0.18105252584133166
149,0.006540398511291221,0.02025495405061234,0.054808528488282604,0.005982791072869045,0.02944396063937348,0.22175842441433866,0.17051717639102454,0.15698842185510808
150,0.0638202644506759,0.01661359705030918,0.0955982464886711,0.07061710137133635,0.06563197122477782,0.016187401849683286,0.13465840277453936,0.018767360616433942
151,0.04799867262491624,0.02029317244887352,0.03419413034452501,0.029376176391503084,0.17932078926942874,0.19911218155967145,0.13935046260688835,0.2406746099192097
152,0.032773702110284506,0.15609854459762573,0.0066098833787368305,0.0,0.06341131203915353,0.1531830872074057,0.09973777836163406,0.1500993614289856
153,0.013833075825412544,0.03560515493154526,0.022507852173670698,0.024495832212960422,0.03936028847895813,0.021998990417359976,0.19594632402486478,0.022795045516778523
154,0.009185085774323469,0.18128547072410583,0.03191073710444871,0.015931702070449028,0.09926026924914277,0.0791899793639387,0.07250935332653402,0.05711292113719785
155,0.034282202005716376,0.020485130432441212,0.08312952908077008,0.06527292282871738,0.06234339257739724,0.04529408435790483,0.07739071828077931,0.09457057462603607
156,0.006592115197351922,0.038374170660972595,0.07029585666102714,0.0840615756923904,0.050779352389686006,0.04738926690601386,0.007790741993148165,0.014067246994544702
157,0.014637966982078365,0.004732099854299454,0.09138374076875184,0.018979116249887962,0.014998215215434152,0.2150934854565055,0.037990161841114534,0.20411422956517625
158,0.03466534818343098,0.2358510986563498,0.012291790431673973,0.028582952406560946,0.038393023415489336,0.17769619858016866,0.07899069135735043,0.10906025143207926
159,0.03476111943388077,0.0025924071669578552,0.0024277589026005194,0.04630276956171009,0.05438222183260488,0.2392503344693747,0.097159503541698,0.27767304810471893
160,0.043652333363209894,0.006097067147493362,0.002415747789638878,0.06611320247378322,0.038939564781962754,0.07823546539507065,0.04573779426364477,0.11709531893801439
161,0.022276975086399725,0.042042508324681926,0.14165895979420973,0.01794837321860722,0.023706685606383976,0.017743453917801244,0.13131689611806002,0.006735921190729077
162,0.3011610952124877,0.1012371147662986,0.036236189121662044,0.2713863173664196,0.38416708053386583,0.2051388847402142,0.09153915238876242,0.23755753315130318
163,0.05359894955263367,0.03460660625702916,0.025649134898785286,0.24369070026504802,0.24586095501155042,0.10574449589156198,0.06677445136182009,0.047202818556037085
164,0.028883613355413673,0.17402546154247495,0.09675958413210929,0.07276821726270488,0.2693254922363736,0.046896812156799195,0.352941635914434,0.08197754568926696
165,0.06469618440128033,0.0643353551810516,0.0267805865275427,0.03633369185264845,0.5898752871453365,0.26456485764645143,0.05094953137348612,0.23086643779875754
166,0.04541866768816216,0.013290152454542903,0.08481388181995317,0.06159489878231483,0.0651883338921434,0.03199681965557827,0.04078421312722341,0.01345600332063579
167,0.13228521129811793,0.01433409224373261,0.037808181061950774,0.20220489378865286,0.12263856129777645,0.19647286097737504,0.04266267417270486,0.18097074934288715
168,0.057352144215816914,0.09995629097319764,0.010881249650283198,0.15372411938693198,0.0460542214975625,0.30664276709426563,0.006415975911550353,0.25955829860937474
169,0.02875650435454824,0.021817428782345938,0.35276637565944546,0.017727499711904016,0.11642840447194913,0.3530314424179436,0.09096312728434275,0.31029131683563527
170,0.11661918330864984,0.04146992822878148,0.10003202531297761,0.1406628125840279,0.12264899749695984,0.0896429802329139,0.18473927451973549,0.046867369194009856
171,0.0014343541530623116,0.06827834494558205,0.05838745373895343,0.011864748588330198,0.03346451378492454,0.021243025565013382,0.004836927210269015,0.035916930118393475
172,0.10537770863476706,0.020723216169525993,0.029773277362943773,0.05272922828717408,0.014168805390102956,0.20585580591599822,0.019020242055116432,0.1733577594486757
173,0.11322061475392328,0.1118906264056374,0.05019330359360921,0.08120462489916644,0.0736035182394095,0.14606940964610382,0.26467674498152965,0.19475509891160286
174,0.007351637558312862,0.06846004213239265,0.0930980845284326,0.011562247916106438,0.033127075292281705,0.12204685830215045,0.21150794995677213,0.15154755199343362
175,0.24573782594443389,0.04742509258085115,0.19871493186360167,0.2534283409518688,0.19056203754522533,0.037123799643335786,0.5764602717730102,0.07469078743558671
176,0.11978182392433456,0.02554127541111495,0.026426941735137266,0.11470057235047826,0.4159186715410216,0.2676536980849694,0.6116683163822962,0.23149947053714304
177,0.08687167462664924,0.11629265779191111,0.011554951015753656,0.1428811508470017,0.18807991067407592,0.021100015791365667,0.24044481834822373,0.09308772502298768
178,0.05068030373841747,0.005395751938315985,0.21075308846477803,0.02766200591556868,0.0804528024121793,0.4382341086536551,0.16411410015596672,0.3703511040795787
179,0.01785331011493958,0.06821218715556432,0.09208102763262965,0.0,0.20638114229082197,0.31702302753174605,0.15383012332493629,0.2839076712722841
180,0.02658124197066116,0.06015725608120748,0.012023438455633667,0.0,0.04237246930194249,0.5286113504800626,0.1438817885172585,0.48989769051671517
181,0.06359451501015094,0.18675136501653183,0.09225886965658525,0.02766200591556868,0.08895076290196355,0.019080977846382574,0.04994712736530951,0.028168552562712557
182,0.13535678327080583,0.05737172970691018,0.017216174161392567,0.152487227749395,0.15041915256604768,0.14835116686786107,0.11974669842196436,0.18732824544504922
183,0.1294159720354935,0.0384669377378124,0.030554015259330547,0.197398494218876,0.1132332442140892,0.18134629276002515,0.20478604466261793,0.21670901429855488
184,0.34182881449613084,0.034312993776865475,0.03067513322884019,0.3141704759343909,0.17844601667156468,0.21518706678639943,0.26861941080810947,0.2660948339054704
185,0.13041124779659985,0.04141748359396302,0.014925740344842953,0.01166308147351447,0.19693307456499803,0.17152888518402265,0.320023820598856,0.25657423298634013
186,0.09654405875164124,0.05462638299354272,0.0745165222925776,0.05823378020205128,0.13501446475003082,0.0797739495525564,0.06303528510595768,0.11541162407669403
187,0.05193259925792176,0.11380597997910558,0.002739421982792478,0.08091332795554351,0.00954360900027923,0.1252823332753712,0.16929649321723983,0.17243639357171264
188,0.003735992671694402,0.032254687189638975,0.05714973260100789,0.010298467329927383,0.0033282692691314897,0.07496530479443192,0.26364052919138875,0.08442871673916619
