,LGBM,RF,XGB,DT,kNN,MLR,PLS,lasso
0,0.14119506190612424,0.07672352941176475,0.2390928740361158,0.15823529411764703,0.27991689326290786,0.002846052731420301,0.012427052263271676,0.062443352570145466
1,0.17664619068343257,0.14090196078431383,0.1801395141844655,0.009803921568627416,0.34917141548211794,0.3141770182547301,0.29755196649049465,0.24232486865190273
2,0.0024910296431524164,0.06445686274509803,0.029614010825753212,0.0,0.09986808462004959,0.11569750622982022,0.11776625646856181,0.15536556361528764
3,0.039409938864673213,0.010894117647058818,0.07274919748306274,0.0,0.08128991394319418,0.02286065032620066,0.018488444298743717,0.032893018607186936
4,0.16518814584574326,0.09106274509803933,0.16224175672905128,0.0594117647058825,0.11566468005748688,0.14474440182593576,0.14580469845951513,0.17502128175286308
5,0.15932766461202988,0.10888431372549012,0.16172441840171814,0.16254901960784318,0.1327853119648203,0.15017883143207666,0.15723986563286205,0.20742099530656913
6,0.019927710775947464,0.020531372549019596,0.012899016961455345,0.0,0.2738575232453825,0.12718847022185886,0.13268875601613023,0.17404996068661596
7,0.08311399121691497,0.02824509803921568,0.0554128959774971,0.0,0.16835960343581524,0.05545469729366809,0.0575016682107333,0.10077334594691903
8,0.0020813471337937403,0.014841176470588231,0.04204608500003815,0.0,0.0712458741232523,0.02550696027766769,0.03165434810676615,0.08298165618366637
9,0.0631469410426035,0.005413725490196076,0.09107381850481033,0.0,0.3124226872327481,0.07306356331367772,0.07482153305933556,0.0340802829166989
10,0.03365838898652222,0.11864313725490196,0.06650583446025848,0.0,0.0825998467459658,0.08860155405965062,0.092443961342808,0.04585349232232405
11,0.23452342884992672,0.21979215686274484,0.23323599990676436,0.2774509803921569,0.2373443798214152,0.03253716693717312,0.03605307911030814,0.07865219370422868
12,0.09066353901853105,0.16497843137254914,0.043241405767552976,0.14215686274509798,0.14675142028471833,0.18180375288730508,0.1791151796416885,0.1429590646609205
13,0.22390239147342875,0.23307647058823533,0.21412425715549321,0.3631372549019608,0.24482141359010753,0.3078876498472107,0.307843381320684,0.27343014871532667
14,0.24641095032523103,0.16955490196078424,0.19907948748738147,0.3127450980392156,0.35516568939641247,0.31643112340158813,0.3148185678951778,0.27491923528569273
15,0.23662665827055065,0.205964705882353,0.2679121246875501,0.3849019607843137,0.2508933854156514,0.38820288206764436,0.39268811070395965,0.3603837987219869
16,0.09135014864372482,0.06470588235294118,0.22248229384422302,0.0,0.23014828271644266,0.16495030725404428,0.17738660164795322,0.22087963843390898
17,0.08112328275489798,0.06010588235294117,0.17061665654182434,0.0,0.21081714970972731,0.08496880479077845,0.09604157817366905,0.14820639269431798
18,0.13213003548551405,0.13050784313725491,0.1003062054514885,0.0,0.38834775999911353,0.007682374605034001,0.008508625712510626,0.06223023420500734
19,0.07674976781947607,0.0747450980392157,0.023374276235699654,0.0,0.0,0.04557830155541309,0.050353583538036484,0.0947356356393633
20,0.11824279479505374,0.027999999999999997,0.03596736490726471,0.0,0.14544451024704103,0.027920158357826012,0.02200414062766573,0.020551244058353374
21,0.023667940978329728,0.13733333333333328,0.06286676973104477,0.0,0.038650633393869135,0.04084225786818115,0.039176214538028636,0.006155558415993384
22,0.007437226437934436,0.0013235294117647013,0.040362969040870667,0.0,0.0,0.1063756942314586,0.09137468141441932,0.10739317323967794
23,0.20826890062469025,0.2097019607843137,0.19552568098785827,0.21215686274509804,0.0,0.31348075697919026,0.31663416455530924,0.27519972612855137
24,0.0439085593077689,0.02599215686274509,0.07860545068979263,0.0,0.1973308190260048,0.04824590991002399,0.044228163071460214,0.06737449030081599
25,0.02151110987314204,0.004188235294117646,0.0371890515089035,0.0,0.003474136378554201,0.03878677089285997,0.03839531014419725,0.002140707012709575
26,0.01430465184074589,0.002201960784313718,0.07092204689979553,0.0,0.01571741046230432,0.04759857470295213,0.04645928832437407,0.07869767814922277
27,0.06331180754731905,0.0776313725490196,0.07076509934503072,0.08509803921568626,0.08939741872780366,0.1159124616014215,0.11447594202521832,0.07244716770116355
28,0.08579420647753452,0.07847450980392148,0.07566246036513169,0.10313725490196068,0.025962462757622873,0.15354351139243244,0.15156890580201146,0.10313831173648061
29,0.03498820379398554,0.08942549019607844,0.0024683265946805477,0.0,0.3132605211077319,0.01537614473758165,0.020279153243691922,0.009065322526379427
30,0.22340902888608039,0.10639019607843159,0.11205782273236453,0.1827450980392158,0.35411089022740844,0.03703617739967735,0.0367749919050554,0.10449388801285864
31,0.011417338917016316,0.14681960784313725,0.11731740087270737,0.0,0.07252562858378764,0.25532843329380617,0.25154627771198534,0.20135541722012737
32,0.13408050540716293,0.12491960784313721,0.13504762317620078,0.211372549019608,0.06362874729891055,0.06358115098584527,0.06285629711245466,0.11837915958400491
33,0.056447742282828756,0.058494117647058835,0.2133733332157135,0.0853921568627451,0.10632142185522193,0.20745372588953462,0.22088099583041787,0.17773041135952
34,0.05410995188173738,0.04021372549019606,0.18039542436599731,0.0,0.05182183632126371,0.2755322751825804,0.2775763158408716,0.2287728378664743
35,0.25515063179037767,0.31203529411764674,0.17026146482018878,0.40803921568627466,0.3382483372371582,0.22659184350650774,0.23080368446768273,0.16708150234435287
36,0.1466269954023241,0.20188431372549032,0.17114974945199257,0.11588235294117655,0.5300686171173807,0.31400419472901986,0.3143159862875884,0.2613199890715291
37,0.1434482710491558,0.24879411764705872,0.047474994004941484,0.13558823529411762,0.11347592048006622,0.01428621652794762,0.02785451770172509,0.01748909013758687
38,0.051297577871455835,0.011629411764705777,0.1678685715619257,0.4714705882352943,0.7669574939804336,0.14339545719498192,0.14915087196364168,0.20274267589206296
39,0.11570739881791164,0.01615882352941178,0.08394165964687561,0.5420588235294117,0.2877432533164016,0.04289108080519466,0.041567213733338604,0.0910617139406289
40,0.3846872065259484,0.33874313725490174,0.36207536837633914,0.2682352941176471,0.26375823103270574,0.39471354301073447,0.39766653772284655,0.4554561965324273
41,0.2889157039366228,0.3919000000000001,0.23937704740786092,0.8665686274509805,0.255185003835005,0.47684348863718806,0.4803596847831406,0.5341641256664282
42,0.20170898732864762,0.12492549019607868,0.26921888169120356,0.1100000000000001,0.16014180170877076,0.5131925199065384,0.5152114032250894,0.5715147729823982
43,0.024400884385033128,0.032709803921568636,0.03273620275890121,0.3646078431372549,0.17201103100827797,0.1806778119553533,0.1798404678049542,0.2398667435966687
44,0.3385327274916591,0.32918039215686284,0.21153638282242948,0.35784313725490213,0.13873302075363664,0.26216436176150226,0.26446313965699186,0.3142905027580147
45,0.2279402825766876,0.2492333333333334,0.31231653690338135,0.7199019607843138,0.4147861569277228,0.1950760763792402,0.19870385372196728,0.14199203874014982
46,0.08086163517858934,0.09748235294117644,0.09981060028076172,0.07862745098039203,0.06101418870495484,0.2045672005606816,0.20365657546149607,0.15507534506992426
47,0.37208089663481236,0.4043823529411766,0.38885738718743423,0.291764705882353,0.04985169270094858,0.2193501501360443,0.21880972089186718,0.16634878441447337
48,0.40234560830427574,0.3829450980392157,0.21980256337745518,0.40450980392156877,0.24652669001813732,0.2605919585527722,0.2618236296414483,0.31221067865564
49,0.15634350994154167,0.16398039215686283,0.0018646629183900476,0.16627450980392156,0.0997798723781883,0.1376803876737025,0.1390905979088346,0.20763837695301124
50,0.25277238371909394,0.29136078431372564,0.15895869030671972,0.018627450980392313,0.13108767051449044,0.3060672101608082,0.30845646381499114,0.37674241219316906
51,0.014370088204752718,0.07210392156862766,0.017914934532315074,0.13745098039215686,0.007713502585533026,0.18601539333223527,0.18379748791896788,0.23810826986693434
52,0.15079764435998066,0.06198627450980365,0.326004867997824,0.6742156862745099,0.18770725206310063,0.4132540024589766,0.4184977676088578,0.4721790350034333
53,0.007125037821977276,0.001250980392156862,0.14640825986862183,0.0,0.0,0.2399088242451425,0.23569411479877014,0.17879265157505259
54,0.0034860476802371894,0.0008509803921568626,0.03543727844953537,0.0,0.0,0.2765520391247763,0.2766484639580329,0.22068223083748062
55,0.1069642326042549,0.001517647058823528,0.07143235206604004,0.0,0.0,0.2221443043764584,0.2227171874302679,0.16663840741111685
56,0.005271713155006528,0.0,0.0010749875800684094,0.0,0.0,0.2993074022812413,0.2978740159233981,0.23814644013939382
57,0.003041705212290844,0.0019392156862745092,0.04933588579297066,0.0,0.18536628448795092,0.29703723245073455,0.2892606845977518,0.22128599161896242
58,0.03883490267991035,0.042090196078431286,0.033009189319084586,0.04294117647058815,0.0753625617517492,0.17919509696931415,0.17825655909268467,0.12765967351919544
59,0.11318759301671145,0.06401176470588235,0.20291563868522644,0.0,0.2596084264778266,0.32356306749018726,0.32462693063606246,0.26376862275811574
60,0.0038642136880631117,0.01125490196078438,0.042578807508244276,0.11764705882352955,0.2038223439604795,0.0818609123956553,0.07889769670378838,0.06013412022037451
61,0.007054699540616827,0.05232549019607846,0.016998138380985628,0.16147058823529414,0.07012871052366525,0.024421744554498526,0.017182447762702502,0.02347776088204956
62,0.3717013532671706,0.3752294117647061,0.27772587537765503,0.26068627450980386,0.3260915865617646,0.2939804310698929,0.28809440761892785,0.3061485207126544
63,0.09533588411127708,0.21065686274509804,0.17004626989364624,0.0853921568627451,0.043198731658410316,0.05278239477921802,0.06310842228229918,0.0919324216965923
64,0.18607836417772647,0.1848705882352941,0.33296459913253784,0.14931372549019606,0.2733057923231542,0.2614721221264218,0.25976496659525405,0.2733776782302575
65,0.01602752919963213,0.07319607843137266,0.024026031657761293,0.07794117647058818,0.1547945453952228,0.17932749939943948,0.170850437102126,0.1757135190008246
66,0.1068630259085967,0.1401470588235294,0.13511815816748385,0.2756862745098041,0.11781835945102226,0.1516509719885607,0.1518984654550668,0.17068721362987888
67,0.07741405785482214,0.09013333333333337,0.10354669274068351,0.33078431372549033,0.01771588607756494,0.14433863946971603,0.1425531732693504,0.1604022930059577
68,0.006585647968656072,0.0006254901960782155,0.05019358291345477,0.004313725490196041,0.22014366471697483,0.2022026658137367,0.1898966942301351,0.1896213246408931
69,0.2680304657142701,0.31445882352941196,0.3346727192401886,0.5022549019607844,0.006773508207679746,0.42252214498739105,0.42624555227335625,0.44297462587775926
70,0.14709087837074464,0.23032549019607862,0.1525466302095676,0.22578431372549024,0.07017691820159311,0.4127559862018947,0.4035101056497481,0.41042211237083853
71,0.04195753026356669,0.012341176470588189,0.020087439943762497,0.0031372549019607066,0.4403285664488499,0.024466822648204878,0.013871260262102614,0.017326496718881146
72,0.08518839237243153,0.015537254901960729,0.026762878427318504,0.10843137254901969,0.17801545191477156,0.03230913443459538,0.037789896320298444,0.022420557582386924
73,0.0940713740388664,0.06695686274509816,0.03251622443105662,0.1488235294117647,0.7764657597803859,0.05491998653725172,0.05245062904211062,0.0371674259798338
74,0.0089639600075887,0.07641764705882337,0.05081927304174383,0.2600980392156863,0.040312656189815,0.1505507657615236,0.15585424149356897,0.13792261219470847
75,0.23934809846923763,0.33406078431372555,0.46793103218078613,0.021470588235294075,0.20421376798392493,0.3044331645277556,0.30349531389499235,0.3173091969451722
76,0.4117965108396787,0.38023921568627445,0.4508124589920044,0.021470588235294075,0.006107400057351969,0.31801289375736985,0.3213126428346319,0.33919387935002693
77,0.13240897768208026,0.18447843137254905,0.164165646796133,0.20156862745098048,0.3666342844220279,0.453320648372047,0.448251940397008,0.43084778436372045
78,0.12754362684172782,0.1898352941176472,0.24355433999323362,0.1000980392156865,0.026758290702698306,0.4179007746223521,0.4169224185403053,0.39568553855478295
79,0.044914841598998334,0.061047058823529426,0.07019881881919565,0.06647058823529411,0.006180214885706858,0.0003695431805398053,0.0011144609342225442,0.02303253359841695
80,0.351225171306912,0.25750392156862756,0.46206846833229065,0.021470588235294075,0.1066952400348477,0.35640468811521353,0.35520977936089454,0.36270655939984847
81,0.42149706888828437,0.44990392156862735,0.4649206267384922,0.5570588235294118,0.23605924581544424,0.6625722928093016,0.6551439514013996,0.63665317044256
82,0.028815085001270696,0.053729411764705914,0.015228332351235885,0.10019607843137257,0.08531221934655431,0.0006734554695731754,0.0036041755672268916,0.0245962563208445
83,0.09218516204098648,0.18381960784313733,0.16335284312566123,0.08039215686274503,0.3705586542379862,0.41960983806985086,0.4144062336388334,0.41020613726520255
84,0.11398702523971238,0.19773529411764712,0.20130080620447788,0.12784313725490182,0.31297668309211535,0.49058669383799036,0.48354754862971233,0.45860840706375294
85,0.05072535782919296,0.010784313725490269,0.0661728997324027,0.01225490196078427,0.0,0.1992734326641716,0.19470107035813053,0.17540771027798874
86,0.2433200197570334,0.40388823529411755,0.3978501558303833,0.4444117647058823,0.024882003830031755,0.18146823935604703,0.18625712987664977,0.20551822562313268
87,0.19337564284712483,0.2253647058823529,0.20683207684872196,0.28460784313725496,0.0,0.4846221002053154,0.4789325867795498,0.46322815085484326
88,0.025440003462500815,0.0007862745098039203,0.06067053973674774,0.0,0.011484031059916746,0.1137662482913151,0.11557578315257472,0.13251142057041398
89,0.020915279676578375,0.007927450980392145,0.03282758593559265,0.0,0.027480707524764107,0.2692413790548861,0.2753991783579246,0.28973505168833813
90,0.00635485977758679,0.0,0.0767025351524353,0.0,0.03439107508512973,0.16787376863522568,0.17060643968469003,0.18343884584106057
91,0.1469257918736051,0.1867372549019609,0.12197961658239365,0.0,0.1341742371803112,0.12959630881650452,0.13552737871692386,0.1582325584344636
92,0.000995422995635111,0.002358823529411761,0.02261863462626934,0.0,0.6091868032538433,0.28291507025686147,0.29032232965153054,0.3069777741532019
93,0.04854547115958435,0.06172745098039213,0.15630410552609197,0.06509803921568624,0.7227627057451317,0.08217742583815418,0.08761325085030658,0.10780255043986517
94,0.02090558911445901,0.016184313725490118,0.051768107624615034,0.026470588235294024,0.2549448003501832,0.2675466740482466,0.2755670015337499,0.292359896091127
95,0.003594796214647959,0.03707058823529409,0.01126355491578579,0.0,0.02966830135783221,0.1688743915871787,0.15333717189973944,0.1420367117308342
96,0.052308651014483204,0.012939215686274493,0.12797459959983826,0.0,0.04812177231804049,0.1593693531781511,0.16457697762399703,0.18326439499797556
97,0.0041062737906778024,0.0024235294117647033,0.012961299158632755,0.0,0.14761787659272163,0.15444012741055926,0.158013510096902,0.17951595182631958
98,0.27326628152315946,0.3347627450980392,0.31428423523902893,0.0,0.33721303024121985,0.17053847870971578,0.17565464675890904,0.19537707624690248
99,0.36720519217227093,0.2771941176470586,0.25473345712119455,0.08029411764705874,0.06086427546951137,0.32249097320986264,0.3234441310693322,0.3119094043599852
100,0.05390153573444924,0.039949019607843105,0.0505317518933146,0.033333333333333326,0.16347987904888323,0.07441195731472353,0.0704968945882894,0.0735355772651563
101,0.006951303627180205,0.007984313725490194,0.057978007942438126,0.0,0.04370022922775689,0.10526787099002516,0.0988610596944411,0.10065159936863655
102,0.021825607704857492,0.03314313725490194,0.0693470910191536,0.0,0.07179856567194166,0.09981424695934515,0.09199096869393543,0.09740005681129249
103,0.1958454748677313,0.05577254901960804,0.0799569711965673,0.12872549019607848,0.10757649108049264,0.10104311699471769,0.09642685231111242,0.08364312126359036
104,0.24971764050632173,0.32836274509803975,0.23258703928367774,0.3991176470588237,0.20647633663142698,0.19805078754495353,0.2004953923133655,0.21464807910134942
105,0.23422349683755211,0.060911764705882165,0.059881172858032405,0.09666666666666679,0.21847819191668263,0.16278248132424633,0.16932467447285926,0.18009961367944066
106,0.19251298549973211,0.20801372549019612,0.2104892134666443,0.14323529411764702,0.39989557286085986,0.2885459913801234,0.28928203077006986,0.2949316327137209
107,0.1050095134678557,0.033803921568627215,0.04126138846079508,0.245,0.31390546899622146,0.19350767414589762,0.2023258023807021,0.21604225173815453
108,0.009090185621749125,0.053341176470588,0.012208348489275211,0.10882352941176476,0.08176329704154905,0.17956135996525158,0.1872320812417143,0.18937492091129726
109,0.02056894391141672,0.01469019607843137,0.0408954992890358,0.0,0.3545671628239041,0.025431858725235526,0.017343166113334862,0.020693803115426984
110,0.10859441969153727,0.2531137254901962,0.42571313657012644,0.21450980392156865,0.18871817720075745,0.09864778144429043,0.08856832556321795,0.07445088251237378
111,0.391867324025875,0.3713705882352942,0.4502500891685486,0.4592156862745098,0.18578298929173165,0.197537537110428,0.19300823906016407,0.187629236702958
112,0.2715443875357467,0.3125607843137258,0.3700186808202781,0.4413725490196079,0.21607648299236754,0.16621334686558392,0.1621016226934346,0.16291745820382547
113,0.26404527802517075,0.10130784313725488,0.21897263824939728,0.09137254901960778,0.028451513053393218,0.10555002848449127,0.0987875613325165,0.10351606453608402
114,0.03488109737222789,0.0478607843137257,0.08873531568284132,0.3865686274509805,0.08123335625053318,0.1757996636264685,0.17534851813439567,0.16454375892360434
115,0.05526238693619784,0.11128235294117617,0.0161527978906445,0.07999999999999996,0.0,0.16547118832688076,0.16797891678004281,0.16971373569438344
116,0.0010291909064700346,0.04064117647058821,0.08887592703104019,0.0,0.0,0.07559178899686511,0.07137038926828648,0.0735201841518868
117,0.05566759107177511,0.09600588235294119,0.05599385127425194,0.0,0.003487577516084811,0.07226676502815196,0.06595612530975206,0.06994032696080066
118,0.08554370642413611,0.06691568627450972,0.09706952051789142,0.08529411764705896,0.004118266349985003,0.17598470828158053,0.18234008121365103,0.17823594516254557
119,0.028982848532671968,0.02877450980392149,0.12111035199726339,0.0760784313725491,0.0,0.34097225032203304,0.34402743327379703,0.3539644252741506
120,0.018737788034360908,0.05569411764705878,0.06000723786213824,0.06598039215686274,0.0027969851738752737,0.030601449769649458,0.0358062409097355,0.031001724698073774
121,0.30294595563488735,0.328213725490196,0.21723703424135832,0.27186274509803915,0.0,0.37360628352307573,0.3819735718819687,0.37814797166246655
122,0.010901772937159356,0.07548823529411759,0.04069814831018448,0.0,0.0011430166322853902,0.15510394450121412,0.1429524198393698,0.12735033338628926
123,0.024592140238068407,0.03481372549019598,0.06558408870708698,0.034901960784313624,0.0006339975038409211,0.06845585298779278,0.06351152480833382,0.06615385870812644
