,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.02137738339183989
1,P_charged_centers,1.0,1.0,0.00685404041890323
2,N_charged_centers,1.0,1.0,0.0009820207320122012
3,N_charged_centers,0.0,0.0,-0.0016770674239957814
4,cLogP,9.3028,9.3028,-0.10554221169864172
5,cLogP,9.784,9.784,0.08111294166362758
6,cLogP,12.515,12.515,0.06582871381755599
7,cLogP,6.12,6.12,-0.06708403721931053
8,NP_ratio,4.0,4.0,-0.0007017858236190699
9,NP_ratio,8.0,8.0,0.0034492218103055533
10,NP_ratio,12.0,12.0,-0.0018698239797137898
11,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.02572187999527298
12,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04592989086978415
13,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.03702990142539729
14,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.006777104102572669
15,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.10458001190075608
16,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.07295975932023396
17,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.04939275975814806
18,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.013714682084709178
19,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.07454434719080338
20,Chol_DMG-PEG_ratio,500.0,500.0,0.04176317981992914
21,Chol_DMG-PEG_ratio,100.0,100.0,0.10789784541751533
22,Chol_DMG-PEG_ratio,10.0,10.0,-0.16013565261274548
23,Size,"(82.0, 586.5555555555555)",334.27777777777777,0.0005456256866655379
24,Size,"(586.5555555555555, 1091.111111111111)",838.8333333333333,0.023024577909779867
25,Size,"(1595.6666666666665, 2100.222222222222)",1847.9444444444443,0.0031839925617659958
26,Size,"(4118.444444444444, 4623.0)",4370.722222222223,0.011791995006602423
27,PDI,0.292666667,0.292666667,-0.0010904935270200486
28,PDI,0.187666667,0.187666667,-0.012738835059480058
29,PDI,0.408666667,0.408666667,-0.005431623593878775
30,PDI,0.359666667,0.359666667,0.004226870655500259
31,PDI,0.308666667,0.308666667,0.0030601706753307714
32,PDI,0.374333333,0.374333333,0.0019369054016328848
33,PDI,0.257,0.257,-0.0009010612575708226
34,PDI,0.367333333,0.367333333,0.008130192352287569
35,PDI,0.301,0.301,0.01410930378850626
36,PDI,0.445,0.445,0.028639736855435236
37,PDI,0.062333333,0.062333333,0.020644875868431042
38,PDI,0.177666667,0.177666667,0.0056137923383317405
39,PDI,0.298,0.298,-0.0029994803834459014
40,PDI,0.319666667,0.319666667,0.014360290462900336
41,PDI,0.285666667,0.285666667,0.004464260462383123
42,PDI,0.286333333,0.286333333,0.004023237602754522
43,PDI,0.296333333,0.296333333,0.010015460343836201
44,PDI,0.429666667,0.429666667,0.016434309804396193
45,PDI,0.270666667,0.270666667,0.00468061397135261
46,PDI,0.301666667,0.301666667,0.006814150008123501
47,PDI,0.442333333,0.442333333,0.053723586836224684
48,PDI,0.252,0.252,-0.0035426747691690227
49,PDI,0.283333333,0.283333333,0.011798888767290225
50,PDI,0.240333333,0.240333333,0.010996243273149221
51,PDI,0.281333333,0.281333333,0.0006107582832343563
52,PDI,0.436166667,0.436166667,0.022614411809468514
53,PDI,0.323,0.323,0.00930089782229138
54,PDI,0.320333333,0.320333333,0.014441525137821555
55,PDI,0.293,0.293,-0.003060721198852288
56,PDI,0.251,0.251,-0.005520426645596331
57,PDI,0.263,0.263,0.0009091841999227055
58,PDI,0.273666667,0.273666667,-0.009681381951977602
59,PDI,0.252666667,0.252666667,-0.01921108038502828
60,PDI,0.257333333,0.257333333,-0.002463581592309859
61,PDI,0.268333333,0.268333333,1.2258421309787937e-06
62,PDI,0.3755,0.3755,0.026610711365648763
63,PDI,0.288833333,0.288833333,0.0038342476203105927
64,PDI,0.234333333,0.234333333,0.006764106144987764
65,PDI,0.215333333,0.215333333,-0.017942108512547288
66,PDI,0.131333333,0.131333333,-0.01152559097904517
67,PDI,0.151833333,0.151833333,-0.012318323488092826
68,PDI,0.102,0.102,-0.003683921130177256
69,PDI,0.349333333,0.349333333,0.004326662360829829
70,PDI,0.325666667,0.325666667,0.024117337320257132
71,PDI,0.144666667,0.144666667,-0.013060095478977003
72,PDI,0.213666667,0.213666667,-0.023350828425328117
73,PDI,0.112,0.112,-0.0007606902412338626
74,PDI,0.447,0.447,0.04780078597133326
75,PDI,0.441,0.441,0.056074857652639774
76,PDI,0.412333333,0.412333333,-0.007210609404156196
77,PDI,0.080666667,0.080666667,0.0011480145038788938
78,PDI,0.114666667,0.114666667,-0.007232627532198717
79,PDI,0.3485,0.3485,0.00944984134859042
80,PDI,0.343333333,0.343333333,0.010193728291491521
81,PDI,0.341333333,0.341333333,0.016901846548901884
82,PDI,0.295666667,0.295666667,0.0022510419691808867
83,PDI,0.146666667,0.146666667,-0.011280727268048645
84,PDI,0.148333333,0.148333333,-0.017142437655434842
85,PDI,0.436333333,0.436333333,0.010141811142775282
86,PDI,0.343666667,0.343666667,0.026018031221685348
87,PDI,0.364666667,0.364666667,0.027800140795113552
88,PDI,0.267,0.267,0.007486139551507567
89,PDI,0.353333333,0.353333333,0.04002565458078423
90,PDI,0.390666667,0.390666667,0.01829276863807607
91,PDI,0.217333333,0.217333333,-0.014858384956956508
92,PDI,0.153666667,0.153666667,-0.018171447709035556
93,PDI,0.369,0.369,0.03905137983566516
94,PDI,0.277,0.277,0.012523805134281906
95,PDI,0.221,0.221,-0.025985487747196178
96,PDI,0.200333333,0.200333333,-0.02066200234643353
97,PDI,0.109,0.109,-0.003599927473144613
98,PDI,0.203333333,0.203333333,-0.03131181417134492
99,PDI,0.1,0.1,-0.014422281024867848
100,PDI,0.111,0.111,-0.020434114468920322
101,PDI,0.106333333,0.106333333,-0.011621252456532989
102,PDI,0.209,0.209,-0.03326105748278585
103,PDI,0.061666667,0.061666667,-0.025432780934137863
104,PDI,0.201,0.201,-0.03479183274031793
105,PDI,0.132666667,0.132666667,-0.022306604500855424
106,PDI,0.290333333,0.290333333,0.010821896349367255
107,PDI,0.238333333,0.238333333,0.032249604114291286
108,PDI,0.428333333,0.428333333,0.0063503682472183945
109,PDI,0.307333333,0.307333333,0.004472412483779909
110,PDI,0.435666667,0.435666667,0.009474547240370276
111,PDI,0.400666667,0.400666667,0.005682307160410599
112,PDI,0.356666667,0.356666667,0.009725104978618166
113,PDI,0.331,0.331,0.02256535292042845
114,PDI,0.313333333,0.313333333,0.002747462948081982
115,PDI,0.258666667,0.258666667,-0.00571885276001757
116,PDI,0.286,0.286,0.004327368256147026
117,PDI,0.231666667,0.231666667,0.002737154056096375
118,PDI,0.334,0.334,0.0053268176018389166
119,PDI,0.396,0.396,0.00670028134899006
120,PDI,0.366333333,0.366333333,0.007573644543959746
121,PDI,0.330666667,0.330666667,0.018828986272358243
122,PDI,0.313,0.313,0.006227784564749969
123,PDI,0.302666667,0.302666667,0.012453615894797024
124,PDI,0.251333333,0.251333333,-0.0029766662573198054
125,PDI,0.095333333,0.095333333,0.05633520359607057
126,PDI,0.223666667,0.223666667,-0.007173066829321589
127,PDI,0.3625,0.3625,0.009452651483782904
128,PDI,0.315,0.315,0.006510059426055242
129,PDI,0.393333333,0.393333333,0.006868798254899349
130,PDI,0.289333333,0.289333333,0.002537268896544525
131,PDI,0.339666667,0.339666667,0.007335231922226639
132,PDI,0.245,0.245,-0.0031793852640486604
133,PDI,0.241333333,0.241333333,-0.0014074629650564024
134,PDI,0.152666667,0.152666667,0.012583757105928387
135,PDI,0.341,0.341,0.006792205242305588
136,PDI,0.328666667,0.328666667,0.00712137096877224
137,PDI,0.391333333,0.391333333,0.008669011181636791
138,PDI,0.407666667,0.407666667,0.007525652015849966
139,PDI,0.306,0.306,0.0051678744723892035
140,PDI,0.264333333,0.264333333,0.008652542416595799
141,PDI,0.18,0.18,-0.012943476705494634
142,PDI,0.205,0.205,-0.010420959304100707
143,PDI,0.133666667,0.133666667,-0.011862915806055058
144,PDI,0.154666667,0.154666667,-0.008976392596924069
145,PDI,0.121,0.121,-0.009522611346736824
146,PDI,0.392,0.392,0.03205334322866583
147,PDI,0.139666667,0.139666667,-0.010676152433209029
148,PDI,0.434666667,0.434666667,0.029826936721901863
149,PDI,0.280666667,0.280666667,0.0031228556582390153
150,PDI,0.403333333,0.403333333,-0.0019438899036156533
151,PDI,0.211,0.211,-0.023565510528615493
152,PDI,0.237333333,0.237333333,0.019250056452802665
153,PDI,0.246666667,0.246666667,0.008148055376501864
154,PDI,0.215,0.215,-0.054841016584548596
155,PDI,0.260333333,0.260333333,0.01520254230167603
156,PDI,0.219666667,0.219666667,-0.02035678303651321
157,PDI,0.164666667,0.164666667,-0.026466035054616855
158,PDI,0.225333333,0.225333333,-0.009519137649831762
159,PDI,0.344333333,0.344333333,0.030068060453178086
160,PDI,0.316,0.316,0.0450750848422968
161,PDI,0.264,0.264,0.02425036961124076
162,PDI,0.182,0.182,-0.02489082151177775
163,PDI,0.242,0.242,0.0070405189216973625
164,PDI,0.328333333,0.328333333,0.041556662074099186
165,PDI,0.206666667,0.206666667,-0.02091901461663109
166,PDI,0.193666667,0.193666667,-0.010558708560438113
167,PDI,0.162,0.162,-0.01030877648248079
168,PDI,0.206,0.206,-0.036326425969699594
169,PDI,0.294,0.294,0.02103404338876687
170,PDI,0.220333333,0.220333333,-0.07987634208332423
171,PDI,0.233333333,0.233333333,-0.014017512574296967
172,PDI,0.427666667,0.427666667,-0.0055835800542065
173,PDI,0.256333333,0.256333333,-0.011000316252321047
174,PDI,0.173666667,0.173666667,-0.023594632547293017
175,PDI,0.229333333,0.229333333,-0.009934439148758963
176,PDI,0.420666667,0.420666667,-0.01957386814479027
177,PDI,0.358,0.358,-0.003947693981171908
178,PDI,0.262666667,0.262666667,7.071307374326539e-05
179,PDI,0.327666667,0.327666667,0.022763660311911613
180,PDI,0.197333333,0.197333333,-0.046636842386476016
181,PDI,0.275,0.275,0.01301928025326334
182,PDI,0.266,0.266,0.0039122686611882986
183,PDI,0.208666667,0.208666667,-0.010712036063560885
184,PDI,0.237,0.237,0.013215921767396404
185,PDI,0.327,0.327,0.04939524623131607
186,PDI,0.17,0.17,-0.015322068528903898
187,PDI,0.330333333,0.330333333,0.0431819754621645
188,PDI,0.196,0.196,-0.028885061767055055
189,PDI,0.268,0.268,0.007179048118106935
190,PDI,0.254,0.254,9.104625891512852e-05
191,PDI,0.261666667,0.261666667,0.020432746787536142
192,PDI,0.183666667,0.183666667,-0.004753309921028106
193,PDI,0.187333333,0.187333333,-0.0005816966815907411
194,PDI,0.31,0.31,0.040788515711623806
195,PDI,0.368333333,0.368333333,-0.010278345662772154
196,PDI,0.275333333,0.275333333,0.03322082954445246
197,PDI,0.236666667,0.236666667,0.0427387236527393
198,PDI,0.303666667,0.303666667,0.051763125631635654
199,PDI,0.236333333,0.236333333,0.053672894983104236
200,PDI,0.232,0.232,0.03227395163260734
201,PDI,0.260666667,0.260666667,0.017423075281166905
202,PDI,0.307666667,0.307666667,0.021701606841736804
203,PDI,0.245666667,0.245666667,-0.003335417950218162
204,PDI,0.184333333,0.184333333,-0.008886456561195615
205,PDI,0.24,0.24,0.014187965909215991
206,PDI,0.433333333,0.433333333,-0.006485870469277083
207,PDI,0.246333333,0.246333333,-0.0035569325746479183
208,PDI,0.288333333,0.288333333,0.03491065510640937
209,PDI,0.201666667,0.201666667,-0.06313309946279505
210,PDI,0.204333333,0.204333333,-0.045969189243993874
211,PDI,0.244333333,0.244333333,-0.010427053599877122
212,PDI,0.21,0.21,-0.022247137576262514
213,PDI,0.167333333,0.167333333,-0.03687047144212856
214,PDI,0.203,0.203,-0.05328940565698123
215,PDI,0.279,0.279,0.015066116166098174
216,PDI,0.165333333,0.165333333,-0.05966320566927338
217,PDI,0.185333333,0.185333333,-0.03657537799951731
218,PDI,0.199,0.199,-0.017500851164504443
219,PDI,0.207,0.207,-0.011195348228407455
220,PDI,0.428,0.428,-0.004471200531239614
221,PDI,0.157333333,0.157333333,-0.018966759023168342
222,PDI,0.263333333,0.263333333,0.031969265764243665
223,PDI,0.228333333,0.228333333,0.0030283360109288485
224,PDI,0.208,0.208,-0.0052509380951968965
225,PDI,0.209333333,0.209333333,-0.009313144981943616
226,PDI,0.219,0.219,-0.012813296046587383
227,PDI,0.272333333,0.272333333,0.015098555314291759
228,PDI,0.439666667,0.439666667,0.017978582906059373
229,PDI,0.281,0.281,0.017722599836023104
230,PDI,0.168333333,0.168333333,-0.032624815872627125
231,PDI,0.198666667,0.198666667,-0.019448002043987354
232,PDI,0.335333333,0.335333333,0.026467067516340113
233,PDI,0.255,0.255,-0.0032090567541045376
234,PDI,0.178,0.178,-0.010635570177296858
235,PDI,0.409333333,0.409333333,0.0037782542934693478
236,PDI,0.193,0.193,-0.018977498950075333
237,PDI,0.370333333,0.370333333,0.011079037263257735
238,PDI,0.144333333,0.144333333,-0.002717963142584167
239,PDI,0.247666667,0.247666667,-0.002290063384429067
240,PDI,0.169,0.169,-0.021242732672253548
241,PDI,0.216666667,0.216666667,-0.025193766274621103
242,PDI,0.191333333,0.191333333,-0.01821541540057698
243,PDI,0.217,0.217,-0.022858117554539592
244,PDI,0.332333333,0.332333333,0.011495410421665735
245,PDI,0.130333333,0.130333333,0.004814925647686919
246,PDI,0.231,0.231,-0.0016381224596387954
247,PDI,0.173,0.173,-0.011098183342023804
248,PDI,0.378333333,0.378333333,0.00033044478295726336
249,PDI,0.159666667,0.159666667,-0.012872884454069936
250,PDI,0.283,0.283,0.010191820870879682
251,PDI,0.155333333,0.155333333,-0.006882329403121044
252,PDI,0.230666667,0.230666667,-0.001446541297721346
253,PDI,0.226,0.226,-0.005256874901409017
254,PDI,0.411666667,0.411666667,0.004822189990305973
255,PDI,0.235666667,0.235666667,0.003982983513377926
256,PDI,0.204666667,0.204666667,-0.01688539705924446
257,PDI,0.380333333,0.380333333,0.009957432794867471
258,PDI,0.081666667,0.081666667,0.056484026278826066
259,PDI,0.198,0.198,-0.008954023150886111
