,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.012617802741577026
1,P_charged_centers,1.0,1.0,0.00467629999641793
2,N_charged_centers,1.0,1.0,-0.0004205266445091857
3,N_charged_centers,0.0,0.0,-0.0014352637960826143
4,cLogP,9.3028,9.3028,-0.046625957859940954
5,cLogP,9.784,9.784,0.05681740538141679
6,cLogP,12.515,12.515,0.04909217966778034
7,cLogP,6.12,6.12,-0.03901657008008445
8,NP_ratio,4.0,4.0,-0.0002878576551406397
9,NP_ratio,8.0,8.0,-0.0047802136880662986
10,NP_ratio,12.0,12.0,0.004069350477695562
11,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.06413093308827293
12,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.06310495562344907
13,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.044197522339059755
14,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.03872033068903373
15,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.1909609240675989
16,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.005009685915533565
17,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.004540879369784198
18,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.010683332299508077
19,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.031227628689265586
20,Chol_DMG-PEG_ratio,500.0,500.0,0.06620634694457697
21,Chol_DMG-PEG_ratio,100.0,100.0,0.028179237674393686
22,Chol_DMG-PEG_ratio,10.0,10.0,-0.0867184014123637
23,Size,"(82.0, 586.5555555555555)",334.27777777777777,-1.613873168147929e-05
24,Size,"(586.5555555555555, 1091.111111111111)",838.8333333333333,0.012435413975586042
25,Size,"(1595.6666666666665, 2100.222222222222)",1847.9444444444443,0.002346006455282021
26,Size,"(4118.444444444444, 4623.0)",4370.722222222223,0.011507496812016378
27,PDI,0.292666667,0.292666667,-0.00475945011029413
28,PDI,0.187666667,0.187666667,0.00827412709316707
29,PDI,0.408666667,0.408666667,-0.015841265739718755
30,PDI,0.359666667,0.359666667,-0.006278519649360595
31,PDI,0.308666667,0.308666667,0.002309256363642397
32,PDI,0.374333333,0.374333333,-0.010507317250274815
33,PDI,0.257,0.257,0.0020153169110465304
34,PDI,0.367333333,0.367333333,-0.008686015245145371
35,PDI,0.301,0.301,0.0011021707159644839
36,PDI,0.445,0.445,0.00885746382279422
37,PDI,0.062333333,0.062333333,0.0022762509021756936
38,PDI,0.177666667,0.177666667,0.001740088026583614
39,PDI,0.298,0.298,-0.010752956927559152
40,PDI,0.319666667,0.319666667,0.0006757004030246583
41,PDI,0.285666667,0.285666667,-0.001888905622173971
42,PDI,0.286333333,0.286333333,0.0012494133249504298
43,PDI,0.296333333,0.296333333,-0.011808749193822798
44,PDI,0.429666667,0.429666667,0.00027230201127450985
45,PDI,0.270666667,0.270666667,0.005595638086363967
46,PDI,0.301666667,0.301666667,-0.020412852385058775
47,PDI,0.442333333,0.442333333,0.0070685548148932634
48,PDI,0.252,0.252,0.0017996527296903553
49,PDI,0.283333333,0.283333333,-0.006437127473737674
50,PDI,0.240333333,0.240333333,0.0007676009682937137
51,PDI,0.281333333,0.281333333,0.004323690836633479
52,PDI,0.436166667,0.436166667,0.0021411067550695727
53,PDI,0.323,0.323,-0.004064618871811983
54,PDI,0.320333333,0.320333333,-0.010068013168863327
55,PDI,0.293,0.293,-0.013376182304402821
56,PDI,0.251,0.251,0.002540760625289242
57,PDI,0.263,0.263,0.00913359729117217
58,PDI,0.273666667,0.273666667,-0.004758520478200804
59,PDI,0.252666667,0.252666667,0.003435049887264792
60,PDI,0.257333333,0.257333333,0.007906696655836473
61,PDI,0.268333333,0.268333333,0.018325349390881283
62,PDI,0.3755,0.3755,-0.003658093177475422
63,PDI,0.288833333,0.288833333,0.003932266987585337
64,PDI,0.234333333,0.234333333,0.01976073496733395
65,PDI,0.215333333,0.215333333,-0.007852251122256638
66,PDI,0.131333333,0.131333333,-0.014744104020888377
67,PDI,0.151833333,0.151833333,-0.012998816496709349
68,PDI,0.102,0.102,-0.015242757796608714
69,PDI,0.349333333,0.349333333,-0.0135792939934096
70,PDI,0.325666667,0.325666667,0.002426308321295775
71,PDI,0.144666667,0.144666667,0.0014182680641593344
72,PDI,0.213666667,0.213666667,-0.012719488035061182
73,PDI,0.112,0.112,0.007775980584873733
74,PDI,0.447,0.447,0.020645267763619003
75,PDI,0.441,0.441,0.01962211751459357
76,PDI,0.412333333,0.412333333,-0.0006998851149051476
77,PDI,0.080666667,0.080666667,0.012567054654860221
78,PDI,0.114666667,0.114666667,0.002803206088042997
79,PDI,0.3485,0.3485,-0.004873327122743786
80,PDI,0.343333333,0.343333333,-0.0010085320438431356
81,PDI,0.341333333,0.341333333,0.004529583545985512
82,PDI,0.295666667,0.295666667,-0.0015712133424432204
83,PDI,0.146666667,0.146666667,0.007215718467906281
84,PDI,0.148333333,0.148333333,0.010401353846708842
85,PDI,0.436333333,0.436333333,0.00038084826056420523
86,PDI,0.343666667,0.343666667,-0.004283041311336584
87,PDI,0.364666667,0.364666667,-0.0228951379835092
88,PDI,0.267,0.267,-0.003801814692430907
89,PDI,0.353333333,0.353333333,0.0008457047287872567
90,PDI,0.390666667,0.390666667,0.0007754194292318756
91,PDI,0.217333333,0.217333333,-0.004066011784480539
92,PDI,0.153666667,0.153666667,0.01031535083768403
93,PDI,0.369,0.369,-0.005792341881316611
94,PDI,0.277,0.277,0.00042172008847191555
95,PDI,0.221,0.221,-0.004091696516738647
96,PDI,0.200333333,0.200333333,0.0029643289059545154
97,PDI,0.109,0.109,-0.002092087255291456
98,PDI,0.203333333,0.203333333,-0.0004183410714761059
99,PDI,0.1,0.1,-0.002512050044418933
100,PDI,0.111,0.111,-0.008774281516730945
101,PDI,0.106333333,0.106333333,-0.00753083630838826
102,PDI,0.209,0.209,-0.00352485207763536
103,PDI,0.061666667,0.061666667,-0.008889946114255119
104,PDI,0.201,0.201,0.0036181092279645487
105,PDI,0.132666667,0.132666667,-0.0038111056089732086
106,PDI,0.290333333,0.290333333,-0.003757226526322027
107,PDI,0.238333333,0.238333333,0.00021716239013147573
108,PDI,0.428333333,0.428333333,-0.015116345918992162
109,PDI,0.307333333,0.307333333,-0.008806387386830362
110,PDI,0.435666667,0.435666667,-0.012665449160143524
111,PDI,0.400666667,0.400666667,-0.014715563673041802
112,PDI,0.356666667,0.356666667,-0.0106574529640486
113,PDI,0.331,0.331,-0.002978846205179889
114,PDI,0.313333333,0.313333333,-0.013945925598891113
115,PDI,0.258666667,0.258666667,-0.0042931695728232345
116,PDI,0.286,0.286,0.003057050727575276
117,PDI,0.231666667,0.231666667,-0.0004427345307301601
118,PDI,0.334,0.334,-0.005411214968772945
119,PDI,0.396,0.396,-0.015501928792906884
120,PDI,0.366333333,0.366333333,-0.016459326340567848
121,PDI,0.330666667,0.330666667,-0.0084987661610205
122,PDI,0.313,0.313,-0.022967800740269932
123,PDI,0.302666667,0.302666667,-0.019989662566607946
124,PDI,0.251333333,0.251333333,0.002940853642288638
125,PDI,0.095333333,0.095333333,0.022743559292289738
126,PDI,0.223666667,0.223666667,-0.0036775300893069377
127,PDI,0.3625,0.3625,-0.012228172091286994
128,PDI,0.315,0.315,-0.007968641631885445
129,PDI,0.393333333,0.393333333,-0.014357696183195486
130,PDI,0.289333333,0.289333333,-0.004506882734797534
131,PDI,0.339666667,0.339666667,-0.021724600982491953
132,PDI,0.245,0.245,0.005273429020958982
133,PDI,0.241333333,0.241333333,6.3483104159375164e-06
134,PDI,0.152666667,0.152666667,0.019877677822985232
135,PDI,0.341,0.341,-0.013957162418773343
136,PDI,0.328666667,0.328666667,-0.01226069576857768
137,PDI,0.391333333,0.391333333,-0.006691338882304117
138,PDI,0.407666667,0.407666667,-0.009862691714259506
139,PDI,0.306,0.306,-0.020740302585938074
140,PDI,0.264333333,0.264333333,0.015441393661686537
141,PDI,0.18,0.18,0.005322845602900769
142,PDI,0.205,0.205,0.011356646480308116
143,PDI,0.133666667,0.133666667,-0.003309904142529583
144,PDI,0.154666667,0.154666667,0.0013500319978880927
145,PDI,0.121,0.121,-0.004882739017582143
146,PDI,0.392,0.392,-0.007078376807711785
147,PDI,0.139666667,0.139666667,-0.00536277971690443
148,PDI,0.434666667,0.434666667,-0.0011610887336135794
149,PDI,0.280666667,0.280666667,0.000568815551625336
150,PDI,0.403333333,0.403333333,-0.0034628274813608474
151,PDI,0.211,0.211,0.007962310313319143
152,PDI,0.237333333,0.237333333,-0.0012608745142066525
153,PDI,0.246666667,0.246666667,0.007166326466937049
154,PDI,0.215,0.215,-0.0025691516475615872
155,PDI,0.260333333,0.260333333,-0.0008281161033909881
156,PDI,0.219666667,0.219666667,-0.004452024198243838
157,PDI,0.164666667,0.164666667,-0.011240308968141483
158,PDI,0.225333333,0.225333333,-0.009550751915259283
159,PDI,0.344333333,0.344333333,-0.0016824058769818267
160,PDI,0.316,0.316,-0.003877402470920166
161,PDI,0.264,0.264,0.001631149880810727
162,PDI,0.182,0.182,0.004046677990985427
163,PDI,0.242,0.242,0.004449996855447629
164,PDI,0.328333333,0.328333333,0.0004908159842828149
165,PDI,0.206666667,0.206666667,0.03298254795718921
166,PDI,0.193666667,0.193666667,0.01774529936427297
167,PDI,0.162,0.162,-0.0017157272516517847
168,PDI,0.206,0.206,0.010544849400313869
169,PDI,0.294,0.294,-0.007819667965791602
170,PDI,0.220333333,0.220333333,-0.004056486435958596
