,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.005795575064133731
1,P_charged_centers,1.0,1.0,0.0029609862395752495
2,N_charged_centers,1.0,1.0,-0.025981669591569563
3,N_charged_centers,0.0,0.0,0.052261321671700556
4,Double_bonds,1.0,1.0,-0.017030896950719285
5,Double_bonds,2.0,2.0,0.03081155706521671
6,Double_bonds,0.0,0.0,-0.010664797279873415
7,NP_ratio,4.0,4.0,-0.005342509890243017
8,NP_ratio,8.0,8.0,-0.005107794950906073
9,NP_ratio,12.0,12.0,0.00931602211699608
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04135846800738122
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04635148202343459
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.040615617928346455
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,-0.0002631362642304038
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.11744758499301465
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.015233122379997941
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.006321879672481839
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-8.31269521968809e-05
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.014830534093206343
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.003978877506485856
20,Chol_DMG-PEG_ratio,100.0,100.0,0.0250127938133924
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.021663810467523834
22,Zeta,"(-9.666666666666668, -0.5555555555555571)",-5.1111111111111125,-0.002315561897319745
23,Zeta,"(-0.5555555555555571, 8.555555555555557)",4.0,0.0027605203942745768
24,Zeta,"(-18.77777777777778, -9.666666666666668)",-14.222222222222223,0.0005986492493767861
25,Zeta,"(-27.88888888888889, -18.77777777777778)",-23.333333333333336,0.0026741933723875917
26,Zeta,"(8.555555555555557, 17.666666666666664)",13.11111111111111,0.01759964226304902
27,Zeta,"(-37.0, -27.88888888888889)",-32.44444444444444,0.0036172027795492476
28,Zeta,"(17.666666666666664, 26.77777777777777)",22.222222222222218,0.009577276818417132
29,Zeta,"(35.888888888888886, 45.0)",40.44444444444444,0.006968378543781035
30,Zeta,"(26.77777777777777, 35.888888888888886)",31.33333333333333,-0.0026952856802356356
