,0,1,2,3,4,5,6,7,8,9
2,0.36674509803921573,0.36674509803921573,0.36674509803921573,0.36674509803921573,0.36674509803921573,0.36674509803921573,0.3658627450980393,0.36674509803921573,0.3658627450980393,0.36674509803921573
14,0.03454894264505691,0.0293213091537732,0.03812032975903412,0.03646474458490099,0.038663183501120704,0.03750770742252093,0.04415795583684905,0.03812028168797159,0.044276809937145854,0.03949115311932496
26,0.022627866771605935,0.02071843129171685,0.021158497710752986,0.02220355241816508,0.02225437467975674,0.020206353682378476,0.02140087456491019,0.021300394828323143,0.02355671579625632,0.024257850227133008
37,0.01872345865600376,0.01696022619958524,0.017456132279923185,0.017428247122645825,0.0180435025238397,0.017826844616926855,0.01660054592626337,0.019166776803162727,0.016919866752169666,0.019108993046739846
49,0.016202096468641933,0.014329888130484128,0.015234887838268244,0.015373334485084924,0.015518644308938939,0.015393103366758693,0.015432678934668199,0.01566473924002203,0.01606878200689761,0.01579963156384151
61,0.015570955966607972,0.015066792248300098,0.015530625263083525,0.015320565053789,0.015391464724183585,0.014780340040661222,0.014584394228262984,0.014868138499292142,0.014749643743325571,0.014856313015248996
73,0.015163410574974247,0.014668013714796238,0.014730098146794149,0.014414635374185514,0.014732597401537248,0.014650582719675292,0.015011255398060478,0.014471541155803088,0.01408598555597669,0.015536616972624349
84,0.015372433282247123,0.014259049613101819,0.014731689459413827,0.013942519153032653,0.015042947578441313,0.01472946347141801,0.014703639761963039,0.014579803336902166,0.014486776434740773,0.015629478024668395
96,0.01496417015133536,0.014761689430699245,0.014743554432943371,0.014416673606030309,0.0145222426931453,0.014241804001621566,0.014426120450927157,0.01480643357536178,0.014699611988332546,0.01471891860069793
108,0.014207002342136862,0.013964404053677664,0.014028037248959822,0.01406887784013735,0.01400331333433275,0.013495432458974874,0.013524276686173559,0.014059950157534676,0.014087230650211651,0.014001463440811632
119,0.013434924234764884,0.013311454676898241,0.013016755049773548,0.013176359278461577,0.013181061615247004,0.012899097816145472,0.012995546612674356,0.012845942761167744,0.013514655031861698,0.01352743776918224
131,0.012458208370951015,0.012671307849734156,0.012394378957554283,0.01245000243811457,0.012462956775967335,0.012371889129439404,0.012299129324497499,0.012514154267264706,0.01266207798150749,0.012555101669757174
143,0.012573093599176665,0.012507606303006982,0.012068657862899828,0.012239601794509232,0.012231972176270544,0.012252849142721095,0.011740397839655397,0.012251752143139606,0.012629879738263563,0.012615451761353222
