,RLU_B16
252,0.24390483680692096
253,0.19111285882815574
254,0.239284309870232
255,0.157589461266221
256,0.2579630357845065
257,0.2822453794730633
258,0.157589461266221
259,0.12809673613841918
260,0.326779394416044
261,0.07786079433739679
262,0.07786079433739679
263,0.39530082579630355
264,0.22571765631144317
265,0.16791191506095163
266,0.18580416830515142
267,0.21205269366889498
268,0.31360597719229255
269,0.5058985450255604
270,0.1743020055053087
271,0.24980338183248132
272,0.4071962249311837
273,0.18305151395988992
274,0.14176169878096737
275,0.4868265827762486
276,0.2579630357845065
277,0.23436885568226504
278,0.27369248918600075
279,0.3293354305937868
280,0.47542272906016525
281,0.5504325599685411
282,0.28018088871411717
283,0.36335037357451827
284,0.5096342902084153
285,0.27143138025953595
286,0.30898545025560364
287,0.44543845851356667
288,0.35538733779001186
289,0.11767597325992923
290,0.1743020055053087
291,0.3817341722375147
292,0.4027723161620135
293,0.3624655918206843
294,0.44524184034604797
295,0.5218246165945734
296,0.47620920173023995
297,0.5665552497050728
298,0.5719622493118364
299,0.4935116004718836
300,0.024872198191112846
301,0.049547778214707044
302,0.15001966181675183
303,0.13743609909555643
304,0.12298466378293352
305,0.2201140385371608
306,0.09300039323633502
307,0.12298466378293352
308,0.20782540306724337
309,0.024872198191112846
310,0.07786079433739679
311,0.30583955957530473
312,0.03794730633110499
313,0.024872198191112846
314,0.05987023200943767
315,0.16791191506095163
316,0.12298466378293352
317,0.06930790405033427
318,0.13281557215886747
319,0.14598898938261895
320,0.16791191506095163
321,0.049547778214707044
322,0.10607550137632718
323,0.2238497837200157
324,0.03794730633110499
325,0.03794730633110499
326,0.049547778214707044
327,0.18020055053086906
328,0.17725127801808885
329,0.16456940621313407
330,0.049547778214707044
331,0.13743609909555643
332,0.1538537160833661
333,0.06930790405033427
334,0.13743609909555643
335,0.27034998033818325
336,0.09300039323633502
337,0.03794730633110499
338,0.009732599292174599
339,0.20556429414077862
340,0.15001966181675183
341,0.15001966181675183
342,0.23269760125835628
343,0.2201140385371608
344,0.24980338183248132
345,0.1120723554856469
346,0.2360401101061738
347,0.35735351946519855
348,0.0
349,0.0
350,0.049547778214707044
351,0.03794730633110499
352,0.06930790405033427
353,0.3747542272906017
354,0.1538537160833661
355,0.22748721981911127
356,0.30741250491545413
357,0.34673613841918993
358,0.35922139205662607
359,0.5069799449469131
360,0.6339952811639795
361,0.5567243413291388
362,0.5580023594180102
363,0.43344475029492724
364,0.5144514353126228
365,0.543747542272906
366,0.20782540306724337
367,0.21814785686197405
368,0.30898545025560364
369,0.15001966181675183
370,0.06930790405033427
371,0.35637042862760515
372,0.5427644514353126
373,0.5292961069602832
374,0.48780967361384187
375,0.48289421942587496
376,0.40424695241840347
377,0.47768383798662994
378,0.24390483680692096
379,0.16791191506095163
380,0.31861974046401886
381,0.06930790405033427
382,0.12298466378293352
383,0.4642154935116005
384,0.5411915060951632
385,0.48525363743609906
386,0.5033425088478176
387,0.48545025560361776
388,0.47788045615414865
389,0.5158277624852536
390,0.2965001966181675
391,0.26307510813999213
392,0.4027723161620135
393,0.2540306724341329
394,0.22925678332677937
395,0.47434132913881244
396,0.5832677939441604
397,0.5154345261502163
398,0.4582186394022808
399,0.5138615808100669
400,0.4896775462052694
401,0.48328745576091237
402,0.5680298859614629
403,0.5573141958316948
404,0.6218049547778215
405,0.5527919779787652
406,0.5669484860401102
407,0.635568226504129
408,0.9484860401101062
409,0.8704286276051907
410,0.8240267400707825
411,0.7561934722768384
412,0.8287455760912308
413,0.8416240660637043
414,0.5785489579237122
415,0.7730043255996853
416,0.7936492331891467
417,0.6994691309476996
418,0.8413291388124262
419,0.8884191899331499
420,0.4972473456547385
421,0.34624459300039323
422,0.2862760519071962
423,0.39844671647660246
424,0.40090444357058597
425,0.4247935509241054
426,0.157589461266221
427,0.22925678332677937
428,0.4102438065277232
429,0.19366889500589854
430,0.1743020055053087
431,0.373967754620527
432,0.43845851356665355
433,0.288242233582383
434,0.27369248918600075
435,0.4223358238301219
436,0.44130947699567435
437,0.43541093197011405
438,0.24243020055053086
439,0.24832874557609122
440,0.4266614235155328
441,0.16456940621313407
442,0.06930790405033427
443,0.4639205662603225
444,0.4622493118364137
445,0.27703499803381837
446,0.31930790405033427
447,0.4458316948486041
448,0.40119937082186397
449,0.43816358631537555
450,0.36148250098309076
451,0.3407392843098702
452,0.5173023987416437
453,0.2929610696028313
454,0.3000393236335037
455,0.5873967754620527
456,0.6154148643334644
457,0.5224144710971294
458,0.6241643727880456
459,0.6655524970507275
460,0.6826582776248525
461,0.7415454187966968
462,0.6731222965001967
463,0.6938655131734173
464,0.7718246165945735
465,0.6095163193079041
466,0.6664372788045615
467,0.6949469130947701
468,0.8187180495477782
469,0.743904836806921
470,0.668010224144711
471,0.6591624066063705
472,0.8371018482107747
473,0.8337593393629571
474,0.5857255210381439
475,0.7848014156508062
476,0.8315965395202517
477,0.6001769563507668
478,0.8182265041289816
479,1.0
480,0.09300039323633502
481,0.1120723554856469
482,0.049547778214707044
483,0.27143138025953595
484,0.24980338183248132
485,0.26799056232795915
486,0.18855682265041293
487,0.3367086118757373
488,0.44366889500589857
489,0.13281557215886747
490,0.16456940621313407
491,0.3312033031852143
492,0.0
493,0.049547778214707044
494,0.03794730633110499
495,0.27034998033818325
496,0.18855682265041293
497,0.2593393629571372
498,0.2973849783720016
499,0.31281950452221785
500,0.47443963822257174
501,0.09300039323633502
502,0.11767597325992923
503,0.4476012583562722
504,0.03794730633110499
505,0.07786079433739679
506,0.024872198191112846
507,0.3367086118757373
508,0.24695241840346047
509,0.26799056232795915
510,0.2892253244199764
511,0.3672827369248919
512,0.4622493118364137
513,0.16456940621313407
514,0.18580416830515142
515,0.43737711364530085
516,0.2377113645300826
517,0.14176169878096737
518,0.1538537160833661
519,0.47994494691309475
520,0.5057019268580417
521,0.5419779787652379
522,0.5098309083759339
523,0.5951631930790405
524,0.6405819897758553
525,0.38989382618953994
526,0.4164372788045615
527,0.5991938655131734
528,0.1743020055053087
529,0.10607550137632718
530,0.16456940621313407
531,0.3318914667715297
532,0.18855682265041293
533,0.31793157687770346
534,0.31930790405033427
535,0.2901101061738105
536,0.35784506488399526
537,0.31930790405033427
538,0.5756979944946913
539,0.5383405426661424
540,0.34732599292174604
541,0.3312033031852143
542,0.2919779787652379
543,0.26435312622886353
544,0.31724341329138817
545,0.3330711757766417
546,0.1120723554856469
547,0.08572552103814393
548,0.17725127801808885
549,0.09978372001572947
550,0.03794730633110499
551,0.11767597325992923
552,0.35096342902084154
553,0.28126228863547
554,0.30416830515139603
555,0.2901101061738105
556,0.2833267793944161
557,0.4159457333857649
558,0.09300039323633502
559,0.15001966181675183
560,0.1611285882815572
561,0.1538537160833661
562,0.024872198191112846
563,0.15001966181675183
564,0.3424105387337789
565,0.2843098702320094
566,0.2910931970114038
567,0.13743609909555643
568,0.3241250491545419
569,0.42803775068816363
570,0.13743609909555643
571,0.09300039323633502
572,0.2553086905230043
573,0.09978372001572947
574,0.05987023200943767
575,0.19366889500589854
576,0.43963822257176566
577,0.3372984663782933
578,0.35922139205662607
579,0.24695241840346047
580,0.3707235548564687
581,0.3790798269760126
582,0.2892253244199764
583,0.26681085332284704
584,0.30741250491545413
585,0.3860597719229256
586,0.3424105387337789
587,0.3241250491545419
588,0.05987023200943767
589,0.18580416830515142
590,0.19366889500589854
591,0.0
592,0.2822453794730633
593,0.30977192292567834
594,0.0
595,0.11767597325992923
596,0.09978372001572947
597,0.0
598,0.201042076287849
599,0.2377113645300826
600,0.2833267793944161
601,0.28018088871411717
602,0.20782540306724337
603,0.35037357451828544
604,0.34889893826189544
605,0.3798662996460873
606,0.16456940621313407
607,0.18580416830515142
608,0.2852929610696029
609,0.049547778214707044
610,0.009732599292174599
611,0.23269760125835628
612,0.3000393236335037
613,0.24390483680692096
614,0.17115611482500984
615,0.39058198977585523
616,0.4132913881242627
617,0.4450452221785294
618,0.21814785686197405
619,0.24243020055053086
620,0.36148250098309076
621,0.11767597325992923
622,0.07786079433739679
623,0.17115611482500984
624,0.3293354305937868
625,0.24695241840346047
626,0.18020055053086906
627,0.44248918600078657
628,0.3434919386551317
629,0.4223358238301219
630,0.35637042862760515
631,0.2919779787652379
632,0.4105387337790012
633,0.2579630357845065
634,0.20988989382618953
635,0.24085725521038145
636,0.39972473456547386
637,0.3008257963035784
638,0.31508061344868266
639,0.5388320880849391
640,0.5059968541093197
641,0.48908769170271327
642,0.6208218639402281
643,0.5436492331891467
644,0.591525756979945
645,0.5176956350766811
646,0.5228077074321668
647,0.39874164372788046
648,0.20782540306724337
649,0.18305151395988992
650,0.1120723554856469
651,0.18305151395988992
652,0.3677742823436885
653,0.4932166732206056
654,0.05987023200943767
655,0.16791191506095163
656,0.16456940621313407
657,0.13281557215886747
658,0.27143138025953595
659,0.3000393236335037
660,0.0
661,0.024872198191112846
662,0.049547778214707044
663,0.1538537160833661
664,0.08572552103814393
665,0.09300039323633502
666,0.09978372001572947
667,0.22748721981911127
668,0.2862760519071962
669,0.09300039323633502
670,0.08572552103814393
671,0.18580416830515142
672,0.0
673,0.0
674,0.03794730633110499
675,0.19622493118364134
676,0.14598898938261895
677,0.11767597325992923
678,0.10607550137632718
679,0.21205269366889498
680,0.27909948879276447
681,0.03794730633110499
682,0.05987023200943767
683,0.22198191112858826
684,0.009732599292174599
685,0.009732599292174599
686,0.009732599292174599
687,0.14176169878096737
688,0.08572552103814393
689,0.09978372001572947
690,0.13281557215886747
691,0.27369248918600075
692,0.31508061344868266
693,0.09978372001572947
694,0.09300039323633502
695,0.24547778214707036
696,0.024872198191112846
697,0.0
698,0.06930790405033427
699,0.19622493118364134
700,0.1743020055053087
701,0.13281557215886747
702,0.30741250491545413
703,0.35872984663782936
704,0.3619740464018876
705,0.3722965001966182
706,0.3445733385764844
707,0.35587888320880845
708,0.0
709,0.0
710,0.024872198191112846
711,0.049547778214707044
712,0.0
713,0.0
714,0.049547778214707044
715,0.03794730633110499
716,0.049547778214707044
717,0.07786079433739679
718,0.08572552103814393
719,0.20556429414077862
720,0.4540896578843885
721,0.42803775068816363
722,0.35686197404640185
723,0.157589461266221
724,0.201042076287849
725,0.14598898938261895
726,0.05987023200943767
727,0.10607550137632718
728,0.11767597325992923
729,0.049547778214707044
730,0.024872198191112846
731,0.03794730633110499
732,0.3849783720015729
733,0.44229256783326776
734,0.3407392843098702
735,0.12809673613841918
736,0.08572552103814393
737,0.08572552103814393
738,0.024872198191112846
739,0.03794730633110499
740,0.06930790405033427
741,0.024872198191112846
742,0.049547778214707044
743,0.0
744,0.31360597719229255
745,0.4066063704286277
746,0.3817341722375147
747,0.1120723554856469
748,0.049547778214707044
749,0.13281557215886747
750,0.07786079433739679
751,0.08572552103814393
752,0.009732599292174599
753,0.0
754,0.03794730633110499
755,0.03794730633110499
756,0.2238497837200157
757,0.2553086905230043
758,0.3343491938655131
759,0.03794730633110499
760,0.024872198191112846
761,0.15001966181675183
762,0.024872198191112846
763,0.07786079433739679
764,0.07786079433739679
765,0.009732599292174599
766,0.024872198191112846
767,0.0
768,0.20556429414077862
769,0.12298466378293352
770,0.13743609909555643
771,0.18855682265041293
772,0.11767597325992923
773,0.17725127801808885
774,0.13281557215886747
775,0.14176169878096737
776,0.09300039323633502
777,0.1120723554856469
778,0.05987023200943767
779,0.09300039323633502
780,0.3260912308297287
781,0.3763271726307511
782,0.27034998033818325
783,0.21411718442784114
784,0.18020055053086906
785,0.14176169878096737
786,0.07786079433739679
787,0.08572552103814393
788,0.03794730633110499
789,0.024872198191112846
790,0.009732599292174599
791,0.024872198191112846
792,0.23269760125835628
793,0.30583955957530473
794,0.2553086905230043
795,0.22198191112858826
796,0.19366889500589854
797,0.07786079433739679
798,0.05987023200943767
799,0.11767597325992923
800,0.0
801,0.0
802,0.0
803,0.024872198191112846
804,0.35292961069602824
805,0.2929610696028313
806,0.22571765631144317
807,0.1538537160833661
808,0.13743609909555643
809,0.15001966181675183
810,0.05987023200943767
811,0.0
812,0.049547778214707044
813,0.0
814,0.0
815,0.009732599292174599
816,0.3255013763271726
817,0.30338183248132133
818,0.27595359811246556
819,0.24390483680692096
820,0.24243020055053086
821,0.2982697601258356
822,0.18855682265041293
823,0.1120723554856469
824,0.13281557215886747
825,0.09300039323633502
826,0.05987023200943767
827,0.009732599292174599
828,0.2201140385371608
829,0.157589461266221
830,0.1611285882815572
831,0.2901101061738105
832,0.26307510813999213
833,0.24085725521038145
834,0.24832874557609122
835,0.17115611482500984
836,0.13281557215886747
837,0.17725127801808885
838,0.1120723554856469
839,0.16456940621313407
840,0.049547778214707044
841,0.1120723554856469
842,0.03794730633110499
843,0.26553283523397564
844,0.3228470310656705
845,0.17725127801808885
846,0.05987023200943767
847,0.09300039323633502
848,0.14598898938261895
849,0.049547778214707044
850,0.08572552103814393
851,0.009732599292174599
852,0.009732599292174599
853,0.05987023200943767
854,0.0
855,0.2238497837200157
856,0.27477388910735345
857,0.157589461266221
858,0.0
859,0.049547778214707044
860,0.08572552103814393
861,0.0
862,0.05987023200943767
863,0.03794730633110499
864,0.08572552103814393
865,0.06930790405033427
866,0.08572552103814393
867,0.23436885568226504
868,0.239284309870232
869,0.09300039323633502
870,0.05987023200943767
871,0.05987023200943767
872,0.09300039323633502
873,0.03794730633110499
874,0.024872198191112846
875,0.024872198191112846
876,0.024872198191112846
877,0.06930790405033427
878,0.049547778214707044
879,0.024872198191112846
880,0.09300039323633502
881,0.05987023200943767
882,0.024872198191112846
883,0.08572552103814393
884,0.024872198191112846
885,0.05987023200943767
886,0.05987023200943767
887,0.024872198191112846
888,0.05987023200943767
889,0.049547778214707044
890,0.009732599292174599
891,0.009732599292174599
892,0.03794730633110499
893,0.024872198191112846
894,0.009732599292174599
895,0.06930790405033427
896,0.10607550137632718
897,0.009732599292174599
898,0.05987023200943767
899,0.049547778214707044
900,0.24547778214707036
901,0.35784506488399526
902,0.35391270153362164
903,0.27477388910735345
904,0.28126228863547
905,0.36010617381046006
906,0.3655131734172238
907,0.2947306331104994
908,0.44307904050334246
909,0.38989382618953994
910,0.30338183248132133
911,0.4472080220212348
912,0.27703499803381837
913,0.36010617381046006
914,0.30977192292567834
915,0.3655131734172238
916,0.32009437672040897
917,0.3260912308297287
918,0.201042076287849
919,0.3722965001966182
920,0.4172237514746363
921,0.3637436099095557
922,0.35194651985843495
923,0.35587888320880845
924,0.3330711757766417
925,0.2377113645300826
926,0.2919779787652379
927,0.2511797090051121
928,0.3234368855682265
929,0.2360401101061738
930,0.22571765631144317
931,0.26681085332284704
932,0.20988989382618953
933,0.31655524970507276
934,0.3424105387337789
935,0.39746362563900905
936,0.3715100275265434
937,0.26553283523397564
938,0.2892253244199764
939,0.2833267793944161
940,0.22571765631144317
941,0.18855682265041293
942,0.30583955957530473
943,0.26189539913488
944,0.3655131734172238
945,0.18580416830515142
946,0.2872591427447896
947,0.40218246165945737
948,0.6340935902477389
949,0.487219819111286
950,0.39058198977585523
951,0.5395202516712545
952,0.48200943767204085
953,0.46873771136453013
954,0.5038340542666142
955,0.5070782540306725
956,0.47512780180888714
957,0.27034998033818325
958,0.3735745182854896
959,0.5546598505701927
960,0.39097522611089264
961,0.382127408572552
962,0.22748721981911127
963,0.4494691309476996
964,0.4122099882029099
965,0.4595949665749115
966,0.31203303185214315
967,0.31793157687770346
968,0.3234368855682265
969,0.35243806527723165
970,0.40159260715690126
971,0.38920566260322453
972,0.4256783326779394
973,0.19622493118364134
974,0.3367086118757373
975,0.468442784113252
976,0.35971293747542266
977,0.4580220212347621
978,0.07786079433739679
979,0.4243020055053087
980,0.34939048368069214
981,0.35587888320880845
982,0.20988989382618953
983,0.40542666142351547
984,0.43570585922139216
985,0.31724341329138817
986,0.43236335037357454
987,0.5095359811246559
988,0.3685607550137633
989,0.5282147070389305
990,0.4998033818324813
991,0.3672827369248919
992,0.4243020055053087
993,0.43629571372394804
994,0.43010224144710973
995,0.2553086905230043
996,0.4660833661030279
997,0.4051317341722376
998,0.4957727093983484
999,0.5496460872984664
1000,0.4899724734565474
1001,0.5236924891860008
1002,0.5749115218246166
1003,0.47670074714903665
1004,0.4243020055053087
1005,0.449272512780181
1006,0.3727880456154148
1007,0.3361187573731812
1008,0.47542272906016525
1009,0.4941014549744396
1010,0.5216279984270547
1011,0.3637436099095557
1012,0.36285882815572157
1013,0.3677742823436885
1014,0.31281950452221785
1015,0.43718049547778215
1016,0.34673613841918993
1017,0.2929610696028313
1018,0.3324813212740857
1019,0.5056036177742823
1020,0.05987023200943767
1021,0.03794730633110499
1022,0.024872198191112846
1023,0.10607550137632718
1024,0.22571765631144317
1025,0.20330318521431381
1026,0.26681085332284704
1027,0.20556429414077862
1028,0.4545812033031852
1029,0.24085725521038145
1030,0.201042076287849
1031,0.3790798269760126
1032,0.03794730633110499
1033,0.009732599292174599
1034,0.05987023200943767
1035,0.157589461266221
1036,0.23269760125835628
1037,0.2201140385371608
1038,0.10607550137632718
1039,0.27143138025953595
1040,0.43147856861974054
1041,0.2822453794730633
1042,0.3842902084152575
1043,0.4868265827762486
1044,0.024872198191112846
1045,0.0
1046,0.024872198191112846
1047,0.18580416830515142
1048,0.26799056232795915
1049,0.4094573338576485
1050,0.17725127801808885
1051,0.31793157687770346
1052,0.3384781753834054
1053,0.19622493118364134
1054,0.3361187573731812
1055,0.43255996854109324
1056,0.0
1057,0.009732599292174599
1058,0.009732599292174599
1059,0.2593393629571372
1060,0.39097522611089264
1061,0.4162406606370429
1062,0.3828155721588675
1063,0.44602831301612267
1064,0.35823830121903266
1065,0.4249901690916241
1066,0.4891860007864727
1067,0.38822257176563113
1068,0.35145497443963825
1069,0.2579630357845065
1070,0.14598898938261895
1071,0.35440424695241846
1072,0.2938458513566653
1073,0.31203303185214315
1074,0.18580416830515142
1075,0.21814785686197405
1076,0.32009437672040897
1077,0.2566850176956351
1078,0.19622493118364134
1079,0.26799056232795915
