,18PG,DOPE,DOTAP,DSPC,aggregate
0,0.014108661235316178,0.10363437290459698,0.03259609853505585,0.04592984099353864,0.014108661235316178
1,0.03871865367379024,0.06939261850648787,0.015186779640297354,0.009559684266607082,0.03871865367379024
2,0.07778176396958231,0.05780788604889775,0.07364846889961968,0.009359216880142074,0.07778176396958231
3,0.03579121673645874,0.021831524043639583,0.09716625828406111,0.007537660008354818,0.03579121673645874
4,0.02122634579664401,0.020582993725948573,0.06692125962646073,0.0007102932133475903,0.02122634579664401
5,0.0723078818285322,0.059692898441519704,0.0651483676064904,0.023632106258981933,0.0723078818285322
6,0.016298190632856757,0.10440593786432278,0.002798022808760514,0.02563505477307415,0.016298190632856757
7,0.020950809270733506,0.026349167008162033,0.012499047351523462,0.06099500051485285,0.020950809270733506
8,0.14936892364679433,0.06362734483250743,0.09350433618162196,0.05667870992137769,0.14936892364679433
9,0.03491346514241367,0.057043942883268584,0.07457083363789224,0.09568872579180576,0.03491346514241367
10,0.06308629676708538,0.210473662006204,0.04701704166833007,0.009641094168363201,0.06308629676708538
11,0.0948807174997589,0.14467978874360243,0.02316820435898098,0.026344020198361184,0.0948807174997589
12,0.0488579479509656,0.07347690951944319,0.013615829537889312,0.07568349256414603,0.0488579479509656
13,0.01727524745106862,0.07685515677162263,0.022822431091816142,0.02139504345180432,0.01727524745106862
14,0.008498370147131284,0.05505231370034025,0.01625168261360843,0.051316568347608504,0.008498370147131284
15,0.06593213418191307,0.09460467657736815,0.03592463091453785,0.06284270830186628,0.06593213418191307
16,0.08425262012992624,0.0003603285682093893,0.03947096788189636,0.031957031263763536,0.08425262012992624
17,0.09961553083215552,0.0026759803314955755,0.11470342526315574,0.019201824951779745,0.09961553083215552
18,0.06784807491543299,0.07065056409310344,0.0029020099531447685,0.016829946599079548,0.06784807491543299
19,0.05359740508110716,0.03988333160481228,0.0632325500873046,0.08435824191947555,0.05359740508110716
20,0.02880865233127544,0.02473266848931327,0.10959003174752568,0.06061780486371848,0.02880865233127544
21,0.08824242809420879,0.07725913439108179,0.030837364070810114,0.015002471374401527,0.08824242809420879
22,0.10128422703304263,0.06916403799445431,0.02703907150070467,0.02309219702385265,0.10128422703304263
23,0.07120195119607681,0.10468003187478958,0.018151505796485223,0.03789423268152628,0.07120195119607681
24,0.1574417445368384,0.04623104450573273,0.04150455726832569,0.10848704238397422,0.1574417445368384
25,0.08109525442720344,0.094992893990833,0.008502899559932109,0.013982596215766308,0.08109525442720344
26,0.007748781451480835,0.010715856462889695,0.029690185455947204,0.026234767410447557,0.007748781451480835
27,0.00359044147699783,0.006822720827752982,0.02940611810714061,0.023901132060883956,0.00359044147699783
28,0.06457707798234585,0.03716778243545493,0.08258149407975263,0.04143659103414882,0.06457707798234585
29,0.09410802920922667,0.03837097980671106,0.06994605022523864,0.05178491624806075,0.09410802920922667
30,0.05728969967735009,0.03841683167493748,0.06165198507472469,0.04829541104605445,0.05728969967735009
31,0.012749529815985372,0.03126259330103609,0.07249413434782503,0.12633634805017335,0.012749529815985372
32,0.07603027036128657,0.007929164579526193,0.127359720315817,0.0994967905670277,0.07603027036128657
33,0.05859981378982837,0.10065414285663049,0.042896414453781784,0.1503589296662302,0.05859981378982837
34,0.08728734465733257,0.076129703446707,0.012537004163859194,0.16046703551249392,0.08728734465733257
35,0.14571246843177915,0.02631767229238452,0.295596379709897,0.18369483189245983,0.14571246843177915
36,0.11278371499457657,0.07302758426207812,0.05864967755213951,0.038373797593502235,0.11278371499457657
37,0.1517188020775248,0.04668348301003894,0.042648677970392845,0.08385410013756223,0.1517188020775248
38,0.15941171225099204,0.07319533321871136,0.03689395371695814,0.0352078426758371,0.15941171225099204
39,0.06168853485773701,0.04470215597983207,0.004714307439906917,0.027009618711459293,0.06168853485773701
40,0.10034839261640721,0.08055338563160125,0.06547359011462711,0.06475883834058965,0.10034839261640721
41,0.05121689174635491,0.01743752204985677,0.10251088676251108,0.01706603578808802,0.05121689174635491
42,0.015299926857747281,0.078907271838494,0.13493508679853156,0.18194598686434965,0.015299926857747281
43,0.004064509990787224,0.16193278052266052,0.24418794893361945,0.16112792862607245,0.004064509990787224
44,0.015401487710763884,0.09489148450983081,0.3068955960551556,0.16074385589435874,0.015401487710763884
45,0.18010360783549745,0.32085492472450816,0.32256796117447945,0.18411806481912202,0.18010360783549745
46,0.011813649067954568,0.3442271822992682,0.3554029533669102,0.3834350781700855,0.011813649067954568
47,0.10828570554839845,0.05000402478093735,0.3896896548165303,0.28149425552279567,0.10828570554839845
48,0.656687119624215,0.12223486479163392,0.207560252349567,0.07747231409540356,0.656687119624215
49,0.6763509757009398,0.21634071679255784,0.13168228804415194,0.06552432694607335,0.6763509757009398
50,0.6118914546765002,0.26707219114833153,0.09021772264805195,0.011861785823374271,0.6118914546765002
51,0.808609708004441,0.14708758328420735,0.38851066761814546,0.44347263182535934,0.808609708004441
52,0.7043638613040354,0.3883521514150968,0.14794604728395055,0.15240806527329975,0.7043638613040354
53,0.4438103277012895,0.23821738340628795,0.24461247162296335,0.044520614618760446,0.4438103277012895
54,0.7972879428887547,0.24577765977421717,0.41620895369565214,0.4655902585221248,0.7972879428887547
55,0.7437008659193519,0.24778094432460607,0.41445817550974495,0.30662068686250893,0.7437008659193519
56,0.634110549970932,0.15901810149976592,0.16852779463266532,0.20155747267102359,0.634110549970932
57,0.8520288993303212,0.25770219189095445,0.357385744485292,0.6912927393989915,0.8520288993303212
58,0.7742091185059855,0.2311158446262226,0.526780714826315,0.5542603747361758,0.7742091185059855
59,0.742655870446741,0.31355964819365445,0.45680137074632804,0.3242406676242779,0.742655870446741
60,0.046028618391157516,0.20630681767198816,0.20062607947460276,0.13643666856229364,0.046028618391157516
61,0.033354475773325176,0.01933508089865904,0.09957043886705125,0.06831003871771973,0.033354475773325176
62,0.03845195437895621,0.01863814428064009,0.2770697354832355,0.1491594275900375,0.03845195437895621
