LGBM,XGB,RF,MLP,DT,kNN,MLR,PLS,lasso
0.18105569880526462,0.07032873254923677,0.22399020608986242,0.05445666668492272,0.18009654660230234,0.00038636468296826543,0.18957683220963994,0.17897019395361202,0.21467476263312868
0.0766558525174203,0.007706336668774516,0.09428889714073518,0.24124417872372333,0.0516152989231341,0.00398179145708466,0.016107684759965157,0.014940267263466644,0.014468052787608432
0.07073064778015836,0.07268220467324871,0.03741412922391385,0.11744598218332872,0.0694702314642901,0.022258581370826258,0.3296135672141621,0.33308628835227583,0.36069881846641827
0.07860354850679818,0.0012893675208489608,0.025740345339769655,0.08780377028048511,0.09657754672607999,0.02126260727276863,0.01058180391206906,0.0426425494202986,0.0463000079912087
0.1649573228294875,0.0021972161130837664,0.040847335685109454,0.1921183149793799,0.1759190493873003,0.04756788180957938,0.033884618168889935,0.02414552057650371,0.07665879844445794
0.11361601674514626,0.02963747535104244,0.12158605644262915,0.2216669397115538,0.12922391385072396,0.0011771303595176086,0.17015981175779457,0.1838808484573551,0.1920890962471671
0.05451005117507102,0.016474146140006973,0.11911181767545498,0.03394500201733541,0.029567396955068825,0.038598799703463804,0.06829845208696839,0.07776901185283469,0.10273825830415617
0.18764966318230525,0.0794340385476143,0.11027664314890484,0.0024815637452328954,0.13649585344720883,0.10299044746112604,0.07938039972611177,0.07554159397432597,0.04031687137339257
0.10229954177204315,0.2623696940077135,0.17118919420720458,0.01799133597773983,0.19027726203738082,0.6643116737264683,0.043351910939135985,0.03597240992627743,0.03315505258845519
0.08488068277473082,0.1577194613503825,0.11847150018566655,0.19196213866867473,0.05282213145191239,0.368784110745466,0.1752611640171725,0.18202648468002702,0.23385503212889502
0.026131508019740624,0.4125193017059394,0.03594643520237606,0.00770900802256258,0.1683995544002972,0.481083742361645,0.24086133135507493,0.22472440295169227,0.20264131118954054
0.03897605195397974,0.11843240267717836,0.04140085406609728,0.1344090187454165,0.03323431117712594,0.01362371654704475,0.09985922837757916,0.09644172372686649,0.10958518673424233
0.002346950218441224,0.05977428116587691,0.004316747122168008,0.060205749112283824,0.1458410694392871,0.11765121608563833,0.22279927511573694,0.2098057418213657,0.24452560905837772
0.051634603104593446,0.16748326614006637,0.10005175454883009,0.0017046294507852555,0.0794652803564797,0.11692818738387711,0.06571639349278546,0.0595041058627368,0.04429923294184179
0.04083271309231895,0.10334134958421615,0.002908002227998918,0.02567426646563853,0.031238395841069466,0.026394687709223263,0.10042538114250071,0.1026231887135754,0.08995206967327363
0.007962265331322604,0.1226014633892285,0.16666473264017778,0.26436903961001723,0.05802079465280363,0.3452735999063611,0.42139473838250885,0.4252666734947953,0.4529146234788697
0.04798881028286167,0.11238767347767853,0.018118269587819924,0.029982334978904457,0.013924990716672858,0.11023661646898453,0.12394488624887878,0.12400315029557796,0.11905664216177392
0.021785555416906688,0.08164830640306975,0.03508447827701433,0.018962090646416185,0.047871023641539834,0.13077093441283572,0.11066784452056477,0.11805559695675116,0.1440928854041239
0.1225928409435543,0.14666437911270191,0.2720841069439288,0.08327562497485363,0.13770268597598714,0.07072138893324353,0.1653953573542848,0.17752164233460083,0.14479202780983114
0.2773407989933627,0.17193544280604267,0.2555816004455995,0.08400162893109525,0.28985641787349914,0.11478637794569602,0.07384033078879909,0.08544195472569965,0.044918430549502286
0.05155188591161286,0.007009490776628602,0.10589514481990325,0.01711012227800729,0.13816685233320936,0.15479300007226449,0.08239211819650105,0.079412451580952,0.0904180405524625
0.06084648775578788,0.1673667915151591,0.05659812476791698,0.15977097743042518,0.058995544002970635,0.19368091440608426,0.027033743360461382,0.023415406225413826,0.005083741878327275
0.044421708383353686,0.06399512722551534,0.06145260861492796,0.03867637979785443,0.0074266617155589465,0.16707054385802791,0.0720924208498358,0.06465225481718206,0.05725381716730693
0.11375184781333703,0.14382622755906238,0.23663293724470802,0.09134821989515843,0.11307092461938373,0.15494613066810525,0.32049482902605053,0.32606327081919706,0.3558222805330098
0.14165429164759125,0.19866005483720095,0.09292007055328622,0.1775217995470727,0.1857593761604157,0.20140798880372524,0.17749761213582704,0.18453748467593534,0.23623615829733613
0.1141349197361129,0.2730441738516258,0.13677636464908915,0.16282264849126815,0.25721005074885506,0.0317668723221759,0.272515206089172,0.27696570037073975,0.33006952505200027
0.11869720415037865,0.09735518937388898,0.05828908280727829,0.05991843032370747,0.0008819160787226776,0.12815617554386738,0.22282634145705085,0.2320368500444984,0.25649417852044576
0.12486469429868347,0.027605469590706644,0.02546787968808023,0.05138969200356136,0.006343606882039887,0.08370704801277173,0.14039382952463653,0.14833913081586836,0.2027670024376267
0.011841957705064465,0.15545938956086802,0.061501578165614745,0.11780663662421109,0.005662829558113591,0.1826424695344549,0.14060001368442887,0.1500876402149781,0.19753552502927307
0.06537226851302541,0.06162501342049587,0.018658559227627658,0.026708556154004692,0.24387300408466395,0.035921611221100935,0.11579893923434037,0.11834069744454156,0.11181773544631579
0.02901401534784165,0.03971475039633332,0.09020701819532106,0.19172293605431567,0.4273734373065974,0.04259747940236558,0.20050683742246367,0.204831314221956,0.23057483581135807
0.07874301946819506,0.0986200012197469,0.09930166171555843,0.00888932241411755,0.03810805792796146,0.036562222851649784,0.09699626274794065,0.10784105421702317,0.08074085058174107
0.13606291990121827,0.024204890446020144,0.18696342369105098,0.09011617185825982,0.07838222552296081,0.035636722944097476,0.016056427233823833,0.010791637928895259,0.04459681665113524
0.056333023231571744,0.04681653563435351,0.06987838841440772,0.08676152278226057,0.011882658744894165,0.10833334976065812,0.04230466362558394,0.04049413711362959,0.014990402234286715
0.009475654742121198,0.011731071484119893,0.10356595803936086,0.04827801391172373,0.09020299542022514,0.04330900072550581,0.3095430596447549,0.3035549697997493,0.3138729645672622
0.09775566417047263,0.15398636279918873,0.13585917192721889,0.1503537812842437,0.13511882658744892,0.15183466212356342,0.002779030516591008,0.014164600088252488,0.021638925759800087
0.05475791163191146,0.046763000083686834,0.09622957668028165,0.038768101999169136,0.0303564797623469,0.021168437767556503,0.11851964754682798,0.1259096017748642,0.08724256900431016
0.1275892154549932,0.14539714572025064,0.16342531563312307,0.10817893088453084,0.20000928332714446,0.15655707835743649,0.08297636529403613,0.07216052642868398,0.10163205533365416
0.35388113071420213,0.01226352216628157,0.3102569160787222,0.11732356426867357,0.267034905310063,0.11170519047484828,0.04402567901274146,0.03995551790465801,0.04940488524894304
0.04882348805546266,0.019815388761220132,0.041822085035276846,0.08166368455884743,0.017978710236415396,0.06743370299050067,0.16215494789216245,0.1722471789978851,0.23043936596360526
0.0010692561304566084,0.07859078367270822,0.058308809877460566,0.28936917937027173,0.09787721252630288,0.13656919633784403,0.332875891895631,0.3255843329849438,0.3263525915786748
0.015160966207985405,0.06057742982826131,0.05251763832157419,0.16621889524606304,0.07315261789825478,0.08833020283958093,0.2821998646303488,0.2911662348359013,0.2586813616585012
0.021020181541738236,0.0762662592537997,0.02920952469364979,0.011656947831631903,0.053998019556875776,0.13840720407352153,0.03242170453137566,0.04172813074376258,0.0076012452065649105
0.17464194493951435,0.04578983920947621,0.17738279799480128,0.11370452857568014,0.13541279861369004,0.14671824865145977,0.14600123628812944,0.1504646319385674,0.2181538904527921
0.0724527122491353,0.019546650286460965,0.11301800965466036,0.1326561231187048,0.18408837727441507,0.052976144421767346,0.07083480401883163,0.08826079877472598,0.05310740566843808
0.027560749385136085,0.21964341794917716,0.0010696713702179617,0.2118169263042391,0.03012439658373567,0.3030767361458623,0.18633731471089054,0.189938103464244,0.2211616934113203
0.1441006365392954,0.09699976125526633,0.21852348681767514,0.1340645992037443,0.15725956182695866,0.06940652592618235,0.002270787426911669,0.0035726760615839015,0.028170120504468654
0.5154006248146142,0.03345835268652397,0.48506451912365467,0.3571263545418454,0.07213145191236536,0.17682693457139137,0.26754660855989354,0.2751309927642467,0.24394530368195402
0.057203573718369816,0.07122194508040125,0.12955138321574422,0.07184042371889138,0.010211659858893496,0.11577910870073604,0.14608848382675926,0.14695767319035813,0.10975281713556184
0.0696731511432842,0.06883893402987062,0.032354715930189126,0.13426030718280715,0.11842430993934894,0.06789966716612145,0.11293591339146283,0.1246856484526864,0.13505738400652137
0.12054149011896065,0.23238799691952783,0.10019935945042635,0.0768957822816797,0.10462309691793559,0.30840871679935644,0.044283595450454016,0.04734936797623529,0.04033696512488716
0.07847721876806624,0.21449696592712686,0.19143705904195973,0.09526367968813776,0.03931489045673964,0.025309573274341857,0.13219892546591405,0.13911798556809674,0.19411859108533058
0.2653036927103415,0.06202655459618944,0.17128782955811317,0.0629390326477609,0.013414407723728261,0.014448073869139766,0.058051785842866355,0.060521468984605364,0.0543803909655548
0.01764343983151806,0.05259044330623841,0.011332853694764333,0.05233639476866869,0.12318975120683262,0.07641317937681591,0.050026252042975505,0.04730493985253981,0.016441869836264056
0.0296445378315654,0.08544819185913521,0.020423783884144342,0.03876816319325321,0.12982733011511322,0.21976930106555082,0.1549871933067849,0.1484104396413839,0.15958987039026462
