,RLU_PC3
231,0.11496265172735756
232,0.11496265172735756
233,0.11496265172735756
234,0.11496265172735756
235,0.08846872082166199
236,0.11496265172735756
237,0.11496265172735756
238,0.11496265172735756
239,0.11496265172735756
240,0.11496265172735756
241,0.007469654528478059
242,0.033613445378151224
243,0.11496265172735756
244,0.11496265172735756
245,0.11496265172735756
246,0.11496265172735756
247,0.11496265172735756
248,0.11496265172735756
249,0.11496265172735756
250,0.11496265172735756
251,0.11496265172735756
252,0.007469654528478059
253,0.11496265172735756
254,0.11496265172735756
255,0.11496265172735756
256,0.11496265172735756
257,0.08088235294117649
258,0.11496265172735756
259,0.11496265172735756
260,0.021241830065359485
261,0.11496265172735756
262,0.11496265172735756
263,0.11496265172735756
264,0.11496265172735756
265,0.11496265172735756
266,0.11496265172735756
267,0.11496265172735756
268,0.20915032679738557
269,0.007469654528478059
270,0.007469654528478059
271,0.10212418300653595
272,0.1357376283846872
273,0.11496265172735756
274,0.11496265172735756
275,0.11496265172735756
276,0.11496265172735756
277,0.0954715219421102
278,0.11496265172735756
279,0.11496265172735756
280,0.11496265172735756
281,0.11496265172735756
282,0.04470121381886086
283,0.021241830065359485
284,0.11496265172735756
285,0.11496265172735756
286,0.11496265172735756
287,0.11496265172735756
288,0.11496265172735756
289,0.05485527544351068
290,0.11496265172735756
291,0.11496265172735756
292,0.033613445378151224
293,0.08846872082166199
294,0.23459383753501403
295,0.021241830065359485
296,0.11496265172735756
297,0.06419234360410828
298,0.11496265172735756
299,0.11496265172735756
300,0.007469654528478059
301,0.11496265172735756
302,0.11496265172735756
303,0.10212418300653595
304,0.351890756302521
305,0.449813258636788
306,0.2141690009337068
307,0.392156862745098
308,0.6078431372549019
309,0.43288982259570497
310,0.4194677871148459
311,0.7453314659197011
312,0.6631652661064426
313,0.4220354808590102
314,0.9847105508870215
315,0.48062558356676
316,1.0
317,0.5744631185807656
318,0.3373015873015873
319,0.873249299719888
320,0.5891690009337067
321,0.021241830065359485
322,0.11496265172735756
323,0.11496265172735756
324,0.11449579831932769
325,0.04470121381886086
326,0.072829131652661
327,0.11496265172735756
328,0.06419234360410828
329,0.033613445378151224
330,0.06419234360410828
331,0.3145424836601307
332,0.11496265172735756
333,0.11496265172735756
334,0.007469654528478059
335,0.11496265172735756
336,0.007469654528478059
337,0.11496265172735756
338,0.11496265172735756
339,0.072829131652661
340,0.11496265172735756
341,0.04470121381886086
342,0.3586601307189542
343,0.11496265172735756
344,0.05485527544351068
345,0.11496265172735756
346,0.11496265172735756
347,0.08088235294117649
348,0.15371148459383752
349,0.033613445378151224
350,0.06419234360410828
351,0.007469654528478059
352,0.44584500466853405
353,0.607376283846872
354,0.6779878618113911
355,0.7494164332399627
356,0.7090336134453781
357,0.5050186741363211
358,0.6507936507936508
359,0.6165966386554621
360,0.8238795518207283
361,0.9494631185807656
362,0.5168067226890756
363,0.9052287581699348
364,0.7078664799253034
365,0.5734126984126984
366,0.9193510737628383
367,0.7813958916900094
368,0.5499533146591971
369,0.16935107376283845
370,0.007469654528478059
371,0.04470121381886086
372,0.11496265172735756
373,0.08088235294117649
374,0.11496265172735756
375,0.08088235294117649
376,0.11496265172735756
377,0.11496265172735756
378,0.11496265172735756
379,0.11496265172735756
380,0.04470121381886086
381,0.11496265172735756
382,0.007469654528478059
383,0.29003267973856206
384,0.11496265172735756
385,0.11496265172735756
386,0.11496265172735756
387,0.11496265172735756
388,0.033613445378151224
389,0.11496265172735756
390,0.11496265172735756
391,0.24463118580765633
392,0.11496265172735756
393,0.11496265172735756
394,0.11449579831932769
395,0.49976657329598495
396,0.6945611577964519
397,0.3347338935574229
398,0.4317226890756303
399,0.4391923436041082
400,0.4300887021475257
401,0.1953781512605042
402,0.16561624649859943
403,0.8316993464052287
404,0.8786181139122315
405,0.8690476190476191
406,0.878968253968254
407,0.8873716153127917
408,0.5346638655462185
409,0.11496265172735756
410,0.11496265172735756
411,0.11496265172735756
412,0.11496265172735756
413,0.11496265172735756
414,0.11496265172735756
415,0.2426470588235294
416,0.11496265172735756
417,0.11496265172735756
418,0.11496265172735756
419,0.11496265172735756
420,0.11496265172735756
421,0.11496265172735756
422,0.11496265172735756
423,0.11496265172735756
424,0.11496265172735756
425,0.11496265172735756
426,0.11496265172735756
427,0.08846872082166199
428,0.11496265172735756
429,0.11496265172735756
430,0.06419234360410828
431,0.11496265172735756
432,0.11496265172735756
433,0.11496265172735756
434,0.11496265172735756
435,0.11496265172735756
436,0.11496265172735756
437,0.11496265172735756
438,0.11496265172735756
439,0.27182539682539686
440,0.11496265172735756
441,0.1357376283846872
442,0.072829131652661
443,0.11496265172735756
444,0.11496265172735756
445,0.11496265172735756
446,0.11496265172735756
447,0.0954715219421102
448,0.06419234360410828
449,0.11496265172735756
450,0.33380018674136314
451,0.2655228758169934
452,0.11496265172735756
453,0.11496265172735756
454,0.11496265172735756
455,0.11496265172735756
456,0.11496265172735756
457,0.11496265172735756
458,0.11496265172735756
459,0.11496265172735756
460,0.11496265172735756
461,0.007469654528478059
462,0.11496265172735756
463,0.11496265172735756
464,0.11496265172735756
465,0.11496265172735756
466,0.11496265172735756
467,0.11496265172735756
468,0.11496265172735756
469,0.11496265172735756
470,0.11496265172735756
471,0.11496265172735756
472,0.11496265172735756
473,0.11496265172735756
474,0.072829131652661
475,0.11496265172735756
476,0.11496265172735756
477,0.0954715219421102
478,0.11496265172735756
479,0.11496265172735756
480,0.11496265172735756
481,0.11496265172735756
482,0.033613445378151224
483,0.11496265172735756
484,0.11496265172735756
485,0.007469654528478059
486,0.11496265172735756
487,0.11496265172735756
488,0.15371148459383752
489,0.11496265172735756
490,0.11496265172735756
491,0.11496265172735756
492,0.11496265172735756
493,0.11496265172735756
494,0.033613445378151224
495,0.2926003734827264
496,0.11496265172735756
497,0.15371148459383752
498,0.072829131652661
499,0.033613445378151224
500,0.11496265172735756
501,0.11496265172735756
502,0.11496265172735756
503,0.11496265172735756
504,0.11496265172735756
505,0.11496265172735756
506,0.11496265172735756
507,0.11496265172735756
508,0.11496265172735756
509,0.11496265172735756
510,0.11496265172735756
511,0.11496265172735756
512,0.11496265172735756
513,0.021241830065359485
514,0.11496265172735756
515,0.11496265172735756
516,0.021241830065359485
517,0.033613445378151224
518,0.11496265172735756
519,0.11496265172735756
520,0.11496265172735756
521,0.11496265172735756
522,0.05485527544351068
523,0.11496265172735756
524,0.11496265172735756
525,0.11496265172735756
526,0.11496265172735756
527,0.11496265172735756
528,0.11496265172735756
529,0.11496265172735756
530,0.11496265172735756
531,0.11496265172735756
532,0.11496265172735756
533,0.033613445378151224
534,0.11496265172735756
535,0.11496265172735756
536,0.007469654528478059
537,0.11496265172735756
538,0.11496265172735756
539,0.11496265172735756
540,0.11496265172735756
541,0.11496265172735756
542,0.11496265172735756
543,0.11496265172735756
544,0.033613445378151224
545,0.0954715219421102
546,0.11496265172735756
547,0.11496265172735756
548,0.11496265172735756
549,0.11496265172735756
550,0.11496265172735756
551,0.11496265172735756
552,0.11496265172735756
553,0.11496265172735756
554,0.11496265172735756
555,0.11496265172735756
556,0.06419234360410828
557,0.11496265172735756
558,0.11496265172735756
559,0.11496265172735756
560,0.11496265172735756
561,0.11496265172735756
562,0.11496265172735756
563,0.11496265172735756
564,0.11496265172735756
565,0.18312324929971988
566,0.11496265172735756
567,0.11496265172735756
568,0.11496265172735756
569,0.11496265172735756
570,0.04470121381886086
571,0.007469654528478059
572,0.29878618113912225
573,0.08846872082166199
574,0.11496265172735756
575,0.11496265172735756
576,0.11496265172735756
577,0.11496265172735756
578,0.11496265172735756
579,0.11496265172735756
580,0.11496265172735756
581,0.11496265172735756
582,0.11496265172735756
583,0.11496265172735756
584,0.11449579831932769
585,0.11496265172735756
586,0.11496265172735756
587,0.11496265172735756
588,0.11496265172735756
589,0.11496265172735756
590,0.11496265172735756
591,0.11496265172735756
592,0.11496265172735756
593,0.11496265172735756
594,0.11496265172735756
595,0.11496265172735756
596,0.11496265172735756
597,0.17973856209150327
598,0.11496265172735756
599,0.11496265172735756
600,0.11496265172735756
601,0.11496265172735756
602,0.11496265172735756
603,0.11496265172735756
604,0.11496265172735756
605,0.11496265172735756
606,0.23459383753501403
607,0.2606209150326797
608,0.06419234360410828
609,0.11496265172735756
610,0.11496265172735756
611,0.04470121381886086
612,0.11496265172735756
613,0.11496265172735756
614,0.06419234360410828
615,0.11496265172735756
616,0.11496265172735756
617,0.11496265172735756
618,0.007469654528478059
619,0.11496265172735756
620,0.11496265172735756
621,0.11496265172735756
622,0.40149393090569563
623,0.072829131652661
624,0.11496265172735756
625,0.11496265172735756
626,0.11496265172735756
627,0.11496265172735756
628,0.11496265172735756
629,0.11496265172735756
630,0.11496265172735756
631,0.021241830065359485
632,0.11496265172735756
633,0.072829131652661
634,0.11496265172735756
635,0.11496265172735756
636,0.033613445378151224
637,0.11496265172735756
638,0.11496265172735756
639,0.11496265172735756
640,0.11496265172735756
641,0.11496265172735756
642,0.11496265172735756
643,0.11496265172735756
644,0.11496265172735756
645,0.11496265172735756
646,0.11496265172735756
647,0.021241830065359485
648,0.11496265172735756
649,0.11496265172735756
650,0.11496265172735756
651,0.11496265172735756
652,0.11496265172735756
653,0.08846872082166199
654,0.11496265172735756
655,0.11496265172735756
656,0.04470121381886086
657,0.05485527544351068
658,0.11496265172735756
659,0.021241830065359485
660,0.11496265172735756
661,0.11496265172735756
662,0.11496265172735756
663,0.11496265172735756
664,0.08846872082166199
665,0.10212418300653595
666,0.11449579831932769
667,0.11496265172735756
668,0.0954715219421102
669,0.11496265172735756
670,0.11496265172735756
671,0.021241830065359485
672,0.11496265172735756
673,0.11496265172735756
674,0.11496265172735756
675,0.11496265172735756
676,0.1617647058823529
677,0.11496265172735756
678,0.11496265172735756
679,0.3046218487394957
680,0.11496265172735756
681,0.11496265172735756
682,0.11496265172735756
683,0.04470121381886086
684,0.11496265172735756
685,0.007469654528478059
686,0.11496265172735756
687,0.11496265172735756
688,0.11496265172735756
689,0.11496265172735756
690,0.11496265172735756
691,0.11496265172735756
692,0.11496265172735756
693,0.11496265172735756
694,0.007469654528478059
695,0.04470121381886086
696,0.11496265172735756
697,0.11496265172735756
698,0.11496265172735756
699,0.11496265172735756
700,0.11496265172735756
701,0.11496265172735756
702,0.11496265172735756
703,0.11496265172735756
704,0.11496265172735756
705,0.11496265172735756
706,0.007469654528478059
707,0.08088235294117649
708,0.11496265172735756
709,0.11496265172735756
710,0.11496265172735756
711,0.11496265172735756
712,0.11496265172735756
713,0.11496265172735756
714,0.021241830065359485
715,0.11496265172735756
716,0.11496265172735756
717,0.11496265172735756
718,0.1763538748832866
719,0.11496265172735756
720,0.11496265172735756
721,0.11496265172735756
722,0.11496265172735756
723,0.11496265172735756
724,0.05485527544351068
725,0.11496265172735756
726,0.072829131652661
727,0.11496265172735756
728,0.11496265172735756
729,0.11496265172735756
730,0.11496265172735756
731,0.11496265172735756
732,0.007469654528478059
733,0.23249299719887948
734,0.007469654528478059
735,0.11496265172735756
736,0.11496265172735756
737,0.11496265172735756
738,0.11496265172735756
739,0.11496265172735756
740,0.11496265172735756
741,0.007469654528478059
742,0.25735294117647056
743,0.11496265172735756
744,0.11496265172735756
745,0.6027077497665733
746,0.11496265172735756
747,0.11496265172735756
748,0.5857843137254901
749,0.2407796451914099
750,0.20646591970121378
751,0.6505602240896359
752,0.11496265172735756
753,0.021241830065359485
754,0.47887488328664796
755,0.06419234360410828
756,0.4744397759103641
757,0.7924836601307188
758,0.11496265172735756
759,0.1357376283846872
760,0.7324929971988795
761,0.11496265172735756
762,0.033613445378151224
763,0.4430438842203548
764,0.14950980392156857
765,0.1617647058823529
766,0.3790849673202614
767,0.06419234360410828
768,0.19246031746031747
769,0.6416900093370681
770,0.05485527544351068
771,0.16561624649859943
772,0.11496265172735756
773,0.16561624649859943
774,0.6202147525676937
775,0.08846872082166199
776,0.3635620915032679
777,0.7722922502334266
778,0.021241830065359485
779,0.39997665732959853
780,0.7373949579831932
781,0.6544117647058822
782,0.8685807656395892
783,0.7086834733893557
784,0.6101774042950514
785,0.824813258636788
786,0.613562091503268
787,0.619047619047619
788,0.752217553688142
789,0.7392623716153128
790,0.6539449112978525
791,0.1763538748832866
792,0.678688141923436
793,0.45086367880485523
794,0.2791783380018674
795,0.3320494864612512
796,0.6349206349206349
797,0.5225256769374416
798,0.5802987861811391
799,0.6645658263305322
800,0.21171802054154995
801,0.11496265172735756
802,0.11496265172735756
803,0.5496031746031745
804,0.47175536881419233
805,0.38433706816059754
806,0.11449579831932769
807,0.5779645191409897
808,0.251984126984127
809,0.3772175536881419
810,0.6785714285714285
811,0.08846872082166199
812,0.5413165266106442
813,0.7734593837535013
814,0.32457983193277307
815,0.6509103641456582
816,0.6109943977591036
817,0.6819561157796451
818,0.16935107376283845
819,0.11496265172735756
820,0.713235294117647
821,0.3578431372549019
822,0.5117880485527544
823,0.8928571428571428
824,0.7836134453781511
825,0.8445378151260503
826,0.7061157796451913
827,0.7962184873949578
828,0.5152894491129785
829,0.7848972922502333
830,0.5484360410831
831,0.44654528478057887
832,0.7589869281045752
833,0.6783380018674136
834,0.6037581699346405
835,0.7747432306255835
836,0.6231325863678805
837,0.6498599439775911
838,0.742063492063492
839,0.7910830999066292
840,0.5834500466853408
841,0.11496265172735756
842,0.11449579831932769
843,0.3916900093370682
844,0.11496265172735756
845,0.4426937441643324
846,0.11449579831932769
847,0.2887488328664799
848,0.5637254901960783
849,0.11496265172735756
850,0.11496265172735756
851,0.11496265172735756
852,0.15371148459383752
853,0.08088235294117649
854,0.007469654528478059
855,0.32457983193277307
856,0.3600606909430438
857,0.3355508870214752
858,0.7064659197012138
859,0.7696078431372548
860,0.6044584500466853
861,0.6977124183006536
862,0.7044817927170868
863,0.6189309056956115
