XGB,RF,LGBM,DT,kNN,PLS,MLR,lasso
0.05528519314085317,0.04883960738834531,0.04818857939608279,0.052382081061862984,0.06554376978520857,0.12418066367296177,0.13248568537343566,0.037945139709010645
0.03574919498596857,0.039086498460290775,0.06212669497566303,0.007466224223749707,0.08903122549573811,0.2171670419054583,0.2210254517081287,0.10681631107729506
0.00842472036378189,0.02983060710933888,0.038620697200712484,0.024571383424192184,0.018028849338449227,0.13821436751214966,0.16390226113364054,0.07347345099620511
0.024091430497582056,0.0011089924829850162,0.012675958094855388,0.040451923836612225,0.08087745074391045,0.07536999840467878,0.10515823986545492,0.0522168330033817
0.0750064616676302,0.099653294619578,0.07987766055741252,0.05498933396539463,0.03952354147925402,0.22586972213214332,0.23917134483138194,0.14264974523189106
0.09597132806177239,0.1106720990314036,0.1650157621566521,0.14754681204076792,0.14992343798622335,0.19507982841071916,0.2231601209090402,0.12222873049661137
0.04662704458590444,0.03855150053424233,0.03980204608444138,0.0053330173026782945,0.07108112331479544,0.050591530502969245,0.0783275079495716,0.006918083904763644
0.007292764740381263,0.0716937396067297,0.08961640132740137,0.07090937820968632,0.09843228890504499,0.0822012437547503,0.11744778956585972,0.03804460280407912
0.13664119193539231,0.1303198567656895,0.10115368476741746,0.07312159279450103,0.09716054090869941,0.10835833659379968,0.08347888572551332,0.17012486743363003
0.021733450102676133,0.0007490243964378904,0.006165920492463672,0.020225961918306057,0.18485930597882824,0.13459939747032296,0.15045334051185316,0.24795243241017528
0.03413155163512693,0.04481607803605771,0.04614387848030234,0.028739037686655644,0.11183828800085685,0.16249862270794801,0.13749934330492472,0.2244932899607836
0.03542867194817906,0.0070549724037518025,0.03331981525814637,0.059137236311922275,0.011973715775821236,0.016961008718034354,0.03525407285443222,0.037124035101498976
0.22639110771103416,0.24906431929254275,0.323733299667529,0.34866082009954963,0.13131149505774786,0.2062181526525802,0.20992222360644497,0.07292250683178297
0.08859950304031372,0.10120479844580647,0.130541315597914,0.0,0.1810434400527613,0.24665202215119642,0.22142951251461457,0.2798841570392239
0.13085374236106873,0.10110445448029891,0.04564247344346372,0.0,0.3252635528796159,0.19973120482730194,0.19443329759753963,0.2744150660916931
0.15205401182174683,0.13274482993600378,0.09468646743378302,0.0,0.10916304951657704,0.21919269681900044,0.20953737997573468,0.2694383173457278
0.19493620097637177,0.19044374689612742,0.24348437330461872,0.0,0.21459852593957063,0.23957750936322467,0.2140223781340322,0.2810275814964479
0.20802623252855656,0.21170593559182369,0.14329631784689184,0.1834261673382318,0.21173296137418665,0.3582506881117041,0.37589420956214536,0.3269317190091371
0.17740352739652604,0.1789550618046854,0.15953723295518818,0.13104408627636882,0.16140962137744577,0.30951603035296926,0.32523750748868446,0.27415588820156533
0.059061180601529095,0.07254725634130588,0.08903754545504428,0.11631903294619572,0.12074702025439027,0.14059880631853683,0.10352194290372096,0.15782093116586482
0.023641596857081282,0.043152801270586905,0.027359770476784173,0.11620052145058068,0.10661234602577369,0.06476827223663933,0.03021404021902463,0.09200689907331966
0.030325664074450864,0.031263626684342294,0.010937454708097205,0.05493007821758711,0.06392240872892935,0.0008418790870159953,0.026455993384768284,0.025628250485931647
0.06980783395728779,0.07268429725034503,0.07929506364683048,0.06926996918701112,0.11502751966343883,0.014717074566617694,0.012454683423862523,0.05685443330259149
0.018729734877100113,0.026496280643686754,0.02045412097303234,0.03656079639725052,0.020333571344804513,0.021668366064861944,0.04534214509061196,0.005432217879719092
0.028344098313438593,0.015787434465964534,0.0014469151505909217,0.05919649205972982,0.015522939615324138,0.13640779203441117,0.15492118743998634,0.07169321762193148
0.014736388596518657,0.04779621807243867,0.046717407498259145,0.09054278264991705,0.13153715876356703,0.017251650626248505,0.015434857135079694,0.060974128171195185
0.013215552195182612,0.01659251585796656,0.055347590845238215,0.010547523109741663,0.05031772617157687,0.04432290987476578,0.08328309598979994,0.016535857387381114
0.043278069596743796,0.029891779958013454,0.021418301057443967,0.0076439914671722065,0.002198927882484547,0.043662829633278555,0.05994919629537493,0.03500456178373096
0.10690115985217097,0.011712177197259921,0.10500697967537953,0.10255194753891128,0.3194587666911953,0.17964094963009325,0.1611824065823888,0.2575936034388918
0.08742822861044197,0.08709148358521712,0.07550000026392423,0.10677885754918237,0.2030733796015486,0.2401397697700357,0.21340608344293488,0.3146926266214619
0.1079682196647418,0.07455898376349723,0.08046714314980297,0.1182744726238446,0.19230092469577786,0.2751529481816979,0.2574274591099589,0.3600274877201216
0.06886581309063783,0.07239611373999677,0.15980416946414194,0.09374259303152399,0.11385570380091115,0.20452595079308833,0.1752619265953544,0.2225761770737167
0.0766498518374385,0.0734574598989079,0.0800197457332168,0.036501540649443,0.05546962961339558,0.046068071302152847,0.020151628657162357,0.051417130334886874
5.029075149681761e-05,0.016541432465377814,0.023679224593609827,0.0011456111242790223,0.03720672108273998,0.09008536117641475,0.06951839193949078,0.12018580445212063
0.05651366180875167,0.06198641091697771,0.10348050239711526,0.08212846646124672,0.14461352968737817,0.12537221556942374,0.09918523121355854,0.16346935268285157
0.033446001233747136,0.03371815368025233,0.09097362878539239,0.029825393063127148,0.08742369576878078,0.06080863938833819,0.04028972764545374,0.09439605922234134
0.02797282097406878,0.008183968757171534,0.029008581049989213,0.056115193173737865,0.06489288045335681,0.038628253453725725,0.05497744686973177,0.02443335163909166
0.06695032362746922,0.06711247446359425,0.05954346480176104,0.08698743778146478,0.02300314825834751,0.12916591689468337,0.14690329470286667,0.07693552236173173
0.04468208605092011,0.010827081499226399,0.03727688233673915,0.027139132495852036,0.0431740094229644,0.010234091673980206,0.02600806286033608,0.0585440185912543
0.06464619676375677,0.022102836234043022,0.0521163386909802,0.04906375918464084,0.0670994424475232,0.013344229266976593,0.030605608940989903,0.036870523629648044
0.11984705816911106,0.06332775341708125,0.07846123540089817,0.24893339653946428,0.15811852443011232,0.09982741554306102,0.11989283238187981,0.0494994770066533
0.011794789110379345,0.007194705569475546,0.029019722762531175,0.020324721497985143,0.12888044566633866,0.23891709327817373,0.18012577757880643,0.21773417647015297
0.08117431592223595,0.04612372035801798,0.06833444564633395,0.11003792367859683,0.05053678988597354,0.05896685017689113,0.024755311436369276,0.08878592998357654
0.20717539239703942,0.2139655523058951,0.19379834769369597,0.060500118511495615,0.17555968375531567,0.28450318212991643,0.262870792837759,0.3632529653092952
0.07203165535170702,0.07090518069240831,0.04699867118723644,0.05558189144346998,0.02379788182458853,0.07178395869250898,0.05617264794940863,0.1345801082510254
0.207107922453879,0.21580425251695834,0.18467900478368293,0.18268547049063744,0.35436262699309035,0.44007702286220146,0.4147076286488698,0.48623635811037264
0.07516819016858256,0.09136594010184418,0.03988192650695577,0.12578020067946583,0.35733622056575165,0.5753435910721822,0.5566119986477769,0.6597408936914364
0.025146524398692582,0.0005287593347039765,0.13578375649511454,0.02010745042269091,0.3016369655388166,0.4269576061068342,0.41199976664610016,0.5129373868836069
0.0700783167130632,0.0699893172703221,0.07342902465034806,0.10116931342340185,0.2011157788786021,0.3591354793769462,0.34549511681969824,0.43230647832706787
0.06699298857286307,0.03958764646558721,0.16737823966409393,0.09806826262147428,0.3067679965175971,0.47977840319649956,0.4710554317036625,0.5750665542665858
0.02398613552490264,0.038190901562094356,0.05330661202742103,0.0320376076479418,0.03609493118507333,0.07572572295589228,0.12828777556384507,0.11309680018815843
0.006128181102741936,0.0054110338434971116,0.009865898284637747,0.023346764636169692,0.10200930216458687,0.1278157175690657,0.17434911649697435,0.16304569384887502
0.0027438616616292655,0.010738059261391208,0.05023893149667164,0.10547523109741647,0.0008325022900597945,0.09510843952413978,0.12802434963529996,0.08529374030295045
0.02037436410018295,0.02544701842477526,0.028212948868379495,0.02816623212451605,0.033372476600129,0.0781195567308163,0.10135020080791171,0.05104089421017921
0.06149724263606915,0.04434444237519608,0.04173789724834451,0.02307023781306783,0.018434471456093615,0.05318903585843249,0.07845378008046441,0.029081857082324386
0.006405568562234343,0.025080695511988466,0.012756889159945717,0.022813462905901916,0.09055583787168636,0.10212141204127512,0.11913684038515732,0.05185133659950936
0.042048516368719036,0.041536930439395464,0.004372291877790452,0.17231571462431855,0.011638791081145086,0.1472823287632219,0.18331451360113343,0.14672793266658604
0.09209929654583543,0.10004952757649649,0.04882650923538498,0.12117800426641381,0.0838654954571415,0.09637491882659038,0.1306611686469651,0.14728786340645228
0.05699624409040421,0.0655801218834299,0.0219276040313581,0.13812514813936957,0.044540668708526465,0.19490758328695923,0.23115626343564755,0.18569040805059922
0.06988787741832297,0.08005461980853823,0.04404937128751271,0.10731215927945006,0.08408743913804834,0.11249967239696468,0.14687378432312348,0.15718913995474976
0.13471176634752569,0.10913565133823927,0.04623428258806181,0.047167575254799754,0.10362410201463418,0.23659496966933274,0.28081201489226404,0.23624978815970404
0.007470201085489181,0.02572931655891164,0.07954759525497729,0.006458876511021561,0.02494793693901709,0.03299002345719376,0.022959245433403885,0.0266496413157023
0.018612094536073986,0.019102419209960753,0.008428407590926557,0.03788417476495215,0.013505780570694292,0.014517603062642215,0.01196461508158475,0.01128012980105425
0.009115191168145353,0.030293087457892665,0.019818050015396133,0.13942877459113528,0.07264226294954806,0.2552114817306083,0.2442125054869233,0.17292735342221094
0.023332436684043223,0.024096165494719934,0.028453866616627077,0.029469858576281982,0.00485003003605422,0.05121864768075407,0.043494721463028685,0.004436041451408024
0.03588944246882547,0.028692015995546494,0.005430690228316271,0.072489531484554,0.13682338798329235,0.21321987798035374,0.18451863479946823,0.014700748882730375
0.0392425690225075,0.04118850168293192,0.03218004400613933,0.17972268310026057,0.11743508016032117,0.12821076253500902,0.10605591096940875,0.03556611534425014
0.1408508394702006,0.18904389757502837,0.11329034615977496,0.07027731689973915,0.352898197828474,0.40748903141740067,0.4253402770710879,0.5490139521597698
0.04334822954739348,0.041228265250360496,0.06753738659772601,0.16342735245318785,0.1686577342191028,0.24569104032155642,0.25356599341216157,0.34780584525934066
0.37723620722265006,0.3071557452680054,0.41277133064849736,0.1153116852334678,0.23048299996878985,0.23239663993350623,0.2573732929605559,0.39467763533096367
0.30864283463688746,0.24160636794715495,0.27779177970556745,0.0029232835585051298,0.48515460606465954,0.41356271869005806,0.33249966844256273,0.4084743037218854
0.07431340916910062,0.1165216685572073,0.08647791697830073,0.13269337125701203,0.008110817464474118,0.06617815561282864,0.08110198503169225,0.11131015779504694
0.08911961764203175,0.09361816583708621,0.12263550952170355,0.17038002686260573,0.06121133243178306,0.04956750404516164,0.037750582260721866,0.0008174205321995198
0.1668195277452469,0.15781092407927852,0.13464641213117756,0.09603381528008216,0.1839408515533844,0.33484261123386555,0.32278174052112457,0.26734287677585744
0.0706595866833854,0.0976192719443787,0.06750010924433342,0.0566484949040057,0.04992685011268655,0.18861385490708854,0.12523891360498746,0.1438592506081666
0.05419927713260114,0.10183448987855398,0.06213575790460346,0.04538990282057365,0.04082344910485236,0.07665008415218488,0.07471479688309635,0.11136325488191645
0.043491513547131044,0.05758982736355189,0.03383484233344397,0.059058228648178834,0.024673538953891683,0.039132990648921895,0.025209050999071614,0.023348822120675183
0.11249782660330149,0.11391671052062297,0.07030672067067228,0.07655842616733827,0.08675051318037752,0.14149129352583517,0.13965807803698022,0.18248332601554723
0.008851660148428975,0.0312941516458049,0.019411540053444587,0.13458955518685323,0.004302951384329012,0.1334042240225649,0.13945500301875224,0.19783471000503966
0.07095726688034176,0.08176391404906769,0.11052067236753682,0.2006004582444496,0.099107528296069,0.20435550824874327,0.21298336175439614,0.26340039681605354
0.2851863879464085,0.2950000890011926,0.25518364063067434,0.015050959943114506,0.31176020415760086,0.1975689196441574,0.17953345792782133,0.11668519204937111
0.17236831864069707,0.15452958644618436,0.1637754068896649,0.008651339179900464,0.07045218443911,0.07496430374185997,0.0885741571786064,0.15422921729490718
0.030393465339756065,0.0009329972685921534,0.0027046757319818746,0.039464328039819904,0.28813024926111386,0.09907883318571012,0.1299883979309236,0.1437649265130007
0.026789425228353536,0.04355838920731367,0.05580638861185397,0.0796792288852019,0.09906507387171412,0.0696049496006847,0.07188020094511527,0.07634572796150713
0.08743591280974156,0.0813902572969222,0.08885094262536167,0.114245081772932,0.10428493502097858,0.12831569157246797,0.11760759397266793,0.07898093050591742
0.08735090788011451,0.0493934359017838,0.05958525930841291,0.10330252034447351,0.13533433330569306,0.03307151344681669,0.044599887899630264,0.07388404503861903
0.017590320692734307,0.035553347808665994,0.021943285329999118,0.06731452950936243,0.09283472699296233,0.1859593339896024,0.19121855274216576,0.1569814137106577
0.05785751462152261,0.031596274718111855,0.054344346057649734,0.00794027020621002,0.03147149899566018,0.14708040271854417,0.1402430213946954,0.08895070153567697
0.03861862503682645,0.007992848278009113,0.029028908332815323,0.031405546337994805,0.11277551647646344,0.013091993275165192,0.09348034417269824,0.0180192843089641
0.03787166400807934,0.07362095798630652,0.054912667766999546,0.10055700402939091,0.10966227533726206,0.04020062927372148,0.04041788658216344,0.05369112376754687
0.040887465364533415,0.005311386304038601,0.10396868378395052,0.06624792604882662,0.11145325038449555,0.058639000911031525,0.003453389714640709,0.07912289722546095
0.1000965496436429,0.07238846892553341,0.18775073017318744,0.20668404835269016,0.08175330126736702,0.12159581000296987,0.11210737088805633,0.04962441449925459
0.22339511135229695,0.30279009462578466,0.1766593565729111,0.09723868215216858,0.7020116197337025,0.5553514065375542,0.5543854361504702,0.5859230504182051
0.06369166017906691,0.046398631638994936,0.04085854800593314,0.09931263332543261,0.056490073480738534,0.15649468503150393,0.16977289095978482,0.24172542296233873
0.03372808394485172,0.05074630827285476,0.07292405476168429,0.011969661057122494,0.20268726599368975,0.27191666335309295,0.28660206175229974,0.3523981803391699
0.03468455751096505,0.039952713442965915,0.014498552726145086,0.004898475152089743,0.0916588569990856,0.04369601979405735,0.03394709083014319,0.060523288875687864
0.034335582989260705,0.01889798006091109,0.010470395936317656,0.00880935450738718,0.07319840608287093,0.05212015068658993,0.03693396766283946,0.06993678086679711
0.037222840264527934,0.036044071580002585,0.03533274507883388,0.009125385162360777,0.0770270052180057,0.19895092114476698,0.18477541576637874,0.20552339390572738
0.012787599145701989,0.01125602562764072,0.03235652876345585,0.038239709251797316,0.006428255841245456,0.08179285423556087,0.07213894148304378,0.06954516940594152
0.095956929337077,0.07895537807048214,0.08844366545351709,0.024294856601090264,0.13046044134000262,0.2684054641102854,0.2542377966521972,0.26852536609528466
0.046036170928448306,0.029626842806728892,0.03736903261309982,0.12036817571304409,0.03685461112455052,0.012461687393402643,0.019125715160513423,0.003865222140800928
0.02994821531621733,0.02736267833158379,0.047653374894889466,0.1163387848621315,0.019268246140347167,0.020518441012698674,0.02994863617367416,0.006034998055125362
0.017940523507725625,0.0020108527372396656,0.02545845920212586,0.11744489215453896,0.01999131864434356,0.06333206735710545,0.05292191889300035,0.04644739826236416
0.2145297888593104,0.195817160864306,0.22073003839465316,0.14778383503199807,0.2473722962227035,0.41556302818442137,0.4019795560288438,0.41231665262921474
0.0030523098088690026,0.004116873850156355,0.03743697142912744,0.08576281899344224,0.028326289070865596,0.025821423063220716,0.035323212341521804,0.017493093533956283
0.12662221192183382,0.11617801096795688,0.14577936803962177,0.08509125385162364,0.08458724067997198,0.040566466939478074,0.04794047366410692,0.052560936531354074
0.0036694384788161227,0.00361223167962732,0.014360233823325796,0.03211661531168519,0.1988530945180847,0.07310276754669565,0.06336374341682999,0.06462026926214953
0.029705034574645184,0.05626071106427044,0.0029142686125822603,0.10156435174211892,0.08587994269170435,0.07580086408739689,0.05880049697863138,0.04692413947395052
0.0050234492496450955,0.018392495847395107,0.07546727292240679,0.16283479497511263,0.029272908933763886,0.12932823389444403,0.12417733509792295,0.11797283382768048
0.14139648218747142,0.12648677280029474,0.08449815492587806,0.0035553448684522426,0.3359561505664855,0.304308879562937,0.2902638265012943,0.2864879821374266
0.045626214865006176,0.050251272117442625,0.01690624274065089,0.05202654657501782,0.15879927602226857,0.20461727222828946,0.19249055262617926,0.19464055189826396
0.03165385760693623,0.016197146619840452,0.01936023274828025,0.026665086513391834,0.15042382054239445,0.15829445790116115,0.16318856573049162,0.13069532007497792
0.011345290175600986,0.013481479874678681,0.036550734019378195,0.028442758947617885,0.09878930123943636,0.18854890606419522,0.1765580686579677,0.143776817490875
0.000623114896233179,0.00606941845058101,0.0009543383128262639,0.0006320613099470851,0.06892720998444463,0.08257454839403172,0.09083373476539952,0.07158511880312673
0.006714972239813266,0.016329627967960503,0.013402025772987491,0.11424508177293197,0.10599477518823369,0.04900735045460819,0.05873009257141687,0.056987665724995695
0.06017935636993499,0.06552111854971682,0.05016294745070182,0.04017539701351025,0.04308119535118113,0.006058719443156779,0.006221274804498467,0.017151467809603083
0.05488799826373808,0.06038150597970013,0.06389058504214223,0.18161886703010188,0.10645527260451987,0.035308653874354445,0.0455143658506032,0.03910545153223255
0.0017998791907912204,0.009300352935100786,0.0007769455774262468,0.014102867978193878,0.00405559025242036,0.08839349237074984,0.09635327076827244,0.08318906638850454
0.10937043487615972,0.12744671297550397,0.10576948600043318,0.07886940033183232,0.06140022565047615,0.18494774326424207,0.19473623180441502,0.1938722954303151
0.16421541479080876,0.13426090564415744,0.1565017368060383,0.07424745200284427,0.18094089630944066,0.17576944740609957,0.18409873487033074,0.18908292594987203
0.04968392646942804,0.033069870168775384,0.01892350123498654,0.06411471912775535,0.002863432291861534,0.07098686986504438,0.0780707740654073,0.06154959825562334
0.1710306873505758,0.17962786073582487,0.19668935050366,0.1007347712728135,0.2734873412299405,0.339680872447837,0.34901886666433346,0.36531331027798764
0.022490572184324265,0.007956583172496305,0.00607686542807339,0.08100260725290354,0.20519054573741585,0.17553478989415713,0.18909092503819558,0.22920728531769136
0.03434296090771266,0.030243400978942514,0.008849270931749864,0.008927866003002438,0.06749022612554464,0.04454147139687026,0.06180240674458057,0.04141560789637519
0.004618721931791359,0.005541849019176294,0.00861397791383331,0.0,0.04990372377879969,0.19187126906957458,0.19451642240918585,0.22680685438353265
0.011833427804578522,0.015968156234747836,0.010174591797303897,0.01751007347712727,0.0779866903553008,0.21615892861065394,0.21424792797995967,0.23940131699172407
0.02916815371543313,0.029558424286203422,0.03753219242222791,0.033183218772220885,0.013138137212300838,0.06748955541845769,0.051181205244412276,0.05714342878209505
0.02312553376065357,0.04085855241500122,0.023361389351206657,0.06273208501224622,0.04414230334498623,0.001124234444131289,0.018630043057104695,0.0030161664471486382
0.07928582946110957,0.08223467758687147,0.07253751732808339,0.08528877301098192,0.10385030281296986,0.17174191477966694,0.18298220949550364,0.18245967736970287
0.05465321110362381,0.0768422305133239,0.06058438186028953,0.0941573832661769,0.08382123465372021,0.2205620248706398,0.23368390333018468,0.15233759608094755
0.025166492880054847,0.018659026790181943,0.02774149077816429,0.0340127992415265,0.01986641197735367,0.0022954116630575783,0.019942440549502893,0.060564161823848994
0.04794895521100878,0.0564114929579721,0.08481196001224472,0.13883621711306,0.01669144157542385,0.12452706483347387,0.14122938542811161,0.026528403695362912
0.13850437525353404,0.12268155584901297,0.07194119601501281,0.13208106186300067,0.13335715129327708,0.023101102361151205,0.016999822245792717,0.07650567831950073
0.08497164518693573,0.09947544178451978,0.11283864594947834,0.2356601090305759,0.11731676532192087,0.04750758606993988,0.07206078206200583,0.03557972742160537
0.19859622803506305,0.21701320669961033,0.278634729169743,0.14819862526665084,0.09824368121500315,0.19447448120402838,0.2230903206384635,0.14465797149137238
0.09828963875770569,0.09868651405019621,0.011245739129363904,0.07454373074188195,0.3248166022573024,0.38907729697407645,0.39322743876813326,0.4369424850743126
0.07337099313735962,0.04332262356234265,0.042821660772360645,0.07454373074188195,0.3017564227234966,0.31502166471194004,0.3172305174998012,0.4370445338525589
0.0989171445835933,0.08817210079496768,0.07994535418952653,0.04554791814806031,0.026890269362061736,0.19392904222220114,0.2120755043039404,0.06770958438117777
0.03313266183420721,0.0446668049300783,0.031045801832193798,0.06514181875641928,0.04963677540827793,0.271458615500248,0.29767074075974215,0.17827170614639792
0.007993953237603602,0.005483985781441936,0.022672513200813926,0.024709646835743004,0.03830760756745444,0.13286506626488975,0.160429655179575,0.10927076855568085
0.14236753810975022,0.13706059711452778,0.12204445670160896,0.16514576913960655,0.06861313962780816,0.020015373525331254,0.046914477766917734,0.031132854137276234
0.04245250757397795,0.07792406716874167,0.05675243552748738,0.05261910405309328,0.1706515726951885,0.29984091461742923,0.29963878225994395,0.1999095105662959
0.03595536821514095,0.03246252544234901,0.016812828823542236,0.039424824207948184,0.0027609965510215773,0.15085313889230673,0.1664756374264508,0.0449852127680922
0.02501254934754865,0.08333733227331397,0.0728785786213354,0.07383266176819159,0.23450500567259952,0.30515668687517905,0.2989113894443227,0.18531493457681575
0.060192119152688905,0.055403030202560544,0.024684937347452973,0.020028442758947718,0.0087023410387701,0.16180866588005297,0.17883891414581962,0.08154554378846807
0.02563282966076913,0.03132029024970179,0.013934210862071084,0.02785020146954259,0.011240246385305686,0.14290868145674634,0.16541718472525652,0.08984656342768049
0.004075484045254318,0.022565572716208238,0.06515240413143825,0.013688077743541138,0.00749847838895068,0.23165578707830198,0.22547808844564873,0.057062492091675354
0.18986632435291861,0.17522199295891222,0.19502814660656503,0.17936714861341552,0.31220245544954583,0.0453652975041986,0.03248392455157581,0.11048400642088524
0.1389195036905076,0.1554306209677449,0.09201283929925769,0.018606304811566693,0.25218654267005686,0.007448686680321975,7.280332428591385e-05,0.14249380259300065
0.1378732014815653,0.1372313607753285,0.12107402679368834,0.18505570040293906,0.15967346543627092,0.025818386039922814,0.007577194435381712,0.0741328193818645
0.15413411106789782,0.15968716386471626,0.20986049223996323,0.05978904953780517,0.2544255533555967,0.17000543478294539,0.19340555430836082,0.1726283242824317
0.006519166248956265,0.010339121189804124,0.03212348266931431,0.13190329461957814,0.06509650672756734,0.05377710051165413,0.07679744387411741,0.009939773803807728
0.04337509348988533,0.023276680605875913,0.05621075978819455,0.0,0.6033586100333286,0.2772774823149781,0.2621544140265645,0.3215982117853898
0.048627715557813644,0.04697579543787174,0.007100116421247119,0.0,0.485096947544584,0.28216753371971215,0.26511397282915106,0.3213964975339136
0.023863613605499268,0.019575857233151615,0.0030441009551631917,0.0,0.6128774815454393,0.2802780978452998,0.2599201755433155,0.3210299019228885
0.06424470990896225,0.07810616725358073,0.07383600771051854,0.0,0.5901008218262933,0.2956459810613002,0.27199926907456784,0.32097595256878375
0.06719174236059189,0.06751837069267144,0.03878146887362108,0.0,0.2512324950231756,0.304809226856978,0.280214400728325,0.3203474100938525
0.019138939678668976,0.007862141502725762,0.011662430605383734,0.0,0.2220711088961361,0.29734361581261043,0.28121757464017705,0.3173193130134429
0.13292749226093292,0.04679694760004813,0.0616467957722469,0.009362408153590907,0.0880018133849195,0.0969991480795108,0.08118833929692633,0.1828518113897354
0.07803988744577378,0.048656845731893106,0.037302545068841855,0.15530931500355533,0.08216260185881732,0.022323800173973618,0.0005973332044071633,0.10720529803954915
0.026155225932598114,0.012017436356505151,0.006921820587308172,0.009362408153590907,0.08695217658690949,0.12028912030997288,0.1117384103112927,0.23835033625404173
0.006596075807541124,0.004968084078262783,0.021094087424489233,0.030536462036817535,0.027688935882597146,0.053757822177115167,0.03350499112896793,0.12097999530108433
0.11287929365620225,0.11974052825088302,0.12151136183978967,0.07786205261910406,0.10373283074368383,0.07960187817197656,0.05446081815355086,0.14691904801135652
0.03544484515782359,0.02180760646282684,0.00517213082106191,0.1197756182349688,0.062006094377217214,0.0655270851578954,0.03611525985814676,0.08478283765675765
0.06961853799378598,0.0581101386819641,0.05786710615386345,0.14529509362408155,0.08850529321942646,0.00930452784382646,0.03331658546796018,0.03762342498143295
0.03728166305219205,0.00034226366832576516,0.03362399755559903,0.07616338784862131,0.030549980520455516,0.059803078530974996,0.030711759693733715,0.06913425880229307
0.032569248329041844,0.03647519582613812,0.08743108575835909,0.019396381449000577,0.006527280323412071,0.019364729749859894,0.04836878501927763,0.012348185963840574
0.09728268645377086,0.10950486285116087,0.1923322792013832,0.34522398672671245,0.11425096506830151,0.07994421064401747,0.1080609672921286,0.05673060875577368
0.05667922261711211,0.012593838178196204,0.057953746415589896,0.029627873903768698,0.012782364870180113,0.006258543241368153,0.023400462194358873,0.038396209762564304
0.12852123379707336,0.0949141852146563,0.03321238821199748,0.0,0.2805594622554072,0.29209579600033303,0.2705756953490164,0.294273762970721
0.06161472573876381,0.04933101177778531,0.009370468600155257,0.03515841036580549,0.11636314491380562,0.18270486063292798,0.18205038189753675,0.28926188964123
0.018892794232934607,0.046557912617523456,0.03681368741544688,0.03942482420794813,0.06407797242959218,0.15450230694904804,0.11583677525278419,0.1509945817936183
0.02912250937486488,0.0060089263375806,0.002420814453909792,0.08106186300071117,0.04629356505497806,0.03828382915010625,0.01265930972001933,0.07701193220453684
0.07307627387424304,0.066293046243938,0.07862896638908762,0.0779805641147191,0.0321204296571625,0.04546427431432992,0.06361999530300527,0.031062546481759323
0.021624880531835033,0.014048056411472165,0.007520239979611432,0.058031129019514904,0.02331232069225153,0.058842570074534584,0.08364254774469243,0.016910122776216174
0.08446792964334587,0.12074608947335741,0.07989902936439358,0.09978667930789281,0.048510615968636206,0.11559239873212351,0.12887838269665258,0.07505204185968156
0.027095436742588908,0.04550602750877575,0.020379997617079065,0.05980880145374107,0.029280332373980256,0.21656701879960344,0.23109855935527662,0.1753077057167599
0.017425041877988934,0.021851724654358473,0.03999828790814308,0.009283400489847493,0.07478098490284663,0.04423245375030005,0.07066323122992407,0.006863122102829855
0.055354952317726414,0.044017806587358044,0.09660124089867322,0.01813225882910635,0.06153453025153427,0.020349117641770886,0.04188044254622986,0.05565410872424342
