LGBM,XGB,RF,DT,kNN,MLR,PLS,lasso
0.033121369854864316,0.014570257859202962,0.07989124509376369,0.05734845180985604,0.07070541749385598,0.09304586608976897,0.10688086955701581,0.1352871507879608
0.09830595720340751,0.09515231056240414,0.12503597906672492,0.07348451809856082,0.10410474807088424,0.10139464585172722,0.1150246525117809,0.1187153656980876
0.0692839691007993,0.060304343700408936,0.09366577627562155,0.0,0.14125739803342616,0.12752448770509686,0.13732313977884122,0.19156506667142903
0.1085125056911339,0.12415117238527601,0.10196331225468816,0.046881814217182696,0.07205337091605282,0.02641718025639997,0.0402428906255132,0.05525185064220098
0.12534062173280897,0.16746219810678403,0.14225005451373787,0.1742259049280418,0.004645956019946572,0.17518697051568824,0.19544071455474848,0.13379939755949954
0.0915871485680533,0.13761782464219968,0.10224950937636246,0.1742259049280418,0.20677340621004497,0.1442183198688746,0.15764250448454864,0.1290633884110596
0.08634493272821303,0.10769602700554537,0.07865351068469244,0.00027256868730921036,0.05247096452568134,0.083500328254137,0.06321088218449625,0.0504182185813081
0.041614392542369115,0.09345504641532898,0.09421636502398607,0.11011774967291758,0.06109203634738278,0.026098052855913934,0.04121392123455685,0.12005811757240654
0.004334766414433533,0.024476942007998104,0.017630560401221143,0.02567597034452679,0.010195028589413638,0.01539501224620507,0.030564457847442994,0.04376566303286464
0.060111903904014725,0.09464338421821594,0.09393670955080675,0.11011774967291758,0.05308152452349308,0.07106778545754017,0.08585887958160361,0.14608974816662518
0.004980615800121685,0.013450024380623649,0.026698375490623455,0.168392935019625,0.07346803047073933,0.003256764801378348,0.017141680870279036,0.01657641183428038
0.017214298150217605,0.020385532232543246,0.04635112298299118,0.23720744294228813,0.0832371943191989,0.029860066360199528,0.012296023136440681,0.010286971762880265
0.023316938052433137,0.037720322478976887,0.03207097688617527,0.20293647332461112,0.006676069055337061,0.004031293922153817,0.01965752127878012,0.06412750329057945
0.0684803487646556,0.11748084702764178,0.08759349105974698,0.3385303096380287,0.1979318414195989,0.06970801381196937,0.08390651507089772,0.10952136998893866
0.026042186935823136,0.05940847070883626,0.03993567378979482,0.13263192324465767,0.08589360775789273,0.11279897063502062,0.11609889260651646,0.008942623744040867
0.05209505688950808,0.0956371929959548,0.03629061273440912,0.06656127344090709,0.06151118338320061,0.003096548568429308,0.008817477265225526,0.018510094964266005
0.023615792077171183,0.05381474770992223,0.1204598233754906,0.0509521732810001,0.04455522519575472,0.2815352173939889,0.26573664959088955,0.2879884768650116
0.30949616619678255,0.24457044477708145,0.31630533144352313,0.22837621747346992,0.25795030738749963,0.38879949514771617,0.37557791143905683,0.3543662758784629
0.09257502833413533,0.03622945923499554,0.03344744875708616,0.03307166739351641,0.007204009116867083,0.26758678462068197,0.252111953053315,0.26762903601174315
0.002955641830119537,0.012839138507843018,0.02008095290013084,0.02867422590492802,0.06749833307346877,0.011833631030197883,0.019960136586331667,0.11572992705343178
0.0065165943787664216,0.007884916563092287,0.031436164413432215,0.08395115569123415,0.006478365890738469,0.048016102368111685,0.06759691114367847,0.08700407865664292
0.02613023831970209,0.07669907500272852,0.06717646096816401,0.1118076755342346,0.04831815142849731,0.024428745224141568,0.039689260234026996,0.08663256067228634
0.013883668549574617,0.03180273183297755,0.0023157435673789653,0.038268643698211924,0.017014079511264282,0.04871743944857457,0.06745341790532602,0.10114533464509654
0.005734106356877939,0.007514595985412598,0.019677551242913226,0.0,0.10063258570639205,0.16964367787561055,0.18811436050400485,0.15786857420690295
0.03919507829622619,0.06818810896846439,0.02532653728739645,0.0378325337985172,0.006811620317585185,0.04822758440273353,0.05548578840615431,0.0798193992976674
0.017200886595288147,0.013807603341234431,0.01688344962930666,0.03908634976013954,0.005769750529587669,0.06983391609430226,0.08487864885145394,0.10797056836880417
0.0322665288683187,0.06203616488151448,0.0759152856519843,0.09910597470562582,0.037473386740945316,0.031209516398627096,0.015238865706999366,0.013794214745714878
0.07508965748214981,0.04445869627344104,0.06867204535542962,0.015263846489315308,0.1587314347557503,0.1069745336905813,0.12584353097899148,0.14734385901446728
0.0026993854218417654,0.014349520206451416,0.0036597797645006535,0.0,0.026326081444301,0.12896778346052815,0.13702996364219094,0.16684046225144242
0.22302742866820022,0.22331473951354275,0.24134894243349334,0.2587767117313563,0.28596229928060096,0.1526099462436821,0.14285130299776128,0.14025967305950984
0.0438382586022813,0.04402521707530216,0.04994684910597447,0.2177278674225905,0.13641655169138941,0.15268150797117977,0.13762795745338402,0.12370528950288062
0.06536254339289273,0.010196171002360921,0.05404655473179257,0.032272132577409546,0.05734845180985604,0.2277784862268608,0.2133703572869643,0.08587927809732634
0.09351016030911541,0.054774818582093876,0.07850605102485664,0.029328390754470135,0.1890090290894152,0.11741690133917193,0.12607806387883597,0.32438914049371625
0.049344655199439535,0.06786736054447495,0.022380614914957575,0.0056694286960313756,0.13849613289844626,0.08151265088088111,0.09611977223773105,0.2567915458065606
0.10144994895818688,0.024549552370667027,0.056242640645443265,0.07370257304840827,0.3088007220938386,0.033033293888723114,0.049319189217452486,0.23536789476627354
0.04375209992272938,0.023098923132713778,0.03943278456170751,0.027583951155691233,0.16249043391985296,0.1008146644290433,0.11170520130716843,0.3094261038714535
0.03599173996539212,0.09442580982269388,0.08184038377671182,0.18872655909289143,0.044675280025978314,0.06643558904607738,0.04989497750471794,0.15573791823886562
0.020303084666722065,0.01720347077733192,0.03542084605320506,0.009885157726413685,0.14239004470015545,0.16845299397864671,0.1505434242690738,0.010014030421902714
0.02533219181493601,0.01427970997537531,0.022821085913650785,0.04081261811309794,0.16418327839918917,0.07748298552444655,0.09298587180938689,0.267347773687243
0.29943926231840523,0.3962223524876779,0.34050179895333554,0.3535761011774966,0.5165055446734044,0.5281005777846619,0.538534924382934,0.7482683970196999
0.11310116422070049,0.07416941409437505,0.09613443087658158,0.13094199738334067,0.44037723268151674,0.3521076238848251,0.3654999628434966,0.6101034305471775
0.09873008348503143,0.14840709019372722,0.13481165503706793,0.19303314435237684,0.5271730201883775,0.3433353920933063,0.35905644620200194,0.5341644206656564
0.16386689771751628,0.13607985095794783,0.14384212821631004,0.03114551533653165,0.397606090313018,0.4151833393879544,0.4378861166403266,0.6283656609453702
0.006260804532509656,0.002941539284447958,0.03481683384212764,0.04495566216019764,0.2692136962673303,0.346667317910483,0.3632793539510094,0.5533275832252657
0.11321327936368719,0.07320258142227576,0.12245393589184239,0.03081843291176045,0.4024894702117163,0.4383847402664709,0.4573762000901685,0.6291892297821965
0.06340561653966337,0.021268455185746604,0.05858700392498967,0.04760866405000713,0.11253766754480368,0.03220019785756245,0.04293046896722863,0.24274687990502283
0.048232921185030364,0.0384490273168292,0.029600414304405076,0.007304840819886582,0.0510591000667206,0.016371172161437908,0.0318338722253359,0.22810326294234692
0.1396743822107337,0.1331441766223791,0.08127316833842196,0.0757740950719582,0.24201930230365187,0.04651060579348543,0.058204155030887494,0.2606773793095766
0.14598520857710384,0.02331678932585468,0.07733754906236362,0.029655473179241165,0.08423012369872002,0.18629015901564572,0.176246857423222,0.04043979741857798
0.08686257369857683,0.11337081544065486,0.0771671936327955,0.055713039686000804,0.12521837706667582,0.043865957861920934,0.031463429563030165,0.13321648420812734
0.0555692852556286,0.01907244271396069,0.08114315307457548,0.02434946939962196,0.188559621430325,0.07846276719253664,0.09081390696907904,0.30636361466057305
0.1441669437247124,0.10271682507389746,0.12069968382032026,0.19472307021369373,0.3381626209911911,0.3000920193556371,0.31188878371370704,0.5439682870811049
0.023350897595814546,0.034349368354715804,0.019599324029653697,0.026820758831225477,0.08186385966089749,0.2696270546789008,0.28354033707310894,0.49359328238512956
0.07847505511014308,0.010598329285373298,0.003828227213258484,0.054731792411687796,0.17343278005888263,0.3869443892993486,0.40183864730981034,0.5909954686550424
0.30315176600276894,0.23863327503204335,0.25554186655036837,0.18392935019624934,0.6585023446423803,0.6149456326206614,0.6316063640772411,0.8286305800098622
0.02572465861188961,0.038027286529541016,0.016198484518098556,0.0,0.15590853760716125,0.28061480399796923,0.2587956711116183,0.1236931903844225
0.08521702166128028,0.04267383049369328,0.08672181639773244,0.1445159180113389,0.10492483870529792,0.09754976670954224,0.09105961101748422,0.07883621462252285
0.019572676083724816,0.01855982188257238,0.0047489642389882125,0.2008831225468818,0.09337791478036227,0.11595682704764237,0.1011371211501832,0.07035907992979673
0.11300694924504517,0.06095367250253264,0.11057511993022243,0.11876726268352958,0.15814484480462,0.07982079011818138,0.06955653485005181,0.1121359766958242
0.04121513001434357,0.03635422140034955,0.0021320322721319618,0.03080026166593977,0.07688258708305168,0.19634412676314322,0.18441622311874706,0.010390955136507896
0.04426015274671634,0.08070413069698001,0.008242749672917493,0.06917793283907543,0.04372477015156369,0.25291169421466764,0.2417197171978439,0.07913556267074748
0.07314390617729716,0.06013439383196928,0.12418992586131711,0.03049135048698942,0.0616005233318796,0.33233123670876097,0.3156423946867397,0.10195494856320345
0.04946357131677259,0.14963206915266902,0.08967755124291155,0.06465329262974262,0.18619283692323407,0.015163582928506392,0.002366321907725122,0.16017039541392097
0.04284888607333584,0.002384168205955828,0.03925561491495841,0.007813635702863753,0.04500999882451601,0.27364235187794655,0.25929070129513276,0.08067625166850648
0.1361282130595968,0.08691814409246415,0.10429050370693396,0.08347870329989823,0.0030711295732018407,0.37114327717487794,0.3560295953004956,0.15657735919423035
0.06396374773838598,0.14836554335185753,0.06201101177496654,0.1495856955952899,0.02125065377189922,0.10597095565105957,0.09514933212304982,0.09460219845816961
0.033561882465072246,0.023841856441485287,0.06407408416920979,0.07937200174443965,0.03527712087342577,0.10200859491942937,0.11667975467958214,0.32363569835185474
0.026076876674805016,0.028890239311210764,0.04407353903183525,0.00010902747492366749,0.12200128071034813,0.14941959109400316,0.15588678737193423,0.09783318998944393
0.02649679487649166,0.0463176983519511,0.020378870475359606,0.07323012065707223,0.07379759049751379,0.04560386797962265,0.04456427549847475,0.05627340469790082
0.007186388453429407,0.0008045055436817217,0.017228794156127256,0.022350632359354528,0.01674696687229517,0.08139674921066528,0.07620201392024092,0.11187687532006393
0.1516300742938916,0.1354641452061261,0.16417111862189263,0.16659398168338416,0.05299801034341342,0.10433379371540044,0.1056084214268822,0.0887550607460964
0.1796429231805397,0.17056252173445807,0.20801133885739168,0.08940252943741822,0.16594101460920008,0.1888177464750118,0.18778501338129344,0.17989696507878447
0.0024517616608796255,0.013646691712655201,0.05233918447448743,0.04255705771187676,0.16111797474110737,0.05024372764137683,0.04972036854495626,0.06954118417042685
0.05836851663020648,0.045247976144640156,0.04791375926733493,0.059856083733100696,0.21000473327335317,0.08176119242891791,0.08221644486699142,0.11660350053773078
0.01998015211669396,0.02082245517806408,0.01599542084605332,0.13421282163105097,0.023784819715645653,0.11368805150605635,0.1078433465125459,0.0916154368443732
0.1162751684486675,0.10761961915375517,0.13455952900130835,0.17164558802151475,0.11524996695585973,0.009999251865468711,0.014324770977773627,0.0074735651138010395
0.11786763741959908,0.08125485750820971,0.15509621674662039,0.005451373746184041,0.21824509942999953,0.016531267262719557,0.02117022640967131,0.03854271882669996
0.05615191313216065,0.05331477427971293,0.031040939816833923,0.10677424044192467,0.07126393503456602,0.05762345565600854,0.05094841267245623,0.08128125924632698
0.043750668562187345,0.048246151305055995,0.08876444614042717,0.06934147405146099,0.15814098534099383,0.21593450775765516,0.21498787349748205,0.1582520246112834
0.04301366502646117,0.047780551156049456,0.04274285870039299,0.04873528129088531,0.03193544044715879,0.04207171495248871,0.04623345432114878,0.009849897863669216
0.074631901063893,0.12125481353854173,0.13039059092891375,0.1139337112952464,0.21038114494692245,0.22354921127160657,0.22506349624016833,0.17732080606642434
0.11790545320503376,0.07235911673091666,0.11220508068033086,0.08247928477976457,0.1841863739442151,0.2308478296141022,0.2316410099655322,0.2382751127758346
0.012314072016654243,0.018917940170339653,0.003991495856956323,0.11922154382904492,0.02629969780969388,0.03706735279035636,0.03821988076749777,0.012621707651858188
0.13378248894329117,0.12572452276490215,0.14124400348887947,0.29328390754470124,0.018061489665347014,0.05809307546076012,0.05702870630627754,0.06489767495946405
0.1056633223504316,0.11206237347272613,0.12277829262974288,0.022205262392789638,0.06829854106327235,0.10849440235060623,0.1117162151576836,0.068431994252699
0.024570773304293525,0.0015219555403330198,0.033356410815525595,0.12074792847797644,0.006304646104568601,0.12440125951561673,0.12644888929461423,0.1137229589179021
0.11342751073423224,0.10245974998103968,0.019314217182730214,0.007141299607501067,0.01911873240512474,0.03985458974711645,0.038807233072345154,0.05533720655672697
0.15083244733081652,0.18709798829814406,0.24008204317487944,0.28063672045355426,0.3297902732352394,0.3402686782905736,0.3404071348105009,0.31950866600676336
0.09216919306995813,0.021316531270651362,0.15755315089402488,0.040721761883994734,0.20412529008323171,0.2518624075246443,0.25624598415625977,0.26421649976584893
0.09470371493627822,0.0740432698057043,0.2035559310946351,0.19025294374182283,0.1533783800005869,0.32610809691272336,0.32998961580014474,0.30174292117799373
0.21699449661846887,0.195843905210495,0.25686000872219833,0.2805276929786306,0.3047066321104114,0.13537982147819969,0.13267903082681629,0.17174068897384398
0.11764268259009916,0.15558834895784032,0.13987652638464915,0.06999563890100302,0.10667839828671906,0.05326221802727524,0.055345644798975885,0.11197001034300627
0.02451707897012903,0.048684112652908784,0.031611426079371785,0.04949847361535106,0.11751266345135182,0.10778355300495732,0.1068298042767125,0.09558329749083785
0.06890795132709969,0.07024871031893842,0.06954235717400785,0.053696031399912775,0.08929510806918187,0.007562994191255418,0.0072436019070593605,0.03096288158408944
0.10955354233107994,0.15965986119260758,0.1458733100741388,0.189308038959151,0.03227616650441992,0.08670338654581927,0.0872243201012836,0.13057118138841994
0.0694870243719016,0.07017454504966736,0.08517825992150009,0.10612007559238262,0.02847154633466994,0.1388485090522357,0.13643363059673053,0.15226669228780662
0.0328509807688582,0.018944673555364167,0.05657871783689469,0.08144352376798955,0.13687256368196243,0.0826595116940487,0.08490767569653432,0.0887395372850639
0.004333183100404321,0.0009741783142089844,0.031354666375926744,0.0,0.134479261492197,0.12938547927717906,0.12807667055117908,0.15183366955725558
0.060079936871746425,0.000577092170715332,0.05000381596162233,0.0,0.05208830252717979,0.1655264049286789,0.163395237314005,0.16248358300546353
0.09206395005117934,0.07138230174948851,0.02358182511993004,0.021841837476377357,0.026424481460132307,0.07901800620689411,0.07808177128298935,0.07806981339785149
0.0815194673506831,0.0773223453066102,0.14098397296118603,0.09089257159470851,0.11399451545446077,0.13803248653188152,0.1404062061674562,0.12659511958611874
0.15214637577518547,0.16031159063483547,0.24152665721761873,0.30385957261229823,0.09192712940853204,0.1892361990168255,0.19267162826660514,0.14173132550342857
0.006775416617487762,0.018033298339273918,0.06371020497165306,0.05865678150894027,0.030000984029571798,0.11968135146412154,0.12279594407668365,0.12376270385475308
0.045896252085257994,0.05909779667854309,0.07112489097252504,0.10612007559238262,0.07665129884220982,0.168912833050376,0.1683686072833517,0.16480778369537344
0.13287422590302447,0.10067236423492432,0.16074901875272576,0.34430876580898384,0.1557092102172806,0.17776940750675804,0.1748776424339583,0.16465267688202884
0.04920406663176205,0.01266699847413938,0.05855729393807273,0.049643843581915995,0.12937500893440104,0.05282586419409005,0.046733845831456344,0.0780727510747512
0.015524698264119216,0.03957164192688395,0.0101542738770167,0.09783398749818285,0.09945092703964073,0.07748857936428388,0.07180165316852427,0.029582762120269612
0.0047553234804267866,0.00777965784072876,0.008535761011774974,0.004306585259485393,0.01788898186787046,0.0001543332331065128,0.0043297978689691985,0.14363685941760984
0.00490556688109708,0.011363714933395386,0.004690361971216744,0.0,0.006186106141146548,0.02143973471093255,0.020564059797310907,0.14378783251181596
0.0008180782352521014,0.005224317312240601,0.007783744003488873,0.0,0.007015258312160791,0.03303427707265191,0.03507847590994914,0.14395285034691235
0.007935102900844216,0.011082977056503296,0.005480266027038815,0.007159470853321702,0.021367658115054998,0.08589549776753147,0.08771991312954637,0.1692169021523541
0.03163083379638898,0.09352211845893293,0.049709714348015466,0.10833696758249745,0.0047591577318034095,0.1679817080443579,0.1666620855231061,0.05619237208661032
0.006523105667292176,0.009905129671096802,0.01002562145660708,0.0,0.11293924301158714,0.04392303680375231,0.04211350278121574,0.18398953240242866
0.02195794306938287,0.004968971014022827,0.015002725686873074,0.007159470853321702,0.11877732022524959,0.09608526153103938,0.09456217468647399,0.18194631113862908
0.0075397941107543135,0.01896253228187561,5.969254252071524e-05,0.0,0.0002458029973264435,0.04088372776426799,0.039921541070148434,0.18273610603460327
0.00301809727002314,0.025353076322287726,0.008717019188835995,0.026384648931530752,0.06995704118631149,0.05584907853841739,0.05360043816608778,0.018183881234956567
0.03590813684282308,0.046084515051814656,0.039709714348015665,0.05734845180985604,0.020661478814723702,0.07776969007886,0.0798006007805091,0.13546432762538502
0.005599933271782416,0.0017548203468322754,0.0006130069777583951,0.0,0.027816129321885024,0.05575400656842161,0.05384221310383913,0.19320970825975442
0.04497803703694937,0.04543563446726179,0.04255206061927607,0.048190143916266914,0.03914924109165423,0.05712034962742804,0.05868497397087005,0.14729769838431356
0.021824303767678282,0.023138880729675293,0.01440062145660707,0.0,0.037882294903537006,0.022135920616133786,0.014719898904451911,0.11923664103250013
0.0099942135240933,0.004574775695800781,0.004049007849978192,0.0,0.09171489800335166,0.039875344284569306,0.03517819573227199,0.11946554152661147
0.055845970059162225,0.06534626257248027,0.03316152420409926,0.008667684256432606,0.0053857842250228105,0.10851048799392243,0.10054696861723005,0.004225887235060982
0.028127179505474095,0.007339268922805786,0.007722961186218919,0.007159470853321702,0.1775590669337696,0.06394397618952738,0.06876684632423041,0.14531321786584186
0.006159291627835656,0.015168491391911065,0.008604175752289167,0.0581661578717837,0.034002059843202065,0.12993264939104912,0.12266557360126748,0.058299968150616915
0.0020473494746120367,0.012501507997512817,0.00019134321849105962,0.0,0.12246553139211544,0.06870624748675366,0.07060344855188148,0.15817111170751727
0.03230400309165876,0.013028514083690934,0.05779791757522887,0.05146096816397733,0.031187037765960435,0.17251494198129394,0.165270415930464,0.08404803360391361
0.11080796952972422,0.09191662242097515,0.1116839293501963,0.186582352086059,0.007244387457791879,0.10611536738140512,0.10059882348419771,0.05384696773188333
0.039118799901223626,0.04695066809654236,0.006262265590928914,0.0,0.15977253108112777,0.08227055919787418,0.082841773700012,0.1682354352866281
0.10895009044638782,0.06785859442464243,0.10713584823375466,0.045282744584968754,0.09663137364714407,0.14196763574870053,0.13604807667049268,0.04180735251171208
0.011401911708502369,0.06066566855170247,0.05942924116877456,0.08078935891844746,0.14533984510056147,0.005638582845367057,0.010816822070964488,0.08963086197228773
0.02662317366139965,0.009026257403282667,0.033397296118621925,0.014773222852158735,0.0813274420095755,0.03304081303010842,0.027509038246363096,0.08437112393801158
0.03949921329675838,0.0009358018909642329,0.0022819450501526117,0.010175897659543538,0.0927786972466495,0.06517995127138604,0.0706841503311183,0.15564977519521814
0.02010621786029248,0.015794575214385986,0.04247683166157865,0.007631923244657654,0.01350571902453021,0.03944282060600651,0.048190716588041374,0.11363577051187893
0.0659263962017707,0.052706207152386164,0.05727703881378077,0.040394679459223704,0.11753435659806694,0.19521979489046246,0.18455901861076343,0.07203452178719184
0.020549287469637238,0.05032459413490592,0.039810564762320096,0.052878325337985144,0.028735632322183305,0.02696805269546304,0.018181856453711426,0.06039552611103838
0.0033610018387171515,0.0063540637493133545,0.0006808765808983866,0.0,0.04232382917572335,0.03601681505681917,0.028446459784006117,0.11382130791608741
0.016533181074689377,0.0055672526359558105,0.005278292629742696,0.0,0.04557339444747225,0.04990153815204157,0.05476108672168163,0.13933149749686344
0.00027032132952848183,0.019334644079208374,0.0122454208460532,0.0,0.0,0.07828192972726705,0.07916365739896401,0.15255215904007416
0.045771086241793484,0.061174988746643066,0.04015672699520278,0.0,0.08715883457008691,0.09295510687720293,0.09930270769263919,0.15190950642238746
0.0090918852990096,0.002582550048828125,0.003278728739642389,0.0,0.0253678280954231,0.06273764785026492,0.06952008241068774,0.15195928534466935
0.1072025759304861,0.1476621925830841,0.11043311164413452,0.0,0.07254799245713693,0.062404322494936576,0.06888819383319172,0.1619316668993646
0.012669026242205285,0.003159165382385254,0.004221271260357608,0.0,0.1499316324878152,0.08259790781236531,0.0851416478228196,0.16254237324645976
0.003225058988291083,0.009340107440948486,0.004241986480593109,0.0,0.0,0.06549407348860853,0.06374521404731369,0.16572105855665417
0.00725484663606147,0.01598834991455078,0.01621184038377671,0.0,0.08947922493101762,0.12901492235702375,0.13873709949411336,0.17655063156478076
0.07678805923670895,0.052795493207641264,0.09062799825556023,0.03772350632359353,0.16954749780998724,0.020479372414247715,0.03187015417410699,0.051984436725538735
0.07079948865392222,0.026844988977134443,0.05947884866986464,0.04491931966855653,0.16340167410055428,0.034687435465828004,0.04511862196982408,0.059681827000947624
0.12639701837721187,0.07942688084303728,0.1408964784125599,0.23936982119494107,0.19856537293969495,0.07288699206006136,0.057755674626718545,0.15275867940070217
0.08560290321957642,0.11382745569624653,0.07373337331007385,0.09129233900276201,0.05165343535497807,0.04702785043164895,0.05233302977125681,0.027476634887262624
0.007916422085092023,0.04909482217490069,0.00753679677278668,0.0852594853903183,0.019440500680191986,0.03672922594103001,0.02610178504959859,0.12695840734952107
0.0015737815486047135,0.04701242252462978,0.03419401439162634,0.043538304986189824,0.0222353620503703,0.02864974743872295,0.03673247587443007,0.07644779142042987
0.0026561001765305903,0.014346567229105878,0.002401057566506798,0.06683384212821636,0.24179322659896654,0.019058062654469743,0.02789224668943341,0.05936582986443589
0.07664090993874051,0.07024584275845402,0.05124700174444041,0.2619203372583224,0.04922927728053894,0.11766002568570144,0.11312670578345291,0.2359071068266903
0.13228844478812063,0.013266302304032862,0.040858863933711576,0.06329044919319665,0.11965956257634675,0.07349449535302183,0.0774200422799094,0.005868145872004904
0.040813363702753236,0.035964119462950195,0.06679868076755341,0.07675534234627124,0.0653796982799516,0.16869871612405582,0.15739377192691928,0.2809365503920964
0.011768692302784073,0.03429820968550573,0.03517689707806382,0.06926878906817846,0.10358551655374451,0.028817619976961667,0.013835333527722316,0.12421564097607021
0.07359538507922747,0.13397279597503675,0.09199983645878823,0.1540194795755197,0.018189240285477803,0.038575489285431086,0.02784561236424421,0.14434570524252824
0.1771492060207898,0.13968447322570954,0.10451128434365503,0.10172263410379412,0.21186674961998925,0.10378044403578224,0.08974293312612963,0.2169993336703672
0.0909415726875796,0.014443429793741691,0.015761556912342545,0.0816615787178368,0.18036064679226943,0.06764409185463985,0.055588497587526764,0.14062754472487038
0.14292059455214184,0.18635848410203376,0.17068850850414263,0.13606628870475362,0.020887242934681083,0.10938662502266391,0.11891632772779287,0.020937651253804257
