LGBM,XGB,RF,DT,kNN,PLS,MLR,lasso
0.0734319924632546,0.29623081068523593,0.22078770491803257,0.20472677595628408,0.3269713951666137,0.24717471228393462,0.24711192226003953,0.2957810322096289
0.027236223900154122,0.13578709678571743,0.008518852459016513,0.0038114754098361736,0.2939695717987907,0.05254741612219749,0.05233577856204574,0.10271704558652817
0.0709472385137212,0.18244159483518774,0.10596147540983603,0.1193442622950821,0.2808260373062524,0.2300415324596521,0.23005598958872087,0.2712806195658082
0.12387326773161456,0.05928537593513239,0.21096639344262308,0.13254098360655742,0.037414596494844576,0.2456582739123181,0.24580234526836414,0.20227978325915436
0.04432113632092477,0.11033232759256828,0.09629426229508209,0.181943793911007,0.08486848040161843,0.11078836950771309,0.11086558651979328,0.060813416985508684
0.13200270750281445,0.09992306285217167,0.15583524590163955,0.07166666666666666,0.013945119731530842,0.04248740793500527,0.04223410254669735,0.0018676913906318093
0.19527468770444723,0.24642691364053815,0.16961229508196718,0.09057377049180326,0.08295105913553796,0.21920643752794433,0.21941490435686162,0.17412193227944528
0.08772864396564228,0.2004797408619865,0.10591557377049154,0.07308743169398901,0.2673937528015824,0.06462602855374455,0.06432346703935465,0.1248571279098033
0.025745649246145086,0.02514653135518563,0.18432786885245855,0.2875819672131148,0.49158255906887266,0.2947767391286942,0.29462999840846216,0.34148413203354666
0.25987168897059365,0.2109839631299505,0.21880327868852434,0.3439344262295082,0.39820492543941155,0.3815415603443669,0.3814113597262458,0.4246859247545941
0.4582310126864215,0.3931709046832851,0.41756885245901626,0.3875737704918033,0.29103578115806183,0.5352299304409739,0.5350585231597083,0.5910989770013331
0.010366824374201,0.03677584151752655,0.008919672131147527,0.09505464480874315,0.04299224889290654,0.28304649136838356,0.2830955448362829,0.3311835837052995
0.14664461031380327,0.22628905581646286,0.3425762295081969,0.36449648711943794,0.4148531416655604,0.6265322727632031,0.6263849898346271,0.6792613817237981
0.09633900097168335,0.17402145080879106,0.33575737704918057,0.21937704918032808,0.3126391063313039,0.3420440322084305,0.3417310530562217,0.40036422861805154
0.20523893702410567,0.12798915495637997,0.19370655737704923,0.05241217798594855,0.3591964779897429,0.4614221949083614,0.46138594807518657,0.5074960603091214
0.07340089011256823,0.004072024783150052,0.045489344262294895,0.05819672131147546,0.06963256290516423,0.11974460143642457,0.11958469979641911,0.16874921487657585
0.34324462064953803,0.2635174573054079,0.2939622950819673,0.354871194379391,0.23490242910333808,0.2328047133146466,0.23287736274829732,0.19031078961607023
0.40633513511725766,0.3453858007173069,0.3145016393442622,0.3442622950819672,0.33807377871561134,0.17533358989778564,0.1755407228916696,0.1264263604227303
0.4014764979001977,0.42320641267495074,0.34740737704918023,0.5555737704918033,0.2574701809322663,0.08170027108798378,0.08174497449245743,0.03889656557954857
0.4354796680579187,0.4238667071451906,0.33494590163934423,0.354871194379391,0.4240720092168761,0.23617332056994325,0.2362149322658375,0.1967635724704741
0.12482712023258824,0.05387171690581283,0.10523196721311479,0.15347540983606567,0.22603983641848763,0.3003640057770301,0.30110013166595717,0.31467759234315595
0.09177383129231753,0.054947447112349224,0.04465983606557333,0.03311475409836062,0.12392251478536775,0.2541950838969942,0.2542864680480267,0.2961160537236323
0.31919621625298966,0.26433187738793806,0.28594672131147547,0.05245901639344264,0.23119378963555715,0.496038376618075,0.49587061760414725,0.5430963753337401
0.10111675996445812,0.11638345413520679,0.008068032786885504,0.0863934426229509,0.025373137792539135,0.2559895172939802,0.2559023621297369,0.2995419766737712
0.22723218934333766,0.2810290122423017,0.3887516393442626,0.27416393442622966,0.35709046707321507,0.5518472799320872,0.551689076112318,0.5946185226782423
0.10333534137509048,0.08766785082269901,0.10895901639344274,0.2113114754098362,0.1621085006783013,0.3622982636370811,0.36200484544441597,0.4141056759668472
0.13298325560855095,0.1271569500985693,0.0806795081967212,0.0429508196721311,0.04985709259397575,0.19066680495859883,0.19047161210337255,0.23861748635266739
0.008559269333572761,0.07955014615762435,0.11093852459016385,0.2250819672131148,0.09956919228207084,0.38518591555247844,0.38505143909202205,0.43112561387067616
0.009085267360393279,0.012969855441421596,0.04392131147540934,0.1404918032786885,0.22714686455954736,0.44418485718102535,0.44408586256925897,0.48711590618926986
0.004184814049118123,0.0017518699169158936,0.005549180327868857,0.0,0.05015650138397073,0.3104468265543085,0.30994973186825364,0.2785814545726779
0.027591465802936997,0.0187036395072937,0.001688524590163938,0.01519125683060111,0.058436643923491904,0.31108860227872337,0.31049156950347684,0.27903346653144667
0.01866305909079113,0.003050506114959717,0.003892622950819677,0.0,0.024839241358946575,0.2887936699585443,0.2887380072462257,0.24345084938669753
0.04696106766539071,0.056751906871795654,0.015183606557377051,0.0,0.030553069313901515,0.30155204011216186,0.3016115189058067,0.2505368100206834
0.047905377327719836,0.0481715202331543,0.016063934426229512,0.0,0.006585094066150263,0.24543343536088233,0.24530083024571323,0.20450066255643734
0.0012545097144255994,0.04279223084449768,0.07955983606557382,0.04222950819672132,0.01811698510876283,0.2061318995820446,0.2063344078285789,0.1554927966031662
0.030727612978641877,0.05543984116100875,0.07135,0.06431693989071037,0.04321975517164725,0.2169683736012724,0.21649209629289717,0.1897515030946192
0.0002069260614288874,0.0006721615791320801,0.05259344262295082,0.0,0.02701476130112423,0.12046200358511039,0.12047033080151455,0.08623388812656713
0.0009224966171754526,0.02367463707923889,0.009347540983606573,0.01519125683060111,0.03461112149519657,0.3084430678423167,0.30798715886354827,0.2811186871063825
0.0071317016713975025,0.015423178672790527,0.05908852459016392,0.0,0.05778526727882632,0.13053178236574872,0.13055853230339814,0.09716048573865615
0.005677222278762696,0.00774577260017395,0.01580983606557377,0.0,0.04283857711139575,0.3596786003092047,0.35934873578489074,0.32669274874094434
0.1802170200913913,0.2140318633102981,0.17941803278688528,0.1710163934426231,0.20419189819742883,0.17672060734824957,0.17616051693949353,0.19285281412334876
0.14472924043745106,0.1167906037314993,0.20730081967213093,0.14586065573770496,0.26937879237367857,0.3684827709186308,0.36850548651805304,0.37082117045318874
0.2176139947111418,0.29440636918193,0.21828360655737705,0.13479508196721313,0.12953832047465477,0.2820000368076742,0.2821792485897807,0.2850028900986369
0.04627624426336652,0.07056825874281702,0.05987131147541003,0.08217213114754107,0.05765419337215355,0.1018308394284263,0.101908936711889,0.10594503813001521
0.011771178487749445,0.003424342733914676,0.01606065573770482,0.010950819672131074,0.010666279510209709,0.14807344942164669,0.1486331065131209,0.12691067213062923
0.07871320746894594,0.08708582770629014,0.10867213114754087,0.3045901639344263,0.04837042578643991,0.001977633311740501,0.002314927812254064,0.004806197879294372
0.11175330916144188,0.22165159729660544,0.13231229508196707,0.4167213114754099,0.20139056218990287,0.13182103988090865,0.13147444697250477,0.13840071802368187
0.12202418049810682,0.1376090119705825,0.102643442622951,0.13360655737704924,0.03489483573675323,0.10645893712447568,0.10642019097811029,0.09673753172629229
0.27204363834417095,0.09642055659997661,0.12650737704918014,0.3067213114754099,0.17860387199508043,0.22427831053949188,0.22413019479021506,0.2212777324907763
0.22530072452623373,0.2322325116689088,0.06099426229508209,0.2,0.3421318366803427,0.2887488780068735,0.2900903734481269,0.30021239365407265
0.30314173404733596,0.2929408892647166,0.3590655737704921,0.24655737704918046,0.10713635427297308,0.46944679191524213,0.4693483061868162,0.4719560908298318
0.22757554978479183,0.28861937538522187,0.22169754098360667,0.002909836065573712,0.2887250859815697,0.4019440721799608,0.40187363504984236,0.40030495661045307
0.004576341712265564,0.04331079098044843,0.0482032786885247,0.061188524590163884,0.07098562187201424,0.030634105271367534,0.03094864563198535,0.026363042859893576
0.07753103449110255,0.019955956115097373,0.08966721311475401,0.06442622950819676,0.32225320785278794,0.48133981037163937,0.48186119462183374,0.5029142180042399
0.2225573972663445,0.47288245601732226,0.3184393442622949,0.4741803278688524,0.4482465894836648,0.55803055870241,0.5579040643671083,0.557042373621969
0.35954396339100547,0.32335054147438946,0.3391475409836069,0.12668032786885264,0.4242043472711001,0.5093294198356277,0.5091955027939548,0.5086780406502148
0.2372574532573617,0.24932963261838814,0.22072704918032798,0.2121311475409836,0.25928388526363955,0.144681565508319,0.14469010798193394,0.14748927328853545
0.12071180431125983,0.12719571895286685,0.01204590163934427,0.1557786885245902,0.03643578405141579,0.22189021755087507,0.2216344118303078,0.22303109172455537
0.11945993780395903,0.07100117534887596,0.018512295081966945,0.1539754098360656,0.009766343716989923,0.22771957481401206,0.22755114236850182,0.22544713958133344
0.23586696491086812,0.28272258035472175,0.29868114754098346,0.26245901639344255,0.3462635314647283,0.14423646288827618,0.1443696946218247,0.14866622105061522
0.32062576727686176,0.2576605978168425,0.345532786885246,0.10573770491803275,0.23507409540347202,0.010316828413698631,0.010334724733939038,0.0013596190695627786
0.06532667184928703,0.003904350702879811,0.010804918032786853,0.01377049180327862,0.15543664621306474,0.1806410111675265,0.1797758881497344,0.19892917434257512
0.03143335785928622,0.020718808564983426,0.0172934426229508,0.007180327868852442,0.02440873863318653,0.15331837302497114,0.15340452680578978,0.15069906685916848
0.10561534016371833,0.1189710795879364,0.05208278688524591,0.10245901639344264,0.020408220660754154,0.1854337310536504,0.1856632895864655,0.18096833484688618
0.09614253977156591,0.06917455792427063,0.030986065573770486,0.04904918032786887,0.042768998540232916,0.24509180894878257,0.2451867516518138,0.24599357646112446
0.04824419639821506,0.021619688389731218,0.021569672131147563,0.04344262295081967,0.0573189696780695,0.2110666294169617,0.21115215308475194,0.2106555641828734
0.07841631913547749,0.07109209895133972,0.10418114754098355,0.034016393442622944,0.01392279913316374,0.3208548738298297,0.32121089467356695,0.3121959191042718
0.15662334480747128,0.13009936750912277,0.01551147540983605,0.022950819672131154,0.20716520347016282,0.1289311511669939,0.12831711088320352,0.06802885729481381
0.030428366347561325,0.06706931749328238,0.021869672131147586,0.007180327868852442,0.006715856424357923,0.1718897277457874,0.1720334450063369,0.17245711337848085
0.05999090377184414,0.019480948057331027,0.11593360655737708,0.15299180327868855,0.18738706081815043,0.1674060926965943,0.1669564911606222,0.1369756024043871
0.19183379533634679,0.2532467842102051,0.12978278688524594,0.12612021857923497,0.2272685373373033,0.2230669832038391,0.22334331975889687,0.22237071975165296
0.4207999495952832,0.5209774204746623,0.4283827868852461,0.4712786885245903,0.7560664774109321,0.4743470636975853,0.4742563708788741,0.47295606068717005
0.33989616939329736,0.337904598361156,0.23513688524590165,0.27314754098360655,0.31350128055795373,0.20321889416552888,0.20356579912934114,0.20040266917395022
0.23477509388875717,0.216062365653085,0.38446721311475407,0.3504590163934427,0.37942202607972725,0.42207552674180304,0.4218842371579298,0.4189712238166161
0.02759357098889481,0.06882657848420692,0.058766393442622994,0.013536299765807891,0.09391870739913233,0.12088544653908406,0.12059652409996485,0.12105613615588934
0.22590850276962857,0.18772820167854187,0.1377040983606558,0.15566744730679155,0.002658921508845058,0.023265381422239606,0.0235417204421437,0.023217132465856105
0.004513671967072273,0.04792794585227966,0.12783442622950825,0.08124590163934428,0.15749517961555046,0.24510621824044418,0.24480844775233343,0.2491564184657584
0.04510067152143074,0.044780958285097205,0.13727295081967222,0.07826697892271667,0.09577427190857626,0.24694873515850507,0.24682305949917643,0.24357943832405682
0.011897261926381825,0.08261054754257202,0.21054016393442623,0.08124590163934428,0.20975144637542334,0.2631001761892001,0.2626440849588857,0.2759001728936132
0.0019797500325058337,0.00026110172271731624,0.11640983606557354,0.05264637002341921,0.15390154927197974,0.23961358771946295,0.23959078674878642,0.2540668224266033
0.002949277134497441,0.02726539502378378,0.05257377049180306,0.24807377049180335,0.004199425544569979,0.09736129934609894,0.09746707358091095,0.10540747158442892
0.14518945079335815,0.12744132391742014,0.09196639344262292,0.040257611241217794,0.03905071804799992,0.0451424232977059,0.045142449706415455,0.03748373247125336
0.1598809807665135,0.1906290829767946,0.2224409836065574,0.23276346604215456,0.15523857259695442,0.2576653846537521,0.25722103440231553,0.2718338402422133
0.21107203390389745,0.25591538171299166,0.2541024590163935,0.3140983606557377,0.14197544559329783,0.17695194836972272,0.17685519058220506,0.16982792416201997
0.02654333329100328,0.09728358169071005,0.1795237704918034,0.10597189695550352,0.15705863017503535,0.19034586640568718,0.190319447624481,0.18454872040039227
0.10160070185066322,0.16944585788445388,0.08703852459016387,0.1628688524590164,0.07475945179768789,0.12372887306739644,0.12360894922615956,0.12092806624189789
0.35366651206839994,0.31205662279832563,0.3106024590163937,0.33996721311475414,0.2978422130369275,0.29965074456695034,0.29956910281529187,0.29181377236819744
0.14673774296003056,0.03624933561340715,0.07739016393442633,0.15020491803278696,0.08331335952682131,0.01922572251205118,0.018940982059799272,0.026775160259945474
0.05597989450532981,0.15616992115974426,0.14133442622950823,0.11368852459016396,0.34114625119648473,0.2836434558590429,0.2834287766583698,0.2902042174251091
0.08127412639568876,0.21253193835743145,0.11950081967213111,0.03767759562841533,0.14667226093813884,0.17010331470950307,0.17045377900294306,0.17578837385395918
0.019044551469504678,0.05387442303485568,0.015568032786885178,0.13672131147540978,0.3694634817526511,0.2227229525001927,0.22283631166520412,0.2416147073929345
0.19479735607212278,0.09820603792784643,0.26404672131147566,0.33786885245901643,0.06798762749195453,0.01904965570658368,0.019646163439795916,0.01852961711161566
0.18111651911967286,0.2308081187576544,0.2618745901639344,0.4130444964871195,0.22539910418955195,0.06512581391194913,0.06489153951818602,0.061640584901539786
0.2361237938061158,0.2543809263432612,0.2266893442622951,0.06515222482435601,0.24479850756396732,0.11099959819551453,0.11083933764232196,0.106824782094157
0.2607997046334367,0.23848973571277055,0.262727868852459,0.07826697892271667,0.24078146481536145,0.1083337618286358,0.10796433013557608,0.11181995621441831
0.05024551454568617,0.0026198366235514192,0.009797540983606412,0.07350819672131145,0.08213281608604972,0.012252082428415967,0.012454964523691103,0.011947667692662312
0.028841453610421675,0.03637964576971342,0.0760377049180328,0.04714285714285715,0.15599319292185276,0.2908644774878178,0.29108989364026194,0.2930637419554913
0.2218966460489301,0.14242739130239024,0.33276475409836065,0.19508196721311477,0.31977505540656237,0.5007832048463987,0.5008373214293121,0.5120098474389972
0.3115070441601877,0.42624375054093655,0.3539704918032786,0.5197658079625291,0.391478980835907,0.5541812658037701,0.5542070203598781,0.5632981140454196
0.12779650186148273,0.22644723489636298,0.2571336065573774,0.2679016393442625,0.21302346377488812,0.45706110061029237,0.45744838241919905,0.45317970684660125
0.1536665617179812,0.11340026875011255,0.028814754098360873,0.09763466042154578,0.004979157757116548,0.18132910704256316,0.18146742317968498,0.1846338139220865
0.013520732968782012,0.0035039782524108887,0.013945901639344265,0.06285714285714289,0.18084976533452335,0.2401849301353633,0.23939591234045662,0.2450121573027228
0.0842735805208871,0.021136075258255005,0.06861229508196721,0.06285714285714289,0.015142095220298152,0.11035079499679398,0.11001642449870723,0.1153857519854323
0.06518987638219961,0.036641661729968966,0.04482622950819672,0.04967213114754099,0.043998902762128915,0.2080391780240704,0.20781396107307515,0.2054243198916204
0.0431759028220684,0.0007784366607666016,0.014199180327868861,0.03600409836065575,0.005972271813837329,0.27029359239855044,0.2699676928318819,0.2700216291305697
0.029901270664245732,0.0005189180374145508,0.030315573770491808,0.03600409836065575,0.039458534757595864,0.1252821146807182,0.1251061303329621,0.12630994804684287
0.0670050022933614,0.05094766616821289,0.06765245901639343,0.06285714285714289,0.0563169448791098,0.11909977070531744,0.11879780472715717,0.12489920331358925
0.24405218934386974,0.17511211070858068,0.26021803278688527,0.15701639344262297,0.23362762441382862,0.1540930102687888,0.15433082045156205,0.15251569382869357
0.18890048058782605,0.24219611617385362,0.13911885245901617,0.14012295081967213,0.2423331264198676,0.014291537110960706,0.015233875194755386,0.004175964039686231
0.06352575784161757,0.03600900495638615,0.055712295081967345,0.1371584699453552,0.1163010719994848,0.09143485421107739,0.09081771546974457,0.061970923341741924
0.15520122098365155,0.15547732181236396,0.12523196721311478,0.13655737704918036,0.014951997806622028,0.13886794414704412,0.1385141441669766,0.03026409014583492
0.2331277432417353,0.23520909080739882,0.17698442622950822,0.03770491803278675,0.048111181627740196,0.23935809402964536,0.23845561895036516,0.23321274351457189
0.015710786228089538,0.01816582679748535,0.024133606557377053,0.0,0.09096874960369648,0.08528664561749338,0.08558412343510087,0.17041516003514465
0.008865269630341451,0.028630618208744518,0.0005516393442622711,0.02905737704918035,0.23465233146911146,0.11263401288475933,0.11302929332677186,0.1544757541004096
0.027355818835711934,0.0012461363682981785,0.10268770491803277,0.07565573770491803,0.26065362773750017,0.35844292960168855,0.35880003157517476,0.32683243729450123
0.024425331988946565,0.0010685622692108154,0.05190409836065575,0.0,0.24398056980946978,0.1291314026423111,0.12849373945545606,0.226306390267705
0.057683205541654514,0.0049315432642326185,0.022209836065573696,0.11631147540983616,0.37976783486553556,0.1913525101190996,0.19126435948762838,0.140884787988504
0.13534424465979197,0.1903887689113617,0.1540057377049181,0.15088524590163938,0.6356749131316107,0.040015628907768164,0.04031985870436087,0.07801221422794014
0.05375113300602752,0.0344262421131134,0.008816393442622954,0.11751756440281033,0.1662816278523518,0.03658252014353078,0.03767008685147687,0.04732886842139278
0.03191258242276675,0.016164511442184448,0.00992540983606558,0.1286338797814208,0.15106483035950657,0.014543807223871552,0.015226752874000835,0.03808226676441373
0.08418774178471294,0.10773239280356739,0.09066065573770488,0.32524590163934425,0.27290708311473166,0.4018386794855233,0.4017826237373974,0.3216354594965056
0.21906456143226843,0.21889156450990765,0.23814262295081995,0.19316939890710377,0.1775280697054734,0.15894341592424824,0.158985716994344,0.06496783780045545
0.006380531685142743,0.029957156161792953,0.03881311475409843,0.026393442622950958,0.3468861879792723,0.3804246134468231,0.38078637224398115,0.2629820646549019
0.042868991322140115,0.02652375307239474,0.029960655737704678,0.03065573770491814,0.06783828721545021,0.38339728118118516,0.3832548716097245,0.31055771873995824
0.007848571786092523,0.03887594719402121,0.07691639344262295,0.0336612021857923,0.18852434427437892,0.11425318321290431,0.11379253475371384,0.07062027189666806
0.034757368616739726,0.025536211103689532,0.003737704918032825,0.3114426229508197,0.022693516892647758,0.2926207806092245,0.2928931533728161,0.17243352112714946
0.004186027870818454,0.14876035233012963,0.14315409836065573,0.24980327868852462,0.27094192771399794,0.09144880136533473,0.091083855750234,0.05445043967132168
0.019199932765056493,0.042790351539361615,0.0057762295081966175,0.3114426229508197,0.19319065721682493,0.23680720097463445,0.23744813264337822,0.12288080031373239
0.11691687055914901,0.047525335179000705,0.10036229508196753,0.2607868852459017,0.11275034415142782,0.2575892282607647,0.25713943157523367,0.2217463695274407
0.2029523076976948,0.33384512115697396,0.3168073770491803,0.30789227166276345,0.20086880230115187,0.3424169911391496,0.34144720377749066,0.3290890765059772
0.24286963582805426,0.2224137620456884,0.3185729508196722,0.3658743169398908,0.22110003015914972,0.41031247215603694,0.41012468072790426,0.37387734118395977
0.04992337796440275,0.044487833976745605,0.11800327868852463,0.08860655737704921,0.6249752725974271,0.24591665523095435,0.24674742593214893,0.23220941045659999
0.056305270712371604,0.027890563011169434,0.1104344262295082,0.08860655737704921,0.5114800695217563,0.2668438979636472,0.26757238612608314,0.23170964173981884
0.11041853224271567,0.2695820927619934,0.1579803278688525,0.11751756440281033,0.5517383035727152,0.11089346965427987,0.11207773608202604,0.103458481620721
0.24110919397307354,0.3235090374946594,0.16341065573770497,0.23349726775956284,0.558812990853915,0.12704118362441846,0.12773480697736134,0.14297488053336033
0.23356681229286932,0.18988409638404846,0.1624688524590164,0.0509016393442623,0.2528798343060075,0.15764639243523443,0.15833273459326522,0.13804669771484596
0.011097136061711551,0.16778239607810974,0.08181557377049181,0.1286338797814208,0.1405156400976027,0.07866561964914615,0.07933286244190393,0.0759458479066176
0.029389886378329004,0.07814823394916093,0.08753360655737702,0.006926229508196685,0.021358647324362705,0.13205676523016435,0.13250443112751592,0.16314644121301142
0.03223720564784884,0.045125365257263184,0.030763114754098368,0.001850117096018741,0.013524180474627608,0.006597157115966479,0.006111936474455274,0.07144908926023352
0.006138867352507743,0.0010532140731811523,0.007185245901639346,0.4282513661202186,0.07580195572091161,0.10597180126065853,0.10580642502771238,0.1971148679035788
0.02554960151269972,0.039207518100738525,0.021726229508196724,0.20054644808743172,0.031319060325522875,0.10639440196449146,0.10682611305964115,0.14775070357823294
0.18199594839847738,0.25001475515912797,0.20549426229508203,0.2176229508196722,0.13924088569967222,0.2148607237756574,0.21460100333769355,0.1801840570516934
0.08981263195733369,0.10373231768608093,0.11143360655737705,0.001850117096018741,0.122794557750106,0.013450737901328835,0.01421363217661501,0.06413840376582183
0.06022886842416432,0.004666805267333984,0.04543606557377049,0.23349726775956284,0.04480671639715824,0.06910444524257411,0.0696128813050836,0.10686654449340502
0.04369656084692783,0.034768879413604736,0.11039508196721316,0.001850117096018741,0.10314996011890684,0.03253371384016543,0.03338971024876871,0.07130036206221851
0.0780052992377518,0.0635024905204773,0.10234508196721322,0.1286338797814208,0.13303793570784914,0.020635876802173436,0.021231503705158535,0.05638880397485846
0.14796541847535571,0.18165796647306354,0.14219426229508195,0.10644808743169401,0.193808856256431,0.1997310240440679,0.19911269183051508,0.1694119895331462
0.11138000684284169,0.08196925302020841,0.03752049180327874,0.15767759562841532,0.20624846318544354,0.2118217029369197,0.21139805930999783,0.19060647434513472
0.003644246195516011,0.010705649852752686,0.09377704918032789,0.0,0.05083218754951435,0.18922086897367502,0.19038789125841832,0.17713981605997034
0.0024868881288806315,0.04390844702720642,0.020716393442622952,0.23349726775956284,0.07484407521092654,0.003833031431590417,0.0044517093236956596,0.11548548986715709
0.17342552636443953,0.08971464121927986,0.14431065573770507,0.0077868852459016535,0.21148102767891486,0.26695989244990315,0.26708760937263465,0.3209801305983755
0.1039819840731454,0.18707552667523986,0.048456557377049014,0.044074941451990535,0.23564728219900577,0.03648810649346179,0.03594549944017561,0.10665894173739054
0.05067895035835779,0.08776276813178763,0.09003114754098374,0.113639344262295,0.20752146453730008,0.14394887971819648,0.14407984946375196,0.18967313171729844
0.11972524241991356,0.12888733173980094,0.12945245901639346,0.0451053864168619,0.16226246105850622,0.10740215247063711,0.10726950349569042,0.16407603367849166
0.05428273111443235,0.02029027719966703,0.05248852459016398,0.21953551912568306,0.11055088793105589,0.09398915059864571,0.09390487736363234,0.0510077759068156
0.13834454610080613,0.04915981812555281,0.01814426229508198,0.18773224043715844,0.06629732700772059,0.12938389761973013,0.12920912823018554,0.09467299268601309
0.03722610817092348,0.14655797895837996,0.05684180327868854,0.13358313817330203,0.026234761306463628,0.08532398943160274,0.08529019938099275,0.04382143350270479
0.17474896069809703,0.07914611300484076,0.1958426229508195,0.09988290398126465,0.1009103291205467,0.19858549091409872,0.19903598393507477,0.14496413490008975
