LGBM,XGB,RF,DT,kNN,PLS,lasso,MLR
0.000886438370099869,0.020566729828715324,0.004025399044623092,0.0,0.03097005383451131,0.059085475787027504,0.09593806678042446,0.05687925256550018
0.0036620338250709437,0.000740477757062763,0.0015221950367004541,0.0,0.055081378595629865,0.030332320599427406,0.11847524875684062,0.028634598956778036
0.007077388131292938,0.0016850170213729143,0.0038255854596295,0.0,0.0,0.03078894461650472,0.11829254292739595,0.030424254140812387
0.0013246748145987932,0.00012080813758075237,0.0006041011301409766,0.0,0.0,0.08520077760978714,0.11822898980055409,0.08345632866744067
0.0213491033575078,0.03364208587055234,0.02084818827915648,0.02295234766398696,0.02295234766398696,0.04644609424302948,0.11586767480872565,0.04042746198935955
0.0013314691806674567,0.0022673998028039932,9.204240941395797e-05,0.0,0.4810069555868549,0.04923584895442016,0.13717662820077853,0.046656706961527065
0.0006057820440039267,0.004488269332796335,0.0063194687172317375,0.0,0.0,0.0746017187317046,0.1402654645659279,0.07304039305756871
0.003320119558755083,0.0013685859739780426,0.00364091809390656,0.0,0.5367832418758721,0.10411568484684657,0.13916898709036102,0.10329796552378667
0.03471460766625997,0.013256609439849854,0.015860421763951995,0.0,0.13415473234843467,0.0201160444674552,0.05198330431750213,0.01509192178982386
0.041217748403815216,0.07174999266862869,0.01293603635092625,0.0,0.0,0.002401363855874833,0.0521168629000474,0.004265382600406493
0.015063842243789814,0.0004348685615696013,0.004486776185482932,0.0,0.0,0.00933080400033856,0.0963658331703648,0.012268960552231752
0.024914139534988212,0.0134356077760458,0.008167890015146222,0.0,0.11140248925638889,0.05923932981043477,0.1187885627713766,0.0637154785825947
0.029707952026253447,0.057094273663172684,0.007386694628917612,0.009204240941395797,0.009204240941395797,0.03713501802535112,0.12558475721734677,0.038301991981090314
0.029688363815572695,0.039833374321460724,0.020037865548176638,0.0,0.0,0.06811638347898197,0.1363082817054952,0.07220826075209216
0.0440981648084722,0.09730727225542068,0.04844343469649307,0.0,0.18456896497688235,0.08922444152265799,0.13655271797450502,0.0932081424779543
0.00938259708074712,0.002750498941168189,0.01058254689502505,0.0,0.0,0.07399796037506647,0.13616632908238827,0.08093832023222114
0.02440730806784977,0.012418540194630623,0.00934579983688687,0.009204240941395797,0.0,0.032169856102357564,0.13983506377432597,0.033487472586582
0.043416671818802086,0.05819001793861389,0.019132005126412676,0.0,0.0,0.09572906364149172,0.1388239144097258,0.09462246074645593
0.00018788643699253413,0.030018210740935525,0.0013276243737620937,0.02295234766398696,0.018248354739832877,0.07261310296050588,0.11749343471886883,0.07508419089269662
0.015104184261238239,0.01166442222893238,0.006614819993009439,0.0,0.033787745124230786,0.052016237298581916,0.05221552768396866,0.04922761202301192
0.006963893132091874,0.003320968011394143,0.011914831643947337,0.040836537341255974,0.0,0.05332474400367744,0.05161085907116113,0.04574598916300243
0.07888914853957531,0.08355145546268372,0.07718629849702904,0.09006174997087268,0.07734229572832982,0.11172770441536388,0.005824719636148834,0.10935745479457007
0.006123467221563594,0.01356512401252985,0.014107538156821626,0.040836537341255974,0.0,0.01716567537292943,0.09589944432705699,0.023937092517666323
0.015582988365518717,0.006334363017231226,0.011011883956658513,0.009204240941395797,0.0,0.014589518847450023,0.11874605382694264,0.014720987052270207
0.021037582243855057,0.03794915974140167,0.014496679482698359,0.0,0.1411753554998836,0.06622146795492317,0.1188707141092241,0.06992053205567182
0.006391477727004301,0.002037575701251626,0.012197949434929512,0.040836537341255974,0.04214543966639576,0.05725644874110106,0.11840242206411467,0.06323243091994388
0.05579756874377795,0.07122255546614514,0.05407258534312013,0.0658277991378306,0.0658277991378306,0.00801541015901805,0.05292861995275991,0.014287234652383435
0.2284520888798572,0.23385618390171697,0.22790632645928,0.23802866130723527,0.2197311708903786,0.28366564997967586,0.10154604638154777,0.27560075034895226
0.024144831792290714,0.026911616325378418,0.00825177676802983,0.0,0.1647670128225365,0.03151055359502336,0.13609532736444632,0.034142305804418606
0.07530091432202399,0.08610821528603091,0.13278224397063967,0.16707444949318423,0.07338056911458815,0.05754100850384329,0.030509066847665828,0.053732207250285643
0.5038256598906847,0.49832250779362475,0.502862052895258,0.494698823255272,0.3890839459939507,0.41284037798764817,0.37735068165691127,0.4066599193118694
0.5604683572520961,0.544115623001534,0.6102831177909822,0.6104508912967495,0.014909329973820884,0.5342217090601142,0.5286987619041135,0.5290376051120812
0.008714740011465195,0.001173418015241623,0.005607013864616105,0.0,0.0,0.14379788650137387,0.05137559568118111,0.13770138689870115
0.01212885216149289,0.014504406601190567,0.007966911336362579,0.0,0.0,0.057434838478405956,0.052009693928239814,0.054212081155435105
0.012258295658720057,0.006049898453056812,0.009433764418035652,0.0,0.04094515099204115,0.052895143685943016,0.052142954521840645,0.0468053291030459
0.00873905469841783,2.905406290665269e-05,0.0007375043691017133,0.0,0.0,0.011215847481892804,0.0966291497913632,0.015289180935851236
0.065254706226178,0.04211445152759552,0.01579401141791914,0.0,0.0,0.04196456701079847,0.11679262430461682,0.04288121733727595
0.04265149314967004,0.02230012199476744,0.04973610625655364,0.056507048817429795,0.02988694012360105,0.03123569941575499,0.061984727625473954,0.02522807138395801
0.0039247556246680354,0.0006485971971414983,0.008538972387277178,0.009204240941395797,0.004969539020987819,0.07540610082492949,0.11846415803131358,0.08163841774335567
0.013111077516414677,0.00216876482591033,0.00872830012816032,0.0,0.03351578356415572,0.06537242023424755,0.13649233616736187,0.06958488851424197
0.0038271467817614733,0.01996697671711445,0.004424443667715251,0.0,0.1164339507564145,0.09685589475592611,0.13654631960778088,0.1014188661730428
0.008323695048619547,0.004439902026206255,0.0008423628102062219,0.0,0.0,0.02079243070830203,0.13981077059754302,0.024895136392946868
0.11667814725827991,0.08643446361695317,0.1305446813468484,0.14202493300710706,0.3106287015094214,0.07249779303617641,0.0019131839677596907,0.06780901346128924
0.1529778643081292,0.15471003949642181,0.04449434929511826,0.722765932657579,0.023131157113688426,0.10991694276337392,0.14070866223593312,0.115530099662797
0.052438700483034416,0.07928080230384466,0.0631300244669696,0.09705231271117326,0.09705231271117326,0.05468283366869206,0.04512906790348811,0.05457701282470381
0.04838941681053377,0.06712473928928375,0.054224630082721645,0.029127344751252476,0.47798709160098357,0.18500640934768975,0.0967482736079896,0.17776967856775883
0.00676587617100842,0.017300145015238577,0.036289176278690445,0.046370732843993956,0.038601821061611856,0.13554408498167494,0.050166503965242026,0.1317641692988308
0.0144948098356916,0.0055399928241968155,0.01085226610742165,0.0,0.02055910422196809,0.2574783862789479,0.0955202319293958,0.25692948218639095
0.02447684160017321,0.049468744546175,0.08148898986368401,0.0,0.048006697209081524,0.21259878418882333,0.11917991837800407,0.20561534605831927
0.06779673233466618,0.11449231207370758,0.025603518583245954,0.0,0.2510817130039697,0.27453374533570685,0.11911187032458012,0.27199064432330416
0.03807069977157303,0.03625345230102539,0.014840382150763136,0.0,0.0,0.2460135435503783,0.11857459536402551,0.24569215326272767
0.0231995184575072,0.13683770980491067,0.29093207503204005,0.004077828265175332,0.4978863027470329,0.13928617643405428,0.032879385768811636,0.13494226534453646
0.10908088242885139,0.13769853208138083,0.04377665152044752,0.023010602353489285,0.44973784089633717,0.49641198754160115,0.6049041788763014,0.5040080708025004
0.12832684318988585,0.15783711332798722,0.09607945939648121,0.21257136199464055,0.11990274848507082,0.14246153047228366,0.28237919477257,0.14926891905739503
0.1880640314461508,0.09991776375146677,0.2008907142024935,0.07229406967260854,0.9035202765140813,0.7360792766803577,0.8444617606746565,0.7403567733076009
0.3379207805399985,0.27613041634383517,0.2537055807992543,0.19573575672841664,0.41094994513422256,0.038673766335386106,0.16302407569592367,0.04085344593595325
0.05269376423866323,0.10719157470129559,0.1739659792613304,0.1475591285098451,0.04141437852249763,0.2872951572823268,0.4343754106312572,0.29013365585678574
0.10769793184970278,0.13404969107669984,0.1512460678084584,0.48211581032273093,0.04775462788226248,0.29029960728589926,0.44885986498157493,0.29097336284667963
0.026525977085174013,0.0569817542432558,0.013780729348712592,0.046370732843993956,0.01295328303400399,0.11200697592187031,0.0057497822100241874,0.10827268795454961
0.013883734389749651,0.011803881770977936,0.004088896656180837,0.009204240941395797,0.11158951212626016,0.20269020700593984,0.08708333351631181,0.19970514427807004
0.26655586152013033,0.1843372981743172,0.3035162530583712,0.33065361761621814,0.032012367699553346,0.09181655577055009,0.26302350662322926,0.09344982697577969
0.021008521409719906,0.0767098143696785,0.03139927764185017,0.0,0.19788731594388054,0.22761898670169184,0.1188865277177858,0.2209861634420387
0.023360224878600264,0.04034000262618065,0.032355237096586296,0.0,0.14509907876947817,0.23706132772400085,0.11841811164879294,0.2342062722864114
0.12253449993708321,0.08057849374018694,0.11792496795992073,0.10881975999067922,0.11278360370538801,0.12524695413100378,0.03646187795754102,0.12203377665904575
0.28983195983665233,0.1772018998156446,0.15804322497961065,0.2823604800186415,0.43337170517704976,0.3180755379322455,0.4719769504357614,0.32316785967029155
0.009001421628597406,0.0050325043673949965,0.08855120587207266,0.1770942560876151,0.090178594736956,0.2929249760876656,0.4805638504954096,0.29462343402163804
0.07435928348289922,0.21955815869778805,0.11964464639403494,0.1704532214843294,0.1079048680511725,0.42293077669066387,0.5677420849036264,0.4255805720747802
0.11633903743466678,0.1385230324171951,0.08267680298264024,0.0848770826051497,0.39315953368996104,0.23125016064334586,0.4103384219044923,0.23203965702182056
0.007562842723735549,0.024113433435559273,0.003700920424094141,0.0,0.0,0.08362104469738268,0.04870621397493628,0.08295969925787142
0.049134191473526365,0.02434236327470299,0.08033962483979962,0.15501572876616565,0.009204240941395797,0.12130179621607173,0.04323982368134853,0.11649028234383677
0.006171480226798724,4.3342908611521125e-05,0.005682162414074334,0.0,0.0,0.136658081169164,0.05071605195591873,0.13468669954404486
0.05381579731938451,0.005625246092677116,0.044878247698939784,0.029127344751252476,0.01896508328608025,0.22386317287621618,0.11888763299589925,0.2189881467747705
0.009527535078140754,0.00997974257916212,0.009838634510078062,0.0,0.0,0.23639757608648038,0.11798264309397928,0.2320793864749616
0.03901727685605142,0.01824377290904522,0.024838634510078065,0.0,0.0,0.26067992134135204,0.1187242455681218,0.2588911300504698
0.16839707469246065,0.17782112956047058,0.17618723057206112,0.0,0.0,0.24968643857594747,0.1362771034380233,0.2450767398731834
0.06772052956035907,0.1330423772501721,0.13382209017825963,0.10427589420948391,0.05563501282279365,0.05275388541680254,0.19951794483010607,0.054341715128492396
0.017727916665039478,0.09660475462116058,0.3132010951881624,0.4813584993591985,0.35568564953459725,0.2077675351833742,0.2904950613506375,0.2130300029560829
0.18589053184518844,0.3122133376172521,0.5262583012932541,0.6820459046953279,0.19678434113946175,0.04475073038920124,0.05625313019768019,0.03961657651987563
0.264243017974083,0.2682747989076981,0.029367354072003082,0.08044972620295943,0.6206913789209614,0.5744665743817805,0.6912023346997448,0.5796214974348308
0.14834589212644866,0.1110114414181087,0.07464755912850984,0.10013981125480598,0.13740977532417098,0.20892057378493706,0.39461039018993466,0.2102876021452595
0.012194213356060449,0.0018659939523786306,0.0003926366072468837,0.0,0.0,0.08728219103155575,0.05151047357551029,0.08694985271376621
0.06233748835971805,0.1009511947631836,0.04081207037166494,0.0744494931842013,0.11857946317876351,0.02391461394810697,0.05194727151018101,0.024310654218270604
0.014555218022640601,0.04327785596251488,0.014985436327624375,0.0,0.0,0.011606977342049393,0.09651606241742519,0.011850254257874426
0.021900484602510976,0.027996696531772614,0.038000116509379,0.0,0.0,0.0004797378904639743,0.11879028874061416,0.0037245609745898303
0.053633487430020395,0.013831283897161484,0.01958697425142724,0.0,0.0684155905260755,0.030605104274408185,0.13390164367665772,0.025563537433934084
0.014215890477741454,0.00289196171797812,0.005146801817546311,0.0,0.029269322497583197,0.0536833417659112,0.1352643233508447,0.04849488520796657
0.060607469822148444,0.0451581972801684,0.0588232552720494,0.0658277991378306,0.14185420261621468,0.026838044445587905,0.06988686316286125,0.02314825098951674
0.01382426609542668,0.000882596243172884,0.0006291506466270539,0.0,0.005059951609731725,0.05811569963763483,0.1394963457199119,0.05489583495037724
0.012849888762983855,0.0021281843073666096,0.0006431317721076552,0.0,0.0,0.06382199956972921,0.1398094590349855,0.06154513031732633
0.011404842650943351,0.01829204335808754,0.0042957008039147156,0.0,0.0,0.0845591038652458,0.14000695688933718,0.08222539082071059
0.030470097985045432,0.055890243500471115,0.040564487941279294,0.02295234766398696,0.0,0.09710442298754418,0.14021902310842133,0.09834658001486574
0.008863389060800851,0.0029328535310924053,0.004247349411627636,0.0,0.0,0.09024667089307244,0.05142455086941873,0.09163089739868438
0.03250546188634636,0.020955367013812065,0.0026494232785739245,0.0,0.0,0.04147688772064932,0.09420336557280676,0.04333046157464874
0.008863389060800851,0.002915336284786463,0.0009210066410346029,0.0,0.0,0.027202412358081005,0.09591983594734499,0.02867236284714817
0.02284540148065726,0.004991882403531878,0.027896423162064535,0.030700221367820094,0.03530234183851799,0.016444197451458697,0.060932212665310306,0.018500642519495132
0.011684335561495235,0.002137308707460761,0.01715542351159268,0.0,0.005211997665117764,0.004012847780646839,0.09642839393913677,0.0043040686578888305
0.12385748509118212,0.12173600014649416,0.13083711988815097,0.13293720144471627,0.15519049283467318,0.09607004059046587,0.05884286992668411,0.09529710956608506
0.015656373526051842,0.006131963338702917,0.010669928929278809,0.0744494931842013,0.0,0.04938957802812525,0.11830704855240923,0.04411278890157788
0.013212988188139072,0.012031014077365398,0.004979028311779098,0.0,0.0,0.02979562738930272,0.11867948024040412,0.027833964079052288
0.01780201977618599,0.0367471853198128,0.021605499242689022,0.03530234183851799,0.13622067489877676,0.01377340338456512,0.10091311880848355,0.00900574796216385
0.017100087006864127,0.03762805461883545,0.029164045205639068,0.0,0.0,0.04385051996331614,0.13623225348920953,0.04101440131796332
0.040415388065043745,0.030405934900045395,0.014645228940929744,0.0046021204706978985,0.0,0.07042160425491438,0.1362176256581702,0.06878523227169438
0.056013190454434314,0.06274709105491638,0.03547943609460563,0.0,0.15413651680939486,0.09184725172236465,0.1362407384611654,0.09291656600162289
0.01645119431219634,0.04167978838086128,0.00955202143772574,0.0,0.017704440973493142,0.0607101164561508,0.14015234726373274,0.06006022395232746
0.008005502959556099,0.011841648258268833,0.006339857858557613,0.0,0.0,0.06510877529137991,0.052296286807429135,0.06546481393699834
0.003178942059564961,0.02604506506219889,0.03507806128393334,0.056507048817429795,0.056507048817429795,0.0824521850420256,0.003975976822424107,0.08272388932250846
0.008911512486335108,0.0026195410173386335,0.008284981941046257,0.09227542817196785,0.0,0.02046102972768403,0.09644678901736876,0.022458076434689674
0.009082172869183842,0.016779059544205666,0.0069614353955493435,0.0,0.004707482990163664,0.001234377340361803,0.0967541132633574,0.00048395981763373015
0.007991922471670902,0.006348676513880491,0.005020389141325877,0.009204240941395797,0.0,0.02694312462703194,0.11888541098108134,0.025248417339638157
0.08469500076638797,0.040697428652936185,0.07674822323197018,0.09705231271117326,0.09705231271117326,0.027154331928982395,0.022031483463606616,0.027702777954428076
0.0050220870387772685,0.00807471014559269,0.0024892228824420384,0.009204240941395797,0.0,0.0722627361091635,0.1189897711299861,0.0729120468351458
0.009955732973582966,0.0013307662447914481,0.00887976232086683,0.0,0.0,0.03653814540122441,0.13666731127199389,0.032998627487288885
0.011116677587473742,0.0024254859890788794,0.008712571361994641,0.0,0.0,0.061550905076723915,0.13672205293637663,0.058955348919419254
0.019978206320505006,0.009089388884603977,0.009996504718629855,0.0,0.033094598017682775,0.07664706896530173,0.1367565422864126,0.07592156198303089
0.006703561069345298,0.0016353699611499906,0.00879005009903298,0.0,0.012928153728425082,0.07168109461584155,0.13665469213199752,0.07286441445169357
0.009798606174667226,0.008961094543337822,0.012656996388209253,0.0,0.09915740038879398,0.1158822578788178,0.13684634799605752,0.11663473618955492
0.07567698396517733,0.03188306465744972,0.0064930676919492045,0.0,0.1570364013679166,0.06934685203506524,0.1406631936098767,0.0665366399594232
0.01640152673967649,0.023116853088140488,0.020809157637189796,0.0,0.45741981064891907,0.10236858595229399,0.1407077280629975,0.10160285952594696
0.01457454957386965,0.04407733678817749,0.02038681113829663,0.0,0.0,0.08868035525419933,0.05187915123561282,0.08918404288140204
0.03153237365979851,0.07370792329311371,0.010400209716882212,0.0,0.002643166169274819,0.0685360837836504,0.05200838141016517,0.06905816621174268
0.016296895385319667,0.0493132583796978,0.01898928113713154,0.0,0.10938411045930051,0.07412084935175646,0.05198344711577367,0.07270780232277983
0.006131255284115985,0.00833518709987402,0.0017837585925667024,0.0,0.0,0.06758707193523812,0.05181578663956589,0.06351039161636496
0.027614829565751786,0.0112979831174016,0.014418035651869974,0.0,0.0,0.0206088371115523,0.05190042794396574,0.017250797069452147
0.012656149909240674,0.001532124588266015,0.013905394384247934,0.0,0.0,0.030796190516712812,0.09651051294376416,0.03189847618865678
0.011686126235533124,0.01134561188519001,0.0117255039030642,0.0,0.0,0.01911927730881259,0.11839614603285886,0.02071073583378976
0.030089561841606348,0.00961348693817854,0.005092042409413957,0.0,0.0,0.008352717339987908,0.11794233499997746,0.010644932780894421
0.01567092901353386,0.011007817462086678,0.007144937667482235,0.16544331818711405,0.0,0.054353429923138324,0.11872249946929121,0.0561629291597418
0.006131255284115985,0.008494757115840912,0.000707794477455436,0.0,0.0,0.03322732098054634,0.11833300682818362,0.03655166620112903
0.18627504551551394,0.1656800215571449,0.22936094605615756,0.2619130840032623,0.06993997589188275,0.22673815308961015,0.1255077542645998,0.2292053880797839
0.007429495602700842,0.006875821143270677,0.03509845042525925,0.046370732843993956,0.046370732843993956,0.02914699501622485,0.08989368659883007,0.027995135430446044
0.013023770516328085,0.0007125379634089768,0.0032104159384830477,0.0,0.0,0.0583449523723213,0.1361000558886699,0.061620621859494656
0.026166289924326992,0.00921066477894783,0.00375859256670162,0.0,0.0,0.07884911118898641,0.14007194314678054,0.07931673833052079
0.010054842375165799,0.001529886620119214,0.005168356052662241,0.0,0.0,0.07185832076359731,0.05211269542043383,0.07075629987265367
0.007023804754430591,0.0032223414164036512,0.001568798788302459,0.0,0.0,0.06198863698081013,0.05200063496875153,0.05854881890784197
0.014573857108586677,0.01487686112523079,0.01515087964581149,0.0,0.0,0.03826700041146151,0.09662646315968618,0.04104915606350347
0.015489211793261752,0.003520788624882698,0.005691483164394735,0.16544331818711405,0.004675418359765323,0.03279801364470375,0.09649904630633996,0.03357908927310164
0.03655783189827798,0.028095252519805713,0.07206745893044393,0.09006174997087268,0.09006174997087268,0.07351774593491069,0.028773891268481455,0.07666473271037955
0.019797407718734977,0.016266100108623505,0.013290807409996505,0.0,0.0,0.07815102032451124,0.11864838189356354,0.08086997897819788
0.058673143618437444,0.07407614373262672,0.07356984737271352,0.09006174997087268,0.020806682969277096,0.0661808275227576,0.04648771409155758,0.06954255200801174
0.03138020021631738,0.026340126991271973,0.022103576837935453,0.0,0.2544024907846672,0.08045026925871326,0.13661669577288316,0.07876305298495383
0.016451849396168592,0.016390275210142136,0.012349411627636024,0.0,0.0,0.10225727907640161,0.13651226167183306,0.10505259206552356
0.2910438738856295,0.29647443905063897,0.2901660258650821,0.305837119888151,0.305837119888151,0.26105051212935504,0.16577245497256232,0.2625841140629276
0.03430192835745481,0.0414156715982843,0.037841663753932206,0.046370732843993956,0.046370732843993956,0.03807415099423356,0.09410969683970474,0.037955404006367585
0.007836050835009864,0.0006949635752940553,0.005026797157171167,0.009204240941395797,0.1800924649335755,0.07361936851049497,0.13036398670231328,0.07503130192392589
0.005661725873766472,0.040311723947525024,0.006540836537341257,0.0,0.0,0.1054957004048428,0.14030456043745854,0.10665291218132794
0.014335177749422463,0.014441577717661858,0.015202726319468722,0.009204240941395797,0.0,0.06674158827467631,0.05224651690628912,0.06898847868863163
0.007171614927604344,0.0023030228912830353,0.004782127461260633,0.0,0.0,0.08158816550565264,0.05231773144082531,0.08285728490135456
0.024483754066805474,0.022433891207097822,0.03959221717348248,0.03716649190259816,0.04240535431963878,0.07180203545412643,0.006041597565048781,0.07134615892561398
0.004614745783211312,0.006832166574895382,0.0033333333333333335,0.0,0.0,0.0529330435702305,0.05214712733248969,0.05035807804882115
0.013762400776358213,0.0025095443706959486,0.0059734358615868574,0.0,0.0,0.05188591040915931,0.09671747486584695,0.05416123202260416
0.013460533031842588,0.006653664633631706,0.011147034836304325,0.0,0.0,0.01144009902243466,0.11876157753734777,0.010553874045287624
0.0805535115559935,0.08708767592906952,0.014338809274146573,0.0,0.013849512570052245,0.0530455536820637,0.11898166282219308,0.051589385982024075
0.011453061686447785,0.014117682352662086,0.006602586508213913,0.01147617383199348,0.12916453220737664,0.053669256027749246,0.11895697593807872,0.053576898434023766
0.013529654724550628,0.017741067335009575,0.010848188279156474,0.0,0.03544130277268438,0.04003881322288558,0.13683779964774842,0.03843597048088965
0.04215292018497605,0.05306541547179222,0.00954969125014564,0.009204240941395797,0.0,0.10794997050511843,0.13664246456867857,0.1102009398650515
0.013849618092180825,0.006114968564361334,0.003879762320866832,0.0,0.0,0.01488516207698845,0.14027621874877721,0.014637608067831643
0.03504705056638278,0.10455713421106339,0.008506349761155774,0.0,0.30870125090533934,0.06750446426496069,0.13649932157773226,0.063530965021539
0.2741803141281933,0.09454940259456635,0.1525195153209833,0.03530234183851799,0.05490036480203845,0.24335753447266628,0.052138704354227,0.24472118139369028
0.2828407153379091,0.23891697824001312,0.24745776535011077,0.03530234183851799,0.009204240941395797,0.2615900457586447,0.052287365444758274,0.2631321077375763
0.10453035911231272,0.1823139488697052,0.14011476173831983,0.15519049283467318,0.30733707668000265,0.2776793279333293,0.05191391510712845,0.2791541997640042
0.11009251849340777,0.14887018501758575,0.12003786554817668,0.18769660957707096,0.14896840146000365,0.2708242682362633,0.09615444195100359,0.27205363393938653
0.10800467978944438,0.0910409539937973,0.20436269369684268,0.03530234183851799,0.0117127324250027,0.3125775906273134,0.09652646551164797,0.3132790283251733
0.11323030517819815,0.04968185755814286,0.11420540603518584,0.05033205173016428,0.012915662333701594,0.3012876398833109,0.07359096403499182,0.30272917225858004
0.03700825388174607,0.008384684923887387,0.059559594547360956,0.08936269369684258,0.0658277991378306,0.3159572487825498,0.05238606020348466,0.31965191299031376
0.05059867278170993,0.04218236130322517,0.17996096935803363,0.41512291739485035,0.02746993579780377,0.24130385679932337,0.46234879735895146,0.24092148853304013
0.11830192426148756,0.09925988278688436,0.32676744727950596,0.6366072468833742,0.7526505883723641,0.3553020843241991,0.6129326704066101,0.3503388459670258
0.08600541507184545,0.026454675330241262,0.06322789234533388,0.04852615635558655,0.19989572624870788,0.175390997252572,0.39972559498175303,0.17354565050940662
0.09969216086854799,0.20343246279265037,0.09568332750786429,0.007456600256320667,0.1414627684894078,0.043426655509437806,0.2809150338405892,0.041386784547072564
0.18332873975143332,0.26517346501350403,0.2223272748456251,0.07328439939415124,0.004675086671804724,0.3249836457892091,0.09655234271536485,0.3262245704969709
0.11264465768105125,0.28803351849966863,0.1536479086566468,0.04596295001747641,0.26052169235224776,0.1915308374104508,0.4535204692663284,0.19011179734774658
0.04594323447133125,0.07129582272783719,0.06286321798904804,0.21094023068857048,0.14466125313839787,0.03540922871568836,0.28863412814534956,0.03178047622830976
0.31969203863306994,0.25719337430461975,0.252298147500874,0.5422929045788185,0.4269166703015044,0.24607643665627632,0.019230216229411595,0.25045092377363326
0.4893092901204948,0.4571559594308915,0.3590376325294185,0.6092275428171968,0.2628173628485128,0.2978420821966246,0.563459151750588,0.29267397982734333
0.15350197986086334,0.20100587623096844,0.041968425958289424,0.35477105907025497,0.19928416229099066,0.026394692545361143,0.2223160442311453,0.027243273965909143
0.2456114358413617,0.17911962448654783,0.27586449959221715,0.17930793428871028,0.07253283984507497,0.4948065277819984,0.7563092379590376,0.49372625311882545
0.17002750971780412,0.16419223738094457,0.1078742863800537,0.22171734824653389,0.23904262177039226,0.07372118606194683,0.37915189041834535,0.0697541454543204
0.053990705630954317,0.10056180022999806,0.04778399161132474,0.06815798671793083,0.08568550363531358,0.19800957387258716,0.48309287584743943,0.19716725890678838
0.003592744440584883,0.036257187657376844,0.08258767330770111,0.03769078410812077,0.03040883207259415,0.3231475311694815,0.6019146667923592,0.3203177196849262
0.21452426467255936,0.15413150778464546,0.15244028894325967,0.09949900967027836,0.17199885267194526,0.360832831209782,0.6503582840122808,0.35715310825913155
0.0013406844697416167,0.009863399900496006,0.08386869392986133,0.0,0.0,0.24469460777276447,0.052418660580909285,0.2477032568506524
0.32929834298727934,0.2552446126937866,0.19117674472795051,0.11604334148898987,0.0,0.2490031217759941,0.05190488427550645,0.2547829477755246
0.026183347899122508,0.10342022031545639,0.11806361412093674,0.0,0.0,0.3140741771307396,0.11816180041131802,0.3177090164006889
