,B16,HepG2,PC3,HEK293,N2a,ARPE19
30,0.07239441803092092,0.022413196689512485,0.03766309454266656,0.006412374013023636,0.10742570842029292,0.055809975373068234
31,0.14723019615249677,0.17844772403982856,0.30080172680869266,0.17052833555098368,0.035306216294187565,0.2187655149977934
32,0.011224549752239688,0.02618275572222943,0.014806268667035737,0.12142209883189681,0.08886001176023617,0.07975500801028512
33,0.08043191081768503,0.09222051597051598,0.03197971406481482,0.016613933255775648,0.027355927512197897,0.25618926996348534
34,0.0009937421839954683,0.015819701280227597,0.029659565355112025,0.018434237194365877,0.030081559316260664,0.14910460265586734
35,0.06512491948270568,0.004433272985904567,0.009508865335202024,0.05493784189816475,0.08140082128929907,0.07926188740210349
36,0.00968753784325366,0.009345176516229153,0.015930707583410853,0.02086901174021405,0.056002300466402755,0.04873404896953376
37,0.007992277978629475,0.07322691710849638,0.10884362898387691,0.045387513422644576,0.037223024739240246,0.09217113619185849
38,0.026909474845426058,0.10714648260700871,0.0008936965402130397,0.026048657021004673,0.0010393345044254765,0.04957752497145716
39,0.1857518970654871,0.16536434760119,0.04339062799234594,0.0831715212044265,0.015427039130275988,0.023602656263777444
40,0.0004429456089302938,0.019653756627440858,0.00020733420590628333,0.09846154445447852,0.09502362176295659,0.25055063362511665
41,0.14067293710084067,0.07936020949178835,0.0032249765244884154,0.05995574758524913,0.11371795874809154,0.05836015376887205
42,0.04131193303677383,0.01456258890469418,0.028542513450838376,0.14768510927876488,0.02062621120417757,0.23198669607350597
43,0.08255079561406689,0.0040949502133712685,0.00358566915997216,0.09325428365222782,0.05214774778734477,0.008249751984103326
44,0.13562155307281898,0.008285109271951382,0.009507580434891989,0.0004590260297208104,0.020066521950591526,0.02564073903357955
45,0.022333443022288964,0.006152204836415459,0.001068431500106798,0.04975708407489343,0.1381095757701055,0.12866129266252646
46,0.07071706467832724,0.004301047458942268,0.026068249385040466,0.3428259245929691,0.03961516157395539,0.06633366783189043
47,0.05101520197180717,0.001298008534850641,0.035958392017227205,0.035231117452603766,0.09051766908682857,0.05374201863659578
48,0.0015786707764349531,0.013096469675417041,0.011776791347652357,0.17608444751197352,0.008533034015963281,0.43865632235660623
49,0.0037690426486028383,0.0993083214793741,0.03611093882088312,0.004904985681673191,0.1265473514360375,0.002074646751519471
50,0.013291526714221735,0.30988781844044977,0.0005255474215416223,0.012277241545082251,0.06851107757746672,0.050840418880717095
51,0.016234148918830404,0.028207519720677608,0.022811235940945973,0.08555057384681841,0.16925593010798917,0.0020063326295096107
52,0.08145269654456105,0.0906050368550369,0.21943561305577286,0.09565533066235854,0.07617575519502845,0.1046915719542989
53,0.05907193205573058,0.005140146126988154,0.01719507247288772,0.028113010443212905,0.1595126804201964,0.06919105418200482
54,0.10684892082649464,0.30734514418724956,0.30592753723697375,0.10387207025158407,0.03035964422102322,0.10767526921194981
55,0.0003725440355259457,0.028906310616836906,0.10963821458531185,0.10937430578990548,0.18214341697807152,0.0023887018130994697
56,0.054052627961215405,0.0333285917496444,0.012155573445261414,0.0985638978127642,0.07218521406657319,0.08232961243264858
57,0.06422761347026398,0.00338047976205871,0.0037961480009409744,0.04146683903515458,0.03826010384594811,0.0025276841696819687
58,0.033778032307351935,0.09183159834475604,0.12198187061261187,0.14675993416815303,0.04869186618153076,0.04657605619193633
59,0.041624994003641835,0.034279225397645996,0.056406787323013186,0.086709988887129,0.10360163722818494,0.2973577477707403
60,0.1081363720699478,0.011382387171860867,0.06246411220162425,0.008909922381340807,0.021733013234626525,0.012546180264676039
61,0.10820023423552216,0.14161062976852462,0.04816653360014664,0.20543926345109087,0.06775494087571038,0.07371485962173302
62,0.11154318711990557,0.06629849346954608,0.0039832377061497495,0.056841165567645735,0.02125425484820908,0.0565627770196855
63,0.018175613919905763,0.011131190999612047,0.0164517720579638,0.11318013987869469,0.20093636973464035,0.06701091427678278
64,0.04245270471150436,0.24321964308806326,0.05404246229458465,0.13574716057482972,0.010121841071704406,0.04086650186089347
65,0.008865586796682215,0.001890275442907024,0.002829528425127027,0.09743259839761154,0.07175582653505047,0.07139900965852544
66,0.028744129123839876,0.014359562912194512,0.037554306094573636,0.19049934208435404,0.02360044498686409,0.12809621142131244
67,0.008192816724547525,0.02984724557092984,0.03977807458229321,0.00866401867083072,0.015316081084303601,0.11874083401371016
68,0.009748387646329487,0.026788924091555658,0.012768463233891442,0.03604337143678049,0.03330580781026882,0.26906170154312786
69,0.07152959663528569,0.012557060649165508,0.23262077591083974,0.1276831928934079,0.04793684965561079,0.027572688036929027
70,0.025116969686093796,0.02337530712530712,0.005719253038621824,0.2871596359927406,0.03397356303879695,0.05293549129675207
71,0.03885979940304832,0.006853582050950421,0.0413318974310716,0.06430384491334318,0.23682144754107376,0.20977351741418304
72,0.030245701037951322,0.003573322125954459,0.046796168294222396,0.05362499191711956,0.01102309312338201,0.049709118852368714
73,0.0010731807344059735,0.003995053666106302,0.010370072645842002,0.05882230728885818,0.0014747926621505592,0.01662254537986707
74,0.04962690449846846,0.0030061101771628107,0.03014815498106464,0.05217058511386108,0.0715501275787731,0.12429131650820885
75,0.006991860361132016,0.015153562653562574,0.0032258611160255793,0.00935831905003548,0.060921769456897645,0.002183924331179851
76,0.012031985852043684,0.001583796715375663,0.019008685753879376,0.13170583109385248,0.14206821775633582,0.09915247703478658
77,0.012285093532156593,0.008627149877149878,0.05372474535648475,0.1554523778350917,0.0896763944656993,0.07537059783400346
78,0.048152487732040256,0.012024763998448214,0.06859085835442463,0.0728755780701269,0.0059991595936964015,0.04542164071161314
79,0.026298775708990314,0.030332341911289272,0.014384760050684696,0.1362572633010264,0.09628393504861521,0.09253853490873173
80,0.04433916162269719,0.1440643993275571,0.014879404832291665,0.05115712615426671,0.016525038125242697,0.25375042482568233
81,0.0015982374547680311,0.011574582956161917,0.00527337439213333,0.01349063250424587,0.23010402994559853,0.23085275414185302
82,0.020501227072170024,0.0074249967671020335,0.01574633262422878,0.06134155189593349,0.012166890864409583,0.02552593394188809
83,0.03511180824419746,0.40641811069442607,0.4024504882756184,0.00550032051173055,0.010811053756704436,0.04929007431687986
84,0.02855055488129027,0.027841878960299604,0.140660818096413,0.09822516292439365,0.03464805522372749,0.05409166711161978
85,0.04479008553511801,0.01321770334928229,0.0399936272437966,0.026984315886406263,0.048318054010388134,0.06852336077314819
86,0.01849042429367254,0.0029044355360144853,0.010871002315118665,0.046384484464179754,0.022352489380832535,0.029194745950393543
87,0.08781999345893642,0.006225914910125436,0.02907135428998456,0.06030545230872919,0.07660024494065054,0.047540904616542146
88,0.00986281057439252,0.08601512996249829,0.0010914965257537905,0.33515766576048833,0.0036333665495947853,0.23199033561767718
89,0.03423731506391181,0.029924026897710898,0.06685823275272446,0.0662182750982796,0.021631753592580627,0.17475009876398429
90,0.14089217027971146,0.028350737100737267,0.15190134246722237,0.014534016591255527,0.031220222681501486,0.11601736935440976
91,0.04008719891857304,0.010516940385361441,0.06237560999552426,0.02186000114472042,0.04855079468920526,0.006455048279999931
92,0.06566505949270096,0.017439706452864537,0.019275192565723537,0.006064122158047858,0.1095344446849126,0.01656839252121916
93,0.002973530273794012,0.11465278675804991,0.0014487431768871663,0.06849666086810113,0.027546408525906285,0.07772687853187242
94,0.007761629813684751,0.10541397258502523,0.04960675370019915,0.011636893067315968,0.06845485477872133,0.04691782240589293
95,0.10428724689419297,0.003456776154144575,0.04311470652465443,0.00032904805487321553,0.0015782503732213737,0.07654705346544999
96,0.020295532700739694,0.20294662485451892,0.01961872350358393,0.006586353646854448,0.06371382441864021,0.22666346360142933
97,0.044482420637202175,0.027555767489978136,0.01760734458670327,0.08305877874386569,0.04627447407480412,0.16026800607579117
98,0.004784177567909276,0.0012467671020302557,0.016050953644252408,0.0857455449970671,0.012129392616213923,0.00050981856085944
99,0.043727774885937466,0.05268686150265098,0.04988368465577836,0.010353621647999245,0.16086760694207786,0.06235624618603078
100,0.012843294689353218,0.012112537178326652,0.019302676217786776,0.01581110594287838,0.04666440365051144,0.2375951900080696
101,0.0339232012634205,0.04343980343980337,0.0031097232953050053,0.09149529546435786,0.001274299003403645,0.14546958924631864
102,0.059351407296869434,0.04645496573128152,0.027026540266937137,0.08310968988833489,0.004050384583012434,0.08885022595029024
103,0.003547452883652158,0.06976092719513785,0.03952058887029565,0.06604737548899192,0.2728697435347567,0.4243264820146033
104,0.012302017974250665,0.0021930363377731803,0.018255723336606633,0.022530070427379534,0.09255929111419005,0.023076402604306052
105,0.055084678432556114,0.012661321608690025,0.004214908280060238,0.023197122462849884,0.05041524168988859,0.27234713435064073
106,0.011426837992065245,0.0018799301694038546,0.0011946425940118771,0.23600887989980945,0.016931041684329684,0.25734649075095695
107,0.018912476333427332,0.0042436635199793096,0.023137685340453372,0.014794217558766642,0.014574120287147274,0.22517750014857071
108,0.008959244604706151,0.024228630544419788,0.04812567603624526,0.0134535132992597,,
109,0.061435296981327436,0.058979212466054365,0.15803356086273518,0.1602319990429495,,
110,0.015637418458456353,0.007278384844174316,0.043268127110613785,0.02952504896203878,,
111,0.009836548795966404,0.27723765032975567,0.2561665656086178,0.1007008356266279,,
112,0.014248509577664076,0.026715052372947093,0.00010629726783175061,0.0423814566995,,
113,0.07189645251141652,0.15698499935341959,0.20642827470760539,0.04498522411939343,,
114,0.004429322260398161,0.024242047070994453,0.010928437957009051,0.056283458527984,,
115,0.007801070265908372,0.01912032846243372,0.20246557435054757,0.10352402498233038,,
116,0.028171158709832077,0.06620942713047971,0.006039609626708328,0.023285294590138506,,
117,0.010708576569834316,0.08024796327427836,0.03872371912536454,0.06831743426996395,,
118,0.09470214585412917,0.27641827233932503,0.017016058874962058,0.07748087102678158,,
119,0.0935063703722232,0.002379251260830211,0.039408775237574765,0.016728710967484184,,
120,0.03055585822496651,0.008106330014224764,0.03546890050538184,0.13154175926219336,,
121,0.10233187116291279,0.0212055476529161,0.05631280595587809,0.4477161921618931,,
122,0.0054156218147425605,0.007571931979826727,0.03090504629971234,0.01778404815472806,,
123,0.12641540561512374,0.0034313979050820953,0.13300914371197398,0.010136992098846886,,
124,0.04906487791332592,0.07754218931850532,0.0004728250804680664,0.026562333022388973,,
125,0.054454056172552556,0.009593301435406706,0.050152451415602595,0.046033999571316264,,
126,0.02274873146559326,0.009698208974524766,0.013249493642182942,0.15028575375792488,,
127,0.020058143537823772,0.035853323419112904,0.019512083937226605,0.09093566423954913,,
128,0.2504412880789734,0.020053666106297705,0.015622732201542906,0.24979451008939507,,
129,0.08805955048813864,0.0004492111728953488,0.04235552520366134,0.19818995043772852,,
130,0.022853158683723507,0.12329771757403342,0.0029806755542142738,0.059004040243271993,,
131,0.020843786263606855,0.016350219837061957,0.010879040476266304,0.0871166634889593,,
132,0.025166221050512944,0.004171731540152593,0.10560797838765582,0.010738980059423975,,
133,0.1219347969606886,0.0345873205741627,0.007627569945900144,0.05229225460733389,,
134,0.1343783070852343,0.17826150911677227,0.004573661596796216,0.10225893864824542,,
135,0.12806561199640437,0.16813283977757668,0.34040176139647793,0.14981771539169653,,
136,0.01612574764497654,0.25527447303763096,0.040144266030506616,0.15793944695386752,,
137,0.01756009546520519,0.004804571317729246,0.03887366297610613,0.03558980086071428,,
138,0.004063420355560343,0.015434016552437646,0.040598699920380774,0.11515489533659917,,
139,0.004706109829932678,0.0035005819216345534,0.023082786994018407,0.13029208403897669,,
140,0.15314502896791785,0.035009860338807715,0.15571363110461744,0.03466073412519555,,
141,0.03490778384131804,0.02703915039441355,0.02922276716072876,0.05889697866798549,,
142,0.032554786214230455,0.11128814819604296,0.3246560335427067,0.03905467207842961,,
143,0.2076665714143608,0.22487068408121014,0.16353083190079815,0.14830614786100682,,
144,0.12390634250832028,0.005806931333247127,0.01657181127290678,0.13503837720818185,,
145,0.1918122796511753,0.03258130738393927,0.0854083595167329,0.03656451180947429,,
146,0.012110505313357667,0.08778756627440845,0.2165644883315736,0.07374139260196622,,
147,0.1823121831874275,0.036030324582956165,0.04120684271358365,0.09306692768276964,,
148,0.020096430815778443,0.006692260442260435,0.004072768084701668,0.18784765178976204,,
149,0.06806166597222235,0.09667415621363,0.0007490737115508816,0.1994263942652852,,
150,0.025178286291875684,0.07228307254623052,0.04772900999205301,0.018020462680996663,,
151,0.0637586833387013,0.03237779645674381,0.07282350971951745,0.042085118459589066,,
152,0.09500233263552793,0.2692716280874176,0.35447393180780895,0.0885003042864071,,
153,0.1897324427040502,0.45240349799560325,0.01229642357804435,0.18489491736491226,,
154,0.005114436264562528,0.03391617095564463,0.06306287059474014,0.01821768575733307,,
155,0.011966128690648154,0.04397064528643479,0.01647380533435287,0.15468494664954324,,
156,0.03679958941488541,0.007816015776542095,0.018285342873255932,0.04423699112882662,,
157,0.03500595367125675,0.08071851157377471,0.007238976981935794,0.050310819262388784,,
158,0.056682036186910895,0.03945170050433209,0.06820813780793109,0.16719242560262781,,
159,0.010739399314714893,0.0179739428423639,8.206618844028651e-05,0.14291617251017819,,
160,0.12075493086231295,0.10555573516099835,0.004962148539173067,0.12332546482532891,,
161,0.21456874599446396,0.012216474848053327,0.1439476880944166,0.03478962927527929,,
