LGBM,XGB,RF,MLP,DT,kNN,PLS,MLR,lasso
0.015769385176919063,0.010755360126495361,0.025420715809433513,0.017405995416754375,0.009317966342735243,0.18990992374696017,0.4719812150878476,0.47042598664942914,0.49357485481755925
0.08013773690099893,0.0975497754073929,0.027383266176818688,0.06658020527806835,0.20692107134392032,0.028623570272657828,0.11188111568962733,0.10816487273356368,0.10720326237892969
0.05957615758209972,0.08387359446980819,0.06355159200442467,0.08350791610869279,0.008177293197440094,0.11840825035602937,0.13877846015328704,0.13543633900205654,0.09418635883240656
0.016805488845900496,0.006720817782749522,0.04800130362645144,0.25026205542078844,0.019080350794027034,0.09629554972905346,0.10910037792075594,0.10864703851922258,0.11070590022064913
0.1366087868244199,0.12987769198208565,0.10794698585762869,0.11063588720154427,0.005925574780753617,0.14966146080810505,0.09836225441878166,0.09853498732935484,0.0916785038903764
0.062408870834390506,0.0715388064984604,0.03906040135893163,0.08250255405925788,0.06601090305759649,0.016595453113126046,0.06618332780652442,0.06714531995152323,0.024161207655327754
0.043276479921763665,0.022808343172073364,0.06488543888757213,0.09427545252343729,0.009317966342735243,0.1906395987747235,0.37130917744198905,0.36949017235765835,0.3881625279343068
0.0030688763546277142,0.021709363263883563,0.005450738721655968,0.028897382738176033,0.004266413842142658,0.027752276765508788,0.1888136167300593,0.19002098150746677,0.1892997518243527
0.03783945471894769,0.09692000071989415,0.03943430512759741,0.03811708252202846,0.014028798293434449,0.4930670082005536,0.41845958046946896,0.41569300089531636,0.4586042924575087
0.0305931596084785,0.008992492326149626,0.014317966342735522,0.06824353355905033,0.023465276131784785,0.008541140218014248,0.007342026328501561,0.013437387607051071,0.011393546746859634
0.11581842027523095,0.11129909459943871,0.10759461167733261,0.08734052948983084,0.22066840483526895,0.035767413877605125,0.2385870799331589,0.2338173000666288,0.18604300694384074
0.06437932230592108,0.0976955299553754,0.03982519554396846,0.08911002871717671,0.18203365726475462,0.1159222952385105,0.2122874681136499,0.21739711917999976,0.19040264709028737
0.04744324369450974,0.014582127332687378,0.06746049616812831,0.0029681362128903405,0.009317966342735243,0.1445953980434081,0.4593497257124638,0.45943384364341233,0.48951761073260813
0.1678360419753741,0.09474272752972274,0.10485719364778379,0.12122258117203949,0.2245792841905664,0.05709054860887608,0.005793562952966402,0.005490529219290441,0.035754627674345174
0.05676605245318611,0.03607414965523331,0.05640653393379119,0.02392251071053514,0.007466224223749651,0.05703672088373557,0.06585941752037422,0.06580328715580414,0.06476090856270988
0.06503934062361805,0.023737860851927584,0.03320455084143176,0.020303447963161025,0.11566721972031291,0.004284077092281152,0.1053807754664931,0.10490336642997983,0.09992369110515892
0.12633140497049783,0.05956825694503237,0.27799893339653947,0.07990654672382441,0.2220905427826501,0.08902886031693952,0.10255713695174484,0.10548922888814982,0.09407982516213909
0.3131031173118018,0.33329360010104603,0.36791498775381204,0.32392185292675374,0.3467646361697085,0.38284831487730975,0.2064113233486487,0.20182948797533112,0.24114601237319477
0.08203726939615492,0.023867547512054443,0.06942028126728295,0.07132077813273048,0.009317966342735243,0.2019287486509857,0.38299350836629453,0.38627694719909095,0.41174438498211297
0.06992070021691121,0.06849780797421517,0.0475904637749866,0.12919731687647806,0.09540175397013506,0.008482038840137984,0.006418100556658757,0.007239788670787173,0.007964136092307617
0.10198492676731069,0.04030621865542189,0.04066840483526901,0.036765456680338315,0.11839298411945948,0.23296657895881898,0.0017087339298980653,0.0012893738489307416,0.00873533823412076
0.013704948204401074,0.08537855684319279,0.05831634668562863,0.020153088982186262,0.019080350794027034,0.0927635425267021,0.16915652721737473,0.17070396026992823,0.17164421784389572
