LGBM,RF,XGB,MLP,DT,kNN,lasso,MLR,PLS
0.031087750149524654,0.015618243243243242,0.0004561821649858855,0.033895727468029824,0.02814776498987028,0.02179951562798932,0.001307525206055593,0.0020264789344733095,0.024477999296517533
0.00455792518888121,0.005406828265380898,0.003562417346984148,0.0018163000158140374,0.001893554525133474,0.03337320349694797,0.023843283338074728,0.008090942942777471,0.0010762578685280105
0.09582292816130886,0.14812652739267565,0.12055239826440811,0.1418163801187878,0.22009569377990434,0.017188681954645155,0.09638389752442977,0.16491278899046283,0.11558035332448137
0.0179127222095129,0.00046542954437691296,0.009752332232892513,0.021741952568150202,3.694740536845852e-05,0.03819647384399807,0.16104298772748038,0.19326807784807187,0.14997788307396268
0.07167574321398168,0.002611508039139787,0.001963670285664021,0.13942902638587884,0.16869261606103705,0.08757977738693595,0.10028614014598802,0.12372672110693356,0.09166031573109806
0.0774951595660482,0.058841677289045755,0.05071805762463061,0.013312752426083374,0.12160869002974271,0.1103908780446601,0.01223045687136265,0.027446211428645145,0.035459755429906925
0.00011560815604937596,0.0008968828705670812,0.0103192999958992,0.014989677945485252,0.0028190870296133487,0.04821482439594484,0.15724854404612343,0.18746904539274292,0.1331320686466587
0.05739777904963185,0.08318500502382083,0.03668619319796562,0.12265751372333814,0.13924738135264453,0.024056332593763084,0.1154144962629916,0.11579178271004055,0.1381427753525494
0.07216945594708063,0.015825142683694837,0.11812459295245825,0.13387404441305095,0.27149877149877144,0.09215420862119189,0.1496808277907964,0.16512614909212708,0.13482293235937326
0.005977070496702248,0.048796312033154134,0.008362672291696072,0.010473953111297979,0.00010345273503168385,0.221841834151729,0.23497536244451844,0.2157718797387113,0.24644520096088757
0.006047747498076976,0.004672871136686926,0.00333582260645926,0.00011114811998186314,0.0015661594608963048,0.026946092751739557,0.06706777462743052,0.06927013554048782,0.07298112120560521
0.0430832843924924,0.08566324248890038,0.0766889899969101,0.016639223592609248,0.0002586318375792096,4.924484225136335e-05,0.11917262933033357,0.1623562237743586,0.13828912553431677
0.09361098354437523,0.1304670679308837,0.14530290696578702,0.033340132754572566,0.0904780378464589,0.505734442125183,0.26693703509727423,0.23565787473646851,0.2766100034088101
0.018849982823675882,0.011543711859501333,0.01895640231668949,0.014000922462325066,3.694740536845852e-05,0.08671275030712809,0.06101839730653569,0.12493959651807178,0.0810025369427907
0.04669626154834358,0.025005204965731317,0.035384215145352255,0.02032015650514374,0.042345989714410795,0.08775060335178406,0.01930436404937927,0.08140495187659738,0.010270887494391721
0.05839323240604112,0.15543695243665326,0.11781226843595505,0.1824748603058323,0.052545368334842045,0.052410077721363184,0.14634910278959545,0.17635526955523587,0.144088631767569
0.007578783842967712,0.004254999445788922,0.0009174325386993587,0.015226643196792233,0.0031466873572136753,0.0,0.04961959118081638,0.010144564708445578,0.06944369607904786
0.0415861533236663,0.12964707325233682,0.11702896291374404,0.0639651173950341,0.017910254752359994,0.13500093249273915,0.14148394523650093,0.18618631587743217,0.148118942826857
0.041694641283804,0.040341907055722825,0.048228673719772464,0.05993687161149208,0.038794775636880885,0.05137587282362007,0.07254548805883443,0.06245485689612966,0.09411846116121446
0.021045814635002245,0.09188943181048442,0.05990339070558548,0.08811591514819692,0.17532005689900426,5.947135933087073e-05,0.14665737839075554,0.1438647818103101,0.1707818764951184
0.000994202986857164,0.0063667227548806615,0.0009521657484583557,0.01525628397199999,0.0002069054700633677,0.010323509133403784,0.0959090430729761,0.08055477035999814,0.11767513771773896
0.0005794086740123624,0.0122110089412721,0.0014174029929563403,0.024351937454169637,0.019992241044872638,0.021982411300224814,0.06930961542558645,0.06966515303816484,0.10350770039439572
