Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.0024551775600346387
P_charged_centers,1.0,1.0,0.0017554211771370898
cLogP,9.3028,9.3028,-0.09532515135171743
cLogP,9.784,9.784,-0.07941723941030503
cLogP,12.515,12.515,0.1201233651939305
cLogP,6.12,6.12,-0.0916308648404037
cLogP,11.8502,11.8502,-0.08074039728018499
cLogP,12.73,12.73,0.22366269815845952
Hbond_D,3.0,3.0,-0.014963208708148082
Hbond_D,2.0,2.0,0.004510311416466718
Hbond_D,0.0,0.0,0.002295633461249924
Hbond_A,10.0,10.0,0.002191929877684409
Hbond_A,9.0,9.0,0.00570150112959667
Hbond_A,4.0,4.0,-0.0010525402377421936
Hbond_A,8.0,8.0,-0.0027582025492945863
Hbond_A,0.0,0.0,-0.0010525402377421936
NP_ratio,4.0,4.0,-0.015743829781844645
NP_ratio,8.0,8.0,-0.006027888074099577
NP_ratio,12.0,12.0,0.021771717855944235
PEG_(Chol+PEG),0.199600798,0.199600798,-0.0041384327019875775
PEG_(Chol+PEG),0.99009901,0.99009901,0.035148245629426096
PEG_(Chol+PEG),9.090909091,9.090909091,-0.031009812927438447
(IL+HL),20.0,20.0,-0.03994942165235931
(IL+HL),40.0,40.0,-0.009881461923894833
(IL+HL),60.0,60.0,0.0276194569584614
(IL+HL),80.0,80.0,0.02221142661779275
HL_(IL+HL),0.497512438,0.497512438,-0.04664618345762493
HL_(IL+HL),0.99009901,0.99009901,-0.05533813835385503
HL_(IL+HL),1.960784314,1.960784314,-0.04498488367415924
HL_(IL+HL),9.090909091,9.090909091,0.029628135885072886
HL_(IL+HL),50.0,50.0,0.11734106960056645
