,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.03066713127009019
1,P_charged_centers,1.0,1.0,0.01223926412151977
2,N_charged_centers,1.0,1.0,0.0033731115468775474
3,N_charged_centers,0.0,0.0,-0.004559626381681563
4,cLogP,9.3028,9.3028,-0.07378016797482918
5,cLogP,9.784,9.784,0.07235930089262428
6,cLogP,12.515,12.515,0.061801947758039856
7,cLogP,6.12,6.12,-0.05783465516344877
8,NP_ratio,4.0,4.0,0.003289182802663968
9,NP_ratio,8.0,8.0,0.009004416928225808
10,NP_ratio,12.0,12.0,-0.008242589160014314
11,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.016813198327415204
12,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04375190316415716
13,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.02841918045285708
14,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.010159787638658796
15,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.09610186883784065
16,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.059722265895448545
17,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.03669780600270203
18,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.022181870447823597
19,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.07262482569518024
20,Chol_DMG-PEG_ratio,500.0,500.0,0.04887824026850333
21,Chol_DMG-PEG_ratio,100.0,100.0,0.12090281637269316
22,Chol_DMG-PEG_ratio,10.0,10.0,-0.13314518569502137
23,Size,"(321.0, 560.0)",440.5,-0.01189355280388919
24,Size,"(82.0, 321.0)",201.5,0.00666572267159767
25,Size,"(799.0, 1038.0)",918.5,-0.006772421551552628
26,Size,"(1038.0, 1277.0)",1157.5,-0.006835429179339872
27,Size,"(560.0, 799.0)",679.5,0.020155270991413187
28,Size,"(1516.0, 1755.0)",1635.5,0.018177415270930246
29,Size,"(1994.0, 2233.0)",2113.5,0.027241049195120763
30,Size,"(4384.0, 4623.0)",4503.5,-0.009186961907177361
31,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.004604301523694361
32,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,0.014366533273974757
33,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,0.002648732125013369
34,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,0.044155369634739344
35,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.018987130994527292
36,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.042634439902416145
37,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.011001264578219714
38,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,-0.017333260510881403
39,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,0.034672135635476865
40,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.03231006182257808
41,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,-0.03020583374320252
42,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,0.020971621411890417
43,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,-0.026353903088070858
44,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,-0.018939736131137103
45,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,-0.008942916525285855
46,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.01606274964129606
47,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.07185235846355718
