,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.00973149338371694
1,P_charged_centers,1.0,1.0,0.00512678783952948
2,N_charged_centers,1.0,1.0,-0.01847060892055946
3,N_charged_centers,0.0,0.0,0.04406069205220237
4,Double_bonds,1.0,1.0,-0.026957804697376683
5,Double_bonds,2.0,2.0,0.020672325960122785
6,Double_bonds,0.0,0.0,-0.006858942849750347
7,NP_ratio,4.0,4.0,-0.0075255925038833875
8,NP_ratio,8.0,8.0,-0.008306109609423094
9,NP_ratio,12.0,12.0,0.008490443140651432
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.030602861816319177
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03652915141288306
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.027966465311635713
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.012777296820139767
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12614150949401834
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.026075607466073836
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.01372415202290354
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.0013919906048001764
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.02383225007757957
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.00522441221988494
20,Chol_DMG-PEG_ratio,100.0,100.0,0.025006407392437244
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.016765119943558594
22,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.0053346374436434255
23,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,-0.001556273285959524
24,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.004989975230665775
25,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,-0.010924601550672127
26,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.013135763279336724
27,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,-0.024436006667564195
28,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.035231752999533766
29,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,0.008965115443217663
30,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,-0.022200655483394036
31,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,-0.026622991457485427
32,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,0.05457139930484209
33,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,-0.000797724250467521
34,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,0.04444280308933269
35,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,0.05984596996176262
36,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,0.008604761385465304
37,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,-0.06485099500856073
38,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.00432541612290753
39,Zeta,"(32.05263157894737, 36.368421052631575)",34.21052631578947,0.08042672251128322
40,Zeta,"(36.368421052631575, 40.684210526315795)",38.526315789473685,0.1424879730584133
