LGBM,RF,XGB,DT,MLP,kNN,lasso,MLR,PLS
0.006251923422243806,0.0036428294323031176,0.0175856351852417,0.0003103582050950515,0.05599010049782857,0.022688747373041926,0.06930961542558645,0.1115541713300747,0.10865419690783908
0.08384257187722331,0.04363765679555153,0.043439239263534546,0.0743049269365059,0.033021997083526766,0.072314113267942,0.2192753457530804,0.21761581958402726,0.2199897317196602
0.17356363093827412,0.1225061425061425,0.07528918981552124,0.10319410319410321,0.1445818089710121,0.07379713503018145,0.1787137648011431,0.18966980618166646,0.18357372777172606
0.08529904054021813,0.0897995603258761,0.15686977347056769,0.12274667011509115,0.05499220112718943,0.004650683147283646,0.038869456504326105,0.044498750945658166,0.03969475829548147
0.008415612217131824,0.008366739945687318,0.00303494930267334,0.014095435148066743,0.06286989678762461,0.017827501257224196,0.024836627434467462,0.012032715356517183,0.016668507513620798
0.058449182840577735,0.084266132160869,0.08221071180051104,0.06185611448769344,0.052576722997456776,0.0570441176033656,0.10176484335097064,0.10789858195095335,0.1092944849527033
0.011650947328240291,0.018083538083538103,0.052665127552327995,0.0012414328203801672,0.22743523066380017,0.09435163824468011,0.09011607206564776,0.11445866118986514,0.11147789775188921
0.0020620048175595124,0.005278675804991556,0.06036827162430353,0.04931247036510196,0.03000183461347647,0.04132746745322969,0.02784690402771811,0.013094184692043688,0.018891317089642673
0.02913757209066675,0.05125371783266521,0.021406948566436768,0.05741626794258374,0.014396353522610539,0.22131144576734454,0.1918654945072399,0.17666147018694683,0.1780960243669053
0.03054768631977776,0.02251907409802147,0.006324440240859985,0.012586749428854701,0.052905571593805545,0.046335789086718246,0.19494616354201932,0.20659878028099188,0.2140234594044127
0.1688340770507012,0.17862860468123615,0.1476784177181345,0.19138755980861244,0.14733567127626584,0.10478548088365275,0.3165718869777492,0.299851099772818,0.3077795860330767
0.05479678322295943,0.04086835639467221,0.03967137754803621,0.0477951635846373,0.08862623295312341,0.024125914166415588,0.046531750777862896,0.06615818973891896,0.05855570994122604
0.08403627678046452,0.09144381223328592,0.08574029132309513,0.09701280227596018,0.09367341722523945,0.09711625501099186,0.1206779531012161,0.13986883322525911,0.138014872416725
0.003941249440881841,0.007428552954868748,0.009105116128921509,0.0,0.11555338115799627,0.09503923956640228,0.10541005583775331,0.12021222736252327,0.115065263337889
0.0026892278458613785,0.0028675804991594484,0.00908002257347107,0.0,0.0014940946614702688,0.07767381636052695,0.041248351041492826,0.06268846526106311,0.055924767129401795
0.0034518275755550175,0.008471485839906895,0.017939507961273193,0.0,0.003666720908622967,0.0,0.028211965034154296,0.060833184804554595,0.05529438064660931
0.07898879896729816,0.08166364929522829,0.144111694716766,0.16061037113668697,0.19212885962107273,0.006252601324309215,0.03263764506226563,0.015621908424225783,0.018711692667360558
0.1409895741643303,0.1091542738911159,0.13168619824584232,0.1227466701150911,0.006352084966038507,0.10910721303869311,0.14786889635159,0.13174122359356008,0.13519133525713173
0.10855817441378618,0.15329173671278923,0.20655066921842619,0.0072416914522177855,0.15629890962285803,0.3003601043240583,0.1536671864432973,0.1691602461970938,0.16761516234138546
0.02187203179734281,0.02468382257855944,0.013940425268601425,0.026509763351868637,0.03107407499240454,0.023891003168916552,0.010918768169241838,0.0020047990400965006,0.006091287156223452
0.07523022278765273,0.09076296392085864,0.12120564183472937,0.03938962886331315,0.06128206583481843,0.10122796003398268,0.013790635711343535,0.004108072643591754,0.006725176092545804
0.04839642003605492,0.007614121298331828,0.06354084610939026,0.08711582395792923,0.03080795068701986,0.028616096071364675,0.0081726338520407,0.03092011450594772,0.025916622373213113
0.002289292721636479,0.0010041381094012677,0.009857118129730225,0.0,0.008444973783855114,0.04075263727993969,0.06608074954173859,0.0709167416402959,0.07473988819702124
0.0026481741319782153,0.005062718220612958,0.0313965380191803,0.0,0.0034511063290628696,0.003210170546079059,0.05720282077754224,0.0831987063867388,0.08852649169667412
0.02039893196563134,0.0047252036725720925,0.007446521214613755,0.19022371653950598,0.048610650109843,0.013493898945214203,0.03534845989425073,0.012363186621838843,0.008030681167491532
0.12226880547038055,0.010904564851933245,0.04825464834467674,0.0377602482865641,0.12849423684720354,0.2984967841482356,0.20497027767902976,0.20490100068992867,0.20455991870542917
0.007323357317366215,0.0,0.006704390048980713,0.0,0.021224769208956523,0.0061498472618031754,0.0022509134014260246,0.02060496582777209,0.018177231668285984
0.05563014158524352,0.012442777705935602,0.05151820182800293,0.0,0.01690647058533501,0.011865820367120214,0.2042527770122099,0.21014207580554056,0.2044027853143348
0.0969464316839684,0.10018492176386912,0.06688744215504033,0.09679296521401783,0.043913851780910465,0.08746872961365207,0.05576392697924143,0.08013869351181634,0.07708432019003855
0.05313680608446553,0.27832665201086254,0.11904586761993319,0.07839777576619678,0.21466219902057004,0.5157926088898181,0.5009397024648766,0.5103541326161565,0.5126888206159975
0.0009329734584387993,0.022175740333635074,0.010119497776031494,0.012586749428854701,0.03801346949219561,0.09898450611301934,0.1944891389758967,0.20688287576004727,0.21443173524085557
0.08751710922892436,0.0949935342040607,0.17251354284448672,0.1759343075132549,0.04156765559928621,0.1200804166106827,0.011905476143976967,0.008149239578315037,0.015152004110029094
0.025935921251011795,0.006346178714599721,0.016828512842529064,0.009336609336609347,0.05945325808038915,0.11495216272719844,0.0575762366746273,0.06150267358546538,0.056341904308291224
0.2796102546021264,0.3235736454157507,0.2610337436199188,0.397711108237424,0.27299767417627446,0.29306043205394444,0.21281522713614742,0.2271417333211953,0.22347947131264578
0.046740484213282814,0.04503038924091554,0.005035910887874195,0.08886589939221516,0.001353810542945283,0.05015213630789786,0.06628974734469822,0.07902291903528286,0.07251403954144126
0.017262090506251188,0.039629509892667815,0.007382140764054884,0.012802275960170688,0.05079225213317101,0.039384126741045716,0.03443968980235593,0.04285607903557126,0.039332972446589315
0.009531964930382702,0.0025475236001551793,0.025594115257263184,0.0,0.015675522059693914,0.09026283256671563,0.04813636422658696,0.018554449754287036,0.023439966187595737
0.09667292683399287,0.07366222682012158,0.11866244287952082,0.15259278417173155,0.13356779603955338,0.016580224758391812,0.06466204030189232,0.07141844212134874,0.06713711248041693
0.015253326586807392,0.04032458295616187,0.006204040546428313,0.02586318375792057,0.010062164040496147,0.047706111368583715,0.04453073161401622,0.03448487671471284,0.038254374909866384
0.01215044265946048,0.00683111341006078,0.0002662241458892822,0.00956937799043063,0.004582275097127386,0.022880180321562818,0.1799640254525,0.17975354884027978,0.1805483014405573
0.011992685443615148,0.1611509116772275,0.02405344555052069,0.12939350834087676,0.07335243891566523,0.12563740575606522,0.16036320156235262,0.17814205472288128,0.1724725253104837
0.0205381100660329,0.08265614897193846,0.05804681190232108,0.06985645933014356,0.1448044517785207,0.10014633195731927,0.17222262963562318,0.15124192667744346,0.1546644912454127
0.004185380966960311,0.010112504849346948,0.011204794382626615,0.0005172636751584192,0.030530094574785144,0.0005172636751584192,0.00181793092973076,0.031192530817529505,0.02574133754112541
0.20484661341810317,0.2173787663261349,0.09712436873083752,0.26186473554894607,0.08300811665808283,0.16878497549603488,0.3827165750092921,0.3602659145176448,0.36656370958185275
0.0010234642613519463,0.00027027027027027055,0.003577321767807007,0.0,0.038398602456414355,0.0,0.030607701787673802,0.03471867394863626,0.030814764737983724
0.03612405515668582,0.017588258114573922,0.030151249519776352,0.04779516358463726,0.02266771513181344,0.13323915082162752,0.1946746711647994,0.1880387980122643,0.1928581619946387
0.0029361372094822563,0.04884714858399072,0.00406551987730519,0.05909737488684852,0.07664992500812678,0.0673056368657482,0.08398200836049952,0.09080446021428559,0.09555766446856392
0.015185978088003661,0.013186344238975823,0.09581127762794495,0.014095435148066743,0.14766992121527528,0.1568239247273198,0.20613357421904932,0.22617110656879383,0.2323282958322071
0.221455956286699,0.0903685503685503,0.18926247397092522,0.1930686667528772,0.0015887209747076358,0.2494839826834036,0.321583000263556,0.30832020870194066,0.3009682805642762
0.03347390276397533,0.030695719643088062,0.005892112517779269,0.0005172636751584192,0.09532238675905699,0.02796435348393747,0.2670555372774422,0.2689970283192201,0.270945772663731
0.04776084767039363,0.014219578430104698,0.1131296119259228,0.3584637268847795,0.030352770410042335,0.18704042447337993,0.08874045538237546,0.07637915604878842,0.0830285397101721
0.05259513122687426,0.003668692616060898,0.0446118576613278,0.014160093107461524,0.13510357479057528,0.031110783104297657,0.1607797282346206,0.16001572594981717,0.16329739251547234
0.00674151758713556,0.0030790120263804476,0.0002758502960205078,0.0001724212250528064,0.01250927493646431,0.00016563844568459504,0.04839475680704952,0.08998356619381576,0.08538749525958932
0.008035353362238479,0.008438510280615546,0.005895435810089111,0.0,0.00048477714328618027,0.008136086843512046,0.07525182392972252,0.09542276910674335,0.09632540227231316
0.0023928495898711544,0.03284753653174703,0.005419766600005871,0.05283848441743183,0.04547766388343358,0.03177645174420403,0.08697859302874045,0.07372609129526837,0.07451447703116026
0.0005968277699512094,0.0,0.0009370148181915283,0.0,0.017876447102251503,0.0,0.04214429749789983,0.07578525153688086,0.07127863134295011
0.022776673350491168,0.0069875856717961995,0.0038716793060302734,0.012586749428854701,0.016625157215852338,0.05683606009621183,0.17305355096171293,0.18060514753745863,0.1866672267110151
0.007862138162392163,0.01154144575197207,0.07170134782791138,0.0,0.01933811776805497,0.08953403179177805,0.06949175038214506,0.09439701163401047,0.10036580404688614
0.06081746864704132,0.028701668175352402,0.09873980283737183,0.058062847536531764,0.10600249928186137,0.09337053233258537,0.04253514756512211,0.032845823823995327,0.034397572862812115
0.23785077982420355,0.14009698693909245,0.18251669350623723,0.03612224664856245,0.11817416055470348,0.1331291839948036,0.12284325881608882,0.10683328645083112,0.11356203357891304
0.003530568816481252,0.013954480796586075,0.016660848861521943,0.014095435148066743,0.002606793314158473,0.02050235756990184,0.02701037496368583,0.0606933836048021,0.05615632996948609
0.03191210482702597,0.006315789473684212,0.027919381856918335,0.06368809000387948,0.019257021745110736,0.01979892372665358,0.02647989407550888,0.018505907471492493,0.020031589718537315
0.14859781723360233,0.40174835122203567,0.130944545297069,0.0641083667399458,0.2647960003008185,0.4390229192362692,0.493044890813767,0.47112805310199923,0.47647281006566766
0.08450379228611832,0.015658864606233114,0.007855296612834128,0.16966248545195917,0.03286382617947847,0.020848489896548472,0.13247226171668858,0.10739584825951437,0.11208310450946374
0.033567516080261095,0.007777059356006722,0.05910800430732449,0.0005172636751584192,0.0604027819122951,0.0005172636751584192,0.0035371421877901654,0.02123815240981233,0.019497331048951835
0.005118139025999925,0.0024453640243113943,0.009609907865524292,0.0,0.000496401835618554,0.0,0.05774671811030563,0.07658257743017892,0.07366617967030147
0.005378525429174464,0.003973231604810552,0.005777627229690552,0.0,0.021236985443356365,0.043520003431219,0.025228918356224206,0.007974937116572245,0.013976358383356424
0.053575202771739,0.08004655373076423,0.0918775200843811,0.04135523082891505,0.0992076472068247,0.12623656182200502,0.07517131282446099,0.09218104803958127,0.08902558927605272
0.04892768926316671,0.05380576748997801,0.010601036089690319,0.0783223414802362,0.09049411043336758,0.14136506650973435,0.06744010802806233,0.06524177386733929,0.06822467685702394
0.005436673246341894,0.04030195267037362,0.011757966491794669,0.19216345532135004,0.014540190549962029,0.10276974944293893,0.09937438533001458,0.09220833365767611,0.09863092183013494
0.014235207341138605,0.008146256304151042,0.05661085247993469,0.0003448424501056128,0.11100785255436574,0.1479016288752802,0.1384512424471923,0.1842770917649712,0.19147978697994525
0.000619576124166743,0.014143928617612864,0.002377324547200965,0.060390534074744595,0.015563884418608509,0.024286541291835703,0.038818877646161876,0.028660847297730663,0.03488014193960272
0.09090957783100492,0.11778158541316439,0.10321253161218857,0.19984482089745248,0.1614629045193537,0.2304321152988286,0.19265417477950275,0.18334174450979288,0.18137215881285912
0.08640783146651819,0.10743695848959009,0.11472699031875466,0.04635975688607269,0.08484695220942712,0.05431311501379093,0.06404735421652197,0.04280442414428513,0.04855134500066595
0.0018888467110251802,0.0,0.0004086494445800781,0.0,0.013249634343042188,0.0,0.05612838547300647,0.08495111951478128,0.08361499783990563
0.008708221278394879,0.2079012026380449,0.011391381944241719,0.1466765808871071,0.015463890368306421,0.31592871005754125,0.28812761831078837,0.28198059686986354,0.28433195479469003
0.0399807709574754,0.03592978145609729,0.058653081182549915,0.04613991982413035,0.022129382945001275,0.05239390734292573,0.016863530730966303,0.0024449511804554014,0.006536033537013902
0.008023675134157351,0.0009220225009698635,0.017687455153042875,0.0005172636751584192,0.03118942598380818,0.08494162753790455,0.13236903615424328,0.142875364657045,0.14778178461257424
0.08209858481222485,0.04425643346695979,0.04435932636260986,0.05457131772921249,0.12676378599745922,0.021521983612353038,0.05345921943617293,0.05188340541983477,0.0538494408579082
0.0016760688178555452,0.012310228889176256,0.014609605073928833,0.022940643993275583,0.021661887568433513,0.0,0.003660902089268614,0.036023150089495776,0.02881989524986929
0.04986491769918032,0.04154273891115991,0.034359799035844435,0.1094012672960041,0.030869893315032204,0.03815383698702686,0.007431982986779079,0.019084386381705135,0.016870787356746825
0.0015723799490669093,0.038208974524763996,0.08729326725006104,0.0,0.04730437162317602,0.0,0.02108773474659109,0.038740146006803554,0.03633706525152104
0.13302192886349526,0.05336092072934179,0.0926392674446106,0.4623044096728307,0.10311099025581791,0.3910991828370106,0.2321234845776733,0.2172455853696397,0.22413882156951645
0.00316590805191441,0.0,0.006188631057739258,0.0,0.00015756989114174003,0.0,0.053043144646097384,0.07373768417946196,0.0738296101244225
0.002117683702713999,0.0031229794387689132,0.0038842856884002686,0.0,0.03966899010346031,0.0,0.029342704677704834,0.018447531671580954,0.014067405075196132
0.014494914728262137,1.0345273503168384e-05,0.008926063776016235,0.0,0.037341112782474595,4.807799793088084e-05,0.09752955751289427,0.11002246488526046,0.10387568299518464
0.0008922461785625899,0.0027091684986421827,0.034925490617752075,0.06368809000387948,0.024662686410198975,0.038955873583752125,0.022244258199780542,0.005037276649140507,0.007434711972076222
0.006288221025919388,0.023982930298719785,0.059306922634745796,0.08405534721324193,0.06307128941681539,0.07052637542834862,0.01320052896578372,0.01955611836650717,0.01580535036851005
0.015375755033242906,0.0686648131384974,0.054825605904317565,0.007694297167981375,0.0657759358785377,0.08170952410110288,0.186923135216231,0.1902735911367346,0.19663573890670866
0.005975504593424208,0.0024524763998448216,0.019576281309127808,0.0,0.01069366190127749,0.08346445426443287,0.06870693766093794,0.052128048373216725,0.05753222865151086
0.19994402620930368,0.28643605327815846,0.35651632419659807,0.05761024182076813,0.3136958009963845,0.2045539464965877,0.27205651680650844,0.2716118753554962,0.2769246168129914
0.01439282085872573,0.036035173929910784,0.029173821210861206,0.047019268071899656,0.030949134553672236,0.017314423336992443,0.0009164625777010604,0.0067458552206643395,0.009412601904002296
0.23380803155607632,0.1869074098021467,0.2451638967920271,0.1427324453640243,0.2931779891491035,0.5219114211433293,0.35187390763528514,0.33628850514530934,0.3306695227030571
0.0031761308543392895,0.019692228113280752,6.827712059020996e-05,0.012963920858657711,0.03429147622443937,0.030122450472618866,0.001782792041877923,0.033986880474324126,0.035540844314601486
0.00015210428910473784,0.012435665330402176,0.060020774602890015,0.0,0.13221508644273688,0.16887065939715765,0.18486565945216848,0.21145471694936843,0.21563640960767286
0.035521895749364776,0.04210914263545838,0.14384279598490501,0.019656019656019638,0.02247433560491742,0.20657510363600626,0.1778103403357234,0.16867667141900708,0.17301231893703078
0.1298781733132185,0.08257597310228898,0.033493277539600186,0.10578042156989526,0.0795072638243815,0.15795863646619163,0.2609812692913491,0.25816803017492684,0.2607141436501527
0.13854061977627447,0.2951984999353421,0.11358878420362128,0.012103969998706832,0.21038215173812475,0.3694555799818958,0.283839409255935,0.30698726795269166,0.2993783972853094
0.005879162072533461,0.0008140437087805514,0.0010606944561004639,0.007047717574033371,0.0417322305855681,0.02436867872055213,0.045418226551291685,0.02551377595530027,0.029218531067857156
0.019628752513621374,0.013954480796586075,0.012594143157786591,0.014095435148066743,0.02205460519353955,0.0038495602354718522,0.040864167279755975,0.022618386571200258,0.02693870909140643
0.004824330013037878,0.02168046036467086,0.052746916536401234,0.16332600543126863,0.08712031007369386,0.07785972442273842,0.011323706197631178,0.00533113770260156,0.00027275348010002975
0.0026070590746231177,0.002539764645027805,0.003924936056137085,0.015078236130867718,0.01393988773993593,0.019312557705526538,0.08223539416732084,0.0780296893472485,0.08335096631810454
0.03862952143150737,0.002660028449502097,0.03981712984650282,0.013060907797749932,0.06930887696411397,0.06660891385074372,0.05349489749830555,0.0577984828890791,0.048391671805380204
0.0702697478806959,0.07965343333764388,0.08399227966424272,0.008586577007629603,0.13208330230468585,0.19072690622209426,0.15688802109739752,0.13573261944924042,0.13500029165807118
0.012038226186977474,0.009142635458424933,0.018228501081466675,0.0,0.02522972247882521,0.04568342661696942,0.1761860771149667,0.16204345195209788,0.16341654437799838
0.0043267093936274325,0.010038148196042936,0.0018369853496551514,0.0,0.0026695978027903577,0.0,0.08702781394363213,0.09519668276781869,0.09470775296375578
0.07290798613827465,0.0325986033880771,0.06758238366901004,0.20625889046941676,0.05228797018354188,0.0400822456232606,0.02812672852570719,0.03398381476921439,0.02904544511039535
0.10227790920636012,0.015625242467347734,0.15532326698303223,0.0,0.13142964268059745,0.18772928995523144,0.24692219729728693,0.22350539772147934,0.23180008530934276
0.018513106005583403,0.010662097504202751,0.0676259681067953,0.026509763351868637,0.1051624926973197,0.2616768914207953,0.19777642233503476,0.19455737829936975,0.1925951010898626
0.1890429751077859,0.11341006077848179,0.05577862465056349,0.16339066339066333,0.022011432749695165,0.01630501613094329,0.005885979740792746,0.019353372689283943,0.0235708610843261
0.023216268802156773,0.011968834863571715,0.021603375673294067,0.0,0.09249913668553904,0.0061547382581786094,0.07594207582943535,0.08851137603029453,0.08611359258636715
0.0037934938137101923,0.0015640760377602482,0.019317418336868286,0.0,0.05717291809044174,0.05942753967742333,0.052559149158060925,0.039315575045049504,0.04134263591314931
0.003944547615279438,0.03420535367903792,0.021484276158649673,0.03744989008146905,0.04378038177787984,0.023686362267260223,0.048415271921912084,0.06814872469964847,0.06050290944767944
0.013399261230935378,0.19795680848312427,0.08510428413480897,0.1001681106944265,0.10126273846744643,0.16177690363904992,0.19936483938309824,0.21958409328714068,0.21519257571160805
0.21346180170802012,0.16196236906763226,0.2053275310937698,0.37883098409414195,0.19609062208609232,0.10257289956026987,0.16085299524453858,0.17284444181096925,0.16672472218563353
0.04376185031871177,0.27801435406698566,0.14208550434224776,0.02982025087288248,0.19850798918475449,0.16089830950529457,0.29256290518520867,0.30271712559629566,0.3003042650563807
0.06137646587531659,0.010431268589163337,0.03929997433916832,0.05125220914694599,0.14536840087067351,0.0377602482865641,0.015001603497691196,0.0052215953377883,0.008489045479066454
0.011449315814505812,0.018161774214405783,0.007105842315563327,0.057674899780162936,0.06718312213590943,0.11895960235388725,0.09504587879178827,0.12163599748936921,0.12367379322034375
0.011878979138978455,0.001914522177680073,0.021798670291900635,0.02385878701668176,0.004480616758800321,0.01583214857977932,0.059103203870200294,0.0344387985964611,0.041194065927028956
0.0012176646729750774,0.041994698047329616,0.05956381559371948,0.0,0.07456634940339345,0.17302821692580467,0.12854312130247292,0.13996389248884017,0.1420717022634651
0.008595054772184266,0.045343980343980336,0.028427019798168307,0.04435536014483382,0.04557451950569302,0.0707743355735943,0.14795311615922324,0.17071021107130008,0.17382068320341962
0.09835629629136673,0.1140514677356783,0.11023541506474749,0.07765420923315662,0.09275455043634175,0.10487476065573836,0.08175969018184909,0.07798121783316589,0.08827157867872555
0.11889851720986366,0.2873600155179102,0.08240750550715037,0.18548213285055393,0.0825429253750018,0.2163945476469492,0.3127616181092234,0.301185228764764,0.30442463256061253
0.012415525743404208,0.006816242079399976,0.009109467267990112,0.0028190870296133487,0.05972813270958882,0.021279884698732682,0.025506760972559772,0.019368133633331192,0.022106841050460638
0.22822753354082087,0.04780680201732829,0.28021361000646094,0.2285658864606233,0.1914499359665643,0.13642508916119594,0.029802462559260667,0.04928807281567371,0.04522208702954267
0.10883752961278564,0.09238846502004401,0.10318938242607562,0.12181559549980608,0.012983884207473234,0.08235815923246168,0.028459231633061688,0.04772921915005454,0.05131025579673204
0.12562614251465776,0.02328397775766197,0.14135167002677917,0.2353808353808354,0.1475836027558087,0.33730518802874354,0.23412469260995128,0.20664934220018424,0.21254208109374456
0.003930478388682549,0.006478080951765157,0.03253017399268826,0.0005172636751584192,0.0565366157685354,0.15958460946127048,0.24898614020308146,0.24417838384046917,0.2411350462235724
0.08322900220542997,0.09812491917755077,0.11569073490271453,0.04090693564377776,0.0962465363140286,0.142375230703911,0.1181144136309683,0.10702743647364889,0.11002644461373814
0.09819211656737667,0.07366481313849735,0.041532198088329086,0.3551661709556446,0.15682865117844594,0.10290157041087769,0.11246797400777997,0.12851223896805256,0.12241464860495493
0.00696061269218137,0.03023600155179104,0.02043631672859192,0.05457131772921249,0.027716738000342953,0.07632198130739058,0.01934587318944747,0.013949696427655306,0.012738445551421979
0.1874398523656983,0.2707416267942584,0.17299688455513718,0.22841501788870217,0.15778036257440575,0.15827349800595164,0.2190891049654018,0.1963007917222763,0.19803282039528033
0.3288754407972785,0.4751454804086383,0.32405732066637793,0.15556705030389245,0.3377001302708439,0.29894444212031335,0.3807340128014878,0.36087770917557915,0.3677895012141927
0.04207673864809888,0.03424350187508084,0.04377695918083191,0.05457131772921249,0.12924886934472607,0.021272954854295582,0.06048907883374122,0.05771875369913262,0.05902269023652888
0.06496573983267658,0.04267813267813271,0.04523317395800627,0.04797620587094274,0.020531225583977006,0.12612617802898068,0.12694851391140619,0.1331980260797859,0.1367913040995997
0.019111991738506418,0.004834475623949309,0.008152961730957031,0.026509763351868637,0.06685848380603587,0.06300188188569242,0.01778895275376946,0.0033293048695727826,0.00844676123887024
0.04765864760866341,0.08199211172895382,0.05098638462631849,0.07515841200051725,0.03570865632338813,0.013679734985066541,0.07406182714189519,0.10234913856987736,0.09787281144430214
0.019695104854435735,0.05082762188025346,0.0009318738347204869,0.057674899780162936,0.07054214787533011,0.05097827423255692,0.04715355260440057,0.06316826788281264,0.05881999818724737
0.003533041145036048,0.023882710461657842,0.003256380558013916,0.047019268071899656,0.029191775831396385,0.04406451582391665,0.0007983638792056214,0.011183321341996818,0.01140229486285603
0.09955388375944213,0.1196165783007889,0.08815116098746278,0.07205482994956683,0.037149770463811044,0.1641444844282822,0.06242893701407126,0.05443057312566035,0.057553092883669804
0.11597557073173215,0.05959265485581278,0.09646677382008062,0.11263416526574416,0.06610136766914576,0.05170768531370551,0.22851035478211135,0.2264830811949507,0.22189965123056576
