Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.07671810086413798
P_charged_centers,1.0,1.0,0.029244998395595086
cLogP,8.8188,8.8188,-0.06373496831646357
cLogP,9.784,9.784,0.0480879672310148
cLogP,12.515,12.515,0.0555287191030304
cLogP,6.12,6.12,-0.05809079766773755
Hbond_D,3.0,3.0,0.0013657820985042044
Hbond_D,2.0,2.0,0.013798134487617417
Hbond_D,0.0,0.0,-0.0039065585915339755
DOPE,0.0,0.0,0.0011207226391710126
DOPE,1.0,1.0,-0.003520781993057892
NP_ratio,4.0,4.0,0.00035398223939663655
NP_ratio,8.0,8.0,0.006619296718855609
NP_ratio,12.0,12.0,-0.006973278958252233
PEG_(Chol+PEG),0.199600798,0.199600798,0.057432062964002044
PEG_(Chol+PEG),0.99009901,0.99009901,0.14130872479652215
PEG_(Chol+PEG),9.090909091,9.090909091,-0.1987407877605242
(IL+HL),20.0,20.0,0.06119990079367805
(IL+HL),40.0,40.0,0.05074262245253849
(IL+HL),60.0,60.0,-0.021813500084127725
(IL+HL),80.0,80.0,-0.09012902316208883
HL_(IL+HL),0.497512438,0.497512438,-0.011414871152237082
HL_(IL+HL),0.99009901,0.99009901,-0.04774681642695898
HL_(IL+HL),1.960784314,1.960784314,-0.021311381155262644
HL_(IL+HL),9.090909091,9.090909091,0.026683549361669
HL_(IL+HL),50.0,50.0,0.05378951937278984
