LGBM,XGB,RF,DT,MLP,kNN,lasso,PLS,MLR
0.07017873534947455,0.05011975355525805,0.01230804429696325,0.02222090542782662,0.07472597775915707,0.05194765499798043,0.008601221942194093,0.06373008384516432,0.0560226626485317
0.20102501801736855,0.10324844424123869,0.01602221055918679,0.04242711543019667,0.12105731965388045,0.0017445251483936552,0.3535651719400396,0.3834217192213395,0.3965469996834631
0.08627753737113475,0.09074481530942807,0.13637376174298405,0.09611282294382556,0.10875400343205516,0.02084491018579343,0.01701569621239779,0.02101866562878013,0.019884773191023608
0.020955323826069683,0.019941352489690256,0.07805786935142242,0.06636643754444183,0.12440255412657114,0.10184440496265462,0.12269773479211843,0.12193259655737226,0.158528126565148
0.05314174552119074,0.10268383473157883,0.17440823259856159,0.14422849016354578,0.09295921616331076,0.3999139686698423,0.1370116629851963,0.13854916986918137,0.10243504011014776
0.03336084805629811,0.071640672492851,0.04300171183971824,0.055048589713202145,0.002527128621009178,0.18541680372108338,0.0658910706263206,0.13236457419100345,0.12026671005398998
0.08609060318665492,0.04210387543108707,0.053951963340445164,0.05611519317373792,0.29140572385221647,0.009425738129026084,0.010437886576608213,0.0384606062890705,0.05302150639726849
0.020447525383432866,0.006067763683329841,0.0007869163308843324,0.013036264517658214,0.05180440705033502,0.16412375852440791,0.02169323812366125,0.016505894163367396,0.012258079035753267
0.004807832677259538,0.03557126068283406,0.051428932606462974,0.022991230149324526,0.00885697021443882,0.040524598562344194,0.3786439873168442,0.40404540676169853,0.3710233093938061
0.10058284824958494,0.13803720372877126,0.028635508127070497,0.07602512443707041,0.0663501283276351,0.21068785839380896,0.025208351179971722,0.023070849948196026,0.027369576140912732
0.06501770624895747,0.09324570993700138,0.12348325037528807,0.11934107608438016,0.025919064320831908,0.07321006524461729,0.021925346594744655,0.005231948470873687,0.01948216425731153
0.3196405054281794,0.2707651301593288,0.08561033420241747,0.14387295567670066,0.06245180399639266,0.37341736696931577,0.1396835047885437,0.13470621577634745,0.13781620048579307
0.050456163069312915,0.02934156652097597,0.07142635921398727,0.261910405309315,0.13306711928799742,0.0008202002108539386,0.2882586057048234,0.28312652082903456,0.29461918856114544
0.02051140418679981,0.05240019361931553,0.24649798530457495,0.049300782175870916,0.5054664190769094,0.0001855435580215281,0.02882852755018872,0.025408794216659425,0.03336995942697368
0.010003855791440919,0.020677560594698274,0.02306270574912425,0.005095994311448249,0.03767621372489058,0.11212363496408001,0.3142797301503256,0.35206591869273607,0.31458295585371887
0.09137321934253645,0.06080865330197677,0.09870269416133359,0.0,0.03822887546832874,0.17187764876962186,0.04522376992718255,0.03474497270864005,0.04471558564096503
0.0018196299923067816,0.06263778264925474,0.06668957671494619,0.17219720312870357,0.049855350288338485,0.10552523780418727,0.03560084976171268,0.04422806296738091,0.030651155736308777
0.06242633368431538,0.08248182797098536,0.0219645453108952,0.06897369044797341,0.0007327132461131258,0.1315671092925751,0.015708350707924812,0.014393800964622505,0.00990045516856869
0.09234990050184211,0.08172276645058218,0.0401172699466138,0.0045034368333728425,0.07177672132867075,0.243090971021185,0.016877362134062823,0.024822837866913028,0.033174713869713324
0.1378734139776372,0.08702326456932946,0.012744496073484157,0.06909220194358856,0.007766885574679527,0.04796156911496899,0.042903932713747206,0.05370667772160964,0.05052721164290558
0.10211606461512093,0.05677966133526474,0.06181406196897116,0.0009480919649206276,0.002594352132632427,0.09312525344580569,0.0387640456014921,0.06037762904191585,0.0388077959608496
0.08316333721396318,0.03987927473843106,0.034373721987753125,0.04313818440388717,0.038908308463569574,0.16446351165802006,0.47292643276225854,0.4516586324007116,0.4310909202778567
0.0061781533342446515,0.04250949530430276,0.020140238603144678,0.09806826262147417,0.04705721534416896,0.14794637224075352,0.004046814670627563,0.01388343095309269,0.0012105296813978428
0.09861369443295076,0.22139972448349,0.13084972742356016,0.03756814410997866,0.13801335686491523,0.6620159600471752,0.31324602297786774,0.3034843949238073,0.30632320205482677
0.09484373319918743,0.06980532032670944,0.09336177609228073,0.15181322588291069,0.05391485884730923,0.04062754651157213,0.31488281040055854,0.29250138616453925,0.2742976008642268
0.012602142850221154,0.030335612618038688,0.07137524360696346,0.06601090305759638,0.029591551265939153,0.04037319928197253,0.16669622683400193,0.14070313493786674,0.12001268241121392
0.038890114683197155,0.012569993133933755,0.11013769280064586,0.1302441336809671,0.1347671811098587,0.06294426142735751,0.05321818825726499,0.032998017357104836,0.032974815095362736
0.10075232661605349,0.09959979299177735,0.03652055892278663,0.03579047167575253,0.13312248208847743,0.2767929245311268,0.07445741465687167,0.05214007135249221,0.07082155526258865
0.11206364535338248,0.009878552653660166,0.05330497334431933,0.04639725053330174,0.024711014689474287,0.03412775858753814,0.05312320016983474,0.02133620452693019,0.0049035338953186125
0.049464750335472596,0.06453912218308161,0.08546010690946454,0.04064944299597062,0.010160640855502445,0.06619402183033707,0.1391164536133015,0.11916848940137217,0.09362450320754215
0.020954966312892342,0.005087885960608052,0.19619683442627275,0.2881014458402465,0.08489334067047288,0.08952494799295219,0.03906736544893069,0.023715193409809487,0.0019820990693071305
0.03820571351656743,0.06435308062400152,0.01973508730346829,0.020858023228253142,0.058405967710669915,0.04230130926705794,0.16022855280494075,0.14798556840708554,0.15887468837420687
0.04143672473761867,0.04331597912563029,0.1529000630100114,0.30137473334913484,0.17144139995121477,0.04503620851843576,0.017898162811250284,0.07533949051422423,0.035652525072068675
0.01087027915824662,0.008957088805962854,0.20842024176345075,0.3283953543493719,0.07893799807840085,0.0932614354195756,0.13499043624861162,0.1336826755515993,0.13566204102122825
0.0054770605794722815,0.027134828797503452,0.04991388164651973,0.026546575017776686,0.014414897197521113,0.005997849737037986,0.11958518401576623,0.13310293813313823,0.12520370571505135
0.022592605362109386,0.0333831078083941,0.08392668088804628,0.0,0.23308296432057196,0.016235522657026935,0.08661485938448993,0.08485111784590565,0.08623633243503387
0.03502814883094458,0.0653490559675875,0.14218209761073158,0.09949040056885522,0.03352812195915689,0.0540288435509018,0.06785153635410612,0.06283851143471803,0.07244593234225288
0.001238228132931396,0.014044985885048156,0.004976100181717874,0.028561270443232922,0.11848787850574427,0.06578998512365525,0.3269751907543186,0.2950974950425794,0.2785329016884214
0.0622893955629078,0.08376439016389181,0.07985116658084968,0.055048589713202145,0.0580318548273403,0.24779775648528463,0.06434277499521274,0.05062673413373661,0.0924621319163566
0.020830074135245125,0.028967223628829142,0.0010063234348017258,0.018606304811566776,0.010882131676627993,0.09854403201232442,0.06139364147524595,0.06008580537071384,0.06388507752945027
0.026583672816079852,0.003996162675321102,0.03991231346410318,0.017065655368570798,0.08788455332257711,0.14936963601821726,0.05464530364288195,0.04249794429563672,0.05716596649207323
0.09591300986176352,0.07780985531365597,0.163248655941034,0.2733467646361697,0.13047247102383047,0.08400502768987705,0.07136104374542362,0.11638637130489454,0.07680154895400926
0.04209803911597537,0.009537480056328318,0.07591389849122768,0.23939322114245082,0.06832621029874164,0.042453074991151585,0.004376999333205622,0.02003278639012601,0.004458945485173768
0.03453568134930274,0.02847849066243635,0.23475907020520653,0.19951410286797816,0.1464260746620646,0.29450152665200235,0.07427835782137382,0.0834393018736645,0.10843859287425933
0.019241924762476045,0.014126467518508434,0.07451805325116612,0.01931737378525722,0.033907370177873875,0.11331978982672222,0.14104046168030127,0.14137241521546706,0.1483927915802109
0.24098015791887528,0.22196045883121746,0.00615247820705267,0.00023702299123012915,0.011134419445791965,0.16747992421814706,0.09552469317582829,0.14054517220004198,0.14753665331616217
0.018100890419160798,0.03453771595876903,0.014679623923522622,0.022043138184403954,0.023247745513723772,0.09059528570090786,0.08044491811646157,0.028799225716565263,0.03455040228056533
0.15993806809064148,0.12451110507221846,0.06975947809794675,0.06992178241289401,0.1212743053610928,0.0462700210746082,0.22614897577039444,0.23776809651686287,0.22786554833858458
0.13406568792007484,0.13875841457616606,0.1420802717863623,0.04823417871533531,0.17229676588865195,0.012284342894322287,0.053837097294735015,0.03884402751533289,0.04924995623843326
0.07871593969752724,0.07147096873431669,0.0375239351725517,0.03881251481393688,0.019993926222568514,0.037113320850778564,0.045743613177072096,0.05531273379125978,0.05246813178588666
0.013878980218906933,0.03244682759378553,0.01704412578020098,0.06334439440625739,0.03293205613462036,0.07657482259859288,0.006592337035966345,0.011291949453453298,0.00031508607329339133
0.011189611037254077,0.013900595801677296,0.014929499298336257,0.09486845223986734,0.04570205799089622,0.13951618288617262,0.04623843490236573,0.06849075999730087,0.0926054011163881
0.0005036187651497048,0.027368280822051394,0.04811606225803913,0.05747807537331118,0.014243771304805232,0.1358094504175999,0.20128382220748292,0.15120554807537678,0.14369914603367806
0.024891909604229323,0.005824387899985628,0.037006387092389625,0.04698980801137709,0.03759912820890143,0.0021352492084582286,0.21538365248659858,0.21806525512457373,0.21372575035016117
0.034571559902569604,0.013024111315661113,0.044918622106345785,0.14008058781701804,0.16593059314943603,0.016260611164705507,0.18719394515687598,0.1372312382699062,0.13556534622874378
0.11383935934970943,0.08017957082685351,0.24236439411895735,0.10423086039345819,0.1336458096676259,0.04420115032748667,0.08627683426081001,0.05644863024142158,0.07754548428601798
0.005420547113102109,0.01718601695513322,0.0816190513813177,0.01042901161412646,0.12876598236610265,0.019452808674043864,0.03177303111922891,0.05002874093065296,0.034079777355497
0.017182287309612687,0.00690750626202119,0.05448809617866257,0.05943351505095995,0.004316976312591869,0.08190379140479137,0.021744757776665513,0.02597500336537839,0.02819276122655906
0.0435047436687262,0.028533118903905363,0.07055595717784702,0.007821758710594984,0.03374441955548391,0.03436616159274514,0.18327249931282216,0.21721474823865167,0.22799490238304088
0.34287854846428617,0.25333087937078586,0.19329264438650523,0.13451054752310976,0.19192777776819014,0.2757182849983862,0.10614797324239361,0.0942212673718047,0.10090006459359799
0.07382266169572171,0.016181103777450356,0.02353648092216215,0.013628821995733564,0.021638297462887535,0.002066393670757949,0.05632367303894659,0.06905019726828354,0.057062072341766856
0.08924303504810671,0.07881977100964549,0.02982913808397336,0.004029390850912584,0.046489577768500656,0.07777043514482312,0.46796285899247525,0.4558274261620552,0.4361342016528228
0.06854464054626802,0.02614982979618058,0.024092596981907247,0.03590898317136759,0.016887253790158575,0.04453882382029861,0.19066375604544983,0.21215302118271984,0.23125848455815562
0.11407209537348424,0.10293117053073908,0.0958221931440652,0.06447025361460057,0.13326860166892446,0.1550785123086736,0.026833776627113837,0.03558757499381049,0.05674826691291074
0.015863317021089562,0.06580922656020832,0.08760014221379492,0.05783360986015634,0.11011136910812691,0.02936719198977683,0.04822157612033756,0.008043038096997024,0.0007276195027847154
0.02128420895405292,0.024762329557377727,0.12470214110768779,0.03590898317136759,0.04502682153276328,0.11790917131276468,0.024960734711906463,0.04648530323651501,0.0639500294247013
0.0829406955071032,0.10860772224985943,0.008049745200284897,0.030852492691791134,0.032987373044237156,0.147097381345215,0.04203825331208971,0.01931880678964465,0.002285609083108875
0.04777449414568524,0.03314076184265763,0.003302322825314785,0.002222090542782662,0.07575501670376933,0.16652541016421202,0.188832956458019,0.1994265867783313,0.22408461661643028
0.12090603683088152,0.12394102241620542,0.10518280398198734,0.15833135814173976,0.07371737288543395,0.09486162233282067,0.035827091666026045,0.04504997213345713,0.03194095677063419
0.002225589866789491,0.03665422122465489,0.10413382910642227,0.09249822232756572,0.1205607419670402,0.029744497734730507,0.021963448074248604,0.03792178039987243,0.0025450403027692525
0.04930473499971183,0.0561098597659464,0.01126896183929832,0.027524294856601073,0.058596782868120256,0.04268916663693845,0.20361879807054106,0.1924157883853299,0.14508048142214258
0.0719643513911313,0.1366072455184893,0.0327048767480449,0.0183297779884648,0.0016341112728393004,0.02112647969741696,0.06933180889192908,0.0678372804742696,0.07860473346093994
0.07953724552904053,0.06878337264060974,0.03527079876748057,0.1492652287271865,0.04425003210438361,0.08025594743714792,0.265312889082625,0.2635621121030743,0.2636811154129575
0.03286604617661082,0.041092320573813124,0.3768108556529997,0.4580074267203918,0.5177666317983616,0.08436069697220161,0.38999552080777855,0.39308069285116737,0.3882722133118367
0.007397765364026615,0.008478604629724162,0.3089591727897595,0.33571343920360275,0.2548506471514702,0.2085507417085965,0.19642472239594505,0.20376915644844246,0.18457080133524562
0.1284961140565295,0.11632346646371511,0.05800663664375445,0.026368807774354117,0.004677630310503028,0.14818582076590758,0.3408928771252522,0.301122464168476,0.29269672477648356
0.049926730600490965,0.06337377876855671,0.1454011614126568,0.12091135340127979,0.3021085944675974,0.08267310208926024,0.12090419934921909,0.08812692842287434,0.06396005060878596
0.040588556921915375,0.028806035362959392,0.10058278027968713,0.050485897132021784,0.07089181492689214,0.0009476904590304258,0.06209089280570401,0.05570196383632636,0.06471263363638577
0.009085782800039022,0.011389396539031704,0.01931055937425929,0.020905427826499158,0.04788196277595219,0.022548939045947014,0.12858331710793136,0.11097685421486048,0.12747051517576102
0.018341698696546477,0.01965084175386539,0.013067225645888636,0.07932369439835657,0.05000953012987164,0.054423986282025605,0.2153606243571019,0.23359137571882066,0.22399554964701934
0.02713883300553982,0.018440037965774536,0.014826973216402056,0.16230149324484472,0.005518337215943914,0.32173725378002554,0.012881438547047208,0.056721496707221486,0.06287492930859734
0.047662550959071126,0.04737334546389588,0.03464565062811048,0.020739511732638105,0.031195948426327336,0.02653954387985799,0.1332265860943302,0.15505532116377124,0.17666582959860933
0.055623592778400344,0.04633579887211331,0.06612674804456148,0.09767717468594456,0.04842800656021118,0.041748399208091425,0.0692405230539852,0.11588811300338903,0.12276086051946528
0.045255364848211826,0.017024932907327817,0.00555255984830566,0.03563245634826573,0.0720639886279612,0.12560296529743764,0.10815221464733776,0.10549139664293872,0.14782171934030258
0.0016190677279122045,0.01690502901669505,0.028147665323535687,0.06016433594058629,0.034230130361668165,0.07807146847369169,0.07816073683116992,0.14024451814949207,0.1328468456348063
0.046329191971643036,0.053602549483861395,0.0590530931500346,0.16295330647072756,0.11786397530863357,0.24891793230477563,0.26941689985105144,0.23451088861937242,0.2312342453737753
0.044429939059111134,0.04954600224678035,0.0780531524057834,0.2350794027020621,0.043006798592782836,0.42648816595840394,0.013085879726217442,0.015523340611652947,0.011179546416447972
0.0314994236420959,0.038585860325448695,0.04770739511732691,0.014073240104290119,0.08477958807730857,0.09227001561349801,0.044173457736154303,0.02020082082529856,0.03596100210865644
0.0014909688954621442,0.0025950213070869976,0.10979645650628142,0.08781701825077032,0.07434122025080558,0.10993612648656426,0.2738721755213044,0.28739422760745675,0.2793877382531396
0.00610206139835312,0.014922608510383795,0.12914745792841917,0.05392273050485902,0.1877404197473974,0.14869391650763905,0.4006375227023472,0.40177986600769655,0.39429872547742906
0.2588569768111045,0.26386559789399455,0.1930836691159027,0.034012799241526226,0.08867141611858176,0.017219462240714245,0.2391427134947126,0.2045197326271505,0.19678930731998778
0.011181085780349376,0.04483443261972958,0.3642316010903054,0.37568144109978674,0.31679314815338383,0.008002390053522768,0.09573034889158671,0.12077968964260677,0.10575822369296745
0.07069744043568515,0.06757548325687374,0.16510517895235882,0.21053567196018025,0.0766443624164726,0.04921812854961838,0.09302855106675428,0.10016231966697225,0.13783590127338324
0.06637118820837307,0.04510092577766994,0.09170552856127012,0.05119696610571223,0.07692883048185967,0.01852921586166971,0.07703091216155228,0.047155419876355686,0.06283477570014595
0.021449379031243887,0.004052642730209777,0.04515125029627859,0.029469858576281927,0.06926706880797107,0.02712761436948785,0.36194159054109154,0.38439702216189153,0.37115002490468274
0.1713657685886656,0.18360993385484475,0.0817044915856841,0.1799004503436833,0.026723068751452972,0.1628983875509406,0.11976879252520672,0.12546104794908042,0.15183749980307037
0.005230360143032298,0.00037605880023910965,0.12302945010666011,0.0209370308919965,0.03499818182666403,0.06764653775753915,0.07234682573226958,0.03373647254095513,0.05775166194668624
0.06091880064459071,0.06394823198212235,0.08378318321877137,0.11870901477443302,0.031673433220397396,0.02056418163648538,0.15965151347625273,0.11847332379745645,0.12321232016843586
0.10890359509570025,0.08398646808512594,0.19124614837639092,0.07128466461246741,0.2168767708747707,0.09727180086906125,0.014562505697027828,0.05349986259657141,0.06192901144554391
0.011095219480570129,0.019312612399808582,0.005154064944299985,0.047256458876510976,0.037720627854435196,0.06305769855863658,0.454451253694866,0.43089561352646544,0.4232702605846048
0.07441979786341779,0.0862091202664132,0.03699040056885517,0.0,0.008211185819574529,0.22249654746402298,0.3786460388743792,0.3362450254799838,0.3253756047584282
0.05875056884212826,0.026514590612998323,0.12997585328276784,0.07661768191514584,0.23171652547267407,0.035054009114353746,0.06979055764738568,0.06476397882435003,0.03718395540230196
0.07058838787878835,0.09918983568510026,0.012038101445839389,0.004384925337757806,0.06874448412112089,0.33945672029676943,0.4503480349056569,0.457128904779986,0.4187417984372511
0.37169286175655786,0.40871679936859046,0.040331832187722204,0.0,0.08359766960872492,0.09062474504824009,0.10427853880752713,0.0809179053048581,0.09603224952203615
0.09466411923074475,0.09791615497277623,0.11515584261673661,0.035395433357035655,0.05613979213758391,0.054737363363043245,0.17955623151014732,0.18413232164527243,0.18005093162858601
0.064542255423472,0.06792118633971678,0.09177085802322826,0.019376629533064627,0.10005205422266672,0.10647482350812859,0.06499162404944325,0.07031971126438014,0.032884999757634426
0.02411345108892314,0.02617689109605814,0.029252192462668497,0.07886940033183215,0.09722393696928783,0.07374218412029762,0.15882402473524293,0.17194154034384207,0.20625990224040858
0.128860589480835,0.11121851616941036,0.19837461483763902,0.16028679781938843,0.16881257560031743,0.19176431565143293,0.08586182072777687,0.058341720756318716,0.034783845976658345
0.11622238763963161,0.05063314842906547,0.08918627044323246,0.058781701825077026,0.010522789186247716,0.022551703988906935,0.0917501883696843,0.057616307632277985,0.04370010105183175
0.048193626456027094,0.051857321981175486,0.11412968120407674,0.024097337441731814,0.07841836645775951,0.22162059701225884,0.03144394221080801,0.061714064951599035,0.0748600516163849
0.09017607874215883,0.08442228894065312,0.016941218298175104,0.009806826262147461,0.02798113020006282,0.10720367958127786,0.02897353173661099,0.07622332675676283,0.08227958801218377
0.015883973241767716,0.02898833155632019,0.032896124674093294,0.03896065418345576,0.021469484642841985,0.1161723468576904,0.10040580446123853,0.07178608220380256,0.060492677228410285
0.37031688965237575,0.33498593506498847,0.07325314055463408,0.07578810144584025,0.010954835214534775,0.06060808616452962,0.11957371990953616,0.08894760678496433,0.1483684748882669
0.08933185952416706,0.049105546949994194,0.00812692581180377,0.038190329461957856,0.0014458536718600368,0.13829787699445917,0.15638010666988728,0.14969163551383702,0.18171960288367517
0.03703136523881728,0.06680066155635739,0.07635295686181587,0.020858023228253197,0.0381310047985729,0.08618019336070581,0.05758117475731406,0.07917426819995332,0.10594971795747155
